t,p,q,dp_dt,dp_dt_noisy
2.320464092818563806e+00,1.402294712519063236e-01,5.761784899190258713e-02,5.207614452718616060e-02,4.807499701713545404e-02
2.330466093218643842e+00,1.407507698813584562e-01,5.788931148947310673e-02,5.216260592626075637e-02,3.196994782137273922e-02
2.340468093618723877e+00,1.412729299335026556e-01,5.816094968348384242e-02,5.224839763838726864e-02,5.645353051134301831e-02
2.350470094018803913e+00,1.417959446806839885e-01,5.843276162022036785e-02,5.233351452711527962e-02,5.492914911603587885e-02
2.360472094418883948e+00,1.423198073464263524e-01,5.870474532210188251e-02,5.241795148776245278e-02,3.829413933304470080e-02
2.370474094818963984e+00,1.428445111054323646e-01,5.897689878768124644e-02,5.250170344802827099e-02,6.020492427597323032e-02
2.380476095219044019e+00,1.433700490835834451e-01,5.924921999164493858e-02,5.258476536860694217e-02,4.557376736427268260e-02
2.390478095619124055e+00,1.438964143579397059e-01,5.952170688481310534e-02,5.266713224379990232e-02,4.140525108226689871e-02
2.400480096019204090e+00,1.444235999567400619e-01,5.979435739413952594e-02,5.274879910212772194e-02,5.370610621177029226e-02
2.410482096419284126e+00,1.449515988594022031e-01,6.006716942271160542e-02,5.282976100694142252e-02,5.104505669294927273e-02
2.420484096819364161e+00,1.454804039965225670e-01,6.034014084975041631e-02,5.291001305703324498e-02,5.493625306694471799e-02
2.430486097219444197e+00,1.460100082498762830e-01,6.061326953061066392e-02,5.298955038724610656e-02,3.693206980400172423e-02
2.440488097619524233e+00,1.465404044524173666e-01,6.088655329678067940e-02,5.306836816908298837e-02,7.119066933180671908e-02
2.450490098019603824e+00,1.470715853882784419e-01,6.115998995588245446e-02,5.314646161131493518e-02,4.711987546587765446e-02
2.460492098419683860e+00,1.476035437927710470e-01,6.143357729167162745e-02,5.322382596058804899e-02,3.782723287562393677e-02
2.470494098819763895e+00,1.481362723523853564e-01,6.170731306403746952e-02,5.330045650202999002e-02,5.948887838770148401e-02
2.480496099219843931e+00,1.486697637047903753e-01,6.198119500900289847e-02,5.337634855985450011e-02,4.982830725884273421e-02
2.490498099619923966e+00,1.492040104388338284e-01,6.225522083872445100e-02,5.345149749796571093e-02,5.670008235569475030e-02
2.500500100020004002e+00,1.497390050945422435e-01,6.252938824149234520e-02,5.352589872056062043e-02,5.012981441431023366e-02
2.510502100420084037e+00,1.502747401631208124e-01,6.280369488173040415e-02,5.359954767273044512e-02,5.300214406793124500e-02
2.520504100820164073e+00,1.508112080869536131e-01,6.307813839999613925e-02,5.367243984106065402e-02,5.613016827844699574e-02
2.530506101220244108e+00,1.513484012596033879e-01,6.335271641298063916e-02,5.374457075422945512e-02,4.627804191440047094e-02
2.540508101620324144e+00,1.518863120308722170e-01,6.362742651577718567e-02,5.381593598429524478e-02,6.060333194289082431e-02
2.550510102020404180e+00,1.524249327962479694e-01,6.390226632128957751e-02,5.388653115935522486e-02,4.918753016855979127e-02
2.560512102420484215e+00,1.529642558384083084e-01,6.417723338821056112e-02,5.395635194234163490e-02,4.525948050063691164e-02
2.570514102820564251e+00,1.535042733614040700e-01,6.445232523778898770e-02,5.402539403652426714e-02,5.479571825474929825e-02
2.580516103220644286e+00,1.540449775324488346e-01,6.472753937279933367e-02,5.409365319175314657e-02,5.854406597666356876e-02
2.590518103620724322e+00,1.545863604819189274e-01,6.500287327754164513e-02,5.416112520494987398e-02,5.187033178876347683e-02
2.600520104020804357e+00,1.551284143033535290e-01,6.527832441784162110e-02,5.422780592059609633e-02,4.560260804980047211e-02
2.610522104420884393e+00,1.556711310534545922e-01,6.555389024105047480e-02,5.429369123122007590e-02,6.049154689430640691e-02
2.620524104820964428e+00,1.562145027520868146e-01,6.582956817604510014e-02,5.435877707788082380e-02,3.675548915665305394e-02
2.630526105221044464e+00,1.567585213822777490e-01,6.610535563322791908e-02,5.442305945064984662e-02,4.411441809029451738e-02
2.640528105621124499e+00,1.573031788902176931e-01,6.638125000452700653e-02,5.448653438909051294e-02,5.488176329442435997e-02
2.650530106021204535e+00,1.578484671852597720e-01,6.665724866339600707e-02,5.454919798273498432e-02,4.093860399968431152e-02
2.660532106421284571e+00,1.583943781399198558e-01,6.693334896481416274e-02,5.461104637155862057e-02,5.489098901405031067e-02
2.670534106821364606e+00,1.589409035898766143e-01,6.720954824528629912e-02,5.467207574645163715e-02,5.412344456626699829e-02
2.680536107221444198e+00,1.594880353339715173e-01,6.748584382284288086e-02,5.473228234968832706e-02,6.371968023827001559e-02
2.690538107621524233e+00,1.600357651342088350e-01,6.776223299703995617e-02,5.479166247539374313e-02,4.564375895726082571e-02
2.700540108021604269e+00,1.605840847157556373e-01,6.803871304895914296e-02,5.485021247000711891e-02,4.859114723359068966e-02
2.710542108421684304e+00,1.611329857669417109e-01,6.831528124120768430e-02,5.490792873274304153e-02,5.823974557975303973e-02
2.720544108821764340e+00,1.616824599392597261e-01,6.859193481791840685e-02,5.496480771604957127e-02,3.038917181399149875e-02
2.730546109221844375e+00,1.622324988473650975e-01,6.886867100474973469e-02,5.502084592606346081e-02,8.602126891520930907e-02
2.740548109621924411e+00,1.627830940690759842e-01,6.914548700888571708e-02,5.507603992306253637e-02,4.808953261844484822e-02
2.750550110022004446e+00,1.633342371453734287e-01,6.942238001903595912e-02,5.513038632191487320e-02,4.783203579465929167e-02
2.760552110422084482e+00,1.638859195804011626e-01,6.969934720543569107e-02,5.518388179252517456e-02,6.379515690156230268e-02
2.770554110822164517e+00,1.644381328414658283e-01,6.997638571984574063e-02,5.523652306027802134e-02,5.483820464592117916e-02
2.780556111222244553e+00,1.649908683590367298e-01,7.025349269555250520e-02,5.528830690647779100e-02,3.749402071944188397e-02
2.790558111622324589e+00,1.655441175267460263e-01,7.053066524736800735e-02,5.533923016878568302e-02,6.160850396971180587e-02
2.800560112022404624e+00,1.660978717013886774e-01,7.080790047162986711e-02,5.538928974165319152e-02,6.394306808164527955e-02
2.810562112422484660e+00,1.666521222029224147e-01,7.108519544620130193e-02,5.543848257675239311e-02,5.093901984199297739e-02
2.820564112822564695e+00,1.672068603453389646e-01,7.136254724353702228e-02,5.548680568625506682e-02,5.267080210333481560e-02
2.830566113222644731e+00,1.677620775433242561e-01,7.163995297469481771e-02,5.553425615276744859e-02,6.039410212536136524e-02
2.840568113622724766e+00,1.683177650340153819e-01,7.191740967102960846e-02,5.558083110387405934e-02,4.649302860472956378e-02
2.850570114022804802e+00,1.688739140074429490e-01,7.219491434100160088e-02,5.562652772499408066e-02,6.001041336706316315e-02
2.860572114422884837e+00,1.694305156335433882e-01,7.247246398172289827e-02,5.567134326218695084e-02,5.766432836663193395e-02
2.870574114822964873e+00,1.699875610621589539e-01,7.275005557895738995e-02,5.571527502242300256e-02,4.896594886466382190e-02
2.880576115223044908e+00,1.705450414230376688e-01,7.302768610712080666e-02,5.575832037384993722e-02,4.183730163573148864e-02
2.890578115623124944e+00,1.711029478258334624e-01,7.330535252928073453e-02,5.580047674605653762e-02,5.354441843844567894e-02
2.900580116023204980e+00,1.716612713601060047e-01,7.358305179715655953e-02,5.584174163033107929e-02,4.708751904772939811e-02
2.910582116423284571e+00,1.722200030953207617e-01,7.386078085111950908e-02,5.588211257991715364e-02,6.589621483671879998e-02
2.920584116823364607e+00,1.727791340808490783e-01,7.413853662019266599e-02,5.592158721026484203e-02,5.736244089526407186e-02
2.930586117223444642e+00,1.733386553459681234e-01,7.441631602205092677e-02,5.596016319927808041e-02,6.378100842487705036e-02
2.940588117623524678e+00,1.738985578998608339e-01,7.469411596302100165e-02,5.599783828755841575e-02,5.734405764100299757e-02
2.950590118023604713e+00,1.744588327316159426e-01,7.497193333808147009e-02,5.603461027864427291e-02,5.866362144949457957e-02
2.960592118423684749e+00,1.750194708102280339e-01,7.524976503086272528e-02,5.607047703924639137e-02,4.824048786694258573e-02
2.970594118823764784e+00,1.755804630845975156e-01,7.552760791364697412e-02,5.610543649947975775e-02,6.278591076520120828e-02
2.980596119223844820e+00,1.761418004835306195e-01,7.580545884736827889e-02,5.613948665309058395e-02,7.398646939616082552e-02
2.990598119623924855e+00,1.767034739157393453e-01,7.608331468161252942e-02,5.617262555767993382e-02,5.307575000250451536e-02
3.000600120024004891e+00,1.772654742698415442e-01,7.636117225461745706e-02,5.620485133492295060e-02,5.027710605778146213e-02
3.010602120424084926e+00,1.778277924143608635e-01,7.663902839327260685e-02,5.623616217078401813e-02,5.465779514888049334e-02
3.020604120824164962e+00,1.783904191977268017e-01,7.691687991311935146e-02,5.626655631572791832e-02,5.145375347971668095e-02
3.030606121224244998e+00,1.789533454482746255e-01,7.719472361835091889e-02,5.629603208492653388e-02,4.928123909839113304e-02
3.040608121624325033e+00,1.795165619742454255e-01,7.747255630181235087e-02,5.632458785846185256e-02,5.770652429814351891e-02
3.050610122024405069e+00,1.800800595637861434e-01,7.775037474500053059e-02,5.635222208152428081e-02,5.344304675102337643e-02
3.060612122424485104e+00,1.806438289849494894e-01,7.802817571806418273e-02,5.637893326460724497e-02,7.076766920303383113e-02
3.070614122824565140e+00,1.812078609856940248e-01,7.830595597980383182e-02,5.640471998369692153e-02,5.640673641324816384e-02
3.080616123224645175e+00,1.817721462938841070e-01,7.858371227767185774e-02,5.642958088045851167e-02,5.966870065677279400e-02
3.090618123624725211e+00,1.823366756172899450e-01,7.886144134777248182e-02,5.645351466241757543e-02,6.597373334241558862e-02
3.100620124024805246e+00,1.829014396435874878e-01,7.913913991486173916e-02,5.647652010313772286e-02,5.346896157809229166e-02
3.110622124424885282e+00,1.834664290421871014e-01,7.941680469310634372e-02,5.649859604247527145e-02,7.086596144336465564e-02
3.120624124824965318e+00,1.840316346427374183e-01,7.969443245951368660e-02,5.651974139450135354e-02,5.019279926930023117e-02
3.130626125225045353e+00,1.845970471953807812e-01,7.997201995298662547e-02,5.653995513633483516e-02,4.845667811747358944e-02
3.140628125625125389e+00,1.851626573256734132e-01,8.024956385731077391e-02,5.655923630685331938e-02,5.289656611835080041e-02
3.150630126025204980e+00,1.857284556591214109e-01,8.052706085326026553e-02,5.657758401244036839e-02,5.543041009276900022e-02
3.160632126425285016e+00,1.862944328211807721e-01,8.080450761859779563e-02,5.659499742697080699e-02,4.258181542598028779e-02
3.170634126825365051e+00,1.868605794372573126e-01,8.108190082807451016e-02,5.661147579179065525e-02,5.626052795050218852e-02
3.180636127225445087e+00,1.874268861327067770e-01,8.135923715343008900e-02,5.662701841569370287e-02,3.995215251129949352e-02
3.190638127625525122e+00,1.879933435328347002e-01,8.163651326339271819e-02,5.664162467489305269e-02,7.056300868034803830e-02
3.200640128025605158e+00,1.885599422628965738e-01,8.191372582367913158e-02,5.665529401298938922e-02,5.584532449891244782e-02
3.210642128425685193e+00,1.891266729480976794e-01,8.219087149699454142e-02,5.666802594093388323e-02,5.024844869397414315e-02
3.220644128825765229e+00,1.896935262135931999e-01,8.246794694303268003e-02,5.667982003698790461e-02,4.759643885415217740e-02
3.230646129225845264e+00,1.902604926844882471e-01,8.274494881847581362e-02,5.669067594667773213e-02,5.284637120459576703e-02
3.240648129625925300e+00,1.908275629858376954e-01,8.302187377699468684e-02,5.670059338274564126e-02,5.446979869844137401e-02
3.250650130026005336e+00,1.913947277426463200e-01,8.329871846924859213e-02,5.670957212509655787e-02,4.626446246898295589e-02
3.260652130426085371e+00,1.919619775798688532e-01,8.357547954288531422e-02,5.671761202074029895e-02,4.751966108251195336e-02
3.270654130826165407e+00,1.925293031224097617e-01,8.385215364254117176e-02,5.672471298373057969e-02,5.485296293311521520e-02
3.280656131226245442e+00,1.930966949951234690e-01,8.412873740984096183e-02,5.673087499509857357e-02,5.152303751714216312e-02
3.290658131626325478e+00,1.936641438228142442e-01,8.440522748339802928e-02,5.673609810278346099e-02,6.612822913956667437e-02
3.300660132026405513e+00,1.942316402302362022e-01,8.468162049881422515e-02,5.674038242155843292e-02,6.811908616401368688e-02
3.310662132426485549e+00,1.947991748420934144e-01,8.495791308867990665e-02,5.674372813295255197e-02,5.690394016895145013e-02
3.320664132826565584e+00,1.953667382830396870e-01,8.523410188257395104e-02,5.674613548516875550e-02,6.148213120571403151e-02
3.330666133226645620e+00,1.959343211776787830e-01,8.551018350706372784e-02,5.674760479299759131e-02,4.339572105674639052e-02
3.340668133626725655e+00,1.965019141505643108e-01,8.578615458570516827e-02,5.674813643772720628e-02,6.312231353205335904e-02
3.350670134026805691e+00,1.970695078261997801e-01,8.606201173904265422e-02,5.674773086704901215e-02,5.644189617191637531e-02
3.360672134426885727e+00,1.976370928290385187e-01,8.633775158460912924e-02,5.674638859495974297e-02,6.159307175446811222e-02
3.370674134826965762e+00,1.982046597834837554e-01,8.661337073692604305e-02,5.674411020165902320e-02,7.274767151759561901e-02
3.380676135227045354e+00,1.987721993138885368e-01,8.688886580750333766e-02,5.674089633344359118e-02,3.393231876999994873e-02
3.390678135627125389e+00,1.993397020445558943e-01,8.716423340483948901e-02,5.673674770259694300e-02,5.934622949313123064e-02
3.400680136027205425e+00,1.999071585997385936e-01,8.743947013442149307e-02,5.673166508727568030e-02,4.574047445559704939e-02
3.410682136427285460e+00,2.004745596036393851e-01,8.771457259872482426e-02,5.672564933139158383e-02,6.264761624543646601e-02
3.420684136827365496e+00,2.010418956804107815e-01,8.798953739721350475e-02,5.671870134448993295e-02,4.358556697020526949e-02
3.430686137227445531e+00,2.016091575991248719e-01,8.826436118599507996e-02,5.671082210049151195e-02,5.175682643045157599e-02
3.440688137627525567e+00,2.021763361947363502e-01,8.853904064328733947e-02,5.670201263731191460e-02,5.872935019491565267e-02
3.450690138027605602e+00,2.027434221145382742e-01,8.881357236584781767e-02,5.669227405893097205e-02,6.282736792328469377e-02
3.460692138427685638e+00,2.033104060248542011e-01,8.908795295535083814e-02,5.668160753404016816e-02,5.742954842740588539e-02
3.470694138827765673e+00,2.038772786125949976e-01,8.936217901903306671e-02,5.667001429572283283e-02,4.874170490584471549e-02
3.480696139227845709e+00,2.044440305852590900e-01,8.963624716969356698e-02,5.665749564114169745e-02,5.112217346398761908e-02
3.490698139627925745e+00,2.050106526709321586e-01,8.991015402569373094e-02,5.664405293122298790e-02,6.548908184371678154e-02
3.500700140028005780e+00,2.055771356182873599e-01,9.018389621095730668e-02,5.662968759033699950e-02,5.657469143347161611e-02
3.510702140428085816e+00,2.061434701965852434e-01,9.045747035497041233e-02,5.661440110597613928e-02,3.977625713756556547e-02
3.520704140828165851e+00,2.067096471956737791e-01,9.073087309278153600e-02,5.659819502842899225e-02,6.503482211112590616e-02
3.530706141228245887e+00,2.072756574259882467e-01,9.100410106500150809e-02,5.658107097045241007e-02,6.074355576758715125e-02
3.540708141628325922e+00,2.078414917185514577e-01,9.127715091780352896e-02,5.656303060693926299e-02,6.529718605945873666e-02
3.550710142028405958e+00,2.084071409249735607e-01,9.155001930292314127e-02,5.654407567458447081e-02,5.317780101081765604e-02
3.560712142428485993e+00,2.089725959174520697e-01,9.182270287765827155e-02,5.652420797154737719e-02,6.480577315581347031e-02
3.570714142828566029e+00,2.095378475887719472e-01,9.209519830486918857e-02,5.650342935711127890e-02,4.589278015709452596e-02
3.580716143228646065e+00,2.101028868523055482e-01,9.236750225297853112e-02,5.648174175134035302e-02,6.218173985999495001e-02
3.590718143628726100e+00,2.106677046420126487e-01,9.263961139597128025e-02,5.645914713473362823e-02,5.155534403845305619e-02
