theta,a
1.782756551310262227e-01,-3.395393558627166630e-01
1.784156831366273399e-01,-3.393310215902394233e-01
1.785557111422284571e-01,-3.391226264346722807e-01
1.786957391478295742e-01,-3.389141703806675121e-01
1.788357671534306914e-01,-3.387056534128740637e-01
1.789757951590318086e-01,-3.384970755159423250e-01
1.791158231646329257e-01,-3.382884366745205762e-01
1.792558511702340707e-01,-3.380797368732554320e-01
1.793958791758351601e-01,-3.378709760967938402e-01
1.795359071814363050e-01,-3.376621543297798622e-01
1.796759351870374222e-01,-3.374532715568577812e-01
1.798159631926385393e-01,-3.372443277626705482e-01
1.799559911982396565e-01,-3.370353229318592270e-01
1.800960192038407737e-01,-3.368262570490647700e-01
1.802360472094418908e-01,-3.366171300989266868e-01
1.803760752150430080e-01,-3.364079420660832653e-01
1.805161032206441529e-01,-3.361986929351717945e-01
1.806561312262452423e-01,-3.359893826908284531e-01
1.807961592318463873e-01,-3.357800113176881984e-01
1.809361872374475044e-01,-3.355705788003848777e-01
1.810762152430486216e-01,-3.353610851235518941e-01
1.812162432486497388e-01,-3.351515302718199862e-01
1.813562712542508559e-01,-3.349419142298211138e-01
1.814962992598519731e-01,-3.347322369821842392e-01
1.816363272654530903e-01,-3.345224985135373252e-01
1.817763552710542352e-01,-3.343126988085085571e-01
1.819163832766553246e-01,-3.341028378517240105e-01
1.820564112822564695e-01,-3.338929156278082067e-01
1.821964392878575867e-01,-3.336829321213858890e-01
1.823364672934587039e-01,-3.334728873170803576e-01
1.824764952990598210e-01,-3.332627811995128031e-01
1.826165233046609382e-01,-3.330526137533041942e-01
1.827565513102620554e-01,-3.328423849630742781e-01
1.828965793158631725e-01,-3.326320948134413591e-01
1.830366073214643174e-01,-3.324217432890238522e-01
1.831766353270654069e-01,-3.322113303744371748e-01
1.833166633326665518e-01,-3.320008560542968556e-01
1.834566913382676689e-01,-3.317903203132178680e-01
1.835967193438687861e-01,-3.315797231358124098e-01
1.837367473494699033e-01,-3.313690645066929008e-01
1.838767753550710204e-01,-3.311583444104702068e-01
1.840168033606721376e-01,-3.309475628317537499e-01
1.841568313662732548e-01,-3.307367197551529525e-01
1.842968593718743997e-01,-3.305258151652752385e-01
1.844368873774754891e-01,-3.303148490467273657e-01
1.845769153830766340e-01,-3.301038213841149815e-01
1.847169433886777512e-01,-3.298927321620412911e-01
1.848569713942788684e-01,-3.296815813651107208e-01
1.849969993998799855e-01,-3.294703689779250322e-01
1.851370274054811027e-01,-3.292590949850855431e-01
1.852770554110822199e-01,-3.290477593711920168e-01
1.854170834166833370e-01,-3.288363621208431065e-01
1.855571114222844820e-01,-3.286249032186376873e-01
1.856971394278855714e-01,-3.284133826491715258e-01
1.858371674334867163e-01,-3.282018003970402775e-01
1.859771954390878335e-01,-3.279901564468390429e-01
1.861172234446889506e-01,-3.277784507831611460e-01
1.862572514502900678e-01,-3.275666833905988007e-01
1.863972794558911850e-01,-3.273548542537434436e-01
1.865373074614923021e-01,-3.271429633571852902e-01
1.866773354670934193e-01,-3.269310106855132236e-01
1.868173634726945642e-01,-3.267189962233154610e-01
1.869573914782956536e-01,-3.265069199551787760e-01
1.870974194838967986e-01,-3.262947818656891652e-01
1.872374474894978880e-01,-3.260825819394318481e-01
1.873774754950990329e-01,-3.258703201609896016e-01
1.875175035007001501e-01,-3.256579965149456468e-01
1.876575315063012672e-01,-3.254456109858810953e-01
1.877975595119023844e-01,-3.252331635583769476e-01
1.879375875175035016e-01,-3.250206542170117618e-01
1.880776155231046465e-01,-3.248080829463644292e-01
1.882176435287057359e-01,-3.245954497310116205e-01
1.883576715343068808e-01,-3.243827545555297842e-01
1.884976995399079702e-01,-3.241699974044935928e-01
1.886377275455091151e-01,-3.239571782624777185e-01
1.887777555511102323e-01,-3.237442971140542802e-01
1.889177835567113495e-01,-3.235313539437950636e-01
1.890578115623124666e-01,-3.233183487362707442e-01
1.891978395679135838e-01,-3.231052814760514424e-01
1.893378675735147287e-01,-3.228921521477049472e-01
1.894778955791158181e-01,-3.226789607357990475e-01
1.896179235847169631e-01,-3.224657072249001999e-01
1.897579515903180525e-01,-3.222523915995730848e-01
1.898979795959191974e-01,-3.220390138443826045e-01
1.900380076015203146e-01,-3.218255739438916629e-01
1.901780356071214317e-01,-3.216120718826617209e-01
1.903180636127225489e-01,-3.213985076452541279e-01
1.904580916183236661e-01,-3.211848812162292344e-01
1.905981196239248110e-01,-3.209711925801449484e-01
1.907381476295259004e-01,-3.207574417215593998e-01
1.908781756351270453e-01,-3.205436286250292754e-01
1.910182036407281347e-01,-3.203297532751099297e-01
1.911582316463292797e-01,-3.201158156563556068e-01
1.912982596519303968e-01,-3.199018157533201068e-01
1.914382876575315140e-01,-3.196877535505558976e-01
1.915783156631326312e-01,-3.194736290326135597e-01
1.917183436687337483e-01,-3.192594421840438956e-01
1.918583716743348933e-01,-3.190451929893957095e-01
1.919983996799359827e-01,-3.188308814332165841e-01
1.921384276855371276e-01,-3.186165075000544356e-01
1.922784556911382170e-01,-3.184020711744541821e-01
1.924184836967393619e-01,-3.181875724409609640e-01
1.925585117023404791e-01,-3.179730112841184786e-01
1.926985397079415963e-01,-3.177583876884694236e-01
1.928385677135427134e-01,-3.175437016385554978e-01
1.929785957191438306e-01,-3.173289531189168455e-01
1.931186237247449755e-01,-3.171141421140930561e-01
1.932586517303460649e-01,-3.168992686086227195e-01
1.933986797359472098e-01,-3.166843325870425385e-01
1.935387077415482993e-01,-3.164693340338892158e-01
1.936787357471494442e-01,-3.162542729336973446e-01
1.938187637527505613e-01,-3.160391492710016292e-01
1.939587917583516785e-01,-3.158239630303339984e-01
1.940988197639527957e-01,-3.156087141962279352e-01
1.942388477695539128e-01,-3.153934027532134809e-01
1.943788757751550578e-01,-3.151780286858201219e-01
1.945189037807561472e-01,-3.149625919785769002e-01
1.946589317863572921e-01,-3.147470926160111926e-01
1.947989597919583815e-01,-3.145315305826500429e-01
1.949389877975595264e-01,-3.143159058630184965e-01
1.950790158031606436e-01,-3.141002184416415988e-01
1.952190438087617608e-01,-3.138844683030416194e-01
1.953590718143628779e-01,-3.136686554317419384e-01
1.954990998199639951e-01,-3.134527798122633824e-01
1.956391278255651400e-01,-3.132368414291263337e-01
1.957791558311662294e-01,-3.130208402668491763e-01
1.959191838367673744e-01,-3.128047763099510714e-01
1.960592118423684638e-01,-3.125886495429481826e-01
1.961992398479696087e-01,-3.123724599503565624e-01
1.963392678535707259e-01,-3.121562075166911532e-01
1.964792958591718430e-01,-3.119398922264655649e-01
1.966193238647729602e-01,-3.117235140641925195e-01
1.967593518703740774e-01,-3.115070730143839617e-01
1.968993798759752223e-01,-3.112905690615508369e-01
1.970394078815763117e-01,-3.110740021902020924e-01
1.971794358871774566e-01,-3.108573723848461201e-01
1.973194638927785460e-01,-3.106406796299903128e-01
1.974594918983796910e-01,-3.104239239101416192e-01
1.975995199039808081e-01,-3.102071052098051007e-01
1.977395479095819253e-01,-3.099902235134845974e-01
1.978795759151830425e-01,-3.097732788056833941e-01
1.980196039207841596e-01,-3.095562710709039989e-01
1.981596319263853045e-01,-3.093392002936469209e-01
1.982996599319863940e-01,-3.091220664584130029e-01
1.984396879375875389e-01,-3.089048695497000896e-01
1.985797159431886283e-01,-3.086876095520071361e-01
1.987197439487897732e-01,-3.084702864498302111e-01
1.988597719543908904e-01,-3.082529002276651608e-01
1.989997999599920075e-01,-3.080354508700072769e-01
1.991398279655931247e-01,-3.078179383613492970e-01
1.992798559711942419e-01,-3.076003626861847362e-01
1.994198839767953868e-01,-3.073827238290047781e-01
1.995599119823964762e-01,-3.071650217742993849e-01
1.996999399879976211e-01,-3.069472565065591851e-01
1.998399679935987105e-01,-3.067294280102716986e-01
1.999799959991998555e-01,-3.065115362699243340e-01
2.001200240048009726e-01,-3.062935812700035010e-01
2.002600520104020898e-01,-3.060755629949948320e-01
2.004000800160032070e-01,-3.058574814293817390e-01
2.005401080216043241e-01,-3.056393365576479670e-01
2.006801360272054691e-01,-3.054211283642752628e-01
2.008201640328065585e-01,-3.052028568337444847e-01
2.009601920384077034e-01,-3.049845219505364913e-01
2.011002200440087928e-01,-3.047661236991293654e-01
2.012402480496099377e-01,-3.045476620640010790e-01
2.013802760552110549e-01,-3.043291370296287157e-01
2.015203040608121721e-01,-3.041105485804881381e-01
2.016603320664132892e-01,-3.038918967010534322e-01
2.018003600720144064e-01,-3.036731813757992393e-01
2.019403880776155513e-01,-3.034544025891977581e-01
2.020804160832166407e-01,-3.032355603257205212e-01
2.022204440888177857e-01,-3.030166545698379510e-01
2.023604720944188751e-01,-3.027976853060201368e-01
2.025005001000200200e-01,-3.025786525187349474e-01
2.026405281056211372e-01,-3.023595561924501407e-01
2.027805561112222543e-01,-3.021403963116321423e-01
2.029205841168233715e-01,-3.019211728607453793e-01
2.030606121224244887e-01,-3.017018858242553891e-01
2.032006401280256336e-01,-3.014825351866248226e-01
2.033406681336267230e-01,-3.012631209323159975e-01
2.034806961392278679e-01,-3.010436430457898993e-01
2.036207241448289573e-01,-3.008241015115074024e-01
2.037607521504301022e-01,-3.006044963139266057e-01
2.039007801560312194e-01,-3.003848274375057192e-01
2.040408081616323366e-01,-3.001650948667022867e-01
2.041808361672334537e-01,-2.999452985859721865e-01
2.043208641728345709e-01,-2.997254385797700760e-01
2.044608921784357158e-01,-2.995055148325492800e-01
2.046009201840368052e-01,-2.992855273287642337e-01
2.047409481896379502e-01,-2.990654760528649314e-01
2.048809761952390396e-01,-2.988453609893033658e-01
2.050210042008401845e-01,-2.986251821225291980e-01
2.051610322064413017e-01,-2.984049394369904240e-01
2.053010602120424188e-01,-2.981846329171354837e-01
2.054410882176435360e-01,-2.979642625474105966e-01
2.055811162232446532e-01,-2.977438283122615381e-01
2.057211442288457981e-01,-2.975233301961328625e-01
2.058611722344468875e-01,-2.973027681834681246e-01
2.060012002400480324e-01,-2.970821422587092142e-01
2.061412282456491218e-01,-2.968614524062984650e-01
2.062812562512502668e-01,-2.966406986106765453e-01
2.064212842568513839e-01,-2.964198808562816811e-01
2.065613122624525011e-01,-2.961989991275529865e-01
2.067013402680536183e-01,-2.959780534089281323e-01
2.068413682736547354e-01,-2.957570436848431239e-01
2.069813962792558804e-01,-2.955359699397323014e-01
2.071214242848569698e-01,-2.953148321580317814e-01
2.072614522904581147e-01,-2.950936303241729064e-01
2.074014802960592041e-01,-2.948723644225899054e-01
2.075415083016603490e-01,-2.946510344377116786e-01
2.076815363072614662e-01,-2.944296403539704565e-01
2.078215643128625834e-01,-2.942081821557939181e-01
2.079615923184637005e-01,-2.939866598276109633e-01
2.081016203240648177e-01,-2.937650733538480496e-01
2.082416483296659626e-01,-2.935434227189318568e-01
2.083816763352670520e-01,-2.933217079072876210e-01
2.085217043408681969e-01,-2.930999289033384692e-01
2.086617323464692864e-01,-2.928780856915079722e-01
2.088017603520704313e-01,-2.926561782562173697e-01
2.089417883576715484e-01,-2.924342065818891223e-01
2.090818163632726656e-01,-2.922121706529413609e-01
2.092218443688737828e-01,-2.919900704537941039e-01
2.093618723744748999e-01,-2.917679059688648158e-01
2.095019003800760449e-01,-2.915456771825705173e-01
2.096419283856771343e-01,-2.913233840793274521e-01
2.097819563912782792e-01,-2.911010266435497540e-01
2.099219843968793686e-01,-2.908786048596511131e-01
2.100620124024805135e-01,-2.906561187120451084e-01
2.102020404080816307e-01,-2.904335681851429873e-01
2.103420684136827479e-01,-2.902109532633551092e-01
2.104820964192838650e-01,-2.899882739310924995e-01
2.106221244248849822e-01,-2.897655301727626309e-01
2.107621524304861271e-01,-2.895427219727734203e-01
2.109021804360872165e-01,-2.893198493155323403e-01
2.110422084416883615e-01,-2.890969121854440882e-01
2.111822364472894509e-01,-2.888739105669142493e-01
2.113222644528905958e-01,-2.886508444443455224e-01
2.114622924584917130e-01,-2.884277138021410503e-01
2.116023204640928301e-01,-2.882045186247027546e-01
2.117423484696939473e-01,-2.879812588964308917e-01
2.118823764752950645e-01,-2.877579346017250517e-01
2.120224044808962094e-01,-2.875345457249836034e-01
2.121624324864972988e-01,-2.873110922506045828e-01
2.123024604920984437e-01,-2.870875741629842492e-01
2.124424884976995331e-01,-2.868639914465191953e-01
2.125825165033006781e-01,-2.866403440856021279e-01
2.127225445089017952e-01,-2.864166320646285291e-01
2.128625725145029124e-01,-2.861928553679891074e-01
2.130026005201040296e-01,-2.859690139800769026e-01
2.131426285257051467e-01,-2.857451078852816240e-01
2.132826565313062916e-01,-2.855211370679936467e-01
2.134226845369073811e-01,-2.852971015126001264e-01
2.135627125425085260e-01,-2.850730012034897731e-01
2.137027405481096154e-01,-2.848488361250488543e-01
2.138427685537107603e-01,-2.846246062616623052e-01
2.139827965593118775e-01,-2.844003115977152829e-01
2.141228245649129946e-01,-2.841759521175915015e-01
2.142628525705141118e-01,-2.839515278056728986e-01
2.144028805761152290e-01,-2.837270386463413008e-01
2.145429085817163739e-01,-2.835024846239769802e-01
2.146829365873174633e-01,-2.832778657229597652e-01
2.148229645929186082e-01,-2.830531819276675964e-01
2.149629925985196977e-01,-2.828284332224794140e-01
2.151030206041208426e-01,-2.826036195917699390e-01
2.152430486097219597e-01,-2.823787410199157799e-01
2.153830766153230769e-01,-2.821537974912911029e-01
2.155231046209241941e-01,-2.819287889902696298e-01
2.156631326265253112e-01,-2.817037155012241945e-01
2.158031606321264562e-01,-2.814785770085254102e-01
2.159431886377275456e-01,-2.812533734965446675e-01
2.160832166433286905e-01,-2.810281049496513583e-01
2.162232446489297799e-01,-2.808027713522139868e-01
2.163632726545309248e-01,-2.805773726886001684e-01
2.165033006601320420e-01,-2.803519089431759648e-01
2.166433286657331592e-01,-2.801263801003083254e-01
2.167833566713342763e-01,-2.799007861443605361e-01
2.169233846769353935e-01,-2.796751270596965488e-01
2.170634126825365384e-01,-2.794494028306789835e-01
2.172034406881376278e-01,-2.792236134416699045e-01
2.173434686937387728e-01,-2.789977588770292671e-01
2.174834966993398622e-01,-2.787718391211174707e-01
2.176235247049410071e-01,-2.785458541582932490e-01
2.177635527105421243e-01,-2.783198039729130047e-01
2.179035807161432414e-01,-2.780936885493350275e-01
2.180436087217443586e-01,-2.778675078719139435e-01
2.181836367273454758e-01,-2.776412619250051561e-01
2.183236647329465929e-01,-2.774149506929624032e-01
2.184636927385477101e-01,-2.771885741601378683e-01
2.186037207441488550e-01,-2.769621323108839572e-01
2.187437487497499444e-01,-2.767356251295510772e-01
2.188837767553510893e-01,-2.765090526004891913e-01
2.190238047609522065e-01,-2.762824147080474857e-01
2.191638327665533237e-01,-2.760557114365729259e-01
2.193038607721544409e-01,-2.758289427704136987e-01
2.194438887777555580e-01,-2.756021086939144382e-01
2.195839167833566752e-01,-2.753752091914209998e-01
2.197239447889577924e-01,-2.751482442472765744e-01
2.198639727945589373e-01,-2.749212138458252408e-01
2.200040008001600267e-01,-2.746941179714078585e-01
2.201440288057611716e-01,-2.744669566083661749e-01
2.202840568113622888e-01,-2.742397297410397172e-01
2.204240848169634059e-01,-2.740124373537680125e-01
2.205641128225645231e-01,-2.737850794308889224e-01
2.207041408281656403e-01,-2.735576559567396426e-01
2.208441688337667574e-01,-2.733301669156565916e-01
2.209841968393678746e-01,-2.731026122919744115e-01
2.211242248449690195e-01,-2.728749920700278553e-01
