s1,s2,p_eq,p_eq_noisy
3.599906714286701254e-02,7.768802372557621905e-02,3.149781709255782824e-01,3.064716582597223904e-01
2.034491756051867717e-02,7.072189250556876194e-02,3.084215685273281049e-01,3.053970982238246035e-01
2.227030995704208302e-02,6.944573754417386613e-02,3.055905349330512721e-01,3.001745664811955594e-01
3.094129413725278666e-02,1.606359071845438191e-02,2.070323037136470035e-01,2.050759281610234908e-01
4.893670916737773852e-02,4.606340882512974244e-02,2.638588382203855276e-01,2.628134439768743391e-01
3.620982027156617600e-02,9.380218249368886541e-02,3.387141844342704822e-01,3.453587067614489192e-01
5.514305198932598420e-03,4.794517686752210184e-02,2.738139549479217671e-01,2.777990465617519722e-01
2.364733643385543219e-02,6.395332130694138251e-02,2.958679843069271231e-01,3.025181992882826632e-01
1.511092501173002395e-02,8.814363133158606423e-02,3.407098251469584671e-01,3.448388720999839285e-01
9.786630939543808361e-02,8.098953676493114706e-02,3.161868736401405866e-01,3.205365898040590800e-01
8.485492150956440438e-02,2.510423723684365033e-02,2.167142870695215884e-01,2.156255544974108873e-01
6.943148179543326415e-02,5.997859089776955144e-02,2.878712712928943041e-01,2.959690757563227526e-01
8.915477700793325577e-02,6.791422089805437823e-02,2.996964579300097631e-01,2.987869596949760398e-01
8.626164385803863910e-02,8.620728262044077828e-02,3.220606090547044054e-01,3.248713190815782359e-01
9.796279787399528316e-02,5.800883141001730164e-02,2.841592152143906924e-01,2.899793042882014005e-01
1.330039585715828143e-02,6.472895551271734549e-02,3.006502306783986889e-01,3.020297730065528707e-01
8.747960197787939263e-02,5.453049820832493039e-02,2.793197251054078678e-01,2.859282499117294374e-01
3.300709787335424222e-02,9.432716854900732861e-02,3.408826190326491590e-01,3.413516923959156180e-01
1.884301128105350664e-02,7.392324361810795330e-02,3.144790399042565188e-01,3.117943970621260830e-01
5.992680875145491026e-02,4.983746659445004862e-02,2.710828586952292452e-01,2.629334424025325245e-01
7.904925604052071009e-02,9.242232836752617420e-02,3.288249056033161200e-01,3.354665852716726127e-01
6.832907265760644611e-02,3.642428019721952182e-02,2.458788066261440863e-01,2.466743270071249383e-01
4.684180404490330407e-02,6.035806284846238767e-02,2.875246931186187238e-01,2.846037401832944846e-01
4.268566321413009429e-02,7.795283473207445524e-02,3.140129664585129543e-01,3.151682215243418739e-01
3.910957147481770174e-02,4.123061590974586715e-02,2.547285916136322603e-01,2.527123519005612384e-01
4.184924613806919463e-02,9.656005330282847743e-02,3.403935965961155663e-01,3.392284770322805398e-01
5.732801544844308428e-02,7.560781147413642156e-02,3.093896703291828532e-01,3.088487275523366105e-01
9.583135923233709885e-02,8.595769939804751014e-02,3.218226643846884283e-01,3.240477963888627189e-01
8.239004341430164469e-02,6.601825849666567714e-02,2.970514456748721832e-01,2.922272762391308620e-01
3.262605763139110604e-02,4.409621247267522803e-02,2.601009327509991031e-01,2.603023217901851427e-01
2.465346474057042089e-02,4.694193040304544401e-02,2.659604498278030915e-01,2.688512480033475316e-01
6.739012868472665785e-02,2.370156628421510661e-02,2.163945477100462089e-01,2.175878445284001039e-01
4.388701606735529587e-02,7.899273242182103250e-02,3.152991332064336572e-01,3.095662016224866031e-01
8.930152955870127029e-02,2.939380996231936299e-02,2.267130834828378350e-01,2.256959999108220927e-01
6.552383514395140884e-02,8.936428092159255654e-02,3.261235447383963315e-01,3.298194720936872826e-01
5.586735162046259362e-02,4.556741810791533481e-02,2.633575086687391931e-01,2.665548752567845070e-01
9.983109661457305328e-02,6.547942557044947320e-02,2.956729809491030481e-01,3.026125200950156025e-01
4.110960329488665133e-02,6.556517283041692068e-02,2.957672463287941422e-01,2.963300855530937028e-01
2.070704320421935807e-02,1.908995602000215785e-02,2.192616978539853045e-01,2.177105032640862803e-01
6.664993047868685017e-02,2.091262515376665632e-02,2.092705908712712282e-01,2.072169603032760488e-01
1.402718166276789233e-02,6.783633524753998612e-02,3.058922344605575216e-01,3.076741857155215198e-01
8.080846229905290501e-02,4.586600844065700372e-02,2.642292493335297587e-01,2.605534216938736325e-01
7.986723015740569698e-02,7.309235996744214980e-02,3.064400474684587650e-01,3.028346391827445583e-01
4.873425642748839548e-02,7.752531448137499337e-02,3.125740757589310914e-01,3.186438680120158295e-01
8.245468724092663848e-02,1.782675443436258778e-02,1.970039548258885609e-01,1.985968702605162006e-01
2.942506863201932096e-02,5.750428298729330645e-02,2.838188926899828934e-01,2.881471945757568265e-01
8.150801026239785918e-02,3.888004660230859333e-02,2.501591388982900566e-01,2.401063199439373852e-01
7.193612272928719825e-03,8.348672872966279856e-02,3.377623038844415615e-01,3.418167079768688610e-01
2.065944507281552989e-02,6.717879493887267406e-02,3.022470398919830936e-01,3.013893264461347532e-01
2.468159277893488754e-02,7.028575204274438437e-02,3.062485379568317123e-01,3.188298164512313182e-01
9.447944655812338943e-02,6.831380437205844189e-03,1.571144806443939279e-01,1.476873122519050119e-01
6.241058310189066122e-02,5.392266620073043332e-02,2.780331556203655130e-01,2.829581452380008910e-01
5.490012769047868807e-02,5.344704396020043616e-03,1.691055572353657166e-01,1.797945401245615582e-01
8.454746910743285437e-02,7.249464650641940233e-02,3.057789956177411894e-01,3.122930700565056950e-01
9.897626387523408842e-02,9.228938029216578187e-02,3.284814781513814008e-01,3.269428374650471536e-01
2.855367451482174190e-02,7.778364152133977749e-02,3.172318802132788607e-01,3.167229985754459465e-01
5.546185596220415404e-02,9.812469284337430042e-02,3.382321098953787741e-01,3.367741626976422098e-01
6.332257965647111742e-02,8.750367366394853907e-02,3.240914784258092096e-01,3.226327828450422097e-01
2.381840326113434173e-02,8.538638292717354306e-02,3.313193433840981306e-01,3.393267921566118228e-01
6.080873052543928070e-02,5.042377417459120020e-02,2.721323945455469961e-01,2.686345014684808352e-01
4.849776895469318228e-02,8.169915138189071113e-02,3.183383468214887047e-01,3.255159933888980284e-01
2.584645385131383727e-02,8.702033916241530206e-03,2.009174931708700151e-01,2.062810011625366702e-01
4.295346599604768500e-02,8.121060322897760003e-03,1.832192975479550456e-01,1.888936130086401599e-01
1.817777047240271698e-02,3.629197226377794960e-02,2.482722308159080182e-01,2.533651487084810361e-01
3.162553560515290324e-02,4.430116544781312338e-02,2.605233968707232339e-01,2.580625175309250174e-01
8.305063476289491209e-02,3.988128998910021872e-02,2.520936661485235208e-01,2.588972663540847763e-01
2.873887719534404597e-02,8.704430743691231320e-02,3.317137080398137594e-01,3.265376666476029754e-01
6.279183494995579928e-02,6.049894130285800309e-02,2.883105944290891842e-01,2.920612806459511601e-01
8.462006099465700648e-02,7.992575966297364720e-02,3.149106883507332699e-01,3.150062435131195104e-01
5.711710297418139126e-02,5.618779716799977147e-02,2.813549306566380803e-01,2.856221619715808013e-01
9.835214228128222325e-02,8.104084797700768228e-02,3.162377215125232732e-01,3.227454776721658813e-01
1.387989793700309879e-02,8.974404057608677265e-02,3.442402698463777888e-01,3.377934082589206244e-01
8.208173990158117161e-02,8.697366504865032544e-02,3.228840293595779953e-01,3.219414887010234594e-01
6.210342821021066356e-02,1.691450499101226912e-02,1.993776462140079142e-01,1.999721382943945303e-01
4.588594902680950827e-02,6.797767906089484391e-02,2.991220857175515002e-01,2.974562013335443345e-01
8.466785248097148664e-02,1.018779950191660635e-02,1.724969462874270387e-01,1.701753716075463108e-01
8.454833115137007360e-02,4.865272839449844705e-02,2.691752089349457311e-01,2.639694546324002911e-01
8.089059061703091080e-02,5.114307437499131248e-02,2.738138014988865110e-01,2.683330663200264032e-01
7.646926052541849761e-02,1.697094864197861569e-02,1.961830458353718831e-01,1.990249314267361902e-01
2.381048609224340265e-02,9.452142581519552833e-02,3.459581321918612229e-01,3.508350636477265971e-01
1.018898269653564261e-02,2.720541278833490256e-02,2.389205168085910547e-01,2.284467673680397881e-01
3.537571903519188404e-02,3.324674620488806548e-02,2.395634374292855973e-01,2.493210632009650318e-01
3.003169034426540415e-02,1.199637531438131448e-02,2.005872132461275770e-01,2.050022740539593491e-01
2.063889868335202701e-02,1.814172077866766167e-02,2.180638136542666361e-01,2.268507050965072325e-01
4.269519086007424885e-02,5.591992171715676196e-02,2.804174634793926146e-01,2.783793922575215074e-01
1.111974637594934090e-02,1.224078283898350286e-02,2.309712830382635307e-01,2.311038661539485395e-01
9.603746565351109488e-02,7.260349082757263858e-03,1.579316946783320130e-01,1.648762285384189896e-01
5.955110408527116567e-02,7.623304020216116472e-02,3.101550148607666313e-01,3.050393454173648822e-01
3.589186154830003445e-02,2.177849111207284458e-02,2.163097769129620207e-01,2.153974880082592247e-01
9.259782190873400154e-02,6.676993975128996117e-02,2.980118683433185534e-01,2.918013078112333125e-01
3.981853754118908073e-02,6.537204906089523482e-02,2.955678075610409516e-01,2.974672356654978200e-01
2.836774623141367566e-02,6.974988873883561542e-03,1.954031642906597643e-01,2.023283172794979878e-01
8.073493870445336285e-02,2.565732133485441185e-02,2.191280485005487055e-01,2.269670127485262645e-01
1.285641698572888292e-02,7.308287857923197184e-02,3.157590555238490859e-01,3.227434902110596915e-01
8.198207184648829970e-02,9.336706980435886816e-02,3.297436403789971715e-01,3.312374388575655693e-01
5.268731099516330008e-02,8.210673545916102878e-02,3.183295562111323473e-01,3.231048313949850259e-01
4.990932172962551233e-02,5.492552461094288990e-02,2.789694444547436425e-01,2.739475334865777989e-01
7.496401572630170818e-02,7.805028550629851403e-02,3.124847242875387066e-01,3.169687342849992207e-01
2.983435560691136829e-02,5.276090008390683234e-02,2.756315648592093659e-01,2.735343855440094951e-01
1.482314730298519775e-02,2.507324678951902350e-02,2.321890564277586111e-01,2.315417076124689499e-01
7.889948761122586585e-02,1.811699214489609702e-02,1.988578355233395489e-01,2.080595116195292082e-01
2.633203248677310621e-02,5.793414184562602903e-02,2.850130760404584462e-01,2.782966189497976806e-01
2.762544619257809031e-02,1.990485620431242664e-02,2.158163001612735388e-01,2.177928307117578399e-01
5.885335154715534006e-02,8.966193857209243945e-02,3.271898249431414163e-01,3.194026414676283121e-01
8.055287307930678042e-02,2.331108910875433898e-02,2.129532092852023939e-01,2.247398813323958633e-01
5.866993985391257688e-02,4.481223487040932041e-02,2.621408412573372759e-01,2.599789016450403389e-01
1.058777707603330426e-02,5.834658789674882287e-03,2.437991506993126278e-01,2.416076594419086787e-01
6.086447335379961687e-02,7.065712584631066162e-02,3.027108683831428171e-01,3.059691045245963026e-01
4.360048954112082792e-02,2.963838433893500879e-02,2.318258065902507326e-01,2.279189683379963249e-01
6.769109053581889857e-02,1.347689338896217864e-02,1.882899443394842331e-01,1.919840164989118914e-01
2.470538264642702792e-02,9.208698784132146598e-02,3.415918443238725732e-01,3.417519670895183270e-01
8.736985915859434015e-02,1.541216006208104630e-02,1.881478400582955179e-01,1.834653282825717546e-01
4.315694551823024555e-02,9.605488479108290067e-03,1.865701082046891945e-01,1.806047126139283254e-01
4.996493771070237983e-02,1.526090475690768111e-02,1.977924245849289608e-01,1.963362515509707862e-01
9.528303596177688239e-02,4.454717832424322232e-02,2.598159225903701186e-01,2.593826972398928232e-01
5.424981752847052308e-02,1.711839524521353850e-02,2.015301216663024364e-01,2.014713555371114573e-01
8.139667335241164425e-02,9.819398279935943885e-02,3.347552418845674560e-01,3.299716073060566801e-01
3.850373409099198951e-02,1.118760260795024879e-02,1.928363362676312476e-01,1.957362230655355084e-01
2.281318334255058589e-02,5.764769073430390384e-02,2.851915151525238890e-01,2.908162627480376794e-01
3.224323756061359125e-02,1.351697843832958337e-02,2.015093124256526758e-01,2.073821522762646918e-01
7.668086561346569574e-02,8.795495870237185487e-02,3.240067655362244281e-01,3.228161699426554954e-01
4.616542409760982651e-02,3.477464218818067387e-02,2.423565896509949080e-01,2.453052725348583707e-01
5.098425068615936723e-02,7.565897491117895557e-02,3.097893146184244606e-01,2.981604108994000413e-01
7.843457911108311920e-02,3.046412456154415707e-02,2.315642897937285893e-01,2.273529640861770840e-01
4.123966250880448103e-02,7.184503212626595914e-02,3.052760697487850172e-01,2.977569484536830013e-01
2.897624450935779375e-02,8.207055224395500004e-02,3.238528456578238512e-01,3.151967963075936741e-01
8.654515453361628918e-02,3.940452457163574895e-02,2.506072773791689356e-01,2.510818300842804773e-01
4.851170482361819719e-02,6.489407970998610498e-02,2.944467368491455184e-01,2.903698162900025803e-01
2.796879132934888476e-02,5.932283449877583104e-02,2.871147765910867511e-01,2.837956398552152759e-01
5.129571020706710782e-02,6.246131845282714562e-02,2.908002687777574424e-01,2.810234880484608899e-01
4.239575016485460507e-02,4.280442045406859103e-02,2.576914403921885532e-01,2.619627250009450292e-01
7.995352174887261631e-03,7.607468628991685689e-02,3.238162828747606081e-01,3.179674363416018501e-01
9.823177875565776429e-02,5.387859617678835561e-02,2.770380990332191318e-01,2.736044441275138905e-01
3.686848626154936442e-02,1.418139893936987486e-02,2.000729092525542485e-01,1.950811299520630593e-01
6.192589676375673952e-02,6.831700665345770418e-02,2.995233479320509873e-01,2.996552183563078176e-01
5.244575544672859524e-02,5.296418667279056275e-02,2.758842451288538999e-01,2.814605424742019357e-01
1.751485432390904179e-02,5.145935748346911615e-02,2.754886758512318234e-01,2.714178932479293649e-01
8.389608754664797108e-02,1.084751356131449448e-02,1.749386624233723875e-01,1.695808896342540506e-01
8.423685273480442659e-02,4.152884699172561256e-02,2.553742427682431648e-01,2.518886543877007500e-01
7.031243066494968774e-02,1.882140858315721130e-02,2.029177710444892146e-01,2.041948766037101071e-01
1.224026754561401489e-02,8.339925038321369111e-02,3.342993130834550075e-01,3.361918582360964858e-01
7.110589880252313200e-02,9.237335500845351988e-02,3.291547198453331213e-01,3.284173103871241839e-01
3.715326961399577355e-02,1.847982171585451500e-02,2.090212651923440412e-01,2.126884191764886745e-01
3.379066370511353556e-02,2.499173135109649183e-02,2.233599907256524075e-01,2.269620447006986952e-01
8.826360290144771859e-02,5.487190816546680394e-03,1.550726079185210382e-01,1.576889689632745561e-01
9.981499742119991081e-02,1.365238427457165366e-02,1.777370292620364667e-01,1.740341193428349142e-01
3.809080284283305334e-02,5.586368509967102811e-03,1.816275362372428148e-01,1.839794222970423110e-01
9.725051473157757254e-02,7.017595074336266392e-02,3.025443682690238667e-01,3.000931727437609053e-01
6.719614431439939473e-02,5.537835371159870873e-02,2.806344465180042325e-01,2.767868308123808130e-01
8.678691074495514454e-03,3.743139211134431654e-02,2.544527763120802422e-01,2.521126525205704683e-01
8.088167313287142335e-02,3.339793403634433444e-02,2.381000827645483875e-01,2.354393705955267202e-01
4.263050267522209419e-02,5.174718657417585327e-02,2.734698412137306356e-01,2.693986508815758296e-01
9.332797823196017917e-02,8.874104643054708808e-02,3.248202268553757044e-01,3.233271161615861589e-01
4.345040835377283334e-02,3.971450238857016091e-02,2.519505777531410029e-01,2.468344119631928901e-01
1.204022318156451263e-02,7.621039460215156547e-02,3.217376098279910446e-01,3.175811259034144740e-01
6.373721216204052131e-02,8.241639217354752855e-02,3.178777957840860924e-01,3.174949397369883353e-01
8.152803831913377208e-02,9.239323411323251134e-02,3.287294504200733991e-01,3.311142191191426276e-01
5.611429649581489015e-02,7.673438823855206758e-02,3.109364793512203740e-01,3.105246422768963011e-01
7.265569068095374672e-02,1.696540958928370590e-02,1.971469410443871528e-01,1.943789123411568676e-01
7.010204354112839487e-02,7.603386711284082500e-02,3.098997491539376981e-01,3.149072479540211411e-01
