s,P_fix,P_fix_noisy
6.940388077615522455e-01,2.753833749137029607e-01,2.811795053089075069e-01
6.945389077815562473e-01,2.755178214514473201e-01,2.680002901385116210e-01
6.950390078015602491e-01,2.756521912210425640e-01,2.824718688578419235e-01
6.955391078215642509e-01,2.757864842469291422e-01,2.834927970112052775e-01
6.960392078415682526e-01,2.759207005535678214e-01,2.748042433303733434e-01
6.965393078615722544e-01,2.760548401654386863e-01,2.734782170151205949e-01
6.970394078815762562e-01,2.761889031070422496e-01,2.742508706528166695e-01
6.975395079015802580e-01,2.763228894028977312e-01,2.593729653430089099e-01
6.980396079215842597e-01,2.764567990775450013e-01,2.783442291587912010e-01
6.985397079415882615e-01,2.765906321555433034e-01,2.789364114478161127e-01
6.990398079615922633e-01,2.767243886614719206e-01,2.680691034238820158e-01
6.995399079815962651e-01,2.768580686199298979e-01,2.842825311186805703e-01
7.000400080016002669e-01,2.769916720555359868e-01,2.632620026972997129e-01
7.005401080216042686e-01,2.771251989929290893e-01,2.716070707789995375e-01
7.010402080416082704e-01,2.772586494567680915e-01,2.725064587668525884e-01
7.015403080616122722e-01,2.773920234717315303e-01,2.972671217916207365e-01
7.020404080816162740e-01,2.775253210625178713e-01,2.615334804299390692e-01
7.025405081016202757e-01,2.776585422538460080e-01,2.832848448059086532e-01
7.030406081216242775e-01,2.777916870704542074e-01,2.872129198463438393e-01
7.035407081416282793e-01,2.779247555371014422e-01,2.817020111775001001e-01
7.040408081616322811e-01,2.780577476785662805e-01,2.898758271221001936e-01
7.045409081816362828e-01,2.781906635196474409e-01,2.681632866483832367e-01
7.050410082016402846e-01,2.783235030851635150e-01,2.555209170620416081e-01
7.055411082216442864e-01,2.784562663999538001e-01,2.861244452896564150e-01
7.060412082416482882e-01,2.785889534888770225e-01,2.666306718421661004e-01
7.065413082616522900e-01,2.787215643768122808e-01,2.754575656113529281e-01
7.070414082816562917e-01,2.788540990886593240e-01,2.670656391144115571e-01
7.075415083016602935e-01,2.789865576493372190e-01,2.895099762188325099e-01
7.080416083216642953e-01,2.791189400837856827e-01,2.877704424324599164e-01
7.085417083416682971e-01,2.792512464169647490e-01,2.720506097978948046e-01
7.090418083616722988e-01,2.793834766738542141e-01,2.884183951199508211e-01
7.095419083816763006e-01,2.795156308794546907e-01,2.807284034726518773e-01
7.100420084016803024e-01,2.796477090587866643e-01,2.782538207531892183e-01
7.105421084216843042e-01,2.797797112368907713e-01,2.803538778573144152e-01
7.110422084416883060e-01,2.799116374388283535e-01,2.778841438403287789e-01
7.115423084616923077e-01,2.800434876896806813e-01,2.861935403277903744e-01
7.120424084816963095e-01,2.801752620145491757e-01,2.832787377189799893e-01
7.125425085017003113e-01,2.803069604385563518e-01,2.768122889742181125e-01
7.130426085217043131e-01,2.804385829868442093e-01,2.905011404449998058e-01
7.135427085417083148e-01,2.805701296845756754e-01,2.744553735369374414e-01
7.140428085617123166e-01,2.807016005569336614e-01,2.835709369876081576e-01
7.145429085817163184e-01,2.808329956291213403e-01,2.850545493416444809e-01
7.150430086017203202e-01,2.809643149263629236e-01,2.957523855247282119e-01
7.155431086217243219e-01,2.810955584739022739e-01,2.760411448404125889e-01
7.160432086417283237e-01,2.812267262970041259e-01,2.986575507601081925e-01
7.165433086617323255e-01,2.813578184209530875e-01,2.831194679371773493e-01
7.170434086817363273e-01,2.814888348710553601e-01,2.795490657645296473e-01
7.175435087017403291e-01,2.816197756726361301e-01,2.748950481632499998e-01
7.180436087217443308e-01,2.817506408510416782e-01,2.876135750415870218e-01
7.185437087417483326e-01,2.818814304316389907e-01,2.823707828760628202e-01
7.190438087617523344e-01,2.820121444398150934e-01,2.709760517805372415e-01
7.195439087817563362e-01,2.821427829009777732e-01,2.708639111383914222e-01
7.200440088017603379e-01,2.822733458405550788e-01,2.767181537625497123e-01
7.205441088217643397e-01,2.824038332839954313e-01,2.756437732452837741e-01
7.210442088417683415e-01,2.825342452567682350e-01,2.934372691740403383e-01
7.215443088617723433e-01,2.826645817843626562e-01,2.964199647640644586e-01
7.220444088817763451e-01,2.827948428922894553e-01,2.914804391309645526e-01
7.225445089017803468e-01,2.829250286060784325e-01,2.865037175063890884e-01
7.230446089217843486e-01,2.830551389512813154e-01,2.787727568728352590e-01
7.235447089417883504e-01,2.831851739534692602e-01,2.837300060626717357e-01
7.240448089617923522e-01,2.833151336382349061e-01,2.921622036985203619e-01
7.245449089817963539e-01,2.834450180311906542e-01,3.047547403684237599e-01
7.250450090018003557e-01,2.835748271579695556e-01,2.927038192109874815e-01
7.255451090218043575e-01,2.837045610442257004e-01,2.809004396012784732e-01
7.260452090418083593e-01,2.838342197156332181e-01,2.842144704733420846e-01
7.265453090618123611e-01,2.839638031978870547e-01,2.791383541863687312e-01
7.270454090818163628e-01,2.840933115167021961e-01,2.762693257572080285e-01
7.275455091018203646e-01,2.842227446978153327e-01,2.823803246756356744e-01
7.280456091218243664e-01,2.843521027669824730e-01,2.863082496890336226e-01
7.285457091418283682e-01,2.844813857499803866e-01,3.028404016167560164e-01
7.290458091618323699e-01,2.846105936726072705e-01,2.851309183721412177e-01
7.295459091818363717e-01,2.847397265606810834e-01,2.983133073103154675e-01
7.300460092018403735e-01,2.848687844400403790e-01,3.025436752512877803e-01
7.305461092218443753e-01,2.849977673365448605e-01,2.857858460391419220e-01
7.310462092418483770e-01,2.851266752760741041e-01,3.012046641522365120e-01
7.315463092618523788e-01,2.852555082845285583e-01,2.924048623302173966e-01
7.320464092818563806e-01,2.853842663878291552e-01,2.812089134382330102e-01
7.325465093018603824e-01,2.855129496119173660e-01,2.881647498604061330e-01
7.330466093218643842e-01,2.856415579827555895e-01,2.858703361632048967e-01
7.335467093418683859e-01,2.857700915263262642e-01,2.834467012268767627e-01
7.340468093618723877e-01,2.858985502686326452e-01,2.839107379386833219e-01
7.345469093818763895e-01,2.860269342356986932e-01,2.874690272704285565e-01
7.350470094018803913e-01,2.861552434535685197e-01,2.904970548583906687e-01
7.355471094218843930e-01,2.862834779483073855e-01,2.774346591967201126e-01
7.360472094418883948e-01,2.864116377460002028e-01,2.863177611260382394e-01
7.365473094618923966e-01,2.865397228727534218e-01,2.713161726533033780e-01
7.370474094818963984e-01,2.866677333546932549e-01,2.892756883474953411e-01
7.375475095019004002e-01,2.867956692179670641e-01,2.930316639757808983e-01
7.380476095219044019e-01,2.869235304887421956e-01,2.885630788723402840e-01
7.385477095419084037e-01,2.870513171932071450e-01,2.899098487123945578e-01
7.390478095619124055e-01,2.871790293575703368e-01,2.930784603931669841e-01
7.395479095819164073e-01,2.873066670080610119e-01,2.806556585658910308e-01
7.400480096019204090e-01,2.874342301709290060e-01,2.850437415776831407e-01
7.405481096219244108e-01,2.875617188724445272e-01,2.926709393106023960e-01
7.410482096419284126e-01,2.876891331388984896e-01,2.977079904861898996e-01
7.415483096619324144e-01,2.878164729966017354e-01,2.917656870100542865e-01
7.420484096819364161e-01,2.879437384718865900e-01,3.134723326954385048e-01
7.425485097019404179e-01,2.880709295911045298e-01,2.871573238692557983e-01
7.430486097219444197e-01,2.881980463806290693e-01,2.981946506741775527e-01
7.435487097419484215e-01,2.883250888668528744e-01,3.009923656493537214e-01
7.440488097619524233e-01,2.884520570761897607e-01,2.871143586127719582e-01
7.445489097819564250e-01,2.885789510350743048e-01,2.803738222130468527e-01
7.450490098019604268e-01,2.887057707699605680e-01,2.768797414946886359e-01
7.455491098219644286e-01,2.888325163073237056e-01,2.904552863056154011e-01
7.460492098419684304e-01,2.889591876736594123e-01,3.000621072190476912e-01
7.465493098619724321e-01,2.890857848954833109e-01,2.918024688840374914e-01
7.470494098819764339e-01,2.892123079993318413e-01,2.909408687530293802e-01
7.475495099019804357e-01,2.893387570117618712e-01,2.855466181816347926e-01
7.480496099219844375e-01,2.894651319593503080e-01,2.950754292872860285e-01
7.485497099419884393e-01,2.895914328686948203e-01,2.682331223542576137e-01
7.490498099619924410e-01,2.897176597664133380e-01,2.920413922801605167e-01
7.495499099819964428e-01,2.898438126791441083e-01,2.901250757746737241e-01
7.500500100020004446e-01,2.899698916335458065e-01,2.762664891679283974e-01
7.505501100220044464e-01,2.900958966562970920e-01,3.118518758977357197e-01
7.510502100420084481e-01,2.902218277740980512e-01,2.763476954585522005e-01
7.515503100620124499e-01,2.903476850136677556e-01,2.795724800451911407e-01
7.520504100820164517e-01,2.904734684017462598e-01,2.784648373262180177e-01
7.525505101020204535e-01,2.905991779650937135e-01,3.017028559826805956e-01
7.530506101220244553e-01,2.907248137304911384e-01,2.818439651188992534e-01
7.535507101420284570e-01,2.908503757247389854e-01,2.975369398543811217e-01
7.540508101620324588e-01,2.909758639746584663e-01,2.968509654998710001e-01
7.545509101820364606e-01,2.911012785070908881e-01,2.936979826175722952e-01
7.550510102020404624e-01,2.912266193488979305e-01,2.781508302823288425e-01
7.555511102220444641e-01,2.913518865269613678e-01,2.852308227470831681e-01
7.560512102420484659e-01,2.914770800681833474e-01,3.082082297685241334e-01
7.565513102620524677e-01,2.916021999994858893e-01,2.786946560056596800e-01
7.570514102820564695e-01,2.917272463478113309e-01,2.834106967441269442e-01
7.575515103020604712e-01,2.918522191401224375e-01,2.902297539123186443e-01
7.580516103220644730e-01,2.919771184034021805e-01,3.000670191237759243e-01
7.585517103420684748e-01,2.921019441646530157e-01,2.946183360707017029e-01
7.590518103620724766e-01,2.922266964508979381e-01,2.996471380438513465e-01
7.595519103820764784e-01,2.923513752891802597e-01,2.816784329594603231e-01
7.600520104020804801e-01,2.924759807065634987e-01,3.019237466457236341e-01
7.605521104220844819e-01,2.926005127301299913e-01,2.982908008959181956e-01
7.610522104420884837e-01,2.927249713869836678e-01,2.767793258357473252e-01
7.615523104620924855e-01,2.928493567042479984e-01,3.082485187833207130e-01
7.620524104820964872e-01,2.929736687090659930e-01,3.158976473108185967e-01
7.625525105021004890e-01,2.930979074286012009e-01,2.854121338571341537e-01
7.630526105221044908e-01,2.932220728900370443e-01,2.937786010562040695e-01
7.635527105421084926e-01,2.933461651205768739e-01,3.073203909516523114e-01
7.640528105621124944e-01,2.934701841474436357e-01,2.786577818531716377e-01
7.645529105821164961e-01,2.935941299978812036e-01,2.736955268071836755e-01
7.650530106021204979e-01,2.937180026991522142e-01,2.807485614771529914e-01
7.655531106221244997e-01,2.938418022785401207e-01,2.881711344149794352e-01
7.660532106421285015e-01,2.939655287633473613e-01,2.881811066434984969e-01
7.665533106621325032e-01,2.940891821808971351e-01,3.001626539193231191e-01
7.670534106821365050e-01,2.942127625585321815e-01,2.968981262781627550e-01
7.675535107021405068e-01,2.943362699236144464e-01,2.818754972769237921e-01
7.680536107221445086e-01,2.944597043035265815e-01,3.001335040044151303e-01
7.685537107421485103e-01,2.945830657256704455e-01,3.133238791424824976e-01
7.690538107621525121e-01,2.947063542174679363e-01,3.066768970081707457e-01
7.695539107821565139e-01,2.948295698063605474e-01,3.047406442831959716e-01
7.700540108021605157e-01,2.949527125198097011e-01,2.951544918050234001e-01
7.705541108221644064e-01,2.950757823852960815e-01,3.049120963317416000e-01
7.710542108421684082e-01,2.951987794303206902e-01,2.855374512306249057e-01
7.715543108621724100e-01,2.953217036824032915e-01,3.028318500524337931e-01
7.720544108821764118e-01,2.954445551690842997e-01,2.945720709742728483e-01
7.725545109021804135e-01,2.955673339179230585e-01,3.068763908967175880e-01
7.730546109221844153e-01,2.956900399564987847e-01,3.003501454690774564e-01
7.735547109421884171e-01,2.958126733124101237e-01,2.849138754552866248e-01
7.740548109621924189e-01,2.959352340132752057e-01,2.972151635480103082e-01
7.745549109821964207e-01,2.960577220867320891e-01,3.082399367848499550e-01
7.750550110022004224e-01,2.961801375604378728e-01,2.848877987097698794e-01
7.755551110222044242e-01,2.963024804620691399e-01,2.907110816802224718e-01
7.760552110422084260e-01,2.964247508193223468e-01,2.887380207354449113e-01
7.765553110622124278e-01,2.965469486599132121e-01,2.815904892554556005e-01
7.770554110822164295e-01,2.966690740115766056e-01,3.062817567642735495e-01
7.775555111022204313e-01,2.967911269020667708e-01,3.099010999319270487e-01
7.780556111222244331e-01,2.969131073591578240e-01,3.049135394297280977e-01
7.785557111422284349e-01,2.970350154106426444e-01,2.994607185650153824e-01
7.790558111622324367e-01,2.971568510843337063e-01,2.966365372411891577e-01
7.795559111822364384e-01,2.972786144080628579e-01,2.996724174133094110e-01
7.800560112022404402e-01,2.974003054096810983e-01,2.900847462387702858e-01
7.805561112222444420e-01,2.975219241170583007e-01,3.064603801215750045e-01
7.810562112422484438e-01,2.976434705580841000e-01,3.080983937984679288e-01
7.815563112622524455e-01,2.977649447606670607e-01,3.070903801007061062e-01
7.820564112822564473e-01,2.978863467527348430e-01,2.925768645755468800e-01
7.825565113022604491e-01,2.980076765622344803e-01,2.987917199817025082e-01
7.830566113222644509e-01,2.981289342171317691e-01,2.964711260273382165e-01
7.835567113422684526e-01,2.982501197454117681e-01,3.161358676250851096e-01
7.840568113622724544e-01,2.983712331750790203e-01,3.001681951943046545e-01
7.845569113822764562e-01,2.984922745341559436e-01,2.796715655948519563e-01
7.850570114022804580e-01,2.986132438506851616e-01,3.025983003589958753e-01
7.855571114222844598e-01,2.987341411527276169e-01,3.175568036434374686e-01
7.860572114422884615e-01,2.988549664683634033e-01,3.057067236305890945e-01
7.865573114622924633e-01,2.989757198256912663e-01,3.077705169261533702e-01
7.870574114822964651e-01,2.990964012528294913e-01,2.994570139213185156e-01
7.875575115023004669e-01,2.992170107779141830e-01,2.795031159160623613e-01
7.880576115223044686e-01,2.993375484291013744e-01,2.812349708885720223e-01
7.885577115423084704e-01,2.994580142345651952e-01,2.869985364872063571e-01
7.890578115623124722e-01,2.995784082224984823e-01,2.983100878521012245e-01
7.895579115823164740e-01,2.996987304211136127e-01,3.027987153860267622e-01
7.900580116023204758e-01,2.998189808586407823e-01,3.067131223800360074e-01
7.905581116223244775e-01,2.999391595633291718e-01,2.965345791356819305e-01
7.910582116423284793e-01,3.000592665634469469e-01,3.096285591475578247e-01
7.915583116623324811e-01,3.001793018872803143e-01,2.973818143034840933e-01
7.920584116823364829e-01,3.002992655631347985e-01,2.932543704096643999e-01
7.925585117023404846e-01,3.004191576193339652e-01,3.089355747737829727e-01
7.930586117223444864e-01,3.005389780842196989e-01,2.913945282531779646e-01
7.935587117423484882e-01,3.006587269861529799e-01,2.733678776779420172e-01
7.940588117623524900e-01,3.007784043535130514e-01,2.901788367640340538e-01
7.945589117823564917e-01,3.008980102146974756e-01,3.018396056697264518e-01
7.950590118023604935e-01,3.010175445981225772e-01,2.702157670076260065e-01
7.955591118223644953e-01,3.011370075322224449e-01,2.975656270704366557e-01
7.960592118423684971e-01,3.012563990454499296e-01,2.979354954578198322e-01
7.965593118623724989e-01,3.013757191662762014e-01,2.871111594765833885e-01
7.970594118823765006e-01,3.014949679231908597e-01,2.866699332772127962e-01
7.975595119023805024e-01,3.016141453447013232e-01,2.969895258637085811e-01
7.980596119223845042e-01,3.017332514593336623e-01,2.962622497629855411e-01
7.985597119423885060e-01,3.018522862956319330e-01,3.144514713895483204e-01
7.990598119623923967e-01,3.019712498821581770e-01,3.057198803334861825e-01
7.995599119823963985e-01,3.020901422474930320e-01,2.862815877924372310e-01
