t,N,dN_dt
3.104620924184836817e+00,4.975933888266438032e+01,5.659248708293151964e-03
3.112622524504900845e+00,4.975938205045893170e+01,5.128887139515647675e-03
3.120624124824964873e+00,4.975942115578707359e+01,4.648435573565201651e-03
3.128625725145028902e+00,4.975945657106981201e+01,4.213318881071792532e-03
3.136627325465092930e+00,4.975948864619878975e+01,3.819238633200772171e-03
3.144628925785156959e+00,4.975951770853622236e+01,3.462173119663347620e-03
3.152630526105220987e+00,4.975954406291493370e+01,3.138377362177369179e-03
3.160632126425285016e+00,4.975956798710632256e+01,2.844438808936811114e-03
3.168633726745349044e+00,4.975958969726867309e+01,2.577701857260805696e-03
3.176635327065413072e+00,4.975960937647906235e+01,2.335917314828073188e-03
3.184636927385477101e+00,4.975962719939620627e+01,2.116939391694216965e-03
3.192638527705541129e+00,4.975964333244822058e+01,1.918723397674515496e-03
3.200640128025605158e+00,4.975965793383259950e+01,1.739325746608955114e-03
3.208641728345669186e+00,4.975967115351623704e+01,1.576903959193742821e-03
3.216643328665733215e+00,4.975968313323541281e+01,1.429716666116576107e-03
3.224644928985797243e+00,4.975969400649579910e+01,1.296123610329047438e-03
3.232646529305861272e+00,4.975970389225005164e+01,1.174663329017278102e-03
3.240648129625925300e+00,4.975971287112496810e+01,1.064345238471098298e-03
3.248649729945989328e+00,4.975972101282887650e+01,9.643128980809656525e-04
3.256651330266053357e+00,4.975972838504320350e+01,8.737347661238459295e-04
3.264652930586117385e+00,4.975973505331336355e+01,7.918055408104862636e-04
3.272654530906181414e+00,4.975974108104880855e+01,7.177461602472234858e-04
3.280656131226245442e+00,4.975974652952297816e+01,6.508038036261432069e-04
3.288657731546309471e+00,4.975975145787334952e+01,5.902518912086485159e-04
3.296659331866373499e+00,4.975975592310138751e+01,5.353900848410475533e-04
3.304660932186437083e+00,4.975975998007259449e+01,4.855442884506011580e-04
3.312662532506501112e+00,4.975976367958337931e+01,4.400903988490689756e-04
3.320664132826565140e+00,4.975976705027622415e+01,3.986765053225482802e-04
3.328665733146629169e+00,4.975977011287098861e+01,3.610480374653946001e-04
3.336667333466693197e+00,4.975977288866541670e+01,3.269433239689867321e-04
3.344668933786757226e+00,4.975977539887852430e+01,2.961016604157151733e-04
3.352670534106821254e+00,4.975977766465063468e+01,2.682633088646468877e-04
3.360672134426885282e+00,4.975977970704331454e+01,2.431694984461607589e-04
3.368673734746949311e+00,4.975978154703944512e+01,2.205624249507209811e-04
3.376675335067013339e+00,4.975978320554315815e+01,2.001852511988033712e-04
3.384676935387077368e+00,4.975978470337987147e+01,1.817821069600711326e-04
3.392678535707141396e+00,4.975978606129629611e+01,1.650980889160713616e-04
3.400680136027205425e+00,4.975978729996039363e+01,1.498792609675447807e-04
3.408681736347269453e+00,4.975978843907432747e+01,1.358835532809798963e-04
3.416683336667333482e+00,4.975978948467955121e+01,1.230367378592944760e-04
3.424684936987397510e+00,4.975979043933903512e+01,1.113073251448604140e-04
3.432686537307461538e+00,4.975979130726786792e+01,1.006435267498773101e-04
3.440688137627525567e+00,4.975979209299670458e+01,9.098967714438188636e-05
3.448689737947589595e+00,4.975979280137175209e+01,8.228623350969854755e-05
3.456691338267653624e+00,4.975979343755479078e+01,7.446977589209424764e-05
3.464692938587717652e+00,4.975979400702316724e+01,6.747300705445269386e-05
3.472694538907781681e+00,4.975979451556978717e+01,6.122475262770876725e-05
3.480696139227845709e+00,4.975979496930310830e+01,5.564996124318710713e-05
3.488697739547909737e+00,4.975979537464718305e+01,5.066970378697632782e-05
3.496699339867973766e+00,4.975979573834158742e+01,4.620117456166639158e-05
3.504700940188037794e+00,4.975979606744148498e+01,4.215769047366535460e-05
3.512702540508101823e+00,4.975979636931760552e+01,3.844869109537185636e-05
3.520704140828165851e+00,4.975979665165622379e+01,3.497973901955830911e-05
3.528705741148229436e+00,4.975979691956029427e+01,3.168813687137728152e-05
3.536707341468293464e+00,4.975979716899845329e+01,2.862341600229356686e-05
3.544708941788357492e+00,4.975979739924425616e+01,2.579450191086962718e-05
3.552710542108421521e+00,4.975979761012710867e+01,2.320349051077030822e-05
3.560712142428485549e+00,4.975979780169706146e+01,2.084976702887431088e-05
3.568713742748549578e+00,4.975979797422483841e+01,1.873000503893607060e-05
3.576715343068613606e+00,4.975979812820182957e+01,1.683816722630737672e-05
3.584716943388677635e+00,4.975979826434007691e+01,1.516550510105574290e-05
3.592718543708741663e+00,4.975979838357228857e+01,1.370055887228716074e-05
3.600720144028805692e+00,4.975979848705185304e+01,1.242915750765405392e-05
3.608721744348869720e+00,4.975979857615279656e+01,1.133441901490783721e-05
3.616723344668933748e+00,4.975979865246982570e+01,1.039675002489914846e-05
3.624724944988997777e+00,4.975979871781830610e+01,9.593846137523343032e-06
3.632726545309061805e+00,4.975979877423425535e+01,8.900691715219011257e-06
3.640728145629125834e+00,4.975979882397437848e+01,8.289559816798686143e-06
3.648729745949189862e+00,4.975979886951601827e+01,7.730012535400732077e-06
3.656731346269253891e+00,4.975979891355719786e+01,7.188900728927194450e-06
3.664732946589317919e+00,4.975979895901659233e+01,6.630363949877704499e-06
3.672734546909381947e+00,4.975979900833821290e+01,6.024373991220244307e-06
3.680736147229445976e+00,4.975979905780231149e+01,5.416633444887963833e-06
3.688737747549510004e+00,4.975979910564739583e+01,4.828784932353613613e-06
3.696739347869574033e+00,4.975979915120614550e+01,4.269027433334571242e-06
3.704740948189638061e+00,4.975979919390597672e+01,3.744396030125329844e-06
3.712742548509702090e+00,4.975979923326906373e+01,3.260761569201520160e-06
3.720744148829766118e+00,4.975979926891229610e+01,2.822831061344288628e-06
3.728745749149830147e+00,4.975979930054730005e+01,2.434147625685056937e-06
3.736747349469894175e+00,4.975979932798045269e+01,2.097090280983593402e-06
3.744748949789958203e+00,4.975979935111286068e+01,1.812874005580056291e-06
3.752750550110022232e+00,4.975979936994036734e+01,1.581549886164879126e-06
3.760752150430085816e+00,4.975979938455354556e+01,1.402005110673343324e-06
3.768753750750149845e+00,4.975979939513771910e+01,1.271962628113243454e-06
3.776755351070213873e+00,4.975979940197294127e+01,1.187981694794615350e-06
3.784756951390277901e+00,4.975979940543400204e+01,1.145457396933835525e-06
3.792758551710341930e+00,4.975979940599042806e+01,1.138620855822836120e-06
3.800760152030405958e+00,4.975979940420648262e+01,1.160539295774754009e-06
3.808761752350469987e+00,4.975979940074115859e+01,1.203116042347573966e-06
3.816763352670534015e+00,4.975979939634820681e+01,1.257089978334846592e-06
3.824764952990598044e+00,4.975979939187609347e+01,1.312036637113322968e-06
3.832766553310662072e+00,4.975979938826803561e+01,1.356367038241046430e-06
3.840768153630726101e+00,4.975979938656196566e+01,1.377328647578224263e-06
3.848769753950790129e+00,4.975979938789058821e+01,1.361004485556094323e-06
3.856771354270854157e+00,4.975979939348130898e+01,1.292314153467089000e-06
3.864772954590918186e+00,4.975979940368656429e+01,1.166927259710348608e-06
3.872774554910982214e+00,4.975979941589131528e+01,1.016973643075402833e-06
3.880776155231046243e+00,4.975979942934174716e+01,8.517149643338939313e-07
3.888777755551110271e+00,4.975979944352002349e+01,6.775135426018152884e-07
3.896779355871174300e+00,4.975979945795220516e+01,5.001926188796801398e-07
3.904780956191238328e+00,4.975979947220832145e+01,3.250348443728512393e-07
3.912782556511302356e+00,4.975979948590229185e+01,1.567839285065986132e-07
3.920784156831366385e+00,4.975979949869199714e+01,-3.567985906727244583e-10
3.928785757151430413e+00,4.975979951027921544e+01,-1.427231577366683268e-07
3.936787357471494442e+00,4.975979952040967902e+01,-2.671910745988270719e-07
3.944788957791558470e+00,4.975979952887303170e+01,-3.711760370173067258e-07
3.952790558111622499e+00,4.975979953550285728e+01,-4.526333636789559023e-07
3.960792158431686527e+00,4.975979954017665818e+01,-5.100580020567235806e-07
3.968793758751750556e+00,4.975979954281586970e+01,-5.424846643009573199e-07
3.976795359071814584e+00,4.975979954338585998e+01,-5.494878267953140494e-07
3.984796959391878168e+00,4.975979954189590160e+01,-5.311814592623420594e-07
3.992798559711942197e+00,4.975979953839923553e+01,-4.882197011113476037e-07
4.000800160032006225e+00,4.975979953299299297e+01,-4.217959173047347576e-07
4.008801760352070254e+00,4.975979952581825927e+01,-3.336435727696596132e-07
4.016803360672134282e+00,4.975979951706003135e+01,-2.260356262162588337e-07
4.024804960992198311e+00,4.975979950694724607e+01,-1.017848685336275594e-07
4.032806561312262339e+00,4.975979949575275896e+01,3.575614071493760093e-08
4.040808161632326367e+00,4.975979948379336548e+01,1.826952211736454501e-07
4.048809761952390396e+00,4.975979947142976556e+01,3.346005588156231170e-07
4.056811362272454424e+00,4.975979945906662039e+01,4.865003031540027223e-07
4.064812962592518453e+00,4.975979944715250269e+01,6.328831134716494944e-07
4.072814562912582481e+00,4.975979943617989676e+01,7.676980184889714565e-07
4.080816163232646510e+00,4.975979942668524814e+01,8.843540131309168828e-07
4.088817763552710538e+00,4.975979941924890682e+01,9.757205945426505878e-07
4.096819363872774566e+00,4.975979941449515564e+01,1.034127572019372110e-06
4.104820964192838595e+00,4.975979941309221743e+01,1.051364778792418520e-06
4.112822564512902623e+00,4.975979941575222654e+01,1.018682556530592365e-06
4.120824164832966652e+00,4.975979942341174223e+01,9.245739094332350305e-07
4.128825765153030680e+00,4.975979943758073887e+01,7.504865937590921021e-07
4.136827365473094709e+00,4.975979945741804045e+01,5.067555943760737591e-07
4.144828965793158737e+00,4.975979948172931699e+01,2.080551544381137319e-07
4.152830566113222766e+00,4.975979950939141361e+01,-1.318151237050813052e-07
4.160832166433286794e+00,4.975979953935229361e+01,-4.999294702656698064e-07
4.168833766753350822e+00,4.975979957063107406e+01,-8.842361411964816398e-07
4.176835367073414851e+00,4.975979960231802579e+01,-1.273557836523053766e-06
4.184836967393478879e+00,4.975979963357453784e+01,-1.657590876558145965e-06
4.192838567713542908e+00,4.975979966363316720e+01,-2.026906227303726382e-06
4.200840168033606936e+00,4.975979969179761042e+01,-2.372948611384373407e-06
4.208841768353670965e+00,4.975979971744268937e+01,-2.688036784270764201e-06
4.216843368673734993e+00,4.975979974001438677e+01,-2.965363942397658548e-06
4.224844968993799021e+00,4.975979975902983199e+01,-3.198997175157813899e-06
4.232846569313863050e+00,4.975979977407728683e+01,-3.383877673623914006e-06
4.240848169633927078e+00,4.975979978481615262e+01,-3.515820726995855239e-06
4.248849769953991107e+00,4.975979979097699868e+01,-3.591515997047878272e-06
4.256851370274055135e+00,4.975979979236151252e+01,-3.608526835563452551e-06
4.264852970594119164e+00,4.975979978884253541e+01,-3.565290898066564296e-06
4.272854570914183192e+00,4.975979978036404816e+01,-3.461120010150864346e-06
4.280856171234247221e+00,4.975979976694118534e+01,-3.296200026703388630e-06
4.288857771554311249e+00,4.975979974866022104e+01,-3.071590969128124016e-06
4.296859371874375277e+00,4.975979972567856180e+01,-2.789226826394042291e-06
4.304860972194439306e+00,4.975979969822476789e+01,-2.451915819268180030e-06
4.312862572514503334e+00,4.975979966659855336e+01,-2.063340406088798318e-06
4.320864172834567363e+00,4.975979963117075044e+01,-1.628056736091565426e-06
4.328865773154630503e+00,4.975979959238335226e+01,-1.151495464757346099e-06
4.336867373474694531e+00,4.975979955074949856e+01,-6.399612146879007923e-07
4.344868973794758560e+00,4.975979950685346154e+01,-1.006326351138397968e-07
4.352870574114822588e+00,4.975979946135066712e+01,4.584373862748236661e-07
4.360872174434886617e+00,4.975979941496767367e+01,1.028321930274245233e-06
4.368873774754950645e+00,4.975979936850219332e+01,1.599219980885635550e-06
4.376875375075014674e+00,4.975979932282307772e+01,2.160456352040540651e-06
4.384876975395078702e+00,4.975979927887031806e+01,2.700481827044853844e-06
4.392878575715142730e+00,4.975979923765506641e+01,3.206872956074136027e-06
4.400880176035206759e+00,4.975979920025959302e+01,3.666332390128701491e-06
4.408881776355270787e+00,4.975979916783732904e+01,4.064688479576972213e-06
4.416883376675334816e+00,4.975979914161283801e+01,4.386895610775098930e-06
4.424884976995398844e+00,4.975979912288185147e+01,4.617033797060798861e-06
4.432886577315462873e+00,4.975979911301121206e+01,4.738309434593190872e-06
4.440888177635526901e+00,4.975979911343892326e+01,4.733054334238318006e-06
4.448889777955590930e+00,4.975979912567412811e+01,4.582726554680505160e-06
4.456891378275654958e+00,4.975979915129712339e+01,4.267909642585721031e-06
4.464892978595718986e+00,4.975979918782012845e+01,3.819169795526988764e-06
4.472894578915783015e+00,4.975979922933084509e+01,3.309148456587251985e-06
4.480896179235847043e+00,4.975979927407098558e+01,2.759448825440102837e-06
4.488897779555911072e+00,4.975979932044459275e+01,2.189679620290263529e-06
4.496899379875975100e+00,4.975979936699741302e+01,1.617708452972266286e-06
4.504900980196039129e+00,4.975979941241694604e+01,1.059661493219010708e-06
4.512902580516103157e+00,4.975979945553242345e+01,5.299232541666754059e-07
4.520904180836167185e+00,4.975979949531480173e+01,4.113714613396268760e-08
4.528905781156231214e+00,4.975979953087678354e+01,-3.957951411059923430e-07
4.536907381476295242e+00,4.975979956147278926e+01,-7.717128851503218812e-07
4.544908981796359271e+00,4.975979958649897839e+01,-1.079197085473992956e-06
4.552910582116423299e+00,4.975979960549324232e+01,-1.312570118816580589e-06
4.560912182436487328e+00,4.975979961813521868e+01,-1.467895740514535419e-06
4.568913782756551356e+00,4.975979962424625569e+01,-1.542978947277617863e-06
4.576915383076615385e+00,4.975979962378944066e+01,-1.537366323578481797e-06
4.584916983396679413e+00,4.975979961686961417e+01,-1.452345895103235307e-06
4.592918583716743441e+00,4.975979960373332744e+01,-1.290946932908099143e-06
4.600920184036807470e+00,4.975979958476886367e+01,-1.057940086202080465e-06
4.608921784356871498e+00,4.975979956050625930e+01,-7.598375866280093760e-07
4.616923384676935527e+00,4.975979953161726144e+01,-4.048929782562993296e-07
4.624924984996999555e+00,4.975979949891536336e+01,-3.101181089704141414e-09
4.632926585317063584e+00,4.975979946335579029e+01,4.338014356619623868e-07
4.640928185637127612e+00,4.975979942603549944e+01,8.923371264124568825e-07
4.648929785957191640e+00,4.975979938819317283e+01,1.357286834480220250e-06
4.656931386277255669e+00,4.975979935120923869e+01,1.811689852360132136e-06
4.664932986597319697e+00,4.975979931660584299e+01,2.236844433234352891e-06
4.672934586917383726e+00,4.975979928604688496e+01,2.612306977400891128e-06
4.680936187237447754e+00,4.975979926133798159e+01,2.915892847621393003e-06
4.688937787557511783e+00,4.975979924442648183e+01,3.123675957006355475e-06
4.696939387877575811e+00,4.975979923740148081e+01,3.209988639785166242e-06
4.704940988197639840e+00,4.975979924249379138e+01,3.147421985705278757e-06
4.712942588517703868e+00,4.975979926176271562e+01,2.910674372635924101e-06
4.720944188837767896e+00,4.975979928862027890e+01,2.580689007825043291e-06
4.728945789157831925e+00,4.975979931859338734e+01,2.212424415670710687e-06
