C,Cin,Vm,J,J_noisy
3.876384398635149608e+00,1.728278493945178962e+00,-7.527314383904433470e-02,7.536127160943120629e+00,7.554089393543680586e+00
1.076259298745726234e+01,7.906266848594493801e+00,-5.212894997363085731e-02,6.200832839469881286e+00,6.220961507767108323e+00
9.048225779119254852e+00,1.598213191203266348e+01,8.848299032978429457e-04,3.185962802733131483e+00,3.165957065182877894e+00
1.914802262670806954e+01,9.552341180133391063e+00,-4.927227948860088413e-02,5.996269446357747057e+00,5.895306155833306860e+00
1.908531917048951598e+01,1.335476026650849590e+01,6.640295884613386934e-03,3.670000990280392728e+00,3.691026654645171323e+00
1.594109490384518679e+01,4.549060726803103805e+00,3.504255683683113465e-02,5.307514620975065434e+00,5.320492793919668451e+00
1.344817329791503191e+01,1.417974202544614926e+01,-5.250975371432256567e-02,5.059024332149674841e+00,4.988405271376086247e+00
1.690821067678851009e+01,1.968765838832482729e+01,-3.560123737861432824e-02,4.123953575600744159e+00,4.162469679740468997e+00
1.877809897817369844e+01,1.305388652934745686e+01,-3.535614781610714463e-02,5.024311434177399782e+00,4.989256444155728332e+00
5.012236912957048762e-01,1.961233380364748768e+01,-3.614404224775447094e-02,9.737576714317432991e-01,9.174482656240783296e-01
2.406199281659630707e+00,1.669410276707217733e+01,-7.552264689488358274e-03,2.320479796467822542e+00,2.325266332016035165e+00
7.237264499438679444e+00,1.538745247550612483e+01,2.410301505135077627e-02,2.378925714308786077e+00,2.370002192738825286e+00
1.917057718199864480e+00,9.635965398116788094e+00,-1.392131641570248934e-02,3.144036471764897200e+00,3.154167671814454454e+00
1.201051323741288002e+01,1.152411886771839988e+01,-4.074900363063427983e-02,5.252403594118942642e+00,5.172116191202720259e+00
5.244266235844766477e+00,5.018125961459960926e+00,-1.247936135134954105e-02,5.615422770548144982e+00,5.706034276361763524e+00
5.323577596189893235e+00,1.750375304097097384e+01,3.593520738856750829e-02,1.601026278709067663e+00,1.570893347981881183e+00
5.802143373524917713e+00,3.670854536898345843e-01,-6.853506290043762106e-02,8.471247762013351945e+00,8.394264796588531752e+00
1.999427368808581518e+00,1.596827024958339258e+01,-3.593389658548774845e-02,3.009954638236650659e+00,3.040896747665008171e+00
1.483184184210127121e+01,1.880678970090997737e+01,5.693274651381252660e-03,2.870763686268224646e+00,2.853023479763165948e+00
1.303091497051302028e+01,6.703622463869252535e+00,-2.617718122401854752e-02,6.125099574498778843e+00,6.141342498787423665e+00
1.214983640829318645e+01,1.601901299337174933e+01,-9.587122186310161054e-02,5.124755950830333973e+00,5.107775529299082073e+00
7.292093664416199328e-01,8.642628215911489775e+00,-5.381055998769707083e-02,2.577087770413583279e+00,2.574100752389587132e+00
8.617809685545607223e+00,1.715321664447905192e+01,-4.183888706309903810e-02,4.282201946784429225e+00,4.294490588971361156e+00
1.371981161850186126e+01,1.261751403740265687e+01,-2.181277118139329785e-02,4.636875050412518462e+00,4.599542406213373624e+00
3.169115665576547780e+00,1.209747290207631831e+00,-3.640107388867556970e-02,7.065526021189239003e+00,7.099463000982217054e+00
7.743874000918138378e+00,7.575714334312326770e+00,4.759684383337459135e-03,4.592215718505340050e+00,4.568720713551362778e+00
4.456912021252409928e-01,4.829347409492955601e-01,-6.606543372604037345e-03,2.552455164677369215e+00,2.508970807468845710e+00
1.683067041690979204e+00,1.501144135747322750e+01,1.863941276954397819e-03,1.712691504636726147e+00,1.716543125727851393e+00
4.368248920981124606e+00,1.742980584672008959e+01,-7.226194450907066913e-02,4.221110977376898887e+00,4.243363041301450700e+00
8.322270714767910249e+00,1.992255613029752936e+01,3.906552354988190867e-02,1.538849099613360361e+00,1.527395132532428423e+00
9.291638723933228761e+00,1.057427913954306931e+01,-1.038597663233944979e-02,4.483601772420617415e+00,4.440475783066639259e+00
1.769620455578135321e+01,7.886722265381355790e+00,-5.842922781304463881e-02,6.515248774545982613e+00,6.546238052861414580e+00
6.367335921371564567e+00,1.053875671421502602e+01,3.526598675179520859e-02,2.831923330222149371e+00,2.743906890616010674e+00
4.782043317299679019e-01,8.925581318194291569e+00,-4.383108369006682992e-03,6.289014092288716107e-01,5.773582024270950130e-01
1.653315576808474674e+01,5.933480105840809316e+00,4.326289103549130211e-02,4.565136126526068594e+00,4.567112271052737427e+00
1.283846360702776801e+00,1.821414384371358963e+01,-2.795740615212682911e-02,2.050627133515864564e+00,1.982574163600611117e+00
1.905190253611455553e+00,7.944252173001219219e+00,5.203725527251901184e-03,2.823339897545689148e+00,2.824739610758147723e+00
1.926547524895771346e+01,1.792367739824084083e+01,-3.375560042917896686e-02,4.306996335079523064e+00,4.304253179178600064e+00
1.507964009166075137e+01,1.137336016502162117e+01,-5.384936071413662373e-02,5.598825160599358419e+00,5.643762150042267223e+00
6.790191345446137561e+00,1.695361781087468600e+01,5.301916151821378653e-03,2.749171895895226037e+00,2.703432378304561290e+00
2.686967890302953688e+00,1.334560416240239356e+01,-6.238530296545537202e-02,4.104461059457046090e+00,4.073165733274963785e+00
7.765274934778637395e+00,9.437932401784493663e+00,-2.403350327923299556e-02,5.034738673403616360e+00,5.051397757638666164e+00
6.816938110964462005e+00,1.435460851587684239e+01,-2.070301081083550376e-02,3.970499935243546386e+00,3.847621755733256155e+00
1.749510196877734103e+01,1.453675228354580362e+01,-2.080787523835125885e-02,4.376483740116508869e+00,4.531485855062237889e+00
8.404122695415098931e+00,1.740056313512480202e+01,-6.983494801890841042e-02,4.636346128049734006e+00,4.601413591526645419e+00
1.686797870011659484e+00,9.269986352246146311e+00,3.162794221788461924e-02,1.586461888415873656e+00,1.549970135779595859e+00
1.853976378705379346e+01,1.063947648002256585e+01,-9.546009197480748165e-03,4.741177868287328678e+00,4.784234243832514721e+00
1.246515160611943962e+01,1.530833497612905170e+01,-3.338010297706195395e-02,4.492841300273618721e+00,4.490849708201834822e+00
2.378361642780993712e+00,1.034384030472328675e+01,1.356119106315586964e-02,2.419407740547925290e+00,2.330436309612745838e+00
2.307824492926125348e+00,1.244518454821639430e+01,-5.824408390247401424e-02,3.981327988868603729e+00,4.012674357873234676e+00
9.345368161227073145e+00,4.785580554487049554e+00,-1.558669119868946740e-03,5.889510962907601233e+00,5.932279854607561909e+00
1.887174865497867726e+00,1.952436887366320306e+01,-4.353049692143472205e-02,2.805321275849789409e+00,2.782823962175992261e+00
1.265345623444503254e+01,1.275583950093229824e+01,-3.696522863627152433e-02,4.973969331712845054e+00,4.959889313798243826e+00
1.234685663234346009e+01,1.304589266455546870e+01,-4.634436755736816294e-02,5.102451826211114039e+00,5.126751056074083657e+00
6.900229049321664476e-01,1.492926689653655181e+01,-1.985962902662828655e-02,1.181787283585791215e+00,1.136348271090068751e+00
1.615808448177382672e+01,1.577558859047765338e+01,7.361939431780831211e-03,3.218829838207491356e+00,3.240749266417836782e+00
1.574655548074299638e+01,2.008408256231607680e+00,-5.845492163622402482e-02,8.671974834067450288e+00,8.681939759589674566e+00
1.831039995887540428e+01,7.464175118528606490e+00,-3.327079614876962688e-02,6.212513553372779107e+00,6.178766922583982968e+00
1.342261760243261826e+01,1.201293982371574209e+01,-1.266471655995236867e-02,4.452198493523828127e+00,4.382593399833235814e+00
1.387260153508770344e+01,1.988444632998929862e+01,-5.017319062122774925e-02,4.335314505787177808e+00,4.324034214249123487e+00
3.316646006340699504e+00,1.037781293234155555e+01,-6.323085351354823525e-02,4.802292677212432359e+00,4.758521564299424078e+00
5.265818388772935954e-01,1.501586294833012203e-01,4.620454030943985102e-02,3.021611559957671833e+00,3.071682071241680134e+00
1.357984890747477413e+00,1.940695064848753049e+01,-5.678641310547627441e-03,1.330902170881274271e+00,1.338106439306270490e+00
1.929100373619913000e+01,1.104868957215786907e+01,1.850594461738803986e-02,3.731044597354319148e+00,3.770148823482314171e+00
1.293214124291468892e+01,1.393815155170186060e+00,-7.438631333646616994e-02,8.943731096569127459e+00,8.950462193336349515e+00
1.894078799654347733e+01,6.963397666874884706e+00,-1.666792217425341893e-02,5.935909105565868593e+00,5.949054161420120224e+00
7.020217959498307181e+00,1.918050801601870248e+01,-7.109614052121962513e-02,4.363744955196271924e+00,4.324595009334752937e+00
1.511667045439520862e+01,6.691386954301608014e+00,-1.979758872884143650e-02,6.024747988314121727e+00,6.058150359642729299e+00
1.354709358965252353e+00,1.115620477097468211e+01,-2.267902807494977246e-02,2.644470806165963417e+00,2.733705719881314611e+00
3.365793053579774430e+00,6.606773197754155724e+00,-6.581610016676900377e-02,5.638586922108198785e+00,5.623102544332321706e+00
5.578810030696200073e+00,1.229043658126212790e+01,-6.964855412092901821e-02,5.055246863210431485e+00,5.025608136824724070e+00
1.102884912142979701e+01,9.780330274843969107e+00,3.861327528244856699e-02,3.278466956608478533e+00,3.270575121498961124e+00
1.117030715781365657e+01,6.648084888966840467e+00,2.796440210016143402e-02,4.435834763679255666e+00,4.411770749499199340e+00
1.000477972352494760e+01,1.994297170430814559e+00,-3.944067302896178684e-02,8.159937293886667220e+00,8.124863328953990660e+00
8.518048513409947731e+00,5.731250375232670891e+00,-7.927298305457088079e-02,6.946271483468995811e+00,6.953181165667404073e+00
1.153531794876501770e+01,1.245200025078137251e+01,-5.247565489792208049e-02,5.272833234511052680e+00,5.258287357858548283e+00
1.933491478798737262e+01,1.033748680215406779e+01,-1.965524710274629827e-02,5.140495234868715180e+00,5.212438914560848069e+00
9.188687231698079216e+00,8.931396623471060892e+00,-2.658968201947257970e-02,5.330777945605087886e+00,5.330788027752843661e+00
1.675755486487817691e+01,1.148132273027771610e+01,-3.283126183082074601e-04,4.219377284387653582e+00,4.235572883269225208e+00
1.164645702385830317e+00,7.562674542086478269e+00,-7.673865454754619231e-02,3.792204283793581432e+00,3.839805377193571623e+00
7.742465781739648278e+00,1.043270234677179431e+01,-6.514887097952351547e-03,4.271574050729538996e+00,4.256536258104311798e+00
1.123190405066586273e+01,1.149852276096645554e+01,-4.242011014527480306e-04,4.058366636903900648e+00,4.130203463908347139e+00
1.242539508531599601e+01,1.432720975776763161e+01,-8.580218435598280236e-03,3.893743523385894356e+00,3.862108812759888821e+00
5.037865881643624810e+00,1.927876005172146989e+01,-4.863149176761395048e-02,3.859489980375235163e+00,3.819073595280928934e+00
8.015855719057574547e+00,4.578120812048965149e+00,4.229425205657713627e-02,4.727850246140767432e+00,4.709536895198255024e+00
1.894277306627701662e+01,1.952146202687900711e+01,-8.518342028788124243e-02,4.814044879734597160e+00,4.808309010136240680e+00
1.299457254253838379e+01,1.970519080646891297e+01,1.353385120664650498e-02,2.460736165333482717e+00,2.390670255328529947e+00
1.172007665582527736e+01,1.615798693772611827e+01,-3.830823718282874019e-02,4.469041813241930505e+00,4.467287074035487748e+00
1.352709274870826484e+00,1.432882881687260479e+01,3.294094432776345505e-02,5.158877162004700256e-01,4.325133866784989789e-01
1.090916339980796623e+00,1.460183991839315354e+00,-7.839095980650527540e-02,5.005141524461669711e+00,5.074748444488944799e+00
4.267399034249688583e+00,1.562434266527836080e+01,3.763782234682394590e-02,1.613003427311543225e+00,1.608953579741158491e+00
2.799564378180228186e+00,1.226414283710874820e+01,-8.637216521509717693e-02,4.483604524647176959e+00,4.451506638412378258e+00
1.967581108900208875e+01,5.068608690700039610e+00,-3.676549115948192503e-02,7.113526987095637466e+00,7.068110081181458781e+00
1.048055946731497184e-01,4.919127866876762845e+00,-8.313636557514120229e-02,6.506968969182653773e-01,6.314753732078555171e-01
7.348578407151316050e+00,6.738687932143077042e+00,3.838041952011225777e-02,3.886354428026948860e+00,3.875200454605427502e+00
1.215527869994842192e+00,6.491302251229447151e+00,-5.393974411177361594e-02,3.835347050705904426e+00,3.783121502425336402e+00
1.281821063843764819e+01,8.047023735892597784e+00,-1.558222149066619544e-02,5.422345363557679043e+00,5.376355608866536961e+00
9.783373813934393981e-01,1.066211194633240922e+01,4.147367762326129026e-02,2.561008458402673771e-01,2.467420955871905408e-01
1.414772229057359887e+00,1.582840940845765587e+01,-2.070836117588402414e-02,2.157791727342485366e+00,2.131752539952703529e+00
1.644852986881971679e+00,8.017721295372185253e+00,-9.744574473646876178e-02,4.424848652911030022e+00,4.471809308094946367e+00
5.472113369492445756e+00,6.606008654527552038e-01,1.832931413885245664e-02,7.413439491235189749e+00,7.470333009947466074e+00
1.154834345653317840e+01,1.384491041918808563e+01,-9.543969975647520476e-02,5.404553600223757748e+00,5.405354660403752121e+00
1.611869992173553356e+01,1.328552840723463413e-01,-5.105904970676922172e-02,9.281051485125713540e+00,9.304731463728439067e+00
5.380472110800152308e+00,9.480324193001175459e+00,-6.684625274807079465e-02,5.508800853033507750e+00,5.442041434352251628e+00
5.699262578560854386e+00,1.313187440309374487e+01,-6.122294707193536023e-02,4.856080518411996394e+00,4.887951403883627144e+00
1.649841877184114125e+01,1.233908613093415063e+01,-6.023452902700867501e-02,5.535625428943095727e+00,5.534096255467432890e+00
1.493167018451763539e+01,1.628021750164714376e+01,1.662644162505114154e-02,2.814231684998929062e+00,2.838465100796470963e+00
2.579954229728825599e+00,1.889697137269410376e+01,-3.493248373654954386e-02,3.018702047625681395e+00,3.098719854205364221e+00
1.613666124739182095e+01,6.725471488857994729e+00,-5.323142625189164479e-02,6.747709331959049983e+00,6.633666444141831597e+00
1.663345961727386069e+01,1.453358920536571830e+01,-5.719976552823849425e-02,5.145320714208197366e+00,5.158368123160868457e+00
3.597624382163762125e+00,1.731094242284779838e+01,5.784050367527659997e-03,2.205830053400199553e+00,2.150874100241806364e+00
1.255761257152244426e+01,1.688439628769808465e+01,1.147618511089718019e-02,2.843866638985096174e+00,2.873476473555320432e+00
3.975035255333696504e+00,1.596329760781319607e+01,-2.343047805223716362e-02,3.426983246234701852e+00,3.361317574363278382e+00
4.907679604960246245e+00,1.048192564355460910e+01,1.019596887169321731e-02,3.336285912899099593e+00,3.311515934548900031e+00
9.905414818806407951e+00,1.570534118936091517e+01,2.976655594658986215e-02,2.346871646835085645e+00,2.357008334623104329e+00
1.046828955761862900e+01,4.801030804607997027e+00,-2.770296878881098324e-02,6.701099709222646084e+00,6.731775178544414651e+00
9.606718632193835816e+00,1.031233219085980579e+01,-6.661911383055257874e-02,5.752781647539459087e+00,5.756521352006287451e+00
1.084576401341896457e+01,1.096132849396427744e+01,3.335815000426123333e-02,3.118988110227902233e+00,3.079346563278511528e+00
4.302635294687775946e+00,3.082616474545446295e+00,3.201094709032453745e-02,5.008277909076499057e+00,4.980601298190729054e+00
1.558267834415184616e+01,1.729380734642931117e+01,-2.811193144166784785e-02,4.177555958637216627e+00,4.221781103199685248e+00
5.593075819970735552e+00,8.924250851204995172e+00,-6.547310735003840365e-02,5.648185811238058740e+00,5.647910830453731990e+00
1.825803162989625150e+01,8.024786136290556371e+00,-6.870711523204056648e-02,6.595626378429584769e+00,6.511435658587531705e+00
1.032734830661231307e+01,1.176457574610020274e+01,-5.140057066776341360e-02,5.324924912345254668e+00,5.367108047758739175e+00
6.108496856244466144e+00,1.186606096246128494e+01,-1.790766291571072033e-02,4.200178287729521287e+00,4.220990711715194799e+00
3.528958855040587927e+00,6.843079613164516850e+00,4.907912811944101228e-02,2.904355532769907100e+00,2.948026310032504593e+00
9.729819050199804309e+00,1.390338980463696927e+01,3.151994005432703916e-02,2.563481785109288147e+00,2.546650411790454260e+00
7.557131138019478556e+00,6.124948181715093476e+00,-6.038369076397557406e-02,6.575402307928229995e+00,6.616810133849560849e+00
1.248072112490255847e+01,1.087133175885136716e+01,-8.270571996544222315e-02,5.892381696727704288e+00,5.839328450727620634e+00
