t,theta,omega,wake_drag_angular_acceleration,domega_dt
8.841768353670733660e-01,-7.886712028155328236e-01,-1.279490233584620107e+00,-2.354650399455716636e-01,7.457439436005467215e+00
8.881776355271053802e-01,-7.937304227095073328e-01,-1.249593562524528023e+00,-2.323850675589068659e-01,7.487735443708583460e+00
8.921784356871373944e-01,-7.986697918475572644e-01,-1.219577733233009775e+00,-2.292919597514485042e-01,7.517008665242981280e+00
8.961792358471694087e-01,-8.034888418726371384e-01,-1.189446815566568283e+00,-2.261874744941348159e-01,7.545269859053038708e+00
9.001800360072014229e-01,-8.081871210003187533e-01,-1.159204836201833899e+00,-2.230733667549413823e-01,7.572529764015556886e+00
9.041808361672334371e-01,-8.127641926635470471e-01,-1.128855779973866547e+00,-2.199513835316300181e-01,7.598799071091287161e+00
9.081816363272654513e-01,-8.172196364044451711e-01,-1.098403588766085015e+00,-2.168232685435591833e-01,7.624088420313499981e+00
9.121824364872974655e-01,-8.215530473660087596e-01,-1.067852162357481038e+00,-2.136907575564075679e-01,7.648408379244022726e+00
9.161832366473294798e-01,-8.257640360398653678e-01,-1.037205358732002924e+00,-2.105555769971138858e-01,7.671769426846611672e+00
9.201840368073614940e-01,-8.298522282662730287e-01,-1.006466994078555555e+00,-2.074194439538771251e-01,7.694181940806293696e+00
9.241848369673935082e-01,-8.338172652341213631e-01,-9.756408427910000514e-01,-2.042840661761563537e-01,7.715656185198948691e+00
9.281856371274255224e-01,-8.376588034809312466e-01,-9.447306374681544439e-01,-2.011511420746708301e-01,7.736202298513260800e+00
9.321864372874575366e-01,-8.413765145428718784e-01,-9.137400701534074132e-01,-1.980223594162842105e-01,7.755830278480759787e+00
9.361872374474895508e-01,-8.449700839725680090e-01,-8.826727951456034837e-01,-1.948993931214395847e-01,7.774549962338217490e+00
9.401880376075214540e-01,-8.484392122122749180e-01,-8.515324261992097687e-01,-1.917839080509149141e-01,7.792371024355011500e+00
9.441888377675534683e-01,-8.517836138931795809e-01,-8.203225399006837115e-01,-1.886775545466658488e-01,7.809302956322350830e+00
9.481896379275854825e-01,-8.550030177797356412e-01,-7.890466758914602696e-01,-1.855819681699870660e-01,7.825355056487531158e+00
9.521904380876174967e-01,-8.580971667696650762e-01,-7.577083368679480291e-01,-1.824987697015117982e-01,7.840536419029705328e+00
9.561912382476495109e-01,-8.610658178939567531e-01,-7.263109885815303146e-01,-1.794295651412121106e-01,7.854855923061800027e+00
9.601920384076815251e-01,-8.639087423116926789e-01,-6.948580598899367633e-01,-1.763759456873151277e-01,7.868322220354107444e+00
9.641928385677135394e-01,-8.666257245370102558e-01,-6.633529484873995630e-01,-1.733394854355943260e-01,7.880943713527910788e+00
9.681936387277455536e-01,-8.692165624375676192e-01,-6.317990163146888216e-01,-1.703217432630326211e-01,7.892728537526135568e+00
9.721944388877775678e-01,-8.716810673697085177e-01,-6.001995930481689445e-01,-1.673242610832438859e-01,7.903684528360273909e+00
9.761952390478095820e-01,-8.740190638225228126e-01,-5.685579808992757833e-01,-1.643485618213083033e-01,7.913819168492611134e+00
9.801960392078415962e-01,-8.762303894178470332e-01,-5.368774546145164139e-01,-1.613961494137722830e-01,7.923139498128014324e+00
9.841968393678736104e-01,-8.783148949102637104e-01,-5.051612614754691366e-01,-1.584685088086486282e-01,7.931651954130511051e+00
9.881976395279056247e-01,-8.802724441871018213e-01,-4.734126212987835869e-01,-1.555671059654163968e-01,7.939362071871912896e+00
9.921984396879376389e-01,-8.821029141704175291e-01,-4.416347320850458891e-01,-1.526933877394205386e-01,7.946273927395160364e+00
9.961992398479695421e-01,-8.838061940378680870e-01,-4.098307825637845236e-01,-1.498487810389592390e-01,7.952389085123085621e+00
1.000200040008001556e+00,-8.853821857527532924e-01,-3.780039526098368796e-01,-1.470346922345713570e-01,7.957704629451413325e+00
1.004200840168033571e+00,-8.868308043133604768e-01,-3.461574775130286663e-01,-1.442525063409350328e-01,7.962209460025148289e+00
1.008201640328065585e+00,-8.881519777278928940e-01,-3.142946535304250166e-01,-1.415035869423023618e-01,7.965877332163024072e+00
1.012202440488097599e+00,-8.893456473732677114e-01,-2.824189167480931628e-01,-1.387892761859248758e-01,7.968653886719443413e+00
1.016203240648129613e+00,-8.904117686407659882e-01,-2.505339866907781987e-01,-1.361108945156316863e-01,7.970432773448569819e+00
1.020204040808161627e+00,-8.913503137193359294e-01,-2.186442781811132607e-01,-1.334697399942989526e-01,7.971012816771531284e+00
1.024204840968193642e+00,-8.921612737332133003e-01,-1.867552328843890552e-01,-1.308670881780325257e-01,7.970024899593996182e+00
1.028205641128225656e+00,-8.928446648595975699e-01,-1.548742490654292925e-01,-1.283041921186702794e-01,7.966820077606250550e+00
1.032206441288257670e+00,-8.934005406237531810e-01,-1.230122513329191120e-01,-1.257822815561013829e-01,7.960339516825095885e+00
1.036207241448289684e+00,-8.938290061053897340e-01,-9.118516787589113493e-02,-1.233025622395650805e-01,7.949088209853481857e+00
1.040208041608321698e+00,-8.941302438861326030e-01,-5.941527245235924543e-02,-1.208662138125197877e-01,7.931534436545286226e+00
1.044208841768353713e+00,-8.943045354147647341e-01,-2.772923834867425941e-02,-1.184743860989945496e-01,7.907293015114214008e+00
1.048209641928385727e+00,-8.943522658386450219e-01,3.849601928206311530e-03,-1.161281984971429676e-01,7.878552092380247451e+00
1.052210442088417741e+00,-8.942738889653384371e-01,3.531171480050720318e-02,-1.138277890716207635e-01,7.849742810815017791e+00
1.056211242248449755e+00,-8.940698606016442840e-01,6.666542548340499696e-02,-1.115707396929519202e-01,7.824821854555936262e+00
1.060212042408481770e+00,-8.937405778556348768e-01,9.792990059739925535e-02,-1.093542563171790993e-01,7.805133905959498186e+00
1.064212842568513784e+00,-8.932863571383581336e-01,1.291248705586777734e-01,-1.071756120086911346e-01,7.789834349290851279e+00
1.068213642728545798e+00,-8.927074453737493531e-01,1.602647922500816668e-01,-1.050321436031596833e-01,7.777359272435920623e+00
1.072214442888577812e+00,-8.920040442698655703e-01,1.913581228778771515e-01,-1.029212481241640192e-01,7.766342294611771280e+00
1.076215243048609826e+00,-8.911763310917844017e-01,2.224086371138593310e-01,-1.008403810986714805e-01,7.755848970149409993e+00
1.080216043208641841e+00,-8.902244750062850986e-01,2.534172442694785365e-01,-9.878705556053025971e-02,7.745309185864769574e+00
1.084216843368673633e+00,-8.891486447701064666e-01,2.843830098490680580e-01,-9.675884165536330350e-02,7.734394134722096581e+00
1.088217643528705647e+00,-8.879490154419903414e-01,3.153040200376399649e-01,-9.475336633733121017e-02,7.722918958159390890e+00
1.092218443688737661e+00,-8.866257709506296658e-01,3.461778302804457419e-01,-9.276831299308070655e-02,7.710780366991121682e+00
1.096219243848769676e+00,-8.851791055247480999e-01,3.770016472253761575e-01,-9.080142124022104466e-02,7.697920076327635641e+00
1.100220044008801690e+00,-8.836092250492147970e-01,4.077725024578965352e-01,-8.885048671673057008e-02,7.684304265609012141e+00
1.104220844168833704e+00,-8.819163475890010595e-01,4.384873370329395170e-01,-8.691336049752183823e-02,7.669912286207920538e+00
1.108221644328865718e+00,-8.801007035364352138e-01,4.691430208690036130e-01,-8.498794897974507045e-02,7.654730522895439648e+00
1.112222444488897732e+00,-8.781625358234238510e-01,4.997363671575889010e-01,-8.307221365491185283e-02,7.638749076294272022e+00
1.116223244648929747e+00,-8.761021002722459983e-01,5.302641613387404362e-01,-8.116417073665757598e-02,7.621959975659033937e+00
1.120224044808961761e+00,-8.739196656437304700e-01,5.607231578457207988e-01,-7.926189072065178975e-02,7.604356218270806878e+00
1.124224844968993775e+00,-8.716155137671548481e-01,5.911100847960744087e-01,-7.736349810826864681e-02,7.585931255030924802e+00
1.128225645129025789e+00,-8.691899395425214392e-01,6.214216439990728480e-01,-7.546717140147941871e-02,7.566678716205646360e+00
1.132226445289057803e+00,-8.666432511099437797e-01,6.516545116170415763e-01,-7.357114269179804156e-02,7.546592267529807607e+00
1.136227245449089818e+00,-8.639757699794375911e-01,6.818053386934661564e-01,-7.167369726325036050e-02,7.525665536183380411e+00
1.140228045609121832e+00,-8.611878311545075881e-01,7.118707503809105219e-01,-6.977317331261453925e-02,7.503892074904451981e+00
1.144228845769153846e+00,-8.582797831998403293e-01,7.418473459130358050e-01,-6.786796180415108348e-02,7.481265346502601332e+00
1.148229645929185860e+00,-8.552519882511294691e-01,7.717316985694150366e-01,-6.595650644952835706e-02,7.457778719443248328e+00
1.152230446089217875e+00,-8.521048222294431707e-01,8.015203547670605166e-01,-6.403730319581749098e-02,7.433425470611672914e+00
1.156231246249249889e+00,-8.488386749462463188e-01,8.312098336061597426e-01,-6.210889991099620422e-02,7.408198791098198122e+00
1.160232046409281903e+00,-8.454539502470248546e-01,8.607966267368116764e-01,-6.016989622267288756e-02,7.382091794454714417e+00
1.164232846569313917e+00,-8.419510660557169013e-01,8.902771982471804346e-01,-5.821894344691832396e-02,7.355097525661538960e+00
1.168233646729345931e+00,-8.383304543951878296e-01,9.196479846218000853e-01,-5.625474455055117645e-02,7.327208970793425813e+00
1.172234446889377946e+00,-8.345925616514630052e-01,9.489053939511878921e-01,-5.427605355593343589e-02,7.298419068396655440e+00
1.176235247049409960e+00,-8.307378486625334180e-01,9.780458057063272648e-01,-5.228167531319358879e-02,7.268720720508829558e+00
1.180236047209441974e+00,-8.267667908594167336e-01,1.007065571023251893e+00,-5.027046544171710762e-02,7.238106804561145857e+00
1.184236847369473988e+00,-8.226798782982928104e-01,1.035961012688767946e+00,-4.824133029037584730e-02,7.206570184929100620e+00
1.188237647529506003e+00,-8.184776156903869060e-01,1.064728425137322798e+00,-4.619322688393533854e-02,7.174103724761017986e+00
1.192238447689538017e+00,-8.141605227031172287e-01,1.093364074015209741e+00,-4.412516225671025971e-02,7.140700299372428006e+00
1.196239247849569809e+00,-8.097291340335387444e-01,1.121864196162367211e+00,-4.203619330009741861e-02,7.106352808882809846e+00
1.200240048009601823e+00,-8.051839995342765510e-01,1.150225000402077757e+00,-3.992542677184975075e-02,7.071054191601440664e+00
1.204240848169633837e+00,-8.005256842384252947e-01,1.178442667596265814e+00,-3.779201926877356899e-02,7.034797436988792008e+00
1.208241648329665852e+00,-7.957547683946193384e-01,1.206513350715702870e+00,-3.563517715989669710e-02,6.997575598891171644e+00
1.212242448489697866e+00,-7.908718477910463562e-01,1.234433174862876514e+00,-3.345415585115856655e-02,6.959381810377230693e+00
1.216243248649729880e+00,-7.858775338153470846e-01,1.262198237424552616e+00,-3.124825968527390058e-02,6.920209297616871424e+00
1.220244048809761894e+00,-7.807724535528561827e-01,1.289804609435915239e+00,-2.901684198115167534e-02,6.880051394315634283e+00
1.224244848969793908e+00,-7.755572498068716847e-01,1.317248335695970995e+00,-2.675930500965067321e-02,6.838901555820667610e+00
1.228245649129825923e+00,-7.702325811349711726e-01,1.344525434929221497e+00,-2.447509991271030680e-02,6.796753373469567983e+00
1.232246449289857937e+00,-7.647991221819263608e-01,1.371631900334510545e+00,-2.216372589008798466e-02,6.753600590501402046e+00
1.236247249449889951e+00,-7.592575637261819166e-01,1.398563699905483348e+00,-1.982473013331636363e-02,6.709437116881763252e+00
1.240248049609921965e+00,-7.536086127376152577e-01,1.425316778396635620e+00,-1.745770785265203517e-02,6.664257044352961401e+00
1.244248849769953980e+00,-7.478529923935300916e-01,1.451887057496755729e+00,-1.506230225029639783e-02,6.618054661379639825e+00
1.248249649929985994e+00,-7.419914421161396545e-01,1.478270436105033170e+00,-1.263820441361194168e-02,6.570824468285069386e+00
1.252250450090018008e+00,-7.360247179022010311e-01,1.504462791424580281e+00,-1.018515240322690613e-02,6.522561193803556812e+00
1.256251250250050022e+00,-7.299535923456621500e-01,1.530459979538717707e+00,-7.702931227719251109e-03,6.473259810425890493e+00
1.260252050410082036e+00,-7.237788546467981421e-01,1.556257837902220942e+00,-5.191372805813823307e-03,6.422915549579495398e+00
1.264252850570114051e+00,-7.175013106225897053e-01,1.581852185543852318e+00,-2.650355935587709807e-03,6.371523917024365602e+00
1.268253650730146065e+00,-7.111217827536295832e-01,1.607238823552948226e+00,-7.980611487173753030e-05,6.319080708393967072e+00
1.272254450890178079e+00,-7.046411105000822683e-01,1.632413536649044206e+00,2.520305484193412389e-03,6.265582025894925522e+00
1.276255251050210093e+00,-6.980601502638236200e-01,1.657372094298114051e+00,5.149961959079049460e-03,6.211024293481251846e+00
1.280256051210242108e+00,-6.913797753580990246e-01,1.682110253387549159e+00,7.809100833724779561e-03,6.155404271737362265e+00
1.284256851370274122e+00,-6.846008760116688574e-01,1.706623758363663423e+00,1.049761408345809693e-02,6.098719073276027025e+00
1.288257651530306136e+00,-6.777243594477794231e-01,1.730908342470259376e+00,1.321534856847561210e-02,6.040966178175938062e+00
1.292258451690338150e+00,-6.707511501565529555e-01,1.754959729050006967e+00,1.596210699252201617e-02,5.982143450340879909e+00
1.296259251850370164e+00,-6.636821897593950803e-01,1.778773634030306194e+00,1.873764789393234098e-02,5.922249151499439535e+00
1.300260052010402179e+00,-6.565184369585174151e-01,1.802345768249437263e+00,2.154168589337459791e-02,5.861281955470135863e+00
1.304260852170434193e+00,-6.492608675363733539e-01,1.825671837492790495e+00,2.437389170064171648e-02,5.799240963057770593e+00
1.308261652330466207e+00,-6.419104744129983109e-01,1.848747545102351397e+00,2.723389289863842669e-02,5.736125716292903576e+00
1.312262452490497999e+00,-6.344682679719149121e-01,1.871568591519747526e+00,3.012127469166898941e-02,5.671936214899417017e+00
1.316263252650530013e+00,-6.269352757799553366e-01,1.894130679166320386e+00,3.303558028213977871e-02,5.606672927736607193e+00
1.320264052810562028e+00,-6.193125424766328102e-01,1.916429514983287286e+00,3.597631117775652865e-02,5.540336805535700293e+00
1.324264852970594042e+00,-6.116011297741389408e-01,1.938460810431745340e+00,3.894292719152497168e-02,5.472929294732895578e+00
1.328265653130626056e+00,-6.038021164311696554e-01,1.960220282459861130e+00,4.193484668530013393e-02,5.404452350495506430e+00
1.332266453290658070e+00,-5.959165984224585877e-01,1.981703657963234999e+00,4.495144842651894318e-02,5.334908449199052605e+00
1.336267253450690085e+00,-5.879456892134682366e-01,2.002906670978204851e+00,4.799207132956835598e-02,5.264300604110903059e+00
1.340268053610722099e+00,-5.798905191266091608e-01,2.023825071692771704e+00,5.105601569152447283e-02,5.192632370888374815e+00
1.344268853770754113e+00,-5.717522352775438188e-01,2.044454627644554545e+00,5.414254341257546815e-02,5.119907858876529438e+00
1.348269653930786127e+00,-5.635320015751874578e-01,2.064791123720793653e+00,5.725087799602163185e-02,5.046131742834381484e+00
1.352270454090818141e+00,-5.552309987201030639e-01,2.084830362183944352e+00,6.038020455494461092e-02,4.971309274220698349e+00
1.356271254250850156e+00,-5.468504239374817333e-01,2.104568170020154838e+00,6.352967217914291809e-02,4.895446286897675137e+00
1.360272054410882170e+00,-5.383914918762874313e-01,2.124000394193715113e+00,6.669839406040659058e-02,4.818549215390881990e+00
1.364272854570914184e+00,-5.298554338655578899e-01,2.143122907772327501e+00,6.988544817322608904e-02,4.740625097418084799e+00
1.368273654730946198e+00,-5.212434972960828805e-01,2.161931617729208277e+00,7.308987899545225930e-02,4.661681575639081920e+00
1.372274454890978213e+00,-5.125569456204039920e-01,2.180422464943084560e+00,7.631069750829636011e-02,4.581726906370456653e+00
1.376275255051010227e+00,-5.037970583528146307e-01,2.198591424198198307e+00,7.954688119633006316e-02,4.500769967755514855e+00
1.380276055211042241e+00,-4.949651310693601314e-01,2.216434504184303211e+00,8.279737404748541141e-02,4.418820267369572008e+00
1.384276855371074255e+00,-4.860624751252047848e-01,2.233947751551747185e+00,8.606108803866276136e-02,4.335887944969562646e+00
1.388277655531106269e+00,-4.770904177289778669e-01,2.251127259172020612e+00,8.933690747480453609e-02,4.251983774577740682e+00
1.392278455691138284e+00,-4.680503028873316818e-01,2.267969154315627289e+00,9.262368476573897003e-02,4.167119183719614206e+00
1.396279255851170298e+00,-4.589434894177663593e-01,2.284469616566808803e+00,9.592024540254034948e-02,4.081306234677363420e+00
