t,X,Y,E,C,dX_dt
3.056611322264453090e+00,3.445004340848509261e-01,2.660374133838696142e+00,1.591341571208283900e+00,1.015581874465779855e+00,-5.711063037513570695e-01
3.072614522904580703e+00,3.354750609931541616e-01,2.654391874387032058e+00,1.585373960885245070e+00,1.019103437153760838e+00,-5.568535659227497048e-01
3.088617723544708760e+00,3.266770758939545050e-01,2.648210438400704358e+00,1.579357809088035358e+00,1.022647727092839576e+00,-5.426901961228282056e-01
3.104620924184836817e+00,3.181049704993121896e-01,2.641834348910447439e+00,1.573296505543823276e+00,1.026213077101207016e+00,-5.286262042042473297e-01
3.120624124824964873e+00,3.097570746419442411e-01,2.635268241696836711e+00,1.567193368828984523e+00,1.029797799230991684e+00,-5.146711984507428284e-01
3.136627325465092930e+00,3.016315684212678150e-01,2.628516848821774499e+00,1.561051637233084266e+00,1.033400193292820957e+00,-5.008343712296274841e-01
3.152630526105220987e+00,2.937264898781298816e-01,2.621584987995035920e+00,1.554874462644237232e+00,1.037018552409012084e+00,-4.871244804053916910e-01
3.168633726745349044e+00,2.860397431879543872e-01,2.614477556839655215e+00,1.548664908422863196e+00,1.040651161831013916e+00,-4.735498324579543450e-01
3.184636927385477101e+00,2.785691019490883491e-01,2.607199529478261280e+00,1.542425947734646030e+00,1.044296299915311144e+00,-4.601182616506543921e-01
3.200640128025605158e+00,2.713122132758220006e-01,2.599755951694499245e+00,1.536160462283505890e+00,1.047952240367152843e+00,-4.468371125862101167e-01
3.216643328665733215e+00,2.642666144274579132e-01,2.592151919848486585e+00,1.529871235893909498e+00,1.051617263043635786e+00,-4.337132437275098007e-01
3.232646529305861272e+00,2.574297379911745787e-01,2.584392577855360695e+00,1.523560955429712926e+00,1.055289652889495944e+00,-4.207530155367614766e-01
3.248649729945989328e+00,2.507989202342104651e-01,2.576483110410188182e+00,1.517232210826138017e+00,1.058967700714915416e+00,-4.079622856951256593e-01
3.264652930586117385e+00,2.443714026246533444e-01,2.568428741376402868e+00,1.510887494983160106e+00,1.062649703846509031e+00,-3.953463960998703786e-01
3.280656131226245442e+00,2.381443467228031019e-01,2.560234716422643331e+00,1.504529201908655134e+00,1.066333974475203616e+00,-3.829101835100247597e-01
3.296659331866373499e+00,2.321148422904995290e-01,2.551906295095159649e+00,1.498159627016128592e+00,1.070018842319770513e+00,-3.706579813980088733e-01
3.312662532506501112e+00,2.262799158243643249e-01,2.543448745682530099e+00,1.491780970358866698e+00,1.073702653731923196e+00,-3.585936247668543020e-01
3.328665733146629169e+00,2.206365324932380023e-01,2.534867343482989810e+00,1.485395336904862029e+00,1.077383772176547794e+00,-3.467204460827527090e-01
3.344668933786757226e+00,2.151816077736440347e-01,2.526167358023296394e+00,1.479004737076317744e+00,1.081060584074775788e+00,-3.350412895199359475e-01
3.360672134426885282e+00,2.099120175055522730e-01,2.517354042569450723e+00,1.472611087702737853e+00,1.084731503149770182e+00,-3.235585245017835732e-01
3.376675335067013339e+00,2.048246051813286672e-01,2.508432630964488652e+00,1.466216216819321350e+00,1.088394968555320474e+00,-3.122740567847192006e-01
3.392678535707141396e+00,1.999161843982147913e-01,2.499408335745100462e+00,1.459821864545531200e+00,1.092049445193246981e+00,-3.011893326907700841e-01
3.408681736347269453e+00,1.951835482817964318e-01,2.490286338198958394e+00,1.453429684626443175e+00,1.095693428104609568e+00,-2.903053570562241226e-01
3.424684936987397510e+00,1.906234794666755439e-01,2.481071778119976035e+00,1.447041246324786812e+00,1.099325446743308010e+00,-2.796227137166663601e-01
3.440688137627525567e+00,1.862327559175615821e-01,2.471769752285759569e+00,1.440658039725261297e+00,1.102944062577712270e+00,-2.691415807312485531e-01
3.456691338267653624e+00,1.820081532684142134e-01,2.462385312897306111e+00,1.434281476985524773e+00,1.106547869187485267e+00,-2.588617403369780634e-01
3.472694538907781681e+00,1.779464529730253042e-01,2.452923459185675892e+00,1.427912894357639795e+00,1.110135495897557556e+00,-2.487826003343267811e-01
3.488697739547909737e+00,1.740444508846816229e-01,2.443389128976602986e+00,1.421553554698346655e+00,1.113705611118509964e+00,-2.389032173539450687e-01
3.504700940188037794e+00,1.702989615772101950e-01,2.433787198610277258e+00,1.415204652749051606e+00,1.117256919584485697e+00,-2.292223141918843798e-01
3.520704140828165851e+00,1.667068201720854903e-01,2.424122481883518088e+00,1.408867316397276470e+00,1.120788162293856471e+00,-2.197382929560092457e-01
3.536707341468293464e+00,1.632648896118300275e-01,2.414399722635944823e+00,1.402542608959921111e+00,1.124298119694649767e+00,-2.104492586455953829e-01
3.552710542108421521e+00,1.599700672376515864e-01,2.404623588759919883e+00,1.396231531954920335e+00,1.127785613768327977e+00,-2.013530422003905196e-01
3.568713742748549578e+00,1.568192876034874839e-01,2.394798673396078659e+00,1.389935030011794970e+00,1.131249505027197344e+00,-1.924472180201184657e-01
3.584716943388677635e+00,1.538095237552969674e-01,2.384929494281243123e+00,1.383653991942142003e+00,1.134688692402908483e+00,-1.837291184595433724e-01
3.600720144028805692e+00,1.509377936183454449e-01,2.375020487216684462e+00,1.377389253121684920e+00,1.138102116057627455e+00,-1.751958578000176736e-01
3.616723344668933748e+00,1.482011644543683726e-01,2.365076002590821069e+00,1.371141598269007611e+00,1.141488758199455278e+00,-1.668443531573667316e-01
3.632726545309061805e+00,1.455967542709375173e-01,2.355100307592813191e+00,1.364911765760883133e+00,1.144847639993915145e+00,-1.586713407224599748e-01
3.648729745949189862e+00,1.431217326792252331e-01,2.345097585811090735e+00,1.358700448483509016e+00,1.148177821463059356e+00,-1.506733903374221362e-01
3.664732946589317919e+00,1.407733262123500584e-01,2.335071931691894420e+00,1.352508296156755163e+00,1.151478403892387758e+00,-1.428469280635830951e-01
3.680736147229445976e+00,1.385488208583401382e-01,2.325027349251028053e+00,1.346335917946039462e+00,1.154748529587369621e+00,-1.351882539590873733e-01
3.696739347869574033e+00,1.364455622788389721e-01,2.314967755013611406e+00,1.340183886111046219e+00,1.157987378825475089e+00,-1.276935561751133263e-01
3.712742548509702090e+00,1.344609563505015093e-01,2.304896977784806733e+00,1.334052736679785189e+00,1.161194169768430040e+00,-1.203589246893790460e-01
3.728745749149830147e+00,1.325924732511780391e-01,2.294818754206729761e+00,1.327942971581468345e+00,1.164368160427506682e+00,-1.131803711130841272e-01
3.744748949789958203e+00,1.308376484717620469e-01,2.284736729062028182e+00,1.321855060971607321e+00,1.167508647722376613e+00,-1.061538431187344644e-01
3.760752150430085816e+00,1.291940820666092893e-01,2.274654458748315733e+00,1.315789446286982134e+00,1.170614964502340483e+00,-9.927523597384654841e-02
3.776755351070213873e+00,1.276594389180623623e-01,2.264575411222716106e+00,1.309746540777532609e+00,1.173686479439395081e+00,-9.254040477412420196e-02
3.792758551710341930e+00,1.262314515433125284e-01,2.254502962668789579e+00,1.303726731361376512e+00,1.176722598551123822e+00,-8.594518074777356131e-02
3.808761752350469987e+00,1.249079201070449202e-01,2.244440398626664113e+00,1.297730380579058318e+00,1.179722764007971936e+00,-7.948538266923714513e-02
3.824764952990598044e+00,1.236867108258711545e-01,2.234390917999306225e+00,1.291757829214881026e+00,1.182686451133675432e+00,-7.315682562910377773e-02
3.840768153630726101e+00,1.225657559834450044e-01,2.224357633188981165e+00,1.285809396703231133e+00,1.185613168245984284e+00,-6.695533142492675338e-02
3.856771354270854157e+00,1.215430555008076702e-01,2.214343567837162130e+00,1.279885382668408900e+00,1.188502457745069574e+00,-6.087674113946771326e-02
3.872774554910982214e+00,1.206166765493061899e-01,2.204351657886640226e+00,1.273986068443985875e+00,1.191353895175110811e+00,-5.491692424881617490e-02
3.888777755551110271e+00,1.197847510823277922e-01,2.194384756304509132e+00,1.268111719437927221e+00,1.194167086024506830e+00,-4.907178448453887454e-02
3.904780956191238328e+00,1.190454756554582688e-01,2.184445633414577870e+00,1.262262585451236374e+00,1.196941665486968676e+00,-4.333726835690002166e-02
3.920784156831366385e+00,1.183971118289183916e-01,2.174536975746208523e+00,1.256438901885146509e+00,1.199677299064586977e+00,-3.770937412078234630e-02
3.936787357471494442e+00,1.178379860122466122e-01,2.164661386033159385e+00,1.250640890791677284e+00,1.202373682433646840e+00,-3.218415945609161277e-02
3.952790558111622499e+00,1.173664860466319126e-01,2.154821388840488794e+00,1.244868763085458685e+00,1.205030537898445608e+00,-2.675774439967258320e-02
3.968793758751750556e+00,1.169810607779170619e-01,2.145019431229772344e+00,1.239122718907645693e+00,1.207647613969608846e+00,-2.142631800956562582e-02
3.984796959391878168e+00,1.166802195539560216e-01,2.135257882707757737e+00,1.233402948424951129e+00,1.210224685431074754e+00,-1.618614436136852144e-02
4.000800160032006225e+00,1.164625325000481909e-01,2.125539033658434551e+00,1.227709632553183772e+00,1.212761554272480558e+00,-1.103356906340759169e-02
4.016803360672134282e+00,1.163266266695717338e-01,2.115865101164843942e+00,1.222042944809129228e+00,1.215258046191672214e+00,-5.965020175238784118e-03
4.032806561312262339e+00,1.162711847117872815e-01,2.106238230854923454e+00,1.216403052053083744e+00,1.217714009506689843e+00,-9.770122699922093382e-04
4.048809761952390396e+00,1.162949444586222486e-01,2.096660497137527113e+00,1.210790114734558109e+00,1.220129315055536567e+00,3.933848721950364280e-03
4.064812962592518453e+00,1.163966982312745202e-01,2.087133901977213934e+00,1.205204287722850376e+00,1.222503857086884471e+00,8.770861982890908876e-03
4.080816163232646510e+00,1.165752909862914355e-01,2.077660377296753680e+00,1.199645721116674002e+00,1.224837551849956574e+00,1.353722956143880302e-02
4.096819363872774566e+00,1.168296166269070929e-01,2.068241789891390070e+00,1.194114561749614056e+00,1.227130334810224710e+00,1.823605659757544101e-02
4.112822564512902623e+00,1.171586178392572397e-01,2.058879941613390496e+00,1.188610953264889192e+00,1.229382160548925240e+00,2.287034717607970558e-02
4.128825765153030680e+00,1.175612847296826774e-01,2.049576569879459687e+00,1.183135036657014805e+00,1.231593002632097145e+00,2.744300250183866891e-02
4.144828965793158737e+00,1.180366545739024581e-01,2.040333345560497946e+00,1.177686950531652066e+00,1.233762855014234328e+00,3.195681848535259634e-02
4.160832166433286794e+00,1.185838079928990679e-01,2.031151878312218884e+00,1.172266832387822699e+00,1.235891729021041829e+00,3.641448695747442899e-02
4.176835367073414851e+00,1.192018664694887015e-01,2.022033719499065629e+00,1.166874819474897018e+00,1.237979651776540013e+00,4.081859544769895348e-02
4.192838567713542908e+00,1.198899923474674167e-01,2.012980362194946249e+00,1.161511048792841949e+00,1.240026666202708849e+00,4.517162403694315043e-02
4.208841768353670965e+00,1.206473868313022446e-01,2.003993241985992046e+00,1.156175657636435705e+00,1.242032830796403253e+00,4.947594563786342908e-02
4.224844968993799021e+00,1.214732899760774532e-01,1.995073733973697028e+00,1.150868783495509140e+00,1.243998221564979412e+00,5.373382484380880703e-02
4.240848169633927078e+00,1.223669767871718439e-01,1.986223158237803821e+00,1.145590565262319505e+00,1.245922928976016530e+00,5.794741989563810536e-02
4.256851370274055135e+00,1.233277542568256002e-01,1.977442783171614371e+00,1.140341144115245342e+00,1.247807056210211263e+00,6.211878386129635055e-02
4.272854570914183192e+00,1.243549613641403428e-01,1.968733825481990607e+00,1.135120663518785600e+00,1.249650719161375934e+00,6.624986242683678084e-02
4.288857771554311249e+00,1.254479683393630585e-01,1.960097450687579235e+00,1.129929269392404789e+00,1.251454046222925109e+00,7.034249298778973147e-02
4.304860972194439306e+00,1.266061734245951809e-01,1.951534772524543326e+00,1.124767110553284821e+00,1.253217179148189420e+00,7.439840880165472792e-02
4.320864172834567363e+00,1.278290045056420243e-01,1.943046850303293160e+00,1.119634338167808219e+00,1.254940274463639538e+00,7.841923627800283236e-02
4.336867373474694531e+00,1.291159124734533870e-01,1.934634697287423544e+00,1.114531107686845157e+00,1.256623498988023169e+00,8.240650040475359928e-02
4.352870574114822588e+00,1.304663704074632002e-01,1.926299281535363006e+00,1.109457579063990673e+00,1.258267029406945570e+00,8.636162417741241604e-02
4.368873774754950645e+00,1.318798735755890295e-01,1.918041525900376243e+00,1.104413916755566438e+00,1.259871052272867331e+00,9.028592735457117990e-02
4.384876975395078702e+00,1.333559393715485208e-01,1.909862308052628910e+00,1.099400289727627156e+00,1.261435764000531812e+00,9.418062558958097130e-02
4.400880176035206759e+00,1.348941029598282049e-01,1.901762460376134056e+00,1.094416871719325002e+00,1.262961371583623427e+00,9.804683698996846664e-02
4.416883376675334816e+00,1.364939177590828445e-01,1.893742767228508317e+00,1.089463840930607663e+00,1.264448094193266980e+00,1.018855824513198449e-01
4.432886577315462873e+00,1.381549522873979641e-01,1.885803971208407814e+00,1.084541381214439992e+00,1.265896159597440063e+00,1.056977865389561871e-01
4.448889777955590930e+00,1.398767876142371358e-01,1.877946775099589516e+00,1.079649682519601139e+00,1.267305803303083067e+00,1.094842798655656924e-01
4.464892978595718986e+00,1.416590173604418690e-01,1.870171841870911456e+00,1.074788940890683220e+00,1.268677268556099857e+00,1.132457986501930053e-01
4.480896179235847043e+00,1.435012476644872692e-01,1.862479794684257062e+00,1.069959358469623645e+00,1.270010806341443699e+00,1.169829845865505286e-01
4.496899379875975100e+00,1.454030938196175793e-01,1.854871216399405887e+00,1.065161143470792160e+00,1.271306676182464734e+00,1.206963906270175080e-01
4.512902580516103157e+00,1.473641796717848063e-01,1.847346647789465113e+00,1.060394510028169757e+00,1.272565147276584652e+00,1.243864833913861517e-01
4.528905781156231214e+00,1.493841354583474168e-01,1.839906592591170620e+00,1.055659679049533617e+00,1.273786495629200877e+00,1.280536433399616369e-01
4.544908981796359271e+00,1.514625958878696721e-01,1.832551518892453046e+00,1.050956878447740994e+00,1.274971003473537978e+00,1.316981670221943623e-01
4.560912182436487328e+00,1.535992001401216556e-01,1.825281859132438900e+00,1.046286343140730324e+00,1.276118959270647890e+00,1.353202674129078964e-01
4.576915383076615385e+00,1.557935911548899155e-01,1.818098010125437369e+00,1.041648315025265337e+00,1.277230657802721048e+00,1.389200755687432787e-01
4.592918583716743441e+00,1.580454126671938520e-01,1.811000331367174088e+00,1.037043042635501289e+00,1.278306401633113598e+00,1.424976472920070902e-01
4.608921784356871498e+00,1.603543092551927285e-01,1.803989146562674284e+00,1.032470781444015273e+00,1.279346500119505903e+00,1.460529627548571852e-01
4.624924984996999555e+00,1.627199236347598721e-01,1.797064747087237624e+00,1.027931794269456134e+00,1.280351267709248342e+00,1.495859288041016533e-01
4.640928185637127612e+00,1.651418964458103156e-01,1.790227392117487826e+00,1.023426351286599756e+00,1.281321023892173061e+00,1.530963800565541544e-01
4.656931386277255669e+00,1.676198660336661317e-01,1.783477308670586403e+00,1.018954730003884590e+00,1.282256093214058756e+00,1.565840802739549287e-01
4.672934586917383726e+00,1.701534659871310751e-01,1.776814690591834944e+00,1.014517214827042713e+00,1.283156806284358131e+00,1.600487281984758481e-01
4.688937787557511783e+00,1.727423248862255956e-01,1.770239698432350517e+00,1.010114097066664884e+00,1.284023499851746575e+00,1.634899594371279630e-01
4.704940988197639840e+00,1.753860643498892091e-01,1.763752463260939596e+00,1.005745675229072766e+00,1.284856514847276587e+00,1.669073475281561136e-01
4.720944188837767896e+00,1.780842986121373706e-01,1.757353087053341145e+00,1.001412255015523778e+00,1.285656196223752934e+00,1.703004056178832604e-01
4.736947389477895953e+00,1.808366344048226715e-01,1.751041642727442005e+00,9.971141492965103215e-01,1.286422892958503983e+00,1.736685881499511197e-01
