n,h0,e,v_wind,h_n
9.746751248479171181e+00,1.416252019868771805e+00,6.864287077418784744e-01,1.860285599786994037e+00,3.507923767680019567e-01
1.064192735034601611e+01,6.782602900952887648e-01,8.044091943742365247e-01,1.988672966004600973e+00,5.665625155609672614e-01
1.600364891673753576e+01,2.544954751910513124e+00,6.215169599770358211e-01,1.506656495794063577e+00,1.822085436011686432e-01
2.762164034944234459e+00,2.948153844647632305e+00,5.679251907365726604e-01,3.766332060423861483e-01,-2.010706985291890042e-02
1.199641156314654822e+01,2.198973869329783781e+00,8.358390128828244725e-01,1.873425608211474636e+00,4.579360128276236952e-01
4.747463998621502590e+00,1.453641437988937080e+00,5.989525096025258843e-01,1.990997107228975160e+00,3.616468207183076711e-01
1.635459828445779351e+01,2.357732362651361768e+00,5.785520108156245733e-01,1.513081628520136501e+00,1.762433914135047019e-01
1.028807468645593914e+01,2.992286130985609027e+00,6.323874614242326331e-01,1.242339091259108685e-01,-5.443414864061542346e-02
1.978521133398857401e+01,1.679114670034596912e+00,5.516316414963705617e-01,1.850224769438997052e+00,2.863436780251512048e-01
4.475923168838655819e+00,7.400715731261970909e-01,8.497468717965204199e-01,1.868505534230826326e+00,4.854513963810453414e-01
1.929736366236107870e+01,1.979987279590992522e+00,6.860059892932024450e-01,3.297889170804797487e-01,-4.952638332370483398e-02
1.621742369556357133e+01,2.640331179071432555e+00,5.615419644592621884e-01,1.737344078331209962e+00,2.435812733607710945e-01
1.014394943493010359e+01,2.229852315646386085e+00,6.968373891030449352e-01,1.962954800218064788e+00,3.897954205136388017e-01
1.645714721941307346e+01,2.483603578579014037e+00,6.662580002159272929e-01,5.423144468490939119e-01,-2.662691237007435915e-02
1.245412919958121023e+01,1.676969357362752433e+00,6.823629341713961516e-01,7.382275024167879174e-01,1.369767132168207835e-03
1.344730021583622559e+01,2.436663544090899247e+00,5.010043186178076979e-01,1.951385798670466132e+00,3.044283289817085736e-01
1.836012449144038783e+01,2.051284607166596885e+00,6.296734022826829813e-01,3.300300565267791919e-01,-4.561830621511801798e-02
2.240137911814536587e+00,9.386423576395714896e-01,8.353131976387715429e-01,1.052256440977899388e+00,8.570938189153477771e-02
1.686477587520960952e+01,2.579986555131588144e+00,7.215551409255674953e-01,5.156385527569385951e-01,-3.218980937741405812e-02
8.254480819358537502e+00,1.363256427680147764e+00,8.035276047239191533e-01,1.400492090630188091e+00,2.175824955485071432e-01
7.185366705913383889e+00,2.186631075769306598e+00,7.008477798494305855e-01,6.114338281236761929e-01,-1.846199323353180100e-02
1.988650865298970061e+01,1.572546848893821458e+00,5.686883625253171815e-01,1.770830916785513187e+00,2.635279056674256215e-01
1.584261953945118506e+01,2.801008874670379178e+00,5.384317454029203809e-01,1.288105393919851904e+00,1.076115957529187317e-01
1.022516763681216823e+01,1.438022404368866747e+00,5.908707485911870450e-01,1.657305379573534410e+00,2.310720612378212024e-01
9.029939532070843100e+00,8.659314171649621361e-01,7.984039441867140097e-01,1.199121043865094549e+00,1.430573284878412510e-01
1.767304921156412689e+01,1.454994500139303648e+00,6.841006873744732708e-01,1.101130823193589681e+00,8.091227999281631889e-02
2.649482572082988874e+00,9.539435222323882080e-01,6.015385918474437377e-01,5.796726766172355383e-01,-1.548087248680133851e-02
1.445995638136345462e+01,2.673334829850507965e+00,5.835954776621057327e-01,1.162335694309736711e+00,8.194500481024387384e-02
1.599393785039777427e+01,1.567445813807163635e+00,8.402512643351812693e-01,6.923382308428710497e-01,-8.868512957790709861e-03
1.618473121460618103e+01,1.752599764423351081e+00,7.730956112299908201e-01,1.589264566435255599e+00,2.748543481188985282e-01
7.123447770056803741e+00,2.549862257301941604e+00,5.019442346148238476e-01,9.638726140037459089e-01,3.675962317118423861e-02
1.613614447217503667e+01,2.732089288903848612e+00,8.880588376076844481e-01,1.191635147380911475e+00,1.496437323280336851e-01
5.281240395637637697e+00,2.187167865392150023e+00,8.109926084527889767e-01,1.347625866486889534e-01,-6.143043391638616096e-02
7.883851059206812728e+00,1.950717160986458421e+00,8.236130488904684910e-01,1.302905675414748554e+00,1.784562402281889282e-01
8.931514131883217189e+00,2.112999280227780829e+00,5.373087467202207757e-01,1.244196615714332710e+00,9.810271730122581413e-02
1.128678968897312629e+01,2.548879884694363440e+00,7.604755545749853907e-01,4.136576347956197885e-01,-4.659281375530781311e-02
3.139659645270586275e+00,1.367721224035524541e+00,6.501170427729184853e-01,8.889467759231166610e-01,3.768975517649372081e-02
8.732008212146816106e+00,2.605511429747193297e+00,6.723335552990259423e-01,1.709109011201578987e+00,2.669748349860366354e-01
1.005713112031535239e+00,2.977887321642114227e+00,6.647807932518636775e-01,1.440311658392346317e+00,4.875659210873041216e-01
1.514323380060058177e+01,1.472006319447092704e+00,6.693065932866437695e-01,2.053406522617355900e-01,-5.710458754880128052e-02
1.718564233245088246e+01,2.493898221471146037e+00,5.191387198376027357e-01,1.670312677433036797e-01,-4.770374159673778508e-02
3.639701903283753204e+00,2.559134058155692504e+00,5.445938072732473545e-01,1.007153810486851320e-01,-4.717813506096735221e-02
1.437192961606915809e+01,1.673222851251536802e+00,8.449312113050870821e-01,1.277220035673440224e+00,1.809517225286665087e-01
1.660095867949813453e+01,2.486825558943645209e+00,5.194528125280022390e-01,3.152778848096180475e-01,-4.097178526417031424e-02
1.965473813456408081e+01,6.374533417080880948e-01,7.735492301914711488e-01,1.725900757253136186e+00,3.749613538366896592e-01
1.703202068500580779e+01,7.498140481922797029e-01,8.660667716145243888e-01,1.800665413566503004e+00,5.436233918127593157e-01
9.058023223436244109e+00,5.910387555598710652e-01,7.403822151162359200e-01,8.988697711384405764e-01,3.885152441318983491e-02
1.961408546168347300e+01,2.648801971683361511e+00,6.425757216320322485e-01,1.296363427210974306e+00,1.231760863984223825e-01
1.950570369219474642e+01,1.488825003208794184e+00,5.544100670727682978e-01,3.765804822617421221e-01,-3.910658667585075604e-02
1.056986260481100004e+01,2.334865315779815376e+00,8.271131225890705485e-01,8.280152555772005707e-01,2.305243003139052782e-02
1.531548423309419960e+01,1.239705189415522213e+00,6.701573222900882865e-01,1.783693373320447195e+00,3.119446825795532119e-01
1.836291568579009592e+01,2.641119759179578530e+00,7.122992608370773970e-01,1.073045306133094456e+00,7.315057634465904624e-02
1.004679436740630827e+01,1.265940573687373671e+00,7.031693298865643316e-01,5.706617334433264910e-01,-2.581662843631137016e-02
1.741193858084461255e+01,2.222280619304103144e+00,8.527542266207343014e-01,1.248486542572381008e+00,1.642528397471360591e-01
1.432980275517558333e+01,2.767587420398551323e+00,7.906855446974948576e-01,6.549950210496040537e-01,-1.404756151894084870e-02
6.584560863516594864e+00,1.541113431284490520e+00,7.395147902228802472e-01,1.077481418331965202e+00,8.286416391586248764e-02
1.558539312968599866e+01,2.619440324247078955e+00,8.850790502683454353e-01,1.991991633291547936e+00,5.801794057863136622e-01
1.184301093133048255e+01,2.244280877521735995e+00,8.114170852826162461e-01,1.945946573934570711e+00,4.715412368020528988e-01
2.783057915232818758e+00,7.607938330331918131e-01,6.320834356153119948e-01,6.131717041930850876e-01,-1.631883666085516202e-02
8.436228099788619872e+00,1.529991495237063237e+00,6.721499025220913914e-01,1.815922991313096535e+00,3.219287738017418410e-01
2.401079254558312392e+00,2.504081998057565261e+00,7.164634721040470389e-01,1.638627141250839359e-01,2.177703044930858617e-02
1.004717230112291659e+01,2.882168336494876915e+00,7.979116666204030262e-01,1.143302058961421785e+00,1.053211767137179483e-01
9.142252554715552648e+00,1.103105757559395883e+00,6.970057881265465660e-01,4.383506614027062875e-01,-4.238371763388240621e-02
9.051011416438500490e+00,1.169696814485372327e+00,8.189084259509996633e-01,1.263248321165358012e+00,1.716248009343122605e-01
1.213970671822490210e+01,5.039490465084777160e-01,5.765103711238244166e-01,4.951597963141727288e-01,-3.076835982959406565e-02
3.331122543345395481e+00,2.231718641525144431e+00,8.226554999326525230e-01,1.542192225456605170e+00,3.098080645569288860e-01
1.874160928918001190e+01,1.930180812559868064e+00,8.098266780132362674e-01,8.621282368933133045e-01,3.099187289554566904e-02
1.399695851342562669e+01,2.336077147101404350e+00,6.530637439983880688e-01,1.549461605208316994e+00,2.051422812968608511e-01
1.665184580946266024e+01,5.681302373786460969e-01,5.541226376388286301e-01,1.931727385783162720e+00,3.303543009541761721e-01
1.803922341301143817e+01,2.161009254239719901e+00,7.839419977541084439e-01,7.608387625112718045e-01,6.260133074158971689e-03
1.208308089154604303e+01,2.249721476912688090e+00,8.058359082974045906e-01,1.516813567528590978e+00,2.529939768493456032e-01
1.764146197187413279e+00,2.797628815315490236e+00,5.942317078641676797e-01,1.748339569493965850e+00,3.243186120869648859e-01
1.451824965823740143e+01,6.040787015476605237e-01,7.664137942258326675e-01,1.374923325124135731e+00,2.052338513765128158e-01
1.181149123100380471e+01,2.056362874884657632e+00,7.356382097062116321e-01,8.468965886400969811e-01,2.320716636041215281e-02
1.669318722123758647e+01,2.870346347528822228e+00,7.637553132436054604e-01,1.029437476660975737e+00,6.716777153442755888e-02
1.111104899601253848e+01,2.054644349040150697e+00,7.446758103881847557e-01,3.358093577070195290e-01,-5.389435462141204530e-02
1.645163781191965668e+01,1.086566845589823416e+00,6.206274623719443273e-01,1.053786556950830677e+00,6.355757331850554748e-02
1.994319556837734453e+01,1.522002911946336967e+00,8.220586181905460421e-01,5.069577736526258427e-01,-4.348762164967054367e-02
7.660541415989874814e+00,2.364542383332977948e+00,7.129996233127182670e-01,1.570646686850738716e+00,2.318031878808305968e-01
4.249407360392807753e+00,2.686554997382011312e+00,7.255510709791695989e-01,1.314150104194048652e+00,1.552134714924406633e-01
8.441821189624153732e+00,1.790299728370090993e+00,8.860092226832529949e-01,3.955457663030403914e-01,-6.540076692340573983e-02
1.530794980744785150e+01,2.045849513458168456e+00,6.255673682316683637e-01,1.089867797329875820e+00,6.998945568194522848e-02
9.345349705307823385e+00,2.915978885589574965e+00,5.776569563380126171e-01,1.336723917278714424e+00,1.242352457305067048e-01
1.217922207915508181e+01,2.135418252096606295e+00,5.892660480197042805e-01,1.981018866643933229e+00,3.462450962560725265e-01
3.419810966511749761e+00,1.649558623881753672e+00,6.744219122496368790e-01,6.139484982508912614e-01,-6.284366304188444829e-03
1.479634670774562544e+01,7.616079489462650454e-01,5.407751552045071408e-01,9.524807854043156885e-01,3.766294525818687788e-02
6.321565635463489485e+00,2.399953896927601527e+00,6.469477896867179556e-01,3.384687057221987816e-01,-4.513109872090022984e-02
4.621733647676346202e+00,2.765985563079381038e+00,6.446431249777653250e-01,5.856370043135263881e-01,-1.713070017685440483e-02
1.739604997308069656e+01,1.522968030654267446e+00,5.528939487892261528e-01,1.515152022449088642e+00,1.755720696471148590e-01
1.172384360129128744e+01,1.309100570618632942e+00,6.430123800855168659e-01,1.616320156880008407e-01,-5.710179088131676906e-02
1.020547990457875720e+01,8.130644005457685619e-01,6.800675248938659045e-01,9.311242695454241547e-01,4.105997457406232454e-02
1.807765153972120586e+01,1.583034377346691279e+00,5.343392239240040142e-01,1.274738068956917436e+00,1.064618506258560582e-01
2.634236285159049729e+00,2.940606898329135799e+00,7.763594082087900139e-01,2.083152782724253249e-01,4.696745151262864820e-02
1.422693455647696226e+01,1.990928354845622472e+00,8.042350728788733027e-01,1.090853683047696004e-01,-7.566061590702923001e-02
7.231663505527448521e+00,1.608551462276272215e+00,7.032359222143446109e-01,1.079937009325913522e+00,7.748757253799308520e-02
4.332785249716540221e+00,5.084128846099760235e-01,8.035263269016189591e-01,2.883395495518416007e-01,-9.141972224366679001e-02
1.382117434937829969e+01,1.750336468209316987e+00,6.634574898465228632e-01,8.153553047754098504e-01,1.496580467324577779e-02
7.893617066395786530e+00,1.246433366331860304e+00,6.220990738113418850e-01,2.338164618688637342e-01,-5.242105443874185700e-02
7.268020817384781118e+00,1.041169888020808898e+00,5.837993132296930288e-01,1.111270048095736929e+00,7.367458756077210902e-02
1.892987753935456752e+01,1.353371454665943663e+00,6.181110710058221880e-01,2.042890841246803868e-01,-5.333206767376069690e-02
4.786668472910236893e+00,2.482101738212756370e+00,6.095285771566379962e-01,2.129527131747775692e-01,-4.900058412035665500e-02
1.073129949891696633e+01,1.991755299988390959e+00,8.583675679661684210e-01,4.926138704027828719e-01,-4.755765852471675881e-02
1.456250812755635948e+00,1.285399140330627521e+00,7.524134068911169093e-01,2.756260013528763486e-01,5.498095586846956512e-02
4.103993731602167294e+00,2.591338214851244715e+00,8.585300520433187810e-01,1.826601553758546936e+00,4.667196989593676015e-01
1.778495593903767613e+01,1.877889561177555455e+00,5.204740825430212992e-01,1.247784665595691900e+00,9.782208753192452033e-02
1.599570341680084873e+01,2.142752293947423059e+00,8.233949206364725715e-01,2.991848561803968631e-01,-6.655794869429472460e-02
1.157987431102581510e+01,1.474355982444027546e+00,5.143950780536133971e-01,1.337875412266437136e+00,1.204184896998445470e-01
5.226614523835845461e+00,2.563588860094714761e+00,6.090679314813561840e-01,1.997130853778556370e+00,3.575847113180271597e-01
1.159720406980482110e+01,1.790000531798046524e+00,6.846865654693823355e-01,1.839910833306727334e+00,3.347109775585318525e-01
1.230783996158638427e+00,1.514810804411934164e+00,8.564784988892418793e-01,1.416573555387102168e+00,3.561595473733264461e-01
1.454687898782049338e+01,1.346370170257908283e+00,5.392342443043126599e-01,1.208255378005289149e+00,9.138831419441420523e-02
1.461826293071083427e+01,2.178647140651726932e+00,7.742885155864646096e-01,1.546724466927632324e+00,2.503799837372229220e-01
1.327485544776074278e+01,2.785904951525657758e+00,7.226512823800971264e-01,1.905848279427192926e+00,3.706768499391879246e-01
1.261543500122882300e+01,2.905548344288110041e+00,6.716874429863146645e-01,8.362006295918393839e-01,1.836346758986249356e-02
2.400612219866212982e+00,1.242195049301672682e+00,5.943185422716505961e-01,1.290006083252962954e+00,1.269350450487758963e-01
5.681713411968535965e+00,2.008299545973353695e+00,6.356413114005113885e-01,6.548196502768826033e-01,-1.070196982376052375e-02
1.191318291386070705e+01,1.031554984156332733e+00,6.565725415287430033e-01,1.186490076988399034e+00,1.019477917079270740e-01
8.489548554549052994e+00,2.722534483195520494e+00,8.858634751972898069e-01,1.841625745782074830e+00,4.816458057798888026e-01
1.984844134304745467e+01,2.842817475643592218e+00,5.204478651962379798e-01,1.616096642029895669e+00,1.953209605225023071e-01
1.855116179012844313e+01,2.026656855794383372e+00,8.806078803708057290e-01,1.011944037091095483e+00,8.640242591469984856e-02
3.888150147928203904e+00,2.597147000038247278e+00,6.046834884589441517e-01,1.166263273384130494e+00,8.931054981169533891e-02
1.220925126034108388e+01,6.996172511414493478e-01,5.144184265252108590e-01,5.782731695501827085e-01,-1.949564126878690351e-02
1.422808701596567538e+01,2.203538327899222882e+00,7.199677500852398326e-01,2.122366617054788629e-01,-5.954968249681662912e-02
3.594324871716836345e+00,2.406710535183215427e+00,7.888234681485225552e-01,6.909393042204624580e-01,3.351904747385888589e-02
6.939317294922254575e+00,2.758142751658897218e+00,7.657680239573499970e-01,6.354505109555742548e-01,-1.481422229417656000e-02
1.460243909158439202e+01,2.623382403082380243e+00,8.719569832702452894e-01,1.254450459840336984e+00,1.696889996412213053e-01
