t,x,v,viscoelastic_damping_force,dv_dt
1.326265253050610049e+00,-7.823920115885678594e-01,-1.203458590274543827e+00,-1.328882531772898057e-01,1.675726186777553028e+00
1.332266453290658070e+00,-7.895836608111282962e-01,-1.193215305498680268e+00,-1.332081918070672222e-01,1.738659572462107228e+00
1.338267653530706092e+00,-7.967126826333544853e-01,-1.182582566742133912e+00,-1.335209184509904556e-01,1.805562500461508568e+00
1.344268853770754113e+00,-8.037766635254488534e-01,-1.171535794970833377e+00,-1.338262137378720684e-01,1.876683268680620298e+00
1.350270054010802134e+00,-8.107730424016923454e-01,-1.160048914610827708e+00,-1.341238441975928508e-01,1.952277038618503546e+00
1.356271254250850156e+00,-8.176990982911327421e-01,-1.148094311321417704e+00,-1.344135610899373501e-01,2.032604451910943855e+00
1.362272454490898177e+00,-8.245519372213123699e-01,-1.135642783449061222e+00,-1.346950991581246926e-01,2.117929883969250859e+00
1.368273654730946198e+00,-8.313284830237125389e-01,-1.122663539046225623e+00,-1.349681757599582865e-01,2.208519343485176201e+00
1.374274854970993998e+00,-8.380254732109972959e-01,-1.109124191016240601e+00,-1.352324904776856518e-01,2.304638006042436960e+00
1.380276055211042019e+00,-8.446394469864946242e-01,-1.094990769932926211e+00,-1.354877239874099915e-01,2.406547158367510875e+00
1.386277255451090040e+00,-8.511667323992055945e-01,-1.080227753189973994e+00,-1.357335368514330509e-01,2.514500559806609914e+00
1.392278455691138062e+00,-8.576034394752722889e-01,-1.064798148786265886e+00,-1.359695688852740614e-01,2.628740276028799006e+00
1.398279655931186083e+00,-8.639454554560053179e-01,-1.048663542461905962e+00,-1.361954387161458668e-01,2.749491898306988702e+00
1.404280856171234104e+00,-8.701884304032464490e-01,-1.031784210257537415e+00,-1.364107424415242076e-01,2.876958866268882087e+00
1.410282056411282126e+00,-8.763277715793832412e-01,-1.014119331298681814e+00,-1.366150531388342637e-01,3.011316164138169160e+00
1.416283256651330147e+00,-8.823586410270130020e-01,-9.956271280829679382e-01,-1.368079206637154710e-01,3.152703296236263331e+00
1.422284456891378168e+00,-8.882759472625290087e-01,-9.762650764536858761e-01,-1.369888709005741834e-01,3.301216313706438310e+00
1.428285657131426190e+00,-8.940743397353242417e-01,-9.559902499160499723e-01,-1.371574053035098384e-01,3.456899051592624339e+00
1.434286857371474211e+00,-8.997482126110519784e-01,-9.347596763393972719e-01,-1.373130013243587799e-01,3.619733809780123934e+00
1.440288057611522232e+00,-9.052917025172878551e-01,-9.125306341472601002e-01,-1.374551122533384240e-01,3.789631155718410138e+00
1.446289257851570254e+00,-9.106986894572428604e-01,-8.892612066885505762e-01,-1.375831674120662762e-01,3.966419160364600849e+00
1.452290458091618275e+00,-9.159628088356484010e-01,-8.649108233443079108e-01,-1.376965734009475140e-01,4.149832520169391969e+00
1.458291658331666296e+00,-9.210774557390062345e-01,-8.394407401127215174e-01,-1.377947145977372334e-01,4.339501194509120197e+00
1.464292858571714318e+00,-9.260358001933759464e-01,-8.128148363851865899e-01,-1.378769547657817673e-01,4.534939443024633476e+00
1.470294058811762339e+00,-9.308308068828179405e-01,-7.850002608752906230e-01,-1.379426390576340145e-01,4.735535468530046366e+00
1.476295259051810360e+00,-9.354552519041346992e-01,-7.559682081375578289e-01,-1.379910957677802641e-01,4.940541787098442050e+00
1.482296459291858159e+00,-9.399017563336689030e-01,-7.256948469258601708e-01,-1.380216397222646663e-01,5.149067677221529138e+00
1.488297659531906181e+00,-9.441628123943993645e-01,-6.941620680848071823e-01,-1.380335749313600646e-01,5.360073290672460189e+00
1.494298859771954202e+00,-9.482308246987996014e-01,-6.613585114290256861e-01,-1.380261987511994803e-01,5.572367058610456780e+00
1.500300060012002223e+00,-9.520981519698327178e-01,-6.272803883473472286e-01,-1.379988060523908711e-01,5.784606440251381265e+00
1.506301260252050245e+00,-9.557571542794234265e-01,-5.919324256010021212e-01,-1.379506939650101405e-01,5.995302908066920899e+00
1.512302460492098266e+00,-9.592002492616540366e-01,-5.553286900792560044e-01,-1.378811674629968897e-01,6.202832028717664592e+00
1.518303660732146287e+00,-9.624199672165802966e-01,-5.174933720239223156e-01,-1.377895448645772014e-01,6.405448607542175488e+00
1.524304860972194309e+00,-9.654090174337753849e-01,-4.784614424031334856e-01,-1.376751643938327052e-01,6.601308001560986405e+00
1.530306061212242330e+00,-9.681603511557316244e-01,-4.382791797870652095e-01,-1.375373904281508575e-01,6.788492884908803759e+00
1.536307261452290351e+00,-9.706672335117776385e-01,-3.970044994038973152e-01,-1.373756205833398247e-01,6.965046123770679998e+00
1.542308461692338373e+00,-9.729233115355919725e-01,-3.547070960733427203e-01,-1.371892924235432465e-01,7.129008481392973273e+00
1.548309661932386394e+00,-9.749226861496846919e-01,-3.114683168698599847e-01,-1.369778905134246272e-01,7.278460876079650532e+00
1.554310862172434415e+00,-9.766599805177978988e-01,-2.673807952507586405e-01,-1.367409531144505863e-01,7.411569505535338109e+00
1.560312062412482437e+00,-9.781304056234669808e-01,-2.225478029526610224e-01,-1.364780785651476536e-01,7.526632385114374379e+00
1.566313262652530458e+00,-9.793298224903639326e-01,-1.770823013688392067e-01,-1.361889313140454139e-01,7.622125495140723572e+00
1.572314462892578479e+00,-9.802547956147584785e-01,-1.311057701274650211e-01,-1.358732470618620736e-01,7.696746166537395517e+00
1.578315663132626501e+00,-9.809026408627450344e-01,-8.474673165222329496e-02,-1.355308373224205776e-01,7.749451965882192539e+00
1.584316863372674522e+00,-9.812714623003052639e-01,-3.813910438877112646e-02,-1.351615928796381927e-01,7.779492746695138905e+00
1.590318063612722543e+00,-9.813601793083012170e-01,8.579627177042824238e-03,-1.347654862536327991e-01,7.786434329170604407e+00
1.596319263852770343e+00,-9.811685422089969633e-01,5.527036017558546732e-02,-1.343425730168920917e-01,7.770172411912276367e+00
1.602320464092818364e+00,-9.806971359829040891e-01,1.017943676705196504e-01,-1.338929919157475501e-01,7.730935927937489183e+00
1.608321664332866385e+00,-9.799473720432210211e-01,1.480152796411487726e-01,-1.334169638001196367e-01,7.669279659018105377e+00
1.614322864572914407e+00,-9.789214683028780728e-01,1.938009925374736264e-01,-1.329147893863800722e-01,7.586066530478670522e+00
1.620324064812962428e+00,-9.776224181450425821e-01,2.390254393284552970e-01,-1.323868459205242987e-01,7.482440588605141052e+00
1.626325265053010449e+00,-9.760539495439193303e-01,2.835701744580184647e-01,-1.318335828661557907e-01,7.359792176838606537e+00
1.632326465293058471e+00,-9.742204747209394222e-01,3.273257408690928294e-01,-1.312555166590327060e-01,7.219717098917969089e+00
1.638327665533106492e+00,-9.721270330306498453e-01,3.701927570848328464e-01,-1.306532248086298698e-01,7.063971933180681617e+00
1.644328865773154513e+00,-9.697792282161176169e-01,4.120827521769287460e-01,-1.300273394446497532e-01,6.894427574873436271e+00
1.650330066013202535e+00,-9.671831600685579788e-01,4.529187110475680900e-01,-1.293785403309853921e-01,6.713022913132698832e+00
1.656331266253250556e+00,-9.643453562920689670e-01,4.926353436916585671e-01,-1.287075479240045173e-01,6.521720744029130934e+00
1.662332466493298577e+00,-9.612727004029957278e-01,5.311791126214289172e-01,-1.280151160415000655e-01,6.322467002068001385e+00
1.668333666733346599e+00,-9.579723627904781491e-01,5.685080107515894099e-01,-1.273020248927175524e-01,6.117154840506968227e+00
1.674334866973394620e+00,-9.544517323124998009e-01,6.045911635771233916e-01,-1.265690741541316000e-01,5.907594037630494732e+00
1.680336067213442641e+00,-9.507183508040010222e-01,6.394082329748517202e-01,-1.258170763868442510e-01,5.695486210237514335e+00
1.686337267453490663e+00,-9.467798528782968015e-01,6.729487346040897711e-01,-1.250468509729915911e-01,5.482405972836632557e+00
1.692338467693538684e+00,-9.426439077103470066e-01,7.052111983767134218e-01,-1.242592182960705338e-01,5.269787601810469013e+00
1.698339667933586705e+00,-9.383181692495776716e-01,7.362023424358932200e-01,-1.234549947532002229e-01,5.058917110396505379e+00
1.704340868173634505e+00,-9.338102280423105084e-01,7.659361233854098394e-01,-1.226349879712852892e-01,4.850928781510871701e+00
1.710342068413682526e+00,-9.291275720032899921e-01,7.944328735099911443e-01,-1.217999928998942522e-01,4.646805871575694802e+00
1.716343268653730547e+00,-9.242775498865949402e-01,8.217183637590901313e-01,-1.209507882210620194e-01,4.447384479899660903e+00
1.722344468893778568e+00,-9.192673415276318982e-01,8.478229654193566445e-01,-1.200881334052535943e-01,4.253360100094864649e+00
1.728345669133826590e+00,-9.141039332594740330e-01,8.727808277325207476e-01,-1.192127663369911827e-01,4.065296129448772611e+00
1.734346869373874611e+00,-9.087940962744631701e-01,8.966290881438985227e-01,-1.183254011983847082e-01,3.883633680435447655e+00
1.740348069613922632e+00,-9.033443725746033159e-01,9.194072275684426199e-01,-1.174267271515182787e-01,3.708702358555552969e+00
1.746349269853970654e+00,-8.977610611434866383e-01,9.411563508066133066e-01,-1.165174070302234105e-01,3.540731317881230744e+00
1.752350470094018675e+00,-8.920502109804049340e-01,9.619187070477268620e-01,-1.155980767121830843e-01,3.379860479003196971e+00
1.758351670334066696e+00,-8.862176158521524183e-01,9.817371240379537678e-01,-1.146693446974584862e-01,3.226151459825152834e+00
1.764352870574114718e+00,-8.802688111932912562e-01,1.000654583840292045e+00,-1.137317918579976855e-01,3.079598042628618249e+00
1.770354070814162739e+00,-8.742090752304912948e-01,1.018713881477367744e+00,-1.127859716449739341e-01,2.940136083144274437e+00
1.776355271054210760e+00,-8.680434313881738584e-01,1.035957241462819978e+00,-1.118324104191095181e-01,2.807652683832918328e+00
1.782356471294258782e+00,-8.617766509477414738e-01,1.052426104196487300e+00,-1.108716077728803956e-01,2.681994566394514834e+00
1.788357671534306803e+00,-8.554132598437496071e-01,1.068160897452326896e+00,-1.099040373109889113e-01,2.562975706365140827e+00
1.794358871774354824e+00,-8.489575459746322439e-01,1.083200827396151977e+00,-1.089301474602701741e-01,2.450384148708202314e+00
1.800360072014402846e+00,-8.424135642339096730e-01,1.097583780672475751e+00,-1.079503620224581545e-01,2.343987993139992732e+00
1.806361272254450867e+00,-8.357851466810334307e-01,1.111346209463161427e+00,-1.069650812851916377e-01,2.243540721362013546e+00
1.812362472494498666e+00,-8.290759129430363972e-01,1.124523044814505823e+00,-1.059746831375196069e-01,2.148785813123554878e+00
1.818363672734546688e+00,-8.222892758983048056e-01,1.137147660322664233e+00,-1.049795236788452074e-01,2.059460647440639836e+00
1.824364872974594709e+00,-8.154284523556627473e-01,1.149251845813971551e+00,-1.039799383626884149e-01,1.975299893357603587e+00
1.830366073214642730e+00,-8.084964745991778390e-01,1.160865798711459673e+00,-1.029762432223522706e-01,1.896038370837190179e+00
1.836367273454690752e+00,-8.014961995350819990e-01,1.172018133221723213e+00,-1.019687358383070674e-01,1.821413402430368977e+00
1.842368473694738773e+00,-7.944303139917414658e-01,1.182735895200896836e+00,-1.009576958991023343e-01,1.751166709834248714e+00
1.848369673934786794e+00,-7.873013475833643415e-01,1.193044590738043809e+00,-9.994338656245259356e-02,1.685046024323461511e+00
1.854370874174834816e+00,-7.801116835754228207e-01,1.202968246690371723e+00,-9.892605559574585428e-02,1.622806342308006355e+00
1.860372074414882837e+00,-7.728635660310306799e-01,1.212529450730158054e+00,-9.790593612802132861e-02,1.564210866450244319e+00
1.866373274654930858e+00,-7.655591038724687269e-01,1.221749377733087449e+00,-9.688324707660288249e-02,1.509031690050041785e+00
1.872374474894978880e+00,-7.582002840494778129e-01,1.230647858116206139e+00,-9.585819453032418114e-02,1.457050350531480465e+00
1.878375675135026901e+00,-7.507889791909140298e-01,1.239243444886040102e+00,-9.483097254876116100e-02,1.408058158406185534e+00
1.884376875375074922e+00,-7.433269574075642705e-01,1.247553500759254419e+00,-9.380176418940520955e-02,1.361856393721610825e+00
1.890378075615122944e+00,-7.358158825985260387e-01,1.255594200642075053e+00,-9.277074153979744664e-02,1.318256322728339924e+00
1.896379275855170965e+00,-7.282573241124286056e-01,1.263380614124844481e+00,-9.173806672761800063e-02,1.277079178379087798e+00
1.902380476095218986e+00,-7.206527636130026782e-01,1.270926741706588370e+00,-9.070389263658737433e-02,1.238156037913886953e+00
1.908381676335267008e+00,-7.130036037982103725e-01,1.278245623911792972e+00,-8.966836381646822729e-02,1.201327641994264228e+00
1.914382876575315029e+00,-7.053111748516058821e-01,1.285349411233020822e+00,-8.863161715757553183e-02,1.166444147395458097e+00
1.920384076815362828e+00,-6.975767344423358107e-01,1.292249364130910960e+00,-8.759378189077668408e-02,1.133364812412033018e+00
1.926385277055410850e+00,-6.898014706923047967e-01,1.298955884838864705e+00,-8.655497989682107984e-02,1.101957671717244569e+00
1.932386477295458871e+00,-6.819865157220911245e-01,1.305478640696592141e+00,-8.551532711624690308e-02,1.072099230303065864e+00
1.938387677535506892e+00,-6.741329425497729622e-01,1.311826530236533062e+00,-8.447493322425179973e-02,1.043674073243274769e+00
1.944388877775554914e+00,-6.662417768613539959e-01,1.318007839995225083e+00,-8.343390285962735964e-02,1.016574525248619798e+00
1.950390078015602935e+00,-6.583139982108729971e-01,1.324030258860364073e+00,-8.239233574998394705e-02,9.907002649823298812e-01
1.956391278255650956e+00,-6.503505400204030451e-01,1.329900878070804815e+00,-8.135032671175079777e-02,9.659579394495481086e-01
1.962392478495698978e+00,-6.423522898747926480e-01,1.335626194843364090e+00,-8.030796568085127318e-02,9.422607861728311551e-01
1.968393678735746999e+00,-6.343201015165976786e-01,1.341212247544041780e+00,-7.926533895925810813e-02,9.195282957635482202e-01
1.974394878975795020e+00,-6.262547925764471168e-01,1.346664567504698873e+00,-7.822252897514962722e-02,8.976858385574120192e-01
1.980396079215843042e+00,-6.181571491816267860e-01,1.351988265840514458e+00,-7.717961476611050198e-02,8.766643226776834608e-01
1.986397279455891063e+00,-6.100279306249792866e-01,1.357188096640237429e+00,-7.613667246581092007e-02,8.563998623748805272e-01
1.992398479695939084e+00,-6.018678693649049949e-01,1.362268456966186037e+00,-7.509377530400651590e-02,8.368334467714427793e-01
1.998399679935987105e+00,-5.936776710253610645e-01,1.367233386854247890e+00,-7.405099360653846774e-02,8.179106231049576570e-01
2.004400880176035127e+00,-5.854580143958618699e-01,1.372086569313880400e+00,-7.300839479533338672e-02,7.995811944374776603e-01
2.010402080416083148e+00,-5.772095584296349502e-01,1.376831417801884117e+00,-7.196604411534555934e-02,7.817989464069884376e-01
2.016403280656131169e+00,-5.689329444176239869e-01,1.381471086113859270e+00,-7.092400485646049857e-02,7.645213756117952286e-01
2.022404480896179191e+00,-5.606287934093094893e-01,1.386008455643556347e+00,-6.988233808913134337e-02,7.477094223192590761e-01
2.028405681136227212e+00,-5.522977118020224729e-01,1.390446217675801899e+00,-6.884110324750328247e-02,7.313272339394170096e-01
2.034406881376275233e+00,-5.439402913410276152e-01,1.394786873387627413e+00,-6.780035812942221407e-02,7.153419299806863529e-01
2.040408081616323255e+00,-5.355571091195240330e-01,1.399032733848269094e+00,-6.676015889643487078e-02,6.997233805395395301e-01
2.046409281856371276e+00,-5.271487275786448379e-01,1.403185920019168753e+00,-6.572056007378868081e-02,6.844439978175492767e-01
2.052410482096419297e+00,-5.187156945629768368e-01,1.407248363546128811e+00,-6.468161455623135103e-02,6.694785402543008690e-01
2.058411682336467319e+00,-5.102585491651647764e-01,1.411221884703991458e+00,-6.364337421667728978e-02,6.548039384902449855e-01
2.064412882576515340e+00,-5.017778201588711795e-01,1.415108159377747477e+00,-6.260588973854154526e-02,6.403991192859442849e-01
2.070414082816563361e+00,-4.932740255936801099e-01,1.418908729037749117e+00,-6.156921057825995303e-02,6.262448428753100149e-01
2.076415283056611383e+00,-4.847476756779210971e-01,1.422625045479240624e+00,-6.053338526759147187e-02,6.123235562861630843e-01
2.082416483296659404e+00,-4.761992727786699131e-01,1.426258470822358015e+00,-5.949846141361824631e-02,5.986192517482498143e-01
2.088417683536706981e+00,-4.676293114217486835e-01,1.429810277512128858e+00,-5.846448569874565515e-02,5.851173347943218195e-01
2.094418883776755003e+00,-4.590382782917235560e-01,1.433281648318473600e+00,-5.743150388070200618e-02,5.718045015542310150e-01
