rho,T,P,P_noisy
6.736035802710922837e+00,3.394560768586079025e+00,5.033157637349439995e+00,4.337106700443517759e+00
6.959336100118710178e+00,4.976773131656139881e+00,1.563281884751163275e+01,1.552001593213108954e+01
1.721042379086362484e+00,3.065892046701820473e+00,3.931526590412913968e+00,3.493815461282829826e+00
3.364992583902359224e-01,1.010082136579558032e+00,2.865024848956504999e-01,7.872075977357326781e-01
7.490752089423572402e-01,4.880794100198498242e+00,3.394044888446577257e+00,3.466087572696538999e+00
9.648167267587536955e+00,3.200741622544295506e+00,-3.425197974452935057e+00,-3.034155713172986601e+00
6.492641519040372344e+00,1.260063347772901743e+00,-5.648044169810312098e+00,-5.580733202138082660e+00
9.474375998284733313e+00,2.379577420477363869e+00,-8.896644381786952493e+00,-8.765193823244437965e+00
3.558905152833746754e+00,4.835277993169588839e+00,1.195022909833343405e+01,1.155872963971824419e+01
7.576693608947998371e+00,2.324901900362132512e+00,-3.399128535755112424e+00,-3.065104822469040258e+00
7.474497570805012092e-01,3.222352717783855791e+00,2.139295158904995553e+00,3.031644296058507493e+00
1.745431139370414719e+00,2.307894110101337937e+00,2.654529057737746278e+00,2.499685279978975494e+00
2.843620015232700915e+00,3.450339011308970694e+00,6.311639936450153421e+00,6.015252672593079275e+00
5.548150691837342663e+00,2.945795030119390923e+00,4.054109407447326063e+00,3.975191056352149754e+00
5.618347912900009788e+00,2.316197967631525856e+00,7.925438944508904626e-01,5.519037526503285385e-01
5.039965877839446939e+00,1.380763250337852188e+00,-2.163350080105145956e+00,-2.514089729431915998e+00
4.302189487857567940e+00,2.131909623162346001e+00,1.765347494342860202e+00,1.834444316326943492e+00
5.799481087357075459e+00,3.482814120760075127e+00,6.701386814281237392e+00,6.555928047756192534e+00
9.669957714339599164e+00,3.057786291890264962e+00,-4.652254755637422079e+00,-3.932817958716092743e+00
4.634987648812580296e+00,2.775155100195188407e+00,4.115134505613591287e+00,4.115235327091153472e+00
8.390967075804207198e+00,3.287703061362355239e+00,8.961009515426177074e-01,1.058056940358331754e+00
6.531324538155248716e-01,2.500035083836478211e+00,1.425835785646820897e+00,1.901846719646721695e+00
3.917313846577570313e+00,3.076925094828501628e+00,5.634299747667083302e+00,5.483921821414812214e+00
5.648914792059751555e+00,3.291160353963106910e+00,5.780092171181138383e+00,6.498460441225607731e+00
6.241173500983877354e+00,3.859740654827664930e+00,8.545255125889848813e+00,8.228908019629793458e+00
2.575181565326911670e+00,4.855027146074666788e+00,9.682784200565162536e+00,9.278620349622100250e+00
4.052981033517292886e+00,1.900124786341500727e+00,1.167632103380295661e+00,9.844985939551695875e-01
9.475361070483332426e+00,4.903811462689247946e+00,1.248331927347301473e+01,1.242596057748944638e+01
6.523622464718295433e+00,4.940741870647017642e+00,1.542400560900683004e+01,1.472334650895730412e+01
5.891165859281716877e+00,4.227736067884646509e+00,1.097122721585999017e+01,1.095367982379556615e+01
7.464572341464251748e-01,3.860066093843740109e+00,2.614955408060860353e+00,1.781212112841149775e+00
6.165449506671623059e-01,1.273403817455138753e+00,6.074277978282839330e-01,1.303496998101033366e+00
2.192844633537439858e+00,4.120470887493137724e+00,6.926053350374088424e+00,6.885554874670241077e+00
1.464445480901466867e+00,3.445053836604773601e+00,4.061151256244141194e+00,3.740172393896154190e+00
9.839124299805547480e+00,1.998715314713575886e+00,-1.243077728543509508e+01,-1.288494634457688193e+01
1.271967612663750524e-01,1.968668917965178622e+00,2.422662078970054533e-01,5.005097079290707351e-02
3.721850938887119487e+00,2.334409634601623651e+00,2.964277742370041491e+00,2.852738008154828364e+00
6.783822512756358947e-01,2.284683869593858940e+00,1.327633078045649562e+00,8.053775952399693239e-01
6.436104527344998161e+00,2.597391705707055021e+00,7.850456740292948155e-01,3.251481271178775501e-01
5.606787005411052460e-01,3.123037577152243394e+00,1.597066606440562087e+00,1.503479103909793668e+00
7.772553918630508152e-01,4.161489328333197513e+00,2.948074747567076326e+00,2.687682873669255734e+00
8.914308055203770120e-01,2.591501767914007104e+00,1.931079559604238272e+00,2.400686111443398829e+00
2.790672799898507250e+00,1.112683591045779963e+00,4.232603078472529923e-02,6.112612179074877750e-01
5.805944873166840381e+00,3.762796064158409504e+00,8.289341675886062077e+00,8.297352277686007582e+00
8.073941314545452386e+00,1.006604077200471625e+00,-1.050127646935031578e+01,-1.026447668332305163e+01
2.745196686562481947e+00,2.885492300100739094e+00,4.649160247299633397e+00,3.981566060487073511e+00
2.903393460037717588e+00,3.619472241827888848e+00,6.872103477614865952e+00,7.190812332331173451e+00
8.262373225124175491e+00,3.460117815263146213e+00,2.513760894566402726e+00,2.498469159809770801e+00
7.484888963745593315e+00,4.252305025456712073e+00,9.921446313360725355e+00,1.016378047133614437e+01
1.355466008737613137e+00,4.778285703054091726e+00,5.653030919569005164e+00,6.453208985365835204e+00
8.082854453592933197e+00,2.331753063087034228e+00,-4.759632656449404919e+00,-5.900061534621587001e+00
8.329385975489284277e+00,3.901223960877531649e+00,5.809277162861427257e+00,5.939751252388141722e+00
1.860475257314348374e+00,4.459485914140261187e+00,6.769955309012006595e+00,6.220395777428074702e+00
6.306785185868280408e+00,4.373747997527253517e+00,1.173593841981481489e+01,1.203203676551705925e+01
2.047761856030255512e+00,4.188602534233808683e+00,6.729912252102129067e+00,6.073255533387896143e+00
2.510577849078017287e+00,3.086819224835097408e+00,4.985691174651908142e+00,4.737991391149911635e+00
4.990656977753555879e+00,4.136751997861490615e+00,1.047555409304004925e+01,1.057692097092023609e+01
5.269978276713003673e+00,1.944930814996582491e+00,-3.205501095275700152e-01,-1.379541630988390111e-02
4.842431802442053623e+00,3.052730088615036586e+00,5.224642191078866738e+00,5.262039235747153043e+00
5.457296427711665565e+00,3.183181606826990695e+00,5.385453465362502357e+00,4.989037995868596198e+00
2.210330296611979328e+00,1.599520899406119856e+00,1.451584474247216372e+00,1.174818365389512342e+00
7.807945644466329327e+00,4.456041677674233092e+00,1.107864375019894965e+01,1.152089519582363941e+01
2.850699279083222404e+00,2.773718764061305908e+00,4.396989504511283897e+00,4.394239696668014616e+00
9.135564568219191273e+00,2.592921836440313044e+00,-6.332218104043185747e+00,-7.174125302463714604e+00
5.200037505536936777e+00,3.344638340924664277e+00,6.415490472330560578e+00,6.837321826465406538e+00
3.106472124151389735e+00,3.365037379389203220e+00,6.310868278718174906e+00,6.518992518574911799e+00
1.826400634832171743e+00,2.355392887068244789e+00,2.802840303042811954e+00,3.239548075668785110e+00
4.903519227918699208e+00,3.774550714499893544e+00,8.659503622347216378e+00,8.491189889158874848e+00
3.825343271498388376e+00,2.211044860646250054e+00,2.468846964722187565e+00,2.882925223935492554e+00
6.268628528147133672e+00,3.165091810824395502e+00,4.324275457790520250e+00,3.793742997789682825e+00
5.034749867967203585e+00,1.053403736412271918e+00,-3.303921149847574235e+00,-3.018921244414844551e+00
4.659010102068980030e-01,1.280050185711946398e+00,4.935640267718534036e-01,2.483738719578249265e-01
8.347638211204483127e+00,1.334371486294760878e+00,-1.029611737838886931e+01,-9.958941525928796779e+00
6.115719972820203854e-01,3.474929975097865054e+00,1.943297378321739544e+00,2.446119436529934354e+00
8.293192122206182404e+00,3.061316120268652963e+00,-5.152580239380846194e-01,-8.832530999423493512e-01
8.146221469826084416e+00,2.441715276678428470e+00,-4.272959973826498725e+00,-4.298574713575870732e+00
9.247432940346861585e+00,2.484733734652913917e+00,-7.432991287964203053e+00,-7.413513974736203771e+00
6.677570307400173988e+00,4.594952577734762400e+00,1.304626727375330475e+01,1.364109968267361772e+01
1.690173977642970282e+00,3.906077279763265686e+00,5.315862827786992817e+00,5.671141873471883699e+00
4.475101173394973486e+00,2.085836953921018200e+00,1.395978668632101183e+00,7.863398966268717594e-01
4.450383335687658537e+00,2.405316795902025628e+00,2.703981508932441713e+00,2.932785639286720425e+00
6.360096566170956756e+00,4.811825554413122319e+00,1.456386377971914214e+01,1.493640838440871121e+01
3.873261570800031528e+00,2.527972820941547738e+00,3.581379045923304805e+00,4.643281993887176107e+00
6.789213070894271063e+00,3.028629854687334255e+00,2.647266263336948811e+00,1.807691714959853035e+00
2.118683062968593322e+00,3.935216513830307239e+00,6.355323992219175544e+00,6.087147842252179863e+00
3.598172703650931226e+00,1.905187370893501431e+00,1.601989557586653845e+00,2.268675151630321185e+00
5.478802771744808453e+00,3.596895631381669123e+00,7.566019766255939416e+00,6.888484616952593065e+00
4.333745407023045004e+00,1.936589684853276871e+00,9.875995668914052672e-01,3.878692749290422181e-01
1.313003942613102382e+00,4.440906943948067287e+00,5.048731387853262476e+00,5.307272485543411022e+00
9.661698395548793172e+00,2.664293265529928068e+00,-7.611452519872045741e+00,-7.102248189432653902e+00
6.943824481151067651e+00,4.906974756003274152e+00,1.513517345220762067e+01,1.480083320851984396e+01
8.347047270131154661e+00,1.256447747177207308e+00,-1.054192185779487900e+01,-1.027185827164884913e+01
3.638861388262550456e+00,3.136351268587920682e+00,5.824648276106228373e+00,5.883125910821202176e+00
9.454469510673964905e+00,2.818507945772866563e+00,-5.777391698195017966e+00,-5.018017181185650877e+00
8.143226295473141363e+00,2.165300824219546616e+00,-5.903658462340093394e+00,-5.904417682194461392e+00
9.797111831320069797e+00,1.497666244652700041e+00,-1.437504038009580398e+01,-1.387991672411177113e+01
2.054203098659074023e+00,1.321404447082289213e+00,9.350139363401012149e-01,4.834550066829685355e-01
4.823977818347351842e+00,4.269862688598724532e+00,1.107749799320312789e+01,1.098505856847211781e+01
3.919905041316457339e+00,1.699980687028510573e+00,6.186508030355599708e-01,5.702985761546505161e-01
6.177560456470065908e+00,1.128730735995668866e+00,-5.394895639839968560e+00,-4.825341666097355819e+00
2.577175363312805612e+00,3.235797076156655017e+00,5.434513701077507086e+00,5.724320220837735285e+00
1.094675668531794877e+00,1.890045322471681999e+00,1.512933115903482673e+00,1.137056550256698051e+00
4.818504209606254918e+00,2.479094431063328496e+00,2.646551463772426338e+00,2.987535345612394089e+00
6.430772171544370863e+00,4.240545251371814928e+00,1.081676004674460501e+01,1.120207568495841244e+01
3.901752643063967518e+00,3.405612551074188588e+00,6.903052225481042470e+00,6.847229364321319345e+00
9.875649492891243497e+00,1.596643116703850840e+00,-1.432192134081936352e+01,-1.445075249833526776e+01
4.119288844274091588e+00,1.514796684632622625e+00,-2.477899939067080837e-01,-3.446916166179859187e-01
3.068173870134349279e+00,3.387077059881393293e+00,6.346424274471697657e+00,5.498928071477255486e+00
8.157588468485164057e+00,4.369753004638935678e+00,9.902411287574331311e+00,9.996782791636640297e+00
4.720229050024681072e+00,2.891561916747300565e+00,4.569907225822718466e+00,4.687196190436358378e+00
2.804846148722150545e+00,3.697240964372207284e+00,6.968166231611989225e+00,6.535401969732494543e+00
2.936261142268904223e+00,4.167208155819213111e+00,8.548776986884266904e+00,8.920000111821799749e+00
9.476842313517959582e+00,1.644652979353208977e+00,-1.276700398193827901e+01,-1.345348744985009226e+01
9.621193806783228553e+00,3.622659628759639983e+00,2.395952203331930264e-01,-3.631119036328550598e-02
6.497745272805572014e+00,4.907069724420624723e+00,1.519677809604558760e+01,1.495916856154981112e+01
2.859802969080161184e+00,3.745996458746701396e+00,7.184376327047520050e+00,8.178131243041979914e+00
7.142553532817950135e+00,3.825462555398425391e+00,7.302099862433998112e+00,6.502507830805058120e+00
2.246017871167476976e+00,1.439069037663433637e+00,1.110343449054125742e+00,1.391658576657256674e+00
3.288638405397966036e+00,3.304795426514853141e+00,6.251905256755373230e+00,6.722966895549855160e+00
5.463189961057377531e+00,1.587525209708017471e+00,-2.158326604683963978e+00,-1.969463822664030417e+00
4.071327195529002019e+00,3.842564410409672782e+00,8.729770428967455587e+00,9.320674401144149357e+00
3.575136240082410044e+00,2.913095274585361327e+00,5.022934239986500238e+00,4.521565396423288696e+00
9.743930851916232427e+00,1.229194638052621080e+00,-1.487076536001584159e+01,-1.601089466117193538e+01
1.785041127349515921e+00,1.876146378195921116e+00,1.934500971820505510e+00,2.317909916305637363e+00
6.176407733599235783e+00,2.560624826394280795e+00,1.070232416711597523e+00,4.723183343760525288e-01
4.815597558901105746e-01,1.579546064265092031e+00,6.492494262902689384e-01,4.860494880173014676e-01
1.007975897625653872e+00,2.330377195827040726e+00,1.869607774110451093e+00,1.280184775398062413e+00
2.178960449616073269e+00,4.997040497433937745e+00,8.851834306856765977e+00,9.378005235331531964e+00
9.917693340543200620e+00,1.879154481414119005e+00,-1.331009767835767121e+01,-1.287752256092396053e+01
7.291603928355219644e+00,3.295366677108287234e+00,3.417385177161822440e+00,3.057353346208325107e+00
8.693577146729069227e+00,1.017698519091182252e+00,-1.217481652264630476e+01,-1.172307060034147419e+01
5.898894679034938360e-01,4.791048307546079243e+00,2.660822901983070476e+00,2.721461531642928477e+00
6.846240681261461347e+00,4.372751188669194988e+00,1.142254136939091325e+01,1.135284695411104039e+01
4.455371146416457151e+00,1.307707027050676096e+00,-1.436106888078057864e+00,-1.407398557056874999e+00
4.222557490697958826e+00,1.656310336495365299e+00,1.051839955427751327e-01,3.809315617797098819e-03
7.111722463054919174e+00,3.355639575380808814e+00,4.155460039842921560e+00,4.462962671748405441e+00
3.152357610302247704e+00,1.632896196575315706e+00,1.112693953437849048e+00,1.267867738659390175e+00
5.183331450383144023e+00,2.274540968436097543e+00,1.271417127399541158e+00,1.096683554182630083e+00
2.681174746054792557e+00,4.147434405876498253e+00,8.020766367212075920e+00,8.523894240119854970e+00
3.974900298864844750e+00,3.762556527328857481e+00,8.346390368311922714e+00,8.040652560930009685e+00
5.379929134527047019e+00,3.557621294230163045e+00,7.412194942654631191e+00,7.555661764188357665e+00
1.663021927980005366e+00,1.167972701977202821e+00,7.594775841314900244e-01,9.705552697576474985e-01
2.834252506861515197e+00,1.849776316278417987e+00,1.876805772787758952e+00,2.616209302706024253e+00
4.262018461693249272e+00,1.478511849058501859e+00,-5.655118871544628778e-01,-8.182325688289469046e-01
4.780204987428738228e+00,3.254195731516006607e+00,6.196819215001648118e+00,7.068360438156851444e+00
8.020039283309081668e+00,3.986134497041101010e+00,7.073988476013319371e+00,7.162070951824532017e+00
6.465206127289233606e+00,2.926389478098311958e+00,2.612019983740928808e+00,2.515031528414642281e+00
5.668651658568960805e+00,4.223968070353580018e+00,1.099188950864589209e+01,1.065565313317658713e+01
8.711687197633926516e+00,1.302470867718708902e+00,-1.147807704149548158e+01,-1.118493033196821607e+01
2.053753761289960789e+00,1.595513446048459461e+00,1.461296725949094766e+00,1.485764348170285576e+00
1.130422048262546220e+00,1.252463662596666971e+00,8.433659620446986027e-01,2.915613290808057867e-01
3.997879612340581534e+00,2.627647005533144675e+00,3.896002073861761339e+00,3.332058485732443120e+00
1.458180560017054317e+00,1.793396738336209939e+00,1.655478417312917117e+00,1.377718813412650123e+00
5.604212277198578285e+00,4.700401850382684543e+00,1.372829925251646799e+01,1.339029625058088335e+01
5.779068987452259165e+00,1.620977574352130191e+00,-2.648199704796957654e+00,-2.103048508933352601e+00
1.402776142521932945e+00,4.212191535749329141e+00,5.015477786900629731e+00,5.703246935885719182e+00
7.188934547494293170e+00,1.273053501262697118e+00,-7.317056035216192633e+00,-6.882776223282438544e+00
5.609740885913550912e+00,1.951318720895031777e+00,-8.911082871374027548e-01,-7.121738421218710702e-01
4.289501743269446443e+00,2.365861467487397007e+00,2.688554887433176610e+00,2.474435783510872788e+00
9.183069555663150751e+00,4.643900124205923241e+00,1.054880660569770612e+01,1.057604821115782912e+01
