N,f,f_noisy
1.724827739497666101e+00,6.053341226023963850e-01,6.140496360682118349e-01
1.729273171815959076e+00,6.065457435186679680e-01,6.063688030108723703e-01
1.733718604134251828e+00,6.077543782497625280e-01,6.048154318462882761e-01
1.738164036452544803e+00,6.089600347021096871e-01,5.878398061813172593e-01
1.742609468770837777e+00,6.101627207818389742e-01,6.259435810575455506e-01
1.747054901089130752e+00,6.113624443943501685e-01,5.755700986728369273e-01
1.751500333407423726e+00,6.125592134438928582e-01,6.273776555240357933e-01
1.755945765725716701e+00,6.137530358331527713e-01,6.351590343863059429e-01
1.760391198044009675e+00,6.149439194628484318e-01,6.285804075214526110e-01
1.764836630362302650e+00,6.161318722313309237e-01,6.163048875405408022e-01
1.769282062680595624e+00,6.173169020341968682e-01,6.007156724279468785e-01
1.773727494998888599e+00,6.184990167639035086e-01,6.270801609069220905e-01
1.778172927317181351e+00,6.196782243093951204e-01,6.453884001080704147e-01
1.782618359635474325e+00,6.208545325557351946e-01,6.334579925462197059e-01
1.787063791953767300e+00,6.220279493837455043e-01,6.398133761474900094e-01
1.791509224272060274e+00,6.231984826696508328e-01,6.095519883224814750e-01
1.795954656590353249e+00,6.243661402847350272e-01,6.127292424557942985e-01
1.800400088908646223e+00,6.255309300949981610e-01,6.363869448414063434e-01
1.804845521226939198e+00,6.266928599608251327e-01,5.863627484267879275e-01
1.809290953545232172e+00,6.278519377366577059e-01,6.141362281779216836e-01
1.813736385863525147e+00,6.290081712706742101e-01,5.983491544466235101e-01
1.818181818181818121e+00,6.301615684044761245e-01,5.964869923057886103e-01
1.822627250500111096e+00,6.313121369727793253e-01,6.431899003607837173e-01
1.827072682818403848e+00,6.324598848031133258e-01,6.506909078806910607e-01
1.831518115136696823e+00,6.336048197155258466e-01,6.369708082849397934e-01
1.835963547454989797e+00,6.347469495222918257e-01,6.285708091791035734e-01
1.840408979773282772e+00,6.358862820276315331e-01,6.142819529432914649e-01
1.844854412091575746e+00,6.370228250274310167e-01,6.364845645910529592e-01
1.849299844409868721e+00,6.381565863089709856e-01,6.237808478629105480e-01
1.853745276728161695e+00,6.392875736506592466e-01,6.563065146705328035e-01
1.858190709046454669e+00,6.404157948217696905e-01,6.108250492600090231e-01
1.862636141364747644e+00,6.415412575821873853e-01,6.297019851504529475e-01
1.867081573683040618e+00,6.426639696821568881e-01,6.713112350209828882e-01
1.871527006001333593e+00,6.437839388620373304e-01,6.222984398427263697e-01
1.875972438319626345e+00,6.449011728520627207e-01,6.561072812653245823e-01
1.880417870637919320e+00,6.460156793721069102e-01,6.374355210971252017e-01
1.884863302956212294e+00,6.471274661314535548e-01,5.834450590307910245e-01
1.889308735274505269e+00,6.482365408285701847e-01,6.502010247625769068e-01
1.893754167592798243e+00,6.493429111508890461e-01,6.498792743711494513e-01
1.898199599911091218e+00,6.504465847745909413e-01,6.236358962198033096e-01
1.902645032229384192e+00,6.515475693643949517e-01,6.572305374935925038e-01
1.907090464547677167e+00,6.526458725733509381e-01,6.759203943146288029e-01
1.911535896865970141e+00,6.537415020426399215e-01,6.500583229500846993e-01
1.915981329184263116e+00,6.548344654013743549e-01,6.630818094721390166e-01
1.920426761502556090e+00,6.559247702664076085e-01,6.375971335610236546e-01
1.924872193820848842e+00,6.570124242421430116e-01,6.849196238896296807e-01
1.929317626139141817e+00,6.580974349203521090e-01,6.562037013070122216e-01
1.933763058457434791e+00,6.591798098799919181e-01,6.611577404766658672e-01
1.938208490775727766e+00,6.602595566870304022e-01,6.358546511608679230e-01
1.942653923094020740e+00,6.613366828942749409e-01,6.497933393440314953e-01
1.947099355412313715e+00,6.624111960412023548e-01,6.847231123855483936e-01
1.951544787730606689e+00,6.634831036537962579e-01,6.709045916513816099e-01
1.955990220048899664e+00,6.645524132443868526e-01,6.468222248048126621e-01
1.960435652367192638e+00,6.656191323114932779e-01,6.293631107447884565e-01
1.964881084685485613e+00,6.666832683396721748e-01,6.253881009279591563e-01
1.969326517003778365e+00,6.677448287993663634e-01,6.798273596661047469e-01
1.973771949322071340e+00,6.688038211467624006e-01,6.486592946071901844e-01
1.978217381640364314e+00,6.698602528236460296e-01,6.646916750510234451e-01
1.982662813958657289e+00,6.709141312572651783e-01,7.041452627705659939e-01
1.987108246276950263e+00,6.719654638601934016e-01,6.456362568672767699e-01
1.991553678595243237e+00,6.730142580301990973e-01,6.575296501532734705e-01
1.995999110913536212e+00,6.740605211501178307e-01,6.953411729699693344e-01
2.000444543231829186e+00,6.751042605877251024e-01,6.777739288951822871e-01
2.004889975550121939e+00,6.761454836956166670e-01,6.976298074418587625e-01
2.009335407868415135e+00,6.771841978110882954e-01,6.981629662910370238e-01
2.013780840186707888e+00,6.782204102560196457e-01,6.656411674160610525e-01
2.018226272505001084e+00,6.792541283367635740e-01,6.703182750086280617e-01
2.022671704823293837e+00,6.802853593440343349e-01,6.968128995834864670e-01
2.027117137141587033e+00,6.813141105528024433e-01,6.848513307569706887e-01
2.031562569459879786e+00,6.823403892221902023e-01,6.781850011421726165e-01
2.036008001778172982e+00,6.833642025953696741e-01,7.024478465007516492e-01
2.040453434096465735e+00,6.843855578994673117e-01,6.931412657245993314e-01
2.044898866414758487e+00,6.854044623454658147e-01,6.449646957858667928e-01
2.049344298733051684e+00,6.864209231281125367e-01,7.266058053105368675e-01
2.053789731051344436e+00,6.874349474258296677e-01,7.132821457155587019e-01
2.058235163369637633e+00,6.884465424006264156e-01,6.709027407424164036e-01
2.062680595687930385e+00,6.894557151980142962e-01,7.087285860831729067e-01
2.067126028006223581e+00,6.904624729469254207e-01,6.780553125884137833e-01
2.071571460324516334e+00,6.914668227596305616e-01,6.424383194779513806e-01
2.076016892642809530e+00,6.924687717316660995e-01,6.959301655802747621e-01
2.080462324961102283e+00,6.934683269417534213e-01,7.098568893102734645e-01
2.084907757279395479e+00,6.944654954517315293e-01,7.220909147322867039e-01
2.089353189597688232e+00,6.954602843064833229e-01,6.731483903469800412e-01
2.093798621915980984e+00,6.964527005338688737e-01,7.128205444201549668e-01
2.098244054234274181e+00,6.974427511446608108e-01,6.927186104521509957e-01
2.102689486552566933e+00,6.984304431324783735e-01,7.056572570829631186e-01
2.107134918870860130e+00,6.994157834737286805e-01,6.961415140471357565e-01
2.111580351189152882e+00,7.003987791275454455e-01,7.017905145799495648e-01
2.116025783507446079e+00,7.013794370357328001e-01,6.719897691695230213e-01
2.120471215825738831e+00,7.023577641227105595e-01,7.186373746404060014e-01
2.124916648144032028e+00,7.033337672954610431e-01,6.936261487424426608e-01
2.129362080462324780e+00,7.043074534434771161e-01,7.133487205657201846e-01
2.133807512780617976e+00,7.052788294387150048e-01,6.932255758739424012e-01
2.138252945098910729e+00,7.062479021355456688e-01,7.192731562675827028e-01
2.142698377417203481e+00,7.072146783707096152e-01,7.227414769294472352e-01
2.147143809735496678e+00,7.081791649632749319e-01,7.072011976749971174e-01
2.151589242053789430e+00,7.091413687145933231e-01,6.915259485578013621e-01
2.156034674372082627e+00,7.101012964082641377e-01,6.982772173700412255e-01
2.160480106690375379e+00,7.110589548100919588e-01,7.150461868665289877e-01
2.164925539008668576e+00,7.120143506680539636e-01,7.336147622073385666e-01
2.169370971326961328e+00,7.129674907122631744e-01,7.167624054153496349e-01
2.173816403645254525e+00,7.139183816549363737e-01,7.156105400580762277e-01
2.178261835963547277e+00,7.148670301903635727e-01,7.297532040979580747e-01
2.182707268281840030e+00,7.158134429948773692e-01,6.771292807224891241e-01
2.187152700600133226e+00,7.167576267268257473e-01,7.090751853608219246e-01
2.191598132918425978e+00,7.176995880265446548e-01,7.316902230922195383e-01
2.196043565236719175e+00,7.186393335163340224e-01,7.243119084368584426e-01
2.200488997555011927e+00,7.195768698004338937e-01,7.245628914159231160e-01
2.204934429873305124e+00,7.205122034650034424e-01,7.369360692240012334e-01
2.209379862191597876e+00,7.214453410780979903e-01,6.906234891696875211e-01
2.213825294509891073e+00,7.223762891896534644e-01,7.306764778080974132e-01
2.218270726828183825e+00,7.233050543314660796e-01,7.260822891760509989e-01
2.222716159146477022e+00,7.242316430171769071e-01,6.677931820523952400e-01
2.227161591464769774e+00,7.251560617422575516e-01,7.407398432053818871e-01
2.231607023783062527e+00,7.260783169839952755e-01,7.018661926973935872e-01
2.236052456101355723e+00,7.269984152014825618e-01,7.239885304475272010e-01
2.240497888419648476e+00,7.279163628356033477e-01,7.363789754066878412e-01
2.244943320737941672e+00,7.288321663090271407e-01,7.191901397025350917e-01
2.249388753056234425e+00,7.297458320261966946e-01,7.230989510795970965e-01
2.253834185374527621e+00,7.306573663733222368e-01,7.254693662000010201e-01
2.258279617692820374e+00,7.315667757183765829e-01,7.126849848998674242e-01
2.262725050011113570e+00,7.324740664110885868e-01,7.246253603625567585e-01
2.267170482329406322e+00,7.333792447829390326e-01,6.981212813910034898e-01
2.271615914647699519e+00,7.342823171471604127e-01,7.499814839617627849e-01
2.276061346965992271e+00,7.351832897987320425e-01,7.148818618591630258e-01
2.280506779284285024e+00,7.360821690143818374e-01,7.154413260494302262e-01
2.284952211602578220e+00,7.369789610525870893e-01,7.407944995868084304e-01
2.289397643920870973e+00,7.378736721535733567e-01,7.319327581806375216e-01
2.293843076239164169e+00,7.387663085393214590e-01,7.143011416642888189e-01
2.298288508557456922e+00,7.396568764135668106e-01,7.200227116732615951e-01
2.302733940875750118e+00,7.405453819618066369e-01,7.637460296968342499e-01
2.307179373194042871e+00,7.414318313513050818e-01,7.376331619185426680e-01
2.311624805512336067e+00,7.423162307310990915e-01,7.210805223181964152e-01
2.316070237830628820e+00,7.431985862320068525e-01,7.351990217010466733e-01
2.320515670148922016e+00,7.440789039666355631e-01,7.465227402985286087e-01
2.324961102467214769e+00,7.449571900293903148e-01,7.370791788374395637e-01
2.329406534785507521e+00,7.458334504964863054e-01,7.554233453359373573e-01
2.333851967103800717e+00,7.467076914259562770e-01,7.390742845724725951e-01
2.338297399422093470e+00,7.475799188576666143e-01,7.824781176113508874e-01
2.342742831740386666e+00,7.484501388133265598e-01,7.889431661965996545e-01
2.347188264058679419e+00,7.493183572965034234e-01,7.453799162679427548e-01
2.351633696376972615e+00,7.501845802926374596e-01,7.117408398259509328e-01
2.356079128695265368e+00,7.510488137690549681e-01,7.116632572279362190e-01
2.360524561013558564e+00,7.519110636749856136e-01,7.315184259911097220e-01
2.364969993331851317e+00,7.527713359415795225e-01,7.854908912879773331e-01
2.369415425650144513e+00,7.536296364819222715e-01,7.546560677776218418e-01
2.373860857968437266e+00,7.544859711910558708e-01,7.711692615220748781e-01
2.378306290286730018e+00,7.553403459459956393e-01,7.766500992108086310e-01
2.382751722605023215e+00,7.561927666057505215e-01,7.633313217998655142e-01
2.387197154923315967e+00,7.570432390113426280e-01,7.691824384548624494e-01
2.391642587241609164e+00,7.578917689858281070e-01,7.994438573435973527e-01
2.396088019559901916e+00,7.587383623343194605e-01,7.407105584119102470e-01
2.400533451878195113e+00,7.595830248440068599e-01,7.726180152389779954e-01
2.404978884196487865e+00,7.604257622841806841e-01,7.836832316934244647e-01
2.409424316514781061e+00,7.612665804062552777e-01,7.871825696653855786e-01
2.413869748833073814e+00,7.621054849437930434e-01,7.722888530506786253e-01
2.418315181151366566e+00,7.629424816125287556e-01,7.573765495216725485e-01
2.422760613469659763e+00,7.637775761103943184e-01,7.889023852558103567e-01
2.427206045787952515e+00,7.646107741175446337e-01,7.880446600449992900e-01
2.431651478106245712e+00,7.654420812963846910e-01,7.241217133489591395e-01
2.436096910424538464e+00,7.662715032915939917e-01,7.216757817724817059e-01
2.440542342742831661e+00,7.670990457301567478e-01,7.657407821433793726e-01
2.444987775061124413e+00,7.679247142213879718e-01,7.988698687175275204e-01
2.449433207379417610e+00,7.687485143569608992e-01,7.446456453162123568e-01
2.453878639697710362e+00,7.695704517109379639e-01,7.791883099340179974e-01
2.458324072016003559e+00,7.703905318397989976e-01,7.768550708819739192e-01
2.462769504334296311e+00,7.712087602824700960e-01,7.888520094644511094e-01
2.467214936652589063e+00,7.720251425603557038e-01,7.532879064517581380e-01
2.471660368970882260e+00,7.728396841773670367e-01,7.485251683166500580e-01
2.476105801289175012e+00,7.736523906199554990e-01,7.343256167736887940e-01
2.480551233607468209e+00,7.744632673571416603e-01,7.667737764938604705e-01
2.484996665925760961e+00,7.752723198405494509e-01,7.727917100890263624e-01
2.489442098244054158e+00,7.760795535044381355e-01,7.619950630781009426e-01
2.493887530562346910e+00,7.768849737657326227e-01,7.849383517721834069e-01
2.498332962880640107e+00,7.776885860240599913e-01,7.780936415544867923e-01
2.502778395198932859e+00,7.784903956617811316e-01,7.906214368838374584e-01
2.507223827517226056e+00,7.792904080440246073e-01,7.626910406173663670e-01
2.511669259835518808e+00,7.800886285187214053e-01,7.720416312467813791e-01
2.516114692153811561e+00,7.808850624166396859e-01,7.805158700289501761e-01
2.520560124472104757e+00,7.816797150514194215e-01,7.588802049417383566e-01
2.525005556790397510e+00,7.824725917196075908e-01,7.382339411133860274e-01
2.529450989108690706e+00,7.832636977006934842e-01,7.926928967666724279e-01
2.533896421426983459e+00,7.840530382571455625e-01,7.792879157932306455e-01
2.538341853745276655e+00,7.848406186344475399e-01,8.189728720327772438e-01
2.542787286063569407e+00,7.856264440611335775e-01,7.865717728533020425e-01
2.547232718381862604e+00,7.864105197488276966e-01,7.615435061087871826e-01
2.551678150700155356e+00,7.871928508922777512e-01,8.115115180097437486e-01
2.556123583018448553e+00,7.879734426693963956e-01,8.027962789238262120e-01
2.560569015336741305e+00,7.887523002412952788e-01,7.827947279790279378e-01
2.565014447655034058e+00,7.895294287523251242e-01,8.166351727579628239e-01
2.569459879973327254e+00,7.903048333301143646e-01,8.004626193826880343e-01
2.573905312291620007e+00,7.910785190856056692e-01,7.971091883008317724e-01
2.578350744609913203e+00,7.918504911130965773e-01,7.822115668640101660e-01
2.582796176928205956e+00,7.926207544902774682e-01,7.591808655912943848e-01
2.587241609246499152e+00,7.933893142782700858e-01,8.052262950535149511e-01
2.591687041564791905e+00,7.941561755216692831e-01,7.936363036992439834e-01
2.596132473883085101e+00,7.949213432485807695e-01,8.123821570354035071e-01
2.600577906201377854e+00,7.956848224706605244e-01,7.974923597171001965e-01
2.605023338519671050e+00,7.964466181831577618e-01,8.188526100825549436e-01
2.609468770837963802e+00,7.972067353649509025e-01,8.092280468171331176e-01
2.613914203156256555e+00,7.979651789785919824e-01,8.079963586412407528e-01
2.618359635474549751e+00,7.987219539703456217e-01,8.034679109437807831e-01
2.622805067792842504e+00,7.994770652702286595e-01,8.020967059170588387e-01
2.627250500111135700e+00,8.002305177920544521e-01,7.785734236087908933e-01
2.631695932429428453e+00,8.009823164334700651e-01,7.542117134643795406e-01
2.636141364747721649e+00,8.017324660760009047e-01,7.907036477000067842e-01
2.640586797066014402e+00,8.024809715850905745e-01,7.876217331219502737e-01
2.645032229384307598e+00,8.032278378101427307e-01,8.088982510951233662e-01
2.649477661702600351e+00,8.039730695845632713e-01,7.906898636721249041e-01
2.653923094020893547e+00,8.047166717258021906e-01,8.368707264810134605e-01
2.658368526339186300e+00,8.054586490353945472e-01,8.132761625917330761e-01
2.662813958657479052e+00,8.061990062990055383e-01,7.898679454403549904e-01
