d,v,v_noisy
3.031006890420093303e+00,2.144363563736647327e-01,1.400843326565492097e-01
3.037563903089575579e+00,2.151483468442189906e-01,2.387821792384593467e-01
3.044120915759057411e+00,2.158606222054706147e-01,1.166185895157395291e-01
3.050677928428539687e+00,2.165731812886045882e-01,2.536037315458413155e-01
3.057234941098021519e+00,2.172860229459941395e-01,1.578786089968519102e-01
3.063791953767503795e+00,2.179991460510781465e-01,2.903617333697816605e-01
3.070348966436986071e+00,2.187125494982372909e-01,1.863710782747512729e-01
3.076905979106467903e+00,2.194262322026718781e-01,2.274482739752665406e-01
3.083462991775950179e+00,2.201401931002805734e-01,2.358461318140350760e-01
3.090020004445432455e+00,2.208544311475394428e-01,2.219328662492692783e-01
3.096577017114914288e+00,2.215689453213821047e-01,1.464951836787760364e-01
3.103134029784396564e+00,2.222837346190802976e-01,2.604330322269896580e-01
3.109691042453878396e+00,2.229987980581256968e-01,1.998660167386939746e-01
3.116248055123360672e+00,2.237141346761123972e-01,3.480533104254174837e-01
3.122805067792842948e+00,2.244297435306196464e-01,2.130949676177592567e-01
3.129362080462324780e+00,2.251456236990954929e-01,2.380882049430396441e-01
3.135919093131807056e+00,2.258617742787422666e-01,2.113317312581264040e-01
3.142476105801289332e+00,2.265781943864009773e-01,3.147580996423671174e-01
3.149033118470771164e+00,2.272948831584379048e-01,3.043056244781779940e-01
3.155590131140253440e+00,2.280118397506312455e-01,2.607356409086683535e-01
3.162147143809735272e+00,2.287290633380582583e-01,2.828070274422642694e-01
3.168704156479217549e+00,2.294465531149847137e-01,1.873888715160609009e-01
3.175261169148699825e+00,2.301643082947523733e-01,1.846901722203563301e-01
3.181818181818181657e+00,2.308823281096695212e-01,2.977671355081701332e-01
3.188375194487663933e+00,2.316006118109015521e-01,1.904701989100999748e-01
3.194932207157145765e+00,2.323191586683616139e-01,2.190373935549075335e-01
3.201489219826628041e+00,2.330379679706026663e-01,1.572110089087014884e-01
3.208046232496110317e+00,2.337570390247095675e-01,2.160344007970878832e-01
3.214603245165592149e+00,2.344763711561930197e-01,2.568511130555875543e-01
3.221160257835074425e+00,2.351959637088827104e-01,2.328219504658800565e-01
3.227717270504556701e+00,2.359158160448228403e-01,1.612517893619765386e-01
3.234274283174038533e+00,2.366359275441662080e-01,2.778998826842375980e-01
3.240831295843520810e+00,2.373562976050712092e-01,2.472659319403906764e-01
3.247388308513002642e+00,2.380769256435975589e-01,1.117648414916382893e-01
3.253945321182484918e+00,2.387978110936045117e-01,1.850749849960182103e-01
3.260502333851967194e+00,2.395189534066479720e-01,2.230561933368895577e-01
3.267059346521449026e+00,2.402403520518794910e-01,2.142896834493871472e-01
3.273616359190931302e+00,2.409620065159456537e-01,2.497026877627490926e-01
3.280173371860413578e+00,2.416839163028875470e-01,2.962431935305947506e-01
3.286730384529895410e+00,2.424060809340417566e-01,2.389745012211071107e-01
3.293287397199377686e+00,2.431284999479410847e-01,2.391003055238841712e-01
3.299844409868859518e+00,2.438511729002171280e-01,3.123093908716516043e-01
3.306401422538341794e+00,2.445740993635018845e-01,3.253503681934518110e-01
3.312958435207824071e+00,2.452972789273314969e-01,2.302319086660022662e-01
3.319515447877305903e+00,2.460207111980494687e-01,3.275730610344942950e-01
3.326072460546788179e+00,2.467443957987118519e-01,1.594925250671222761e-01
3.332629473216270011e+00,2.474683323689907954e-01,3.263062109188678006e-01
3.339186485885752287e+00,2.481925205650816479e-01,2.727651511459917577e-01
3.345743498555234563e+00,2.489169600596080612e-01,2.070852852321162785e-01
3.352300511224716395e+00,2.496416505415293141e-01,2.250474324622728228e-01
3.358857523894198671e+00,2.503665917160474153e-01,2.573759097565413434e-01
3.365414536563680947e+00,2.510917833045151482e-01,3.181991677794205331e-01
3.371971549233162779e+00,2.518172250443448390e-01,2.958690965266702055e-01
3.378528561902645055e+00,2.525429166889172627e-01,2.678480778204882506e-01
3.385085574572126887e+00,2.532688580074912710e-01,2.344586503983113746e-01
3.391642587241609164e+00,2.539950487851149741e-01,2.590108001949480987e-01
3.398199599911091440e+00,2.547214888225353135e-01,1.944932296336916167e-01
3.404756612580573272e+00,2.554481779361105209e-01,2.354107668412088739e-01
3.411313625250055548e+00,2.561751159577217440e-01,2.134741133642154010e-01
3.417870637919537824e+00,2.569023027346856725e-01,2.388328894776348132e-01
3.424427650589019656e+00,2.576297381296681066e-01,2.796400982503823296e-01
3.430984663258501932e+00,2.583574220205969718e-01,2.418965256619902693e-01
3.437541675927983764e+00,2.590853543005770532e-01,1.700041736529767644e-01
3.444098688597466040e+00,2.598135348778046749e-01,3.134911759597411307e-01
3.450655701266948316e+00,2.605419636754831569e-01,2.591272881751802148e-01
3.457212713936430148e+00,2.612706406317383823e-01,2.818648086760280336e-01
3.463769726605912425e+00,2.619995656995360855e-01,2.257010347816763574e-01
3.470326739275394257e+00,2.627287388465976981e-01,2.490042850014546338e-01
3.476883751944876533e+00,2.634581600553185243e-01,2.477495411192188468e-01
3.483440764614358809e+00,2.641878293226856966e-01,3.342152314741385633e-01
3.489997777283840641e+00,2.649177466601965181e-01,2.021282099618503802e-01
3.496554789953322917e+00,2.656479120937778049e-01,3.084996661483461744e-01
3.503111802622805193e+00,2.663783256637048957e-01,2.607849884249882066e-01
3.509668815292287025e+00,2.671089874245226592e-01,3.007377744049756774e-01
3.516225827961769301e+00,2.678398974449653913e-01,2.353304382431867237e-01
3.522782840631251133e+00,2.685710558078777677e-01,1.838886323064479744e-01
3.529339853300733409e+00,2.693024626101372943e-01,3.132961523075755150e-01
3.535896865970215686e+00,2.700341179625753152e-01,2.493582528418382960e-01
3.542453878639697518e+00,2.707660219899003518e-01,2.926490500188717037e-01
3.549010891309179794e+00,2.714981748306213305e-01,3.047290545497189362e-01
3.555567903978662070e+00,2.722305766369700897e-01,1.835923229002449641e-01
3.562124916648143902e+00,2.729632275748263281e-01,2.458918286686444521e-01
3.568681929317626178e+00,2.736961278236418882e-01,2.616441258576016615e-01
3.575238941987108010e+00,2.744292775763658709e-01,3.011674090461626818e-01
3.581795954656590286e+00,2.751626770393694743e-01,3.035212367517530208e-01
3.588352967326072562e+00,2.758963264323726072e-01,3.132662763606439693e-01
3.594909979995554394e+00,2.766302259883701709e-01,2.641148625588694565e-01
3.601466992665036670e+00,2.773643759535587838e-01,3.436329965927397700e-01
3.608024005334518503e+00,2.780987765872636741e-01,2.788095940069044154e-01
3.614581018004000779e+00,2.788334281618672361e-01,2.746318878818166387e-01
3.621138030673483055e+00,2.795683309627363111e-01,2.542272847806549274e-01
3.627695043342964887e+00,2.803034852881519656e-01,2.229506894841077336e-01
3.634252056012447163e+00,2.810388914492374379e-01,2.793084283095502718e-01
3.640809068681929439e+00,2.817745497698884716e-01,2.941885474360949049e-01
3.647366081351411271e+00,2.825104605867027052e-01,2.957173147811205660e-01
3.653923094020893547e+00,2.832466242489106167e-01,3.914177870736999520e-01
3.660480106690375379e+00,2.839830411183058567e-01,2.985935083658785572e-01
3.667037119359857655e+00,2.847197115691768587e-01,3.028021312452777170e-01
3.673594132029339931e+00,2.854566359882387827e-01,2.198779425820764355e-01
3.680151144698821764e+00,2.861938147745642369e-01,2.730496160394804139e-01
3.686708157368304040e+00,2.869312483395177193e-01,2.878085117637030899e-01
3.693265170037786316e+00,2.876689371066872836e-01,3.107858905841147656e-01
3.699822182707268148e+00,2.884068815118178142e-01,2.776940555910870634e-01
3.706379195376750424e+00,2.891450820027456348e-01,3.056603171514827300e-01
3.712936208046232256e+00,2.898835390393318390e-01,2.396738222391173734e-01
3.719493220715714532e+00,2.906222530933973980e-01,3.463522252281001079e-01
3.726050233385196808e+00,2.913612246486575463e-01,3.419826721191595587e-01
3.732607246054678640e+00,2.921004542006578331e-01,2.343789830434352683e-01
3.739164258724160916e+00,2.928399422567089516e-01,2.165685311816233083e-01
3.745721271393642748e+00,2.935796893358236792e-01,2.589892722708142525e-01
3.752278284063125025e+00,2.943196959686529834e-01,3.010627095999932057e-01
3.758835296732607301e+00,2.950599626974232392e-01,2.496608425569593059e-01
3.765392309402089133e+00,2.958004900758725020e-01,3.025836246751163472e-01
3.771949322071571409e+00,2.965412786691895008e-01,3.326693194828690414e-01
3.778506334741053685e+00,2.972823290539505225e-01,3.445096111367486058e-01
3.785063347410535517e+00,2.980236418180586822e-01,3.520164041328702198e-01
3.791620360080017793e+00,2.987652175606820282e-01,2.240657179285451828e-01
3.798177372749499625e+00,2.995070568921927023e-01,1.984816438966744978e-01
3.804734385418981901e+00,3.002491604341072651e-01,3.233302675587039210e-01
3.811291398088464177e+00,3.009915288190249671e-01,2.606360212582475300e-01
3.817848410757946009e+00,3.017341626905693519e-01,2.617338750788563151e-01
3.824405423427428286e+00,3.024770627033278592e-01,2.464225696591185455e-01
3.830962436096910562e+00,3.032202295227938160e-01,2.688177899681064575e-01
3.837519448766392394e+00,3.039636638253061518e-01,3.284865701160497586e-01
3.844076461435874670e+00,3.047073662979918329e-01,2.293096436172200603e-01
3.850633474105356502e+00,3.054513376387083534e-01,2.344331414774272759e-01
3.857190486774838778e+00,3.061955785559845045e-01,3.533265824184169679e-01
3.863747499444321054e+00,3.069400897689644747e-01,3.348333698967376204e-01
3.870304512113802886e+00,3.076848720073493970e-01,2.193268319950597012e-01
3.876861524783285162e+00,3.084299260113420593e-01,2.121179401305764989e-01
3.883418537452766994e+00,3.091752525315893951e-01,3.225444596384691165e-01
3.889975550122249270e+00,3.099208523291264172e-01,3.469027995500202910e-01
3.896532562791731547e+00,3.106667261753210396e-01,4.076994686818948832e-01
3.903089575461213379e+00,3.114128748518181777e-01,3.386777034302944078e-01
3.909646588130695655e+00,3.121592991504846815e-01,3.384368748252274406e-01
3.916203600800177931e+00,3.129059998733546566e-01,2.942208036445694286e-01
3.922760613469659763e+00,3.136529778325748974e-01,3.102161914089736627e-01
3.929317626139142039e+00,3.144002338503502081e-01,2.870133272878062081e-01
3.935874638808623871e+00,3.151477687588902787e-01,3.670059801525137333e-01
3.942431651478106147e+00,3.158955834003557284e-01,3.281365873175117742e-01
3.948988664147588423e+00,3.166436786268047032e-01,3.630007407827218202e-01
3.955545676817070255e+00,3.173920553001395861e-01,3.261991245183526456e-01
3.962102689486552531e+00,3.181407142920551490e-01,2.646609320366635765e-01
3.968659702156034808e+00,3.188896564839853176e-01,3.110136718274083556e-01
3.975216714825516640e+00,3.196388827670516020e-01,3.663062967298007511e-01
3.981773727494998916e+00,3.203883940420106380e-01,3.320030027685728080e-01
3.988330740164480748e+00,3.211381912192032839e-01,2.279828478844896644e-01
3.994887752833963024e+00,3.218882752185027174e-01,3.678135126193138316e-01
4.001444765503444856e+00,3.226386469692643644e-01,2.936359071524633491e-01
4.008001778172927132e+00,3.233893074102741072e-01,3.849548754510903614e-01
4.014558790842409408e+00,3.241402574896986022e-01,3.011754881144077522e-01
4.021115803511891684e+00,3.248914981650345424e-01,2.754814586160616030e-01
4.027672816181373960e+00,3.256430304030591971e-01,3.602104923411144077e-01
4.034229828850856236e+00,3.263948551797810071e-01,2.615611672633603724e-01
4.040786841520337624e+00,3.271469734803894025e-01,3.796069847861377466e-01
4.047343854189819901e+00,3.278993862992061192e-01,2.969970901266337227e-01
4.053900866859302177e+00,3.286520946396370157e-01,3.529879488657373665e-01
4.060457879528783565e+00,3.294050995141217797e-01,2.522744319402320801e-01
4.067014892198265841e+00,3.301584019440877982e-01,3.257880702216237601e-01
4.073571904867748117e+00,3.309120029599004198e-01,2.988029206425887874e-01
4.080128917537230393e+00,3.316659036008156591e-01,4.058294893159344330e-01
4.086685930206712669e+00,3.324201049149330123e-01,2.885301982449441915e-01
4.093242942876194945e+00,3.331746079591472176e-01,3.191723129089564237e-01
4.099799955545677221e+00,3.339294137991023481e-01,2.881274462071945486e-01
4.106356968215159498e+00,3.346845235091436832e-01,3.298418543040189110e-01
4.112913980884640885e+00,3.354399381722721896e-01,3.379551188903627268e-01
4.119470993554123162e+00,3.361956588800980028e-01,3.885802877350882922e-01
4.126028006223604550e+00,3.369516867327934095e-01,3.675216515202857637e-01
4.132585018893086826e+00,3.377080228390481609e-01,2.576310465130546845e-01
4.139142031562569102e+00,3.384646683160226766e-01,4.277067476220068887e-01
4.145699044232051378e+00,3.392216242893036915e-01,3.421421923257266240e-01
4.152256056901533654e+00,3.399788918928581816e-01,3.931430857400363132e-01
4.158813069571015930e+00,3.407364722689889547e-01,3.209571791220975356e-01
4.165370082240498206e+00,3.414943665682896867e-01,3.764645223387438899e-01
4.171927094909980482e+00,3.422525759496000686e-01,3.342135905529395323e-01
4.178484107579461870e+00,3.430111015799620633e-01,3.252485116180756641e-01
4.185041120248944146e+00,3.437699446345753862e-01,3.352703789911559151e-01
4.191598132918426423e+00,3.445291062967540396e-01,2.993182206494587327e-01
4.198155145587907811e+00,3.452885877578817930e-01,3.658688296414591701e-01
4.204712158257390087e+00,3.460483902173698834e-01,3.625278228025963778e-01
4.211269170926872363e+00,3.468085148826128283e-01,3.780545791997165783e-01
4.217826183596354639e+00,3.475689629689455717e-01,4.077044391512139043e-01
4.224383196265836915e+00,3.483297356996009064e-01,3.973255163150464231e-01
4.230940208935319191e+00,3.490908343056666197e-01,3.692985578520642798e-01
4.237497221604801467e+00,3.498522600260433046e-01,4.002363232874316390e-01
4.244054234274283743e+00,3.506140141074016170e-01,3.584707408028077746e-01
4.250611246943765131e+00,3.513760978041404193e-01,3.979665303710854807e-01
4.257168259613247407e+00,3.521385123783455917e-01,3.472559897185369948e-01
4.263725272282728795e+00,3.529012590997468446e-01,2.634548404258105769e-01
4.270282284952211072e+00,3.536643392456781387e-01,3.178570430246571710e-01
4.276839297621693348e+00,3.544277541010345534e-01,3.066772867806220604e-01
4.283396310291175624e+00,3.551915049582328732e-01,3.317425508584070926e-01
4.289953322960657900e+00,3.559555931171689558e-01,3.485086400278027408e-01
4.296510335630140176e+00,3.567200198851788184e-01,3.619398289674239932e-01
4.303067348299622452e+00,3.574847865769960609e-01,3.839932615616997724e-01
4.309624360969104728e+00,3.582498945147136182e-01,3.065157431938913546e-01
4.316181373638586116e+00,3.590153450277417391e-01,3.368911174316860935e-01
4.322738386308068392e+00,3.597811394527692386e-01,3.938430707502756367e-01
4.329295398977550668e+00,3.605472791337229199e-01,3.911691863602583252e-01
4.335852411647032056e+00,3.613137654217276618e-01,4.236551182541882787e-01
4.342409424316514333e+00,3.620805996750680045e-01,3.503611457430972909e-01
4.348966436985996609e+00,3.628477832591477381e-01,4.743993036885010839e-01
4.355523449655478885e+00,3.636153175464512111e-01,3.312597877362604692e-01
4.362080462324961161e+00,3.643832039165041947e-01,2.896291768979555870e-01
4.368637474994443437e+00,3.651514437558351367e-01,3.480061745509007154e-01
4.375194487663925713e+00,3.659200384579361365e-01,2.992374969025176634e-01
4.381751500333407989e+00,3.666889894232246982e-01,3.980647523994862991e-01
4.388308513002889377e+00,3.674582980590051506e-01,3.615031132636459255e-01
4.394865525672371653e+00,3.682279657794311212e-01,2.924448400627773781e-01
4.401422538341853041e+00,3.689979940054661789e-01,3.764619767503679659e-01
4.407979551011335317e+00,3.697683841648471414e-01,4.177208512784764682e-01
4.414536563680817594e+00,3.705391376920452173e-01,3.397369877206391497e-01
4.421093576350299870e+00,3.713102560282298126e-01,3.500530927130198200e-01
4.427650589019782146e+00,3.720817406212290623e-01,3.326730620130625149e-01
