N,P,T,N_next,N_next_noisy
6.820479403953729047e+01,1.199164650699933077e+02,2.345131065377304580e+01,2.021972225474029372e+01,1.981960750373522373e+01
1.436368607207770651e+02,7.177381084622489027e+01,1.676369606818654745e+01,1.105554206995713384e+00,-9.137116034930883313e-01
1.431685491931297349e+02,1.002441849100384985e+02,2.421870611794845018e+01,1.191936199860311296e+00,1.612449487155886541e+00
1.196853704597961325e+02,3.431206272832474724e+01,2.800567424491081425e+01,5.477571856113266913e-01,8.073206445033862533e-01
1.010665574631247949e+02,1.064211840096219390e+02,1.633203283809032413e+01,5.916076248154759298e+00,4.503695032682983879e+00
1.269084406436836190e+02,1.476613618020301146e+02,1.858650168285142001e+01,3.461202176212599291e+00,4.231524259007095168e+00
1.408740224435028097e+02,9.799141170214930696e+01,1.861918029118571383e+01,1.750746752218471869e+00,1.049646951785045523e+00
4.370041604163409588e+00,1.470973737057022959e+02,1.851412770029940447e+01,1.508091104800556081e+01,1.395472293185225965e+01
1.859767884547794381e+01,1.252473021253142917e+02,2.232636470806821904e+01,6.094200224460506377e+01,6.103773295556931799e+01
5.467931881786282844e+01,1.154638401432368227e+02,2.654706867351343291e+01,1.672786554836036643e+01,1.654939511696115062e+01
1.494444110334735853e+01,7.239994192559807118e+01,2.147715781123966750e+01,5.270899253939774809e+01,5.291161654038889850e+01
9.032914648493829191e+01,8.653737242663527240e+01,1.790013284924876302e+01,9.524268729598874828e+00,7.918520671274436040e+00
3.979426912986818365e+01,3.782415920892132277e+01,2.166941848648672675e+01,4.132900333059917131e+01,4.314123344687154571e+01
4.038661964071650345e+01,1.313095076937022725e+02,2.812469431847566526e+01,1.601000116164320985e+01,1.540734254709948203e+01
4.396087030853197319e+01,2.999785557778158473e+00,1.419532494660831645e+01,9.812912506741394481e+00,8.273253198244983508e+00
1.555963298007411666e+01,1.198126767431118367e+02,1.854214712193496695e+01,5.875776886080839745e+01,5.937661104937554768e+01
1.114007235324856850e+02,1.410659128359591250e+02,2.409243662018416643e+01,4.323582130533887735e+00,3.968778000432711117e+00
9.795019201034786249e+01,5.044420839781501797e+01,1.984304250346418996e+01,5.870405383125287813e+00,6.195263868898191362e+00
9.136970550554809734e+01,1.201926098498688731e+02,1.055050375158645259e+01,1.924414816313182675e+00,1.584806385688144026e+00
6.072791759388539212e+00,6.496239216938754168e+01,1.615859200164038967e+01,1.624208047890674678e+01,1.618234011842682563e+01
6.499015755119273763e+01,1.286848884435868854e+02,1.775481505825346318e+01,2.634662638085414343e+01,2.659239922459277849e+01
1.030953348950765474e+02,9.472410007904503004e+01,2.042496384248089214e+01,6.802447063432413898e+00,6.055794179449515369e+00
2.429565083563436900e+01,9.309163127685282646e+00,1.847985681484325582e+01,3.985097487581677456e+01,4.052971447167633556e+01
5.846301885397507192e+01,5.697394149811742636e+01,2.396795791777832818e+01,2.020970235865280529e+01,1.973980225957326340e+01
3.955287675020596971e+00,3.867199819168092745e+00,2.245246088365279391e+01,7.456671843892852536e+00,6.586984699722380654e+00
1.319684156450906798e+01,1.126484805157543292e+02,2.358185883692725326e+01,4.180552516470031321e+01,4.188255758652281457e+01
3.325158341985903121e+01,1.307558327216730447e+02,1.369840739879057701e+01,3.103100075409649961e+01,3.147604203258754296e+01
6.278287401004605073e+01,1.494201438901674237e+02,2.854206980665091820e+01,7.556788378449799559e+00,7.327709036831159928e+00
7.002276540681960171e+01,7.942550712522198353e+01,2.194853644902140388e+01,1.939955683819811938e+01,1.853703705111855626e+01
1.327937082110988456e+02,5.930259384632272202e+01,1.554276962492738079e+01,1.188757419553440275e+00,1.808542985862073182e+00
4.818210788392798349e+01,7.915953519688638096e+01,2.803546490023935789e+01,1.190448494394076917e+01,1.014415615181799168e+01
4.198117565301514809e+00,6.708098574929394431e+01,2.274891888413243990e+01,1.142219657427228974e+01,1.039133243823675734e+01
1.241072786689036036e+02,4.467781586785330461e+01,2.910171880473217243e+01,3.825608877110966421e-01,4.220837782444810671e-01
1.021519337066234279e+01,1.366285142066997480e+02,1.960567917971642160e+01,4.402124261467766786e+01,4.266018321637260158e+01
1.485580690667202397e+01,5.973334541593878555e+01,2.402716340363358682e+01,3.828917747984289122e+01,3.831717174409205739e+01
1.445140757942205028e+02,1.344536649416022556e+02,1.883258660944280294e+01,1.843432319095167582e+00,1.788569201076703807e+00
1.132514473011254097e+02,8.540857610996089022e+01,1.615341857144844795e+01,3.339175771330497700e+00,4.237915560188666220e+00
5.134027621410900366e+01,1.271904047145893628e+02,2.404025548690951553e+01,3.218871144459104983e+01,3.127392109277775845e+01
2.069464740126015556e+01,1.001756291556762193e+02,1.501529293793928410e+01,4.147558827956501659e+01,4.084968175592337047e+01
5.862285540260737093e+01,7.091718230481858143e+01,2.012886622943560155e+01,2.988811783619164331e+01,3.022129952089264293e+01
5.154003902424586414e+01,1.077304858726457155e+02,2.057293189188860083e+01,4.233615554188529018e+01,3.987859195167948201e+01
1.312917390149285097e+02,1.090942758918756255e+02,2.055894996821983156e+01,2.673928022122880499e+00,5.773970321037465325e+00
6.339419957979196596e+01,1.305368797554570506e+02,1.402200693081221239e+01,1.508422505974320238e+01,1.438557432928143420e+01
1.322470589632768245e+01,6.965969680827517152e+01,2.755039229571794834e+01,1.601532927592076661e+01,1.528549422319520801e+01
1.390939751514293334e+02,7.991366811675187876e+01,2.206053210700256528e+01,1.574769538608953301e+00,2.435897049512666168e+00
9.372469119357376144e+01,1.148714528363431668e+02,1.888265293639173947e+01,1.012346026410828870e+01,1.008362842267260540e+01
1.838976866036932734e+01,7.770011082431004468e+01,2.514149214175411373e+01,3.683358954768750237e+01,3.505416092898391156e+01
1.786294984691692633e+01,9.343379385347954269e+01,1.556745547967013188e+01,4.299335596713159191e+01,4.362028334722420198e+01
7.042405293347538020e+01,3.608299008133519692e+01,2.312551078401747162e+01,1.179184810386073146e+01,1.264722593785993965e+01
1.472125588767831061e+01,1.464387418178802420e+02,1.752926707714203758e+01,5.376018598929373127e+01,5.331023971581778653e+01
9.513107663821101312e+01,9.575980329843783068e+01,1.840463618183046179e+01,8.692487575488680562e+00,8.410887217196655996e+00
9.284118487314162849e+01,9.793155814164649087e+01,1.715408432568424502e+01,8.531339552476950416e+00,9.017324149736342775e+00
5.780120944104901959e+00,1.120332044012033350e+02,2.068538279644955935e+01,2.206119347012306875e+01,2.115241322020861858e+01
1.213059943751528778e+02,1.183699849236769097e+02,2.431492525757077772e+01,2.735298620558595406e+00,3.173687184765503932e+00
1.182324193799852736e+02,1.528908694364369758e+01,1.553934378183679677e+01,8.303818767296418102e-01,1.029680387174139788e+00
1.373809320236809697e+02,5.613879862616896332e+01,1.889722718016404812e+01,1.407782099684273147e+00,7.328494839083551371e-01
1.008756903640330762e+02,9.019738862983143690e+01,2.164470445867301862e+01,6.846228021860048862e+00,5.454126148048204392e+00
1.042364726179482659e+02,1.491347991541912279e+02,1.664357458383630117e+01,6.317764448979544589e+00,6.092158618218458166e+00
2.539750651352201771e+01,7.795447873964280916e+01,1.490255286486023500e+01,3.977194871684255872e+01,3.889652645858239310e+01
4.559433282842944024e+00,1.375559587588536692e+00,2.949393870792530947e+01,1.631919624086750398e+00,2.633329849766914421e+00
1.076890971034456790e+01,1.455595802323940688e+02,2.257618115859364849e+01,4.102929626677259733e+01,4.117338163527251993e+01
1.447047396838932514e+02,8.297762543977501082e+01,2.580079261565173709e+01,7.353001940491605826e-01,1.517384716609057271e+00
9.721248346838540044e+01,1.068735970454059014e+01,1.341515822180451067e+01,1.033464334528639172e+00,1.168086269873097383e+00
1.420890933075176861e+02,5.238925891278180558e+01,2.111094371009954429e+01,1.130535044226123054e+00,1.393436161311153665e+00
5.305826947194224630e+01,1.438641052455671741e+02,1.385384793050405072e+01,2.047395437072266944e+01,1.969095545349228971e+01
1.135280149225506818e+02,5.035259578848943818e+01,2.069365483615447232e+01,3.207299690182043417e+00,3.875347116754188193e+00
1.074444583888835147e+01,8.378263873744862167e+01,2.030946292334002834e+01,4.309589338418902571e+01,4.488059165849605137e+01
2.576456967335270321e+01,4.971905560127483881e+01,1.455785331109746572e+01,3.348962919190670817e+01,3.317994163638916660e+01
4.229286689592650816e+01,9.227512817125915490e+01,1.404685945054279728e+01,2.612153868730795381e+01,2.552876415959380552e+01
8.299741950341051222e+01,7.348086487194731831e+01,2.848177003765980686e+01,2.995816050715347512e+00,2.837979348524995338e+00
8.405392313354559519e+01,5.002837429427433591e+01,2.706192028002152483e+01,3.686111638285894276e+00,3.204831354684770428e+00
7.534898139374521975e+01,1.518343107508499479e+01,1.807457692947176042e+01,6.949076421697895078e+00,6.247597123044354994e+00
6.424507411017955860e+01,4.316363346279738522e+01,1.276360225939054871e+01,6.979582155569906909e+00,7.117775799538073933e+00
8.678006889052568340e+01,9.348482599831280027e+01,1.633657934694372216e+01,9.356077731333202863e+00,9.065160198283113147e+00
1.450326969127879124e+02,7.765253937291237207e+01,2.071263371963382838e+01,1.352347457226742655e+00,2.791221051069401327e+00
6.925385451243175794e+01,6.712452748227076427e+01,1.978804239740365745e+01,2.008357319189645196e+01,2.008377483485157455e+01
1.257832418479623158e+02,8.621693903574772833e+01,2.328955831755890671e+01,2.316798194634649199e+00,2.640710172266077294e+00
9.324922789748807617e+00,5.687630687290881326e+01,1.310151272699384073e+01,1.356078566027625598e+01,1.451280752827605802e+01
5.845250132727858272e+01,7.836545978236168253e+01,2.246468172027302046e+01,2.757259806056270079e+01,2.727184220805815684e+01
8.451397010271747945e+01,8.634572318512573474e+01,2.327677318647296545e+01,1.035934664815915696e+01,1.179608318824809565e+01
9.342776279258563932e+01,1.075253393923305225e+02,2.218930420858689700e+01,9.281878485063160156e+00,8.649184272543047669e+00
3.825273264986967803e+01,1.445997611912813454e+02,1.684913443098480457e+01,5.237499761517368313e+01,5.156666991328755500e+01
6.049436100950268980e+01,3.452964829122090151e+01,2.897256694087694839e+01,4.137518564786969222e+00,3.771251545936717076e+00
1.421039191416178369e+02,1.464169769851744718e+02,1.197554396161583590e+01,5.898930041050064466e-01,4.751756121378696296e-01
9.767876234778040612e+01,1.477926346816014131e+02,2.513784682755286326e+01,5.843621153847376348e+00,4.442302953748324512e+00
8.815997101343189968e+01,1.212331685287030894e+02,1.822556837562283505e+01,1.210726135344428833e+01,1.207216656931544208e+01
1.072950786745629870e+01,1.075374619956793225e+02,2.772545924370179193e+01,1.358228295835801624e+01,1.191479636791859420e+01
8.774262388829008330e+00,1.118429220020391845e+01,1.288120535913263076e+01,9.140924497781975688e+00,1.053306289832747389e+01
3.249836872697763113e+01,1.172375405591193953e+02,2.835170964624319012e+01,1.687547868209840729e+01,1.679448173069071260e+01
2.153559360144631896e+01,9.207825541352781329e+01,1.181704463798704374e+01,1.779068113644272131e+01,1.714872341174674730e+01
1.475787394617198629e+02,3.820214547308070507e+01,1.843126784540240948e+01,7.162608585241172499e-01,-1.920772597594552211e-01
1.409324992796957776e+00,3.708291719420290633e+01,1.224848458998117451e+01,6.249547530449630628e-01,2.405242788367663032e-01
5.551068584789705085e+01,5.070675888891047833e+01,2.845072260268163333e+01,7.031598327913290092e+00,6.808518859482863839e+00
9.704944993946439169e+00,4.885447414237124519e+01,1.614136745176351795e+01,2.644082918120419023e+01,2.539631821559282798e+01
9.636157318933381077e+01,6.050284103758779963e+01,2.125570380124450764e+01,6.718367535410814106e+00,5.798572441587979576e+00
7.933447109154007748e+00,8.008314974892107330e+01,2.886315701643483322e+01,6.484371036787909048e+00,6.297196031726372212e+00
1.119303569571662393e+01,1.187654774804116045e+02,2.057221850988213063e+01,4.697657090589517281e+01,4.645578715809953252e+01
1.291143333560971485e+01,6.028344085479676551e+01,1.034056736847083258e+01,7.411473692052591211e+00,8.350686795730911882e+00
4.149598456412904568e+01,5.197463766455303613e+00,2.577724188518032733e+01,1.189243138874258143e+01,1.303030176298810616e+01
8.687735213150094182e+01,1.039141533899007470e+02,1.060804003246997418e+01,2.181171706311404446e+00,2.197192909911294123e+00
1.210118440269972098e+02,1.246001875717567930e+00,1.652546003909743888e+01,4.288649180943271411e-01,9.024644901488548809e-01
4.081154609068785533e+01,7.123458817875253146e+01,1.442049963359055909e+01,2.765527553228878688e+01,2.632008715866366799e+01
4.319248742885049097e+01,9.857534100808885569e+01,1.517027372374195160e+01,3.304637249819149503e+01,3.368379020762410647e+01
1.238478394488386130e+02,9.263938861855220352e+01,1.530206279639884315e+01,2.062771067314825846e+00,2.032187597801562440e+00
1.121463086462720611e+02,1.221483621982625181e+02,2.555019221667348361e+01,2.997811260818086687e+00,3.482479576768923835e+00
1.989539750524286177e+01,1.417411424387649106e+02,1.867566883512672860e+01,6.852971214638122888e+01,7.013006827797488540e+01
1.211459912712471834e+02,5.060780159999202255e+01,1.623580983308111314e+01,1.838126546898878333e+00,-4.427312094454858293e-01
1.248564151866568892e+02,1.090705925426880469e+02,1.570669792956820032e+01,2.330692623441010802e+00,2.591640802494439288e+00
2.749604175149877605e+01,1.298658503017247199e+02,2.410454004900368830e+01,5.198618467349929517e+01,5.088706561033143316e+01
9.441525178731048129e+01,1.266721129078901811e+02,2.486349134811962358e+01,6.550937024970537870e+00,7.143133716375025699e+00
3.031479965136445287e+01,1.197754444002093805e+02,2.020926959303504589e+01,7.017987257831188685e+01,6.886655914088342456e+01
3.728041409218430147e+01,7.873401612510737380e+01,2.469279584955909712e+01,3.698126573870408862e+01,3.648586617170009561e+01
7.460685754396766356e+01,1.178440119203405203e+02,2.730220745954531480e+01,7.058631508962617040e+00,7.261365264722990709e+00
7.881078416467046566e+01,3.619867285862270023e+01,1.963960416149186727e+01,1.025169430723371633e+01,1.086520369366908767e+01
7.237599379432990077e+01,7.746419580091011881e+01,1.445078482259298980e+01,1.028886283134750457e+01,1.036365692068407718e+01
8.163001694232710292e+01,8.232351485430540095e+01,2.778108666723482756e+01,4.162126852212609585e+00,3.369295913224798156e+00
3.276153678739241570e+01,2.333215350287796497e+01,2.760145961204327136e+01,1.414813086963228628e+01,1.359459865191687911e+01
1.170084748510589066e+02,1.297375524933651718e+02,1.958507580777762058e+01,4.788284930837655828e+00,5.672787822087034471e+00
4.239941339226263750e+01,6.707102396128364319e+01,1.460358568666154611e+01,2.716420522269010007e+01,2.715870560700356151e+01
1.369898101681474429e+02,6.033633840740166221e+01,1.417238463572792639e+01,7.795741368643015479e-01,-9.042402599767559446e-01
7.775814023484885240e+01,8.833777819944374698e+01,1.647992391096487808e+01,1.291429669545629366e+01,1.375795940372598558e+01
4.624892388874313554e+01,8.909764238224782673e+01,2.094564494457190307e+01,4.647575382371145025e+01,4.689200230342492404e+01
2.698320147373672384e+01,5.148838504329211929e+01,2.987721708259213216e+01,8.617077908478819381e+00,9.490493453730765694e+00
7.329539039998850569e+01,1.043520141151210368e+02,2.753599200724359974e+01,6.619437149205658955e+00,6.282809682828977671e+00
5.706829772255149891e+01,4.611142105907281774e+01,1.528217456480325609e+01,1.711341616343532124e+01,1.794157268186193122e+01
9.384097481756796810e+01,8.164966995320872911e+01,1.230590400460770439e+01,2.725146995762814939e+00,1.664082075761140089e+00
7.527047781081952849e+01,2.989289181357128733e+00,1.870075257526179513e+01,4.377745815413118358e+00,4.947745626278577724e+00
6.506995002103817427e+00,1.143186941777000243e+01,2.206012830928199264e+01,1.651917139985367200e+01,1.602879109022561366e+01
