r,E
6.431686337267452647e-01,3.517512270375863892e+00
6.439287857571514007e-01,3.507267363436062713e+00
6.446889377875575367e-01,3.497065871017327243e+00
6.454490898179635616e-01,3.486907554167748557e+00
6.462092418483695866e-01,3.476792175551410846e+00
6.469693938787757226e-01,3.466719499435437779e+00
6.477295459091818586e-01,3.456689291677151665e+00
6.484896979395878835e-01,3.446701319711357847e+00
6.492498499699939085e-01,3.436755352537737895e+00
6.500100020004000445e-01,3.426851160708368482e+00
6.507701540308061805e-01,3.416988516315352165e+00
6.515303060612122055e-01,3.407167192978562742e+00
6.522904580916182304e-01,3.397386965833492756e+00
6.530506101220243664e-01,3.387647611519227997e+00
6.538107621524305024e-01,3.377948908166531261e+00
6.545709141828365274e-01,3.368290635386020693e+00
6.553310662132425524e-01,3.358672574256468923e+00
6.560912182436486884e-01,3.349094507313206126e+00
6.568513702740548243e-01,3.339556218536630094e+00
6.576115223044608493e-01,3.330057493340819352e+00
6.583716743348668743e-01,3.320598118562243073e+00
6.591318263652730103e-01,3.311177882448589571e+00
6.598919783956791463e-01,3.301796574647685389e+00
6.606521304260851712e-01,3.292453986196515192e+00
6.614122824564911962e-01,3.283149909510341136e+00
6.621724344868973322e-01,3.273884138371925268e+00
6.629325865173034682e-01,3.264656467920844296e+00
6.636927385477094932e-01,3.255466694642910053e+00
6.644528905781155181e-01,3.246314616359666338e+00
6.652130426085216541e-01,3.237200032217998125e+00
6.659731946389277901e-01,3.228122742679834456e+00
6.667333466693338151e-01,3.219082549511928626e+00
6.674934986997398401e-01,3.210079255775741380e+00
6.682536507301459761e-01,3.201112665817412939e+00
6.690138027605521120e-01,3.192182585257830496e+00
6.697739547909581370e-01,3.183288820982769884e+00
6.705341068213641620e-01,3.174431181133137159e+00
6.712942588517702980e-01,3.165609475095291003e+00
6.720544108821764340e-01,3.156823513491461952e+00
6.728145629125824589e-01,3.148073108170244438e+00
6.735747149429884839e-01,3.139358072197173222e+00
6.743348669733946199e-01,3.130678219845396182e+00
6.750950190038007559e-01,3.122033366586416392e+00
6.758551710342067809e-01,3.113423329080928781e+00
6.766153230646128058e-01,3.104847925169720302e+00
6.773754750950189418e-01,3.096306973864665579e+00
6.781356271254250778e-01,3.087800295339803824e+00
6.788957791558311028e-01,3.079327710922478811e+00
6.796559311862371278e-01,3.070889043084569447e+00
6.804160832166432638e-01,3.062484115433791398e+00
6.811762352470493997e-01,3.054112752705083533e+00
6.819363872774554247e-01,3.045774780752059652e+00
6.826965393078614497e-01,3.037470026538537926e+00
6.834566913382675857e-01,3.029198318130149836e+00
6.842168433686737217e-01,3.020959484686015717e+00
6.849769953990797466e-01,3.012753356450499798e+00
6.857371474294857716e-01,3.004579764745026083e+00
6.864972994598919076e-01,2.996438541959978163e+00
6.872574514902980436e-01,2.988329521546663869e+00
6.880176035207041796e-01,2.980252538009348751e+00
6.887777555511102046e-01,2.972207426897358395e+00
6.895379075815162295e-01,2.964194024797251359e+00
6.902980596119223655e-01,2.956212169325056927e+00
6.910582116423285015e-01,2.948261699118591039e+00
6.918183636727345265e-01,2.940342453829817515e+00
6.925785157031405515e-01,2.932454274117294091e+00
6.933386677335466874e-01,2.924597001638675309e+00
6.940988197639528234e-01,2.916770479043283792e+00
6.948589717943588484e-01,2.908974549964739698e+00
6.956191238247648734e-01,2.901209059013657221e+00
6.963792758551710094e-01,2.893473851770404170e+00
6.971394278855771454e-01,2.885768774777924150e+00
6.978995799159831703e-01,2.878093675534617812e+00
6.986597319463891953e-01,2.870448402487284056e+00
6.994198839767953313e-01,2.862832805024122962e+00
7.001800360072014673e-01,2.855246733467804887e+00
7.009401880376073812e-01,2.847690039068587087e+00
7.017003400680135172e-01,2.840162573997492057e+00
7.024604920984196532e-01,2.832664191339551607e+00
7.032206441288257892e-01,2.825194745087102888e+00
7.039807961592317032e-01,2.817754090133138156e+00
7.047409481896378391e-01,2.810342082264710051e+00
7.055011002200439751e-01,2.802958578156407476e+00
7.062612522504501111e-01,2.795603435363864797e+00
7.070214042808560251e-01,2.788276512317347411e+00
7.077815563112621611e-01,2.780977668315365303e+00
7.085417083416682971e-01,2.773706763518372309e+00
7.093018603720744331e-01,2.766463658942492021e+00
7.100620124024803470e-01,2.759248216453310310e+00
7.108221644328864830e-01,2.752060298759708701e+00
7.115823164632926190e-01,2.744899769407768364e+00
7.123424684936987550e-01,2.737766492774705185e+00
7.131026205241046689e-01,2.730660334062866124e+00
7.138627725545108049e-01,2.723581159293768206e+00
7.146229245849169409e-01,2.716528835302204126e+00
7.153830766153230769e-01,2.709503229730373608e+00
7.161432286457289909e-01,2.702504211022084046e+00
7.169033806761351268e-01,2.695531648416981341e+00
7.176635327065412628e-01,2.688585411944846904e+00
7.184236847369473988e-01,2.681665372419929749e+00
7.191838367673535348e-01,2.674771401435326545e+00
7.199439887977594488e-01,2.667903371357417175e+00
7.207041408281655848e-01,2.661061155320326499e+00
7.214642928585717208e-01,2.654244627220461616e+00
7.222244448889778567e-01,2.647453661711065998e+00
7.229845969193837707e-01,2.640688134196838455e+00
7.237447489497899067e-01,2.633947920828575207e+00
7.245049009801960427e-01,2.627232898497884328e+00
7.252650530106021787e-01,2.620542944831918852e+00
7.260252050410080926e-01,2.613877938188168493e+00
7.267853570714142286e-01,2.607237757649274901e+00
7.275455091018203646e-01,2.600622283017922420e+00
7.283056611322265006e-01,2.594031394811735947e+00
7.290658131626324145e-01,2.587464974258241401e+00
7.298259651930385505e-01,2.580922903289854187e+00
7.305861172234446865e-01,2.574405064538927590e+00
7.313462692538508225e-01,2.567911341332820285e+00
7.321064212842567365e-01,2.561441617689016237e+00
7.328665733146628725e-01,2.554995778310275689e+00
7.336267253450690085e-01,2.548573708579841668e+00
7.343868773754751444e-01,2.542175294556665577e+00
7.351470294058810584e-01,2.535800422970687862e+00
7.359071814362871944e-01,2.529448981218136439e+00
7.366673334666933304e-01,2.523120857356893065e+00
7.374274854970994664e-01,2.516815940101868598e+00
7.381876375275053803e-01,2.510534118820433314e+00
7.389477895579115163e-01,2.504275283527869878e+00
7.397079415883176523e-01,2.498039324882881385e+00
7.404680936187237883e-01,2.491826134183119379e+00
7.412282456491297022e-01,2.485635603360752732e+00
7.419883976795358382e-01,2.479467624978072937e+00
7.427485497099419742e-01,2.473322092223137147e+00
7.435087017403481102e-01,2.467198898905442306e+00
7.442688537707540242e-01,2.461097939451635241e+00
7.450290058011601602e-01,2.455019108901250302e+00
7.457891578315662962e-01,2.448962302902498500e+00
7.465493098619724321e-01,2.442927417708072202e+00
7.473094618923783461e-01,2.436914350170991561e+00
7.480696139227844821e-01,2.430922997740478042e+00
7.488297659531906181e-01,2.424953258457875460e+00
7.495899179835967541e-01,2.419005030952583013e+00
7.503500700140026680e-01,2.413078214438038493e+00
7.511102220444088040e-01,2.407172708707715270e+00
7.518703740748149400e-01,2.401288414131171667e+00
7.526305261052210760e-01,2.395425231650117670e+00
7.533906781356269899e-01,2.389583062774513600e+00
7.541508301660331259e-01,2.383761809578700319e+00
7.549109821964392619e-01,2.377961374697567187e+00
7.556711342268453979e-01,2.372181661322743551e+00
7.564312862572513119e-01,2.366422573198817769e+00
7.571914382876574479e-01,2.360684014619585991e+00
7.579515903180635839e-01,2.354965890424344011e+00
7.587117423484697198e-01,2.349268105994190670e+00
7.594718943788756338e-01,2.343590567248369005e+00
7.602320464092817698e-01,2.337933180640629605e+00
7.609921984396879058e-01,2.332295853155635257e+00
7.617523504700940418e-01,2.326678492305380264e+00
7.625125025004999557e-01,2.321081006125645274e+00
7.632726545309060917e-01,2.315503303172469440e+00
7.640328065613122277e-01,2.309945292518669646e+00
7.647929585917183637e-01,2.304406883750368173e+00
7.655531106221242776e-01,2.298887986963555452e+00
7.663132626525304136e-01,2.293388512760672349e+00
7.670734146829365496e-01,2.287908372247234201e+00
7.678335667133426856e-01,2.282447477028467286e+00
7.685937187437485996e-01,2.277005739205973711e+00
7.693538707741547356e-01,2.271583071374420282e+00
7.701140228045608715e-01,2.266179386618267788e+00
7.708741748349670075e-01,2.260794598508502062e+00
7.716343268653729215e-01,2.255428621099409447e+00
7.723944788957790575e-01,2.250081368925362479e+00
7.731546309261851935e-01,2.244752756997646870e+00
7.739147829565913295e-01,2.239442700801296038e+00
7.746749349869972434e-01,2.234151116291961170e+00
7.754350870174033794e-01,2.228877919892795489e+00
7.761952390478095154e-01,2.223623028491378051e+00
7.769553910782156514e-01,2.218386359436640642e+00
7.777155431086215653e-01,2.213167830535838654e+00
7.784756951390277013e-01,2.207967360051523720e+00
7.792358471694338373e-01,2.202784866698559441e+00
7.799959991998399733e-01,2.197620269641148649e+00
7.807561512302458873e-01,2.192473488489888211e+00
7.815163032606520233e-01,2.187344443298834484e+00
7.822764552910581592e-01,2.182233054562610075e+00
7.830366073214642952e-01,2.177139243213519482e+00
7.837967593518702092e-01,2.172062930618689602e+00
7.845569113822763452e-01,2.167004038577227565e+00
7.853170634126824812e-01,2.161962489317411862e+00
7.860772154430886172e-01,2.156938205493894145e+00
7.868373674734947532e-01,2.151931110184922780e+00
7.875975195039006671e-01,2.146941126889594376e+00
7.883576715343068031e-01,2.141968179525113314e+00
7.891178235647129391e-01,2.137012192424090351e+00
7.898779755951190751e-01,2.132073090331844778e+00
7.906381276255249890e-01,2.127150798403733667e+00
7.913982796559311250e-01,2.122245242202497106e+00
7.921584316863372610e-01,2.117356347695635854e+00
7.929185837167433970e-01,2.112484041252791656e+00
7.936787357471493110e-01,2.107628249643159535e+00
7.944388877775554469e-01,2.102788900032905861e+00
7.951990398079615829e-01,2.097965919982627270e+00
7.959591918383677189e-01,2.093159237444807808e+00
7.967193438687736329e-01,2.088368780761305388e+00
7.974794958991797689e-01,2.083594478660850680e+00
7.982396479295859049e-01,2.078836260256573532e+00
7.989997999599920409e-01,2.074094055043540941e+00
7.997599519903979548e-01,2.069367792896314562e+00
8.005201040208040908e-01,2.064657404066522428e+00
8.012802560512102268e-01,2.059962819180461313e+00
8.020404080816163628e-01,2.055283969236701758e+00
8.028005601120222767e-01,2.050620785603721075e+00
8.035607121424284127e-01,2.045973200017541682e+00
8.043208641728345487e-01,2.041341144579408962e+00
8.050810162032406847e-01,2.036724551753461121e+00
8.058411682336465987e-01,2.032123354364433254e+00
8.066013202640527346e-01,2.027537485595367173e+00
8.073614722944588706e-01,2.022966878985349659e+00
8.081216243248650066e-01,2.018411468427256050e+00
8.088817763552709206e-01,2.013871188165518689e+00
8.096419283856770566e-01,2.009345972793902479e+00
8.104020804160831926e-01,2.004835757253310646e+00
8.111622324464893286e-01,2.000340476829591818e+00
8.119223844768952425e-01,1.995860067151371986e+00
8.126825365073013785e-01,1.991394464187899116e+00
8.134426885377075145e-01,1.986943604246904194e+00
8.142028405681136505e-01,1.982507423972479144e+00
8.149629925985195644e-01,1.978085860342968738e+00
8.157231446289257004e-01,1.973678850668871831e+00
8.164832966593318364e-01,1.969286332590773236e+00
8.172434486897379724e-01,1.964908244077275157e+00
8.180036007201438863e-01,1.960544523422952157e+00
8.187637527505500223e-01,1.956195109246312791e+00
8.195239047809561583e-01,1.951859940487790768e+00
8.202840568113622943e-01,1.947538956407733446e+00
8.210442088417682083e-01,1.943232096584417867e+00
8.218043608721743443e-01,1.938939300912069008e+00
8.225645129025804803e-01,1.934660509598906453e+00
8.233246649329866163e-01,1.930395663165195730e+00
8.240848169633925302e-01,1.926144702441313861e+00
8.248449689937986662e-01,1.921907568565829116e+00
8.256051210242048022e-01,1.917684202983600539e+00
8.263652730546109382e-01,1.913474547443885454e+00
8.271254250850168521e-01,1.909278543998458755e+00
8.278855771154229881e-01,1.905096134999748836e+00
8.286457291458291241e-01,1.900927263098989961e+00
8.294058811762352601e-01,1.896771871244380625e+00
8.301660332066411740e-01,1.892629902679261678e+00
8.309261852370473100e-01,1.888501300940298666e+00
8.316863372674534460e-01,1.884386009855690602e+00
8.324464892978595820e-01,1.880283973543378284e+00
8.332066413282654960e-01,1.876195136409273934e+00
8.339667933586716320e-01,1.872119443145493722e+00
8.347269453890777680e-01,1.868056838728618940e+00
8.354870974194839039e-01,1.864007268417952057e+00
8.362472494498898179e-01,1.859970677753797208e+00
8.370074014802959539e-01,1.855947012555742903e+00
8.377675535107020899e-01,1.851936218920969601e+00
8.385277055411082259e-01,1.847938243222557286e+00
8.392878575715141398e-01,1.843953032107811474e+00
8.400480096019202758e-01,1.839980532496594545e+00
8.408081616323264118e-01,1.836020691579681063e+00
8.415683136627325478e-01,1.832073456817111312e+00
8.423284656931384617e-01,1.828138775936565708e+00
8.430886177235445977e-01,1.824216596931740098e+00
8.438487697539507337e-01,1.820306868060748151e+00
8.446089217843568697e-01,1.816409537844520861e+00
8.453690738147627837e-01,1.812524555065223142e+00
8.461292258451689197e-01,1.808651868764678650e+00
8.468893778755750557e-01,1.804791428242813689e+00
8.476495299059811916e-01,1.800943183056098240e+00
8.484096819363871056e-01,1.797107083016012963e+00
8.491698339667932416e-01,1.793283078187510871e+00
8.499299859971993776e-01,1.789471118887506540e+00
8.506901380276055136e-01,1.785671155683363098e+00
8.514502900580116496e-01,1.781883139391393645e+00
8.522104420884175635e-01,1.778107021075376881e+00
8.529705941188236995e-01,1.774342752045072968e+00
8.537307461492298355e-01,1.770590283854764913e+00
8.544908981796359715e-01,1.766849568301795070e+00
8.552510502100418854e-01,1.763120557425120305e+00
8.560112022404480214e-01,1.759403203503872248e+00
8.567713542708541574e-01,1.755697459055935994e+00
8.575315063012602934e-01,1.752003276836526569e+00
8.582916583316662074e-01,1.748320609836785167e+00
8.590518103620723434e-01,1.744649411282376716e+00
8.598119623924784793e-01,1.740989634632106320e+00
8.605721144228846153e-01,1.737341233576538801e+00
8.613322664532905293e-01,1.733704162036628915e+00
8.620924184836966653e-01,1.730078374162357102e+00
8.628525705141028013e-01,1.726463824331386787e+00
8.636127225445089373e-01,1.722860467147717678e+00
8.643728745749148512e-01,1.719268257440353942e+00
8.651330266053209872e-01,1.715687150261978822e+00
8.658931786357271232e-01,1.712117100887645682e+00
8.666533306661332592e-01,1.708558064813469057e+00
8.674134826965391731e-01,1.705009997755327467e+00
8.681736347269453091e-01,1.701472855647575333e+00
8.689337867573514451e-01,1.697946594641768447e+00
8.696939387877575811e-01,1.694431171105388545e+00
8.704540908181634951e-01,1.690926541620585866e+00
