t,H,H_slow,V_freq,dH_dt,dH_dt_noisy
1.128225645129025878e+01,3.148384552916016488e-01,3.436084755513802436e-01,1.762361591726210180e-02,-2.317376761334583382e-03,-2.628322987733780827e-03
1.134226845369073722e+01,3.146995743280368574e-01,3.435508426768543178e-01,1.770746405642593599e-02,-2.311065813889793836e-03,-2.277339732487690914e-03
1.140228045609121743e+01,3.145610712656695673e-01,3.434930478277911092e-01,1.779122028974225098e-02,-2.304781879401216881e-03,-2.396596190543768667e-03
1.146229245849169764e+01,3.144229444935144890e-01,3.434350920772734073e-01,1.787488478503749395e-02,-2.298524827690298384e-03,-2.053270707627054877e-03
1.152230446089217786e+01,3.142851924076450754e-01,3.433769764935220015e-01,1.795845770960582607e-02,-2.292294529174026489e-03,-2.099863596448377223e-03
1.158231646329265807e+01,3.141478134111934661e-01,3.433187021398954597e-01,1.804193923020912249e-02,-2.286090854864679216e-03,-2.828347942351633511e-03
1.164232846569313828e+01,3.140108059143504327e-01,3.432602700748902946e-01,1.812532951307695497e-02,-2.279913676369568591e-03,-2.271573159164106195e-03
1.170234046809361850e+01,3.138741683343656552e-01,3.432016813521409637e-01,1.820862872390662315e-02,-2.273762865890816432e-03,-2.597256365795554047e-03
1.176235247049409871e+01,3.137378990955473346e-01,3.431429370204197582e-01,1.829183702786312676e-02,-2.267638296225079394e-03,-2.045710696375374962e-03
1.182236447289457892e+01,3.136019966292624694e-01,3.430840381236368586e-01,1.837495458957917605e-02,-2.261539840763334731e-03,-2.227918666937769940e-03
1.188237647529505914e+01,3.134664593739368010e-01,3.430249857008405012e-01,1.845798157315519869e-02,-2.255467373490627897e-03,-2.145786283053228646e-03
1.194238847769553935e+01,3.133312857750546465e-01,3.429657807862165897e-01,1.854091814215932596e-02,-2.249420768985834450e-03,-2.462445714746494367e-03
1.200240048009601956e+01,3.131964742851592320e-01,3.429064244090891944e-01,1.862376445962739963e-02,-2.243399902421445817e-03,-1.877713854822345759e-03
1.206241248249649978e+01,3.130620233638522487e-01,3.428469175939199975e-01,1.870652068806297891e-02,-2.237404649563311688e-03,-1.833389976133222585e-03
1.212242448489697999e+01,3.129279314777943521e-01,3.427872613603087926e-01,1.878918698943733007e-02,-2.231434886770444857e-03,-2.444389095295687511e-03
1.218243648729746020e+01,3.127941971007047184e-01,3.427274567229932623e-01,1.887176352518942293e-02,-2.225490490994763183e-03,-2.150927466621500080e-03
1.224244848969793864e+01,3.126608187133613770e-01,3.426675046918488121e-01,1.895425045622594479e-02,-2.219571339780897472e-03,-2.354231825458934745e-03
1.230246049209841885e+01,3.125277948036008779e-01,3.426074062718890145e-01,1.903664794292129342e-02,-2.213677311265938637e-03,-2.218391298638084860e-03
1.236247249449889907e+01,3.123951238663186802e-01,3.425471624632651646e-01,1.911895614511758060e-02,-2.207808284179259891e-03,-2.460935680024172855e-03
1.242248449689937928e+01,3.122628044034688743e-01,3.424867742612664467e-01,1.920117522212461819e-02,-2.201964137842272150e-03,-1.828535034926148401e-03
1.248249649929985949e+01,3.121308349240641822e-01,3.424262426563200457e-01,1.928330533271993205e-02,-2.196144752168219336e-03,-2.389980654384752864e-03
1.254250850170033971e+01,3.119992139441762347e-01,3.423655686339909798e-01,1.936534663514876894e-02,-2.190350007661981489e-03,-2.249566770661480530e-03
1.260252050410081992e+01,3.118679399869351276e-01,3.423047531749822125e-01,1.944729928712406880e-02,-2.184579785419842740e-03,-2.084283199197738308e-03
1.266253250650130013e+01,3.117370115825298660e-01,3.422437972551345964e-01,1.952916344582649594e-02,-2.178833967129315246e-03,-2.308346102812540782e-03
1.272254450890178035e+01,3.116064272682080860e-01,3.421827018454268732e-01,1.961093926790442171e-02,-2.173112435068917138e-03,-2.220974921015377371e-03
1.278255651130226056e+01,3.114761855882760555e-01,3.421214679119756741e-01,1.969262690947392452e-02,-2.167415072107973899e-03,-2.280143041393366699e-03
1.284256851370274077e+01,3.113462850940989513e-01,3.420600964160355750e-01,1.977422652611879328e-02,-2.161741761706440119e-03,-2.188433912673698814e-03
1.290258051610322099e+01,3.112167243441004705e-01,3.419985883139989857e-01,1.985573827289053087e-02,-2.156092387914680924e-03,-2.390200914934741561e-03
1.296259251850370120e+01,3.110875019037631084e-01,3.419369445573962607e-01,1.993716230430835068e-02,-2.150466835373290690e-03,-2.238064450493750922e-03
1.302260452090418141e+01,3.109586163456280472e-01,3.418751660928956992e-01,2.001849877435917316e-02,-2.144864989312901798e-03,-2.186243574255350777e-03
1.308261652330466163e+01,3.108300662492952116e-01,3.418132538623033789e-01,2.009974783649763272e-02,-2.139286735553999879e-03,-2.206031936314826677e-03
1.314262852570514006e+01,3.107018502014231576e-01,3.417512088025634887e-01,2.018090964364606735e-02,-2.133731960506729097e-03,-2.122393969527970256e-03
1.320264052810562028e+01,3.105739667957292949e-01,3.416890318457578291e-01,2.026198434819453595e-02,-2.128200551170726477e-03,-2.186820995042070784e-03
1.326265253050610049e+01,3.104464146329895535e-01,3.416267239191063676e-01,2.034297210200080447e-02,-2.122692395134915914e-03,-1.972050113447039888e-03
1.332266453290658070e+01,3.103191923210387726e-01,3.415642859449667945e-01,2.042387305639034242e-02,-2.117207380577358113e-03,-2.181846565734524204e-03
1.338267653530706092e+01,3.101922984728960886e-01,3.415017188420989003e-01,2.050468736228575756e-02,-2.111745396111424419e-03,-2.139075315370601426e-03
1.344268853770754113e+01,3.100657316953079334e-01,3.414390235333663592e-01,2.058541517099565094e-02,-2.106306329846981823e-03,-2.239262597046152211e-03
1.350270054010802134e+01,3.099394906184225196e-01,3.413762009257015340e-01,2.066605663216346950e-02,-2.100890071822896377e-03,-2.206193039845943775e-03
1.356271254250850156e+01,3.098135738828538543e-01,3.413132519188725733e-01,2.074661189466459749e-02,-2.095496512945787485e-03,-2.348395071109729733e-03
1.362272454490898177e+01,3.096879801350895800e-01,3.412501774085847650e-01,2.082708110692385595e-02,-2.090125544613404256e-03,-1.986368560437811251e-03
1.368273654730946198e+01,3.095627080274912513e-01,3.411869782864805356e-01,2.090746441691548885e-02,-2.084777058714471550e-03,-2.313280662244969824e-03
1.374274854970994220e+01,3.094377562182941133e-01,3.411236554401396726e-01,2.098776197216318390e-02,-2.079450947628511733e-03,-2.228622227266176779e-03
1.380276055211042241e+01,3.093131233716073236e-01,3.410602097530789911e-01,2.106797391974004827e-02,-2.074147104225703732e-03,-2.002298173823463014e-03
1.386277255451090262e+01,3.091888081574136748e-01,3.409966421047525564e-01,2.114810040626863286e-02,-2.068865421866705225e-03,-1.988350748677798849e-03
1.392278455691138284e+01,3.090648092515698164e-01,3.409329533705515725e-01,2.122814157792091150e-02,-2.063605794402510393e-03,-2.143628744603524525e-03
1.398279655931186305e+01,3.089411253358061993e-01,3.408691444218045485e-01,2.130809758041829829e-02,-2.058368116174289029e-03,-2.462221278272049181e-03
1.404280856171234149e+01,3.088177550977270203e-01,3.408052161257771329e-01,2.138796855903162680e-02,-2.053152282013235175e-03,-1.969049624554120286e-03
1.410282056411282170e+01,3.086946972308102222e-01,3.407411693456721680e-01,2.146775465858118126e-02,-2.047958187240414910e-03,-1.996045495462003133e-03
1.416283256651330191e+01,3.085719504344077158e-01,3.406770049406295797e-01,2.154745602343666189e-02,-2.042785727666631898e-03,-2.325261970760987128e-03
1.422284456891378213e+01,3.084495134137449357e-01,3.406127237657267104e-01,2.162707279751720918e-02,-2.037634799592251758e-03,-1.883570383033352641e-03
1.428285657131426234e+01,3.083273848799212846e-01,3.405483266719778745e-01,2.170660512429139002e-02,-2.032505299807083228e-03,-2.172725259893768315e-03
1.434286857371474255e+01,3.082055635499099111e-01,3.404838145063347477e-01,2.178605314677720464e-02,-2.027397125590221175e-03,-2.252634748820881057e-03
1.440288057611522277e+01,3.080840481465576541e-01,3.404191881116860885e-01,2.186541700754209352e-02,-2.022310174709906518e-03,-2.003164032517055007e-03
1.446289257851570298e+01,3.079628373985853207e-01,3.403544483268578502e-01,2.194469684870292009e-02,-2.017244345423399587e-03,-2.052938431703242410e-03
1.452290458091618319e+01,3.078419300405872971e-01,3.402895959866132913e-01,2.202389281192597761e-02,-2.012199536476815334e-03,-1.971674736278585926e-03
1.458291658331666341e+01,3.077213248130319379e-01,3.402246319216526982e-01,2.210300503842700659e-02,-2.007175647105020107e-03,-2.328325258769907858e-03
1.464292858571714362e+01,3.076010204622612321e-01,3.401595569586137180e-01,2.218203366897115655e-02,-2.002172577031464257e-03,-1.639726553776989530e-03
1.470294058811762383e+01,3.074810157404910260e-01,3.400943719200710258e-01,2.226097884387303466e-02,-1.997190226468073277e-03,-2.117721949376818839e-03
1.476295259051810405e+01,3.073613094058109119e-01,3.400290776245366575e-01,2.233984070299665711e-02,-1.992228496115106863e-03,-2.300160357814389107e-03
1.482296459291858426e+01,3.072419002221843942e-01,3.399636748864596769e-01,2.241861938575548732e-02,-1.987287287161038779e-03,-1.863518849447608813e-03
1.488297659531906447e+01,3.071227869594485571e-01,3.398981645162264531e-01,2.249731503111241510e-02,-1.982366501282406372e-03,-2.053327327302641777e-03
1.494298859771954291e+01,3.070039683933143970e-01,3.398325473201604940e-01,2.257592777757975663e-02,-1.977466040643712560e-03,-1.912494343489131712e-03
1.500300060012002312e+01,3.068854433053666564e-01,3.397668241005225576e-01,2.265445776321927882e-02,-1.972585807897284018e-03,-2.040507494022291823e-03
1.506301260252050334e+01,3.067672104830639346e-01,3.397009956555104848e-01,2.273290512564215757e-02,-1.967725706183156252e-03,-1.979673778279140289e-03
1.512302460492098355e+01,3.066492687197385214e-01,3.396350627792594778e-01,2.281127000200901950e-02,-1.962885639128950001e-03,-1.913731070381223314e-03
1.518303660732146376e+01,3.065316168145965081e-01,3.395690262618417665e-01,2.288955252902991067e-02,-1.958065510849746772e-03,-2.107396087646326490e-03
1.524304860972194398e+01,3.064142535727178429e-01,3.395028868892668861e-01,2.296775284296431047e-02,-1.953265225947982582e-03,-1.817517306776070957e-03
1.530306061212242419e+01,3.062971778050561089e-01,3.394366454434813996e-01,2.304587107962114204e-02,-1.948484689513318730e-03,-2.042464709329227211e-03
1.536307261452290440e+01,3.061803883284388017e-01,3.393703027023693419e-01,2.312390737435874449e-02,-1.943723807122539442e-03,-2.117661235956633855e-03
1.542308461692338462e+01,3.060638839655672183e-01,3.393038594397516650e-01,2.320186186208490417e-02,-1.938982484839434778e-03,-1.923576000474934303e-03
1.548309661932386483e+01,3.059476635450163462e-01,3.392373164253866813e-01,2.327973467725682338e-02,-1.934260629214681372e-03,-1.845252373516472876e-03
1.554310862172434504e+01,3.058317259012350298e-01,3.391706744249697869e-01,2.335752595388115166e-02,-1.929558147285743118e-03,-1.975374015609470974e-03
1.560312062412482526e+01,3.057160698730506110e-01,3.391039342011520907e-01,2.343523582561834323e-02,-1.924874946454031063e-03,-2.097378903869943738e-03
1.566313262652530547e+01,3.056006942927950720e-01,3.390370965209371645e-01,2.351286442654106426e-02,-1.920210933592423740e-03,-1.796253820330697077e-03
1.572314462892578568e+01,3.054855980132574755e-01,3.389701621373165663e-01,2.359041188925183399e-02,-1.915566017257539638e-03,-2.267631775682094931e-03
1.578315663132626590e+01,3.053707798966747711e-01,3.389031317967824974e-01,2.366787834565276666e-02,-1.910940106785761084e-03,-2.117112933992867842e-03
1.584316863372674433e+01,3.052562388101442981e-01,3.388360062424541352e-01,2.374526392726600613e-02,-1.906333111916550752e-03,-1.898428533809873872e-03
1.590318063612722455e+01,3.051419736256238968e-01,3.387687862140775219e-01,2.382256876523371203e-02,-1.901744942792370999e-03,-2.173956822453384369e-03
1.596319263852770476e+01,3.050279832199314645e-01,3.387014724480258421e-01,2.389979299031806323e-02,-1.897175509958534245e-03,-1.891576657108700417e-03
1.602320464092818497e+01,3.049142664747454545e-01,3.386340656772993118e-01,2.397693673290126129e-02,-1.892624724363151361e-03,-1.903597347966844069e-03
1.608321664332866519e+01,3.048008222766044883e-01,3.385665666315250677e-01,2.405400012298552700e-02,-1.888092497357004174e-03,-1.708344539585370404e-03
1.614322864572914540e+01,3.046876495169076882e-01,3.384989760369572220e-01,2.413098329019310040e-02,-1.883578740693472604e-03,-2.066536811056131004e-03
1.620324064812962561e+01,3.045747470919144551e-01,3.384312946164769187e-01,2.420788636376624420e-02,-1.879083366528420604e-03,-2.004264671256749362e-03
1.626325265053010583e+01,3.044621139027443579e-01,3.383635230895923884e-01,2.428470947256724730e-02,-1.874606287420092950e-03,-1.807969950479892908e-03
1.632326465293058604e+01,3.043497488553775776e-01,3.382956621724386714e-01,2.436145274507840394e-02,-1.870147416329064928e-03,-2.361660134370226552e-03
1.638327665533106625e+01,3.042376508606544072e-01,3.382277125777780058e-01,2.443811630940204496e-02,-1.865706666618104428e-03,-1.245698206835187376e-03
1.644328865773154646e+01,3.041258188342756408e-01,3.381596750149994945e-01,2.451470029326051348e-02,-1.861283952052113395e-03,-2.001014098144467124e-03
1.650330066013202668e+01,3.040142516968021846e-01,3.380915501901192721e-01,2.459120482399617183e-02,-1.856879186798009000e-03,-2.002846197343120544e-03
1.656331266253250689e+01,3.039029483736555570e-01,3.380233388057805599e-01,2.466763002857140508e-02,-1.852492285424674201e-03,-1.680266783243931656e-03
1.662332466493298710e+01,3.037919077951173885e-01,3.379550415612534442e-01,2.474397603356862790e-02,-1.848123162902837180e-03,-1.856089531189973954e-03
1.668333666733346732e+01,3.036811288963297550e-01,3.378866591524350427e-01,2.482024296519025341e-02,-1.843771734605009760e-03,-2.199657458345727953e-03
1.674334866973394753e+01,3.035706106172950669e-01,3.378181922718496155e-01,2.489643094925874170e-02,-1.839437916305380720e-03,-1.714052440286858384e-03
1.680336067213442774e+01,3.034603519028759577e-01,3.377496416086481767e-01,2.497254011121655473e-02,-1.835121624179755079e-03,-1.664046057379913292e-03
1.686337267453490796e+01,3.033503517027955620e-01,3.376810078486089939e-01,2.504857057612617718e-02,-1.830822774805461288e-03,-1.920812029500649576e-03
1.692338467693538817e+01,3.032406089716371822e-01,3.376122916741370883e-01,2.512452246867012684e-02,-1.826541285161267097e-03,-1.882861356819672113e-03
1.698339667933586838e+01,3.031311226688446214e-01,3.375434937642646793e-01,2.520039591315092337e-02,-1.822277072627314504e-03,-1.725080153175436023e-03
1.704340868173634860e+01,3.030218917587218508e-01,3.374746147946509067e-01,2.527619103349112648e-02,-1.818030054985022605e-03,-1.999786104967912325e-03
1.710342068413682881e+01,3.029129152104333422e-01,3.374056554375819417e-01,2.535190795323329777e-02,-1.813800150417028620e-03,-1.726122437575646797e-03
1.716343268653730902e+01,3.028041919980037355e-01,3.373366163619708757e-01,2.542754679554003194e-02,-1.809587277507098552e-03,-1.769727575418199002e-03
1.722344468893778568e+01,3.026957211003181714e-01,3.372674982333578320e-01,2.550310768319393948e-02,-1.805391355240065603e-03,-1.940377878395249190e-03
1.728345669133826590e+01,3.025875015011219027e-01,3.371983017139100203e-01,2.557859073859765700e-02,-1.801212303001733898e-03,-2.079632677764102749e-03
1.734346869373874611e+01,3.024795321890207944e-01,3.371290274624215155e-01,2.565399608377383345e-02,-1.797050040578838589e-03,-1.842171206731055754e-03
1.740348069613922632e+01,3.023718121574808237e-01,3.370596761343135350e-01,2.572932384036514392e-02,-1.792904488158946971e-03,-1.967988939810980716e-03
1.746349269853970654e+01,3.022643404048284133e-01,3.369902483816341610e-01,2.580457412963427927e-02,-1.788775566330397769e-03,-1.588493521194364860e-03
1.752350470094018675e+01,3.021571159342502644e-01,3.369207448530585625e-01,2.587974707246395653e-02,-1.784663196082236954e-03,-1.755846122382252262e-03
1.758351670334066696e+01,3.020501377537934684e-01,3.368511661938888291e-01,2.595484278935690503e-02,-1.780567298804147484e-03,-1.624150394292168129e-03
1.764352870574114718e+01,3.019434048763653955e-01,3.367815130460541928e-01,2.602986140043589067e-02,-1.776487796286370380e-03,-1.749563409217478683e-03
1.770354070814162739e+01,3.018369163197338056e-01,3.367117860481106950e-01,2.610480302544367776e-02,-1.772424610719657012e-03,-1.719844387302650775e-03
