X,A,A_noisy
3.541031340297843943e+00,2.643030108055890448e-01,2.627656813606035757e-01
3.549899977772838611e+00,2.649963002851813965e-01,2.628837051286115334e-01
3.558768615247832834e+00,2.656894379430228548e-01,2.691075428519046353e-01
3.567637252722827501e+00,2.663824181147158576e-01,2.525249339194463039e-01
3.576505890197821724e+00,2.670752351651653478e-01,2.647447728881384688e-01
3.585374527672816392e+00,2.677678834886131898e-01,2.554838919064063574e-01
3.594243165147810615e+00,2.684603575086653149e-01,2.674661555102398336e-01
3.603111802622805282e+00,2.691526516783223633e-01,2.745786939427645734e-01
3.611980440097799505e+00,2.698447604800042199e-01,2.795872550400866352e-01
3.620849077572794172e+00,2.705366784255738843e-01,2.668187578936835336e-01
3.629717715047788396e+00,2.712284000563606190e-01,2.799391181079944890e-01
3.638586352522783063e+00,2.719199199431782121e-01,2.684853567404391073e-01
3.647454989997777286e+00,2.726112326863445734e-01,2.565409760760921642e-01
3.656323627472771953e+00,2.733023329156960557e-01,2.795611349008491064e-01
3.665192264947766176e+00,2.739932152906035534e-01,2.724569645800249407e-01
3.674060902422760844e+00,2.746838744999832715e-01,2.763313135375588536e-01
3.682929539897755067e+00,2.753743052623078835e-01,2.496825672323597922e-01
3.691798177372749734e+00,2.760645023256140251e-01,2.787999503576592542e-01
3.700666814847743957e+00,2.767544604675102327e-01,2.798653789161799632e-01
3.709535452322738625e+00,2.774441744951809952e-01,2.805585566337305270e-01
3.718404089797732848e+00,2.781336392453897521e-01,2.892232886385029400e-01
3.727272727272727515e+00,2.788228495844804478e-01,2.758896462379716863e-01
3.736141364747721738e+00,2.795118004083763097e-01,3.017490402347732803e-01
3.745010002222716405e+00,2.802004866425790164e-01,2.882315211352475814e-01
3.753878639697710629e+00,2.808889032421627574e-01,2.871289652640087176e-01
3.762747277172705296e+00,2.815770451917702921e-01,2.573622175533632483e-01
3.771615914647699519e+00,2.822649075056039014e-01,2.633338181702443714e-01
3.780484552122694186e+00,2.829524852274180047e-01,2.987970384766789889e-01
3.789353189597688409e+00,2.836397734305071139e-01,2.884042052176446491e-01
3.798221827072683077e+00,2.843267672176937322e-01,2.945278835059582101e-01
3.807090464547677300e+00,2.850134617213151422e-01,2.821063779370775459e-01
3.815959102022671967e+00,2.856998521032066418e-01,2.854294540471821184e-01
3.824827739497666190e+00,2.863859335546852791e-01,2.932374112972255809e-01
3.833696376972660858e+00,2.870717012965307569e-01,2.801490388869400383e-01
3.842565014447655081e+00,2.877571505789652817e-01,3.020493382181418385e-01
3.851433651922649748e+00,2.884422766816318040e-01,2.783980829388225109e-01
3.860302289397643971e+00,2.891270749135707030e-01,2.924450194715691453e-01
3.869170926872638638e+00,2.898115406131947513e-01,2.882424662327828790e-01
3.878039564347632862e+00,2.904956691482633024e-01,2.952281101400783259e-01
3.886908201822627529e+00,2.911794559158545903e-01,3.048920124133751020e-01
3.895776839297621752e+00,2.918628963423360867e-01,2.819024871765625773e-01
3.904645476772616419e+00,2.925459858833345250e-01,2.983901630059909160e-01
3.913514114247610642e+00,2.932287200237037039e-01,2.957751836562416692e-01
3.922382751722605310e+00,2.939110942774912916e-01,3.037125881973049557e-01
3.931251389197599533e+00,2.945931041879039092e-01,2.957426740051890546e-01
3.940120026672594200e+00,2.952747453272714373e-01,2.917550689052080815e-01
3.948988664147588423e+00,2.959560132970093238e-01,3.024003507010769032e-01
3.957857301622583091e+00,2.966369037275804477e-01,3.114189108879724666e-01
3.966725939097577314e+00,2.973174122784544293e-01,3.069454122858405465e-01
3.975594576572571981e+00,2.979975346380673296e-01,3.010291118255772891e-01
3.984463214047566204e+00,2.986772665237781843e-01,3.044159788907990771e-01
3.993331851522560871e+00,2.993566036818258169e-01,2.854188517833197714e-01
4.002200488997554650e+00,3.000355418872842073e-01,2.961181523606515875e-01
4.011069126472549762e+00,3.007140769440154737e-01,2.996885924944028279e-01
4.019937763947543985e+00,3.013922046846234659e-01,2.975216094730289140e-01
4.028806401422538208e+00,3.020699209704043042e-01,2.965640360150131327e-01
4.037675038897532431e+00,3.027472216912976410e-01,3.037745015914187774e-01
4.046543676372527543e+00,3.034241027658350909e-01,3.089376554603888714e-01
4.055412313847521766e+00,3.041005601410888270e-01,3.250061822347435903e-01
4.064280951322515989e+00,3.047765897926180134e-01,2.992639913623260650e-01
4.073149588797510212e+00,3.054521877244149586e-01,2.978547369537751233e-01
4.082018226272505323e+00,3.061273499688504374e-01,3.175887617261459184e-01
4.090886863747499547e+00,3.068020725866157927e-01,3.098478127482034994e-01
4.099755501222493770e+00,3.074763516666678131e-01,3.000786190580888024e-01
4.108624138697487993e+00,3.081501833261682255e-01,3.249559672433934288e-01
4.117492776172482216e+00,3.088235637104257969e-01,3.082227385149116095e-01
4.126361413647477328e+00,3.094964889928356611e-01,3.077110633803830653e-01
4.135230051122471551e+00,3.101689553748170902e-01,3.054931600763108879e-01
4.144098688597465774e+00,3.108409590857524885e-01,3.030841117810098573e-01
4.152967326072459997e+00,3.115124963829234983e-01,3.139648337706020809e-01
4.161835963547455108e+00,3.121835635514464413e-01,3.040374186174896187e-01
4.170704601022449332e+00,3.128541569042075920e-01,3.388205128205592498e-01
4.179573238497443555e+00,3.135242727817972308e-01,3.182458434733172470e-01
4.188441875972437778e+00,3.141939075524424196e-01,3.130704809745884498e-01
4.197310513447432889e+00,3.148630576119397229e-01,3.084524296975190150e-01
4.206179150922427112e+00,3.155317193835855405e-01,3.193836413704269628e-01
4.215047788397421336e+00,3.161998893181073855e-01,3.274135927895534537e-01
4.223916425872415559e+00,3.168675638935938288e-01,3.205043418152802581e-01
4.232785063347410670e+00,3.175347396154221125e-01,3.073068650195117102e-01
4.241653700822404893e+00,3.182014130161872623e-01,3.170601978351813566e-01
4.250522338297399116e+00,3.188675806556290349e-01,3.029597097064729572e-01
4.259390975772393340e+00,3.195332391205580880e-01,3.349967319155234824e-01
4.268259613247388451e+00,3.201983850247815400e-01,3.281335444442789462e-01
4.277128250722382674e+00,3.208630150090289179e-01,3.240335541565600441e-01
4.285996888197376897e+00,3.215271257408752192e-01,3.255418031395074796e-01
4.294865525672371120e+00,3.221907139146647503e-01,3.176020337568385976e-01
4.303734163147366232e+00,3.228537762514343545e-01,3.224842739727983854e-01
4.312602800622360455e+00,3.235163094988346977e-01,3.342163512482982934e-01
4.321471438097354678e+00,3.241783104310522190e-01,3.248274261206083868e-01
4.330340075572348901e+00,3.248397758487296949e-01,3.318175752468044970e-01
4.339208713047344013e+00,3.255007025788864139e-01,3.287929064954687730e-01
4.348077350522338236e+00,3.261610874748371303e-01,3.295744234468460099e-01
4.356945987997332459e+00,3.268209274161119060e-01,3.311057609398886936e-01
4.365814625472326682e+00,3.274802193083725110e-01,3.389882831667178631e-01
4.374683262947321793e+00,3.281389600833322095e-01,3.263388220789124605e-01
4.383551900422316017e+00,3.287971466986706615e-01,3.367169775587470215e-01
4.392420537897310240e+00,3.294547761379519324e-01,3.226856923690189505e-01
4.401289175372304463e+00,3.301118454105391176e-01,3.254433089526172496e-01
4.410157812847299574e+00,3.307683515515107420e-01,3.247587230448473750e-01
4.419026450322293798e+00,3.314242916215740520e-01,3.411187507593029244e-01
4.427895087797288021e+00,3.320796627069806939e-01,3.302403981074905071e-01
4.436763725272282244e+00,3.327344619194396724e-01,3.461877880155592724e-01
4.445632362747277355e+00,3.333886863960300873e-01,3.243951032551923297e-01
4.454501000222271578e+00,3.340423332991148686e-01,3.391106977905462005e-01
4.463369637697265802e+00,3.346953998162521815e-01,3.243639142823964150e-01
4.472238275172260025e+00,3.353478831601070520e-01,3.478045242640342982e-01
4.481106912647255136e+00,3.359997805683637151e-01,3.303072437326425859e-01
4.489975550122249359e+00,3.366510893036349650e-01,3.424524935591888863e-01
4.498844187597243582e+00,3.373018066533730597e-01,3.316658005862968550e-01
4.507712825072237806e+00,3.379519299297804591e-01,3.315409526546148067e-01
4.516581462547232917e+00,3.386014564697182871e-01,3.422543921696224456e-01
4.525450100022227140e+00,3.392503836346157930e-01,3.233339686341380470e-01
4.534318737497221363e+00,3.398987088103793686e-01,3.292119412432944481e-01
4.543187374972215586e+00,3.405464294073000109e-01,3.568884033350023244e-01
4.552056012447210698e+00,3.411935428599627840e-01,3.342156541369442624e-01
4.560924649922204921e+00,3.418400466271526161e-01,3.512231240200616722e-01
4.569793287397199144e+00,3.424859381917634282e-01,3.351126787116716077e-01
4.578661924872193367e+00,3.431312150607032652e-01,3.279556696237954094e-01
4.587530562347188479e+00,3.437758747648022029e-01,3.408645519682642622e-01
4.596399199822182702e+00,3.444199148587176462e-01,3.542904118828313909e-01
4.605267837297176925e+00,3.450633329208406819e-01,3.460161057806074858e-01
4.614136474772171148e+00,3.457061265532025973e-01,3.439593934098156280e-01
4.623005112247166259e+00,3.463482933813778475e-01,3.560959376528318732e-01
4.631873749722160483e+00,3.469898310543916842e-01,3.405864578061726378e-01
4.640742387197154706e+00,3.476307372446236221e-01,3.560416180910511152e-01
4.649611024672148929e+00,3.482710096477117934e-01,3.525653323406998663e-01
4.658479662147143152e+00,3.489106459824583006e-01,3.398019230910541699e-01
4.667348299622138263e+00,3.495496439907318509e-01,3.599359713144021367e-01
4.676216937097132487e+00,3.501880014373723871e-01,3.625399410841789738e-01
4.685085574572126710e+00,3.508257161100948873e-01,3.495019737170627083e-01
4.693954212047120933e+00,3.514627858193919430e-01,3.537577022837410934e-01
4.702822849522116044e+00,3.520992083984370025e-01,3.503835496593644128e-01
4.711691486997110268e+00,3.527349817029881707e-01,3.425878206093631029e-01
4.720560124472104491e+00,3.533701036112895100e-01,3.623328956014054136e-01
4.729428761947098714e+00,3.540045720239751725e-01,3.449581654209236126e-01
4.738297399422093825e+00,3.546383848639704794e-01,3.609183852049561159e-01
4.747166036897088048e+00,3.552715400763947762e-01,3.509564501556435845e-01
4.756034674372082272e+00,3.559040356284633999e-01,3.466194795525089356e-01
4.764903311847076495e+00,3.565358695093894248e-01,3.636441455698173897e-01
4.773771949322071606e+00,3.571670397302859068e-01,3.604677003520627698e-01
4.782640586797065829e+00,3.577975443240663522e-01,3.772083388130924586e-01
4.791509224272060052e+00,3.584273813453481283e-01,3.586786702138628491e-01
4.800377861747054276e+00,3.590565488703514885e-01,3.615056979699680095e-01
4.809246499222049387e+00,3.596850449968032604e-01,3.617977939540950594e-01
4.818115136697043610e+00,3.603128678438362043e-01,3.587752037628982871e-01
4.826983774172037833e+00,3.609400155518909248e-01,3.750661082286350645e-01
4.835852411647032056e+00,3.615664862826165615e-01,3.775715432939370508e-01
4.844721049122027168e+00,3.621922782187722567e-01,3.699736194841865555e-01
4.853589686597021391e+00,3.628173895641270130e-01,3.537290129054690424e-01
4.862458324072015614e+00,3.634418185433612725e-01,3.689571674975334337e-01
4.871326961547009837e+00,3.640655634019678288e-01,3.656690174650198411e-01
4.880195599022004949e+00,3.646886224061515192e-01,3.612233914458097828e-01
4.889064236496999172e+00,3.653109938427306358e-01,3.508347489254292073e-01
4.897932873971993395e+00,3.659326760190372285e-01,3.758106989031314571e-01
4.906801511446987618e+00,3.665536672628179615e-01,3.795924436793821632e-01
4.915670148921982729e+00,3.671739659221341379e-01,3.713324574874714568e-01
4.924538786396976953e+00,3.677935703652625010e-01,3.733949392897187303e-01
4.933407423871971176e+00,3.684124789805962030e-01,3.870399117992333049e-01
4.942276061346965399e+00,3.690306901765446068e-01,3.894303627281417435e-01
4.951144698821960510e+00,3.696482023814339213e-01,3.729212870097573518e-01
4.960013336296954733e+00,3.702650140434079473e-01,3.427941196659529122e-01
4.968881973771948957e+00,3.708811236303287684e-01,3.790566939540170877e-01
4.977750611246943180e+00,3.714965296296768305e-01,3.740715605357050055e-01
4.986619248721938291e+00,3.721112305484520211e-01,3.800084565265199887e-01
4.995487886196932514e+00,3.727252249130739159e-01,3.686033466058045160e-01
5.004356523671926738e+00,3.733385112692822472e-01,3.643689585521084906e-01
5.013225161146920961e+00,3.739510881820391486e-01,3.800780373641366450e-01
5.022093798621916072e+00,3.745629542354272368e-01,3.725960478657263097e-01
5.030962436096910295e+00,3.751741080325527444e-01,3.772153656867610061e-01
5.039831073571904518e+00,3.757845481954457112e-01,3.809504483949778253e-01
5.048699711046898742e+00,3.763942733649601746e-01,3.784074602453200153e-01
5.057568348521893853e+00,3.770032822006767481e-01,3.636008436268710620e-01
5.066436985996888076e+00,3.776115733808015906e-01,3.842963050235317368e-01
5.075305623471882299e+00,3.782191456020699283e-01,3.742631184855907400e-01
5.084174260946876522e+00,3.788259975796455237e-01,3.776185564416242868e-01
5.093042898421871634e+00,3.794321280470232538e-01,3.845456836669367551e-01
5.101911535896865857e+00,3.800375357559294676e-01,3.663720931323994900e-01
5.110780173371860080e+00,3.806422194762248967e-01,3.788071490029921162e-01
5.119648810846854303e+00,3.812461779958049579e-01,3.637783163191986580e-01
5.128517448321849415e+00,3.818494101205025526e-01,3.770307947655434089e-01
5.137386085796843638e+00,3.824519146739899234e-01,3.865485848390127210e-01
5.146254723271837861e+00,3.830536904976796220e-01,3.822846369691654811e-01
5.155123360746832084e+00,3.836547364506283642e-01,3.814319118762310445e-01
5.163991998221827195e+00,3.842550514094381087e-01,3.905218905367696114e-01
5.172860635696821419e+00,3.848546342681586352e-01,3.812839763989304132e-01
5.181729273171815642e+00,3.854534839381910105e-01,3.699080963595103855e-01
5.190597910646809865e+00,3.860515993481892227e-01,3.970097575330348016e-01
5.199466548121804976e+00,3.866489794439638694e-01,3.889755223859635014e-01
5.208335185596799199e+00,3.872456231883842914e-01,3.952984964245164767e-01
5.217203823071793423e+00,3.878415295612833713e-01,3.838964833690612921e-01
5.226072460546787646e+00,3.884366975593591120e-01,3.841889487169776185e-01
5.234941098021782757e+00,3.890311261960792133e-01,3.816596995099982847e-01
5.243809735496776980e+00,3.896248145015846487e-01,3.703835342179527257e-01
5.252678372971771203e+00,3.902177615225931873e-01,3.854752385060287723e-01
5.261547010446765427e+00,3.908099663223040809e-01,3.846813947367827557e-01
5.270415647921760538e+00,3.914014279803018637e-01,4.070065671180574940e-01
5.279284285396754761e+00,3.919921455924607057e-01,3.727720743719629137e-01
5.288152922871748984e+00,3.925821182708493784e-01,3.926121414400507437e-01
5.297021560346743208e+00,3.931713451436359419e-01,3.910368910795284925e-01
5.305890197821738319e+00,3.937598253549929317e-01,3.925750753174713781e-01
5.314758835296732542e+00,3.943475580650015466e-01,3.923762515535445528e-01
5.323627472771726765e+00,3.949345424495592227e-01,3.966063647802914316e-01
5.332496110246720988e+00,3.955207777002830993e-01,4.034942962832427926e-01
5.341364747721716100e+00,3.961062630244170379e-01,3.790123192520590267e-01
5.350233385196710323e+00,3.966909976447370867e-01,4.043736517450205459e-01
5.359102022671704546e+00,3.972749807994584992e-01,3.937872678639080526e-01
5.367970660146698769e+00,3.978582117421418096e-01,3.872772740705804351e-01
5.376839297621693881e+00,3.984406897415990745e-01,3.791009886247853622e-01
5.385707935096688104e+00,3.990224140818017240e-01,3.799784414318390091e-01
5.394576572571682327e+00,3.996033840617870814e-01,3.979731507555444026e-01
5.403445210046676550e+00,4.001835989955666029e-01,3.880571018896094015e-01
5.412313847521671661e+00,4.007630582120320084e-01,3.885788205473321155e-01
