lam,h,c,c_noisy
2.366858651544456293e+00,5.366759517714339012e-01,1.665450002227327753e+00,1.659794291865473115e+00
6.602982460235785611e-01,7.413718377190022801e-01,1.074644120378839274e+00,1.092913158554332353e+00
1.031325455569324978e+00,4.473474131409316823e-01,1.340397704270485324e+00,1.331459663788102210e+00
2.669262041770453564e+00,8.643461131598033642e-01,2.125216029431423959e+00,2.143661746750535446e+00
1.732699857257110398e+00,5.377378814996262024e-01,1.698673513162223925e+00,1.697857777280321168e+00
2.144319584569720050e+00,4.812497595272171025e-01,1.571527006526180603e+00,1.581473635365945096e+00
2.443806100018527161e+00,2.952886596931958429e-01,1.275229819581074064e+00,1.275668789807568704e+00
2.091493897364677945e+00,3.722671254943640817e-01,1.270960903853566082e+00,1.248546088417329392e+00
2.334737361131617561e+00,2.157586060228198210e-01,1.238705479588572134e+00,1.232978966478727179e+00
1.864105550013643642e+00,5.097737313762431555e-01,1.692315793858319539e+00,1.694214329824133447e+00
1.073319005021394323e+00,9.669775839652892113e-01,1.373867337540753741e+00,1.362357840451172697e+00
9.677357541245247274e-01,8.059519336737770434e-01,1.303821341716984605e+00,1.290347234384258579e+00
2.983846593347427856e+00,6.901199056153548561e-01,1.901069472502400215e+00,1.904731331039629438e+00
5.262680374491488511e-01,6.953941783868951010e-01,9.579788031151497130e-01,9.514846531173750677e-01
2.227280394804555641e+00,4.673813540133707756e-01,1.502017867157674269e+00,1.485059594947867767e+00
2.701635563488673508e+00,2.826987627850384710e-01,1.340674616515668216e+00,1.333833464779603739e+00
1.078520516250828676e+00,2.042339153626653858e-01,9.680909919851489187e-01,9.766983677187461854e-01
6.213504646411891486e-01,8.186602130150240075e-01,1.042069031187853101e+00,1.037331570487028731e+00
1.498117048718224265e+00,8.500176948579897251e-01,1.624281679976219417e+00,1.633629405690738112e+00
1.324896774222122708e+00,6.377432348789100480e-01,1.524106596841585892e+00,1.539379324468084231e+00
1.653973327514010938e+00,4.316902085912547871e-01,1.555337510867393913e+00,1.555662664872349055e+00
1.568539586069018998e+00,2.094110052122099552e-01,1.029291491346383758e+00,1.017994657911730050e+00
2.855061047811716435e+00,6.980499899971978617e-02,8.303927814375257066e-01,8.173771304811277005e-01
7.983150003231432867e-01,1.002834822497280370e-01,7.490634689722350803e-01,7.488009304303634428e-01
2.860061430031344276e+00,6.530006725070376383e-01,1.839889420258849828e+00,1.848699977028932295e+00
6.143640474848989230e-01,4.156699435074005522e-01,1.035910935583010062e+00,1.038601088866143662e+00
2.845595908075086999e+00,3.805059210301713901e-01,1.368471040728862276e+00,1.373943612630744493e+00
1.332501730480658120e+00,7.227099829972358780e-01,1.530595073233730785e+00,1.526161655424677521e+00
2.317716111067300133e+00,8.698871686953983939e-01,2.005001180820824125e+00,2.008005408412303350e+00
5.077336031559658291e-01,6.231694211868283872e-01,9.407272209758795745e-01,9.360141333171043687e-01
1.618189687824753697e+00,7.642324391379021753e-01,1.685261163774316229e+00,1.682005064738845368e+00
2.194407133254402620e+00,6.580216480007640145e-01,1.897737485392066770e+00,1.884815020658874074e+00
2.070812468437624787e+00,5.195194496952482144e-01,1.694973264583727879e+00,1.679251134611481122e+00
2.515922388699204593e+00,4.528538486349045766e-01,1.399122351055856361e+00,1.394302784137466888e+00
8.835586448965239148e-01,2.376357467078534791e-01,1.156789688841390440e+00,1.145713695436112678e+00
1.503001238254922711e+00,9.576343744671467206e-01,1.627777583796167216e+00,1.618190126594968969e+00
2.034226118604452793e+00,8.162891564320668980e-01,1.883112236696848241e+00,1.889822711326502036e+00
5.718231429503723984e-01,5.613137266522216784e-01,9.991322039159856727e-01,9.980613947012519915e-01
2.589147811899177309e+00,7.529500882379491777e-01,2.043555682258911155e+00,2.072696941139136495e+00
1.540594274346070547e+00,3.530893670244932836e-01,1.361713719006517165e+00,1.370977139760749308e+00
1.115196635879286857e+00,6.060273110108018724e-01,1.399094559917296365e+00,1.392762683765500942e+00
1.056156190197375722e+00,7.155409271205621646e-01,1.362456004179536606e+00,1.370236077600485602e+00
2.127298410957949582e+00,2.045142680823789361e-01,1.188823137778034278e+00,1.192391176657434215e+00
6.195958246054649177e-01,7.431207159434686238e-01,1.040577593844675741e+00,1.033720783049502323e+00
1.111135477486600687e+00,1.765149905538805353e-01,8.937841728620842252e-01,9.048101225329335806e-01
1.259793180842563975e+00,3.709821314179257978e-01,1.429797237695977774e+00,1.422043951617335100e+00
1.146229518030705163e+00,5.441918575363610122e-01,1.416383629496698493e+00,1.385799816973082521e+00
2.326515907439782538e+00,4.202181637262785152e-01,1.350592384439335047e+00,1.358533032030733612e+00
1.981093710417225262e+00,2.582570693572822651e-01,1.150600210615552177e+00,1.144427619429374543e+00
2.759909042295608739e+00,5.881647183117115762e-01,1.692881930233426813e+00,1.707742305156972229e+00
2.252443433851105681e+00,6.100651871191826309e-02,7.769440196228010187e-01,7.704472975556320158e-01
1.236139269994045886e+00,2.210433467021050702e-01,9.921546107448434570e-01,9.803410682769898576e-01
1.310587025741985379e+00,8.868136223552400277e-02,8.766389082326561111e-01,8.921235248920756922e-01
8.081121326139307781e-01,1.184342681160007460e-01,7.579004691123141235e-01,7.471454858609606342e-01
1.106358826328638134e+00,5.335271244544880220e-01,1.391638602089233512e+00,1.393672539004259026e+00
2.011550124296066500e+00,5.080382684872525312e-01,1.678540076204781517e+00,1.693037348162748756e+00
2.327490882446365816e+00,6.711393726548574579e-01,1.931942057751714126e+00,1.933087031185823035e+00
1.239743732425141909e+00,3.613127543692199461e-01,1.414044970705476079e+00,1.413239121552298139e+00
1.360575193449631737e+00,2.532810492106431499e-01,1.067389747763055619e+00,1.068413982135441254e+00
2.507232746212733510e+00,9.726164659427870562e-01,2.089113511451504479e+00,2.097504047973892671e+00
2.896198308091630924e+00,2.401569315781075797e-01,1.353170618213468179e+00,1.345102496616670251e+00
7.117883843658687759e-01,8.321871251635468703e-01,1.116273412242761109e+00,1.122379822235718860e+00
6.781719630664722054e-01,4.066920914160945810e-01,1.088690581848638761e+00,1.094461336018033526e+00
2.398021303030049456e+00,5.196694891995870536e-02,7.192377475819669019e-01,7.425648678357923416e-01
1.739211977438800849e+00,4.890918410022686569e-01,1.654494926836952651e+00,1.651129671537667543e+00
1.562530037054793874e+00,6.798326527032346744e-01,1.652945903412364581e+00,1.643797604820360414e+00
2.083914159281532452e+00,8.695536442906212082e-01,1.908650632878213127e+00,1.916007503108279719e+00
2.400980169648334606e+00,3.962815097166051959e-01,1.305309315871838738e+00,1.301337743375096556e+00
6.746208095759005374e-01,4.267606218234227811e-01,1.085998241770014250e+00,1.088889403433848102e+00
2.904525965598206305e+00,3.809867108478453002e-01,1.382344112727908136e+00,1.383669877953210614e+00
2.895167525821006560e+00,4.473970597192649667e-01,1.398368432881405221e+00,1.410052372494661199e+00
1.541632618172636970e+00,3.893679942745171263e-01,1.470870338575235303e+00,1.464301963723534605e+00
1.673908733613916233e+00,5.359387415339676997e-01,1.678435546750524754e+00,1.677512751461943230e+00
1.180750355800695317e+00,3.575549204383628443e-01,1.393945430339913694e+00,1.368424303847784351e+00
1.968711644680238626e+00,3.812948840891198787e-01,1.315055760794712425e+00,1.306154621831918217e+00
1.012869965014819629e+00,5.672022343259625066e-01,1.333008173005234775e+00,1.348371561120620399e+00
1.836518293416396386e+00,6.832855884966078097e-01,1.782684637287209162e+00,1.775869578140765626e+00
2.760835627598793085e+00,7.882937588654321814e-01,2.097000491014141765e+00,2.089985722835216997e+00
1.765456048111686327e+00,5.727236658977280515e-01,1.727202777558026980e+00,1.715023705738176973e+00
2.567722002496592992e+00,8.417115127626617621e-01,2.087685688561966124e+00,2.093484031458825445e+00
9.479820015052784488e-01,7.103294574664977823e-01,1.290232688955159635e+00,1.292012590588877297e+00
2.708794039131042997e+00,6.275782790723241078e-01,1.815228282442114427e+00,1.803359613845810117e+00
8.079790695359432284e-01,1.545495221163820654e-01,8.509446028485259106e-01,8.576191065894190890e-01
1.032153944257971023e+00,1.249637032203699122e-01,8.454713473679835722e-01,8.480724061664149938e-01
2.300596531661195598e+00,5.821408214241982626e-02,7.598131112916963747e-01,7.673534450860182154e-01
1.254970580329457075e+00,3.442977392414074966e-01,1.390934381949121335e+00,1.384519586864849439e+00
7.972814041146754072e-01,5.134298850606537901e-01,1.181834012515609711e+00,1.199214100092964808e+00
7.169905071990296808e-01,2.570405167145081715e-01,1.107443813427093193e+00,1.111542489486437413e+00
2.483246326013079930e+00,5.922084408891536977e-01,1.783152797951255586e+00,1.781983902781493656e+00
5.494144590197300726e-01,1.242134743624393051e-01,8.143398945069459938e-01,8.091515516908726058e-01
6.408581460855851120e-01,5.130371337500232443e-01,1.058463648793342982e+00,1.056015375076460705e+00
2.863802664297327549e+00,2.800772082380433292e-01,1.374730980139470038e+00,1.383318900082665115e+00
2.455375454269443480e+00,3.642606077812026166e-01,1.282546044759737658e+00,1.279856377838753945e+00
1.426087283089443325e+00,8.063512881958522227e-01,1.584380666762928769e+00,1.595162105500009808e+00
9.809379872417290924e-01,7.034034915291216550e-02,7.758105616057889842e-01,7.816173233314048785e-01
2.667947093297494909e+00,7.405705503499251385e-01,2.038115510579758372e+00,2.051580462317873721e+00
2.469113441848636903e+00,3.325723080415512456e-01,1.278270015633380163e+00,1.286411057917291823e+00
2.171299201651730737e+00,9.227922248766723401e-01,1.949590294060079110e+00,1.948960901396720846e+00
1.825960031198738731e+00,3.842773440029122467e-01,1.367239245137666925e+00,1.348145845716101521e+00
1.813169977513799047e+00,7.380531575643067832e-01,1.778064910746122829e+00,1.781050616551093535e+00
2.944846657446604787e+00,3.321454997561232303e-01,1.398017418780961973e+00,1.405908179109846001e+00
1.805726315935733295e+00,5.232154093033229980e-01,1.704084947586103738e+00,1.705713870399974796e+00
7.100781200935517568e-01,5.449511021294491941e-01,1.114842884683203694e+00,1.120407201850702972e+00
6.869872808720551838e-01,3.180124788386670676e-01,1.093144331449688922e+00,1.088428130471214450e+00
1.988884441187245056e+00,4.608875456127361492e-01,1.559039356300717660e+00,1.555234580481107187e+00
2.331697644075839460e+00,1.399760256040060713e-01,1.113998190483959538e+00,1.104574300044969037e+00
2.070605145218299192e+00,9.275411488287047534e-01,1.906097494715797813e+00,1.919716498744023392e+00
2.357047378001281057e+00,6.673098375893553591e-01,1.931287921925897155e+00,1.932871864561828357e+00
1.235490690793897617e+00,5.331534362537473370e-01,1.468093803761067573e+00,1.463168942915590964e+00
1.427817438836257891e+00,4.423728035908409684e-01,1.540873140676724873e+00,1.527554615604428401e+00
1.163349437218439419e+00,5.066974775395211017e-02,7.014278645545236612e-01,6.998947917921930495e-01
1.431492483668096671e+00,4.871522292696925938e-01,1.562808214313437194e+00,1.577234526233062706e+00
1.166572087893364529e+00,2.179724958101719734e-01,9.947788443020526561e-01,9.993980607662258375e-01
2.585345807250633232e+00,5.316456645282138238e-01,1.584394156197862502e+00,1.577148940467610672e+00
8.695698194423968630e-01,7.137756774840650076e-01,1.235200691155437180e+00,1.249495640757789294e+00
1.019724949479422715e+00,2.491259747359144683e-01,1.170892970592628979e+00,1.185178072087609502e+00
2.285188241478397053e+00,7.644136535372768604e-01,1.973689791479421141e+00,1.983497553191614138e+00
1.494803151917905470e+00,4.734572712501141645e-01,1.582981873282397700e+00,1.590870041965079196e+00
1.353171893024006867e+00,2.287800282772635141e-01,1.004135225772350593e+00,1.015691743572991301e+00
2.936136797208059424e+00,3.161186994261820926e-01,1.396428271567341506e+00,1.401860862030798183e+00
2.734502931619275046e+00,6.036804748421494837e-01,1.743583458270677067e+00,1.751333466445918585e+00
1.047357401180009528e+00,6.100897430512975950e-01,1.356051549671960510e+00,1.348251296314147751e+00
8.883608740469957077e-01,7.942463329388029791e-01,1.248648923163524493e+00,1.263644501270042353e+00
1.730912419423225490e+00,6.011202858450683806e-01,1.722533009640774271e+00,1.724844811541049072e+00
1.935281527713716088e+00,7.371207667844111855e-01,1.832451504692618194e+00,1.852693622770251958e+00
1.366817677408741716e+00,1.837991116936807945e-01,9.643235203813063094e-01,9.439010406450899504e-01
1.978585842892628399e+00,6.385201654221526191e-01,1.827650236646606974e+00,1.834704325327930707e+00
2.195457677960306775e+00,5.239454829004576153e-01,1.678762750373039125e+00,1.688577365777572670e+00
2.536561767448255456e+00,3.737546736126314828e-01,1.301507973120967554e+00,1.298078647011452924e+00
1.105420678287378333e+00,4.807688722571582529e-01,1.388251006475696325e+00,1.392775449550448963e+00
2.112777884182162502e+00,8.002676583981901404e-01,1.914657377104484359e+00,1.922140641087811685e+00
6.452402897531548387e-01,3.834011448171999459e-01,1.061562491820875032e+00,1.067336306943823976e+00
6.620165409188345507e-01,4.694166084078889578e-01,1.075914570979416673e+00,1.070517978418571214e+00
6.383858777024362663e-01,9.576641065025607302e-01,1.056439180541233425e+00,1.055019802241677684e+00
7.909346461033257558e-01,5.065443233427062708e-01,1.177049838293217077e+00,1.187240232961023878e+00
2.454389852476598577e+00,2.270362960563860333e-01,1.269201125072596748e+00,1.281974325914787327e+00
1.427174617788717903e+00,6.285761103228717506e-01,1.579630111770334633e+00,1.580619880206414862e+00
1.732051119854523868e+00,5.923883890056350632e-01,1.720838372770352009e+00,1.721608697560752077e+00
1.627249297790362315e+00,2.616518547793483251e-01,1.074020000741765291e+00,1.076024964279236773e+00
1.017677853020996670e+00,6.092784130831672279e-02,7.458993292308193634e-01,7.562759813292381228e-01
6.144415668239689987e-01,1.473332840544243627e-01,9.003325539495508067e-01,8.897921692701139529e-01
9.545769246841108169e-01,6.856398846381448475e-01,1.294708305302225027e+00,1.281417646962736079e+00
2.645726100270854086e+00,6.452932385544817295e-01,1.873998465388318824e+00,1.875241615050205812e+00
1.346577114875155301e+00,6.663566938278159268e-01,1.537245160016309065e+00,1.526179872336273835e+00
1.551341093601773746e+00,5.269237990208046618e-01,1.627021621412843899e+00,1.621150526666192970e+00
1.161003174675466987e+00,7.118243002508263251e-01,1.428776074343176994e+00,1.429639031726163356e+00
2.353028152350479019e+00,5.129846735827683357e-01,1.600338999194051315e+00,1.605164048498207041e+00
2.255914479620876101e+00,1.824358968229459199e-01,1.192700365800758666e+00,1.181979447445955955e+00
1.459575782758824491e+00,1.037269571937699392e-01,9.365165195922394714e-01,9.445325740597915187e-01
1.765960103575672013e+00,6.672305410902822365e-01,1.749253581207030450e+00,1.731516434985079123e+00
1.489531918649070308e+00,9.261955786556552717e-01,1.620279524767374468e+00,1.625733685260132289e+00
1.933314170367471885e+00,9.738003328592794716e-01,1.845071755631203070e+00,1.829294438119608124e+00
1.983976490935965620e+00,3.630426673871781640e-01,1.262529188307782935e+00,1.249779954385868086e+00
1.943620922987171928e+00,2.987876880734663398e-01,1.154392537296039301e+00,1.160814756591812991e+00
2.753951099568531902e+00,4.737191726794430791e-01,1.421659954585821506e+00,1.417596332350475219e+00
2.875618559232916205e+00,3.131215913765943992e-01,1.382461731793581672e+00,1.374506148816078133e+00
6.284970497252008181e-01,8.195259104460788091e-01,1.048121084045589235e+00,1.043673316452691902e+00
1.449368892880712023e+00,2.953999207195293075e-01,1.186648983728312734e+00,1.191299309669866524e+00
6.008692868892097083e-01,5.551203890134053243e-01,1.024520601053713342e+00,1.023980133092409650e+00
