N,trial_temperature,C
1.649763597223339389e+02,2.974529779532552425e+02,1.462602833128512891e+01
1.364565787884722852e+02,2.952665946938692514e+02,1.453511965041799670e+01
1.675518035493851130e+02,2.825440395031502590e+02,6.705228293342713641e+00
1.517617205805926233e+02,2.809587390710515820e+02,6.467909500644814180e+00
1.385630244086803202e+02,2.911573797279783093e+02,1.174429829767087341e+01
1.826818470953687381e+02,2.860522502220339334e+02,7.688402271254363818e+00
1.647386194858231647e+02,3.051760934128342910e+02,2.080156522637042826e+01
3.663347482901566110e+01,3.029400012976399239e+02,1.415700628698957786e+01
1.498966307411677406e+02,3.072050733677288576e+02,2.399161105026436402e+01
1.824958329979401483e+01,2.852370707641071021e+02,2.673465437606637352e+00
8.574539181851029923e+01,2.894658158950864504e+02,1.163360071670718199e+01
7.995362554353162921e+01,2.996397451005057633e+02,1.919448988523622646e+01
4.123145070112143884e+01,2.885137147698637818e+02,7.778838311788156545e+00
1.876431166185618622e+02,2.960296024410392874e+02,1.251679930755640413e+01
1.986055899387223178e+01,3.055088923340736642e+02,7.832852722368636833e+00
1.974983582726544729e+00,3.055025187205642965e+02,1.549485758305803595e-01
6.526123992913169047e+01,2.858585310721531414e+02,8.938557454112869394e+00
1.981581989300031807e+02,2.800689158518818545e+02,5.216400151395631291e+00
5.367433054929954039e+01,2.985704117313762254e+02,1.556386000363430711e+01
1.663081588380284472e+02,2.991388568901102758e+02,1.575447025723763339e+01
3.544961376707262701e+01,2.838876484430456912e+02,5.328285338586844944e+00
1.176892926048771670e+02,2.906040121778239609e+02,1.206685050174366225e+01
1.917234577006990150e+02,2.915472811441131284e+02,9.880983265489515333e+00
1.435861336785956155e+02,2.972754317649680047e+02,1.565878900273172292e+01
1.961210870605187893e+02,3.044922077703539003e+02,1.782852298792070300e+01
1.153367731687189064e+02,3.043966503854962866e+02,2.357391153430391029e+01
1.966836066041308584e+02,2.813754837945903091e+02,5.646170255765198043e+00
1.675723593122807529e+02,3.000262292517288643e+02,1.633728210059669905e+01
1.558713969942837139e+02,2.933416457096979570e+02,1.237850222125738497e+01
1.778094874953885380e+02,2.998469950722321755e+02,1.557165446519678476e+01
1.266668119350617161e+02,2.811246181027997295e+02,7.022444668248174260e+00
7.191654472893772265e+01,2.852502002310932312e+02,8.934156954120044958e+00
1.061282055713416099e+02,2.875831885976209605e+02,1.048404292715290431e+01
4.607357874079035298e+01,2.868109366692848994e+02,7.744030435635879783e+00
1.557312806524593611e+02,2.979010531713364571e+02,1.546122447628934005e+01
3.484562182135842789e+01,2.963815010511874561e+02,9.926867159022673803e+00
1.158623918483315549e+02,2.913478030074940079e+02,1.258986206488125426e+01
1.076438869862437571e+02,2.844442398975241417e+02,8.803044846928136380e+00
1.347086578920604154e+02,3.066591910936829777e+02,2.468348456087724685e+01
1.523368331343847615e+02,2.888059494905353404e+02,9.933497780128744736e+00
2.285574932671787352e+01,3.037040247841762834e+02,8.678302096132130217e+00
1.253632513719287260e+02,2.826403996616392647e+02,7.684131692426358740e+00
8.337722061057336020e+01,2.952269191665707808e+02,1.559436000951943768e+01
1.232260856979227839e+02,2.847855882655880464e+02,8.712939126939861723e+00
1.391029240861525693e+02,3.013010384096490952e+02,1.919038557653799515e+01
1.175104375663637484e+02,2.987443271599123591e+02,1.810083037749584278e+01
1.468443292948843180e+02,2.785303446433677550e+02,5.704121051698569644e+00
1.044850261837249548e+02,3.073126457088032453e+02,2.729349198583694047e+01
9.311069401672507695e+01,2.947968994541415668e+02,1.538403920166637739e+01
5.806700422425850405e+01,3.063089076481849702e+02,2.322133448344215623e+01
4.660118232934460281e+01,3.050591075503290881e+02,1.909486385678205522e+01
1.393651191122718558e+02,3.004060726525976861e+02,1.840057405500371956e+01
1.394465592096790658e+02,3.011820906114241438e+02,1.906470488245526695e+01
3.990102008234267572e+01,3.018193647914860094e+02,1.453774206663622692e+01
1.943956459056113033e+02,2.826372767117766216e+02,6.109104099193721105e+00
1.345590052775898187e+02,2.878760107076453210e+02,1.000699046028336703e+01
1.067120085187554253e+02,3.001561550961867511e+02,1.974062012792049714e+01
1.683938949574485378e+02,2.960860181862192348e+02,1.352334317320347168e+01
9.781756622732781636e+01,2.786823660133112526e+02,6.359857396215421232e+00
9.571302914996503830e+01,3.070677113802151439e+02,2.721759208605678282e+01
5.239660561542984141e+01,3.079975086664279047e+02,2.355269930493464514e+01
3.207096079674777656e+01,2.817032659279144013e+02,4.298046466401390653e+00
1.426124951973025645e+02,2.918062458792841767e+02,1.198635045611487904e+01
1.689780826795694679e+02,2.820911811780069911e+02,6.504049141233695153e+00
1.358819568410958425e+02,2.904184359460466567e+02,1.139699185637852352e+01
7.439548182249409081e+01,2.996259547841727908e+02,1.887906241910367910e+01
1.155686961525913858e+02,2.829716001036780426e+02,7.997890562448630725e+00
1.131190822611239923e+02,3.057459305660682389e+02,2.513256756509752776e+01
1.873766506113844912e+02,2.818972694228550608e+02,6.017823604473107046e+00
7.814716817918217373e+01,3.007428087653070747e+02,2.012829538411709507e+01
3.379174776113470102e+01,3.033618399976309661e+02,1.333689320698672809e+01
1.755096457724731636e+02,2.931298566783631827e+02,1.138717490311631764e+01
1.790509708804868012e+02,3.027318350666059246e+02,1.766266457358224429e+01
1.060485340537716681e+01,3.048992154793187979e+02,3.025677897016879392e+00
4.044658213705699268e+01,2.879965618396926175e+02,7.451173139056326278e+00
1.276204470662924990e+02,2.990070461060544176e+02,1.786388614668994279e+01
1.579801859713327588e+02,2.954740774882445180e+02,1.364697513489604930e+01
1.217318088413695278e+02,2.852596459956051262e+02,8.975913583484665281e+00
3.912625002918508699e+01,2.838906582211126306e+02,5.815726010473136753e+00
2.441067347717762104e+01,3.069178874196466040e+02,1.085013283500715175e+01
1.016885541789715290e+02,2.800827327163420364e+02,6.895754386986571838e+00
1.632865709251432804e+02,2.906557559400853847e+02,1.051935705029928414e+01
4.419636903335311473e+01,3.020233742160561974e+02,1.597819569161051589e+01
1.595140627968394043e+01,3.029955501645781624e+02,5.172353242252522243e+00
1.106579541628676253e+02,2.946280503330203828e+02,1.501833332382783937e+01
3.917161247891566944e+01,3.048301446456599706e+02,1.639448729241921754e+01
1.441732037636964847e+01,2.938172949323256944e+02,2.929560928146866416e+00
1.548796550102123888e+02,2.869633303856858788e+02,8.929485958426587544e+00
1.644240946095065681e+02,3.054042905229701432e+02,2.103404790512299272e+01
8.026877466854884347e+01,2.941308497880845039e+02,1.467401814818461325e+01
5.952119567348859874e+01,2.866684839998193866e+02,8.973939883653748950e+00
5.614705699795459992e+01,2.962406160515774900e+02,1.427205824390198075e+01
7.283331373984181312e+01,2.813525236876145641e+02,7.187672135789632932e+00
1.158046209801361499e+02,2.895717190898614035e+02,1.147563382508618446e+01
1.060361955443829913e+02,2.831680821406304744e+02,8.208095406765023583e+00
7.171448705336656815e+01,2.933186042256539281e+02,1.370764516111289844e+01
1.278467748683981000e+02,2.890883181922451968e+02,1.087446590853175188e+01
1.354777209475445261e+02,2.875745616246110217e+02,9.820399614060761451e+00
1.120975106470318252e+02,2.787849654708872436e+02,6.306740348183614842e+00
7.807168809532292642e+01,2.841839681688556993e+02,8.589784137301991862e+00
1.251566536058877261e+02,2.861694826273891863e+02,9.359650403695017218e+00
1.187886538596079902e+02,2.931716521785193095e+02,1.373483339933296854e+01
6.872444761875260610e+01,2.998528694916435597e+02,1.862604057840426464e+01
6.133700152018480622e+01,3.063253762331364101e+02,2.388226772140525611e+01
1.096040269248380383e+02,2.935735215335918156e+02,1.426910438125623948e+01
1.228560060613682907e+02,2.885685270479663131e+02,1.071307434598853447e+01
1.225488893454399459e+02,2.879513213031756891e+02,1.037307232438268301e+01
7.718476377067312910e+01,2.781181961016378636e+02,6.022268619823149649e+00
1.135890075360347851e+02,2.980400822945538835e+02,1.764865072844149196e+01
1.971681574040873954e+02,2.925698673978703255e+02,1.018087816308985616e+01
8.617687928974638112e+01,2.795889029590005066e+02,6.686373417079215287e+00
1.687599282034081227e+02,2.943093397329158734e+02,1.238498370970743423e+01
1.718341457008443030e+01,3.077131956185331205e+02,7.066295496981975788e+00
1.751704224866924164e+02,2.818657163784837394e+02,6.281336180559067728e+00
1.883995249504473861e+02,2.932863503145129584e+02,1.091769186113139689e+01
5.311093915493351147e+01,2.969800812274547752e+02,1.432248768511025538e+01
3.408181718766346346e+00,2.830539982768873983e+02,1.525708396089808794e-01
9.711867427332606439e+01,2.786039487812258812e+02,6.331519129146209401e+00
3.735973927479331280e+01,2.849254093929632745e+02,5.909695767174394376e+00
1.943546196027683095e+02,2.878543541529795675e+02,8.091265646126055699e+00
1.796419885883921097e+02,2.806447386605140650e+02,5.768394641568254322e+00
1.921723123001240481e+02,2.884042170409760502e+02,8.397092933826753480e+00
1.211700618904097979e+02,2.864757069390921060e+02,9.608086545677668511e+00
1.035169130136257820e+02,2.785171456210579777e+02,6.274246419339504222e+00
1.667108520266659468e+02,2.816993777442774558e+02,6.413108901942162099e+00
1.308174441721152164e+02,2.917685616863216751e+02,1.240079613876234355e+01
5.046297759708178177e+01,3.046750468513163241e+02,1.985388823756413856e+01
1.869229216133145712e+02,2.872130554539626246e+02,8.048315030236118162e+00
8.850019054314073230e+01,3.063228776782571003e+02,2.633173840221902040e+01
1.549376894335505028e+02,3.027600628613510025e+02,1.939985588655996551e+01
1.006866534407088665e+02,3.014843887583771220e+02,2.114677733527488357e+01
3.748789237792038165e+01,3.003464441230021293e+02,1.283849305330912394e+01
5.988944255487324853e+01,3.045177677486357766e+02,2.178538739710602812e+01
1.153077429917606196e+02,2.780962555522906428e+02,6.019742487680680654e+00
2.945741476859182129e+01,2.895532829312164154e+02,5.959614012908853731e+00
3.733833864679237724e+00,3.035861010456669078e+02,4.703937860009665406e-01
8.734435364563636028e+01,3.075798106218720136e+02,2.778225821688679531e+01
1.526772371999847167e+02,3.014174617315370597e+02,1.840906546868639992e+01
1.232172974748347087e+02,2.915151695568457626e+02,1.248986878816167057e+01
6.550512878566783570e+01,2.847265087865582700e+02,8.407873295472082731e+00
1.437309469198031593e+02,2.846748890199879725e+02,8.179152946633632126e+00
9.741841198886478992e+01,2.787167632812960960e+02,6.373814125787920837e+00
1.999007690991483344e+02,2.931956812527988063e+02,1.038937691343273251e+01
1.554302988365113265e+02,2.818813228074045014e+02,6.735225026595410114e+00
1.662956568130800576e+02,3.008701304368584601e+02,1.706599435948395538e+01
5.265023232161684774e+01,3.052160954542116542e+02,2.090664123469605329e+01
3.130669760691397485e+01,3.078021111854545779e+02,1.499819700881669071e+01
4.066147791229300168e+01,2.974153723542803505e+02,1.201424163776790799e+01
8.702072790490694842e+01,2.822254284538104230e+02,7.805965948700118062e+00
1.029176748045591694e+02,3.010530704993444715e+02,2.068312349975988695e+01
3.972726019871466008e+01,3.024190424402589201e+02,1.488607455384761913e+01
1.562090094267277323e+02,2.865879832632114130e+02,8.711268646490365697e+00
1.738177997290287067e+02,2.878829718678552467e+02,8.759699584734491395e+00
6.388499216628792254e+01,2.995745637783541611e+02,1.786749369331499793e+01
1.021047751545017093e+02,3.008626195869989601e+02,2.051895373558134139e+01
1.192805459000390158e+02,2.835417216450236992e+02,8.199037675408577641e+00
1.447532566122936259e+02,2.812152110952488329e+02,6.711088404702245214e+00
3.034701843860592163e+01,2.987410792283510546e+02,9.638013585377398940e+00
5.689334121922812670e+01,2.868495062898886090e+02,8.857464411932712167e+00
1.464104931758221539e+02,3.022975554146167951e+02,1.958982506943376123e+01
1.140702705442326987e+02,2.792895764565757872e+02,6.477391810798053484e+00
1.800892128943507373e+02,2.862766034524887573e+02,7.857314978390188109e+00
9.012381403575993488e+01,2.997015772456096556e+02,1.950870415855796480e+01
8.191595616173574967e+01,2.793537926778595306e+02,6.552816968057857849e+00
6.199493628860973615e+01,2.828791491069336530e+02,7.409460197622330213e+00
4.704314195829436329e+01,2.908647736097535699e+02,9.726705843384328531e+00
1.305025006179162688e+02,2.828326363858441255e+02,7.667782871194234851e+00
5.367251436271641296e+01,2.922495617244649679e+02,1.138675023614197457e+01
1.725928286079664247e+02,2.944410642093914703e+02,1.228537520113610881e+01
5.485903073476955427e+01,2.792224957769385583e+02,5.653786098604634880e+00
1.349985666138043996e+02,2.842105962276705782e+02,8.182740286213865843e+00
1.140686442384446622e+02,2.893885474749414470e+02,1.140353405523127073e+01
1.260633007779027679e+02,2.823204385377989638e+02,7.532570204377408984e+00
1.791879383507357772e+02,2.807135955413519355e+02,5.800533500418173283e+00
3.482770184241314126e+01,2.950357895045945043e+02,9.295204569348268109e+00
3.081329362921695392e+01,2.975226414093580729e+02,9.249168362163523227e+00
2.525854204572594597e+01,2.804881655096115196e+02,3.117701815321287206e+00
1.621136516272517625e+01,2.997736332421245038e+02,4.579094943217799418e+00
1.073119736971443814e+02,2.804261243877251673e+02,6.996219548114328113e+00
3.398049923850216203e+01,2.805540719348800849e+02,4.264553949905169894e+00
1.616264180886044812e+02,2.973538102584557805e+02,1.474105497846263901e+01
5.499495578829142417e+00,3.078279078647159395e+02,1.133539262812434556e+00
7.554678737523667564e+01,2.983937578103772239e+02,1.787029175465919906e+01
9.516759030632519512e+01,2.813177332044714944e+02,7.433172198954288490e+00
4.408913183468807517e+01,2.917107265878819362e+02,9.678731564209217098e+00
7.182533768394081619e+01,2.855376465003183739e+02,9.074309826578124571e+00
4.533549567016197557e+01,2.863763003643297793e+02,7.477030548124197651e+00
5.708379316061042630e+01,2.988426285285117388e+02,1.633588039124371605e+01
1.854473410849897164e+02,2.926824764300139918e+02,1.071768475391965403e+01
8.401789789565539479e+01,2.987621211410224191e+02,1.854864539897963738e+01
7.778712331088328824e+01,2.943455919769833713e+02,1.474315049766821417e+01
1.226237160344006725e+02,2.841432115109377037e+02,8.418227497588258501e+00
1.331642294929526145e+02,2.978270184653716228e+02,1.662097727555617155e+01
1.323950324406092705e+02,3.040572745723143271e+02,2.219391857222571574e+01
1.786703447757876262e+01,2.811035766084577290e+02,2.094828981777067778e+00
1.167986132279031608e+02,3.011508873835313125e+02,2.028990378978180686e+01
1.474487963796971428e+02,3.018744412896016343e+02,1.914872194612244982e+01
1.593181048625464484e+02,2.985203617933930218e+02,1.571196192473916753e+01
1.181183161359311669e+02,2.971915533089667747e+02,1.678096556589051858e+01
2.698403858867701999e+01,2.934190692817525132e+02,6.556356135567497745e+00
1.766432445545902041e+01,2.963432120651252717e+02,4.408198466578678421e+00
6.528768492805775736e+01,2.883543816051705448e+02,1.023707477783630893e+01
1.855842030837265781e+02,3.074872840629994926e+02,2.115268346860884918e+01
9.505088823786299201e+01,3.006308241909108574e+02,2.039015788010436481e+01
