Co,Vm,Vm_noisy
9.075794621026895825e+00,-6.249991822557272175e-02,-6.242024884880669616e-02
9.097799511002445882e+00,-6.245412156565494782e-02,-6.296876175989483959e-02
9.119804400977995940e+00,-6.240839672500284041e-02,-6.302569538936379778e-02
9.141809290953545997e+00,-6.236274347003976232e-02,-6.197798588458960922e-02
9.163814180929096054e+00,-6.231716156833066317e-02,-6.194122380497375790e-02
9.185819070904646111e+00,-6.227165078857471031e-02,-6.154448248966970514e-02
9.207823960880196168e+00,-6.222621090059780175e-02,-6.078514146511713317e-02
9.229828850855746225e+00,-6.218084167534534273e-02,-6.341721026638318104e-02
9.251833740831296282e+00,-6.213554288487498078e-02,-6.397657955225281856e-02
9.273838630806846339e+00,-6.209031430234938226e-02,-6.249928314675038538e-02
9.295843520782396396e+00,-6.204515570202913388e-02,-6.078065132515482472e-02
9.317848410757946453e+00,-6.200006685926567895e-02,-6.204892333093346007e-02
9.339853300733496511e+00,-6.195504755049427437e-02,-6.377514426081992704e-02
9.361858190709046568e+00,-6.191009755322696151e-02,-6.032479303670079673e-02
9.383863080684596625e+00,-6.186521664604580084e-02,-6.136871982851363483e-02
9.405867970660146682e+00,-6.182040460859591219e-02,-6.331588004302025896e-02
9.427872860635696739e+00,-6.177566122157871625e-02,-6.260838840769723801e-02
9.449877750611246796e+00,-6.173098626674521083e-02,-6.163564161109185563e-02
9.471882640586796853e+00,-6.168637952688924009e-02,-6.224344913236094096e-02
9.493887530562346910e+00,-6.164184078584082627e-02,-6.178006894701888047e-02
9.515892420537896967e+00,-6.159736982845975123e-02,-6.108348909615898131e-02
9.537897310513447025e+00,-6.155296644062880490e-02,-6.155086921857635257e-02
9.559902200488997082e+00,-6.150863040924747782e-02,-6.012250712125034174e-02
9.581907090464547139e+00,-6.146436152222545246e-02,-6.165801323903435938e-02
9.603911980440098972e+00,-6.142015956847621944e-02,-5.993498626538473761e-02
9.625916870415649029e+00,-6.137602433791083945e-02,-6.196238802447236182e-02
9.647921760391199086e+00,-6.133195562143150398e-02,-6.249947408784800595e-02
9.669926650366749143e+00,-6.128795321092546378e-02,-6.338240347989576584e-02
9.691931540342299201e+00,-6.124401689925880465e-02,-6.211279003538490440e-02
9.713936430317849258e+00,-6.120014648027026494e-02,-6.111159588789513708e-02
9.735941320293399315e+00,-6.115634174876521251e-02,-6.020386138219758348e-02
9.757946210268949372e+00,-6.111260250050957327e-02,-6.454345610008689615e-02
9.779951100244499429e+00,-6.106892853222387063e-02,-6.111416352392481238e-02
9.801955990220049486e+00,-6.102531964157728583e-02,-6.200030239739536680e-02
9.823960880195599543e+00,-6.098177562718168354e-02,-6.028085697324049586e-02
9.845965770171149600e+00,-6.093829628858590808e-02,-6.145579220368077578e-02
9.867970660146699657e+00,-6.089488142626983680e-02,-6.060099970194014057e-02
9.889975550122249714e+00,-6.085153084163869713e-02,-5.905780709799028638e-02
9.911980440097799772e+00,-6.080824433701736975e-02,-6.070395999346786531e-02
9.933985330073349829e+00,-6.076502171564461541e-02,-6.093988954769448407e-02
9.955990220048899886e+00,-6.072186278166754464e-02,-5.974861543272273756e-02
9.977995110024449943e+00,-6.067876734013605972e-02,-6.039326148611894041e-02
1.000000000000000000e+01,-6.063573519699717862e-02,-6.084262984017801273e-02
1.002200488997555006e+01,-6.059276615908963659e-02,-6.220046351599916451e-02
1.004400977995110011e+01,-6.054986003413844603e-02,-6.091121624003644625e-02
1.006601466992665017e+01,-6.050701663074937314e-02,-6.217590260068144720e-02
1.008801955990220023e+01,-6.046423575840371295e-02,-6.027264963327473579e-02
1.011002444987775029e+01,-6.042151722745282838e-02,-5.986070568154566035e-02
1.013202933985330034e+01,-6.037886084911293222e-02,-6.032857503022478335e-02
1.015403422982885040e+01,-6.033626643545975804e-02,-5.851162695741326386e-02
1.017603911980440046e+01,-6.029373379942350869e-02,-6.144295980380822669e-02
1.019804400977995229e+01,-6.025126275478345089e-02,-5.985630945678965115e-02
1.022004889975550235e+01,-6.020885311616298169e-02,-6.018348373499954329e-02
1.024205378973105240e+01,-6.016650469902440346e-02,-6.135475978882033027e-02
1.026405867970660246e+01,-6.012421731966401811e-02,-5.964078574668617988e-02
1.028606356968215252e+01,-6.008199079520695068e-02,-5.927182710402092991e-02
1.030806845965770258e+01,-6.003982494360213251e-02,-5.893737954850773730e-02
1.033007334963325263e+01,-5.999771958361765217e-02,-6.017867170542191835e-02
1.035207823960880269e+01,-5.995567453483548886e-02,-5.933627012163871645e-02
1.037408312958435275e+01,-5.991368961764688417e-02,-6.058444468438345387e-02
1.039608801955990280e+01,-5.987176465324742236e-02,-5.840457808268122858e-02
1.041809290953545286e+01,-5.982989946363220096e-02,-5.805610710378852901e-02
1.044009779951100292e+01,-5.978809387159115390e-02,-5.964138105466425949e-02
1.046210268948655298e+01,-5.974634770070424983e-02,-5.952833815295160286e-02
1.048410757946210303e+01,-5.970466077533684301e-02,-6.076991399459168164e-02
1.050611246943765309e+01,-5.966303292063499658e-02,-5.964438719205423373e-02
1.052811735941320315e+01,-5.962146396252088892e-02,-5.999149647601249857e-02
1.055012224938875320e+01,-5.957995372768817161e-02,-5.935608701447606106e-02
1.057212713936430326e+01,-5.953850204359747988e-02,-6.094058807392527255e-02
1.059413202933985332e+01,-5.949710873847185305e-02,-5.773627299669999852e-02
1.061613691931540338e+01,-5.945577364129229353e-02,-5.926669397708052983e-02
1.063814180929095343e+01,-5.941449658179331211e-02,-5.833488728610299739e-02
1.066014669926650349e+01,-5.937327739045842462e-02,-5.887950601523337518e-02
1.068215158924205355e+01,-5.933211589851593998e-02,-5.961523009813537305e-02
1.070415647921760360e+01,-5.929101193793435282e-02,-5.737501140922522669e-02
1.072616136919315366e+01,-5.924996534141824950e-02,-5.813544744319239926e-02
1.074816625916870372e+01,-5.920897594240390888e-02,-6.068075734269734456e-02
1.077017114914425377e+01,-5.916804357505500711e-02,-5.918445419950837949e-02
1.079217603911980561e+01,-5.912716807425849597e-02,-5.935219807331863773e-02
1.081418092909535567e+01,-5.908634927562026601e-02,-5.987838235815249460e-02
1.083618581907090572e+01,-5.904558701546108040e-02,-5.689007309571901538e-02
1.085819070904645578e+01,-5.900488113081243935e-02,-6.021193051312908467e-02
1.088019559902200584e+01,-5.896423145941236815e-02,-5.744272208848764244e-02
1.090220048899755589e+01,-5.892363783970144819e-02,-6.062627851916964350e-02
1.092420537897310595e+01,-5.888310011081868134e-02,-5.751347271679051187e-02
1.094621026894865601e+01,-5.884261811259750702e-02,-5.936013922809103838e-02
1.096821515892420607e+01,-5.880219168556185400e-02,-6.102753190822041152e-02
1.099022004889975612e+01,-5.876182067092206723e-02,-5.848146348121181781e-02
1.101222493887530618e+01,-5.872150491057111926e-02,-5.823288809978554442e-02
1.103422982885085624e+01,-5.868124424708049541e-02,-5.957541995648546473e-02
1.105623471882640629e+01,-5.864103852369650927e-02,-5.755188943609820112e-02
1.107823960880195635e+01,-5.860088758433642381e-02,-6.026331113530757067e-02
1.110024449877750641e+01,-5.856079127358448932e-02,-5.742472240095412850e-02
1.112224938875305646e+01,-5.852074943668828660e-02,-5.792055779305363417e-02
1.114425427872860652e+01,-5.848076191955486891e-02,-5.668161449532679169e-02
1.116625916870415658e+01,-5.844082856874710519e-02,-5.881991121765089287e-02
1.118826405867970664e+01,-5.840094923147987754e-02,-5.750669937799455372e-02
1.121026894865525669e+01,-5.836112375561643834e-02,-5.892294998631836950e-02
1.123227383863080675e+01,-5.832135198966473255e-02,-5.748320248689960804e-02
1.125427872860635681e+01,-5.828163378277378265e-02,-5.801389477899025066e-02
1.127628361858190686e+01,-5.824196898472996931e-02,-5.742187259532528787e-02
1.129828850855745692e+01,-5.820235744595365912e-02,-5.945579771218897219e-02
1.132029339853300698e+01,-5.816279901749536740e-02,-5.765225862378577093e-02
1.134229828850855704e+01,-5.812329355103247608e-02,-5.773223336020283369e-02
1.136430317848410709e+01,-5.808384089886556301e-02,-5.656121547057024745e-02
1.138630806845965893e+01,-5.804444091391491867e-02,-5.835680369462190042e-02
1.140831295843520898e+01,-5.800509344971720160e-02,-5.816099652008217130e-02
1.143031784841075904e+01,-5.796579836042182327e-02,-5.729958787865097047e-02
1.145232273838630910e+01,-5.792655550078773530e-02,-5.737743289611346026e-02
1.147432762836185915e+01,-5.788736472617983519e-02,-6.037262561377471082e-02
1.149633251833740921e+01,-5.784822589256576747e-02,-5.810508063151644670e-02
1.151833740831295927e+01,-5.780913885651244033e-02,-5.693189633551946904e-02
1.154034229828850933e+01,-5.777010347518275052e-02,-5.810131258560782136e-02
1.156234718826405938e+01,-5.773111960633244694e-02,-5.955619186708890206e-02
1.158435207823960944e+01,-5.769218710830650854e-02,-5.801896590851682994e-02
1.160635696821515950e+01,-5.765330584003622999e-02,-5.766252810516107191e-02
1.162836185819070955e+01,-5.761447566103577306e-02,-5.856061153743654518e-02
1.165036674816625961e+01,-5.757569643139909266e-02,-5.748281088594208582e-02
1.167237163814180967e+01,-5.753696801179664783e-02,-5.862081352846705562e-02
1.169437652811735973e+01,-5.749829026347233474e-02,-5.768431918828775123e-02
1.171638141809290978e+01,-5.745966304824021847e-02,-5.737325343026180441e-02
1.173838630806845984e+01,-5.742108622848154931e-02,-5.565007801337036597e-02
1.176039119804400990e+01,-5.738255966714153611e-02,-5.702796226303959159e-02
1.178239608801955995e+01,-5.734408322772639038e-02,-5.607553066247929208e-02
1.180440097799511001e+01,-5.730565677430012744e-02,-5.708575723750301117e-02
1.182640586797066007e+01,-5.726728017148171451e-02,-5.839522869653985399e-02
1.184841075794621013e+01,-5.722895328444184415e-02,-5.837683564173822004e-02
1.187041564792176018e+01,-5.719067597890005461e-02,-5.640337954918949598e-02
1.189242053789731024e+01,-5.715244812112182243e-02,-5.874438820398574651e-02
1.191442542787286030e+01,-5.711426957791538445e-02,-5.870108560176201529e-02
1.193643031784841035e+01,-5.707614021662909404e-02,-5.617824620688122161e-02
1.195843520782396041e+01,-5.703805990514820151e-02,-5.785135065476048472e-02
1.198044009779951224e+01,-5.700002851189221731e-02,-5.814698329659539339e-02
1.200244498777506230e+01,-5.696204590581187971e-02,-5.532480594131924945e-02
1.202444987775061236e+01,-5.692411195638635846e-02,-5.779621091108039926e-02
1.204645476772616242e+01,-5.688622653362038206e-02,-5.628416061602071335e-02
1.206845965770171247e+01,-5.684838950804142060e-02,-5.688794853376165361e-02
1.209046454767726253e+01,-5.681060075069695181e-02,-5.668409105165306272e-02
1.211246943765281259e+01,-5.677286013315159530e-02,-5.673548826282322211e-02
1.213447432762836264e+01,-5.673516752748437864e-02,-5.573944382691682631e-02
1.215647921760391270e+01,-5.669752280628603813e-02,-5.523119091621379873e-02
1.217848410757946276e+01,-5.665992584265618776e-02,-5.759507549117928032e-02
1.220048899755501282e+01,-5.662237651020069623e-02,-5.511179754664936870e-02
1.222249388753056287e+01,-5.658487468302902945e-02,-5.680760560386798746e-02
1.224449877750611293e+01,-5.654742023575144716e-02,-5.672531810069699615e-02
1.226650366748166299e+01,-5.651001304347642862e-02,-5.583815412975105807e-02
1.228850855745721304e+01,-5.647265298180811910e-02,-5.702148266531192194e-02
1.231051344743276310e+01,-5.643533992684354045e-02,-5.736296408133177011e-02
1.233251833740831316e+01,-5.639807375517005839e-02,-5.490195359273739723e-02
1.235452322738386322e+01,-5.636085434386284981e-02,-5.694400439228405886e-02
1.237652811735941327e+01,-5.632368157048229379e-02,-5.843932226140453878e-02
1.239853300733496333e+01,-5.628655531307139720e-02,-5.956744573719498226e-02
1.242053789731051339e+01,-5.624947545015330369e-02,-5.594072893977781319e-02
1.244254278728606344e+01,-5.621244186072874710e-02,-5.637234093297978366e-02
1.246454767726161350e+01,-5.617545442427356039e-02,-5.446807502597599687e-02
1.248655256723716356e+01,-5.613851302073615684e-02,-5.731039595752619037e-02
1.250855745721271362e+01,-5.610161753053513611e-02,-5.731861960289397900e-02
1.253056234718826367e+01,-5.606476783455674462e-02,-5.604039278223430648e-02
1.255256723716381373e+01,-5.602796381415251631e-02,-5.471030341967705879e-02
1.257457212713936556e+01,-5.599120535113679548e-02,-5.459816581607569719e-02
1.259657701711491562e+01,-5.595449232778437754e-02,-5.592791112238407886e-02
1.261858190709046568e+01,-5.591782462682805960e-02,-5.656458479160090397e-02
1.264058679706601573e+01,-5.588120213145630899e-02,-5.575311632869968392e-02
1.266259168704156579e+01,-5.584462472531091098e-02,-5.433693609730893409e-02
1.268459657701711585e+01,-5.580809229248460263e-02,-5.589076377772370791e-02
1.270660146699266591e+01,-5.577160471751872045e-02,-5.621870360867745053e-02
1.272860635696821596e+01,-5.573516188540097310e-02,-5.529280969543207830e-02
1.275061124694376602e+01,-5.569876368156306129e-02,-5.550007847372409597e-02
1.277261613691931608e+01,-5.566240999187840183e-02,-5.555027126115765629e-02
1.279462102689486613e+01,-5.562610070265992107e-02,-5.355943397929448235e-02
1.281662591687041619e+01,-5.558983570065770957e-02,-5.492169568085381731e-02
1.283863080684596625e+01,-5.555361487305683632e-02,-5.543235662265566521e-02
1.286063569682151631e+01,-5.551743810747514912e-02,-5.585784181733532971e-02
1.288264058679706636e+01,-5.548130529196099864e-02,-5.574132500558425657e-02
1.290464547677261642e+01,-5.544521631499108733e-02,-5.493248400102557910e-02
1.292665036674816648e+01,-5.540917106546822818e-02,-5.467960999155314916e-02
1.294865525672371653e+01,-5.537316943271926306e-02,-5.598967133292780118e-02
1.297066014669926659e+01,-5.533721130649288389e-02,-5.584670220615725600e-02
1.299266503667481665e+01,-5.530129657695738443e-02,-5.555916647382256462e-02
1.301466992665036670e+01,-5.526542513469868273e-02,-5.618426334844759534e-02
1.303667481662591676e+01,-5.522959687071809370e-02,-5.412971332980553996e-02
1.305867970660146682e+01,-5.519381167643032382e-02,-5.607416422016153063e-02
1.308068459657701688e+01,-5.515806944366128534e-02,-5.499285095994473072e-02
1.310268948655256693e+01,-5.512237006464605626e-02,-5.413013141109078441e-02
1.312469437652811699e+01,-5.508671343202688198e-02,-5.605034817569729683e-02
1.314669926650366705e+01,-5.505109943885101026e-02,-5.588463338299785171e-02
1.316870415647921888e+01,-5.501552797856877619e-02,-5.514177282539062253e-02
1.319070904645476894e+01,-5.497999894503147189e-02,-5.446533372096468151e-02
1.321271393643031900e+01,-5.494451223248941057e-02,-5.474778064498810742e-02
1.323471882640586905e+01,-5.490906773558988652e-02,-5.484325210127515698e-02
1.325672371638141911e+01,-5.487366534937521134e-02,-5.361599346935227994e-02
1.327872860635696917e+01,-5.483830496928070175e-02,-5.539053821997954458e-02
1.330073349633251922e+01,-5.480298649113281989e-02,-5.546047282483317770e-02
1.332273838630806928e+01,-5.476770981114709169e-02,-5.410515104100249717e-02
1.334474327628361934e+01,-5.473247482592622642e-02,-5.459936588867690677e-02
1.336674816625916939e+01,-5.469728143245826402e-02,-5.374044384898729598e-02
1.338875305623471945e+01,-5.466212952811452114e-02,-5.357030069269147488e-02
1.341075794621026951e+01,-5.462701901064781485e-02,-5.569891071640802049e-02
1.343276283618581957e+01,-5.459194977819051969e-02,-5.665008253920197218e-02
1.345476772616136962e+01,-5.455692172925267341e-02,-5.398886564828667134e-02
1.347677261613691968e+01,-5.452193476272013117e-02,-5.454860307749160447e-02
1.349877750611246974e+01,-5.448698877785272676e-02,-5.419034315713404382e-02
1.352078239608801979e+01,-5.445208367428242685e-02,-5.533167848628854635e-02
1.354278728606356985e+01,-5.441721935201145055e-02,-5.360597400554707737e-02
1.356479217603911991e+01,-5.438239571141052081e-02,-5.459159864156450798e-02
1.358679706601466997e+01,-5.434761265321702561e-02,-5.378326991527270645e-02
1.360880195599022002e+01,-5.431287007853317916e-02,-5.339031387093817055e-02
1.363080684596577008e+01,-5.427816788882428717e-02,-5.415095289080681246e-02
1.365281173594132014e+01,-5.424350598591697048e-02,-5.431441651040098267e-02
1.367481662591687019e+01,-5.420888427199735404e-02,-5.487711732196901004e-02
1.369682151589242025e+01,-5.417430264960937381e-02,-5.148247890566090557e-02
1.371882640586797031e+01,-5.413976102165297954e-02,-5.547860963416525321e-02
1.374083129584352037e+01,-5.410525929138245566e-02,-5.338584292055356673e-02
1.376283618581907220e+01,-5.407079736240459622e-02,-5.554679008500901238e-02
1.378484107579462226e+01,-5.403637513867712988e-02,-5.483691671941370860e-02
1.380684596577017231e+01,-5.400199252450692960e-02,-5.258667852873049470e-02
1.382885085574572237e+01,-5.396764942454835429e-02,-5.467728491171017224e-02
1.385085574572127243e+01,-5.393334574380152097e-02,-5.286217824067873661e-02
