T,B_ext,C,C_noisy
1.692775605385539617e+00,2.016427315911606399e-02,2.658278435889414595e+03,3.584582894643566760e+03
2.901331420134177996e+00,7.761588200396996484e+00,1.948468035551116191e+04,1.961795932137358977e+04
2.896937886465036271e+01,4.401483245088591012e+00,2.518729471061797522e+05,2.525963752895476646e+05
1.972591960122937138e+01,5.201266955458034857e-01,9.125455044940626249e+04,9.137907573959988076e+04
2.846029332830881486e+01,2.759154840954727739e+00,2.340525382803924149e+05,2.342957218136960582e+05
1.113214640729077232e+01,7.670555986339176791e+00,3.778779801881167805e+04,3.706352402037357388e+04
2.290142572318100633e+01,2.649803800724265024e+00,1.327824027930449229e+05,1.334003466626241570e+05
2.896569995488336602e+00,4.444705435567711582e+00,2.336575605693173202e+04,2.501660196066572826e+04
5.819949802196163979e+00,2.615788220202675873e+00,1.444210548162424311e+04,1.415564449277051790e+04
9.036866711287709464e+00,4.900678022617941387e+00,2.561925932778301285e+04,2.507094288964742373e+04
1.695922929932150680e+01,3.891590060238781845e+00,6.742180755058447539e+04,6.727580860105839383e+04
1.716485752263639242e+01,2.632395935263051712e+00,6.778129626866232138e+04,6.733611200633128465e+04
1.547060711690343204e+01,7.615265006757043764e-01,5.344721159729862848e+04,5.279834324604410358e+04
1.330944395433024852e+01,2.263819246324692003e+00,4.031274172643069323e+04,4.044057084710124764e+04
1.769544964983385782e+01,4.965628241520150254e+00,7.556728565053422062e+04,7.529818693246289331e+04
2.903320946624731036e+01,4.115572583780529925e+00,2.520907029219259566e+05,2.534216609962304065e+05
1.428430725409745605e+01,3.550310200390376814e+00,4.731272667112103954e+04,4.731291319085453142e+04
2.528667123215373991e+01,4.575406122724710478e+00,1.759337192403599038e+05,1.762333378196689882e+05
2.620286985924264567e+00,3.000070167672956423e+00,1.931023626891261665e+04,2.019085649681243376e+04
1.218203045967167064e+01,4.153850189657003256e+00,3.628201985837665416e+04,3.600382069480995415e+04
1.725439686562957675e+01,4.582320707926213821e+00,7.095706637707674236e+04,7.228604767665901454e+04
1.898929611399317707e+01,5.719481309655329859e+00,8.990970647710519552e+04,8.932446433052408975e+04
8.250531858028328003e+00,7.710054292149334465e+00,3.012556744590652670e+04,2.937786432166186205e+04
1.257943939111126141e+01,1.800249572683001453e+00,3.603083686955978919e+04,3.569203987712330854e+04
2.846317889333501228e+01,7.807622925378495005e+00,2.610848413344901928e+05,2.609787277469206019e+05
1.981667186634652111e+01,7.881483741294035283e+00,1.051994492099681956e+05,1.039032298748765752e+05
1.796402120395654478e+01,6.455472135769293018e+00,8.109824614144758380e+04,8.106578346612839960e+04
2.893662605075387084e+00,5.720132187687480219e+00,2.367084908756396544e+04,2.212842399140750058e+04
2.513111471651283679e+00,5.468076349102775069e-01,4.954684981068110574e+03,6.242413001572696885e+03
7.130554987129873901e+00,6.240941774986276336e+00,2.537254773729656517e+04,2.529762555724444974e+04
4.996860499610357387e+00,4.890107673209547201e+00,2.156860289389367972e+04,2.097479199854990293e+04
2.952874794892534283e+01,1.997430629427151771e+00,2.568052337695404130e+05,2.559650210101281118e+05
1.079667280477260238e+00,1.937337835930357244e+00,2.090476701170704109e+04,2.054916882306445768e+04
1.160946234623499507e+01,2.668819269203247302e+00,3.190912973233571392e+04,3.170278122403756788e+04
2.694251039090246547e+00,2.569367739187717881e+00,1.658707312696485678e+04,1.562090048377434869e+04
1.956030619121262148e+01,3.194783411414110041e+00,9.154037666138741770e+04,9.068956619960129319e+04
2.349462860170914436e+00,4.246075154304486787e+00,2.299401093725062310e+04,2.282087405756870066e+04
2.983879430709946767e+00,6.322978656666395025e+00,2.329430248946792562e+04,2.281257752275695748e+04
3.318332662635447683e+00,3.183003535828014208e+00,1.781232381253642234e+04,1.868109593343886809e+04
8.881768807783505082e+00,2.253671820915599255e-01,1.962011092192184515e+04,2.067264101809895510e+04
1.771438397190286551e+01,5.525592128316819007e+00,7.676704091909748968e+04,7.678186053242738126e+04
2.435800991129475790e+01,1.320815440094325055e-02,1.527724391969285498e+05,1.532105188010789861e+05
8.748555950536562875e+00,3.770984600201478187e+00,2.273127541108957666e+04,2.149622616548633960e+04
9.211960640514526233e+00,5.238944483655777695e+00,2.675563604280658910e+04,2.734524742403175696e+04
2.490998217460617070e+01,4.920235630526292425e+00,1.703966221863920509e+05,1.703683324770922773e+05
2.263250302511335477e+01,6.504610050913424146e+00,1.387995785828870721e+05,1.392478967751415912e+05
4.677627702362704198e+00,7.556571406108182565e+00,2.727465795796100065e+04,2.875498737968513524e+04
2.438411910648435210e+01,2.663506126174068456e+00,1.555759269360336766e+05,1.534661335114151298e+05
2.510628215042315503e+01,5.802447921755063298e+00,1.772986707291224157e+05,1.775400477947468462e+05
6.156947723446070775e+00,6.918971828280522374e+00,2.662097837108189924e+04,2.560429323765162553e+04
1.918149195860405243e+01,6.747495995054506146e+00,9.449350723168284458e+04,9.504128917123199790e+04
6.705565032815900217e+00,6.377205068467617366e+00,2.544832018456617152e+04,2.423350525494484100e+04
8.061288648814393554e+00,4.173638449670194817e+00,2.181273133703774147e+04,2.135448673755904747e+04
1.532616690453061814e+01,6.273503995722981230e+00,5.836203220730413886e+04,5.854956093138248252e+04
1.614438081057344476e+01,1.889861629993164982e+00,5.893376955368328345e+04,5.950126573613600340e+04
1.489197194654743051e+01,4.105460177230073171e+00,5.194553939276443271e+04,5.201472392540076544e+04
1.669309054582205221e+01,4.366363213653981390e+00,6.584177295579219935e+04,6.510840433722847229e+04
7.181775616338121004e+00,1.199041798812239712e+00,1.486476445160470394e+04,1.435274715021795237e+04
2.357883067570945101e+01,6.912083355348466185e+00,1.553960765099833952e+05,1.562142416843890678e+05
9.057603948829640927e+00,3.547437528122611816e+00,2.324391014168414404e+04,2.323882299717409478e+04
2.746781540185419956e+01,3.185843672880626087e+00,2.138644832164670806e+05,2.123069548993890930e+05
1.593950380409809853e+01,4.689276681849328554e+00,6.030186272877093870e+04,6.108225073392040213e+04
9.806837535392958216e+00,4.730074758778406441e+00,2.755569588861323427e+04,2.794072573234819720e+04
6.057133172740704730e+00,2.710785774136489579e+00,1.499793704359424919e+04,1.580584642295229969e+04
1.507091491006487693e+01,5.549101428999787089e+00,5.527429029228464060e+04,5.496290988588621258e+04
1.191262170438921686e+01,2.422089721292500109e+00,3.312162785545589577e+04,3.388767263500051195e+04
1.906971993093604922e+01,4.330183621648791004e+00,8.803436757173547812e+04,8.705288252073392505e+04
1.545532789606554580e+01,1.068074728245438365e-01,5.324694865051680972e+04,5.377419847556736204e+04
2.071831242020206076e+00,5.601003714238927955e-01,4.682374400749193228e+03,4.228772614343241003e+03
2.515974829544747493e+01,6.687429725895217558e-01,1.662043709278997558e+05,1.668281462549509015e+05
2.498544234462483971e+00,4.949859950195730107e+00,2.295281214154498230e+04,2.388303294923014255e+04
2.500025975191710259e+01,4.122632240537305925e+00,1.694167011213923688e+05,1.687359102307844732e+05
2.456973965908651181e+01,2.883430553356856940e+00,1.590430519934612676e+05,1.589956647249249218e+05
2.779551063333929051e+01,2.969467469305827834e+00,2.201487985001331836e+05,2.201848315296049695e+05
2.026763019339444938e+01,7.189905155469525688e+00,1.085391345083025662e+05,1.096395744648051477e+05
5.658085389055164782e+00,5.812154559526531372e+00,2.390249821422644163e+04,2.455976444874348817e+04
1.381595293216709486e+01,2.171673907842036400e+00,4.320763277745783853e+04,4.207980104924816260e+04
1.374354714494364593e+01,2.810633591804051257e+00,4.327013170337098563e+04,4.369341934452640271e+04
1.933765660797552854e+01,7.623651108826245526e+00,9.873001757646915212e+04,9.941922509514485137e+04
1.205298843971726441e+01,3.055945641883095476e+00,3.437966881019517314e+04,3.634418926392833237e+04
2.059466455110443306e+01,4.057259709374668510e+00,1.047127695479981485e+05,1.031595566335005278e+05
6.913314022837293571e+00,5.870433027660614478e+00,2.426419505136257067e+04,2.376806917392362811e+04
1.124717256625020134e+01,1.810374741787002861e+00,2.958419569926618351e+04,3.081756404824696801e+04
1.675608892733328048e+01,5.193791262763338246e+00,6.766026876967963472e+04,6.640682874346844619e+04
1.340188048521902076e+01,1.873179369706553743e+00,4.058483789087477635e+04,3.947533685074440291e+04
4.553243872301006689e+00,6.881813887896134574e+00,2.653589450156702151e+04,2.701419553229379744e+04
2.900901550211262503e+01,3.328586531059856135e+00,2.483917719777073362e+05,2.493337999890202191e+05
2.104756666195767068e+01,7.813949512006547415e+00,1.208080322085233347e+05,1.201895027577009459e+05
2.515801725593974680e+01,5.128954943544146161e-01,1.661077292759943812e+05,1.666073469103645475e+05
1.136636164238524849e+01,4.272702537175841364e+00,3.270638922704395372e+04,3.281457285126665374e+04
2.840198139490353313e+01,3.637015891545733126e+00,2.355795760387490736e+05,2.369844188952163968e+05
2.456096591603243340e+01,2.330601648439093232e+00,1.579112841159541858e+05,1.579098795592235983e+05
2.940568112204869067e+01,9.953324893054000810e-01,2.522135553893929755e+05,2.531295341529634316e+05
6.724433319304358392e+00,6.428088941645784260e-01,1.323893709757646502e+04,1.240355307771076878e+04
1.483791482142153484e+01,6.539725377197449063e+00,5.540821055289731885e+04,5.523719761714494962e+04
1.218962082809871283e+01,1.399961374057021146e+00,3.382034580935871782e+04,3.373089418962903437e+04
1.880295487248807262e+01,2.574614719913377314e-01,8.165445864587782125e+04,8.270813349730164919e+04
8.256372276370843366e+00,4.471594152313310033e+00,2.286071411499713577e+04,2.339685617655355964e+04
3.913696402769903937e+00,1.780090644943363998e+00,1.035588668153130129e+04,9.660515035084748888e+03
1.482188101803852298e+01,2.958188862126656993e+00,5.022794498259785905e+04,5.085876516400180117e+04
1.954468615906936790e+01,6.481090502743630744e+00,9.788104878102504881e+04,9.859388271172059467e+04
1.213644713624798399e+01,4.811225102148377175e+00,3.698020005871632020e+04,3.687692776557082834e+04
2.963574093877232940e+01,1.193286233407701680e+00,2.579192131986825843e+05,2.576808755572781665e+05
1.277367439231804624e+01,1.029593369265245251e+00,3.670255376743005763e+04,3.652328576541419170e+04
9.694650730696578123e+00,4.774154119762786586e+00,2.727872703421820552e+04,2.571085905867848851e+04
2.460303692788583163e+01,6.739506009277871357e+00,1.723123276909826673e+05,1.724869149734979437e+05
1.453400428795108645e+01,3.783123833494601129e+00,4.917662529224305035e+04,4.939360987677828234e+04
8.923286698277006934e+00,5.394481928744414567e+00,2.633280106300145053e+04,2.553218717852438567e+04
9.308239709676588092e+00,6.334416311638426222e+00,2.926456458710809602e+04,2.995132736824253516e+04
2.846751788808291295e+01,1.289305958706417954e+00,2.311996129369201080e+05,2.299296185212832643e+05
2.889036569663774046e+01,5.245319257519279965e+00,2.542929360486870573e+05,2.537825091888985771e+05
1.974086999104662610e+01,7.814139448841249447e+00,1.040659721050217631e+05,1.036263944662045833e+05
9.084271323568147594e+00,5.491992917493402793e+00,2.693532955774995207e+04,2.877377615233970209e+04
2.162970226785056127e+01,5.650925110796850781e+00,1.216614734548804117e+05,1.201822281963668793e+05
7.286314976147155065e+00,8.781380753268672734e-01,1.489705575693829269e+04,1.541748874300408534e+04
1.034045593500414206e+01,4.609590853029706281e+00,2.916551211783597682e+04,3.003697614960576902e+04
1.671035443138019616e+01,1.175050419416034941e+00,6.304891413615014608e+04,6.339831028288702510e+04
1.263318067377182352e+01,5.685128820819345563e+00,4.079832034730578016e+04,4.189149269583266869e+04
1.117969201640301868e+01,3.826190549170722655e+00,3.130024173491628608e+04,3.037270937432434584e+04
2.924989845510815556e+01,4.583892761052421605e-01,2.481405619258030783e+05,2.460313227186643053e+05
5.935979059912722455e+00,1.752292756391842232e+00,1.271525675291065454e+04,1.342456330020814858e+04
1.879957820953311654e+01,3.121249652788561590e+00,8.349918462244715192e+04,8.239304357012639230e+04
2.117700295031637037e+00,1.159092128530184063e+00,8.548903585946016392e+03,8.246983700141026929e+03
3.659727376883228800e+00,2.660754391654081452e+00,1.443962259699251263e+04,1.334919004937459249e+04
7.089884145340011656e+00,7.994080994867876377e+00,2.937616733122146979e+04,3.034958354889978727e+04
2.975889968441947531e+01,1.758308962828238009e+00,2.618380060971203202e+05,2.626382700643726857e+05
2.206631453760619976e+01,4.590733354216574469e+00,1.248540850677672570e+05,1.241880261805032933e+05
2.617310477324676654e+01,3.539703818236450417e-02,1.840553410869481449e+05,1.848910710432120832e+05
2.435029754464779650e+00,7.582096615092159375e+00,1.526033561051204560e+04,1.537251707538278242e+04
2.076171512692751264e+01,6.745502377338390865e+00,1.134195271608833718e+05,1.132905924926156003e+05
1.375815790364416813e+01,6.154140541013521926e-01,4.217789432852407481e+04,4.223100474091326032e+04
1.307617850810513183e+01,1.312620672990730597e+00,3.846119343247626966e+04,3.827365027461505815e+04
2.153938903319117770e+01,4.711279150761617629e+00,1.180111335327935376e+05,1.185800134018186800e+05
9.941249565531835586e+00,1.265792393150631412e+00,2.383857092795809149e+04,2.412564243061794332e+04
1.589056687485971686e+01,2.549081936872195087e+00,5.747600040952570271e+04,5.715274329907442007e+04
8.561016932887776321e+00,6.294868811752996507e+00,2.749344578197757073e+04,2.842423234685696298e+04
1.235071804717984811e+01,5.525113054657714962e+00,3.912654816693430621e+04,3.856093322327776696e+04
1.646645908093781685e+01,5.115242588460326090e+00,6.512961676211586746e+04,6.539503038195326371e+04
5.578549081961631906e+00,3.359454039544056414e-01,1.026396575654028675e+04,1.065445947494867869e+04
9.009426535250902646e+00,1.699552632556835974e+00,2.078522208201446119e+04,2.215311861236325058e+04
1.319177125142466878e+01,9.570236981170037183e-01,3.897682533506480104e+04,3.850929207396700804e+04
1.470969137731650633e+01,4.508391463032013213e+00,5.124406874209686066e+04,5.285642000493398518e+04
2.420011507231953019e+01,5.972268994082202020e+00,1.619962968598527659e+05,1.621592494401035074e+05
1.964555330216038342e+01,3.852778956196623916e+00,9.343263962621155952e+04,9.325321098385793448e+04
1.731221192914140161e+01,6.447936140707160924e+00,7.493440606947781635e+04,7.431236877485959849e+04
2.622615441731150199e+01,6.049417354374178046e-01,1.851858509655549424e+05,1.857281723781803739e+05
6.723117078526147594e+00,1.191026892096918921e+00,1.367344775306182964e+04,1.371871285417103172e+04
4.018408020163013461e+00,5.049273251933339424e-01,7.139899726871685743e+03,6.119061155888483881e+03
1.241803118766432945e+01,3.255294011066289350e+00,3.639389746820316213e+04,3.535060183016392693e+04
4.978508711161067524e+00,1.586793476672419878e+00,1.075726722928079289e+04,1.024341196206529821e+04
1.712345010492512998e+01,7.400803700765368198e+00,7.538380445528490236e+04,7.475849890170407889e+04
1.763565662991065963e+01,1.241955148704260381e+00,7.095116870162224222e+04,7.195969841396990523e+04
4.816212942741015191e+00,6.424383071498658282e+00,2.579484789340559291e+04,2.706722081902800710e+04
2.176556584619540757e+01,5.461070025253942362e-01,1.154208265815445775e+05,1.162242442336220265e+05
1.713964501934272633e+01,1.902637441790063555e+00,6.699834998744793120e+04,6.732937871072666894e+04
1.327227783381959192e+01,2.731722934974794015e+00,4.047038350289327354e+04,4.007426316063701233e+04
2.760697142567993723e+01,7.287800248411846482e+00,2.367504454195385624e+05,2.368008423896397871e+05
2.582145653711695132e+01,7.682965654899193808e+00,2.005682157320115366e+05,2.013865697125879524e+05
7.408105749181141952e+00,5.242529218948727809e+00,2.314718301522838738e+04,2.511833233142245081e+04
