t,E,A,G,dE_dt,dE_dt_noisy
1.128225645129025789e+00,8.558824109652146461e+00,2.526922884665979474e+00,3.197075895052808869e-02,-7.212391117418912589e-01,-7.989756683416905370e-01
1.134226845369073811e+00,8.554509308223591901e+00,2.536785575098669199e+00,3.228941112829349092e-02,-7.167435224007938643e-01,-7.083120020502681191e-01
1.140228045609121832e+00,8.550221432125452381e+00,2.546619073415127055e+00,3.260948799309570934e-02,-7.122657559500595870e-01,-7.352193337356975888e-01
1.146229245849169853e+00,8.545960374616381472e+00,2.556423489627269507e+00,3.293098831113381447e-02,-7.078057336803079691e-01,-6.464922036644971115e-01
1.152230446089217875e+00,8.541726029437555212e+00,2.566198933271970795e+00,3.325391086696519172e-02,-7.033633772988674426e-01,-6.552556441174550717e-01
1.158231646329265674e+00,8.537518290812670330e+00,2.575945513411062038e+00,3.357825446350557602e-02,-6.989386089287109582e-01,-8.345028808004495424e-01
1.164232846569313695e+00,8.533337053447947795e+00,2.585663338631333463e+00,3.390401792202905884e-02,-6.945313511073959445e-01,-6.924462218060303265e-01
1.170234046809361717e+00,8.529182212532129270e+00,2.595352517044533514e+00,3.423120008216802568e-02,-6.901415267860110392e-01,-7.710149017621954481e-01
1.176235247049409738e+00,8.525053663616633415e+00,2.605013156392292029e+00,3.455979979716385792e-02,-6.857690592614144043e-01,-6.302871592989882643e-01
1.182236447289457759e+00,8.520951302507729253e+00,2.614645364131193528e+00,3.488981592920217811e-02,-6.814138721184838099e-01,-6.730085786620926269e-01
1.188237647529505780e+00,8.516875025854821146e+00,2.624249246916882328e+00,3.522124737268429728e-02,-6.770758895568509406e-01,-6.496556169475010689e-01
1.194238847769553802e+00,8.512824730763325576e+00,2.633824910953096232e+00,3.555409303930699705e-02,-6.727550361707961279e-01,-7.260112726109611003e-01
1.200240048009601823e+00,8.508800314763995232e+00,2.643372462018884761e+00,3.588835185686221202e-02,-6.684512369310651181e-01,-5.770297250312901305e-01
1.206241248249649844e+00,8.504801675812922568e+00,2.652892005468607817e+00,3.622402276923702286e-02,-6.641644171839000688e-01,-5.631607488263777883e-01
1.212242448489697866e+00,8.500828712291536249e+00,2.662383646231936574e+00,3.656110473641365627e-02,-6.598945026500723232e-01,-7.131330547813830023e-01
1.218243648729745887e+00,8.496881323006608255e+00,2.671847488813853477e+00,3.689959673446947808e-02,-6.556414194239241766e-01,-6.370006633306083410e-01
1.224244848969793908e+00,8.492959407190239673e+00,2.681283637294651800e+00,3.723949775557698627e-02,-6.514050939724108646e-01,-6.850702153919202564e-01
1.230246049209841930e+00,8.489062864499880234e+00,2.690692195329935643e+00,3.758080680800384571e-02,-6.471854531341539873e-01,-6.483639499771906012e-01
1.236247249449889951e+00,8.485191595018312327e+00,2.700073266150620377e+00,3.792352291611285342e-02,-6.429824241184947109e-01,-7.062642730797229484e-01
1.242248449689937972e+00,8.481345499253656328e+00,2.709426952562932644e+00,3.826764512036193860e-02,-6.387959345045545190e-01,-5.454386587755235549e-01
1.248249649929985994e+00,8.477524478139374153e+00,2.718753356948410360e+00,3.861317247730419733e-02,-6.346259122403036246e-01,-6.830848877944369901e-01
1.254250850170034015e+00,8.473728433034260377e+00,2.728052581263901821e+00,3.896010405958785089e-02,-6.304722856416274945e-01,-6.452764763915022073e-01
1.260252050410082036e+00,8.469957265722454665e+00,2.737324727041566597e+00,3.930843895595627357e-02,-6.263349833914085840e-01,-6.012608368358824951e-01
1.266253250650129836e+00,8.466210878413431118e+00,2.746569895388875526e+00,3.965817627124796491e-02,-6.222139345386045184e-01,-6.545919684594109222e-01
1.272254450890177857e+00,8.462489173742001825e+00,2.755788186988610722e+00,4.000931512639660514e-02,-6.181090684973340466e-01,-6.300746899839491100e-01
1.278255651130225878e+00,8.458792054768316859e+00,2.764979702098864678e+00,4.036185465843099979e-02,-6.140203150459713211e-01,-6.422023073673195359e-01
1.284256851370273900e+00,8.455119424977867837e+00,2.774144540553042049e+00,4.071579402047507956e-02,-6.099476043262423985e-01,-6.166206420680571121e-01
1.290258051610321921e+00,8.451471188281482583e+00,2.783282801759856984e+00,4.107113238174793513e-02,-6.058908668423269583e-01,-6.644179985973420743e-01
1.296259251850369942e+00,8.447847249015325133e+00,2.792394584703335791e+00,4.142786892756381012e-02,-6.018500334599637958e-01,-6.237494372400788079e-01
1.302260452090417964e+00,8.444247511940902839e+00,2.801479987942816052e+00,4.178600285933206648e-02,-5.978250354055666405e-01,-6.081696816411789053e-01
1.308261652330465985e+00,8.440671882245053936e+00,2.810539109612945730e+00,4.214553339455723996e-02,-5.938158042653381985e-01,-6.105021044555449805e-01
1.314262852570514006e+00,8.437120265539963526e+00,2.819572047423684058e+00,4.250645976683897764e-02,-5.898222719843960737e-01,-5.869877742397062725e-01
1.320264052810562028e+00,8.433592567862552514e+00,2.828578898660834451e+00,4.286878122585023598e-02,-5.858443708655639570e-01,-6.004994818333999618e-01
1.326265253050610049e+00,8.430088695395703269e+00,2.837559760433106870e+00,4.323249702697893465e-02,-5.818820334133747441e-01,-5.442214629914057245e-01
1.332266453290658070e+00,8.426608554841536147e+00,2.846514729328089910e+00,4.359760644479827169e-02,-5.779351925456008843e-01,-5.940949888348924235e-01
1.338267653530706092e+00,8.423152053542004580e+00,2.855443901313210020e+00,4.396410877777568588e-02,-5.740037816567130635e-01,-5.808362614715072425e-01
1.344268853770754113e+00,8.419719099212660041e+00,2.864347371977558954e+00,4.433200333855634445e-02,-5.700877344668235924e-01,-6.033268012666161972e-01
1.350270054010802134e+00,8.416309599942650266e+00,2.873225236531898208e+00,4.470128945396319164e-02,-5.661869850208740562e-01,-5.925127270266359325e-01
1.356271254250850156e+00,8.412923464194713929e+00,2.882077589808655915e+00,4.507196646499689319e-02,-5.623014676878310691e-01,-6.255261072288167412e-01
1.362272454490898177e+00,8.409560600805187747e+00,2.890904526261929064e+00,4.544403372683585712e-02,-5.584311171598856927e-01,-5.324918711159875029e-01
1.368273654730946198e+00,8.406220918984001145e+00,2.899706139967481278e+00,4.581749060883625463e-02,-5.545758684516568504e-01,-6.117017693342814422e-01
1.374274854970993998e+00,8.402904328314681592e+00,2.908482524622744592e+00,4.619233649453197837e-02,-5.507356568994001833e-01,-5.880284768088164249e-01
1.380276055211042019e+00,8.399610738754347494e+00,2.917233773546819897e+00,4.656857078163470498e-02,-5.469104181602181258e-01,-5.289481855596579463e-01
1.386277255451090040e+00,8.396340060633715296e+00,2.925959979680474277e+00,4.694619288203380481e-02,-5.431000882112800854e-01,-5.229714199140534925e-01
1.392278455691138062e+00,8.393092204657094157e+00,2.934661235586143668e+00,4.732520222179643909e-02,-5.393046033490410673e-01,-5.593103408992946557e-01
1.398279655931186083e+00,8.389867081902391277e+00,2.943337633447931090e+00,4.770559824116746978e-02,-5.355239001884690708e-01,-6.364871907129091566e-01
1.404280856171234104e+00,8.386664603821104791e+00,2.951989265071608415e+00,4.808738039456954272e-02,-5.317579156622737058e-01,-5.107322512974949991e-01
1.410282056411282126e+00,8.383484682238332653e+00,2.960616221884614596e+00,4.847054815060303223e-02,-5.280065870201416933e-01,-5.150284140755386764e-01
1.416283256651330147e+00,8.380327229352761975e+00,2.969218594936056554e+00,4.885510099204604106e-02,-5.242698518279739206e-01,-5.948889126015627360e-01
1.422284456891378168e+00,8.377192157736679690e+00,2.977796474896708734e+00,4.924103841585444896e-02,-5.205476479671309331e-01,-4.820315438274061504e-01
1.428285657131426190e+00,8.374079380335965439e+00,2.986349952059014434e+00,4.962835993316185024e-02,-5.168399136336777611e-01,-5.518949036553491005e-01
1.434286857371474211e+00,8.370988810470095132e+00,2.994879116337084035e+00,5.001706506927960927e-02,-5.131465873376367393e-01,-5.694559931453018198e-01
1.440288057611522232e+00,8.367920361832135612e+00,3.003384057266695883e+00,5.040715336369681887e-02,-5.094676079022429915e-01,-5.046810723540301469e-01
1.446289257851570254e+00,8.364873948488753541e+00,3.011864864005295850e+00,5.079862437008032111e-02,-5.058029144632052443e-01,-5.147264360331660349e-01
1.452290458091618275e+00,8.361849484880210071e+00,3.020321625331998661e+00,5.119147765627470037e-02,-5.021524464679707478e-01,-4.920212464184133827e-01
1.458291658331666296e+00,8.358846885820357286e+00,3.028754429647585233e+00,5.158571280430229028e-02,-4.985161436749918629e-01,-5.788035465912138022e-01
1.464292858571714318e+00,8.355866066496647093e+00,3.037163364974506230e+00,5.198132941036316679e-02,-4.948939461530011963e-01,-4.042824403393825428e-01
1.470294058811762339e+00,8.352906942470122331e+00,3.045548518956878503e+00,5.237832708483514121e-02,-4.912857942802878464e-01,-5.214187250074742153e-01
1.476295259051810360e+00,8.349969429650084152e+00,3.053909978883549314e+00,5.277670545140366459e-02,-4.876916287297601293e-01,-5.646745941545806557e-01
1.482296459291858159e+00,8.347053443994337130e+00,3.062247831956037114e+00,5.317646413668947886e-02,-4.841113903017351117e-01,-4.531692808733776556e-01
1.488297659531906181e+00,8.344158902119108490e+00,3.070562164727545618e+00,5.357760279109094470e-02,-4.805450202675681792e-01,-4.982852267726269879e-01
1.494298859771954202e+00,8.341285721101302286e+00,3.078853063292394499e+00,5.398012108214269439e-02,-4.769924602546339321e-01,-4.607495359659887213e-01
1.500300060012002223e+00,8.338433818344840986e+00,3.087120613409006786e+00,5.438401868994794525e-02,-4.734536521701689926e-01,-4.904340737014208917e-01
1.506301260252050245e+00,8.335603111580670799e+00,3.095364900499907979e+00,5.478929530717845803e-02,-4.699285382006076484e-01,-4.729155562246036837e-01
1.512302460492098266e+00,8.332793518866758120e+00,3.103586009651726485e+00,5.519595063907451610e-02,-4.664170608109161620e-01,-4.541284186239844534e-01
1.518303660732146287e+00,8.330004958588091313e+00,3.111784025615194516e+00,5.560398440344497401e-02,-4.629191627439324108e-01,-5.002518069430773595e-01
1.524304860972194309e+00,8.327237349456682480e+00,3.119959032805145416e+00,5.601339633066720891e-02,-4.594347870197118544e-01,-4.254978072267339706e-01
1.530306061212242330e+00,8.324490610511563915e+00,3.128111115300517664e+00,5.642418616368715528e-02,-4.559638769348699494e-01,-4.794588818888471105e-01
1.536307261452290351e+00,8.321764661118788098e+00,3.136240356844350430e+00,5.683635365801929101e-02,-4.525063760619364439e-01,-4.959907332704600602e-01
1.542308461692338373e+00,8.319059420971429475e+00,3.144346840843787572e+00,5.724989858174663049e-02,-4.490622282487080064e-01,-4.452106071575828716e-01
1.548309661932386394e+00,8.316374810089588010e+00,3.152430650370074972e+00,5.766482071552073846e-02,-4.456313776176088481e-01,-4.233793136930567580e-01
1.554310862172434415e+00,8.313710748820380303e+00,3.160491868158561424e+00,5.808111985256172310e-02,-4.422137685650481265e-01,-4.536677356459801191e-01
1.560312062412482437e+00,8.311067157837948471e+00,3.168530576608698190e+00,5.849879579865823603e-02,-4.388093457607896708e-01,-4.819353351147678266e-01
1.566313262652530458e+00,8.308443958143453045e+00,3.176546857784040778e+00,5.891784837216747228e-02,-4.354180541473169352e-01,-4.044287758318853010e-01
1.572314462892578479e+00,8.305841071065078296e+00,3.184540793412246718e+00,5.933827740401517725e-02,-4.320398389392097194e-01,-5.200562785453485271e-01
1.578315663132626501e+00,8.303258418258028684e+00,3.192512464885076007e+00,5.976008273769563284e-02,-4.286746456225166702e-01,-4.802178524242933233e-01
1.584316863372674522e+00,8.300695921704534186e+00,3.200461953258392001e+00,6.018326422927166436e-02,-4.253224199541386641e-01,-4.233462754274694428e-01
1.590318063612722543e+00,8.298153503713839640e+00,3.208389339252161854e+00,6.060782174737464056e-02,-4.219831079612077485e-01,-4.900360778764611402e-01
1.596319263852770343e+00,8.295631086922218955e+00,3.216294703250453413e+00,6.103375517320448057e-02,-4.186566559404798493e-01,-4.172569427280213850e-01
1.602320464092818364e+00,8.293128594292962674e+00,3.224178125301440101e+00,6.146106440052966774e-02,-4.153430104577202631e-01,-4.180861663586434296e-01
1.608321664332866385e+00,8.290645949116383306e+00,3.232039685117396477e+00,6.188974933568718723e-02,-4.120421183471008053e-01,-3.671051289041923904e-01
1.614322864572914407e+00,8.288183075009817102e+00,3.239879462074700012e+00,6.231980989758259537e-02,-4.087539267105960716e-01,-4.544934443012606518e-01
1.620324064812962428e+00,8.285739895917622277e+00,3.247697535213831976e+00,6.275124601768998500e-02,-4.054783829173874699e-01,-4.367737090994696092e-01
1.626325265053010449e+00,8.283316336111177236e+00,3.255493983239375666e+00,6.318405764005199932e-02,-4.022154346032642547e-01,-3.855563503682142290e-01
1.632326465293058471e+00,8.280912320188878795e+00,3.263268884520018176e+00,6.361824472127981800e-02,-3.989650296700333332e-01,-5.218432091803236750e-01
1.638327665533106492e+00,8.278527773026056025e+00,3.271022317134819613e+00,6.405380722896197865e-02,-3.957271162567540523e-01,-2.407250013110248110e-01
1.644328865773154513e+00,8.276162619525807784e+00,3.278754359097879600e+00,6.449074513374908335e-02,-3.925016426009138026e-01,-4.274341791240022781e-01
1.650330066013202535e+00,8.273816785247655403e+00,3.286465087773824845e+00,6.492905842931236127e-02,-3.892885573928320797e-01,-4.257803100291099874e-01
1.656331266253250556e+00,8.271490196119822613e+00,3.294154580152187872e+00,6.536874712320402125e-02,-3.860878096101945101e-01,-3.430314340650088556e-01
1.662332466493298577e+00,8.269182778355855135e+00,3.301822912925230114e+00,6.580981123420874546e-02,-3.828993484703110406e-01,-3.848909405420952723e-01
1.668333666733346599e+00,8.266894458454617123e+00,3.309470162487941902e+00,6.625225079234373093e-02,-3.797231234295684876e-01,-4.686945543647480505e-01
1.674334866973394620e+00,8.264625163200291169e+00,3.317096404938043808e+00,6.669606583885860640e-02,-3.765590841828849733e-01,-3.452127151782543590e-01
1.680336067213442641e+00,8.262374819662376524e+00,3.324701716075986191e+00,6.714125642623554324e-02,-3.734071806631695800e-01,-3.306382889632091260e-01
1.686337267453490663e+00,8.260143355195696202e+00,3.332286171404947428e+00,6.758782261818914450e-02,-3.702673630407851135e-01,-3.927646767145821505e-01
1.692338467693538684e+00,8.257930697440389878e+00,3.339849846130837463e+00,6.803576448966654200e-02,-3.671395817230110881e-01,-3.812195996376123164e-01
1.698339667933586705e+00,8.255736774321912108e+00,3.347392815162293811e+00,6.848508212684731311e-02,-3.640237873535127067e-01,-3.397245574905430887e-01
1.704340868173634505e+00,8.253561514051042991e+00,3.354915153110684223e+00,6.893577562714355011e-02,-3.609199308118131722e-01,-4.063589433075356361e-01
1.710342068413682526e+00,8.251404845123875731e+00,3.362416934290106685e+00,6.938784509919984633e-02,-3.578279632127651100e-01,-3.359085350024196837e-01
1.716343268653730547e+00,8.249266696321829073e+00,3.369898232717387643e+00,6.984129066289322674e-02,-3.547478359060303177e-01,-3.447829103838054299e-01
1.722344468893778568e+00,8.247146996711633093e+00,3.377359122112083334e+00,7.029611244933324510e-02,-3.516795004755585152e-01,-3.854261312643544324e-01
1.728345669133826590e+00,8.245045675645339855e+00,3.384799675896479787e+00,7.075231060086191459e-02,-3.486229087390707582e-01,-4.182280024296629595e-01
1.734346869373874611e+00,8.242962662760325188e+00,3.392219967195591490e+00,7.120988527105374943e-02,-3.455780127475478469e-01,-3.568583042856021681e-01
1.740348069613922632e+00,8.240897887979274472e+00,3.399620068837163611e+00,7.166883662471575100e-02,-3.425447647847147392e-01,-3.863158776977231867e-01
1.746349269853970654e+00,8.238851281510198632e+00,3.407000053351670221e+00,7.212916483788738009e-02,-3.395231173665389512e-01,-2.894526060825307612e-01
1.752350470094018675e+00,8.236822773846427026e+00,3.414359992972315183e+00,7.259087009784061240e-02,-3.365130232407211874e-01,-3.293087548157250244e-01
1.758351670334066696e+00,8.234812295766603896e+00,3.421699959635031707e+00,7.305395260307989691e-02,-3.335144353861961841e-01,-2.944102092582013830e-01
1.764352870574114718e+00,8.232819778334697247e+00,3.429020024978482351e+00,7.351841256334215591e-02,-3.305273070126332202e-01,-3.237962102454103319e-01
1.770354070814162739e+00,8.230845152899991746e+00,3.436320260344059019e+00,7.398425019959684046e-02,-3.275515915599406247e-01,-3.144065357056891052e-01
