t,I1,I2,R,dI1_dt,dI1_dt_noisy
2.316463292658531348e+00,3.493913093633537192e-01,6.488313806733844724e-02,2.333268201949447174e-01,1.542379017297065280e-01,1.488153308548369747e-01
2.328465693138627390e+00,3.512381211436063633e-01,6.540044444508243127e-02,2.353735304229796210e-01,1.534999302767769691e-01,1.535833354488315983e-01
2.340468093618723433e+00,3.530759784768918719e-01,6.592050815145029941e-02,2.374256964032802897e-01,1.527458612829666884e-01,1.495109262839193209e-01
2.352470494098819476e+00,3.549046896021962327e-01,6.644333115547323976e-02,2.394832081319308581e-01,1.519758968081283412e-01,1.541951728066253968e-01
2.364472894578915518e+00,3.567240651982498401e-01,6.696891540077126725e-02,2.415459550163346625e-01,1.511902431090081933e-01,1.515264548472638473e-01
2.376475295059011561e+00,3.585339183835274945e-01,6.749726280555334856e-02,2.436138258752141295e-01,1.503891105019305452e-01,1.514859214063045412e-01
2.388477695539107604e+00,3.603340647162485144e-01,6.802837526261726331e-02,2.456867089386108316e-01,1.495727132257255454e-01,1.474424637681189532e-01
2.400480096019203646e+00,3.621243221943765134e-01,6.856225463934972897e-02,2.477644918478854874e-01,1.487412693049433576e-01,1.523981297809343660e-01
2.412482496499299689e+00,3.639045112556196782e-01,6.909890277772633149e-02,2.498470616557178503e-01,1.478950004134015617e-01,1.519351471477024540e-01
2.424484896979395732e+00,3.656744548078402213e-01,6.963832149558589479e-02,2.519343048511654137e-01,1.470341317301074868e-01,1.449045896448550586e-01
2.436487297459491774e+00,3.674339794329268272e-01,7.018051263027873243e-02,2.540261082847073415e-01,1.461588914920024518e-01,1.469045217357350941e-01
2.448489697939587817e+00,3.691829141320499552e-01,7.072547797379057088e-02,2.561223580140512546e-01,1.452695111899600100e-01,1.439229063331796399e-01
2.460492098419683860e+00,3.709210903224952616e-01,7.127321928830313014e-02,2.582229394571946002e-01,1.443662254030253500e-01,1.443190855293038921e-01
2.472494498899779902e+00,3.726483423947990481e-01,7.182373833273605901e-02,2.603277378830918809e-01,1.434492714971775662e-01,1.409179975387284400e-01
2.484496899379875945e+00,3.743645077127484289e-01,7.237703686274690740e-02,2.624366384116548212e-01,1.425188894744443269e-01,1.462531805036055566e-01
2.496499299859971988e+00,3.760694266133811636e-01,7.293311663073120954e-02,2.645495260137521454e-01,1.415753218229263699e-01,1.396369628007610442e-01
2.508501700340068030e+00,3.777629424069856579e-01,7.349197938582235912e-02,2.666662855112095776e-01,1.406188133677787611e-01,1.400266457377837837e-01
2.520504100820164073e+00,3.794449013771010737e-01,7.405362687389172027e-02,2.687868015768100638e-01,1.396496111231934623e-01,1.406525769854145014e-01
2.532506501300259671e+00,3.811151527805172745e-01,7.461806083754857211e-02,2.709109587342936054e-01,1.386679641454276191e-01,1.373728427885953507e-01
2.544508901780355714e+00,3.827735488472749359e-01,7.518528301614015030e-02,2.730386413583574812e-01,1.376741233869201719e-01,1.371954985274555783e-01
2.556511302260451757e+00,3.844199447806652126e-01,7.575529514575157775e-02,2.751697336746557476e-01,1.366683415515390354e-01,1.355410618586851135e-01
2.568513702740547799e+00,3.860541987572301825e-01,7.632809895920590615e-02,2.773041197597997387e-01,1.356508729509983413e-01,1.353839514413257561e-01
2.580516103220643842e+00,3.876761719267624029e-01,7.690369618606414381e-02,2.794416835413578992e-01,1.346219733624883230e-01,1.322808880922877184e-01
2.592518503700739885e+00,3.892857284123052986e-01,7.748208855262521400e-02,2.815823087978557293e-01,1.335818998875555330e-01,1.327059237363509281e-01
2.604520904180835927e+00,3.908827354768724671e-01,7.806327779671576317e-02,2.837258795494320696e-01,1.325309107100075823e-01,1.321171248605831072e-01
2.616523304660931970e+00,3.924670638901185393e-01,7.864726567787341804e-02,2.858722804764702308e-01,1.314692648042860568e-01,1.308018127966777966e-01
2.628525705141028013e+00,3.940385873271852746e-01,7.923405392523655277e-02,2.880213955366986434e-01,1.303972221535592002e-01,1.305106020633468034e-01
2.640528105621124055e+00,3.955971825794258323e-01,7.982364427850018040e-02,2.901731088989203400e-01,1.293150434040607477e-01,1.287288389653473142e-01
2.652530506101220098e+00,3.971427295731219664e-01,8.041603849016003280e-02,2.923273049983953764e-01,1.282229897126156426e-01,1.297294125294944089e-01
2.664532906581316141e+00,3.986751113694846915e-01,8.101123832551250514e-02,2.944838685368407205e-01,1.271213226091592319e-01,1.264749307575875614e-01
2.676535307061412183e+00,4.001942141646538387e-01,8.160924556265469754e-02,2.966426844824301412e-01,1.260103038608455517e-01,1.257370046682537712e-01
2.688537707541508226e+00,4.016999272896980555e-01,8.221006199248437341e-02,2.988036380697944305e-01,1.248901953377806046e-01,1.235606326657888998e-01
2.700540108021604269e+00,4.031921432106151948e-01,8.281368941869997335e-02,3.009666148000212926e-01,1.237612588804079122e-01,1.227082292001774322e-01
2.712542508501700311e+00,4.046707575283318703e-01,8.342012965780067069e-02,3.031315004406552327e-01,1.226237561685790955e-01,1.200947705869396670e-01
2.724544908981796354e+00,4.061356689787036789e-01,8.402938453908626038e-02,3.052981810256977790e-01,1.214779485923388885e-01,1.225155184340948195e-01
2.736547309461892397e+00,4.075867794325152005e-01,8.464145590465727009e-02,3.074665428556073721e-01,1.203240971244509128e-01,1.180390610891459274e-01
2.748549709941987995e+00,4.090239938954798871e-01,8.525634560941484918e-02,3.096364724972992533e-01,1.191624621946941603e-01,1.176707493983175090e-01
2.760552110422084038e+00,4.104472205082402847e-01,8.587405552106093520e-02,3.118078567841457982e-01,1.179933035659536944e-01,1.187117928699761016e-01
2.772554510902180080e+00,4.118563705463678115e-01,8.649458752009805962e-02,3.139805828159760170e-01,1.168168802121340305e-01,1.176220269440231003e-01
2.784556911382276123e+00,4.132513582642194927e-01,8.711794350579891988e-02,3.161545382460273501e-01,1.156334501995287117e-01,1.148332206975185704e-01
2.796559311862372166e+00,4.146321008243609163e-01,8.774412540499819391e-02,3.183296118476070524e-01,1.144432705067846973e-01,1.104047388858070966e-01
2.808561712342468208e+00,4.159985190637257579e-01,8.837313514350444987e-02,3.205056921601731612e-01,1.132465968899287190e-01,1.140876234645198661e-01
2.820564112822564251e+00,4.173505368081725786e-01,8.900497466542674208e-02,3.226826682582873418e-01,1.120436838467100960e-01,1.125628107644942172e-01
2.832566513302660294e+00,4.186880808203929383e-01,8.963964593489597010e-02,3.248604298280449720e-01,1.108347845126578524e-01,1.080100220817142992e-01
2.844568913782756336e+00,4.200110807999115070e-01,9.027715093606498986e-02,3.270388671670754199e-01,1.096201505557339584e-01,1.111607947213229530e-01
2.856571314262852379e+00,4.213194693830860094e-01,9.091749167310851643e-02,3.292178711845420436e-01,1.084000320728137901e-01,1.069978324719469409e-01
2.868573714742948422e+00,4.226131821431071689e-01,9.156067017022316568e-02,3.313973334011420246e-01,1.071746774880067699e-01,1.049223012557001650e-01
2.880576115223044464e+00,4.238921575899988747e-01,9.220668847162748205e-02,3.335771459491064239e-01,1.059443334528354930e-01,1.061357948747640029e-01
2.892578515703140507e+00,4.251563371706180705e-01,9.285554864156186916e-02,3.357572015722002923e-01,1.047092447482847466e-01,1.043523038854863166e-01
2.904580916183236550e+00,4.264056652686546989e-01,9.350725276428867305e-02,3.379373936257225042e-01,1.034696541887360488e-01,1.038749021907183490e-01
2.916583316663332592e+00,4.276400892046319790e-01,9.416180294409209894e-02,3.401176160765059242e-01,1.022258025277998639e-01,9.901430641115098463e-02
2.928585717143428635e+00,4.288595592359059072e-01,9.481920130527826673e-02,3.422977635029172405e-01,1.009779283660559024e-01,1.046023885986006458e-01
2.940588117623524678e+00,4.300640285566658116e-01,9.547944999217521100e-02,3.444777310948571314e-01,9.972626806071471783e-02,9.852095083162726308e-02
2.952590518103620720e+00,4.312534532979339641e-01,9.614255116913283938e-02,3.466574146537600987e-01,9.847105563720937038e-02,9.539173702021655488e-02
2.964592918583716319e+00,4.324277925275656909e-01,9.680850702052296031e-02,3.488367105925945233e-01,9.721252270272717766e-02,9.845020707986147646e-02
2.976595319063812362e+00,4.335870074604871727e-01,9.747731974605301775e-02,3.510155163654459232e-01,9.595089860874478349e-02,9.524129034854242337e-02
2.988597719543908404e+00,4.347310619055338998e-01,9.814899156260260826e-02,3.531937304882701856e-01,9.468641020860546487e-02,9.533612718015127552e-02
3.000600120024004447e+00,4.358599233820555363e-01,9.882352471108561687e-02,3.553712518247960639e-01,9.341928143978517340e-02,9.274006457853509189e-02
3.012602520504100490e+00,4.369735618802623733e-01,9.950092144959905849e-02,3.575479800847696787e-01,9.214973365680603767e-02,9.203025293584619904e-02
3.024604920984196532e+00,4.380719498525675881e-01,1.001811840533735898e-01,3.597238158280197662e-01,9.087798556841103492e-02,9.136953125588830049e-02
3.036607321464292575e+00,4.391550622135874105e-01,1.008643148147735230e-01,3.618986604644575666e-01,8.960425317361875308e-02,8.811094740565295069e-02
3.048609721944388617e+00,4.402228763401409561e-01,1.015503160432968538e-01,3.640724162540767139e-01,8.832874969942181020e-02,8.968622889114093166e-02
3.060612122424484660e+00,4.412753720712502825e-01,1.022391900655751640e-01,3.662449863069534572e-01,8.705168554012729376e-02,8.611188534196820288e-02
3.072614522904580703e+00,4.423125317081405550e-01,1.029309392253737604e-01,3.684162745832464947e-01,8.577326819834196758e-02,8.403389391000101738e-02
3.084616923384676745e+00,4.433343400142396584e-01,1.036255658835915361e-01,3.705861858931971398e-01,8.449370222760652083e-02,8.464776707125153121e-02
3.096619323864772788e+00,4.443407842151786413e-01,1.043230724182610675e-01,3.727546258971290438e-01,8.321318917667414050e-02,8.410327173365622633e-02
3.108621724344868831e+00,4.453318539987913827e-01,1.050234612245485727e-01,3.749215011054485291e-01,8.193192753543904194e-02,8.147376885220176945e-02
3.120624124824964873e+00,4.463075415151148140e-01,1.057267347147539394e-01,3.770867188786443114e-01,8.065011268251004450e-02,7.892507310835092382e-02
3.132626525305060916e+00,4.472678413763887528e-01,1.064328953183106552e-01,3.792501874272877216e-01,7.936793683443177372e-02,8.060750796704903298e-02
3.144628925785156959e+00,4.482127506570560138e-01,1.071419454817859190e-01,3.814118158120324287e-01,7.808558899654843843e-02,7.456493141230288724e-02
3.156631326265253001e+00,4.491422688937622976e-01,1.078538876688805437e-01,3.835715139436148280e-01,7.680325491551101558e-02,7.474152664343994279e-02
3.168633726745349044e+00,4.500563973157887809e-01,1.085687243454581119e-01,3.857291927625646211e-01,7.552111737234534772e-02,7.560016315341211435e-02
3.180636127225445087e+00,4.509551385022009806e-01,1.092864579714684092e-01,3.878847644931793237e-01,7.423935628270436626e-02,7.151723748609423170e-02
3.192638527705540685e+00,4.518384985933335818e-01,1.100070910441017652e-01,3.900381420921272824e-01,7.295814768942746054e-02,7.301413621792579578e-02
3.204640928185636728e+00,4.527064856463434706e-01,1.107306260669971842e-01,3.921892394741230414e-01,7.167766446470030806e-02,7.156793822866337751e-02
3.216643328665732771e+00,4.535591095732928735e-01,1.114570655490592643e-01,3.943379715236033922e-01,7.039807630996086640e-02,7.219555588767720411e-02
3.228645729145828813e+00,4.543963821411496351e-01,1.121864120044582941e-01,3.964842540947275951e-01,6.911954972960759891e-02,6.728996902598101404e-02
3.240648129625924856e+00,4.552183169717870515e-01,1.129186679526302389e-01,3.986280040113773793e-01,6.784224800589480631e-02,6.659043495861152739e-02
3.252650530106020899e+00,4.560249295419837590e-01,1.136538359182767688e-01,4.007691390671569431e-01,6.656633117501364882e-02,6.723269454441564708e-02
3.264652930586116941e+00,4.568162371834240121e-01,1.143919184313651610e-01,4.029075780253927874e-01,6.529195600435125368e-02,6.037682882393963918e-02
3.276655331066212984e+00,4.575922590826975167e-01,1.151329180271284114e-01,4.050432406191339929e-01,6.401927597092341160e-02,7.021936056875258125e-02
3.288657731546309027e+00,4.583530162812993747e-01,1.158768372460651924e-01,4.071760475511519428e-01,6.274844124097619935e-02,6.135113978005266033e-02
3.300660132026405069e+00,4.590985316756301948e-01,1.166236786339398118e-01,4.093059204939405449e-01,6.147959865074892338e-02,6.001992854529780708e-02
3.312662532506501112e+00,4.598288300169961484e-01,1.173734447417822818e-01,4.114327820897161203e-01,6.021289168839355499e-02,6.193514671020097784e-02
3.324664932986597154e+00,4.605439379116086918e-01,1.181261381258882637e-01,4.135565559504174038e-01,5.894846047704327408e-02,5.886879679417190286e-02
3.336667333466693197e+00,4.612438838205849545e-01,1.188817613478190954e-01,4.156771666577055435e-01,5.768644175902359894e-02,5.412758452161641615e-02
3.348669733946789240e+00,4.619286980599473513e-01,1.196403169744018197e-01,4.177945397629641566e-01,5.642696888119841381e-02,5.768082364138363977e-02
3.360672134426885282e+00,4.625984117620324798e-01,1.204018075470176946e-01,4.199086018716579050e-01,5.517017233338158966e-02,5.688092800138000449e-02
3.372674534906981325e+00,4.632530571889698634e-01,1.211662355894068815e-01,4.220192807841673388e-01,5.391617956311173243e-02,5.301628701615984651e-02
3.384676935387077368e+00,4.638926692210931235e-01,1.219336036522208760e-01,4.241265052918983813e-01,5.266511418659416965e-02,5.210191347001012080e-02
3.396679335867173410e+00,4.645172840013507276e-01,1.227039142738536870e-01,4.262302051745012754e-01,5.141709671479888222e-02,5.238906590931766832e-02
3.408681736347269009e+00,4.651269389273985366e-01,1.234771699802106881e-01,4.283303112001950463e-01,5.017224455807348105e-02,4.835468405824458471e-02
3.420684136827365052e+00,4.657216726515997496e-01,1.242533732847086597e-01,4.304267551257680569e-01,4.893067202722695130e-02,4.980744915564076780e-02
3.432686537307461094e+00,4.663015250810247370e-01,1.250325266882756914e-01,4.325194696965772856e-01,4.769249033529679438e-02,4.809108735618579378e-02
3.444688937787557137e+00,4.668665373774512628e-01,1.258146326793512515e-01,4.346083886465487711e-01,4.645780759999262877e-02,4.510794236844078986e-02
3.456691338267653180e+00,4.674167519573643181e-01,1.265996937338861594e-01,4.366934466981773899e-01,4.522672884681180894e-02,4.244252509918811783e-02
3.468693738747749222e+00,4.679522124919562320e-01,1.273877123153425717e-01,4.387745795625271339e-01,4.399935601281843023e-02,4.354814435129625988e-02
3.480696139227845265e+00,4.684729639071265050e-01,1.281786908746940790e-01,4.408517239392308329e-01,4.277578795108089027e-02,4.102494343456055542e-02
3.492698539707941308e+00,4.689790523834820313e-01,1.289726318504255675e-01,4.429248175164902657e-01,4.155612043576109582e-02,4.355894088712142231e-02
3.504700940188037350e+00,4.694705253563369873e-01,1.297695376685332747e-01,4.449937989710761599e-01,4.034044616784770998e-02,4.062861690484755733e-02
3.516703340668133393e+00,4.699474315157128324e-01,1.305694107425248440e-01,4.470586079683282477e-01,3.912885478152694496e-02,4.069302382664673895e-02
3.528705741148229436e+00,4.704098208063383080e-01,1.313722534734192426e-01,4.491191851621550990e-01,3.792143285118448892e-02,3.819067672187340806e-02
3.540708141628325478e+00,4.708577440796038460e-01,1.321780682359439407e-01,4.511754721763459042e-01,3.671826411007608759e-02,3.724406634424615170e-02
3.552710542108421521e+00,4.712912521062017079e-01,1.329868573386326636e-01,4.532274116592223678e-01,3.551943004966623407e-02,3.395343221520547017e-02
3.564712942588517564e+00,4.717103976537710963e-01,1.337986231059543896e-01,4.552749474150650788e-01,3.432500867258497790e-02,3.566110352572926523e-02
3.576715343068613606e+00,4.721152343874137625e-01,1.346133678355979635e-01,4.573180242025023934e-01,3.313507518734487567e-02,3.670447173595892121e-02
3.588717743548709649e+00,4.725058167114584706e-01,1.354310937922445224e-01,4.593565877186418511e-01,3.194970212154263356e-02,3.133032701050755126e-02
