pH,Temp,A,A_noisy
9.236268629853086054e+00,2.952142132981043687e+02,1.237764902994970129e+01,1.203702219372948434e+01
7.510623956409048674e+00,3.115211282266914168e+02,8.333165284766420200e+01,8.453821840401516852e+01
1.046287328842146813e+01,3.048722909846063658e+02,8.453906870425141662e+00,5.905242146793975522e+00
9.574953564979665543e+00,3.220129499678417915e+02,1.552500341831999897e+01,1.450429823581134592e+01
8.367632169048203394e+00,2.891083593781235663e+02,2.717432598813429578e+01,2.665284971836637951e+01
9.891124263791541082e+00,3.214465639522943547e+02,1.169247657445481892e+01,1.185054765057694581e+01
3.952137536835876652e+00,2.810881281641293867e+02,1.012602885190100643e+01,9.565030550253055708e+00
3.324752113062123371e+00,2.813756951580220971e+02,8.501734310468483713e+00,8.224415514040853026e+00
5.418302893384939978e+00,2.816865853932534378e+02,4.458293167103702359e+01,4.389567052384403212e+01
4.765471342796434584e+00,3.094159615547761746e+02,1.086152767457677726e+01,1.038015351076461101e+01
8.932659413274997462e+00,3.192883594878449003e+02,3.165358180885647243e+01,3.169717455476616053e+01
7.721621149964929209e+00,2.983733717721051448e+02,6.827927645638197873e+01,6.704873402370114377e+01
8.773130328743926398e+00,2.908394335928441592e+02,1.740405218733024739e+01,1.917408739546778307e+01
9.113360531703609269e+00,2.811209394305727756e+02,1.061509311902760189e+01,8.590962397747979651e+00
4.737696146774475814e+00,2.893249894028868425e+02,1.548770618538737232e+01,1.636504367620515410e+01
9.633844873788586227e+00,3.141900593514210414e+02,1.267528238856148093e+01,1.351883476879777390e+01
8.762796943283282403e+00,3.035762487121461390e+02,2.545631007542846191e+01,2.553592447603780258e+01
5.360823649032528060e+00,3.227963616215864135e+02,1.372267962196976576e+01,1.440799798559572586e+01
8.051622957371305844e+00,3.184735534685981975e+02,7.293806302040725598e+01,7.145326935819790037e+01
5.812213580282423742e+00,2.801556407066357224e+02,6.638689194196969368e+01,6.736596339795987376e+01
1.063421182390452913e+01,3.132570270909104693e+02,8.466713887360485913e+00,8.602101746198819399e+00
5.990013810247911685e+00,2.915790496535311149e+02,6.091639820303152675e+01,6.146516232096403343e+01
6.629181801519312245e+00,3.091368698564576789e+02,7.146628383608864965e+01,7.240326168247402450e+01
7.854671011572945005e+00,3.015995037479639791e+02,6.562802515515825519e+01,6.637384311684242277e+01
9.053500328615898596e+00,3.177431383435748558e+02,2.599364584603922523e+01,2.745552687353131915e+01
7.629522875703837137e+00,2.976765617494190792e+02,7.149776341181397754e+01,7.198501231543156109e+01
4.638811056948679123e+00,3.100718505559378286e+02,1.008671533811189924e+01,1.149058845233853887e+01
6.333656798995091819e+00,2.895395357802502758e+02,7.727296230066112059e+01,7.629619284031998916e+01
4.127929990291794304e+00,3.049127700827628473e+02,8.848486273543356262e+00,9.917400468294225391e+00
3.426456860015949069e+00,2.851320127729916294e+02,8.506185917301182897e+00,6.778833742700408393e+00
4.458281176243123589e+00,2.809482454790587553e+02,1.453499968131115594e+01,1.397442596218225574e+01
8.428839452765227946e+00,2.844347091589219190e+02,2.161054493293221768e+01,1.858277658425802770e+01
1.094380357139387883e+01,3.061855923290975738e+02,8.160972127392506437e+00,8.126697959363312407e+00
1.023942442617900639e+01,3.221978409685542601e+02,9.750473471764065536e+00,1.141026974196748967e+01
7.664182073383270399e+00,2.862382605893021719e+02,5.662798846982304468e+01,5.474845479727604669e+01
1.045761317668760171e+01,2.923722698245327365e+02,8.234497282019884068e+00,7.436602072212445513e+00
5.949622215907319323e+00,2.996573519189371950e+02,4.897127259225950979e+01,4.849260097680870274e+01
7.833048933498317545e+00,2.833919618546149763e+02,4.409750945578351633e+01,4.320086802886358157e+01
1.028947308106847558e+01,3.078125501649010403e+02,8.784080646967545647e+00,1.030287792862558760e+01
6.877797639563314469e+00,3.040984621001996402e+02,8.217872305088202722e+01,8.088376649968138565e+01
9.027212154444637093e+00,3.109988598177441190e+02,2.241295977014900132e+01,2.470406048038062963e+01
5.640952912261615992e+00,3.213202994164145707e+02,1.896066076486257046e+01,2.028167688498447774e+01
3.719876709384456248e+00,3.076064477843883651e+02,8.290575512748366904e+00,7.988907004806474532e+00
9.601110515387759392e+00,3.110660670090647386e+02,1.233846161046667866e+01,1.401356749836920734e+01
6.307682174804334352e+00,2.801205969226952561e+02,8.249811672413140684e+01,8.280452102489441302e+01
6.594470912933184437e+00,3.204627969058316239e+02,5.883836001024622675e+01,5.837142600996129715e+01
1.080166289986758876e+01,2.995463934417776386e+02,8.157625015383020539e+00,8.238848263026927299e+00
3.653965978804841974e+00,3.017007578491945878e+02,8.338926420428391495e+00,9.453687352610300465e+00
9.854724191106534192e+00,2.852731343223113072e+02,8.621457157786839076e+00,8.615319259608932967e+00
9.505959936492384799e+00,2.976549217007191146e+02,1.073695042693377033e+01,1.054627736028774265e+01
9.569282834753963130e+00,3.159689001269468349e+02,1.383790890243025373e+01,1.363378031048262962e+01
9.880322437456857898e+00,3.061604167002928989e+02,9.828662698499266881e+00,8.996761698847411282e+00
6.268736842989407698e+00,3.224684083203661089e+02,4.028065235377972897e+01,4.083460881967759093e+01
8.199715470243731374e+00,2.967365380370492858e+02,4.234811425795177797e+01,4.248135061525969292e+01
6.990172174407828010e+00,2.956125867918980248e+02,8.460272552688772407e+01,8.362586852345123134e+01
1.068638629002300178e+01,3.100977825994253863e+02,8.354333887490748012e+00,7.953953506871098256e+00
3.128503109246357106e+00,2.797545862062980291e+02,8.353165787157534439e+00,8.228350962181171013e+00
5.701116380904211134e+00,3.013281570899573580e+02,3.510590321827531568e+01,3.362897292514887937e+01
7.002529349143746806e+00,3.214674704667401102e+02,7.571203649319654971e+01,7.596267836398902773e+01
7.052179827343810992e+00,3.225591978795684440e+02,7.662815231631954305e+01,7.593230045050124488e+01
5.153784408782986937e+00,2.895355753584411787e+02,2.506315610733451393e+01,2.564864254571235591e+01
8.466303421574430388e+00,3.092045475477915488e+02,4.321323768772197127e+01,4.252591367601128525e+01
9.751242301612961683e+00,3.213819480384580629e+02,1.300814541246962364e+01,1.328147100914538292e+01
3.287373791661188704e+00,2.858393169406704146e+02,8.353042338060079786e+00,8.263200911755520295e+00
9.488885005092967617e+00,3.070606430383058409e+02,1.257915230570891119e+01,1.263922591971698139e+01
3.295648340565630718e+00,2.982666889493156077e+02,8.178776007259175529e+00,8.478924572096753209e+00
3.185047972957691265e+00,3.221957039663218438e+02,8.041878150070020936e+00,9.177213233967362882e+00
8.893660916601856314e+00,2.881404064840380670e+02,1.432053611086204192e+01,1.500128347017071562e+01
4.163971714151437631e+00,3.166289646583865078e+02,8.516027365814563765e+00,8.155289545611942970e+00
3.959205413851154987e+00,2.817350233169140097e+02,1.007872685807947910e+01,9.193274425104505099e+00
5.608573183505607851e+00,2.962711688568796262e+02,3.624832186361567210e+01,3.821336781500716739e+01
6.878240247428605514e+00,2.939368508407749232e+02,8.461542755604787658e+01,8.431748315612746580e+01
1.009793382888124924e+01,3.212748922277621091e+02,1.030915548651591251e+01,9.896528034695119658e+00
3.074608786802230043e+00,3.184072739070458056e+02,8.038791602401930803e+00,6.706183056070934789e+00
6.044803625851780104e+00,2.849624219545474375e+02,7.102448592575565556e+01,7.066784060793044375e+01
8.166105581270624469e+00,3.197582307996176496e+02,6.932765345216405706e+01,6.741605553719672628e+01
7.669643676052570136e+00,3.056077693694666664e+02,7.669520719059683245e+01,7.627980551898981787e+01
3.367175061537441394e+00,2.807082850595294872e+02,8.575704647147253112e+00,9.015976123645437212e+00
9.133313623335268971e+00,3.028716764438636915e+02,1.604302980826976466e+01,1.570088972512292180e+01
5.531219305896930116e+00,3.155642594052391132e+02,1.915971396725771569e+01,2.128426230734934776e+01
7.869629001749221864e+00,2.809269143464190392e+02,3.913328529335419148e+01,3.977731560418195755e+01
7.309692864056090755e+00,2.944608827468578056e+02,7.964181816023165084e+01,8.131096002405487866e+01
6.611753239734103005e+00,2.880645108894659074e+02,8.384631453747877572e+01,8.280740216365650497e+01
5.933311549038386978e+00,2.783815291312043314e+02,7.345502355624138602e+01,7.218094597550303604e+01
1.012482604151189136e+01,2.861624150091417391e+02,8.352599890537828031e+00,7.228432763915124681e+00
9.738189543299419881e+00,2.974206872405187028e+02,9.602196902895393293e+00,1.016851538122696752e+01
5.710553811813583458e+00,3.132264886118882714e+02,2.541141253143861078e+01,2.393257855796738198e+01
5.449828002556811768e+00,2.839032629676230499e+02,4.326913226836662574e+01,4.353448636580326792e+01
6.300079488362445801e+00,2.926555136993106316e+02,7.347802419475848978e+01,7.313841523039126002e+01
8.980547868179693083e+00,2.829540816357353492e+02,1.191220777047187163e+01,1.296702454173633967e+01
7.694214722846842491e+00,2.832678123001346080e+02,5.107917335432119899e+01,5.039142341064100350e+01
1.075861617645083967e+01,2.903817544761665772e+02,8.104885708249103260e+00,7.631538148828930446e+00
1.075227073538041189e+01,2.869541599886350696e+02,8.087332194383156647e+00,9.036858156202807635e+00
6.525031035788048328e+00,2.889527499655686142e+02,8.231255933867188901e+01,8.048264287801531225e+01
1.083841740117897245e+01,2.961606261617992004e+02,8.120580325515051712e+00,8.547567444853115148e+00
9.622336236601199744e+00,2.885651034309734086e+02,9.277641537542447026e+00,9.430658250680924226e+00
7.593055835316167013e+00,2.947315929098693914e+02,7.010090181167309709e+01,6.973739788208484924e+01
5.419816094049364708e+00,2.906936091725202118e+02,3.391615513998765863e+01,3.371352710263595043e+01
8.268177630176747783e+00,3.229174480421664271e+02,6.764562344798827098e+01,6.873343664092988092e+01
8.832952871298486386e+00,3.224001987874827933e+02,3.883234528015811549e+01,3.991011585345133739e+01
8.387145335813272595e+00,3.227703756375984767e+02,6.186914584073210222e+01,6.310213737277636170e+01
1.046440009401778859e+01,3.032762137202786903e+02,8.416420739823564645e+00,9.633584816087537916e+00
5.422504454262965901e+00,2.844954287592545938e+02,4.118360354562038594e+01,4.059857538537239918e+01
4.717833434455092068e+00,2.885535629182497814e+02,1.547898076868777828e+01,1.624544226158104365e+01
7.149445707596971289e+00,3.001246249870823704e+02,8.437063401414279440e+01,8.450095881430122802e+01
5.146730160206883120e+00,2.958603639974378439e+02,2.049820825802140689e+01,2.271339831822231758e+01
4.248757518530075217e+00,2.914262114170027758e+02,1.028898553247918812e+01,1.112198031795987063e+01
9.258911509895920489e+00,2.851192998595736299e+02,1.038371170951473665e+01,1.073761947922215398e+01
9.696175729787327668e+00,3.143203355846711702e+02,1.210152911905776563e+01,1.104846763247399899e+01
7.559006057304497261e+00,2.977695759055477538e+02,7.430425407130479698e+01,7.489869289042160005e+01
7.697025800223184611e+00,3.113335667640135966e+02,7.957172432270212425e+01,8.002031243512860215e+01
6.696896897382897507e+00,2.913219404574550708e+02,8.388767204874454819e+01,8.373480023150440843e+01
7.361651578435423282e+00,3.111425981049360985e+02,8.454278236317361461e+01,8.277128986410799882e+01
4.655723062866760742e+00,2.850371859639982404e+02,1.592078815250266466e+01,1.601355388031485560e+01
9.455403113680780791e+00,3.098586427259949119e+02,1.363246097667187939e+01,1.530964218788372122e+01
4.868967257835508100e+00,2.891697530891498786e+02,1.792204911387311483e+01,1.793465873808731104e+01
6.376621355771964872e+00,3.039976034525525392e+02,6.543370456526758971e+01,6.552631307440056219e+01
8.429232903952962985e+00,2.837253887140455504e+02,2.111492187271299770e+01,2.149752967656064584e+01
1.070765006272455011e+01,2.793323267455725158e+02,8.061261898398543124e+00,9.105766462975875442e+00
8.404937017724627424e+00,2.976197006063663935e+02,3.379034103615271789e+01,3.379597373713439623e+01
3.497891729147971418e+00,3.048810116104514805e+02,8.200649954819100529e+00,8.550577639982785527e+00
3.241858142851206104e+00,3.114256982925302850e+02,8.079970718362199378e+00,5.797352453393838090e+00
9.689555489480046191e+00,3.006246286689572571e+02,1.011777769002346261e+01,9.229155973277883618e+00
4.063482593658165776e+00,2.821621743203255619e+02,1.056138164764450060e+01,9.125548254491970823e+00
5.920276895130419881e+00,3.186764823937264168e+02,2.871867711051918448e+01,2.952957848891665549e+01
8.008322921467010858e+00,3.048901679658208650e+02,6.182516648166156159e+01,6.155500851365515302e+01
6.040304464494038683e+00,3.046337515379734100e+02,4.777981446324574932e+01,4.826138904620443526e+01
6.331382254347127869e+00,2.868460265895956240e+02,7.917242598398480879e+01,7.663760661192007717e+01
5.508495463399522230e+00,3.216456923427049333e+02,1.623045171368881157e+01,1.456860704361216641e+01
6.009370583448034431e+00,3.008752547090734311e+02,5.059448166624287779e+01,5.038029394054510846e+01
7.135129336601738537e+00,3.042293343982354372e+02,8.464299034078894124e+01,8.497537459639599433e+01
7.964661701366076763e+00,3.012430900854245692e+02,5.985839152212361824e+01,6.154753307864380929e+01
7.537687189161869306e+00,3.069502515392309192e+02,8.109390968607146988e+01,8.211956708922896553e+01
9.579865286083435905e+00,3.006249941442928275e+02,1.070929008400221072e+01,9.778063816031721700e+00
9.422441863516642258e+00,3.075325769036783754e+02,1.341607176940512147e+01,1.212541133168318730e+01
8.509818856821750543e+00,3.089355238389745182e+02,4.077863770582008840e+01,3.901039382563119062e+01
5.253083052091886529e+00,3.179286520080497098e+02,1.361723499815932392e+01,1.514832195985330898e+01
9.945646530383276840e+00,3.198362113473146451e+02,1.104155943482811963e+01,1.179060592860836998e+01
1.076699513856161872e+01,3.106960968540289514e+02,8.303396245284485389e+00,8.174583150352905392e+00
4.300314128268857061e+00,3.024442457821019730e+02,9.426167590641437499e+00,1.057211540436632724e+01
5.384795056327996932e+00,3.082675371029941402e+02,1.939466916435492294e+01,1.963668662410782773e+01
8.975371898127345816e+00,2.894132882541458684e+02,1.367616136900643120e+01,1.267072992303352841e+01
7.955384955298375083e+00,2.925804029699156672e+02,4.970642295473301431e+01,5.142872088105665540e+01
8.643161086212678867e+00,2.861004618078530939e+02,1.761983889274296899e+01,1.556636226356672736e+01
6.948353033365158637e+00,3.174104800065151721e+02,7.666910040632113521e+01,7.745647815955446447e+01
6.751814846569650364e+00,3.130391257892485442e+02,7.297517654641796980e+01,7.298126818554058559e+01
7.647055609812010601e+00,3.161632369427022695e+02,8.277658477151246075e+01,8.206729933325939896e+01
6.357816844416686486e+00,2.861391232074847721e+02,8.030502127306084503e+01,8.090990217877686064e+01
5.072510931266062784e+00,2.951358332177495072e+02,1.915273398958545670e+01,1.798599722223204722e+01
9.642335309981930891e+00,2.814329808247920255e+02,8.803561438764161196e+00,1.059701213958653732e+01
4.193202797951710359e+00,2.876023175254455282e+02,1.050255959974653130e+01,1.044937738199807065e+01
9.820717020984298884e+00,3.038909743281013220e+02,9.864652908474239368e+00,7.677534174270279621e+00
4.610121406002222422e+00,3.206084039643190522e+02,9.184858438854282880e+00,8.697710812829225091e+00
5.903775583833166252e+00,2.803247407919317880e+02,7.020900197761271500e+01,7.045995541612471413e+01
4.413792529732903702e+00,2.925167093875350020e+02,1.111784707735309041e+01,1.049531988404020311e+01
6.004286432207941893e+00,3.008886940494450641e+02,5.031619587610423849e+01,4.945710413717931431e+01
9.251263281590077270e+00,3.067392763266190059e+02,1.553345796591183259e+01,1.520961393266525263e+01
6.820302951199077590e+00,3.078491790151079499e+02,7.895096304544316013e+01,7.917597283654524176e+01
4.385336615628778745e+00,2.821537263692196689e+02,1.321526295666663131e+01,1.423321932975703774e+01
