c,D,R0,R0_noisy
2.068524733363732881e+00,1.795122249989114493e+01,2.815771525253981000e+00,2.821809432759304848e+00
2.672114114009742636e+00,9.900738032210377071e+00,3.122133773227437459e+00,3.179385695122794786e+00
2.240837464167639403e+00,1.587646244924846606e+01,2.943538256289928157e+00,2.905180615343408768e+00
1.518720886237017531e+01,2.918631931362695831e+00,1.982995262274694248e+00,1.972823342850493766e+00
2.326838582442958980e+01,4.592114120312089653e+00,1.261583075635130280e+00,1.292558851914141549e+00
1.090639487599882251e+01,4.019048202354951194e+00,2.694502004633562375e+00,2.655500450034735227e+00
1.271256746612064958e+01,4.228579219952371737e+00,2.498743428328217497e+00,2.500913372511765598e+00
2.688670138995221137e+01,1.576577359215495910e+01,5.453088995097475911e-01,6.220585253608712506e-01
2.759674091536387408e+01,1.988428178502777532e+00,8.634590821737888611e-01,8.687443017539163703e-01
3.464389956022642103e+00,5.498053953876868682e+00,2.975908704820313666e+00,2.952432740072545858e+00
8.324429630352884857e+00,3.818275202175477112e+00,2.888771634874988337e+00,2.945240469767178126e+00
2.954742084865748097e+01,1.201896754857752647e+01,5.167576316243081003e-01,4.599588160503269019e-01
2.408896729671113945e+01,2.109982903660069908e+00,1.081171913444269439e+00,1.064592816384483998e+00
2.734949779395025615e+01,1.574749372843800543e+01,5.237425445063588203e-01,5.770352201528893277e-01
2.430480803643372312e+01,1.598817872396786655e+01,6.811899477640199763e-01,6.426869880100661847e-01
1.311524415644545094e+01,1.256639863241551858e+01,2.134074536372085884e+00,2.146963790993641208e+00
1.623985553890891254e+01,4.197820454082560104e+00,2.031793236334538122e+00,2.028300948948344562e+00
2.139424272257706861e+01,3.972732605024309027e+00,1.444768563794765592e+00,1.523136656665669442e+00
2.135342917286780917e+01,3.716532703694940487e+00,1.443792706789144287e+00,1.372698410761968635e+00
1.726345313857638075e+01,3.263745695477640485e+00,1.827248694738238033e+00,1.800175681455623788e+00
1.216609799295355732e+00,1.487217066726002734e+01,2.077509040212500491e+00,2.061261632032694635e+00
2.910212276454099722e+01,1.655149846769314692e+01,4.332841906251955200e-01,4.519727863655320643e-01
1.101814593321950397e+01,9.655142100086610668e+00,2.743221113741171724e+00,2.770818155018826001e+00
2.541640172358512473e+00,1.164774755968981612e+00,8.965707520889141247e-01,9.177424074105794416e-01
1.950700976499299699e+01,5.601138762605004651e+00,1.618740255792527671e+00,1.689697181495041001e+00
1.703511111068572959e+01,1.922026082940727321e+01,1.193067321250075308e+00,1.226666022465187522e+00
1.859385920850706242e+01,4.230318518519782245e+00,1.747068141698470356e+00,1.683023119654422084e+00
2.386685675791813210e+01,1.146831488041089209e+01,8.681285632302084831e-01,7.958746989268645766e-01
3.945453714278836621e+00,1.184744235181972982e+01,3.539609367925205863e+00,3.512735290710432334e+00
2.739813613723594088e+01,1.782901765803536520e+01,4.783346847907118393e-01,4.520534835011019714e-01
2.255367281187530537e+01,6.016249594192085937e+00,1.268950835385848075e+00,1.247112147855679476e+00
8.006961601060130107e+00,1.884178542996825811e+01,2.759790438992948403e+00,2.812225559403088493e+00
1.773111777003564882e+01,1.400215073371727037e+01,1.343800416596430569e+00,1.312239782887971051e+00
2.747523995258269736e+01,1.529068385197217239e+01,5.283935721480957914e-01,5.838485039469777371e-01
1.340470336713801380e+01,3.446988259687892686e+00,2.290597776590317380e+00,2.348032651084033695e+00
2.120201861265458732e+01,1.698034973863505215e+01,8.705736663406259401e-01,8.721324994359701543e-01
2.233322564525878917e+01,1.316710935248252001e+00,9.520268031177392398e-01,9.259661572273664154e-01
2.496550422607164776e+01,1.578396550428810308e+01,6.471939619661547516e-01,7.115975121490039079e-01
1.506062929576075682e+01,1.045020240102306808e+01,1.945810450144793924e+00,1.903525220397878970e+00
1.920723227001149880e+01,9.815448925703137206e+00,1.404267788131015715e+00,1.428214128528177085e+00
1.692341536397409385e+01,1.306311439769604554e+01,1.498964316993805612e+00,1.512592183018158565e+00
1.423302156865557677e+01,1.670906733564101909e+00,1.581889656477306616e+00,1.646764503956701375e+00
6.877603428881890579e+00,7.346306836142555419e+00,3.489790379322711189e+00,3.507733127910697135e+00
1.378283808963956680e+01,7.674055716086323642e+00,2.348828147618577056e+00,2.349885684720209866e+00
1.278889059094739622e+01,1.591719758367531323e+00,1.615675954144855986e+00,1.668434446063350007e+00
7.150983872878872383e+00,1.165418976936607720e+01,3.373125809919243157e+00,3.354121311313793097e+00
1.924044143899591663e+00,3.934039465752385389e+00,1.841139319499603744e+00,1.869259425357467030e+00
1.554171118537731111e+01,1.635244583795771423e+00,1.481699853864262950e+00,1.488336716241818625e+00
1.814176949779509229e+01,6.717985446377534586e+00,1.735706447779498784e+00,1.737449531815128623e+00
2.774835357639528510e+01,9.761469663444051648e+00,6.813476557223602237e-01,6.072258856083216916e-01
1.732304643334233418e+01,4.056184883521930296e+00,1.890664335620256153e+00,1.890455744839488972e+00
1.223750106449910291e+01,1.654068848048683904e+01,2.037138369999753618e+00,1.986596323010259901e+00
1.064394414859627380e+00,1.350780483742188665e+01,1.876417613390141126e+00,1.902917618464101457e+00
3.542395326348108497e+00,4.139615281574537953e+00,2.645043896425819607e+00,2.763531479015920223e+00
8.281024759061839546e+00,4.617980303543546938e+00,3.083104188276114321e+00,3.071800385085756258e+00
1.352302868625644017e+01,1.273354947298956219e+01,2.049213407467147530e+00,2.095034145307710371e+00
5.958090527420500493e+00,6.223345250055261069e+00,3.448710616638098969e+00,3.499145729307060471e+00
2.611979331462494258e+01,1.482935440397011462e+01,6.081818862562763384e-01,5.505831621137839971e-01
1.696882962820021934e+00,1.481999438181015627e+01,2.560707265907624652e+00,2.596113245761058952e+00
1.812327299271899861e+01,3.368310277419003906e+00,1.748356726228430746e+00,1.732597036166381610e+00
2.113995523726776682e+01,1.150509969083973694e+01,1.100253625078323694e+00,1.078261820612415711e+00
1.000397661211860978e+01,1.786493780848127955e+01,2.395685035905612992e+00,2.436707714597741603e+00
1.737689554916358503e+01,1.667481267859551153e+01,1.258271860968259270e+00,1.230475957848876645e+00
2.324726505588417780e+01,3.516120714563596206e+00,1.268687291700289821e+00,1.243259141154798186e+00
2.373987664932378649e+01,1.327811912155061869e+01,8.059038230351385224e-01,8.438039890126121101e-01
6.188009177485503720e+00,5.124987968812719785e+00,3.278116409178952750e+00,3.342608116422352893e+00
2.211269978571420225e+01,1.901205314817310921e+00,1.160232183348282486e+00,1.163558708690267895e+00
2.745775001909586877e+01,7.153841327538224881e+00,8.131876416899710414e-01,8.465511017298316121e-01
3.717079635900539358e+00,6.112889663082166081e+00,3.167867326312799658e+00,3.096943500692242779e+00
1.101953506995310050e+01,3.970200487855216842e+00,2.671979833581972219e+00,2.666903930012744617e+00
2.648687081072913685e+01,1.332661181380180615e+01,6.308218786735263484e-01,6.531680647790191196e-01
7.558674998639815179e+00,1.305543108868126012e+01,3.218954240117880783e+00,3.176801733125425908e+00
6.506657301113226488e+00,1.419563807513004150e+00,1.586815869515260768e+00,1.619043067109129375e+00
2.747110331794334215e+01,1.686249187169233821e+01,4.942241579993185696e-01,5.083306130228687492e-01
2.122451299673588210e+01,1.323367435316724183e+01,1.011004244333793656e+00,1.025298413863253266e+00
1.178793993576962684e+01,9.309135618214627428e+00,2.614987927866629924e+00,2.674238815581281514e+00
2.831532235988041535e+01,4.554470023871801665e+00,8.761703108804314022e-01,9.394456333173487605e-01
2.525427325932427536e+01,6.508799456703014741e+00,1.004681467231058667e+00,9.439141352668223295e-01
1.738714208932455207e+01,1.340208588864732420e+01,1.418951755806465931e+00,1.386189223933498527e+00
2.465105277014929896e+01,1.700870203238693179e+01,6.334203360971103480e-01,6.603376745590351371e-01
1.816022805892392356e+01,1.198711666207203486e+01,1.401387894504808829e+00,1.386334079101973593e+00
1.770487461695269360e+01,1.416636268870058757e+01,1.338534250964803052e+00,1.438041206496414315e+00
9.581411853176588167e+00,5.019045785843232466e+00,3.007743965931779506e+00,3.063036920893776660e+00
1.858747470011892489e+01,6.085526996963496416e+00,1.710685987994350787e+00,1.669653040951594392e+00
1.498606713305328686e+00,5.128089807171811287e+00,1.790108343477130548e+00,1.752307332996937195e+00
2.242083130395581492e+01,2.931031618941762229e+00,1.306292687648054951e+00,1.243020483380292474e+00
2.433443479616321525e+01,9.838225166373968378e+00,9.057224881043464126e-01,9.242929327179846277e-01
6.299611943044468809e+00,1.939313393830942545e+01,3.070312858571553338e+00,3.040049219017094462e+00
9.766663971331920990e+00,1.455220353920582799e+00,1.635451092091669389e+00,1.601658127786558916e+00
7.400643836087819061e+00,6.160502233866527177e+00,3.368819675223717169e+00,3.305552620808774655e+00
1.869220369090093037e+00,6.032247156206437921e+00,2.241147227944326303e+00,2.285632968544178745e+00
1.087908129095910503e+01,1.413712834729397727e+01,2.458567308277953778e+00,2.421219499579377210e+00
1.341589366683820650e+01,1.681137770529647213e+01,1.813851525144505761e+00,1.768560012856457808e+00
2.400524617852166998e+01,5.535315754536242139e+00,1.158845698947258640e+00,1.064521938407809287e+00
2.427587207262038049e+01,1.487818616354935131e+01,7.156413912943525579e-01,7.358791597663796313e-01
1.764980534251433042e+01,2.823323300661540802e+00,1.717947398274326298e+00,1.729469169292636499e+00
7.727754939286205271e+00,8.718337772826261656e+00,3.395416940523285465e+00,3.431978735231431266e+00
2.265629959021585194e+01,1.674359389577767487e+01,7.681285289163418684e-01,8.399039450799817841e-01
3.094074670748750755e+00,7.635180008837797239e+00,3.157414124349874118e+00,3.167770812233594135e+00
2.315666236956508683e+01,1.718495543459805219e+01,7.211474570766170933e-01,7.039300514553595844e-01
9.902797295933272181e+00,1.750793834341858357e+01,2.438780615061360457e+00,2.358591498518612717e+00
2.953714410062920592e+01,9.093744981572251973e+00,6.102954704038483502e-01,6.156782761431626172e-01
9.149712485089390057e+00,1.818749537924407988e+01,2.555633795309490974e+00,2.573260409977189411e+00
9.823368527082834589e+00,6.088068517377638322e+00,3.056212239330585945e+00,3.069063435502581871e+00
2.635940522723461399e+01,4.516265382983132071e+00,1.011575118504038251e+00,9.142084025520721413e-01
8.618756224977783376e+00,3.604542091503296408e+00,2.805650243969514346e+00,2.867423118549641714e+00
2.701456198186366109e+01,1.702740316886877991e+00,8.434108876849476522e-01,8.744691311863080907e-01
1.614971815518454701e+00,1.468737901759496367e+01,2.487862202478344553e+00,2.468367620908705984e+00
2.932151244043230065e+01,6.162470045342127278e+00,7.450512858786513259e-01,7.308438288255488802e-01
2.541407995432402700e+01,1.540376727830265757e+01,6.317201780154045876e-01,5.357077718056737492e-01
1.286052252396076412e+01,1.030912450983749196e+01,2.341791954374469853e+00,2.357948044426879441e+00
2.498606904786675642e+01,8.952545303029175727e+00,8.987836917368817735e-01,8.816089968978065849e-01
2.719728254585412230e+01,1.799103761690880532e+01,4.839263230992039144e-01,4.274056681793665380e-01
2.601115776480052588e+01,1.679507111796456087e+01,5.648962104973364040e-01,6.636078293563407726e-01
6.689582309118936365e+00,1.712618013972755548e+01,3.131190158915268640e+00,3.208433861094790007e+00
1.914924116909248131e+00,6.002585863266514110e+00,2.271016898044533328e+00,2.307210693397330203e+00
1.394440336358984744e+01,2.909322373897750502e+00,2.107258556612281453e+00,2.106203227926952692e+00
2.939946128419873617e+01,1.078283870156173130e+01,5.596267705442319329e-01,4.975630023075315322e-01
1.472859908172417498e+01,2.464714754644572015e+00,1.898561704601254396e+00,1.897601761337796455e+00
1.304890705964033870e+01,1.995036723288660774e+00,1.833833327782149025e+00,1.857326521843448486e+00
1.195188367736384905e+01,1.841433124532857590e+01,1.981461632488942914e+00,1.976045613633752085e+00
1.862213606380271358e+01,1.972682976630476404e+01,1.008023730629305836e+00,1.006260517392105092e+00
2.642240933778157697e+01,2.147708152730281483e+00,9.482241672966084112e-01,9.575589930244455816e-01
2.538378360210841933e+01,1.931915738105357772e+00,9.722830152580402840e-01,9.151011902728911629e-01
1.408144685328222234e+00,1.276644930127620192e+01,2.264650943911822090e+00,2.305683479248115120e+00
1.232169570032946382e+01,4.744501748300193000e+00,2.603981938693808562e+00,2.654336686069038720e+00
2.192894815136711806e+00,1.744962135938758152e+01,2.896792830846258937e+00,2.875283678254849207e+00
1.116714361699460412e+01,1.119153927855129105e+01,2.608559351123730163e+00,2.573841637911339131e+00
4.608022756125091490e+00,5.445528476420161468e+00,3.231973611556802517e+00,3.338015162680150194e+00
4.825802214123969591e+00,9.249279738964792941e+00,3.611375140562896657e+00,3.668437921804656110e+00
2.137212109601493637e+01,1.642436601590735279e+01,8.753578618646520315e-01,7.593602613151406722e-01
9.560293362056118127e+00,1.610200307088021532e+01,2.601129130906575604e+00,2.596022745197527737e+00
9.709605913843459390e+00,1.042362958079854351e+01,2.956457709968591807e+00,2.905458467292475699e+00
1.858311868070931183e+01,1.761375555542804960e+01,1.086890433646108711e+00,1.041302134747116526e+00
1.428423934608925805e+01,1.434769105692832802e+01,1.814592786646344935e+00,1.780099824621223847e+00
7.296576178947280944e+00,2.303377246300220005e+00,2.253021250586799251e+00,2.255166984636722827e+00
5.225121203219569743e+00,1.739990038736712208e+01,3.337919642337124682e+00,3.331324556707696782e+00
2.533561532628787916e+00,1.713770858290336463e+01,3.072566837608730950e+00,3.007826518551054651e+00
2.891671418653236003e+01,1.261927300748976855e+01,5.287856622953515107e-01,4.744721757211253221e-01
1.532217492560420347e+01,1.449941166497077027e+01,1.643184553571197970e+00,1.540175475270474159e+00
1.563731525168894620e+01,1.438252686174932116e+01,1.603348790006922986e+00,1.598830567953536619e+00
1.600594075901496538e+01,6.496010221288696762e+00,2.049994166172320664e+00,2.063414080497868230e+00
2.197720523855060648e+01,1.876346795428731618e+00,1.162165698959766624e+00,1.205222593257935682e+00
2.906971472143737500e+01,1.688201439339719911e+01,4.284844868005483476e-01,4.775413783879111085e-01
8.226663456856979195e+00,6.271057990121975401e+00,3.288767762427841745e+00,3.293691713005374666e+00
1.205132741243914341e+00,1.696449473350041615e+01,2.071568260125879135e+00,2.051375360590157904e+00
1.646207958432549390e+01,7.903572211407713155e+00,1.900825033640414219e+00,2.007836669609870395e+00
2.152557913343417439e+01,1.935672772260960883e+01,7.749073779556389097e-01,7.285772261329206412e-01
1.351649746227902860e+01,3.433548592544568123e+00,2.275087778769886437e+00,2.207247842755513556e+00
8.399942455858131041e+00,1.421831533378339074e+01,2.974065028189281090e+00,2.950981471245735843e+00
1.628284926745056538e+01,1.837661688563228424e+00,1.532152080145869677e+00,1.541880171828259094e+00
2.257718020759563871e+01,1.396066381727465222e+00,9.721820580702023040e-01,1.039684713953372919e+00
1.411195873870896556e+01,3.073114442885860775e+00,2.131362408449039236e+00,2.107713172269585655e+00
2.906222201228892388e+01,1.573928352877411507e+00,7.270628621289076943e-01,6.460316779047738933e-01
1.836265802733151986e+01,8.942132885478827120e+00,1.565659849758891831e+00,1.602320738775259823e+00
1.596552103970566172e+01,3.301998949792200211e+00,1.973911447278031028e+00,1.951324829692873575e+00
3.527169185107149385e+00,3.484079731041803019e+00,2.405577423236895829e+00,2.352126306748163476e+00
1.689170676964284823e+01,1.755182760168276346e+01,1.277875827543020204e+00,1.232238458645418477e+00
3.697664023281004742e+00,1.322641562336183796e+01,3.482246472945540461e+00,3.488794143091710875e+00
