t,A,P_free,C,dA_dt,dA_dt_noisy
1.930386077215443086e+00,1.755643469076300311e+00,3.384975752957749551e-01,4.768244415096720701e-01,7.942567360208965255e-01,7.671438816465487864e-01
1.940388077615523121e+00,1.763584458813297839e+00,3.367933846150198973e-01,4.776475882981431331e-01,7.936194230714173070e-01,7.940364489316904528e-01
1.950390078015603157e+00,1.771518950184209906e+00,3.351052488628860071e-01,4.784597792048318476e-01,7.929573622101989683e-01,7.767826872149621309e-01
1.960392078415683192e+00,1.779446697469209582e+00,3.334330700633942879e-01,4.792611202039852025e-01,7.922709311751130468e-01,8.033673111675982970e-01
1.970394078815763228e+00,1.787367458725350522e+00,3.317767490359001537e-01,4.800517177943501856e-01,7.915605053871271890e-01,7.932415640784054034e-01
1.980396079215843264e+00,1.795280995770979215e+00,3.301361853908479915e-01,4.808316790365445015e-01,7.908264578160365543e-01,7.963105123379065065e-01
1.990398079615923299e+00,1.803187074185734540e+00,3.285112775297714394e-01,4.816011115530566267e-01,7.900691588664648934e-01,7.794179115784318768e-01
2.000400080016003113e+00,1.811085463310547761e+00,3.269019226452935523e-01,4.823601235282455324e-01,7.892889762688927169e-01,8.075732786488477588e-01
2.010402080416083148e+00,1.818975936235323942e+00,3.253080167445110971e-01,4.831088236810749392e-01,7.884862749878885912e-01,8.086870086593930251e-01
2.020404080816163184e+00,1.826858269551684621e+00,3.237294553040024891e-01,4.838473203855583327e-01,7.876614175117255812e-01,7.770137070854634675e-01
2.030406081216243219e+00,1.834732243380659211e+00,3.221661333733835675e-01,4.845757214689131454e-01,7.868147638477797079e-01,7.905429150664429194e-01
2.040408081616323255e+00,1.842597641435552047e+00,3.206179450623692917e-01,4.852941350732526415e-01,7.859466710686507929e-01,7.792136467847489145e-01
2.050410082016403290e+00,1.850454250998574635e+00,3.190847835371267149e-01,4.860026696910703659e-01,7.850574932161255015e-01,7.848217938475181565e-01
2.060412082416483326e+00,1.858301862920845204e+00,3.175665410202745398e-01,4.867014341652401987e-01,7.841475812228390074e-01,7.714912114305934043e-01
2.070414082816563361e+00,1.866140271622389379e+00,3.160631087908835068e-01,4.873905376890163010e-01,7.832172828379351248e-01,8.018887379837412732e-01
2.080416083216643397e+00,1.873969275074210517e+00,3.145743772162668539e-01,4.880700897689516093e-01,7.822669425739399163e-01,7.725751474631132876e-01
2.090418083616723433e+00,1.881788674524946137e+00,3.131002364495347190e-01,4.887401992985336840e-01,7.812969020598529157e-01,7.783360639098779732e-01
2.100420084016803468e+00,1.889598274559620483e+00,3.116405764589394445e-01,4.894009744682110141e-01,7.803075000177618348e-01,7.853223293288670304e-01
2.110422084416883504e+00,1.897397883136629382e+00,3.101952865322493147e-01,4.900525235866949325e-01,7.792990718545285134e-01,7.728234650703672548e-01
2.120424084816963539e+00,1.905187311562833052e+00,3.087642552757992043e-01,4.906949551069296755e-01,7.782719496001641035e-01,7.758788253028411352e-01
2.130426085217043575e+00,1.912966374493555666e+00,3.073473706144906337e-01,4.913283776260924940e-01,7.772264618583684115e-01,7.715900633940987463e-01
2.140428085617123610e+00,1.920734889932585565e+00,3.059445197917918247e-01,4.919528998855933200e-01,7.761629337601403389e-01,7.748283262117774406e-01
2.150430086017203646e+00,1.928492679203559268e+00,3.045555894199298841e-01,4.925686307119769292e-01,7.750816869487837657e-01,7.633762605977807425e-01
2.160432086417283681e+00,1.936239566658082278e+00,3.031804662315390475e-01,4.931756780233947923e-01,7.739830399988095744e-01,7.696031592427865498e-01
2.170434086817363717e+00,1.943975379776006207e+00,3.018190369746336366e-01,4.937741489357742042e-01,7.728673083280301892e-01,7.707983790809077584e-01
2.180436087217443752e+00,1.951699949172022386e+00,3.004711879632047666e-01,4.943641505035540340e-01,7.717348038477146455e-01,7.683975438096732891e-01
2.190438087617523788e+00,1.959413108574651119e+00,2.991368050795272238e-01,4.949457897332725231e-01,7.705858349297892707e-01,7.711527344787272309e-01
2.200440088017603824e+00,1.967114694826240573e+00,2.978157737741595756e-01,4.955191735835668410e-01,7.694207063800543311e-01,7.664896841864871080e-01
2.210442088417683859e+00,1.974804547882967887e+00,2.965079790659440051e-01,4.960844089651735844e-01,7.682397194136795227e-01,7.757718334980733266e-01
2.220444088817763451e+00,1.982482510768252215e+00,2.952133056256405208e-01,4.966416026411948348e-01,7.670431716818787438e-01,7.638112124240203915e-01
2.230446089217843486e+00,1.990148429276861197e+00,2.939316385734913051e-01,4.971908601734015276e-01,7.658313577465495348e-01,7.644648617835907434e-01
2.240448089617923522e+00,1.997802152116593399e+00,2.926628631997436614e-01,4.977322862800253045e-01,7.646045688953889696e-01,7.579567555354304043e-01
2.250450090018003557e+00,2.005443530884580827e+00,2.914068645891999543e-01,4.982659854559355339e-01,7.633630928639991708e-01,7.580979444628468400e-01
2.260452090418083593e+00,2.013072420053251932e+00,2.901635276253317075e-01,4.987920619762372110e-01,7.621072138248491390e-01,7.494622859166519824e-01
2.270454090818163628e+00,2.020688676970334274e+00,2.889327369902793263e-01,4.993106198962714570e-01,7.608372123777660256e-01,7.660250615865457080e-01
2.280456091218243664e+00,2.028292161858852083e+00,2.877143771648522641e-01,4.998217630516149645e-01,7.595533655420528829e-01,7.481281853655279424e-01
2.290458091618323699e+00,2.035882737743121229e+00,2.865083325670555459e-01,5.003255948908464923e-01,7.582559468335693387e-01,7.507973828516860682e-01
2.300460092018403735e+00,2.043460270172407611e+00,2.853144883597167891e-01,5.008222174059722143e-01,7.569452267674001700e-01,7.605376732875122059e-01
2.310462092418483770e+00,2.051024627390249488e+00,2.841327299891902025e-01,5.013117317519188987e-01,7.556214725658445541e-01,7.596472062252899171e-01
2.320464092818563806e+00,2.058575680287122456e+00,2.829629429033025945e-01,5.017942387172800167e-01,7.542849479612121488e-01,7.502838004511613867e-01
2.330466093218643842e+00,2.066113302393734585e+00,2.818050125547530427e-01,5.022698387233566208e-01,7.529359131992545695e-01,7.327432550943665523e-01
2.340468093618723877e+00,2.073637369881025538e+00,2.806588244011130606e-01,5.027386318241574559e-01,7.515746250423948061e-01,7.557797579153505696e-01
2.350470094018803913e+00,2.081147761560168785e+00,2.795242639048263755e-01,5.032007177063984038e-01,7.502013367740636429e-01,7.527969713629842907e-01
2.360472094418883948e+00,2.088644358770112230e+00,2.784012167543775673e-01,5.036561954198145452e-01,7.488162983401563944e-01,7.346924861854385869e-01
2.370474094818963984e+00,2.096127045153059587e+00,2.772895696145012412e-01,5.041051623778920465e-01,7.474197568316115481e-01,7.551229776595564935e-01
2.380476095219044019e+00,2.103595706823734979e+00,2.761892095192826635e-01,5.045477151896308188e-01,7.460119561050770898e-01,7.390009581007428441e-01
2.390478095619124055e+00,2.111050232311968866e+00,2.751000236856381287e-01,5.049839499765020889e-01,7.445931366639237936e-01,7.333312555023907553e-01
2.400480096019204090e+00,2.118490512561243655e+00,2.740218995143919312e-01,5.054139623716569218e-01,7.431635356703610862e-01,7.441208427800036773e-01
2.410482096419284126e+00,2.125916440928693252e+00,2.729547245902763097e-01,5.058378475199259983e-01,7.417233869577147809e-01,7.399386826437226450e-01
2.420484096819364161e+00,2.133327913185000480e+00,2.718983866820322004e-01,5.062557000777240246e-01,7.402729210434634277e-01,7.422991610533749007e-01
2.430486097219444197e+00,2.140724827352650461e+00,2.708527740775144022e-01,5.066676138012989883e-01,7.388123653525090484e-01,7.227548847692646383e-01
2.440488097619524233e+00,2.148107083570195197e+00,2.698177761818006393e-01,5.070736807396454271e-01,7.373419446137700062e-01,7.554642457764937369e-01
2.450490098019603824e+00,2.155474584223539658e+00,2.687932828465170454e-01,5.074739921676287846e-01,7.358618804448060491e-01,7.298352942993687753e-01
2.460492098419683860e+00,2.162827233897354429e+00,2.677791842576779380e-01,5.078686387778558187e-01,7.343723912931700015e-01,7.189757982082058962e-01
2.470494098819763895e+00,2.170164939375072155e+00,2.667753709356858738e-01,5.082577106806744904e-01,7.328736924543872711e-01,7.390621143400587512e-01
2.480496099219843931e+00,2.177487609638889321e+00,2.657817337353317599e-01,5.086412974041744084e-01,7.313659960903499124e-01,7.278179547893381951e-01
2.490498099619923966e+00,2.184795155866103844e+00,2.647981638502062141e-01,5.090194878894820363e-01,7.298495112508661675e-01,7.330980961085952208e-01
2.500500100020004002e+00,2.192087491225518825e+00,2.638245532719225572e-01,5.093923699202569377e-01,7.283244441839407113e-01,7.249283598776903315e-01
2.510502100420084037e+00,2.199364530834216236e+00,2.628607951671566578e-01,5.097600296047419821e-01,7.267909985961856778e-01,7.261935949913864707e-01
2.520504100820164073e+00,2.206626191840965312e+00,2.619067832209370783e-01,5.101225522952372859e-01,7.252493752525039916e-01,7.277071036898903333e-01
2.530506101220244108e+00,2.213872393391946858e+00,2.609624115745350359e-01,5.104800226942687313e-01,7.236997719572589860e-01,7.162332431174299741e-01
2.540508101620324144e+00,2.221103056630755024e+00,2.600275748254644026e-01,5.108325248545882991e-01,7.221423835763335353e-01,7.289297795349291009e-01
2.550510102020404180e+00,2.228318104698395530e+00,2.591021680274813166e-01,5.111801421791734024e-01,7.205774020593765927e-01,7.158784010685811383e-01
2.560512102420484215e+00,2.235517462721127391e+00,2.581860867077404587e-01,5.115229574018180791e-01,7.190050164732587623e-01,7.103081450315540391e-01
2.570514102820564251e+00,2.242701057583590174e+00,2.572792274321222816e-01,5.118610518781904206e-01,7.174254133861251992e-01,7.181957376043501817e-01
2.580516103220644286e+00,2.249868817959940426e+00,2.563814879406039471e-01,5.121945053893276478e-01,7.158387769747086571e-01,7.202891897596190862e-01
2.590518103620724322e+00,2.257020674357335999e+00,2.554927665538466175e-01,5.125233969714590998e-01,7.142452886709871329e-01,7.119544952548007011e-01
2.600520104020804357e+00,2.264156559093376764e+00,2.546129621429535916e-01,5.128478049683288242e-01,7.126451271676704780e-01,7.040199292968748468e-01
2.610522104420884393e+00,2.271276406296099282e+00,2.537419741294707487e-01,5.131678070311948003e-01,7.110384684425651303e-01,7.172363241056514127e-01
2.620524104820964428e+00,2.278380151903981243e+00,2.528797024853861042e-01,5.134834801188294939e-01,7.094254857829471739e-01,6.918221978617193901e-01
2.630526105221044464e+00,2.285467733641457944e+00,2.520260477720617232e-01,5.137949004519787310e-01,7.078063498354528749e-01,6.974977084750975109e-01
2.640528105621124499e+00,2.292539090787746314e+00,2.511809117763948995e-01,5.141021427109846442e-01,7.061812290390827584e-01,7.065764579444165916e-01
2.650530106021204535e+00,2.299594164260187590e+00,2.503441974223103994e-01,5.144052801375914585e-01,7.045502895894876216e-01,6.909396956064369766e-01
2.660532106421284571e+00,2.306632896627846208e+00,2.495158082651693365e-01,5.147043852381985030e-01,7.029136951471740558e-01,7.031936377896657042e-01
2.670534106821364606e+00,2.313655232097763026e+00,2.486956484790774080e-01,5.149995298065142002e-01,7.012716068556763549e-01,7.007229756754916883e-01
2.680536107221444198e+00,2.320661116514955324e+00,2.478836228568850608e-01,5.152907849235554005e-01,6.996241833669042398e-01,7.086115812554859561e-01
2.690538107621524233e+00,2.327650497362417692e+00,2.470796368101874085e-01,5.155782209576484920e-01,6.979715808663728982e-01,6.888236773482400155e-01
2.700540108021604269e+00,2.334623323722693211e+00,2.462835964361488605e-01,5.158619074846968466e-01,6.963139531426622009e-01,6.900548879062458063e-01
2.710542108421684304e+00,2.341579546057979577e+00,2.454954091833624064e-01,5.161419124461286145e-01,6.946514520407643944e-01,6.979832688877743996e-01
2.720544108821764340e+00,2.348519116323642741e+00,2.447149835852595601e-01,5.164183024867416982e-01,6.929842273126202157e-01,6.684085914105621917e-01
2.730546109221844375e+00,2.355441987962448191e+00,2.439422288432562258e-01,5.166911435296263067e-01,6.913124263856907925e-01,7.223128493748366408e-01
2.740548109621924411e+00,2.362348115896828915e+00,2.431770548222313977e-01,5.169605007847435374e-01,6.896361943863509314e-01,6.826496870817332363e-01
2.750550110022004446e+00,2.369237456528889396e+00,2.424193720505272154e-01,5.172264387489251547e-01,6.879556741652670393e-01,6.806573236380114578e-01
2.760552110422084482e+00,2.376109967740401174e+00,2.416690917199489363e-01,5.174890212058733674e-01,6.862710063225778701e-01,6.948822814316150120e-01
2.770554110822164517e+00,2.382965608841765448e+00,2.409261257804685141e-01,5.177483111117794357e-01,6.845823292963375550e-01,6.841840108819806643e-01
2.780556111222244553e+00,2.389804340372437164e+00,2.401903876014344907e-01,5.180043697590174245e-01,6.828897798123857443e-01,6.650954936253498095e-01
2.790558111622324589e+00,2.396626124226683086e+00,2.394617915848540890e-01,5.182572572713587400e-01,6.811934926584995997e-01,6.874627664594257226e-01
2.800560112022404624e+00,2.403430923637720706e+00,2.387402528214056796e-01,5.185070330728469568e-01,6.794936005014508007e-01,6.880473788414428471e-01
2.810562112422484660e+00,2.410218703173617083e+00,2.380256870890351262e-01,5.187537558907469037e-01,6.777902339115930985e-01,6.732907711768336689e-01
2.820564112822564695e+00,2.416989428737287060e+00,2.373180108529557852e-01,5.189974837555443310e-01,6.760835213876037475e-01,6.732675178046835240e-01
2.830566113222644731e+00,2.423743067566493714e+00,2.366171412656483952e-01,5.192382740009464648e-01,6.743735893809813531e-01,6.792334353535752767e-01
2.840568113622724766e+00,2.430479588174590866e+00,2.359229962816894177e-01,5.194761831241052619e-01,6.726605623979515780e-01,6.635727598988070408e-01
2.850570114022804802e+00,2.437198960172361151e+00,2.352354952954615608e-01,5.197112659805787072e-01,6.709445634327325658e-01,6.753284490748016067e-01
2.860572114422884837e+00,2.443901154394652497e+00,2.345545586904501378e-01,5.199435763612441086e-01,6.692257137011182744e-01,6.712186988055632852e-01
2.870574114822964873e+00,2.450586142881218787e+00,2.338801075436275356e-01,5.201731673891922814e-01,6.675041324891417549e-01,6.607548063313826159e-01
2.880576115223044908e+00,2.457253898874472764e+00,2.332120636249817025e-01,5.204000915208216727e-01,6.657799371770480867e-01,6.518589184389296243e-01
2.890578115623124944e+00,2.463904396819486475e+00,2.325503493975159264e-01,5.206244005458384727e-01,6.640532432629606685e-01,6.617971849553497821e-01
2.900580116023204980e+00,2.470537612363989499e+00,2.318948880172490012e-01,5.208461455872566148e-01,6.623241643862770589e-01,6.535699418036753361e-01
2.910582116423284571e+00,2.477153522297654842e+00,2.312456034535762539e-01,5.210653769541071512e-01,6.605928124330006090e-01,6.706069146898022693e-01
2.920584116823364607e+00,2.483752104389608917e+00,2.306024211009717328e-01,5.212821433720121744e-01,6.588592979507109648e-01,6.603001516357102085e-01
2.930586117223444642e+00,2.490333337510907796e+00,2.299652673125555380e-01,5.214964925776783833e-01,6.571237298715596475e-01,6.649445750971586522e-01
2.940588117623524678e+00,2.496897201616308237e+00,2.293340691253860641e-01,5.217084716812754319e-01,6.553862153744877128e-01,6.567324347279323016e-01
2.950590118023604713e+00,2.503443677742718698e+00,2.287087542601355661e-01,5.219181271671078370e-01,6.536468599078998354e-01,6.562758710787501837e-01
2.960592118423684749e+00,2.509972748009197119e+00,2.280892511210901585e-01,5.221255048936150889e-01,6.519057672119796809e-01,6.440757780396758614e-01
2.970594118823764784e+00,2.516484395616952696e+00,2.274754887961498717e-01,5.223306500933717622e-01,6.501630393407282771e-01,6.568435136064497692e-01
2.980596119223844820e+00,2.522978604794792634e+00,2.268673971649032284e-01,5.225336072403000687e-01,6.484187767584483897e-01,6.662657595015186729e-01
2.990598119623924855e+00,2.529455360643487527e+00,2.262649074899132640e-01,5.227344193093010905e-01,6.466730787408371262e-01,6.435762031856616661e-01
