pH,temperature,ionic_strength,k_turn
5.956902131523320598e+00,2.994198809333188933e+02,4.360710087421761916e-01,9.580782298702068545e+01
4.368705066989029717e+00,3.130571479728059217e+02,5.457470934575163746e-01,3.836750273639363940e+01
6.380834816084977490e+00,3.183503567109282812e+02,7.473313748854972793e-01,2.857861936579645317e+02
6.142698040714618557e+00,2.934434806058315530e+02,4.975893256132028486e-01,6.412008003173117743e+01
6.118687214852236878e+00,2.943757554027952210e+02,7.992983542287240839e-01,6.805253078285110746e+01
6.931501767953921700e+00,2.850552866511187062e+02,1.993631685314655455e-01,3.255490172190219766e+01
4.613453300880367536e+00,3.092440609813519927e+02,8.085723623333148646e-01,4.606450299200327692e+01
8.668844549784212816e+00,3.050225313758381276e+02,7.768210280827597680e-01,2.700735005831501567e+01
7.420252240375164732e+00,3.107050800594196858e+02,3.888327663960103875e-01,1.606773177523799632e+02
8.118906791963858893e+00,2.859538233233010374e+02,1.439535281561008517e-01,2.053973816663087604e+01
8.484006161318799144e+00,3.082541295593561017e+02,7.127564444414182798e-01,4.194512401591399708e+01
6.916600234617379606e+00,3.094961006767776439e+02,7.669438730360763623e-01,1.830012752251177801e+02
4.201091104523003494e+00,3.171668034144168473e+02,2.432234769638149940e-01,3.874361480448592232e+01
7.557434120588790272e+00,2.864571018216672655e+02,6.693741407089358608e-01,3.270848038184536932e+01
6.845129271316791275e+00,3.067890802483852326e+02,5.932045690228737733e-01,1.599266785995837097e+02
8.129786110851995318e+00,3.181848488654035236e+02,6.627944002779234678e-01,9.866430955675109260e+01
6.660802367371720933e+00,3.067650208865621266e+02,6.155726307107571849e-01,1.622756881006008598e+02
8.066220476820962659e+00,2.932119358382575456e+02,3.085529693705623133e-01,3.690358681079641912e+01
8.985051465362458245e+00,2.993080407672487127e+02,8.070950800216013521e-01,1.175707279509262548e+01
5.752774056839440320e+00,3.111035933666616984e+02,5.371740676989775753e-01,1.804667962745751595e+02
4.855107200103370602e+00,3.156117699633481379e+02,5.682389006734446246e-01,1.006050161357375003e+02
5.958373997269514000e+00,3.030641961971812748e+02,9.653728261410511324e-01,1.197165271952555088e+02
7.765249949328381973e+00,3.066418931884143717e+02,3.207792363733792396e-01,1.025918542438716372e+02
6.196144659291531909e+00,3.188237043982540513e+02,2.022009669365811835e-01,2.913647991252757379e+02
6.941900547146073741e+00,3.078958555293525023e+02,2.309334688487680864e-01,1.663073278482801527e+02
4.636792359608355341e+00,3.010938207343445470e+02,4.416942328178511401e-01,3.105582253687193628e+01
7.630617554669901992e+00,2.886625112852477173e+02,1.109185091311551130e-01,3.666596060675254165e+01
5.400412009332497654e+00,3.115993545569864409e+02,3.736957794746270656e-01,1.547843163442084347e+02
4.953087802020091246e+00,3.167237978831113310e+02,3.679917343199692881e-01,1.276636152346762572e+02
8.314749992915972499e+00,2.993215524291597376e+02,1.409125232533346150e-01,3.542177688310547268e+01
6.822064105602970940e+00,2.963274079886608661e+02,3.639556407116543157e-01,8.238874247482564783e+01
6.422494711731252082e+00,2.893829016076407470e+02,4.556671241123181337e-01,4.770996948983600561e+01
8.494118826242422315e+00,3.001624812828536619e+02,9.498957921190988307e-02,2.657999468117563424e+01
4.430062180305013086e+00,3.191684965766078790e+02,6.939895353167552239e-01,5.615080857396729641e+01
7.480772251704463471e+00,3.058729969678387306e+02,7.629818053752113194e-01,1.252593591211190471e+02
5.639911448823012208e+00,3.005197204718677995e+02,5.130089074805029847e-01,9.080641856744931317e+01
4.877048749925405602e+00,2.851177803845396852e+02,7.612276590815069133e-01,1.130298597793339255e+01
7.373993249836394703e+00,3.025047105549304547e+02,4.145572873701439676e-01,1.086057754248986242e+02
5.814109754314680245e+00,2.954500671286460260e+02,3.121952076830711853e-01,6.934549442384890483e+01
5.649479162469678961e+00,2.925763784322913352e+02,2.174033002434901385e-01,5.235835860924277796e+01
8.718388826145938353e+00,2.969472003653232264e+02,3.023249007394099297e-01,1.665849718030144899e+01
4.996491703397430761e+00,3.127494243349785847e+02,2.810832284626790800e-01,1.138271293412678915e+02
6.560868289188674929e+00,3.058845741998374592e+02,8.969597307162668898e-01,1.545351097194154022e+02
4.120066003356746442e+00,2.959955879646287826e+02,6.347231820555143678e-01,7.328885794192751213e+00
4.816840455684780586e+00,3.142787350079174189e+02,8.973618788072138530e-01,8.394469012217298598e+01
8.417093668167810350e+00,3.042904538564857830e+02,6.067335429397777147e-02,3.483711780174671446e+01
7.946237741263381338e+00,3.079985321152639131e+02,8.104024285752694512e-01,9.359406595196523426e+01
6.784177450269950782e+00,2.986409837542163928e+02,4.562781818269321527e-02,9.677583609930999842e+01
5.112266979956801016e+00,3.138902440413260138e+02,2.799431304163566003e-01,1.376744925020221615e+02
6.788737913106531963e+00,3.030600074451726300e+02,4.670992495367212727e-01,1.293571803175509274e+02
4.060732630568062440e+00,2.992073512617670872e+02,8.922842847508736241e-01,7.793114351621159841e+00
7.564968154689603708e+00,2.968491823836106960e+02,1.071047546531738864e-01,6.797393264333047114e+01
7.583753402818640410e+00,3.085010599691241850e+02,6.888640760764996873e-01,1.329420243785054367e+02
7.230225117831774462e+00,3.170026693213592353e+02,5.610619238907401662e-01,2.315647972443603066e+02
7.056693421376006192e+00,3.186776768200335255e+02,4.349264213911286925e-01,2.634184212083334842e+02
4.368582163122687767e+00,2.953907306902233927e+02,2.434383921223353398e-01,1.356516771320277215e+01
5.232029845254877465e+00,3.061161936436269571e+02,3.457122457162657425e-01,9.912493815459079372e+01
6.871890240489659796e+00,2.924417697781886432e+02,3.975170402836389894e-01,6.130044581571934259e+01
5.970933830144487864e+00,3.161154827647372940e+02,9.650121011132922755e-01,2.438075516086244363e+02
8.960116142907224912e+00,3.177994446590103053e+02,6.060846636068894372e-02,1.625965409938368467e+01
8.618726786875907209e+00,3.063731959811213414e+02,9.520045039177440493e-01,3.153146584015841469e+01
4.760039512612685542e+00,3.143600580005354459e+02,2.690916339358866982e-01,9.001189701353358430e+01
6.949802963247653231e+00,2.877946415159802882e+02,4.568560564989693207e-02,4.129214309721678688e+01
7.481075530517283134e+00,3.088495365905891390e+02,5.544201814609683865e-01,1.436981220002475084e+02
4.682717071504431061e+00,3.116939474925650302e+02,7.248380836675932803e-01,6.058072130705787117e+01
5.562978235505855906e+00,3.166139985232245522e+02,6.677758592944412763e-01,2.132981410202943664e+02
7.579589234627471583e+00,3.147273536431533216e+02,9.305935335938569919e-01,1.735788910316496469e+02
8.505540467114183656e+00,3.068741407433398081e+02,6.018840255488494551e-01,3.813783587133533359e+01
5.708713251030676616e+00,2.904376625047597713e+02,7.606526022559734201e-01,4.288299606792054419e+01
5.194718558456402846e+00,3.142432143339906929e+02,7.373708835102922299e-01,1.404115221272990937e+02
8.108960013651072884e+00,2.931390327664109918e+02,8.300221223881856236e-01,3.666224360216728684e+01
6.924913401128391932e+00,3.078694179255378458e+02,5.594493031737167721e-01,1.675590048484833972e+02
6.382942108528852465e+00,2.870159468478132681e+02,1.508688319283893985e-02,3.940544665192008722e+01
5.280750107139462024e+00,2.950872552904178292e+02,7.289287312833014898e-01,4.559524182608458176e+01
4.363291743241605403e+00,3.027898986732555500e+02,3.712566352929564384e-01,2.169387251564701558e+01
4.089457104484876204e+00,3.134609903924520609e+02,6.117925775752615092e-01,2.182451185386651815e+01
6.899850902820474197e+00,2.856964800184179580e+02,9.353886819111736362e-01,3.463607371935702872e+01
4.955551367300373933e+00,2.899984514597138627e+02,1.528500587654736398e-01,2.390667420824478029e+01
8.877664892134102814e+00,3.122561386401622485e+02,9.571972817818169554e-01,2.207165551379456048e+01
4.537386141930736194e+00,2.889954621653675986e+02,8.702970663985272193e-01,8.869159501724622530e+00
6.260443941635542409e+00,2.904826132971421657e+02,4.817523325345361707e-02,5.253045321473549478e+01
5.973298985354800195e+00,3.124413548009562192e+02,2.910401238611175501e-01,2.100153454557806185e+02
5.161557376427654553e+00,2.926356091819558856e+02,6.929712390709903413e-01,3.307280335059765264e+01
7.743778625019674955e+00,3.047500309759835773e+02,3.192784187008653740e-01,9.578875781469784556e+01
7.218523810401551444e+00,2.966733152083519371e+02,5.434913591209757922e-01,7.943587882086823981e+01
7.628788425259349637e+00,2.878134818639476862e+02,4.277413741206980147e-01,3.523258337110431171e+01
4.414042879482473758e+00,3.156182204381760243e+02,9.347434276454109625e-01,4.389098609055804445e+01
5.763717078482025968e+00,2.957577563799595737e+02,5.121537503649133960e-01,6.845690195519367194e+01
6.599165371671158908e+00,2.998413267434000318e+02,9.063435187606504462e-01,1.059397896959953442e+02
6.133605718651205407e+00,3.120581818348373417e+02,7.195109339893227540e-01,2.090936770155892930e+02
4.203087809363726279e+00,3.138916525832657385e+02,6.820536404335391101e-01,2.774929025820235395e+01
4.970137274503965585e+00,2.896588041261456397e+02,5.477095409230577916e-01,2.057996803673457009e+01
8.725123241523132123e+00,2.955789814223894609e+02,9.513179019114890167e-01,1.687068225461654336e+01
4.812848623766591061e+00,3.132580101915657451e+02,7.557165296214020112e-01,8.089108895687596146e+01
8.260261662313876485e+00,3.076276968411258395e+02,3.351113964452283323e-02,4.972497224196737875e+01
8.110685795322201130e+00,2.921446485763366354e+02,8.519623205250972386e-01,3.439907547258270171e+01
5.956468785390540255e+00,3.158344225966030194e+02,1.032404935430629861e-01,2.503832055087887625e+02
6.333917599221317474e+00,3.038912515254165783e+02,6.312428495919492066e-01,1.361106806433721204e+02
8.120009038249596856e+00,3.076951409454644590e+02,4.919030045734887335e-01,7.214904669927501857e+01
7.403431627851062125e+00,3.051443604761807933e+02,4.042335089199756148e-01,1.239026662763880040e+02
8.184718682145355473e+00,2.903013794203420161e+02,1.857497365505064446e-01,2.614033964656967868e+01
7.787982929160619072e+00,2.884518622495601790e+02,8.394457869425616670e-01,3.453734983515675339e+01
7.456357397203023041e+00,3.003502763493079897e+02,6.031447581127371560e-01,9.278997198373177469e+01
8.564870530034390583e+00,2.943942919257062840e+02,6.948163897418270230e-01,2.063520908867521797e+01
8.114035665472943748e+00,3.167054423149733680e+02,4.977639000916274648e-01,9.590452182212543164e+01
4.895313437914966315e+00,3.140966681805799112e+02,1.335024166218148067e-01,1.158064831024938997e+02
7.741121375406224914e+00,3.190725855956836767e+02,2.952556438795280180e-01,1.631379564842282264e+02
4.433406615572714315e+00,2.934432492247916571e+02,7.418679973779525039e-01,1.097344860330050231e+01
6.129281201470107909e+00,2.983767852109342016e+02,8.181331333959405150e-01,9.158086875727661891e+01
5.983759435767126433e+00,3.102463692839234000e+02,8.001188920511258518e-01,1.840777654298146331e+02
5.010840469877423153e+00,2.972660005648410788e+02,3.139244182191763821e-01,4.300795113545985515e+01
8.689525543179946965e+00,3.060345361812125020e+02,9.763874456859946704e-01,2.731060079808122509e+01
4.473883391805834719e+00,3.170937077230859700e+02,7.579598149986134237e-01,5.462596570695286147e+01
4.024497074942877894e+00,3.170862718406582985e+02,7.377359525297283449e-01,2.213180982058570123e+01
5.614604018319891310e+00,2.941682862508453127e+02,8.411688194513867733e-01,5.488382674378643600e+01
8.953723591206109944e+00,2.874137351605288586e+02,6.058317694065241676e-01,6.876270344232154663e+00
5.323475641942199132e+00,3.089988136866055584e+02,5.352078683149988914e-01,1.233590940684706396e+02
8.153471327588654560e+00,3.096619997051286077e+02,9.782036566111350639e-01,7.679119657434004864e+01
4.865568185102326915e+00,2.918689231835533064e+02,9.459192960169210407e-02,2.616319711685098071e+01
6.931891773991888606e+00,2.997046808741279165e+02,1.488000391326664840e-01,1.023150556091611207e+02
8.792046675896960650e+00,3.008051613347986972e+02,9.666664725450095919e-01,1.861369992242938309e+01
7.582566172829035445e+00,3.074880037257960339e+02,4.558240988408123751e-01,1.254624799717584835e+02
8.902539875892431454e+00,3.159075757320795219e+02,4.137423153096304596e-01,2.093443505139103422e+01
6.872783245445198474e+00,3.157960921164123533e+02,8.665855301497368268e-01,2.478837930041346453e+02
8.916673532767106281e+00,2.889380644270220273e+02,8.498961863261036420e-01,8.277479503488656576e+00
8.185235158600018934e+00,3.106972674603503606e+02,6.347957302848381556e-01,7.384339529322178919e+01
7.891241130509641266e+00,3.028985866613142548e+02,3.463796300290762353e-01,7.630308438770059354e+01
8.442449434557500965e+00,3.104881609176042048e+02,8.712939714272802672e-01,4.899047479062986810e+01
7.157457586308083819e+00,2.886453877865997129e+02,1.118782472722597010e-01,4.314150177648353690e+01
5.781822731882857447e+00,2.934585669362754174e+02,6.571100695563903971e-01,5.722790529116706892e+01
6.641412200284964484e+00,2.961803866972244350e+02,7.624567924032642496e-01,8.204940737291612152e+01
5.132501978411817767e+00,2.952794261141657444e+02,5.514648891233308037e-01,4.042867729679306166e+01
7.887720619408526979e+00,3.082178953665592189e+02,5.832107793890827230e-01,9.933300566453671365e+01
4.850392508074332198e+00,3.064450845597186799e+02,9.765869101067341518e-01,5.634089764674165934e+01
6.885989744932953904e+00,3.005724368420763426e+02,5.994481838394022377e-01,1.095683811581787808e+02
6.679494647895571902e+00,2.925182798804448225e+02,4.518224511481075956e-01,6.220423192412286539e+01
7.359514017388452345e+00,3.184357229426301501e+02,8.483992111654490298e-01,2.297427092554272576e+02
7.802432993326250177e+00,2.976069410722911925e+02,2.033589324369280971e-01,6.114192587819940172e+01
4.549139430319544708e+00,3.149880289148723591e+02,1.864833194232444480e-01,6.939216699004549582e+01
7.124704808339917150e+00,2.904137996052457993e+02,8.156118740449748161e-01,5.079730377375445016e+01
6.069779412325964074e+00,3.050980723609992538e+02,8.011486692188363179e-01,1.403587748464960043e+02
7.071007178339768551e+00,2.929165196431860068e+02,1.623651944977471950e-01,6.180797254350839864e+01
7.469922715732476348e+00,3.121845448112572967e+02,3.806346947656273905e-01,1.658303194675790451e+02
6.927397928803109117e+00,3.092017150198977902e+02,5.132715265952076944e-01,1.794958318837290676e+02
7.664430384293575926e+00,2.856187354172624282e+02,5.769416244570590990e-01,2.906347093676664173e+01
6.600126286023240141e+00,3.191980866602704623e+02,9.673047094946933544e-02,2.940295008859799282e+02
6.314339045646358173e+00,3.045963826964984378e+02,2.006716844530443411e-01,1.432297516499303072e+02
5.433844327242676187e+00,3.180270589228824747e+02,6.596130477738653131e-01,2.089460591575757178e+02
5.145758349983532653e+00,3.165689588087172979e+02,1.295664321448264378e-01,1.721397716003458527e+02
7.476510530459091974e+00,3.111404180946972815e+02,3.056941431767102313e-01,1.570991536781866671e+02
7.478556764062288309e+00,3.120457723799948440e+02,2.113222069118008417e-01,1.612776445911675012e+02
4.977412564882981449e+00,3.127892589234003822e+02,5.138507092013004651e-02,1.289480330662931351e+02
8.859187083055561018e+00,2.904101561637394298e+02,5.049314126870660946e-01,9.617969541888992779e+00
7.355753901446980159e+00,2.965220124922528839e+02,7.758587621497199383e-01,7.581912726986989526e+01
6.656080616049131038e+00,3.108488476122178668e+02,5.209183561836462362e-01,2.018331704290971800e+02
8.205876757724837489e+00,3.061003545505891452e+02,8.391067800174084601e-02,5.397668553879138642e+01
