t,x,y,vx,vy,dvx_dt,dvx_dt_noisy
3.200640128025605269e-01,9.457480040474625094e-01,2.508601359705827094e-01,-3.387480152339786832e-01,7.511915066138113994e-01,-1.054820794391541527e+00,-1.045825130216781362e+00
3.220644128825765340e-01,9.450682620095319786e-01,2.523621994365123911e-01,-3.408579978440212099e-01,7.505707779014766379e-01,-1.054739380864564424e+00,-1.057106014085178902e+00
3.240648129625925411e-01,9.443842993299740307e-01,2.538630170557059640e-01,-3.429678165360196540e-01,7.499459138947095482e-01,-1.054656949237035013e+00,-1.060950498475868420e+00
3.260652130426085482e-01,9.436961163402228792e-01,2.553625805480065347e-01,-3.450774692553990053e-01,7.493169092154438049e-01,-1.054573488658893776e+00,-1.052258378018308349e+00
3.280656131226244998e-01,9.430037133757487311e-01,2.568608816225997349e-01,-3.471869539266251858e-01,7.486837584490078079e-01,-1.054488988185009468e+00,-1.047487470673502896e+00
3.300660132026405069e-01,9.423070907760581205e-01,2.583579119780139433e-01,-3.492962684532052720e-01,7.480464561441244609e-01,-1.054403436774621339e+00,-1.047766861064447275e+00
3.320664132826565140e-01,9.416062488846933531e-01,2.598536633021198416e-01,-3.514054107176871056e-01,7.474049968129117261e-01,-1.054316823290781802e+00,-1.034592084751483787e+00
3.340668133626725211e-01,9.409011880492329505e-01,2.613481272721306925e-01,-3.535143785816595718e-01,7.467593749308816253e-01,-1.054229136499783337e+00,-1.052137461776420535e+00
3.360672134426885282e-01,9.401919086212916499e-01,2.628412955546022833e-01,-3.556231698857525436e-01,7.461095849369412392e-01,-1.054140365070582286e+00,-1.060064466068111555e+00
3.380676135227045354e-01,9.394784109565199604e-01,2.643331598054329823e-01,-3.577317824496368814e-01,7.454556212333921517e-01,-1.054050497574215539e+00,-1.055310289474082008e+00
3.400680136027205425e-01,9.387606954146048288e-01,2.658237116698636826e-01,-3.598402140720244335e-01,7.447974781859305615e-01,-1.053959522483207456e+00,-1.054684507939405602e+00
3.420684136827365496e-01,9.380387623592689739e-01,2.673129427824778026e-01,-3.619484625306679804e-01,7.441351501236473931e-01,-1.053867428170971010e+00,-1.052780054336189819e+00
3.440688137627525567e-01,9.373126121582714410e-01,2.688008447672011747e-01,-3.640565255823612900e-01,7.434686313390281853e-01,-1.053774202911198943e+00,-1.054074481043493217e+00
3.460692138427685638e-01,9.365822451834071583e-01,2.702874092373023784e-01,-3.661644009629391738e-01,7.427979160879529807e-01,-1.053679834877251364e+00,-1.051940175488289331e+00
3.480696139227845709e-01,9.358476618105071587e-01,2.717726277953923519e-01,-3.682720863872773753e-01,7.421229985896966586e-01,-1.053584312141531809e+00,-1.070292812747682953e+00
3.500700140028005780e-01,9.351088624194386911e-01,2.732564920334245584e-01,-3.703795795492925702e-01,7.414438730269287126e-01,-1.053487622674857072e+00,-1.045191333114456667e+00
3.520704140828165851e-01,9.343658473941049980e-01,2.747389935326951527e-01,-3.724868781219424219e-01,7.407605335457131401e-01,-1.053389754345818607e+00,-1.059137147035029036e+00
3.540708141628325922e-01,9.336186171224454267e-01,2.762201238638426481e-01,-3.745939797572256924e-01,7.400729742555087753e-01,-1.053290694920136827e+00,-1.065022281884607125e+00
3.560712142428485438e-01,9.328671719964353182e-01,2.776998745868481389e-01,-3.767008820861819096e-01,7.393811892291688448e-01,-1.053190432060007842e+00,-1.046812920463593422e+00
3.580716143228645509e-01,9.321115124120861184e-01,2.791782372510352994e-01,-3.788075827188918110e-01,7.386851725029415228e-01,-1.053088953323441324e+00,-1.039915693249580553e+00
3.600720144028805580e-01,9.313516387694454890e-01,2.806552033950703851e-01,-3.809140792444770107e-01,7.379849180764692651e-01,-1.052986246163589046e+00,-1.048055964668594520e+00
3.620724144828965652e-01,9.305875514749347710e-01,2.821307645428682842e-01,-3.830203692201944454e-01,7.372804199092153343e-01,-1.052882297927960842e+00,-1.051270704789505572e+00
3.640728145629125723e-01,9.298192509641785009e-01,2.836049121635830228e-01,-3.851264500599579366e-01,7.365716718933037477e-01,-1.052777095857195810e+00,-1.062099298910915257e+00
3.660732146429285794e-01,9.290467376609038430e-01,2.850776377437821418e-01,-3.872323192213434906e-01,7.358586679247820506e-01,-1.052670627086659927e+00,-1.023954953708524851e+00
3.680736147229445865e-01,9.282700119874972566e-01,2.865489327692878896e-01,-3.893379741657354565e-01,7.351414018740621836e-01,-1.052562878644203614e+00,-1.043760292437588610e+00
3.700740148029605936e-01,9.274890743722477016e-01,2.880187887125194024e-01,-3.914434123256705367e-01,7.344198675731636872e-01,-1.052453837449099483e+00,-1.063846784152529201e+00
3.720744148829766007e-01,9.267039252493467494e-01,2.894871970324923716e-01,-3.935486311048381758e-01,7.336940588157144782e-01,-1.052343490311434815e+00,-1.060139869473832208e+00
3.740748149629926078e-01,9.259145650588886944e-01,2.909541491748193209e-01,-3.956536278780800608e-01,7.329639693569500736e-01,-1.052231823931500942e+00,-1.051362031445781886e+00
3.760752150430086149e-01,9.251209942468704428e-01,2.924196365717094959e-01,-3.977583999913905655e-01,7.322295929137141446e-01,-1.052118824899172855e+00,-1.067666136219132644e+00
3.780756151230246220e-01,9.243232132651912902e-01,2.938836506419688632e-01,-3.998629447619164168e-01,7.314909231644584064e-01,-1.052004479693277483e+00,-1.050318175623172312e+00
3.800760152030406291e-01,9.235212225716534773e-01,2.953461827910001669e-01,-4.019672594779569175e-01,7.307479537492421739e-01,-1.051888774680963312e+00,-1.056479490238090957e+00
3.820764152830566363e-01,9.227150226299616342e-01,2.968072244108028723e-01,-4.040713413989637792e-01,7.300006782697330276e-01,-1.051771696117051125e+00,-1.039508990113888975e+00
3.840768153630725879e-01,9.219046139097231141e-01,2.982667668799731664e-01,-4.061751877555412893e-01,7.292490902892065918e-01,-1.051653230143383855e+00,-1.042031683507101292e+00
3.860772154430885950e-01,9.210899968864476595e-01,2.997248015637041241e-01,-4.082787957494461994e-01,7.284931833325459793e-01,-1.051533362788167558e+00,-1.078646217162515297e+00
3.880776155231046021e-01,9.202711720415478469e-01,3.011813198137853198e-01,-4.103821625535878370e-01,7.277329508862427909e-01,-1.051412079965301061e+00,-1.050995054105027915e+00
3.900780156031206092e-01,9.194481398623388646e-01,3.026363129686032161e-01,-4.124852853120277718e-01,7.269683863983963379e-01,-1.051289367473702274e+00,-1.067464042468939223e+00
3.920784156831366163e-01,9.186209008420384015e-01,3.040897723531409969e-01,-4.145881611399803712e-01,7.261994832787137533e-01,-1.051165210996619859e+00,-1.040068831004134609e+00
3.940788157631526234e-01,9.177894554797667581e-01,3.055416892789786232e-01,-4.166907871238123007e-01,7.254262348985104358e-01,-1.051039596100945994e+00,-1.049358537409667669e+00
3.960792158431686305e-01,9.169538042805470690e-01,3.069920550442927221e-01,-4.187931603210427456e-01,7.246486345907094950e-01,-1.050912508236509835e+00,-1.045428453714639883e+00
3.980796159231846376e-01,9.161139477553047472e-01,3.084408609338566420e-01,-4.208952777603434114e-01,7.238666756498420840e-01,-1.050783932735371851e+00,-1.061435180023404756e+00
4.000800160032006447e-01,9.152698864208679286e-01,3.098880982190406752e-01,-4.229971364415385238e-01,7.230803513320473996e-01,-1.050653854811105514e+00,-1.032369552431150472e+00
4.020804160832166518e-01,9.144216207999675827e-01,3.113337581578115576e-01,-4.250987333356047171e-01,7.222896548550725715e-01,-1.050522259558069438e+00,-1.030321525886565004e+00
4.040808161632326589e-01,9.135691514212370690e-01,3.127778319947330243e-01,-4.272000653846712015e-01,7.214945793982724398e-01,-1.050389131950675736e+00,-1.061036842376937850e+00
4.060812162432486661e-01,9.127124788192122473e-01,3.142203109609653655e-01,-4.293011295020197071e-01,7.206951181026099995e-01,-1.050254456842645512e+00,-1.046526305623982411e+00
4.080816163232646732e-01,9.118516035343319226e-01,3.156611862742657593e-01,-4.314019225720842621e-01,7.198912640706564003e-01,-1.050118218966255901e+00,-1.056851243250157779e+00
4.100820164032806803e-01,9.109865261129371783e-01,3.171004491389880497e-01,-4.335024414504516366e-01,7.190830103665903916e-01,-1.049980402931582901e+00,-1.050216102300190135e+00
4.120824164832966874e-01,9.101172471072720427e-01,3.185380907460828026e-01,-4.356026829638608988e-01,7.182703500161988774e-01,-1.049840993225730212e+00,-1.062497363017975927e+00
4.140828165633126390e-01,9.092437670754829337e-01,3.199741022730973050e-01,-4.377026439102036925e-01,7.174532760068766946e-01,-1.049699974212052078e+00,-1.031028519066245819e+00
4.160832166433286461e-01,9.083660865816187702e-01,3.214084748841757877e-01,-4.398023210585242371e-01,7.166317812876266125e-01,-1.049557330129367250e+00,-1.059249125240193878e+00
4.180836167233446532e-01,9.074842061956313044e-01,3.228411997300589809e-01,-4.419017111490191052e-01,7.158058587690592223e-01,-1.049413045091164509e+00,-1.052373883241139563e+00
4.200840168033606603e-01,9.065981264933749006e-01,3.242722679480843917e-01,-4.440008108930373343e-01,7.149755013233934919e-01,-1.049267103084796204e+00,-1.044252273773691009e+00
4.220844168833766674e-01,9.057078480566064238e-01,3.257016706621864155e-01,-4.460996169730806482e-01,7.141407017844557670e-01,-1.049119487970668230e+00,-1.055595094754829599e+00
4.240848169633926745e-01,9.048133714729854615e-01,3.271293989828960580e-01,-4.481981260428030689e-01,7.133014529476808807e-01,-1.048970183481415797e+00,-1.051363307778738765e+00
4.260852170434086816e-01,9.039146973360739912e-01,3.285554440073411575e-01,-4.502963347270112493e-01,7.124577475701113771e-01,-1.048819173221074541e+00,-1.054455571685344095e+00
4.280856171234246887e-01,9.030118262453368239e-01,3.299797968192461628e-01,-4.523942396216641959e-01,7.116095783703976219e-01,-1.048666440664237642e+00,-1.050001048212600541e+00
4.300860172034406959e-01,9.021047588061412714e-01,3.314024484889323552e-01,-4.544918372938735462e-01,7.107569380287982463e-01,-1.048511969155209833e+00,-1.060217395506212856e+00
4.320864172834567030e-01,9.011934956297573684e-01,3.328233900733177930e-01,-4.565891242819032914e-01,7.098998191871797037e-01,-1.048355741907146310e+00,-1.052735622663169224e+00
4.340868173634727101e-01,9.002780373333576502e-01,3.342426126159172561e-01,-4.586860970951700534e-01,7.090382144490162686e-01,-1.048197742001186761e+00,-1.050266671248309303e+00
4.360872174434887172e-01,8.993583845400172638e-01,3.356601071468420794e-01,-4.607827522142429189e-01,7.081721163793902596e-01,-1.048037952385578064e+00,-1.051375212423619310e+00
4.380876175235047243e-01,8.984345378854217135e-01,3.370758646739353548e-01,-4.628790860619474423e-01,7.073015174987464793e-01,-1.047876355874173271e+00,-1.047309456325235422e+00
4.400880176035207314e-01,8.975064980490646827e-01,3.384898761416582080e-01,-4.649750948642152881e-01,7.064264102648636356e-01,-1.047712935143290336e+00,-1.050643957336857559e+00
4.420884176835366830e-01,8.965742656857521586e-01,3.399021325219526712e-01,-4.670707749428086863e-01,7.055467871437373084e-01,-1.047547672737246582e+00,-1.040015558652852778e+00
4.440888177635526901e-01,8.956378414514846176e-01,3.413126247800911117e-01,-4.691661226112927574e-01,7.046626405696385653e-01,-1.047380551064085008e+00,-1.050612510321943249e+00
4.460892178435686972e-01,8.946972260107963759e-01,3.427213438649731603e-01,-4.712611341440116064e-01,7.037739629369830219e-01,-1.047211552394038181e+00,-1.048578048356997083e+00
4.480896179235847043e-01,8.937524200367550353e-01,3.441282807091262663e-01,-4.733558057760886562e-01,7.028807466003302862e-01,-1.047040658858735096e+00,-1.053688472218693661e+00
4.500900180036007114e-01,8.928034242109617047e-01,3.455334262287051983e-01,-4.754501337034263697e-01,7.019829838743836259e-01,-1.046867852450406922e+00,-1.052133000851559252e+00
4.520904180836167185e-01,8.918502392235507781e-01,3.469367713234925987e-01,-4.775441140827065278e-01,7.010806670339909674e-01,-1.046693115021075648e+00,-1.059338042929272694e+00
4.540908181636327257e-01,8.908928657731904899e-01,3.483383068768983182e-01,-4.796377430313900070e-01,7.001737883141436747e-01,-1.046516428281738520e+00,-1.041328579072958949e+00
4.560912182436487328e-01,8.899313045670821376e-01,3.497380237559601368e-01,-4.817310166277168348e-01,6.992623399099777703e-01,-1.046337773801544913e+00,-1.057762953978069742e+00
4.580916183236647399e-01,8.889655563209608591e-01,3.511359128113430983e-01,-4.838239309107063013e-01,6.983463139767727146e-01,-1.046157133006958562e+00,-1.053615696988841721e+00
4.600920184036807470e-01,8.879956217590950773e-01,3.525319648773400649e-01,-4.859164818801567365e-01,6.974257026299526263e-01,-1.045974487180917789e+00,-1.042382040660805753e+00
4.620924184836967541e-01,8.870215016142866116e-01,3.539261707718712180e-01,-4.880086654966457327e-01,6.965004979450851730e-01,-1.045789817461980409e+00,-1.041764083802535046e+00
4.640928185637127612e-01,8.860431966278708993e-01,3.553185212964845574e-01,-4.901004776815300890e-01,6.955706919578823477e-01,-1.045603104843465525e+00,-1.049604252353516287e+00
4.660932186437287683e-01,8.850607075497166631e-01,3.567090072363554021e-01,-4.921919143169456445e-01,6.946362766642002473e-01,-1.045414330172580009e+00,-1.065606988277468137e+00
4.680936187237447754e-01,8.840740351382263551e-01,3.580976193602868896e-01,-4.942829712458075564e-01,6.936972440200389611e-01,-1.045223474149540754e+00,-1.041018341276584991e+00
4.700940188037607270e-01,8.830831801603358233e-01,3.594843484207095319e-01,-4.963736442718099662e-01,6.927535859415423491e-01,-1.045030517326685171e+00,-1.042434882737764523e+00
4.720944188837767341e-01,8.820881433915140901e-01,3.608691851536814932e-01,-4.984639291594264998e-01,6.918052943049988190e-01,-1.044835440107575009e+00,-1.058959252262292816e+00
4.740948189637927412e-01,8.810889256157640181e-01,3.622521202788884787e-01,-5.005538216339097124e-01,6.908523609468404381e-01,-1.044638222746085754e+00,-1.036935001918140697e+00
4.760952190438087483e-01,8.800855276256218662e-01,3.636331444996437900e-01,-5.026433173812913102e-01,6.898947776636434881e-01,-1.044438845345492251e+00,-1.051449843349826496e+00
4.780956191238247555e-01,8.790779502221570674e-01,3.650122485028883257e-01,-5.047324120483823728e-01,6.889325362121284657e-01,-1.044237287857542551e+00,-1.055499169019075589e+00
4.800960192038407626e-01,8.780661942149730059e-01,3.663894229591904139e-01,-5.068211012427729090e-01,6.879656283091595270e-01,-1.044033530081521111e+00,-1.043076222971878630e+00
4.820964192838567697e-01,8.770502604222061294e-01,3.677646585227460907e-01,-5.089093805328321896e-01,6.869940456317452648e-01,-1.043827551663305764e+00,-1.045612255977298011e+00
4.840968193638727768e-01,8.760301496705265034e-01,3.691379458313788775e-01,-5.109972454477088588e-01,6.860177798170381536e-01,-1.043619332094410934e+00,-1.041593092084499350e+00
4.860972194438887839e-01,8.750058627951378121e-01,3.705092755065399479e-01,-5.130846914773304901e-01,6.850368224623346602e-01,-1.043408850711024405e+00,-1.059466331294268704e+00
4.880976195239047910e-01,8.739774006397769135e-01,3.718786381533079610e-01,-5.151717140724038080e-01,6.840511651250754666e-01,-1.043196086693034319e+00,-1.025073785530310477e+00
4.900980196039207981e-01,8.729447640567142841e-01,3.732460243603891725e-01,-5.172583086444149103e-01,6.830607993228452468e-01,-1.042981019063044856e+00,-1.049007605208482241e+00
4.920984196839368052e-01,8.719079539067540185e-01,3.746114247001173791e-01,-5.193444705656288241e-01,6.820657165333725569e-01,-1.042763626685382583e+00,-1.058160219770346799e+00
4.940988197639528123e-01,8.708669710592332747e-01,3.759748297284540852e-01,-5.214301951690900605e-01,6.810659081945303894e-01,-1.042543888265095253e+00,-1.036355466379423662e+00
4.960992198439688194e-01,8.698218163920232726e-01,3.773362299849881141e-01,-5.235154777486220601e-01,6.800613657043355076e-01,-1.042321782346936399e+00,-1.045869823647948227e+00
4.980996199239847710e-01,8.687724907915281847e-01,3.786956159929360521e-01,-5.256003135588275255e-01,6.790520804209487782e-01,-1.042097287314346143e+00,-1.038848702456617090e+00
5.001000200040007782e-01,8.677189951526856904e-01,3.800529782591420269e-01,-5.276846978150881995e-01,6.780380436626750607e-01,-1.041870381388415367e+00,-1.045266465694665747e+00
5.021004200840167853e-01,8.666613303789674205e-01,3.814083072740777069e-01,-5.297686256935653093e-01,6.770192467079634291e-01,-1.041641042626844538e+00,-1.042238446231643634e+00
5.041008201640327924e-01,8.655994973823778471e-01,3.827615935118422463e-01,-5.318520923311989002e-01,6.759956807954069502e-01,-1.041409248922892328e+00,-1.038951520485505986e+00
