t,N,D,Phi,dN_dt,dN_dt_noisy
1.880376075215043130e+00,9.267107713371507998e+03,7.316714297468662664e+01,1.539928960933952151e+00,-2.155102310466190261e+02,-2.186196933106110123e+02
1.890378075615123166e+00,9.264957293833233052e+03,7.350276269251926919e+01,1.547379028503193199e+00,-2.144887210876981953e+02,-2.141514602736771735e+02
1.900380076015203201e+00,9.262817045138068352e+03,7.383791401602582027e+01,1.554822589477538486e+00,-2.134768345703279238e+02,-2.143949776817534314e+02
1.910382076415283237e+00,9.260686871590580267e+03,7.417259804314922178e+01,1.562259657911764021e+00,-2.124744627986242165e+02,-2.100219215979917919e+02
1.920384076815363272e+00,9.258566678492135907e+03,7.450681586573681159e+01,1.569690247764255586e+00,-2.114814982058543364e+02,-2.095571888785978558e+02
1.930386077215443086e+00,9.256456372140903113e+03,7.484056856954035197e+01,1.577114372897008732e+00,-2.104978343528770495e+02,-2.159204052277465848e+02
1.940388077615523121e+00,9.254355859831854104e+03,7.517385723421605803e+01,1.584532047075629224e+00,-2.095233659260161403e+02,-2.094399607539615147e+02
1.950390078015603157e+00,9.252265049856756377e+03,7.550668293332454084e+01,1.591943283969332157e+00,-2.085579887344024428e+02,-2.117929237334498112e+02
1.960392078415683192e+00,9.250183851504183622e+03,7.583904673433083587e+01,1.599348097150942394e+00,-2.076015997068117258e+02,-2.053823237083146864e+02
1.970394078815763228e+00,9.248112175059508445e+03,7.617094969860441722e+01,1.606746500096895236e+00,-2.066540968880275386e+02,-2.063178851497718824e+02
1.980396079215843264e+00,9.246049931804904190e+03,7.650239288141914074e+01,1.614138506187234867e+00,-2.057153794347576081e+02,-2.046185685303836124e+02
1.990398079615923299e+00,9.243997034019346756e+03,7.683337733195332930e+01,1.621524128705615908e+00,-2.047853476111282589e+02,-2.069155970687348542e+02
2.000400080016003113e+00,9.241953394978614597e+03,7.716390409328971600e+01,1.628903380839302306e+00,-2.038639027837838853e+02,-2.002070423077928751e+02
2.010402080416083148e+00,9.239918928955281444e+03,7.749397420241542989e+01,1.636276275679168668e+00,-2.029509474166133600e+02,-1.989108006823124697e+02
2.020404080816163184e+00,9.237893551218729044e+03,7.782358869022206704e+01,1.643642826219698483e+00,-2.020463850651292432e+02,-2.041759271503816819e+02
2.030406081216243219e+00,9.235877178035136239e+03,7.815274858150560533e+01,1.651003045358985677e+00,-2.011501203705187208e+02,-2.004044901267861007e+02
2.040408081616323255e+00,9.233869726667484429e+03,7.848145489496647542e+01,1.658356945898733059e+00,-2.002620590533900327e+02,-2.016086639101704066e+02
2.050410082016403290e+00,9.231871115375557565e+03,7.880970864320950398e+01,1.665704540544254764e+00,-1.993821079072325801e+02,-1.994292477809540571e+02
2.060412082416483326e+00,9.229881263415934882e+03,7.913751083274394205e+01,1.673045841904473141e+00,-1.985101747916111208e+02,-2.010414487500602547e+02
2.070414082816563361e+00,9.227900091042005442e+03,7.946486246398350772e+01,1.680380862491921645e+00,-1.976461686251125798e+02,-1.939118775959513528e+02
2.080416083216643397e+00,9.225927519503951771e+03,7.979176453124625823e+01,1.687709614722742169e+00,-1.967899993780611112e+02,-1.987283584002264547e+02
2.090418083616723433e+00,9.223963471048764404e+03,8.011821802275476045e+01,1.695032110916687929e+00,-1.959415780650207921e+02,-1.965337456950157673e+02
2.100420084016803468e+00,9.222007868920227338e+03,8.044422392063594884e+01,1.702348363297120581e+00,-1.951008167371013542e+02,-1.940978508748803222e+02
2.110422084416883504e+00,9.220060637358932581e+03,8.076978320092119645e+01,1.709658383991012442e+00,-1.942676284740793449e+02,-1.955627498309115992e+02
2.120424084816963539e+00,9.218121701602269241e+03,8.109489683354630074e+01,1.716962185028945376e+00,-1.934419273763542151e+02,-1.939205522358188318e+02
2.130426085217043575e+00,9.216190987884430797e+03,8.141956578235146935e+01,1.724259778345111016e+00,-1.926236285567494519e+02,-1.937509082496033841e+02
2.140428085617123610e+00,9.214268423436406010e+03,8.174379100508133433e+01,1.731551175777310769e+00,-1.918126481321723418e+02,-1.920795696418449268e+02
2.150430086017203646e+00,9.212353936485993472e+03,8.206757345338496634e+01,1.738836389066956034e+00,-1.910089032151484503e+02,-1.933499884853490585e+02
2.160432086417283681e+00,9.210447453641738321e+03,8.239091408709160191e+01,1.746115430099037358e+00,-1.902123118266438269e+02,-1.910882879778484380e+02
2.170434086817363717e+00,9.208548899501649430e+03,8.271381387718055578e+01,1.753388310956033758e+00,-1.894227928759023030e+02,-1.898365787253268024e+02
2.180436087217443752e+00,9.206658204687597390e+03,8.303627376179757391e+01,1.760655043177968837e+00,-1.886402663932033192e+02,-1.893077184008115808e+02
2.190438087617523788e+00,9.204775300637813416e+03,8.335829467396244752e+01,1.767915638224817121e+00,-1.878646533646191870e+02,-1.877512734548315905e+02
2.200440088017603824e+00,9.202900119428973994e+03,8.367987754252874311e+01,1.775170107492581417e+00,-1.870958757179948293e+02,-1.876820801567082810e+02
2.210442088417683859e+00,9.201032593776206340e+03,8.400102329218374564e+01,1.782418462313293928e+00,-1.863338563142072530e+02,-1.848274334973284851e+02
2.220444088817763451e+00,9.199172657033084761e+03,8.432173284344843012e+01,1.789660713955014915e+00,-1.855785189383600482e+02,-1.862249107899316982e+02
2.230446089217843486e+00,9.197320243191630652e+03,8.464200711267758948e+01,1.796896873621834922e+00,-1.848297882909253076e+02,-1.851030874835170721e+02
2.240448089617923522e+00,9.195475286882314322e+03,8.496184701205966405e+01,1.804126952453871890e+00,-1.840875899788408105e+02,-1.854171526508325201e+02
2.250450090018003557e+00,9.193637723374053166e+03,8.528125344961688370e+01,1.811350961527273373e+00,-1.833518505065669046e+02,-1.844048801867973850e+02
2.260452090418083593e+00,9.191807488574213494e+03,8.560022732920518251e+01,1.818568911854215431e+00,-1.826224972671165574e+02,-1.851514828487559896e+02
2.270454090818163628e+00,9.189984519028610521e+03,8.591876955051421305e+01,1.825780814382902850e+00,-1.818994585330603968e+02,-1.808618886913044719e+02
2.280456091218243664e+00,9.188168751921504736e+03,8.623688100906740317e+01,1.832986679997569812e+00,-1.811826634475135620e+02,-1.834676994828185457e+02
2.290458091618323699e+00,9.186360125075607357e+03,8.655456259622188497e+01,1.840186519518478780e+00,-1.804720420151159033e+02,-1.819637548114925494e+02
2.300460092018403735e+00,9.184558576952074873e+03,8.687181519916850903e+01,1.847380343701921390e+00,-1.797675250930059292e+02,-1.790490357889835309e+02
2.310462092418483770e+00,9.182764046650512682e+03,8.718863970093190119e+01,1.854568163240217782e+00,-1.790690443817954360e+02,-1.782638976499063688e+02
2.320464092818563806e+00,9.180976473908976914e+03,8.750503698037036315e+01,1.861749988761717267e+00,-1.783765324165522657e+02,-1.791767619185624199e+02
2.330466093218643842e+00,9.179195799103968966e+03,8.782100791217598612e+01,1.868925830830798107e+00,-1.776899225577956258e+02,-1.817284541787732337e+02
2.340468093618723877e+00,9.177421963250437329e+03,8.813655336687455133e+01,1.876095699947866624e+00,-1.770091489825048257e+02,-1.761681224079136712e+02
2.350470094018803913e+00,9.175654908001781223e+03,8.845167421082558690e+01,1.883259606549359200e+00,-1.763341466751532494e+02,-1.758150197573691287e+02
2.360472094418883948e+00,9.173894575649845137e+03,8.876637130622236782e+01,1.890417561007739833e+00,-1.756648514187647834e+02,-1.784896138497083484e+02
2.370474094818963984e+00,9.172140909124924292e+03,8.908064551109187335e+01,1.897569573631502138e+00,-1.750011997860007114e+02,-1.734605556204117249e+02
2.380476095219044019e+00,9.170393851995760997e+03,8.939449767929482960e+01,1.904715654665168234e+00,-1.743431291302799764e+02,-1.757453287311468273e+02
2.390478095619124055e+00,9.168653348469542834e+03,8.970792866052568115e+01,1.911855814289289190e+00,-1.736905775769357660e+02,-1.759429538092423684e+02
2.400480096019204090e+00,9.166919343391908114e+03,9.002093930031264790e+01,1.918990062620445025e+00,-1.730434840144121154e+02,-1.728520225924835927e+02
2.410482096419284126e+00,9.165191782246942239e+03,9.033353044001762555e+01,1.926118409711244484e+00,-1.724017880855043927e+02,-1.727587289483028314e+02
2.420484096819364161e+00,9.163470611157181338e+03,9.064570291683625669e+01,1.933240865550324816e+00,-1.717654301786453175e+02,-1.713601821766630167e+02
2.430486097219444197e+00,9.161755776883604995e+03,9.095745756379795921e+01,1.940357440062352889e+00,-1.711343514192392377e+02,-1.743458475358881117e+02
2.440488097619524233e+00,9.160047226825643520e+03,9.126879520976582683e+01,1.947468143108023853e+00,-1.705084936610496129e+02,-1.668840334285048641e+02
2.450490098019603824e+00,9.158344909021174317e+03,9.157971667943670013e+01,1.954572984484061138e+00,-1.698877994776383389e+02,-1.710931167067257945e+02
2.460492098419683860e+00,9.156648772146523697e+03,9.189022279334119503e+01,1.961671973923218459e+00,-1.692722121538620286e+02,-1.723515307708548505e+02
2.470494098819763895e+00,9.154958765516463245e+03,9.220031436784360324e+01,1.968765121094277371e+00,-1.686616756774271835e+02,-1.674239913002928972e+02
2.480496099219843931e+00,9.153274839084217092e+03,9.250999221514194915e+01,1.975852435602048596e+00,-1.680561347305034587e+02,-1.687657429907058031e+02
2.490498099619923966e+00,9.151596943441454641e+03,9.281925714326804666e+01,1.982933926987371365e+00,-1.674555346814004793e+02,-1.668058177098546651e+02
2.500500100020004002e+00,9.149925029818292387e+03,9.312810995608738551e+01,1.990009604727113857e+00,-1.668598215763075245e+02,-1.675390384375575934e+02
2.510502100420084037e+00,9.148259050083295733e+03,9.343655145329921652e+01,1.997079478234173422e+00,-1.662689421310972762e+02,-1.663884228520571185e+02
2.520504100820164073e+00,9.146598956743477174e+03,9.374458243043649475e+01,2.004143556857476138e+00,-1.656828437231975499e+02,-1.651912980357202798e+02
2.530506101220244108e+00,9.144944702944301753e+03,9.405220367886593635e+01,2.011201849881976145e+00,-1.651014743835295349e+02,-1.665947801514953426e+02
2.540508101620324144e+00,9.143296242469676145e+03,9.435941598578799017e+01,2.018254366528657862e+00,-1.645247827885146421e+02,-1.631673035967955343e+02
2.550510102020404180e+00,9.141653529316768982e+03,9.466622013643718958e+01,2.025301115991716028e+00,-1.639527182417327253e+02,-1.648925184398918020e+02
2.560512102420484215e+00,9.140016513109858352e+03,9.497261693799498516e+01,2.032342107845015899e+00,-1.633852305540001453e+02,-1.651246048423410855e+02
2.570514102820564251e+00,9.138385147628625418e+03,9.527860717564527704e+01,2.039377351302142483e+00,-1.628222702450051429e+02,-1.626682054013601260e+02
2.580516103220644286e+00,9.136759388656322699e+03,9.558419162336952013e+01,2.046406855394425683e+00,-1.622637884824243883e+02,-1.613737059254422945e+02
2.590518103620724322e+00,9.135139192356422427e+03,9.588937105230341729e+01,2.053430629111574479e+00,-1.617097370345627496e+02,-1.621678957178000360e+02
2.600520104020804357e+00,9.133524515272625649e+03,9.619414623073693349e+01,2.060448681401679139e+00,-1.611600682629208450e+02,-1.628851078370799712e+02
2.610522104420884393e+00,9.131915314328854947e+03,9.649851792411423901e+01,2.067461021171208557e+00,-1.606147351148327971e+02,-1.593751639822155255e+02
2.620524104820964428e+00,9.130311546829254439e+03,9.680248689503375203e+01,2.074467657285012478e+00,-1.600736911161749276e+02,-1.635943487004204826e+02
2.630526105221044464e+00,9.128713170458198874e+03,9.710605390324812447e+01,2.081468598566320161e+00,-1.595368903641477800e+02,-1.615986186362188448e+02
2.640528105621124499e+00,9.127120143280279080e+03,9.740921970566424193e+01,2.088463853796741265e+00,-1.590042875201280594e+02,-1.589252417390612777e+02
2.650530106021204535e+00,9.125532423740316517e+03,9.771198505634326636e+01,2.095453431716264969e+00,-1.584758378025946399e+02,-1.611979565992047867e+02
2.660532106421284571e+00,9.123949970663352360e+03,9.801435070650053660e+01,2.102437341023259965e+00,-1.579514969801276720e+02,-1.578955084516293255e+02
2.670534106821364606e+00,9.122372743254654779e+03,9.831631740450566781e+01,2.109415590374476235e+00,-1.574312213644782332e+02,-1.575409476005151532e+02
2.680536107221444198e+00,9.120800701099717116e+03,9.861788589588248044e+01,2.116388188385042390e+00,-1.569149678037138074e+02,-1.551174882259974765e+02
2.690538107621524233e+00,9.119233804164250614e+03,9.891905692330909972e+01,2.123355143628467889e+00,-1.564026936754356143e+02,-1.582322743790622042e+02
2.700540108021604269e+00,9.117672012794195325e+03,9.921983122661781351e+01,2.130316464636641260e+00,-1.558943568800685853e+02,-1.571461699273518775e+02
2.710542108421684304e+00,9.116115287715716477e+03,9.952020954279517184e+01,2.137272159899831880e+00,-1.553899158342262012e+02,-1.547235524648241949e+02
2.720544108821764340e+00,9.114563590035200832e+03,9.982019260598197263e+01,2.144222237866688197e+00,-1.548893294641466696e+02,-1.598044566445582859e+02
2.730546109221844375e+00,9.113016881239258510e+03,1.001197811474732475e+02,2.151166706944239504e+00,-1.543925571992035088e+02,-1.481924726013743339e+02
2.740548109621924411e+00,9.111475123194726621e+03,1.004189758957182477e+02,2.158105575497894169e+00,-1.538995589654882679e+02,-1.552968604264117971e+02
2.750550110022004446e+00,9.109938278148663812e+03,1.007177775763204863e+02,2.165038851851440960e+00,-1.534102951794662886e+02,-1.548699652849174129e+02
2.760552110422084482e+00,9.108406308728353906e+03,1.010161869120377105e+02,2.171966544287048606e+00,-1.529247267417055127e+02,-1.512024717198980852e+02
2.770554110822164517e+00,9.106879177941304079e+03,1.013142046227818867e+02,2.178888661045266240e+00,-1.524428150306760585e+02,-1.525224787135474287e+02
2.780556111222244553e+00,9.105356849175246680e+03,1.016118314256192292e+02,2.185805210325021619e+00,-1.519645218966239213e+02,-1.555233791340311029e+02
2.790558111622324589e+00,9.103839286198137415e+03,1.019090680347701863e+02,2.192716200283623351e+00,-1.514898096555144775e+02,-1.502359548953292574e+02
2.800560112022404624e+00,9.102326453158155346e+03,1.022059151616094539e+02,2.199621639036760001e+00,-1.510186410830487489e+02,-1.493078854150503219e+02
2.810562112422484660e+00,9.100818314583706524e+03,1.025023735146659618e+02,2.206521534658500094e+00,-1.505509794087500381e+02,-1.514508719557019276e+02
2.820564112822564695e+00,9.099314835383416721e+03,1.027984437996228593e+02,2.213415895181292115e+00,-1.500867883101214488e+02,-1.506499890267054980e+02
2.830566113222644731e+00,9.097815980846138700e+03,1.030941267193175577e+02,2.220304728595963617e+00,-1.496260319068733224e+02,-1.486540627123545448e+02
2.840568113622724766e+00,9.096321716640948580e+03,1.033894229737416879e+02,2.227188042851723004e+00,-1.491686747552213319e+02,-1.509862352550502180e+02
2.850570114022804802e+00,9.094832008817145834e+03,1.036843332600411145e+02,2.234065845856159083e+00,-1.487146818422529009e+02,-1.478379047138390945e+02
2.860572114422884837e+00,9.093346823804256928e+03,1.039788582725159785e+02,2.240938145475239285e+00,-1.482640185803637678e+02,-1.478654215594747825e+02
2.870574114822964873e+00,9.091866128412028047e+03,1.042729987026205976e+02,2.247804949533311447e+00,-1.478166508017613978e+02,-1.491665160333132292e+02
2.880576115223044908e+00,9.090389889830432367e+03,1.045667552389635802e+02,2.254666265813104253e+00,-1.473725447530382553e+02,-1.501567485006619336e+02
2.890578115623124944e+00,9.088918075629666419e+03,1.048601285673077399e+02,2.261522102055725014e+00,-1.469316670898110146e+02,-1.473828787513331804e+02
2.900580116023204980e+00,9.087450653760150090e+03,1.051531193705701384e+02,2.268372465960661888e+00,-1.464939848714271307e+02,-1.482448293879474761e+02
2.910582116423284571e+00,9.085987592552528440e+03,1.054457283288220566e+02,2.275217365185782104e+00,-1.460594655557383135e+02,-1.440566451043779921e+02
2.920584116823364607e+00,9.084528860717669886e+03,1.057379561192890662e+02,2.282056807347334626e+00,-1.456280769939393167e+02,-1.453399062569394573e+02
2.930586117223444642e+00,9.083074427346668017e+03,1.060298034163509158e+02,2.288890800019945715e+00,-1.451997874254720386e+02,-1.436356183803522413e+02
2.940588117623524678e+00,9.081624261910837959e+03,1.063212708915416158e+02,2.295719350736624254e+00,-1.447745654729944249e+02,-1.445053216023055143e+02
2.950590118023604713e+00,9.080178334261720011e+03,1.066123592135494249e+02,2.302542466988756864e+00,-1.443523801374135473e+02,-1.438265779032434750e+02
