t,q,n,s,dq_dt,dq_dt_noisy
3.820764152830566474e+00,5.217894646776003453e-01,1.786380482050362040e-01,-2.356220377154340795e-01,7.575424065889035941e-02,7.835346183589594893e-02
3.840768153630726545e+00,5.233015652301570286e-01,1.791930671104740302e-01,-2.357890625812466556e-01,7.542577159036185919e-02,7.488891405713407612e-02
3.860772154430886172e+00,5.248071075136444552e-01,1.797450677675497266e-01,-2.359493960775215227e-01,7.509853999154876558e-02,7.296789741762609027e-02
3.880776155231046243e+00,5.263061162652059588e-01,1.802940632687576039e-01,-2.361030910513692294e-01,7.477254599766416931e-02,7.647004635778487103e-02
3.900780156031206314e+00,5.277986162172092488e-01,1.808400666579252081e-01,-2.362502000472321007e-01,7.444778955254885422e-02,8.032363373539525009e-02
3.920784156831366385e+00,5.292846320972467433e-01,1.813830909302131811e-01,-2.363907753068842099e-01,7.412427041235360170e-02,7.473887721491372094e-02
3.940788157631526456e+00,5.307641886281351251e-01,1.819231490321154554e-01,-2.365248687694312679e-01,7.380198814916968941e-02,7.043995515967392540e-02
3.960792158431686527e+00,5.322373105279156746e-01,1.824602538614591429e-01,-2.366525320713107339e-01,7.348094215460754253e-02,7.781835651836589707e-02
3.980796159231846598e+00,5.337040225098541590e-01,1.829944182674044795e-01,-2.367738165462918154e-01,7.316113164332427310e-02,6.752548920215917239e-02
4.000800160032006225e+00,5.351643492824410542e-01,1.835256550504449358e-01,-2.368887732254754130e-01,7.284255565650080144e-02,7.435217022249612784e-02
4.020804160832166296e+00,5.366183155493911006e-01,1.840539769624071897e-01,-2.369974528372941480e-01,7.252521306526865663e-02,7.077934911778704929e-02
4.040808161632326367e+00,5.380659460096435254e-01,1.845793967064510988e-01,-2.370999058075123622e-01,7.220910257408691413e-02,7.500089786735424091e-02
4.060812162432486438e+00,5.395072653573622645e-01,1.851019269370696996e-01,-2.371961822592261182e-01,7.189422272407008929e-02,6.934579962060102853e-02
4.080816163232646510e+00,5.409422982393664592e-01,1.856215802602273479e-01,-2.372863320267357135e-01,7.158057190494558630e-02,7.555211532250390161e-02
4.100820164032806581e+00,5.423710691150963603e-01,1.861383692275681567e-01,-2.373704046620877806e-01,7.126814838802189578e-02,7.216896765928328128e-02
4.120824164832966652e+00,5.437936025348402147e-01,1.866523063338507149e-01,-2.374484493338790136e-01,7.095695027300977231e-02,6.577642837869045189e-02
4.140828165633126723e+00,5.452099230148227393e-01,1.871634040257031673e-01,-2.375205149201292942e-01,7.064697551511511797e-02,6.472553643050076022e-02
4.160832166433286794e+00,5.466200550155509985e-01,1.876716747021629494e-01,-2.375866500182725605e-01,7.033822193252592392e-02,6.938993539453104653e-02
4.180836167233446865e+00,5.480240229418145148e-01,1.881771307146768157e-01,-2.376469029451569737e-01,7.003068720952455861e-02,7.391332209475634518e-02
4.200840168033606936e+00,5.494218511426853802e-01,1.886797843671006725e-01,-2.377013217370447795e-01,6.972436889955235806e-02,7.010545900528250551e-02
4.220844168833767007e+00,5.508135639115179227e-01,1.891796479156997446e-01,-2.377499541496123081e-01,6.941926442822654586e-02,6.962062653573795890e-02
4.240848169633927078e+00,5.521991854859491511e-01,1.896767335691484924e-01,-2.377928476579501127e-01,6.911537109631044062e-02,6.840765959530745177e-02
4.260852170434087149e+00,5.535787400478980880e-01,1.901710534885306114e-01,-2.378300494565627754e-01,6.881268608263735320e-02,7.102638659242138663e-02
4.280856171234247221e+00,5.549522517235666585e-01,1.906626197873390882e-01,-2.378616064593691015e-01,6.851120644698849294e-02,6.964318683707315660e-02
4.300860172034407292e+00,5.563197445834388022e-01,1.911514445314761446e-01,-2.378875652997019807e-01,6.821092913292620130e-02,6.905196675385301408e-02
4.320864172834567363e+00,5.576812426422813607e-01,1.916375397392532376e-01,-2.379079723303083871e-01,6.791185097058202724e-02,6.495768214650830819e-02
4.340868173634727434e+00,5.590367698591430790e-01,1.921209173813911431e-01,-2.379228736233495178e-01,6.761396867940108746e-02,7.117752860447203178e-02
4.360872174434887505e+00,5.603863501373556044e-01,1.926015893810198165e-01,-2.379323149704006268e-01,6.731727887084265616e-02,7.140652010901882285e-02
4.380876175235047576e+00,5.617300073245327097e-01,1.930795676136785044e-01,-2.379363418824511078e-01,6.702177805103784469e-02,6.311771749036289292e-02
4.400880176035207647e+00,5.630677652125706256e-01,1.935548639073156885e-01,-2.379349995899044945e-01,6.672746262340484291e-02,7.363194802193970268e-02
4.420884176835367718e+00,5.643996475187819106e-01,1.940274900433036909e-01,-2.379283330536554886e-01,6.643432889502637329e-02,6.860184866428686856e-02
4.440888177635526901e+00,5.657256777747959875e-01,1.944974577566284113e-01,-2.379163869942043930e-01,6.614237310255757785e-02,6.467835511341316068e-02
4.460892178435686972e+00,5.670458795051972478e-01,1.949647787230198437e-01,-2.378992057663492365e-01,6.585159137926450967e-02,6.013852366083391465e-02
4.480896179235847043e+00,5.683602761678935300e-01,1.954294645712457701e-01,-2.378768334508824522e-01,6.556197976802070893e-02,6.753251902211157565e-02
4.500900180036007114e+00,5.696688911330848315e-01,1.958915268849977243e-01,-2.378493138716493149e-01,6.527353422787998682e-02,6.694606834807796669e-02
4.520904180836167185e+00,5.709717476832628646e-01,1.963509772028908529e-01,-2.378166905955480803e-01,6.498625063649471345e-02,6.319935516350433380e-02
4.540908181636327257e+00,5.722688690132112788e-01,1.968078270184639988e-01,-2.377790069325299016e-01,6.470012479249440118e-02,5.932846499154113828e-02
4.560912182436487328e+00,5.735602782300056601e-01,1.972620877801796735e-01,-2.377363059355987740e-01,6.441515241782554135e-02,6.778858269147811089e-02
4.580916183236647399e+00,5.748459983530135320e-01,1.977137708914240566e-01,-2.376886304008117012e-01,6.413132916005293005e-02,6.236637230077186900e-02
4.600920184036807470e+00,5.761260523138942435e-01,1.981628877105069408e-01,-2.376360228672785013e-01,6.384865059462332959e-02,6.243341536890433668e-02
4.620924184836967541e+00,5.774004629565988589e-01,1.986094495506618707e-01,-2.375785256171619175e-01,6.356711222709165998e-02,7.210404745062024001e-02
4.640928185637127612e+00,5.786692530373706012e-01,1.990534676800460312e-01,-2.375161806756776461e-01,6.328670949531058076e-02,6.967062608615992580e-02
4.660932186437287683e+00,5.799324452247444084e-01,1.994949533217402482e-01,-2.374490298110942255e-01,6.300743777158393510e-02,6.586864796606324568e-02
4.680936187237447754e+00,5.811900620995472666e-01,1.999339176537490159e-01,-2.373771145347331191e-01,6.272929236478447246e-02,6.136302929318702970e-02
4.700940188037607825e+00,5.824421261548978768e-01,2.003703718090005526e-01,-2.373004761009687436e-01,6.245226852243648819e-02,6.440065234437178376e-02
4.720944188837767896e+00,5.836886597962069878e-01,2.008043268753466615e-01,-2.372191555072283575e-01,6.217636143276383115e-02,5.533195210090028487e-02
4.740948189637927968e+00,5.849296853411769526e-01,2.012357938955628978e-01,-2.371331934939921449e-01,6.190156622670393849e-02,6.222116433143651953e-02
4.760952190438088039e+00,5.861652250190257929e-01,2.016647838674811011e-01,-2.370426305457443705e-01,6.162787798003672990e-02,5.934842313468979835e-02
4.780956191238248110e+00,5.873953009051496865e-01,2.020913077509664812e-01,-2.369475069453623461e-01,6.135529172845417822e-02,5.749847629746020206e-02
4.800960192038408181e+00,5.886199349700695915e-01,2.025153764509048659e-01,-2.368478626611584537e-01,6.108380246138127301e-02,5.633538906866764062e-02
4.820964192838568252e+00,5.898391491090518857e-01,2.029370008229050282e-01,-2.367437373765550190e-01,6.081340511663573672e-02,6.238882991026109548e-02
4.840968193638728323e+00,5.910529651122317096e-01,2.033561916809122072e-01,-2.366351705420576268e-01,6.054409458766289720e-02,6.081199570760311562e-02
4.860972194438888394e+00,5.922614046646123009e-01,2.037729597972080253e-01,-2.365222013752550367e-01,6.027586572538857351e-02,6.075503671738902850e-02
4.880976195239048465e+00,5.934644893460655490e-01,2.041873159024104878e-01,-2.364048688608193782e-01,6.000871334004074381e-02,6.253584150581051326e-02
4.900980196039207648e+00,5.946622406313313292e-01,2.045992706854740384e-01,-2.362832117505059559e-01,5.974263220294136201e-02,5.720438089694526718e-02
4.920984196839367719e+00,5.958546798900185015e-01,2.050088347936895317e-01,-2.361572685631533608e-01,5.947761704826828866e-02,5.577086368486155327e-02
4.940988197639527790e+00,5.970418283866040232e-01,2.054160188326841774e-01,-2.360270775846834146e-01,5.921366257478822420e-02,5.388456642003349589e-02
4.960992198439687861e+00,5.982237072804330591e-01,2.058208333664215961e-01,-2.358926768681012254e-01,5.895076344756105396e-02,5.794517372578097264e-02
4.980996199239847932e+00,5.994003376257194260e-01,2.062232889172019024e-01,-2.357541042334951598e-01,5.868891429961568124e-02,6.096938292527313147e-02
5.001000200040008004e+00,6.005717403715452596e-01,2.066233959656614549e-01,-2.356113972680368152e-01,5.842810973359850030e-02,5.797983915777035757e-02
5.021004200840168075e+00,6.017379363618612365e-01,2.070211649507731622e-01,-2.354645933259810475e-01,5.816834432339448163e-02,6.009172889444967802e-02
5.041008201640328146e+00,6.028989463354861300e-01,2.074166062698462876e-01,-2.353137295286659991e-01,5.790961261572175056e-02,5.436645147490730412e-02
5.061012202440488217e+00,6.040547909261073656e-01,2.078097302785264500e-01,-2.351588427645130708e-01,5.765190913169959686e-02,5.624454513608445616e-02
5.081016203240648288e+00,6.052054906622807984e-01,2.082005472907957344e-01,-2.349999696890268386e-01,5.739522836839088676e-02,5.509741832424686070e-02
5.101020204040808359e+00,6.063510659674303804e-01,2.085890675789726090e-01,-2.348371467247952482e-01,5.713956480031919666e-02,5.339443136961211783e-02
5.121024204840968430e+00,6.074915371540661191e-01,2.089753013761114775e-01,-2.346704100760826361e-01,5.688491288194603285e-02,6.246333349372875515e-02
5.141028205641128501e+00,6.086269243870994217e-01,2.093592588807950960e-01,-2.344997957599987415e-01,5.663126705669668803e-02,5.918768937350009363e-02
5.161032206441288572e+00,6.097572477253391243e-01,2.097409502354291300e-01,-2.343253394754368502e-01,5.637862175190663794e-02,5.409322009507521595e-02
5.181036207241448643e+00,6.108825271193543127e-01,2.101203855422016931e-01,-2.341470766972692519e-01,5.612697137873627617e-02,5.382891975416696784e-02
5.201040208041608714e+00,6.120027824081228918e-01,2.104975748655261159e-01,-2.339650426910007408e-01,5.587631033402881697e-02,5.570471977261326479e-02
5.221044208841768786e+00,6.131180333190319187e-01,2.108725282320407513e-01,-2.337792725127685878e-01,5.562663300170619246e-02,5.130047129340046391e-02
5.241048209641928857e+00,6.142282994678773811e-01,2.112452556306091411e-01,-2.335898010093425126e-01,5.537793375414296754e-02,5.668541525179627422e-02
5.261052210442088928e+00,6.153336003588639747e-01,2.116157670123199053e-01,-2.333966628181247394e-01,5.513020695351832090e-02,5.124749062802847616e-02
5.281056211242248999e+00,6.164339553846055475e-01,2.119840722904867691e-01,-2.331998923671499968e-01,5.488344695314657795e-02,5.377214802853386849e-02
5.301060212042409070e+00,6.175293838261246560e-01,2.123501813406485916e-01,-2.329995238750854625e-01,5.463764809878683681e-02,5.156318022640294513e-02
5.321064212842569141e+00,6.186199048528528976e-01,2.127141040005693651e-01,-2.327955913512307906e-01,5.439280472993209686e-02,5.295325986072760283e-02
5.341068213642729212e+00,6.197055375226308005e-01,2.130758500702381875e-01,-2.325881285955181121e-01,5.414891118107809098e-02,5.015543963938313976e-02
5.361072214442888395e+00,6.207863007817077117e-01,2.134354293118692347e-01,-2.323771691985120624e-01,5.390596178297266117e-02,4.918749570189364512e-02
5.381076215243048466e+00,6.218622134647421307e-01,2.137928514499018717e-01,-2.321627465414097258e-01,5.366395086384547625e-02,5.076552823066490111e-02
5.401080216043208537e+00,6.229332942948012652e-01,2.141481261710004858e-01,-2.319448937960406909e-01,5.342287275061921581e-02,5.138284317760920955e-02
5.421084216843368608e+00,6.239995618833612534e-01,2.145012631240546530e-01,-2.317236439248670232e-01,5.318272177010193585e-02,5.229805348099404727e-02
5.441088217643528679e+00,6.250610347303073855e-01,2.148522719201790554e-01,-2.314990296809832371e-01,5.294349225016138638e-02,5.315044314658393804e-02
5.461092218443688751e+00,6.261177312239334380e-01,2.152011621327134527e-01,-2.312710836081163512e-01,5.270517852088182909e-02,5.728586685042100918e-02
5.481096219243848822e+00,6.271696696409592153e-01,2.155479433011395773e-01,-2.310398380620506120e-01,5.246777491529509840e-02,5.490453040698085180e-02
5.501100220044008893e+00,6.282168681307073177e-01,2.158926249333958935e-01,-2.308053252224275542e-01,5.223127577388411713e-02,5.147257816882484099e-02
5.521104220844168964e+00,6.292593447132087681e-01,2.162352164850383229e-01,-2.305675769788048945e-01,5.199567544827933541e-02,5.417343045249010947e-02
5.541108221644329035e+00,6.302971172978308889e-01,2.165757273764561952e-01,-2.303266250259430881e-01,5.176096829632339386e-02,4.969427650270084179e-02
5.561112222444489106e+00,6.313302036840500175e-01,2.169141669942990513e-01,-2.300825008716539943e-01,5.152714868283229943e-02,5.587262284268313534e-02
5.581116223244649177e+00,6.323586215614513950e-01,2.172505446914766158e-01,-2.298352358368008774e-01,5.129421098066497264e-02,5.294264186798770117e-02
5.601120224044809248e+00,6.333823885097289441e-01,2.175848697871588799e-01,-2.295848610552984614e-01,5.106214957177741820e-02,4.699463156776276934e-02
5.621124224844969319e+00,6.344015219986859355e-01,2.179171515667759351e-01,-2.293314074741128750e-01,5.083095884826169253e-02,5.309711541868273460e-02
5.641128225645129390e+00,6.354160393882342106e-01,2.182473992820181397e-01,-2.290749058532616789e-01,5.060063321337061881e-02,5.304891027122396463e-02
5.661132226445289461e+00,6.364259579283946255e-01,2.185756221508360631e-01,-2.288153867658138940e-01,5.037116708252782626e-02,4.231438121357053439e-02
5.681136227245449533e+00,6.374312947592969403e-01,2.189018293574404306e-01,-2.285528805978899458e-01,5.014255488432403651e-02,4.789827002157064084e-02
5.701140228045609604e+00,6.384320669111798185e-01,2.192260300523022343e-01,-2.282874175486616364e-01,4.991479106149965955e-02,4.849332350264427133e-02
5.721144228845769675e+00,6.394282913043908279e-01,2.195482333521525664e-01,-2.280190276303523111e-01,4.968787007191407396e-02,4.390233331651339360e-02
5.741148229645929746e+00,6.404199847493865505e-01,2.198684483399827860e-01,-2.277477406682366090e-01,4.946178638950196604e-02,4.626025391256410185e-02
5.761152230446089817e+00,6.414071639467323616e-01,2.201866840650444912e-01,-2.274735863006407122e-01,4.923653450521703334e-02,4.639145994063850753e-02
5.781156231246249888e+00,6.423898454871025399e-01,2.205029495428494080e-01,-2.271965939789421240e-01,4.901210892796334373e-02,5.053339634406057990e-02
5.801160232046409959e+00,6.433680458512804901e-01,2.208172537551694736e-01,-2.269167929675698914e-01,4.878850418551459317e-02,4.968989371870613514e-02
5.821164232846569142e+00,6.443417814101580765e-01,2.211296056500368923e-01,-2.266342123440044098e-01,4.856571482542190732e-02,5.644423631127769292e-02
5.841168233646729213e+00,6.453110684293233978e-01,2.214400141442167402e-01,-2.263488810115650007e-01,4.834373541463232726e-02,4.716095720447998491e-02
5.861172234446889284e+00,6.462759230759296258e-01,2.217484881300351707e-01,-2.260608277329743121e-01,4.812256053821575147e-02,5.158225351973913519e-02
5.881176235247049355e+00,6.472363613708970176e-01,2.220550364511983676e-01,-2.257700810046227857e-01,4.790218481343201662e-02,4.813872423957370889e-02
5.901180236047209426e+00,6.481923992270681723e-01,2.223596679187425929e-01,-2.254766691418086111e-01,4.768260288033399075e-02,4.849538021724623948e-02
5.921184236847369498e+00,6.491440524551503888e-01,2.226623913138880140e-01,-2.251806202937001178e-01,4.746380940099439311e-02,4.398491994913585057e-02
5.941188237647529569e+00,6.500913367637154439e-01,2.229632153880388989e-01,-2.248819624433358033e-01,4.724579906034992449e-02,4.151309972652256902e-02
