t,C,S_ads,theta_occ,dC_dt,dC_dt_noisy
2.842768553710742108e+00,4.969131130131869867e+01,3.055538939044157942e+01,8.494247448872392636e-02,-1.163638549711239456e+01,-1.241375106311038756e+01
2.852570514102820365e+00,4.957760192031379631e+01,3.062101329360316271e+01,8.551947882518404209e-02,-1.156506930126057853e+01,-1.148075409775532130e+01
2.862372474494899066e+00,4.946458858438477080e+01,3.068607829180881552e+01,8.609633761575258282e-02,-1.149436755539194799e+01,-1.172390333324832667e+01
2.872174434886977323e+00,4.935226530535903322e+01,3.075058830446578284e+01,8.667304118065428942e-02,-1.142427273837818902e+01,-1.081113743822008111e+01
2.881976395279055581e+00,4.924062616496264866e+01,3.081454721635468275e+01,8.724957995617908801e-02,-1.135477744905261055e+01,-1.087370011723848684e+01
2.891778355671133838e+00,4.912966531482037880e+01,3.087795887762949931e+01,8.782594449468202058e-02,-1.128587440424115051e+01,-1.264151712295853613e+01
2.901580316063212539e+00,4.901937697645564640e+01,3.094082710381757906e+01,8.840212546458328657e-02,-1.121755643683503223e+01,-1.119670514382137583e+01
2.911382276455291240e+00,4.890975544129057795e+01,3.100315567581963450e+01,8.897811365036815967e-02,-1.114981649390407270e+01,-1.195855024366591657e+01
2.921184236847369498e+00,4.880079507064597522e+01,3.106494833990973703e+01,8.955389995258705715e-02,-1.108264763484978488e+01,-1.052782863522552326e+01
2.930986197239447755e+00,4.869249029574131526e+01,3.112620880773533827e+01,9.012947538785556767e-02,-1.101604302959729864e+01,-1.093199009503338637e+01
2.940788157631526012e+00,4.858483561769474335e+01,3.118694075631723805e+01,9.070483108885440959e-02,-1.094999595682530824e+01,-1.067579323073180930e+01
2.950590118023604269e+00,4.847782560752310133e+01,3.124714782804961288e+01,9.127995830432941715e-02,-1.088449980223309765e+01,-1.141706216663474649e+01
2.960392078415682970e+00,4.837145490614191345e+01,3.130683363070000169e+01,9.185484839909158206e-02,-1.081954805684384979e+01,-9.905332937846099028e+00
2.970194038807761672e+00,4.826571822436537218e+01,3.136600173740931297e+01,9.242949285401698412e-02,-1.075513431534340292e+01,-9.745097631768180335e+00
2.979995999199839929e+00,4.816061032974356237e+01,3.142465569227904965e+01,9.300388324727841549e-02,-1.069125227019556590e+01,-1.122363779150867202e+01
2.989797959591918186e+00,4.805612599947104258e+01,3.148279902946989495e+01,9.357801119335316942e-02,-1.062789569498143472e+01,-1.044148813404827614e+01
2.999599919983996443e+00,4.795226012536506488e+01,3.154043522827805290e+01,9.415186849519636969e-02,-1.056505847688822186e+01,-1.090170969108331533e+01
3.009401880376075145e+00,4.784900766212257395e+01,3.159756773635874438e+01,9.472544706173503803e-02,-1.050273459825403322e+01,-1.051451956668439891e+01
3.019203840768153402e+00,4.774636361719066002e+01,3.165419997411058972e+01,9.529873889283881072e-02,-1.044091813182450679e+01,-1.107373662143678850e+01
3.029005801160232103e+00,4.764432305076653051e+01,3.171033533467560872e+01,9.587173607932002184e-02,-1.037960323933162776e+01,-9.446030482041319232e+00
3.038807761552310360e+00,4.754288107579755263e+01,3.176597718393922065e+01,9.644443080293352288e-02,-1.031878417010145377e+01,-1.080337392564278787e+01
3.048609721944388617e+00,4.744203285798121073e+01,3.182112886053024425e+01,9.701681533637687704e-02,-1.025845525969021743e+01,-1.040649716718896478e+01
3.058411682336467319e+00,4.734177361576514187e+01,3.187579367582090484e+01,9.758888204329028981e-02,-1.019861092854808149e+01,-9.947869462992819933e+00
3.068213642728545576e+00,4.724209862034711449e+01,3.192997491392681297e+01,9.816062337825648410e-02,-1.013924568071004906e+01,-1.046302601991811265e+01
3.078015603120623833e+00,4.714300319567503550e+01,3.198367583170699291e+01,9.873203188680090836e-02,-1.008035410251328834e+01,-1.020001031737943897e+01
3.087817563512702534e+00,4.704448271844695029e+01,3.203689965876386481e+01,9.930310020539162563e-02,-1.002193086134042588e+01,-1.030375078455390891e+01
3.097619523904780792e+00,4.694653261811104983e+01,3.208964959744324119e+01,9.987382106143924410e-02,-9.963970704388119159e+00,-1.003070108180626541e+01
3.107421484296859049e+00,4.684914837686564937e+01,3.214192882283433761e+01,1.004441872732970836e-01,-9.906468457460466226e+00,-1.049173977501061827e+01
3.117223444688937750e+00,4.675232552965920263e+01,3.219374048276978328e+01,1.010141917502610925e-01,-9.849419023786580851e+00,-1.006841306158773186e+01
3.127025405081016007e+00,4.665605966419031603e+01,3.224508769782558915e+01,1.015838274925697504e-01,-9.792817382861954911e+00,-9.896263845218076227e+00
3.136827365473094265e+00,4.656034642090772024e+01,3.229597356132116914e+01,1.021530875914042624e-01,-9.736658589312884970e+00,-9.903521591214952124e+00
3.146629325865172966e+00,4.646518149301028444e+01,3.234640113931934025e+01,1.027219652288884344e-01,-9.680937771783687751e+00,-9.652592794336790405e+00
3.156431286257251223e+00,4.637056062643571863e+01,3.239637347063127493e+01,1.032904536780716309e-01,-9.625650131842455437e+00,-9.772201241520816595e+00
3.166233246649329924e+00,4.627647957989748306e+01,3.244589358393962897e+01,1.038585462453823216e-01,-9.570790930345300040e+00,-9.194185226125609844e+00
3.176035207041408182e+00,4.618293416054750367e+01,3.249496448109249513e+01,1.044262363315704156e-01,-9.516355497833650645e+00,-9.677953460726564927e+00
3.185837167433486439e+00,4.608992025264115000e+01,3.254358912567380457e+01,1.049935174672104454e-01,-9.462339242407789897e+00,-9.530664040555732797e+00
3.195639127825565140e+00,4.599743378039242003e+01,3.259177045962970709e+01,1.055603832544200482e-01,-9.408737636955518013e+00,-9.741128304953443617e+00
3.205441088217643397e+00,4.590547070797396856e+01,3.263951140326854983e+01,1.061268273668598688e-01,-9.355546218193392605e+00,-9.618803638251010923e+00
3.215243048609721654e+00,4.581402703951707878e+01,3.268681485526087727e+01,1.066928435497336847e-01,-9.302760585726542075e+00,-9.935006981136398352e+00
3.225045009001800356e+00,4.572309881911166940e+01,3.273368369263942412e+01,1.072584256197883640e-01,-9.250376401126764847e+00,-8.990983940687783615e+00
3.234846969393878613e+00,4.563268213080631597e+01,3.278012077079914377e+01,1.078235674653137965e-01,-9.198389387028587549e+00,-9.769648395854833467e+00
3.244648929785956870e+00,4.554277309860821532e+01,3.282612892349717981e+01,1.083882630461430047e-01,-9.146795326242727953e+00,-9.519723525336891257e+00
3.254450890178035571e+00,4.545336788648321402e+01,3.287171096285287319e+01,1.089525063936521154e-01,-9.095590060886742378e+00,-8.915967734881139251e+00
3.264252850570113829e+00,4.536446269835580125e+01,3.291686967934776931e+01,1.095162916107602358e-01,-9.044769491532434813e+00,-8.843482808560167996e+00
3.274054810962192086e+00,4.527605377810909459e+01,3.296160784182561798e+01,1.100796128719296746e-01,-8.994329576369660018e+00,-9.194386951872195013e+00
3.283856771354270787e+00,4.518813740958484715e+01,3.300592819749235218e+01,1.106424644231657622e-01,-8.944266330386195563e+00,-9.953899235630595754e+00
3.293658731746349044e+00,4.510070991658347594e+01,3.304983347191612353e+01,1.112048405820168923e-01,-8.894575824563350608e+00,-8.684319180915563763e+00
3.303460692138427746e+00,4.501376766286401221e+01,3.309332636902727387e+01,1.117667357375745907e-01,-8.845254185086950827e+00,-8.715472455640920657e+00
3.313262652530506003e+00,4.492730705214413689e+01,3.313640957111835661e+01,1.123281443504734189e-01,-8.796297592573393942e+00,-9.502488200309281652e+00
3.323064612922584260e+00,4.484132452810018066e+01,3.317908573884410117e+01,1.128890609528910294e-01,-8.747702281310459682e+00,-8.362541239913211299e+00
3.332866573314662961e+00,4.475581657436708838e+01,3.322135751122145564e+01,1.134494801485482068e-01,-8.699464538512561518e+00,-9.050014438729274246e+00
3.342668533706741218e+00,4.467077971453846885e+01,3.326322750562957253e+01,1.140093966127087438e-01,-8.651580703590134647e+00,-9.214674761666785230e+00
3.352470494098819476e+00,4.458621050133511687e+01,3.330469832260042296e+01,1.145688050757371346e-01,-8.604047164097760714e+00,-8.556181808615631823e+00
3.362272454490898177e+00,4.450210548944175315e+01,3.334577255696500941e+01,1.151277002875262107e-01,-8.556860346787745542e+00,-8.646095562487353448e+00
3.372074414882976434e+00,4.441846130637312484e+01,3.338645276628165703e+01,1.156860771265332682e-01,-8.510016738780526779e+00,-8.408704738284953351e+00
3.381876375275054691e+00,4.433527461535774705e+01,3.342674148836515968e+01,1.162439305361503972e-01,-8.463512875322622975e+00,-9.266386904484841480e+00
3.391678335667133393e+00,4.425254211003226601e+01,3.346664124369294058e+01,1.168012555162609711e-01,-8.417345337498488789e+00,-7.511230279362302475e+00
3.401480296059211650e+00,4.417026051444148038e+01,3.350615453540507360e+01,1.173580471232395783e-01,-8.371510751596254352e+00,-8.672840058868118263e+00
3.411282256451289907e+00,4.408842658303834128e+01,3.354528384930425489e+01,1.179143004699521602e-01,-8.326005788485222325e+00,-9.095835442733427811e+00
3.421084216843368608e+00,4.400703710068392382e+01,3.358403165385583833e+01,1.184700107257559282e-01,-8.280827163004822467e+00,-7.971406068721247351e+00
3.430886177235446866e+00,4.392608888264746270e+01,3.362240040018779297e+01,1.190251731164993360e-01,-8.235971633364915334e+00,-8.413373698415503199e+00
3.440688137627525567e+00,4.384557877460632369e+01,3.366039252209075272e+01,1.195797829245221766e-01,-8.191436000557059671e+00,-8.029006757670607897e+00
3.450490098019603824e+00,4.376550365264602505e+01,3.369801043601797375e+01,1.201338354886554438e-01,-8.147217107776658196e+00,-8.317021323089177187e+00
3.460292058411682081e+00,4.368586042326023033e+01,3.373525654108534155e+01,1.206873262042214984e-01,-8.103311839855674492e+00,-8.133182020095635067e+00
3.470094018803760783e+00,4.360664602335073425e+01,3.377213321907139942e+01,1.212402505230339711e-01,-8.059717122705730930e+00,-7.936830700836414287e+00
3.479895979195839040e+00,4.352785742022747684e+01,3.380864283441732709e+01,1.217926039533977073e-01,-8.016429922771390437e+00,-8.389756364762838814e+00
3.489697939587917297e+00,4.344949161160855766e+01,3.384478773422692655e+01,1.223443820601089055e-01,-7.973447246493409857e+00,-7.634077448563631130e+00
3.499499899979995998e+00,4.337154562562020033e+01,3.388057024826665042e+01,1.228955804644550481e-01,-7.930766139781749935e+00,-8.165716189321521767e+00
3.509301860372074255e+00,4.329401652079678087e+01,3.391599268896558783e+01,1.234461948442148183e-01,-7.888383687498169650e+00,-8.323227259583406479e+00
3.519103820764152513e+00,4.321690138608082066e+01,3.395105735141547143e+01,1.239962209336582799e-01,-7.846297012948185490e+00,-7.807780802036933920e+00
3.528905781156231214e+00,4.314019734082296509e+01,3.398576651337065613e+01,1.245456545235467671e-01,-7.804503277382227822e+00,-7.581982638136707031e+00
3.538707741548309471e+00,4.306390153478204752e+01,3.402012243524815460e+01,1.250944914611327730e-01,-7.762999679505836248e+00,-7.877539350315156064e+00
3.548509701940387728e+00,4.298801114653824840e+01,3.405412736085474279e+01,1.256427276476178023e-01,-7.721783454518893919e+00,-8.153043348058675477e+00
3.558311662332466430e+00,4.291252335089995995e+01,3.408778353180450438e+01,1.261903589892066635e-01,-7.680851863853257022e+00,-7.370959080698940902e+00
3.568113622724544687e+00,4.283743536900713877e+01,3.412109316380480806e+01,1.267373814821265432e-01,-7.640202209951891810e+00,-8.520366606013279664e+00
3.577915583116622944e+00,4.276274445971606752e+01,3.415405845172440280e+01,1.272837911917135967e-01,-7.599831833080527232e+00,-8.115263901098293431e+00
3.587717543508701645e+00,4.268844790514645382e+01,3.418668157640549055e+01,1.278295842280584571e-01,-7.559738106499032995e+00,-7.539976661232341115e+00
3.597519503900779902e+00,4.261454301068145867e+01,3.421896470466374751e+01,1.283747567460062078e-01,-7.519918436033221631e+00,-8.200448135185755660e+00
3.607321464292858604e+00,4.254102710496768225e+01,3.425090998928832420e+01,1.289193049451564099e-01,-7.480370259654224974e+00,-7.466373127529640108e+00
3.617123424684936861e+00,4.246789753991517102e+01,3.428251956904182407e+01,1.294632250698631026e-01,-7.441091047065267361e+00,-7.468522606074499137e+00
3.626925385077015118e+00,4.239515169069739642e+01,3.431379556866032488e+01,1.300065134092347752e-01,-7.402078299295675734e+00,-6.952708404866591252e+00
3.636727345469093819e+00,4.232278695575128324e+01,3.434474009885339285e+01,1.305491662971344224e-01,-7.363329548302023575e+00,-7.820724724208669265e+00
3.646529305861172077e+00,4.225080075677719549e+01,3.437535525630403299e+01,1.310911801121794618e-01,-7.324842356576271918e+00,-7.637795618397093200e+00
3.656331266253250334e+00,4.217919053873893631e+01,3.440564312366872457e+01,1.316325512777417883e-01,-7.286614316760693377e+00,-7.120023474410193565e+00
3.666133226645329035e+00,4.210795376986374094e+01,3.443560576957743535e+01,1.321732762619478307e-01,-7.248643051269578308e+00,-8.477424846372482392e+00
3.675935187037407292e+00,4.203708794164230511e+01,3.446524524863357186e+01,1.327133515776783845e-01,-7.210926211917473516e+00,-5.660905062460181547e+00
3.685737147429485550e+00,4.196659056882874950e+01,3.449456360141402911e+01,1.332527737825687786e-01,-7.173461479553886910e+00,-7.522786844784770999e+00
3.695539107821564251e+00,4.189645918944063396e+01,3.452356285446916928e+01,1.337915394790088475e-01,-7.136246563704328416e+00,-7.501164090067107715e+00
3.705341068213642508e+00,4.182669136475897176e+01,3.455224502032281464e+01,1.343296453141427649e-01,-7.099279202217564588e+00,-6.668715446765707711e+00
3.715143028605720765e+00,4.175728467932820109e+01,3.458061209747225462e+01,1.348670879798693212e-01,-7.062557160918953691e+00,-7.082473081636795342e+00
3.724944988997799467e+00,4.168823674095620646e+01,3.460866607038826004e+01,1.354038642128417014e-01,-7.026078233269749340e+00,-7.915792542621544747e+00
3.734746949389877724e+00,4.161954518071433284e+01,3.463640890951504758e+01,1.359399707944675129e-01,-6.989840240032288321e+00,-6.676376549985982400e+00
3.744548909781956425e+00,4.155120765293732887e+01,3.466384257127032953e+01,1.364754045509089797e-01,-6.953841028940894731e+00,-6.526152111941290634e+00
3.754350870174034682e+00,4.148322183522117967e+01,3.469096899804632983e+01,1.370101623530788348e-01,-6.918078474377804099e+00,-7.143051611115774691e+00
3.764152830566112939e+00,4.141558540699567459e+01,3.471779012809507492e+01,1.375442410824227746e-01,-6.882550470713323598e+00,-7.023350649859335881e+00
3.773954790958191641e+00,4.134829606918617628e+01,3.474430788522039393e+01,1.380776376698757968e-01,-6.847254937951240628e+00,-6.604262639321544448e+00
3.783756751350269898e+00,4.128135156122397120e+01,3.477052417163965714e+01,1.386103491186497505e-01,-6.812189826382249791e+00,-7.266579951339474874e+00
3.793558711742348155e+00,4.121474964044386979e+01,3.479644087811164610e+01,1.391423724675120710e-01,-6.777353110122246171e+00,-6.558158828018791908e+00
3.803360672134426856e+00,4.114848808208424913e+01,3.482205988393648965e+01,1.396737047907857243e-01,-6.742742786822788936e+00,-6.643093531600539947e+00
3.813162632526505114e+00,4.108256467928701738e+01,3.484738305695569949e+01,1.402043431983490962e-01,-6.708356877386366435e+00,-7.045823185274325162e+00
3.822964592918583371e+00,4.101697724309765647e+01,3.487241225355218432e+01,1.407342848356362142e-01,-6.674193425686476999e+00,-7.370244362592399234e+00
3.832766553310662072e+00,4.095172360246515098e+01,3.489714931865021441e+01,1.412635268836365254e-01,-6.640250498292353143e+00,-6.753053413672896355e+00
3.842568513702740329e+00,4.088680160424208054e+01,3.492159608571542861e+01,1.417920665588950357e-01,-6.606526184198299845e+00,-7.044237313328384431e+00
3.852370474094818587e+00,4.082220911318454171e+01,3.494575437675486995e+01,1.423199011135122816e-01,-6.573018594557534122e+00,-6.072313481717451999e+00
3.862172434486897288e+00,4.075794401195217631e+01,3.496962600231692875e+01,1.428470278351443024e-01,-6.539725862420443292e+00,-6.467683178170481995e+00
3.871974394878975545e+00,4.069400420110819283e+01,3.499321276149139948e+01,1.433734440470026683e-01,-6.506646142477204187e+00,-6.115603881197255731e+00
3.881776355271054246e+00,4.063038759911933084e+01,3.501651644190943102e+01,1.438991471078544804e-01,-6.473777610804630989e+00,-6.406466643132401551e+00
3.891578315663132503e+00,4.056709214235588945e+01,3.503953881974356932e+01,1.444241344120222592e-01,-6.441118464617257011e+00,-6.309667906074741595e+00
