t,V_C,dielectric_absorption_voltage,secondary_dielectric_absorption_voltage,resistor_temperature_rise,dV_C_dt
1.900380076015203371e-03,9.899828004198672815e+00,1.163590184147292383e+01,1.190011906849468026e+01,2.270679370074031155e-03,-9.979946116345413429e+02
1.910382076415283355e-03,9.889851294343884547e+00,1.163242249448324017e+01,1.189911647819705820e+01,2.280469746715147860e-03,-9.969485278974239009e+02
1.920384076815363338e-03,9.879885041445209737e+00,1.162893017344495128e+01,1.189810940367335768e+01,2.290240386149743936e-03,-9.959036395620338453e+02
1.930386077215443322e-03,9.869929233551864911e+00,1.162542492519789938e+01,1.189709785239203299e+01,2.299991328948507684e-03,-9.948599450009585325e+02
1.940388077615523305e-03,9.859983858729361117e+00,1.162190679646518454e+01,1.189608183181184486e+01,2.309722615595356104e-03,-9.938174425897116180e+02
1.950390078015603289e-03,9.850048905059498594e+00,1.161837583385316819e+01,1.189506134938186754e+01,2.319434286487430993e-03,-9.927761307067332837e+02
1.960392078415683272e-03,9.840124360640368550e+00,1.161483208385147847e+01,1.189403641254147814e+01,2.329126381935101540e-03,-9.917360077333823938e+02
1.970394078815763256e-03,9.830210213586353163e+00,1.161127559283300315e+01,1.189300702872036908e+01,2.338798942161963469e-03,-9.906970720539369495e+02
1.980396079215843239e-03,9.820306452028127353e+00,1.160770640705389312e+01,1.189197320533853564e+01,2.348452007304839897e-03,-9.896593220555877224e+02
1.990398079615923656e-03,9.810413064112651682e+00,1.160412457265356423e+01,1.189093494980628130e+01,2.358085617413780040e-03,-9.886227561284343892e+02
2.000400080016003640e-03,9.800530038003183009e+00,1.160053013565469016e+01,1.188989226952422129e+01,2.367699812452058773e-03,-9.875873726654851907e+02
2.010402080416083623e-03,9.790657361879269160e+00,1.159692314196321128e+01,1.188884517188327727e+01,2.377294632296180106e-03,-9.865531700626481779e+02
2.020404080816163607e-03,9.780795023936743604e+00,1.159330363736832936e+01,1.188779366426467732e+01,2.386870116735871974e-03,-9.855201467187329172e+02
2.030406081216243590e-03,9.770943012387736104e+00,1.158967166754250933e+01,1.188673775403996302e+01,2.396426305474091446e-03,-9.844883010354425323e+02
2.040408081616323574e-03,9.761101315460665617e+00,1.158602727804147570e+01,1.188567744857097885e+01,2.405963238127020818e-03,-9.834576314173730225e+02
2.050410082016403557e-03,9.751269921400238516e+00,1.158237051430421971e+01,1.188461275520988103e+01,2.415480954224069349e-03,-9.824281362720091693e+02
2.060412082416483541e-03,9.741448818467457471e+00,1.157870142165299221e+01,1.188354368129913219e+01,2.424979493207872830e-03,-9.813998140097187388e+02
2.070414082816563524e-03,9.731637994939614345e+00,1.157502004529330897e+01,1.188247023417150494e+01,2.434458894434294446e-03,-9.803726630437528229e+02
2.080416083216643508e-03,9.721837439110290191e+00,1.157132643031394537e+01,1.188139242115008010e+01,2.443919197172423480e-03,-9.793466817902384491e+02
2.090418083616723492e-03,9.712047139289357034e+00,1.156762062168694172e+01,1.188031024954824311e+01,2.453360440604576177e-03,-9.783218686681788085e+02
2.100420084016803475e-03,9.702267083802981418e+00,1.156390266426759972e+01,1.187922372666969295e+01,2.462782663826295314e-03,-9.772982220994459794e+02
2.110422084416883459e-03,9.692497260993615527e+00,1.156017260279448600e+01,1.187813285980843503e+01,2.472185905846350194e-03,-9.762757405087796769e+02
2.120424084816963876e-03,9.682737659220006066e+00,1.155643048188942679e+01,1.187703765624878294e+01,2.481570205586737087e-03,-9.752544223237850929e+02
2.130426085217043859e-03,9.672988266857188933e+00,1.155267634605751148e+01,1.187593812326535669e+01,2.490935601882678790e-03,-9.742342659749267568e+02
2.140428085617123843e-03,9.663249072296492770e+00,1.154891023968709440e+01,1.187483426812308807e+01,2.500282133482624632e-03,-9.732152698955256938e+02
2.150430086017203826e-03,9.653520063942883311e+00,1.154513220707288212e+01,1.187372609807841251e+01,2.509609839065973270e-03,-9.721974325214310966e+02
2.160432086417283810e-03,9.643801230166792138e+00,1.154134229282128388e+01,1.187261362040063339e+01,2.518918757572072981e-03,-9.711807522851120211e+02
2.170434086817363793e-03,9.634092559390852628e+00,1.153754054107509397e+01,1.187149684233220270e+01,2.528208927630743591e-03,-9.701652276263762360e+02
2.180436087217443777e-03,9.624394040074831125e+00,1.153372699567458071e+01,1.187037577109634334e+01,2.537480387648093257e-03,-9.691508569904518708e+02
2.190438087617523760e-03,9.614705660693241285e+00,1.152990170035735495e+01,1.186925041390728097e+01,2.546733175953672448e-03,-9.681376388252137986e+02
2.200440088017603744e-03,9.605027409735345856e+00,1.152606469875837192e+01,1.186812077797024578e+01,2.555967330800473954e-03,-9.671255715811848859e+02
2.210442088417683727e-03,9.595359275705147795e+00,1.152221603440993292e+01,1.186698687048148138e+01,2.565182890364933310e-03,-9.661146537115270121e+02
2.220444088817763711e-03,9.585701247121395596e+00,1.151835575074168538e+01,1.186584869862823410e+01,2.574379892746929237e-03,-9.651048836720423196e+02
2.230446089217843694e-03,9.576053312517585070e+00,1.151448389108062109e+01,1.186470626958875663e+01,2.583558375969782338e-03,-9.640962599211685529e+02
2.240448089617924111e-03,9.566415460441959340e+00,1.151060049865107437e+01,1.186355959053231146e+01,2.592718377980256401e-03,-9.630887809199763296e+02
2.250450090018004095e-03,9.556787679457501739e+00,1.150670561657472746e+01,1.186240866861916388e+01,2.601859936648557529e-03,-9.620824451321635706e+02
2.260452090418084078e-03,9.547169958141946466e+00,1.150279928787060690e+01,1.186125351100059078e+01,2.610983089768334139e-03,-9.610772510240566362e+02
2.270454090818164062e-03,9.537562285087771485e+00,1.149888155545508539e+01,1.186009412481887004e+01,2.620087875056678270e-03,-9.600731970646022546e+02
2.280456091218244045e-03,9.527964648902196743e+00,1.149495246214187816e+01,1.185893051720729474e+01,2.629174330154123405e-03,-9.590702817253679768e+02
2.290458091618324029e-03,9.518377038207193053e+00,1.149101205064204656e+01,1.185776269529015536e+01,2.638242492624646215e-03,-9.580685034805384248e+02
2.300460092018404012e-03,9.508799441639471439e+00,1.148706036356399984e+01,1.185659066618275759e+01,2.647292399955666117e-03,-9.570678608069097208e+02
2.310462092418483996e-03,9.499231847850492017e+00,1.148309744341348626e+01,1.185541443699140807e+01,2.656324089558045280e-03,-9.560683521838901697e+02
2.320464092818563979e-03,9.489674245506460437e+00,1.147912333259360551e+01,1.185423401481342331e+01,2.665337598766087755e-03,-9.550699760934935512e+02
2.330466093218643963e-03,9.480126623288326115e+00,1.147513807340479630e+01,1.185304940673712437e+01,2.674332964837541210e-03,-9.540727310203385514e+02
2.340468093618723947e-03,9.470588969891782227e+00,1.147114170804484878e+01,1.185186061984184214e+01,2.683310224953594329e-03,-9.530766154516439883e+02
2.350470094018803930e-03,9.461061274027272816e+00,1.146713427860889389e+01,1.185066766119791382e+01,2.692269416218880714e-03,-9.520816278772280157e+02
2.360472094418883914e-03,9.451543524419980358e+00,1.146311582708941046e+01,1.184947053786668292e+01,2.701210575661474982e-03,-9.510877667895015293e+02
2.370474094818964331e-03,9.442035709809839972e+00,1.145908639537621632e+01,1.184826925690049571e+01,2.710133740232894932e-03,-9.500950306834681669e+02
2.380476095219044314e-03,9.432537818951526987e+00,1.145504602525648075e+01,1.184706382534271363e+01,2.719038946808099814e-03,-9.491034180567212388e+02
2.390478095619124298e-03,9.423049840614465822e+00,1.145099475841471737e+01,1.184585425022769911e+01,2.727926232185493797e-03,-9.481129274094375887e+02
2.400480096019204281e-03,9.413571763582821106e+00,1.144693263643278236e+01,1.184464053858082089e+01,2.736795633086921194e-03,-9.471235572443780484e+02
2.410482096419284265e-03,9.404103576655510111e+00,1.144285970078987802e+01,1.184342269741845932e+01,2.745647186157670807e-03,-9.461353060668831176e+02
2.420484096819364248e-03,9.394645268646188541e+00,1.143877599286255276e+01,1.184220073374799753e+01,2.754480927966473317e-03,-9.451481723848693264e+02
2.430486097219444232e-03,9.385196828383261192e+00,1.143468155392469754e+01,1.184097465456782672e+01,2.763296895005502157e-03,-9.441621547088267334e+02
2.440488097619524215e-03,9.375758244709880174e+00,1.143057642514754946e+01,1.183974446686734616e+01,2.772095123690372642e-03,-9.431772515518179034e+02
2.450490098019604199e-03,9.366329506483937806e+00,1.142646064759969349e+01,1.183851017762695967e+01,2.780875650360144571e-03,-9.421934614294706307e+02
2.460492098419684182e-03,9.356910602578077274e+00,1.142233426224705539e+01,1.183727179381807915e+01,2.789638511277317892e-03,-9.412107828599795312e+02
2.470494098819764166e-03,9.347501521879681974e+00,1.141819730995290705e+01,1.183602932240312633e+01,2.798383742627837036e-03,-9.402292143641002440e+02
2.480496099219844149e-03,9.338102253290884391e+00,1.141404983147786822e+01,1.183478277033552217e+01,2.807111380521088318e-03,-9.392487544651473854e+02
2.490498099619924133e-03,9.328712785728562551e+00,1.140989186747990125e+01,1.183353214455970459e+01,2.815821460989901236e-03,-9.382694016889915929e+02
2.500500100020004550e-03,9.319333108124338239e+00,1.140572345851431457e+01,1.183227745201110892e+01,2.824514019990547603e-03,-9.372911545640575923e+02
2.510502100420084533e-03,9.309963209424578778e+00,1.140154464503375920e+01,1.183101869961618213e+01,2.833189093402740683e-03,-9.363140116213193096e+02
2.520504100820164517e-03,9.300603078590397033e+00,1.139735546738823402e+01,1.182975589429238106e+01,2.841846717029638224e-03,-9.353379713942982789e+02
2.530506101220244500e-03,9.291252704597653178e+00,1.139315596582508228e+01,1.182848904294816172e+01,2.850486926597839421e-03,-9.343630324190613692e+02
2.540508101620324484e-03,9.281912076436949377e+00,1.138894618048899332e+01,1.182721815248299180e+01,2.859109757757386655e-03,-9.333891932342168047e+02
2.550510102020404467e-03,9.272581183113636882e+00,1.138472615142199729e+01,1.182594322978734702e+01,2.867715246081764622e-03,-9.324164523809116645e+02
2.560512102420484451e-03,9.263260013647810709e+00,1.138049591856347398e+01,1.182466428174270590e+01,2.876303427067901201e-03,-9.314448084028291532e+02
2.570514102820564434e-03,9.253948557074309633e+00,1.137625552175014754e+01,1.182338131522155678e+01,2.884874336136166156e-03,-9.304742598461848502e+02
2.580516103220644418e-03,9.244646802442721523e+00,1.137200500071608467e+01,1.182209433708739610e+01,2.893428008630371997e-03,-9.295048052597275046e+02
2.590518103620724401e-03,9.235354738817376230e+00,1.136774439509269996e+01,1.182080335419472306e+01,2.901964479817773987e-03,-9.285364431947302819e+02
2.600520104020804385e-03,9.226072355277352699e+00,1.136347374440875058e+01,1.181950837338904492e+01,2.910483784889070571e-03,-9.275691722049936061e+02
2.610522104420884369e-03,9.216799640916470082e+00,1.135919308809034156e+01,1.181820940150688060e+01,2.918985958958401645e-03,-9.266029908468383383e+02
2.620524104820964352e-03,9.207536584843296623e+00,1.135490246546092052e+01,1.181690644537574819e+01,2.927471037063350719e-03,-9.256378976791061177e+02
2.630526105221044769e-03,9.198283176181147880e+00,1.135060191574128119e+01,1.181559951181417922e+01,2.935939054164943621e-03,-9.246738912631550420e+02
2.640528105621124753e-03,9.189039404068079619e+00,1.134629147804956339e+01,1.181428860763170796e+01,2.944390045147648495e-03,-9.237109701628556877e+02
2.650530106021204736e-03,9.179805257656898476e+00,1.134197119140124776e+01,1.181297373962887676e+01,2.952824044819376669e-03,-9.227491329445923611e+02
2.660532106421284720e-03,9.170580726115151293e+00,1.133764109470916637e+01,1.181165491459723782e+01,2.961241087911481787e-03,-9.217883781772553675e+02
2.670534106821364703e-03,9.161365798625134005e+00,1.133330122678349028e+01,1.181033213931934434e+01,2.969641209078759808e-03,-9.208287044322420343e+02
2.680536107221444687e-03,9.152160464383886307e+00,1.132895162633174024e+01,1.180900542056876112e+01,2.978024442899449876e-03,-9.198701102834526182e+02
2.690538107621524670e-03,9.142964712603195210e+00,1.132459233195877957e+01,1.180767476511005754e+01,2.986390823875233018e-03,-9.189125943072876908e+02
2.700540108021604654e-03,9.133778532509589709e+00,1.132022338216681767e+01,1.180634017969881100e+01,2.994740386431234309e-03,-9.179561550826454095e+02
2.710542108421684637e-03,9.124601913344347892e+00,1.131584481535540831e+01,1.180500167108160525e+01,3.003073164916019409e-03,-9.170007911909193581e+02
2.720544108821764621e-03,9.115434844352412469e+00,1.131145666991795729e+01,1.180365924600124927e+01,3.011389193676074476e-03,-9.160465012146343042e+02
2.730546109221844604e-03,9.106277314751869412e+00,1.130705898448843527e+01,1.180231291121060977e+01,3.019688507271540284e-03,-9.150932837337360297e+02
2.740548109621924588e-03,9.097129313824952490e+00,1.130265179714145951e+01,1.180096267342954697e+01,3.027971139868946247e-03,-9.141411373367768647e+02
2.750550110022004571e-03,9.087990830874847603e+00,1.129823514579395116e+01,1.179960853936595733e+01,3.036237125517253499e-03,-9.131900606155595597e+02
2.760552110422084988e-03,9.078861855218113064e+00,1.129380906827285180e+01,1.179825051571940087e+01,3.044486498197972353e-03,-9.122400521641969817e+02
2.770554110822164972e-03,9.069742376184672494e+00,1.128937360231512166e+01,1.179688860918108873e+01,3.052719291825158835e-03,-9.112911105791115460e+02
2.780556111222244955e-03,9.060632383117813049e+00,1.128492878556774315e+01,1.179552282643390093e+01,3.060935540245417717e-03,-9.103432344590310095e+02
2.790558111622324939e-03,9.051531865374196073e+00,1.128047465558771734e+01,1.179415317415236863e+01,3.069135277237899917e-03,-9.093964224049877885e+02
2.800560112022404922e-03,9.042440812323842891e+00,1.127601124984206571e+01,1.179277965900268299e+01,3.077318536514305099e-03,-9.084506730203140705e+02
2.810562112422484906e-03,9.033359213350149020e+00,1.127153860570782662e+01,1.179140228764269871e+01,3.085485351718879072e-03,-9.075059849106419279e+02
2.820564112822564889e-03,9.024287057849873506e+00,1.126705676047206239e+01,1.179002106672192518e+01,3.093635756428415960e-03,-9.065623566838989973e+02
2.830566113222644873e-03,9.015224335233142483e+00,1.126256575133185400e+01,1.178863600288153002e+01,3.101769784152256897e-03,-9.056197869503056381e+02
2.840568113622724856e-03,9.006171034923452723e+00,1.125806561539430284e+01,1.178724710275434440e+01,3.109887468332290031e-03,-9.046782743223742500e+02
2.850570114022804840e-03,8.997127146357662753e+00,1.125355638967652894e+01,1.178585437296485416e+01,3.117988842342951823e-03,-9.037378174149050665e+02
2.860572114422884824e-03,8.988092658986003514e+00,1.124903811110567098e+01,1.178445782012920340e+01,3.126073939491225313e-03,-9.027984148449854729e+02
2.870574114822964807e-03,8.979067562272071257e+00,1.124451081651889339e+01,1.178305745085520151e+01,3.134142793016640987e-03,-9.018600652319852315e+02
2.880576115223044791e-03,8.970051845692831094e+00,1.123997454266337215e+01,1.178165327174230725e+01,3.142195436091276776e-03,-9.009227671975565954e+02
2.890578115623125208e-03,8.961045498738611670e+00,1.123542932619631074e+01,1.178024528938164650e+01,3.150231901819759359e-03,-8.999865193656287374e+02
2.900580116023205191e-03,8.952048510913112267e+00,1.123087520368492953e+01,1.177883351035599979e+01,3.158252223239259825e-03,-8.990513203624085463e+02
2.910582116423285175e-03,8.943060871733399253e+00,1.122631221160646575e+01,1.177741794123980767e+01,3.166256433319499311e-03,-8.981171688163764202e+02
2.920584116823365158e-03,8.934082570729906081e+00,1.122174038634818238e+01,1.177599858859917070e+01,3.174244564962745534e-03,-8.971840633582845612e+02
2.930586117223445142e-03,8.925113597446431513e+00,1.121715976420735750e+01,1.177457545899184588e+01,3.182216651003813221e-03,-8.962520026211522008e+02
2.940588117623525125e-03,8.916153941440144948e+00,1.121257038139129136e+01,1.177314855896725021e+01,3.190172724210064981e-03,-8.953209852402681008e+02
2.950590118023605109e-03,8.907203592281579319e+00,1.120797227401730645e+01,1.177171789506646071e+01,3.198112817281410433e-03,-8.943910098531827089e+02
