t,x,y,vx,vy,dvx_dt
1.880376075215043130e+00,3.376911696543140273e+00,1.751803109898870003e+00,-6.256405494876062789e-01,7.419751960899887422e-01,-2.282549574806606585e-01
1.890378075615123166e+00,3.370642653225437435e+00,1.759208207670186042e+00,-6.279135045724965059e-01,7.387453260874431438e-01,-2.262433176283941694e-01
1.900380076015203201e+00,3.364350977313775637e+00,1.766580926241083649e+00,-6.301662931978017079e-01,7.355007876846912929e-01,-2.242225735557461519e-01
1.910382076415283237e+00,3.358036871540422297e+00,1.773921119217841458e+00,-6.323988248589909045e-01,7.322417378917998043e-01,-2.221929272733701999e-01
1.920384076815363272e+00,3.351700537477026121e+00,1.781228642934389761e+00,-6.346110126771107307e-01,7.289683316703874372e-01,-2.201545789079197846e-01
1.930386077215443086e+00,3.345342179031680185e+00,1.788503354759056085e+00,-6.368027707152890127e-01,7.256807272965758449e-01,-2.181077322841515065e-01
1.940388077615523121e+00,3.338962001408668723e+00,1.795745113409826343e+00,-6.389740147032664241e-01,7.223790846999534887e-01,-2.160525932177952135e-01
1.950390078015603157e+00,3.332560210481708474e+00,1.802953779252356226e+00,-6.411246625123494525e-01,7.190635645022409594e-01,-2.139893684863760637e-01
1.960392078415683192e+00,3.326137012793949133e+00,1.810129214299972977e+00,-6.432546341554109537e-01,7.157343280172908662e-01,-2.119182658018445020e-01
1.970394078815763228e+00,3.319692615557973348e+00,1.817271282213674288e+00,-6.453638517868895974e-01,7.123915372510880584e-01,-2.098394937834497376e-01
1.980396079215843264e+00,3.313227226655794944e+00,1.824379848302128515e+00,-6.474522397027901999e-01,7.090353549017496260e-01,-2.077532619308702921e-01
1.990398079615923299e+00,3.306741054638861144e+00,1.831454779521675125e+00,-6.495197243406836130e-01,7.056659443595246772e-01,-2.056597805976107807e-01
2.000400080016003113e+00,3.300234308728052124e+00,1.838495944476323807e+00,-6.515662342797066131e-01,7.022834697067944498e-01,-2.035592609646813822e-01
2.010402080416083148e+00,3.293707198813679682e+00,1.845503213417756028e+00,-6.535917002405623455e-01,6.988880957180724218e-01,-2.014519150145704929e-01
2.020404080816163184e+00,3.287159935455489013e+00,1.852476458245322810e+00,-6.555960550855197688e-01,6.954799878600042007e-01,-1.993379555055208308e-01
2.030406081216243219e+00,3.280592729882656489e+00,1.859415552506046732e+00,-6.575792338184138774e-01,6.920593122913674122e-01,-1.972175959461220651e-01
2.040408081616323255e+00,3.274005793993792768e+00,1.866320371394621036e+00,-6.595411735846458123e-01,6.886262358630720337e-01,-1.950910505702330155e-01
2.050410082016403290e+00,3.267399340356940129e+00,1.873190791753409634e+00,-6.614818136711826391e-01,6.851809261181600608e-01,-1.929585343122419971e-01
2.060412082416483326e+00,3.260773582209572918e+00,1.880026692072446881e+00,-6.634010955065577919e-01,6.817235512918058404e-01,-1.908202627826790510e-01
2.070414082816563361e+00,3.254128733458598877e+00,1.886827952489438243e+00,-6.652989626608702967e-01,6.782542803113154051e-01,-1.886764522441892744e-01
2.080416083216643397e+00,3.247465008680357812e+00,1.893594454789760295e+00,-6.671753608457856588e-01,6.747732827961274715e-01,-1.865273195878803247e-01
2.090418083616723433e+00,3.240782623120622485e+00,1.900326082406459838e+00,-6.690302379145350864e-01,6.712807290578125530e-01,-1.843730823100522831e-01
2.100420084016803468e+00,3.234081792694597723e+00,1.907022720420254558e+00,-6.708635438619160452e-01,6.677767901000735140e-01,-1.822139584893211484e-01
2.110422084416883504e+00,3.227362733986921306e+00,1.913684255559532810e+00,-6.726752308242921474e-01,6.642616376187451266e-01,-1.800501667641483672e-01
2.120424084816963539e+00,3.220625664251663078e+00,1.920310576200354280e+00,-6.744652530795925971e-01,6.607354440017947361e-01,-1.778819263107832005e-01
2.130426085217043575e+00,3.213870800822375529e+00,1.926901572539662100e+00,-6.762335671659875924e-01,6.571983814653047373e-01,-1.757094560983696874e-01
2.140428085617123610e+00,3.207098359517023933e+00,1.933457137191556985e+00,-6.779801321811308457e-01,6.536506197893326986e-01,-1.735329729987468428e-01
2.150430086017203646e+00,3.200308558163670547e+00,1.939977164155440192e+00,-6.797049090504780899e-01,6.500923314999562663e-01,-1.713526961196739362e-01
2.160432086417283681e+00,3.193501615056954623e+00,1.946461549093137844e+00,-6.814078608512945667e-01,6.465236895220329849e-01,-1.691688447942903684e-01
2.170434086817363717e+00,3.186677748732265059e+00,1.952910189386921846e+00,-6.830889528589884074e-01,6.429448668441768433e-01,-1.669816382784774234e-01
2.180436087217443752e+00,3.179837177965737283e+00,1.959322984139511226e+00,-6.847481525471107444e-01,6.393560365187577199e-01,-1.647912957305909809e-01
2.190438087617523788e+00,3.172980121774255036e+00,1.965699834174071903e+00,-6.863854295873552669e-01,6.357573716619016047e-01,-1.625980361917884198e-01
2.200440088017603824e+00,3.166106799415448592e+00,1.972040642034216473e+00,-6.880007558495587761e-01,6.321490454534907100e-01,-1.604020785669608706e-01
2.210442088417683859e+00,3.159217430387697423e+00,1.978345311984003541e+00,-6.895941054017004079e-01,6.285312311371634708e-01,-1.582036416062839457e-01
2.220444088817763451e+00,3.152312234430128424e+00,1.984613750007939048e+00,-6.911654545099026326e-01,6.249041020203144337e-01,-1.560029438873930252e-01
2.230446089217843486e+00,3.145391431522614578e+00,1.990845863810975835e+00,-6.927147816384305878e-01,6.212678314740938124e-01,-1.538002037982018066e-01
2.240448089617923522e+00,3.138455241885778513e+00,1.997041562818512528e+00,-6.942420674496921906e-01,6.176225929334084874e-01,-1.515956395203658102e-01
2.250450090018003557e+00,3.131503885980989388e+00,2.003200758176395535e+00,-6.957472948042380256e-01,6.139685598969214508e-01,-1.493894690134090486e-01
2.260452090418083593e+00,3.124537584510364674e+00,2.009323362750916608e+00,-6.972304487607616785e-01,6.103059059270514730e-01,-1.471819099995170799e-01
2.270454090818163628e+00,3.117556558416769263e+00,2.015409291128815727e+00,-6.986915165760996249e-01,6.066348046499737690e-01,-1.449731799490127648e-01
2.280456091218243664e+00,3.110561028883815471e+00,2.021458459617278436e+00,-7.001304877052310083e-01,6.029554297556195541e-01,-1.427634960665201125e-01
2.290458091618323699e+00,3.103551217335864365e+00,2.027470786243937173e+00,-7.015473538012778620e-01,5.992679549976761555e-01,-1.405530752778267334e-01
2.300460092018403735e+00,3.096527345438023104e+00,2.033446190756871275e+00,-7.029421087155049985e-01,5.955725541935870115e-01,-1.383421342174554480e-01
2.310462092418483770e+00,3.089489634912389260e+00,2.039384594613693480e+00,-7.043147484842822159e-01,5.918694009579583692e-01,-1.361308890276228811e-01
2.320464092818563806e+00,3.082438306172766040e+00,2.045285921040526311e+00,-7.056652711524754595e-01,5.881586668212368529e-01,-1.339195541066360851e-01
2.330466093218643842e+00,3.075373580393734763e+00,2.051150095254446803e+00,-7.069936768359355028e-01,5.844405243227671631e-01,-1.317083443930604503e-01
2.340468093618723877e+00,3.068295678902397405e+00,2.056977044192382920e+00,-7.082999677851438136e-01,5.807151459817098127e-01,-1.294974744955675605e-01
2.350470094018803913e+00,3.061204822886079313e+00,2.062766696471039385e+00,-7.095841483758881241e-01,5.769827038580005452e-01,-1.272871583604484602e-01
2.360472094418883948e+00,3.054101233392333192e+00,2.068518982386899019e+00,-7.108462251092618756e-01,5.732433695523495576e-01,-1.250776092656734617e-01
2.370474094818963984e+00,3.046985131328934671e+00,2.074233833916222292e+00,-7.120862066116647737e-01,5.694973142062417226e-01,-1.228690398158527319e-01
2.380476095219044019e+00,3.039856737463886738e+00,2.079911184715047767e+00,-7.133041036348025665e-01,5.657447085019369215e-01,-1.206616619381087330e-01
2.390478095619124055e+00,3.032716272425417081e+00,2.085550970119191216e+00,-7.144999290556870442e-01,5.619857226624697111e-01,-1.184556868788758099e-01
2.400480096019204090e+00,3.025563956701977641e+00,2.091153127144246060e+00,-7.156736978766360391e-01,5.582205264516494347e-01,-1.162513252016389997e-01
2.410482096419284126e+00,3.018400010642246833e+00,2.096717594485583369e+00,-7.168254272252732040e-01,5.544492891740601115e-01,-1.140487867856224691e-01
2.420484096819364161e+00,3.011224654455127769e+00,2.102244312518352753e+00,-7.179551363545286780e-01,5.506721796750605469e-01,-1.118482808254441796e-01
2.430486097219444197e+00,3.004038108209749147e+00,2.107733223297480141e+00,-7.190628466426384202e-01,5.468893663407843331e-01,-1.096500158317485207e-01
2.440488097619524233e+00,2.996840591835465251e+00,2.113184270557669997e+00,-7.201485815931443213e-01,5.431010170981398488e-01,-1.074541996328275961e-01
2.450490098019603824e+00,2.989632325121854617e+00,2.118597399713404439e+00,-7.212123668348945360e-01,5.393072994148103705e-01,-1.052610393772459296e-01
2.460492098419683860e+00,2.982413527718722257e+00,2.123972557858943233e+00,-7.222542301220431504e-01,5.355083802992535169e-01,-1.030707415374806646e-01
2.470494098819763895e+00,2.975184419136096992e+00,2.129309693768323797e+00,-7.232742013340502929e-01,5.317044263007019156e-01,-1.008835119145910508e-01
2.480496099219843931e+00,2.967945218744234559e+00,2.134608757895360753e+00,-7.242723124756821340e-01,5.278956035091630916e-01,-9.869955564392569880e-02
2.490498099619923966e+00,2.960696145712275129e+00,2.139869702361716364e+00,-7.252485976607886409e-01,5.240820774788303993e-01,-9.651907716045135532e-02
2.500500100020004002e+00,2.953437417560866418e+00,2.145092480777643473e+00,-7.262030926236209272e-01,5.202640115040230162e-01,-9.434227940796394152e-02
2.510502100420084037e+00,2.946169251707598580e+00,2.150277048671664915e+00,-7.271358349639633900e-01,5.164415686736174571e-01,-9.216936516843796112e-02
2.520504100820164073e+00,2.938891865549507099e+00,2.155423363264179937e+00,-7.280468643825267483e-01,5.126149118019517337e-01,-9.000053676791290591e-02
2.530506101220244108e+00,2.931605475996458043e+00,2.160531383337964684e+00,-7.289362225943766260e-01,5.087842028169203834e-01,-8.783599571273177642e-02
2.540508101620324144e+00,2.924310299471150731e+00,2.165601069238174414e+00,-7.298039533289335523e-01,5.049496027599748027e-01,-8.567594270458779582e-02
2.550510102020404180e+00,2.917006551909117729e+00,2.170632382872341282e+00,-7.306501023299732944e-01,5.011112717861228028e-01,-8.352057765686383972e-02
2.560512102420484215e+00,2.909694448758723961e+00,2.175625287710376110e+00,-7.314747173556263027e-01,4.972693691639291091e-01,-8.137009971228775784e-02
2.570514102820564251e+00,2.902374204981165828e+00,2.180579748784567062e+00,-7.322778481783782656e-01,4.934240532755148623e-01,-7.922470726192032409e-02
2.580516103220644286e+00,2.895046035050474753e+00,2.185495732689580972e+00,-7.330595465850695547e-01,4.895754816165580059e-01,-7.708459796550262699e-02
2.590518103620724322e+00,2.887710152953512299e+00,2.190373207582462012e+00,-7.338198663768958907e-01,4.857238107962931206e-01,-7.494996877318582662e-02
2.600520104020804357e+00,2.880366772189975055e+00,2.195212143182632580e+00,-7.345588633694077885e-01,4.818691965375114794e-01,-7.282101594866277616e-02
2.610522104420884393e+00,2.873016105772389750e+00,2.200012510771893304e+00,-7.352765953925106679e-01,4.780117936765609921e-01,-7.069793509372995777e-02
2.620524104820964428e+00,2.865658366226118137e+00,2.204774283194422146e+00,-7.359731222904651871e-01,4.741517561633461497e-01,-6.858092117429924472e-02
2.630526105221044464e+00,2.858293765589352997e+00,2.209497434856775744e+00,-7.366485059218867981e-01,4.702892370613282469e-01,-6.647016854788899420e-02
2.640528105621124499e+00,2.850922515413120806e+00,2.214181941727887626e+00,-7.373028101597459694e-01,4.664243885475251594e-01,-6.436587099261423250e-02
2.650530106021204535e+00,2.843544826761279953e+00,2.218827781339070881e+00,-7.379361008913681852e-01,4.625573619125113445e-01,-6.226822173770689417e-02
2.660532106421284571e+00,2.836160909822719400e+00,2.223434932655302898e+00,-7.385484459062056084e-01,4.586883071515181487e-01,-6.017741331220409495e-02
2.670534106821364606e+00,2.828770973083370777e+00,2.228003375960028176e+00,-7.391399143729402432e-01,4.548173722450140066e-01,-5.809363761427802780e-02
2.680536107221444198e+00,2.821375224933258874e+00,2.232533093357905507e+00,-7.397105773017114139e-01,4.509447048575238592e-01,-5.601708671975878101e-02
2.690538107621524233e+00,2.813973873033790429e+00,2.237024068376843200e+00,-7.402605076581157961e-01,4.470704515111755262e-01,-5.394795217841863444e-02
2.700540108021604269e+00,2.806567124256526213e+00,2.241476285942063384e+00,-7.407897803547275339e-01,4.431947575161655495e-01,-5.188642501116427774e-02
2.710542108421684304e+00,2.799155184683179698e+00,2.245889732376099346e+00,-7.412984722510992386e-01,4.393177669707584165e-01,-4.983269575188168515e-02
2.720544108821764340e+00,2.791738259605617944e+00,2.250264395398798190e+00,-7.417866621537615446e-01,4.354396227612868375e-01,-4.778695449120296673e-02
2.730546109221844375e+00,2.784316553525862048e+00,2.254600264127318621e+00,-7.422544308162226656e-01,4.315604665621517455e-01,-4.574939092223474779e-02
2.740548109621924411e+00,2.776890270156084917e+00,2.258897329076132277e+00,-7.427018609389695047e-01,4.276804388358220743e-01,-4.372019438829131271e-02
2.750550110022004446e+00,2.769459612418614824e+00,2.263155582157024170e+00,-7.431290371694664332e-01,4.237996788328350362e-01,-4.169955393268262589e-02
2.760552110422084482e+00,2.762024782445932303e+00,2.267375016679091360e+00,-7.435360461021560674e-01,4.199183245917960106e-01,-3.968765835059995944e-02
2.770554110822164517e+00,2.754585981580670584e+00,2.271555627348742945e+00,-7.439229762784592692e-01,4.160365129393785999e-01,-3.768469624314827598e-02
2.780556111222244553e+00,2.747143410375617378e+00,2.275697410269701848e+00,-7.442899181867744796e-01,4.121543794903245184e-01,-3.569085607357882356e-02
2.790558111622324589e+00,2.739697268593713542e+00,2.279800362943002590e+00,-7.446369642624786067e-01,4.082720586474435365e-01,-3.370632622576798937e-02
2.800560112022404624e+00,2.732247755208052631e+00,2.283864484266992623e+00,-7.449642088879262491e-01,4.043896836016137586e-01,-3.173129506500062952e-02
2.810562112422484660e+00,2.724795068299017409e+00,2.287889774487239958e+00,-7.452717483877424609e-01,4.005073862361990256e-01,-2.976595093680912268e-02
2.820564112822564695e+00,2.717339404047896867e+00,2.291876234815541036e+00,-7.455596806750018901e-01,3.966252963168279133e-01,-2.781048204252702105e-02
2.830566113222644731e+00,2.709880957877691454e+00,2.295823868050029137e+00,-7.458281050606053730e-01,3.927435426567925658e-01,-2.586507757749526709e-02
2.840568113622724766e+00,2.702419924319425792e+00,2.299732678298250121e+00,-7.460771227834466224e-01,3.888622527820548291e-01,-2.392992696296069449e-02
2.850570114022804802e+00,2.694956496836604209e+00,2.303602670870532609e+00,-7.463068370583580968e-01,3.849815527458234077e-01,-2.200521972906239326e-02
2.860572114422884837e+00,2.687490867825208962e+00,2.307433852279985764e+00,-7.465173530761111120e-01,3.811015671285538642e-01,-2.009114558960416186e-02
2.870574114822964873e+00,2.680023228613700681e+00,2.311226230242499735e+00,-7.467087780034159517e-01,3.772224190379488418e-01,-1.818789451978249788e-02
2.880576115223044908e+00,2.672553769463020146e+00,2.314979813676744769e+00,-7.468812209829215343e-01,3.733442301089577864e-01,-1.629565683695081979e-02
2.890578115623124944e+00,2.665082679566586066e+00,2.318694612704174318e+00,-7.470347931332155245e-01,3.694671205037770578e-01,-1.441462328450853619e-02
2.900580116023204980e+00,2.657610147050295968e+00,2.322370638649020158e+00,-7.471696075488244437e-01,3.655912089118499297e-01,-1.254498511900443980e-02
2.910582116423284571e+00,2.650136358972526196e+00,2.326007904038297713e+00,-7.472857793002137816e-01,3.617166125498669227e-01,-1.068693420054809412e-02
2.920584116823364607e+00,2.642661501324131912e+00,2.329606422601801174e+00,-7.473834254337876626e-01,3.578434471617648049e-01,-8.840663086624900302e-03
2.930586117223444642e+00,2.635185759028446650e+00,2.333166209272107494e+00,-7.474626649718889571e-01,3.539718270187277582e-01,-7.006365129416255999e-03
