v0,theta,R,R_noisy
3.599020231982873952e+01,3.725486502416960888e-01,3.485909462020234884e+01,3.523458032593602240e+01
2.681947395140328183e+01,8.951367573726529692e-01,3.405630445702413311e+01,3.537035751669619543e+01
3.276735549799958136e+01,6.809949408999911302e-01,4.440688253902947480e+01,4.512061025231048461e+01
3.867647551052832711e+01,5.426170381800552445e-01,4.994910197343904201e+01,5.061879979994370871e+01
2.318948528454112790e+01,1.295605203862530752e+00,1.562682966062055989e+01,1.556844775962035854e+01
3.103095259232999936e+01,5.683219034567874584e-01,3.822526113162151518e+01,3.809980218863173462e+01
3.858866497772979187e+01,9.679802586957511057e-01,5.372225288257205733e+01,5.381526749746256399e+01
1.724125964826533774e+01,4.931417494334650597e-01,1.464719322537715840e+01,1.353381495548669733e+01
1.216180682916150602e+01,7.000043691087067810e-01,9.831542435017011528e+00,1.068392632257764419e+01
2.442271696730288255e+01,1.091185182070474990e+00,2.553090206321677869e+01,2.521859169980621829e+01
3.671331964850195106e+01,9.490009063959203850e-01,5.090496849284120628e+01,5.039739092382380647e+01
2.567157632503918308e+01,1.174010844036236678e+00,2.422876935225535533e+01,2.402140852999317744e+01
1.618770632224979522e+01,9.723355955033525788e-01,1.526467216260787829e+01,1.572311387018464046e+01
3.955043032635437328e+01,1.206587131862740359e+00,4.159484899338730912e+01,4.223657074413632984e+01
2.414040802805879338e+01,8.429856862125675310e-01,2.972163623063408977e+01,2.955247053798769841e+01
2.311988273806282024e+01,9.384955262787515462e-01,2.697537477455020394e+01,2.721188986224893469e+01
1.219820340853764051e+01,3.820292184986500694e-01,6.119244372818428701e+00,6.108434310098910025e+00
2.291078325406848748e+01,3.881245163587102032e-01,1.891565747534883712e+01,1.843457930048059978e+01
3.936570724598129800e+01,7.271521919572889736e-01,5.742007965859220775e+01,5.752141596777064336e+01
2.301123940309813065e+01,8.402076199401848910e-01,2.773687486049452744e+01,2.776644201852881721e+01
3.333002059405941964e+01,4.474115423183043228e-01,3.620153340128694452e+01,3.544795646720514526e+01
3.784672554568250291e+01,6.917025114655639406e-01,5.393215533991434540e+01,5.449705130087592408e+01
1.007202736031725010e+01,7.753357034860670627e-01,7.146431030477564228e+00,6.374851889546198969e+00
3.076384448033597607e+01,6.889520042349750462e-01,4.093077203180646251e+01,4.106140855539977963e+01
1.427735373318308731e+01,5.092906048753733650e-01,1.090160201801087680e+01,1.038984481427470818e+01
2.525960723079109371e+01,1.094937266739109294e+00,2.669089044080348927e+01,2.629669218608125192e+01
3.560118296924046888e+01,7.714004636911961921e-01,5.080303380564030391e+01,5.046432626129480781e+01
2.074124072127989393e+01,8.594139013642787539e-01,2.368742860994425570e+01,2.405204532152230001e+01
3.159353989866804113e+01,3.839303205318173595e-01,2.989696788400079086e+01,2.928163333872455709e+01
1.857668889811672130e+01,3.900232600316829168e-01,1.360804831240126944e+01,1.352419848112923795e+01
2.790632212937365253e+01,6.229036924736188752e-01,3.452909635676726197e+01,3.531620215565723697e+01
3.196742600325369921e+01,5.113086071040582326e-01,3.743730047709461672e+01,3.710001406880066099e+01
2.620767193476408252e+01,5.753076645318917492e-01,3.043762939979707127e+01,3.043203450200914517e+01
1.973222932696712917e+01,4.347086377542453417e-01,1.649850034944154231e+01,1.684059091429435639e+01
3.219192943883753344e+01,6.277294327704201482e-01,4.210899780200568898e+01,4.182714810245497716e+01
1.413875595088730464e+01,1.160886732842096647e+00,9.736468829723971652e+00,9.983327438434629997e+00
1.990048527537722123e+01,4.795015751640679391e-01,1.804500511402502738e+01,1.772349180516030742e+01
3.359466481624386347e+01,7.758263601672710230e-01,4.707621925778243366e+01,4.743484123652237372e+01
2.503083269309342995e+01,6.087493503570919895e-01,2.931874250593081044e+01,2.935845422834880836e+01
1.281946505614413745e+01,1.118538965075459135e+00,8.839068200101273476e+00,8.379293615275406282e+00
3.034252884410444295e+01,6.662178236238249784e-01,3.975349003963020067e+01,4.046630875636753188e+01
3.746122507670038715e+01,8.826989321801534949e-01,5.373578327812600008e+01,5.369649358519608739e+01
1.514832046836828461e+01,3.449985094827743848e-01,8.351820488968520806e+00,8.219959486433372930e+00
3.755940774781400648e+01,9.727172041256499924e-01,5.171083226044365944e+01,5.125640727643017414e+01
1.013324213067525825e+01,5.808341118479887211e-01,6.351104632804148054e+00,6.124001142014163790e+00
3.863161066402842181e+01,1.033623707889280263e+00,5.118783384607205988e+01,5.114744710413234685e+01
2.827661746045403390e+01,3.862350179187669652e-01,2.570223552668681677e+01,2.579588639387245763e+01
1.774329917052580186e+01,7.521906122107677728e-01,1.871651471062843086e+01,1.927320696004843015e+01
1.493501129274552497e+01,9.096473545579737419e-01,1.389446380356776700e+01,1.324284577275809305e+01
2.311210246991463180e+01,4.974512124767428989e-01,2.324534157053479433e+01,2.307789463941969643e+01
2.296156529225986276e+01,1.297964433869298384e+00,1.528201545827799279e+01,1.588724791174778872e+01
2.518805387652334815e+01,9.630973142071372894e-01,3.010571421113748158e+01,3.020361525914521650e+01
2.551609672871940404e+01,8.755557993403799699e-01,3.193908627221217955e+01,3.215008577473374629e+01
1.260333777145884859e+01,4.025691036142085566e-01,6.951276123999343248e+00,7.754605405412110741e+00
1.745060624259892990e+01,3.078383917161750527e-01,9.529124006541207947e+00,9.704610034221847314e+00
1.435278975128055912e+01,3.087609872567479985e-01,6.531332229971438252e+00,6.771146339822379900e+00
3.459500784521114980e+01,7.131335086629064790e-01,4.831809035042780920e+01,4.830423088585018121e+01
1.452694419629741773e+01,1.237784378762750492e+00,8.676320645295835021e+00,9.566649442574478357e+00
2.999964339487042508e+01,1.253244281358589340e+00,2.566766300012772106e+01,2.619905354864718916e+01
1.265170801071041495e+01,7.372207355820292740e-01,1.068096425504053393e+01,1.032651935869200521e+01
2.959230303176654786e+01,1.060109304621021264e+00,3.483009879258682417e+01,3.511031632601493158e+01
2.304276735510832097e+01,6.016710889198713108e-01,2.586595274831373104e+01,2.529764150146343127e+01
2.508786129278675148e+01,1.268621862328029426e+00,1.900937643453024251e+01,1.955853653164215800e+01
3.244538454583249631e+01,1.025234956305780321e+00,4.089541886538469129e+01,4.123645270255309470e+01
1.930192930660714268e+01,4.115099316321828016e-01,1.520445422269584768e+01,1.512936995181100386e+01
3.087215305966426371e+01,9.542217367343666101e-01,4.025662338696527343e+01,4.006016786496776660e+01
3.741803534841082524e+01,1.066199409063565806e+00,4.754730270233712019e+01,4.665389128327611701e+01
3.209777244168043353e+01,8.299380327113710099e-01,4.427317317865448132e+01,4.465866649914161002e+01
2.798232854260885460e+01,6.628023400908507057e-01,3.550598788619899437e+01,3.545075328256687186e+01
3.070677228508231593e+01,9.845714107037777385e-01,3.918539472463135809e+01,3.903255730586158734e+01
3.677454929805576000e+01,6.301974792411089155e-01,5.031432340604998643e+01,5.067856618139829550e+01
1.075414025666246154e+01,8.267483166423941210e-01,8.078224359901335916e+00,7.748100808134885220e+00
3.983306115630994526e+01,1.122576538222185727e+00,4.820651513362151519e+01,4.791497213326155702e+01
2.402241757682562451e+01,4.529066155530807047e-01,2.301594159137315643e+01,2.267020128673316748e+01
3.682104105167787367e+01,1.272849676248109851e+00,3.247818500354864568e+01,3.180258875796592122e+01
1.173462694140544293e+01,1.257904075204086869e+00,5.714897460552341713e+00,6.920263868264433960e+00
1.850956681215397737e+01,4.275031340407983715e-01,1.467871839508354270e+01,1.458166946517731866e+01
2.673405080765183683e+01,3.345051501205354438e-01,2.087425808206900513e+01,2.069900010695070236e+01
2.706612469864598225e+01,6.267573003082020922e-01,3.317440088223239059e+01,3.362422494661438321e+01
3.819367429303648009e+01,7.055374232341984353e-01,5.485672506569179063e+01,5.328124366065740958e+01
1.947232460789163255e+01,7.288759739638914770e-01,2.150231640798119770e+01,2.148567989872831063e+01
1.715334517442383344e+01,7.929442893184255325e-01,1.781452681208752153e+01,1.781913344435508151e+01
2.903107573519087836e+01,1.228712955866172685e+00,2.594543411779617870e+01,2.545725973362663908e+01
1.488143157269017358e+01,9.295963847383039713e-01,1.367653564518502129e+01,1.390311507774627486e+01
3.738263840997272780e+01,8.536844507307388419e-01,5.396583043774864308e+01,5.294829000099328198e+01
1.698361143018800945e+01,1.092188983528235235e+00,1.461334001818834949e+01,1.460881055493604030e+01
1.010361838266355683e+01,5.147696750567058999e-01,5.715276286378371928e+00,6.145760698748665263e+00
2.879543188718311697e+01,3.812017795478937487e-01,2.609019748563850527e+01,2.496273653948052740e+01
1.680833369725662152e+01,8.157373895371868855e-01,1.723759673944708481e+01,1.649182172868526663e+01
3.743461486040818897e+01,7.741273657773983796e-01,5.426170575818290587e+01,5.415542957486950826e+01
1.314486525904658265e+01,7.965567877568915378e-01,1.150689619856515122e+01,1.146364930751603595e+01
2.503500548046762830e+01,3.440785645724139807e-01,1.942191016330126985e+01,1.905740367137032010e+01
2.800742477314731715e+01,3.876776352776531431e-01,2.543165794529853585e+01,2.556532771470116927e+01
2.490918044456901015e+01,8.612255308820091493e-01,3.097638928211087972e+01,3.104534951210174754e+01
1.181393389946135031e+01,6.250873155040443940e-01,8.889634551406984997e+00,8.157884496338471791e+00
2.557996510967440784e+01,6.502818311622187153e-01,3.108902787810360380e+01,3.097686466830159446e+01
1.389741612969875639e+01,1.010640949265527944e+00,1.151962439850773734e+01,1.081520502879007495e+01
1.131842719519459628e+01,4.061595391334383298e-01,5.627918185586344713e+00,4.519077561921417185e+00
3.719729906629246585e+01,4.505592411619198656e-01,4.214076261813733737e+01,4.086050493168486497e+01
1.781029057134521310e+01,7.948775541506414299e-01,1.889957822562776713e+01,1.933618647180604810e+01
1.211931429746922362e+01,7.388641329917104983e-01,9.911882580996397962e+00,9.767729443303229786e+00
1.037228282156979020e+01,5.941349296316063011e-01,6.753525336095224318e+00,7.650127056464278930e+00
3.592587953006388091e+01,4.811739022272883415e-01,4.210019669934563780e+01,4.128473437413267533e+01
3.571145419951864142e+01,4.990349372694750651e-01,4.277022807276011207e+01,4.250756331762737261e+01
3.233212281079860873e+01,9.779177273013333060e-01,4.223071941994694356e+01,4.231407135409062192e+01
3.376451660933863508e+01,7.806202487810234292e-01,4.741112393105692746e+01,4.725315099852951306e+01
1.834464833661206740e+01,6.415439456817326747e-01,1.885672193867412716e+01,1.902120988891544684e+01
2.748509895560502159e+01,7.082188837383363023e-01,3.531617256483111333e+01,3.530377365127809952e+01
3.207723960906110960e+01,1.032189353443275559e+00,4.001419769922112124e+01,3.962232017437405318e+01
1.748863056212564615e+01,7.863581001596335884e-01,1.836346290324412678e+01,1.711464875956374954e+01
3.193772209681245755e+01,8.773203562695235380e-01,4.357242413421341354e+01,4.301503171025436956e+01
3.391958047619472438e+01,3.538052199269178799e-01,3.079775936807699566e+01,3.157750660155178934e+01
2.564978984039804288e+01,8.820491772920409090e-01,3.211435075700696729e+01,3.241850004155512011e+01
2.931325724138915234e+01,9.127756705124985270e-01,3.828324421515664255e+01,3.889493834132928640e+01
1.076921799119569911e+01,1.237257352233941621e+00,5.174742631498273404e+00,4.806530556962883338e+00
2.130279319394018955e+01,1.160264471706356382e+00,1.878335870284423237e+01,1.861429545898975846e+01
1.965958180324506088e+01,1.061385664967985809e+00,1.909446404305577971e+01,1.858458480985744998e+01
2.077814186143501729e+01,7.511500777600510492e-01,2.383808678007390114e+01,2.396428377003330823e+01
3.774787217877545231e+01,6.399527149381032398e-01,5.237657353877787614e+01,5.233981748264800160e+01
3.824296969864697360e+01,9.078167437211286384e-01,5.472651108911675522e+01,5.488671425100196899e+01
1.178212691992982641e+01,6.810864572309520693e-01,9.202195418117144143e+00,1.001841863364448670e+01
2.752807511831899490e+01,6.500001996745874422e-01,3.446448551644798641e+01,3.398233086771789146e+01
1.594257922586972320e+01,1.136111744848751881e+00,1.237951739861489742e+01,1.268528381232790636e+01
2.956147476378041361e+01,4.846344515328354086e-01,3.248065602371009675e+01,3.171662772077091574e+01
3.922178910307111011e+01,7.005691075968656367e-01,5.667325789237659706e+01,5.716325432372406823e+01
1.430118737936433959e+01,4.503659944641040247e-01,9.875135600399575608e+00,9.592631961631431281e+00
2.158434364955153484e+01,1.134646419833902575e+00,1.998041079230074146e+01,1.988304388678878354e+01
2.024622440582114180e+01,4.218676010687988920e-01,1.676202083264576359e+01,1.676924783413836906e+01
3.128904079751508860e+01,5.466185892729849005e-01,3.784126578274903352e+01,3.860376997017108636e+01
3.441702257288157085e+01,5.380095296626363766e-01,4.262616536608923212e+01,4.254960400673294885e+01
1.135836358768003329e+01,6.899540397604746467e-01,8.654907940976281466e+00,8.345183949169078019e+00
1.621534117918971418e+01,3.177402273027133961e-01,8.627472199091176464e+00,7.974401280801358460e+00
2.116304387504691675e+01,1.050508861999983834e+00,2.162525346302754414e+01,2.170245085664441120e+01
3.881973428442904606e+01,3.434066510715528264e-01,3.605162571826559059e+01,3.556327046246976664e+01
3.286049107136263103e+01,6.547846707602793526e-01,4.399935315972051342e+01,4.368678850624150556e+01
2.881077502160748693e+01,3.267492971376150801e-01,2.279606063771863234e+01,2.272244804344003200e+01
3.899492764021211144e+01,9.480678568500922054e-01,5.508784724881616057e+01,5.536292847921434657e+01
2.186895405355205213e+01,1.151188057381823837e+00,1.984932770123730350e+01,1.943082802576851620e+01
3.404009645304438436e+01,9.400780559383856705e-01,4.628523680353986691e+01,4.655966381600151749e+01
1.747790092408180840e+01,7.054686023928347094e-01,1.804878555841312249e+01,1.887341681841880359e+01
1.781904967148040697e+01,5.267583895279033257e-01,1.618053455270305818e+01,1.537471774217409148e+01
3.747965835806571278e+01,1.052994767051471880e+00,4.830327723672794349e+01,4.892393892808807010e+01
3.455604909910345413e+01,7.861528438547944475e-01,4.890565015360729717e+01,4.992213524064695918e+01
2.873360725169411012e+01,9.437969071185934311e-01,3.668280049030816770e+01,3.632679678337380835e+01
1.478484928397353038e+01,3.955445789846244176e-01,9.261794762486722732e+00,9.508659432020484914e+00
1.942922248489009007e+01,8.990083722249384568e-01,2.118045691655020590e+01,2.043324632078235581e+01
3.775850829133281650e+01,3.967631654697095223e-01,3.909623445989663537e+01,3.920629218288495110e+01
2.365125312219061371e+01,6.021741981638482066e-01,2.687937616115146255e+01,2.665655110048838239e+01
1.131146648006480859e+01,5.266481264701470266e-01,7.298167859218507303e+00,7.390711476117325596e+00
1.700027841249025329e+01,3.299904439084531682e-01,9.839691234459332136e+00,9.320272374767185397e+00
2.768919338800393604e+01,1.087870063848178637e+00,3.072846981778004505e+01,3.025617825610690304e+01
3.583830235107119222e+01,3.512461494813277629e-01,3.299721740696423922e+01,3.271136312169910099e+01
2.367182537301518863e+01,7.097150752451293343e-01,2.858250291495759399e+01,2.816321889218787078e+01
1.743053209113276125e+01,7.703254949876472413e-01,1.824675095447368989e+01,1.787252337679588976e+01
3.383418838380235627e+01,8.123356337243594627e-01,4.756403197979619080e+01,4.739664737086950197e+01
1.931742564465316292e+01,6.189952391240576279e-01,2.011432091832840641e+01,1.949135466460247557e+01
1.803525572481379413e+01,8.131588982193171944e-01,1.926292242276285194e+01,1.912105052643678249e+01
2.734318447631004290e+01,3.372234850641827042e-01,2.174190278314795677e+01,2.191282401959837145e+01
2.549070068708017800e+01,4.186985144325196528e-01,2.363024465883797021e+01,2.240235521985219691e+01
