t,R,C,dR_dt,dR_dt_noisy
4.500900180036007114e-01,9.868008442042726092e-01,2.746150463306182288e-01,-9.544722384439013885e-03,-2.270759338731993815e-02
4.520904180836167185e-01,9.867818453142184199e-01,2.749348060438638885e-01,-9.450524339734922563e-03,-4.106284411022773084e-02
4.540908181636327257e-01,9.867630339036459475e-01,2.752513698150060306e-01,-9.357272478172251606e-03,3.612350543776851955e-03
4.560912182436487328e-01,9.867444080910916515e-01,2.755647696095139265e-01,-9.264956378979519180e-03,-3.782790682029182200e-02
4.580916183236647399e-01,9.867259660173863800e-01,2.758750370699370458e-01,-9.173565801504912631e-03,-2.781997575621303689e-02
4.600920184036807470e-01,9.867077058456549254e-01,2.761822035159052224e-01,-9.083090685341257964e-03,-1.019743850611438962e-04
4.620924184836967541e-01,9.866896257613104737e-01,2.764862999441917712e-01,-8.993521150381766915e-03,1.070812998231543411e-03
4.640928185637127612e-01,9.866717239629019254e-01,2.767873570950774575e-01,-8.904847367884424769e-03,-1.890771614301119813e-02
4.660932186437287683e-01,9.866539986641094107e-01,2.770854053342400314e-01,-8.817059489474629586e-03,-5.929870475169467248e-02
4.680936187237447754e-01,9.866364481023138788e-01,2.773804746588943715e-01,-8.730147833047902095e-03,1.782684349341479013e-03
4.700940188037607270e-01,9.866190705332029687e-01,2.776725947883739720e-01,-8.644102855937640939e-03,-2.155016383636149807e-03
4.720944188837767341e-01,9.866018642307715636e-01,2.779617951641314422e-01,-8.558915154943280701e-03,-4.386844554173766758e-02
4.740948189637927412e-01,9.865848274873213475e-01,2.782481049497381176e-01,-8.474575466318523542e-03,1.078347660354387824e-02
4.760952190438087483e-01,9.865679586134612489e-01,2.785315530308842269e-01,-8.391074665761041884e-03,-2.591856967659669775e-02
4.780956191238247555e-01,9.865512559381069968e-01,2.788121680153789472e-01,-8.308403768367833564e-03,-3.646310667220034607e-02
4.800960192038407626e-01,9.865347178084814539e-01,2.790899782331502377e-01,-8.226553928589327991e-03,-5.833286154482908263e-03
4.820964192838567697e-01,9.865183425901145053e-01,2.793650117362449503e-01,-8.145516440161079674e-03,-1.260727722514145763e-02
4.840968193638727768e-01,9.865021286668430589e-01,2.796372962988288302e-01,-8.065282736023457466e-03,-2.999682711244768853e-03
4.860972194438887839e-01,9.864860744408108228e-01,2.799068594171865709e-01,-7.985844388222834711e-03,-4.812954584633380439e-02
4.880976195239047910e-01,9.864701783324688611e-01,2.801737283097215370e-01,-7.907193107816873345e-03,3.739855979899246036e-02
4.900980196039207981e-01,9.864544387805749270e-01,2.804379299169562079e-01,-7.829320744742823690e-03,-2.289578610833602548e-02
4.920984196839368052e-01,9.864388542421940187e-01,2.806994909015317341e-01,-7.752219287699993466e-03,-4.624370200011027054e-02
4.940988197639528123e-01,9.864234231850100842e-01,2.809584377012561696e-01,-7.675880752872649149e-03,7.795173961306087543e-03
4.960992198439688194e-01,9.864081440848786464e-01,2.812147964514625786e-01,-7.600297057333879613e-03,-1.647040030986329784e-02
4.980996199239847710e-01,9.863930154387295923e-01,2.814685929468165870e-01,-7.525460254149490824e-03,5.960018901731041485e-04
5.001000200040007782e-01,9.863780357586872105e-01,2.817198527437078659e-01,-7.451362506700615063e-03,-1.594157327232657850e-02
5.021004200840167853e-01,9.863632035720412139e-01,2.819686011605610498e-01,-7.377996088221844273e-03,-8.871505100219848061e-03
5.041008201640327924e-01,9.863485174212472950e-01,2.822148632778359589e-01,-7.305353381652793243e-03,-1.161032288186946738e-03
5.061012202440487995e-01,9.863339758639261268e-01,2.824586639380275432e-01,-7.233426879452858893e-03,-2.589974897902531589e-02
5.081016203240648066e-01,9.863195774728644727e-01,2.827000277456658828e-01,-7.162209183449938510e-03,9.806280713039010333e-03
5.101020204040808137e-01,9.863053208360142987e-01,2.829389790673162430e-01,-7.091693004644267218e-03,-1.883919548163285468e-02
5.121024204840968208e-01,9.862912045564933283e-01,2.831755420315790195e-01,-7.021871163034390517e-03,-2.876404976729619867e-02
5.141028205641128279e-01,9.862772272525847095e-01,2.834097405290897376e-01,-6.952736587419947045e-03,-5.026926041857377077e-03
5.161032206441288350e-01,9.862633875577371256e-01,2.836415982125189972e-01,-6.884282315208017922e-03,4.241749647068032356e-03
5.181036207241448421e-01,9.862496841205651288e-01,2.838711384965726392e-01,-6.816501492220683467e-03,-1.254348503268667286e-02
5.201040208041608492e-01,9.862361156048483624e-01,2.840983845579915790e-01,-6.749387372473603097e-03,-2.831238204946267406e-02
5.221044208841768564e-01,9.862226806895324493e-01,2.843233593355518618e-01,-6.682933317986694544e-03,8.811705839729129519e-03
5.241048209641928635e-01,9.862093780678002908e-01,2.845460855379660092e-01,-6.617132786575774528e-03,-5.062535258964519919e-02
5.261052210442088706e-01,9.861962064344090839e-01,2.847665857002956713e-01,-6.551979118364539834e-03,-3.232358251925286641e-02
5.281056211242248777e-01,9.861831644986110978e-01,2.849848820259412441e-01,-6.487465655779164897e-03,-5.499393392444554274e-03
5.301060212042408848e-01,9.861702509847484199e-01,2.852009964824009369e-01,-6.423585848541260579e-03,-4.045007080616794953e-02
5.321064212842568919e-01,9.861574646298090219e-01,2.854149508344288599e-01,-6.360333233867324076e-03,-5.660476627638092763e-03
5.341068213642728990e-01,9.861448041834272038e-01,2.856267666440343578e-01,-6.297701436275490727e-03,-7.669279386737086132e-03
5.361072214442889061e-01,9.861322684078830392e-01,2.858364652704825648e-01,-6.235684167370136866e-03,1.623281055408407059e-02
5.381076215243049132e-01,9.861198560781030409e-01,2.860440678702941830e-01,-6.174275225648964693e-03,-2.904403402098125475e-02
5.401080216043209203e-01,9.861075659816593841e-01,2.862495953972454266e-01,-6.113468496278806619e-03,-2.176113158731987282e-02
5.421084216843368164e-01,9.860953969187707946e-01,2.864530686023680772e-01,-6.053257950904319951e-03,2.276284166620684210e-03
5.441088217643528235e-01,9.860833477023015492e-01,2.866545080339495399e-01,-5.993637647415131497e-03,-6.743272740256031628e-02
5.461092218443688306e-01,9.860714171577623643e-01,2.868539340375328428e-01,-5.934601729752658761e-03,7.156645574311196190e-02
5.481096219243848378e-01,9.860596041233100628e-01,2.870513667559164150e-01,-5.876144427688828609e-03,-2.334241268923305246e-02
5.501100220044008449e-01,9.860479074497472407e-01,2.872468261291545311e-01,-5.818260056605226160e-03,-2.406413637474417305e-02
5.521104220844168520e-01,9.860363260005228225e-01,2.874403318945567554e-01,-5.760943017288605583e-03,1.576724475530421818e-02
5.541108221644328591e-01,9.860248586517317282e-01,2.876319035866884977e-01,-5.704187795709247943e-03,-6.699983831601351650e-03
5.561112222444488662e-01,9.860135042916703396e-01,2.878215605412327571e-01,-5.647988957137306532e-03,-5.013370442472708799e-02
5.581116223244648733e-01,9.860022618092854074e-01,2.880093219543141680e-01,-5.592340958727529121e-03,1.008084354358777454e-02
5.601120224044808804e-01,9.859911301042675325e-01,2.881952067398442785e-01,-5.537238224393115082e-03,1.584720762558710153e-02
5.621124224844968875e-01,9.859801080899586179e-01,2.883792335979739052e-01,-5.482675272789352960e-03,-1.673133210968788531e-02
5.641128225645128946e-01,9.859691946902848780e-01,2.885614210570440208e-01,-5.428646692910099603e-03,-1.246865565021072243e-02
5.661132226445289017e-01,9.859583888397559504e-01,2.887417874735857537e-01,-5.375147143873257316e-03,6.774467787611542988e-03
5.681136227245449088e-01,9.859476894834654503e-01,2.889203510323205548e-01,-5.322171354737864624e-03,-2.804167760259910352e-02
5.701140228045609160e-01,9.859370955770906386e-01,2.890971297461599199e-01,-5.269714124301994040e-03,5.689999980870719121e-03
5.721144228845769231e-01,9.859266060868924209e-01,2.892721414562056670e-01,-5.217770320907547110e-03,-2.353075597950962661e-04
5.741148229645929302e-01,9.859162199897156809e-01,2.894454038317496036e-01,-5.166334882252904270e-03,-2.203965027665085591e-02
5.761152230446089373e-01,9.859059362729890585e-01,2.896169343702739707e-01,-5.115402815195013719e-03,-3.991794966049112825e-02
5.781156231246249444e-01,9.858957539347246168e-01,2.897867503974509984e-01,-5.064969195547414094e-03,-1.070511496457456774e-02
5.801160232046409515e-01,9.858856719835187299e-01,2.899548690671431839e-01,-5.015029167907594787e-03,-2.690058562441180814e-02
5.821164232846569586e-01,9.858756894385510838e-01,2.901213073614032356e-01,-4.965577945442403718e-03,2.006967769656170519e-02
5.841168233646729657e-01,9.858658053295852319e-01,2.902860820904740180e-01,-4.916610809709398566e-03,-1.314476597211318779e-03
5.861172234446889728e-01,9.858560186969685946e-01,2.904492098927886068e-01,-4.868123110465846781e-03,1.468398995353156766e-02
5.881176235247049799e-01,9.858463285916322372e-01,2.906107072349702336e-01,-4.820110265474478184e-03,-1.454561881863023626e-03
5.901180236047209871e-01,9.858367340724421002e-01,2.907705904315436851e-01,-4.772567723310500165e-03,1.799960203815266502e-03
5.921184236847369942e-01,9.858272341969332997e-01,2.909288756598517600e-01,-4.725490780878263686e-03,-2.430046371163778127e-02
5.941188237647530013e-01,9.858178280366471924e-01,2.910855788400301125e-01,-4.678874791647608111e-03,1.202231087265600781e-02
5.961192238447690084e-01,9.858085146728667869e-01,2.912407157375435096e-01,-4.632715175093088389e-03,3.998474168258252248e-02
5.981196239247849045e-01,9.857992931957391125e-01,2.913943019730870776e-01,-4.587007407559545724e-03,-1.232919629549808840e-02
6.001200240048009116e-01,9.857901627042753301e-01,2.915463530225864686e-01,-4.541747022098238662e-03,-1.936111021495196330e-02
6.021204240848169187e-01,9.857811223063507322e-01,2.916968842171975274e-01,-4.496929608301669656e-03,-8.442847163060478166e-03
6.041208241648329258e-01,9.857721711187046321e-01,2.918459107433065136e-01,-4.452550812136524261e-03,-1.648455790216461769e-02
6.061212242448489329e-01,9.857633082669404745e-01,2.919934476425300462e-01,-4.408606335782661034e-03,-2.194558880212116661e-02
6.081216243248649400e-01,9.857545328855259470e-01,2.921395098117150479e-01,-4.365091937473503103e-03,-9.102508382693341900e-04
6.101220244048809471e-01,9.857458441177926467e-01,2.922841120029389117e-01,-4.322003431327561818e-03,-1.159494175757982276e-02
6.121224244848969542e-01,9.857372411159364134e-01,2.924272688235092788e-01,-4.279336687195420263e-03,3.169250315887104513e-02
6.141228245649129613e-01,9.857287230410173295e-01,2.925689947359642606e-01,-4.237087630501415458e-03,-4.232046556623309669e-03
6.161232246449289685e-01,9.857202890629591652e-01,2.927093040580721617e-01,-4.195252242073801985e-03,3.902547198711905571e-03
6.181236247249449756e-01,9.857119383605502660e-01,2.928482109628318675e-01,-4.153826558007708836e-03,1.964672014198733108e-02
6.201240248049609827e-01,9.857036701214427765e-01,2.929857294784724564e-01,-4.112806669493679346e-03,-1.163170298210725387e-02
6.221244248849769898e-01,9.856954835421530836e-01,2.931218734884533661e-01,-4.072188722673550365e-03,3.184622477954991010e-02
6.241248249649929969e-01,9.856873778270858200e-01,2.932566567394548906e-01,-4.031968905559998873e-03,-1.984932421856280826e-02
6.261252250450090040e-01,9.856793521787763357e-01,2.933900928839511257e-01,-3.992143282009669170e-03,-2.420033582916279388e-02
6.281256251250250111e-01,9.856714058103221987e-01,2.935221953504366099e-01,-3.952707928706319929e-03,-1.310938339996262081e-02
6.301260252050410182e-01,9.856635379441287537e-01,2.936529774232067291e-01,-3.913658986596679767e-03,-6.781593785775100192e-03
6.321264252850570253e-01,9.856557478100115288e-01,2.937824522653043058e-01,-3.874992642895230821e-03,-3.890794764537152534e-02
6.341268253650730324e-01,9.856480346451959029e-01,2.939106329185197652e-01,-3.836705130942974495e-03,-4.714074734164144798e-03
6.361272254450890395e-01,9.856403976943176604e-01,2.940375323033911359e-01,-3.798792730089761704e-03,-4.548595749107529201e-02
6.381276255251050467e-01,9.856328362094223250e-01,2.941631632192038270e-01,-3.761251765547854453e-03,3.104220824808961304e-02
6.401280256051210538e-01,9.856253494499657153e-01,2.942875383439910730e-01,-3.724078608276157332e-03,-5.749002393468511697e-03
6.421284256851370609e-01,9.856179366828137223e-01,2.944106702345333781e-01,-3.687269674846907486e-03,-1.973621279224626116e-02
6.441288257651530680e-01,9.856105971822419765e-01,2.945325713263590717e-01,-3.650821427312406220e-03,-2.635927438440172077e-02
6.461292258451690751e-01,9.856033302299367360e-01,2.946532539337437528e-01,-3.614730373098062888e-03,-1.322549222830298257e-02
6.481296259251850822e-01,9.855961351149938876e-01,2.947727302497107904e-01,-3.578993064857594053e-03,-9.155979775618255240e-03
6.501300260052010893e-01,9.855890111339195014e-01,2.948910123460309896e-01,-3.543606100361612610e-03,-2.965638024064562450e-02
6.521304260852170964e-01,9.855819575906299423e-01,2.950081121732228140e-01,-3.508566122378986574e-03,-2.650344346794985054e-02
6.541308261652331035e-01,9.855749737964512036e-01,2.951240415605521084e-01,-3.473869818541489018e-03,-8.153244945079903688e-03
6.561312262452489996e-01,9.855680590701197952e-01,2.952388122160324868e-01,-3.439513921244891081e-03,-1.645910761613591372e-02
6.581316263252650067e-01,9.855612127377821885e-01,2.953524357264248890e-01,-3.405495207518455247e-03,2.007483238443957471e-02
6.601320264052810138e-01,9.855544341310700229e-01,2.954649235723124101e-01,-3.371810472735270459e-03,2.507494888340285402e-02
6.621324264852970209e-01,9.855477225797418805e-01,2.955762871468259889e-01,-3.338456392112817972e-03,-2.937926302115577339e-03
6.641328265653130281e-01,9.855410774246358141e-01,2.956865376463150841e-01,-3.305429688928426812e-03,8.534559612434766684e-03
6.661332266453290352e-01,9.855344980136715449e-01,2.957956861560391282e-01,-3.272727133589711790e-03,-3.665243647421771028e-02
6.681336267253450423e-01,9.855279837009388588e-01,2.959037436603499938e-01,-3.240345534132396677e-03,1.269509720168297481e-02
6.701340268053610494e-01,9.855215338466979391e-01,2.960107210426921043e-01,-3.208281736128151818e-03,-3.972868473959741305e-03
6.721344268853770565e-01,9.855151478173789226e-01,2.961166290856022676e-01,-3.176532622574140818e-03,8.940175276196789256e-03
6.741348269653930636e-01,9.855088249855818994e-01,2.962214784707097870e-01,-3.145095113796236852e-03,3.686380817604525267e-02
6.761352270454090707e-01,9.855025647300773572e-01,2.963252797787362391e-01,-3.113966167359677462e-03,-6.013541007596878707e-02
6.781356271254250778e-01,9.854963664358056263e-01,2.964280434894958627e-01,-3.083142777961969672e-03,3.440561698373744218e-03
6.801360272054410849e-01,9.854902294938773233e-01,2.965297799818952251e-01,-3.052621977347194648e-03,-3.053059855654377541e-02
6.821364272854570920e-01,9.854841533015731292e-01,2.966304995339333339e-01,-3.022400834206975806e-03,1.178251645090522617e-02
6.841368273654730991e-01,9.854781372623439006e-01,2.967302123227016919e-01,-2.992476454089940119e-03,-3.582531238980159183e-02
6.861372274454891063e-01,9.854721807858104476e-01,2.968289284243842419e-01,-2.962845979305850364e-03,-1.534783515440568680e-02
6.881376275255051134e-01,9.854662832877636447e-01,2.969266578142573665e-01,-2.933506588836495843e-03,2.134837305172850204e-03
6.901380276055211205e-01,9.854604441901647638e-01,2.970234103666898884e-01,-2.904455498253619150e-03,1.243327916263068690e-02
6.921384276855371276e-01,9.854546629211450304e-01,2.971191958551429591e-01,-2.875689959620675307e-03,-1.005837726206373559e-03
6.941388277655531347e-01,9.854489389150057344e-01,2.972140239521704475e-01,-2.847207261408565837e-03,-2.266798073610385225e-02
6.961392278455691418e-01,9.854432716121623859e-01,2.973079042299427988e-01,-2.819004727734705784e-03,-1.665731017061990518e-02
6.981396279255851489e-01,9.854376604525283412e-01,2.974008462045561463e-01,-2.791079620868816558e-03,1.932149266036566060e-02
7.001400280056011560e-01,9.854321048809105976e-01,2.974928592479005318e-01,-2.763429169210296354e-03,-2.900919561373760044e-03
7.021404280856171631e-01,9.854266043506639816e-01,2.975839526039859018e-01,-2.736050661280853280e-03,-4.483141058230729475e-02
7.041408281656331702e-01,9.854211583202521219e-01,2.976741354334166978e-01,-2.708941416195750906e-03,1.838262629054654082e-02
7.061412282456491774e-01,9.854157662532476714e-01,2.977634168133915793e-01,-2.682098783593947489e-03,7.724113209242908923e-03
7.081416283256651845e-01,9.854104276183325295e-01,2.978518057377037564e-01,-2.655520143569900515e-03,1.917986848772876979e-02
