t,P,E,A,dP_dt,dP_dt_noisy
1.880376075215043130e+00,4.695569715615478756e+00,1.994316115772071685e+00,1.283374962559815868e+00,-2.215219345007767959e+00,-2.292955901607567348e+00
1.890378075615123166e+00,4.673449891262691835e+00,1.998157756105745086e+00,1.287892183029874849e+00,-2.207861560576595217e+00,-2.199430040226069583e+00
1.900380076015203201e+00,4.651403654049397929e+00,2.001983760000446200e+00,1.292393697690595644e+00,-2.200505290476008735e+00,-2.223458868261646515e+00
1.910382076415283237e+00,4.629430987471703673e+00,2.005794128625165484e+00,1.296879613619186467e+00,-2.193150711382385154e+00,-2.131837181366574185e+00
1.920384076815363272e+00,4.607531873016417201e+00,2.009588863304611728e+00,1.301350037083665478e+00,-2.185797997196130993e+00,-2.137690264014718622e+00
1.930386077215443086e+00,4.585706290161048138e+00,2.013367965519210934e+00,1.305805073542862127e+00,-2.178447319063736121e+00,-2.314011590935474594e+00
1.940388077615523121e+00,4.563954216373804051e+00,2.017131436905108099e+00,1.310244827646416033e+00,-2.171098845399549226e+00,-2.169013716098183497e+00
1.950390078015603157e+00,4.542275627113595782e+00,2.020879279254166327e+00,1.314669403234777656e+00,-2.163752741907277510e+00,-2.244626116883461808e+00
1.960392078415683192e+00,4.520670499925959263e+00,2.024611494663777211e+00,1.319078903245878509e+00,-2.156409173162648685e+00,-2.100927273200222434e+00
1.970394078815763228e+00,4.499138811506058211e+00,2.028328085365663114e+00,1.323473429622546993e+00,-2.149068301504526435e+00,-2.140663008048135030e+00
1.980396079215843264e+00,4.477680533018879139e+00,2.032029053585714617e+00,1.327853083501050024e+00,-2.141730285280623480e+00,-2.114310012671273498e+00
1.990398079615923299e+00,4.456295634301030262e+00,2.035714401732033441e+00,1.332217965202818322e+00,-2.134395280478178503e+00,-2.187651516918343475e+00
2.000400080016003113e+00,4.434984083862612891e+00,2.039384132395007931e+00,1.336568174234420869e+00,-2.127063440746766343e+00,-2.035641928846991355e+00
2.010402080416083148e+00,4.413745848887217882e+00,2.043038248347313068e+00,1.340903809287566473e+00,-2.119734917420157849e+00,-2.018731249062635680e+00
2.020404080816163184e+00,4.392580895231931848e+00,2.046676752543909572e+00,1.345224968239101981e+00,-2.112409859537966561e+00,-2.165648411669277351e+00
2.030406081216243219e+00,4.371489187427330947e+00,2.050299648122044793e+00,1.349531748151014288e+00,-2.105088413867064911e+00,-2.086447657773748965e+00
2.040408081616323255e+00,4.350470688677484432e+00,2.053906938401252269e+00,1.353824245270428772e+00,-2.097770724922787267e+00,-2.131435846342296436e+00
2.050410082016403290e+00,4.329525360859954652e+00,2.057498626883353499e+00,1.358102555029609526e+00,-2.090456934989918025e+00,-2.091635431832954417e+00
2.060412082416483326e+00,4.308653164525793500e+00,2.061074717252453947e+00,1.362366772045960239e+00,-2.083147184143465225e+00,-2.146429033104693573e+00
2.070414082816563361e+00,4.287854058899548626e+00,2.064635213374947487e+00,1.366616990122023534e+00,-2.075841610269236082e+00,-1.982484334540205229e+00
2.080416083216643397e+00,4.267128001879257226e+00,2.068180119299513287e+00,1.370853302245480743e+00,-2.068540349084197594e+00,-2.116999324638331181e+00
2.090418083616723433e+00,4.246474950036449592e+00,2.071709439257117591e+00,1.375075800589152575e+00,-2.061243534156639967e+00,-2.076047724906514791e+00
2.100420084016803468e+00,4.225894858616147332e+00,2.075223177661013274e+00,1.379284576510998672e+00,-2.053951296926142867e+00,-2.028877150370616889e+00
2.110422084416883504e+00,4.205387681536865152e+00,2.078721339106738064e+00,1.383479720554117387e+00,-2.046663766723344047e+00,-2.079041800644150673e+00
2.120424084816963539e+00,4.184953371390610855e+00,2.082203928372118540e+00,1.387661322446746670e+00,-2.039381070789516137e+00,-2.051346692276131201e+00
2.130426085217043575e+00,4.164591879442881783e+00,2.085670950417265246e+00,1.391829471102262961e+00,-2.032103334295953800e+00,-2.060285326617302015e+00
2.140428085617123610e+00,4.144303155632669267e+00,2.089122410384577133e+00,1.395984254619182074e+00,-2.024830680363173041e+00,-2.031503718104987755e+00
2.150430086017203646e+00,4.124087148572456840e+00,2.092558313598738451e+00,1.400125760281158760e+00,-2.017563230079926218e+00,-2.076090361834941334e+00
2.160432086417283681e+00,4.103943805548220247e+00,2.095978665566720078e+00,1.404254074556986698e+00,-2.010301102522034533e+00,-2.032200506302149545e+00
2.170434086817363717e+00,4.083873072519425662e+00,2.099383471977779525e+00,1.408369283100598723e+00,-2.003044414771040671e+00,-2.013389061006652714e+00
2.180436087217443752e+00,4.063874894119034131e+00,2.102772738703460931e+00,1.412471470751066382e+00,-1.995793281932689567e+00,-2.012479582122896460e+00
2.190438087617523788e+00,4.043949213653497132e+00,2.106146471797593733e+00,1.416560721532600819e+00,-1.988547817155222219e+00,-1.985713319410532529e+00
2.200440088017603824e+00,4.024095973102758350e+00,2.109504677496295777e+00,1.420637118654551667e+00,-1.981308131647510962e+00,-1.995963242615347077e+00
2.210442088417683859e+00,4.004315113120254566e+00,2.112847362217968872e+00,1.424700744511407713e+00,-1.974074334697014432e+00,-1.936413764275045413e+00
2.220444088817763451e+00,3.984606573163562704e+00,2.116174532570131994e+00,1.428751680691242143e+00,-1.966846533740285841e+00,-1.983006330029577269e+00
2.230446089217843486e+00,3.964970294996327027e+00,2.119486195505498216e+00,1.432790008139794624e+00,-1.959624835789885555e+00,-1.966457315604679845e+00
2.240448089617923522e+00,3.945406217870188748e+00,2.122782358027574645e+00,1.436815806752372859e+00,-1.952409345503665072e+00,-1.985648412303457677e+00
2.250450090018003557e+00,3.925914278647206324e+00,2.126063027257507621e+00,1.440829155523633887e+00,-1.945200165262789715e+00,-1.971525907268551592e+00
2.260452090418083593e+00,3.906494413321959236e+00,2.129328210524624510e+00,1.444830132671550249e+00,-1.937997395806076995e+00,-2.001222035347062445e+00
2.270454090818163628e+00,3.887146557021546656e+00,2.132577915366429711e+00,1.448818815637409108e+00,-1.930801136248349925e+00,-1.904861890204451624e+00
2.280456091218243664e+00,3.867870644005589664e+00,2.135812149528606874e+00,1.452795281085812462e+00,-1.923611484098664448e+00,-1.980737384981289040e+00
2.290458091618323699e+00,3.848666607666229478e+00,2.139030920965018012e+00,1.456759604904677818e+00,-1.916428535278413836e+00,-1.953721355187830078e+00
2.300460092018403735e+00,3.829534380528127446e+00,2.142234237837703947e+00,1.460711862205236855e+00,-1.909252384139309200e+00,-1.891290151538749020e+00
2.310462092418483770e+00,3.810473894248466387e+00,2.145422108516884752e+00,1.464652127322036756e+00,-1.902083123481237426e+00,-1.881954455184010833e+00
2.320464092818563806e+00,3.791485079616949250e+00,2.148594541580958417e+00,1.468580473812939768e+00,-1.894920844570008756e+00,-1.914926582120262344e+00
2.330466093218643842e+00,3.772567866555799121e+00,2.151751545816502187e+00,1.472496974459122754e+00,-1.887765637154978249e+00,-1.988728927679418224e+00
2.340468093618723877e+00,3.753722184119760996e+00,2.154893130218271668e+00,1.476401701265078081e+00,-1.880617589486561769e+00,-1.859591925121782952e+00
2.350470094018803913e+00,3.734947960496099117e+00,2.158019303989200832e+00,1.480294725458612293e+00,-1.873476788333633181e+00,-1.860498615389030164e+00
2.360472094418883948e+00,3.716245123004599193e+00,2.161130076540403344e+00,1.484176117490847435e+00,-1.866343319000816070e+00,-1.936962379774404885e+00
2.370474094818963984e+00,3.697613598097567511e+00,2.164225457491170790e+00,1.488045947036220618e+00,-1.859217265345665782e+00,-1.820701161205940943e+00
2.380476095219044019e+00,3.679053311359830936e+00,2.167305456668974006e+00,1.491904282992483788e+00,-1.852098709795743314e+00,-1.887153699817414543e+00
2.390478095619124055e+00,3.660564187508736467e+00,2.170370084109461306e+00,1.495751193480703733e+00,-1.844987733365584637e+00,-1.901297139173249606e+00
2.400480096019204090e+00,3.642146150394152126e+00,2.173419350056461141e+00,1.499586745845262303e+00,-1.837884415673568750e+00,-1.833097880125355905e+00
2.410482096419284126e+00,3.623799122998466515e+00,2.176453264961979883e+00,1.503411006653856186e+00,-1.830788834958682720e+00,-1.839712356528643511e+00
2.420484096819364161e+00,3.605523027436588812e+00,2.179471839486203155e+00,1.507224041697497352e+00,-1.823701068097184130e+00,-1.813569868047626654e+00
2.430486097219444197e+00,3.587317784955949218e+00,2.182475084497494500e+00,1.511025915990512614e+00,-1.816621190619169823e+00,-1.896908593535391763e+00
2.440488097619524233e+00,3.569183315936498069e+00,2.185463011072396267e+00,1.514816693770543843e+00,-1.809549276725044287e+00,-1.718937770911425522e+00
2.450490098019603824e+00,3.551119539890707166e+00,2.188435630495630058e+00,1.518596438498547307e+00,-1.802485399301891000e+00,-1.832618330029077480e+00
2.460492098419683860e+00,3.533126375463566671e+00,2.191392954260096282e+00,1.522365212858795225e+00,-1.795429629939751415e+00,-1.872412595364572052e+00
2.470494098819763895e+00,3.515203740434436064e+00,2.194334994067005606e+00,1.526123078759251461e+00,-1.788382038948600483e+00,-1.757439929520242972e+00
2.480496099219843931e+00,3.497351553397723745e+00,2.197261761925744850e+00,1.529870097624128622e+00,-1.781342696089092126e+00,-1.799082902594151046e+00
2.490498099619923966e+00,3.479569732443054786e+00,2.200173270003802362e+00,1.533606329987988515e+00,-1.774311670019796505e+00,-1.758068745731151239e+00
2.500500100020004002e+00,3.461858193808187600e+00,2.203069530590257674e+00,1.537331835370450595e+00,-1.767289027748005559e+00,-1.784269449279257458e+00
2.510502100420084037e+00,3.444216853150211310e+00,2.205950556204903545e+00,1.541046672580702825e+00,-1.760274835191281362e+00,-1.763261853215277286e+00
2.520504100820164073e+00,3.426645625545541307e+00,2.208816359598245072e+00,1.544750899717501902e+00,-1.753269157194071504e+00,-1.740980515007139795e+00
2.530506101220244108e+00,3.409144425489923691e+00,2.211666953751498355e+00,1.548444574169172361e+00,-1.746272057544266065e+00,-1.783604701743410903e+00
2.540508101620324144e+00,3.391713166898431275e+00,2.214502351876593167e+00,1.552127752613607470e+00,-1.739283598989683766e+00,-1.705346619196705937e+00
2.550510102020404180e+00,3.374351763105466695e+00,2.217322567416169843e+00,1.555800491018269227e+00,-1.732303843254506592e+00,-1.755798848208483864e+00
2.560512102420484215e+00,3.357060126864760186e+00,2.220127614043581943e+00,1.559462844640187251e+00,-1.725332851055650263e+00,-1.768817208264173768e+00
2.570514102820564251e+00,3.339838170349371804e+00,2.222917505662894921e+00,1.563114868025960114e+00,-1.718370682119075399e+00,-1.714519061027950153e+00
2.580516103220644286e+00,3.322685805151688765e+00,2.225692256408886571e+00,1.566756615011754894e+00,-1.711417395196042968e+00,-1.689165331271490933e+00
2.590518103620724322e+00,3.305602942283427215e+00,2.228451880647046579e+00,1.570388138723306515e+00,-1.704473048079313546e+00,-1.715927015160245483e+00
2.600520104020804357e+00,3.288589492175632678e+00,2.231196392973576970e+00,1.574009491575919073e+00,-1.697537697619288632e+00,-1.740663686973266788e+00
2.610522104420884393e+00,3.271645364678678725e+00,2.233925808215392106e+00,1.577620725274464286e+00,-1.690611399740102216e+00,-1.659622121424670471e+00
2.620524104820964428e+00,3.254770469062266525e+00,2.236640141430117801e+00,1.581221890813382824e+00,-1.683694209455651070e+00,-1.771710649061789988e+00
2.630526105221044464e+00,3.237964714015427514e+00,2.239339407906093093e+00,1.584813038476683422e+00,-1.676786180885581068e+00,-1.728329387687357777e+00
2.640528105621124499e+00,3.221228007646520730e+00,2.242023623162368029e+00,1.588394217837943545e+00,-1.669887367271213341e+00,-1.667911222744544064e+00
2.650530106021204535e+00,3.204560257483233254e+00,2.244692802948706323e+00,1.591965477760308945e+00,-1.662997820991423570e+00,-1.731050790906677017e+00
2.660532106421284571e+00,3.187961370472581990e+00,2.247346963245581808e+00,1.595526866396493659e+00,-1.656117593578470437e+00,-1.654717880366012084e+00
2.670534106821364606e+00,3.171431252980911442e+00,2.249986120264182876e+00,1.599078431188780014e+00,-1.649246735733770119e+00,-1.651989891634693342e+00
2.680536107221444198e+00,3.154969810793895935e+00,2.252610290446408037e+00,1.602620218869019286e+00,-1.642385297343626149e+00,-1.597448307900717790e+00
2.690538107621524233e+00,3.138576949116536063e+00,2.255219490464869025e+00,1.606152275458630596e+00,-1.635533327494905098e+00,-1.681272845085569623e+00
2.700540108021604269e+00,3.122252572573162244e+00,2.257813737222889472e+00,1.609674646268601572e+00,-1.628690874490668516e+00,-1.659986200672750600e+00
2.710542108421684304e+00,3.105996585324868331e+00,2.260393047864406313e+00,1.613187375953277547e+00,-1.621857985918669476e+00,-1.605198901683619450e+00
2.720544108821764340e+00,3.089808892163265597e+00,2.262957439828326756e+00,1.616690508888826594e+00,-1.615034709155618531e+00,-1.737912888665908984e+00
2.730546109221844375e+00,3.073689396912623106e+00,2.265506930681280728e+00,1.620184088336896977e+00,-1.608221090660536312e+00,-1.453218975714807071e+00
2.740548109621924411e+00,3.057638002726871918e+00,2.268041538209381258e+00,1.623668156797335893e+00,-1.601417176133107301e+00,-1.636349712656195665e+00
2.750550110022004446e+00,3.041654612338291042e+00,2.270561280446522723e+00,1.627142756145865343e+00,-1.594623010642449490e+00,-1.631114763278727287e+00
2.760552110422084482e+00,3.025739128057503891e+00,2.273066175674378631e+00,1.630607927634082133e+00,-1.587838638642906197e+00,-1.544782263097720598e+00
2.770554110822164517e+00,3.009891451773483162e+00,2.275556242422404729e+00,1.634063711889457204e+00,-1.581064103989802128e+00,-1.583055696061586248e+00
2.780556111222244553e+00,2.994111484953545954e+00,2.278031499467835896e+00,1.637510148915335639e+00,-1.574299449955167907e+00,-1.663270880890347581e+00
2.790558111622324589e+00,2.978399128643357763e+00,2.280491965835687473e+00,1.640947278090937100e+00,-1.567544719243433748e+00,-1.536198350238803245e+00
2.800560112022404624e+00,2.962754283466929373e+00,2.282937660798756152e+00,1.644375138171356276e+00,-1.560799954007090928e+00,-1.518031062307130474e+00
2.810562112422484660e+00,2.947176849626618189e+00,2.285368603877618199e+00,1.647793767287561328e+00,-1.554065195862321502e+00,-1.576562509536118650e+00
2.820564112822564695e+00,2.931666726903130016e+00,2.287784814840631231e+00,1.651203202946395665e+00,-1.547340485904598051e+00,-1.561420503819199279e+00
2.830566113222644731e+00,2.916223814655515056e+00,2.290186313703932441e+00,1.654603482030576389e+00,-1.540625864724248117e+00,-1.516326634861278499e+00
2.840568113622724766e+00,2.900848011821171468e+00,2.292573120731440373e+00,1.657994640798695851e+00,-1.533921372421991336e+00,-1.579360384917713800e+00
2.850570114022804802e+00,2.885539216915843141e+00,2.294945256434853142e+00,1.661376714885220096e+00,-1.527227048624439698e+00,-1.505307620414094272e+00
2.860572114422884837e+00,2.870297328033622364e+00,2.297302741573650220e+00,1.664749739300489972e+00,-1.520542932499571176e+00,-1.510578006977346233e+00
2.870574114822964873e+00,2.855122242846945824e+00,2.299645597155091092e+00,1.668113748430720911e+00,-1.513869062772162710e+00,-1.547615693560958627e+00
2.880576115223044908e+00,2.840013858606597719e+00,2.301973844434215266e+00,1.671468776038002257e+00,-1.507205477739199218e+00,-1.576810571429791530e+00
2.890578115623124944e+00,2.824972072141709756e+00,2.304287504913843598e+00,1.674814855260298163e+00,-1.500552215285241298e+00,-1.511832506823295619e+00
2.900580116023204980e+00,2.809996779859759375e+00,2.306586600344576965e+00,1.678152018611447138e+00,-1.493909312897762742e+00,-1.537680425810771245e+00
2.910582116423284571e+00,2.795087877746571081e+00,2.308871152724796705e+00,1.681480297981162053e+00,-1.487276807682453406e+00,-1.437206296398445105e+00
2.920584116823364607e+00,2.780245261366314669e+00,2.311141184300665063e+00,1.684799724635030360e+00,-1.480654736378483882e+00,-1.473450467953487664e+00
2.930586117223444642e+00,2.765468825863585778e+00,2.313396717566361893e+00,1.688110329217373140e+00,-1.474043135374737634e+00,-1.434938909246742833e+00
2.940588117623524678e+00,2.750758466386991508e+00,2.315637775286472522e+00,1.691412142173884137e+00,-1.467442040925706959e+00,-1.460710944158484015e+00
2.950590118023604713e+00,2.736114077948297751e+00,2.317864380419028869e+00,1.694705193182477254e+00,-1.460851489092462652e+00,-1.447706433238211021e+00
