I,v,v_noisy
8.624138697488330507e+00,5.875711530319424014e+01,5.966178215013802344e+01
8.646365859079795158e+00,5.874418386050665219e+01,5.996760988341605270e+01
8.668593020671259808e+00,5.873127670563929570e+01,6.024603255866831120e+01
8.690820182262724458e+00,5.871839377023033535e+01,5.722045995542276842e+01
8.713047343854189108e+00,5.870553498617424282e+01,5.927710710201012034e+01
8.735274505445653759e+00,5.869270028562063857e+01,5.924309916391754172e+01
8.757501667037118409e+00,5.867988960097301998e+01,5.849098619657360842e+01
8.779728828628583059e+00,5.866710286488760318e+01,5.736861163973803457e+01
8.801955990220047710e+00,5.865434001027220035e+01,5.880407862689065723e+01
8.824183151811512360e+00,5.864160097028501895e+01,5.848734253717285014e+01
8.846410313402977010e+00,5.862888567833341824e+01,6.057377101267815789e+01
8.868637474994441661e+00,5.861619406807281507e+01,5.992384446987928470e+01
8.890864636585908087e+00,5.860352607340558961e+01,5.820072115831371917e+01
8.913091798177372738e+00,5.859088162847980641e+01,5.754692454345024544e+01
8.935318959768837388e+00,5.857826066768816986e+01,5.774013609007963055e+01
8.957546121360302038e+00,5.856566312566684473e+01,5.851943709857906839e+01
8.979773282951766689e+00,5.855308893729433350e+01,5.783777748929511375e+01
9.002000444543231339e+00,5.854053803769041764e+01,6.051178495156591453e+01
9.024227606134695989e+00,5.852801036221492836e+01,5.734899964761551416e+01
9.046454767726160640e+00,5.851550584646670927e+01,5.843401060071634134e+01
9.068681929317625290e+00,5.850302442628249366e+01,5.865656385483024593e+01
9.090909090909089940e+00,5.849056603773584584e+01,5.891379801785513592e+01
9.113136252500554590e+00,5.847813061713601002e+01,5.756802984612744467e+01
9.135363414092019241e+00,5.846571810102685163e+01,5.825468784414048429e+01
9.157590575683483891e+00,5.845332842618576308e+01,5.864804841980541994e+01
9.179817737274948541e+00,5.844096152962265478e+01,5.878310862929784264e+01
9.202044898866413192e+00,5.842861734857876854e+01,5.786665075163398342e+01
9.224272060457879618e+00,5.841629582052576097e+01,5.813121021328334592e+01
9.246499222049344269e+00,5.840399688316450977e+01,5.864199660519108903e+01
9.268726383640808919e+00,5.839172047442414737e+01,6.031488803765219586e+01
9.290953545232273569e+00,5.837946653246098805e+01,5.720687493219084274e+01
9.313180706823738220e+00,5.836723499565754025e+01,5.908567644156244825e+01
9.335407868415202870e+00,5.835502580262136973e+01,5.995363517073529636e+01
9.357635030006667520e+00,5.834283889218414743e+01,5.698862559786208948e+01
9.379862191598132171e+00,5.833067420340064047e+01,5.980346267197185028e+01
9.402089353189596821e+00,5.831853167554766060e+01,5.975639387442105743e+01
9.424316514781061471e+00,5.830641124812304099e+01,5.841446489073112502e+01
9.446543676372526122e+00,5.829431286084465569e+01,5.929863415995735920e+01
9.468770837963990772e+00,5.828223645364945327e+01,5.980526307091551530e+01
9.490997999555455422e+00,5.827018196669237682e+01,5.817722383147358300e+01
9.513225161146920072e+00,5.825814934034546866e+01,5.854601944940911551e+01
9.535452322738384723e+00,5.824613851519681873e+01,5.724709468733933448e+01
9.557679484329851149e+00,5.823414943204959116e+01,5.761534856329789989e+01
9.579906645921315800e+00,5.822218203192113606e+01,5.836280676578686410e+01
9.602133807512780450e+00,5.821023625604192375e+01,5.819467157766760579e+01
9.624360969104245100e+00,5.819831204585459261e+01,5.987671621626682850e+01
9.646588130695709751e+00,5.818640934301303957e+01,5.804598700298496539e+01
9.668815292287174401e+00,5.817452808938143960e+01,5.705466866704941253e+01
9.691042453878639051e+00,5.816266822703335038e+01,5.912658767164223406e+01
9.713269615470103702e+00,5.815082969825066783e+01,5.915017295640456041e+01
9.735496777061568352e+00,5.813901244552275216e+01,5.861909563351173347e+01
9.757723938653033002e+00,5.812721641154553964e+01,5.807846099084149927e+01
9.779951100244497653e+00,5.811544153922051237e+01,5.742043221531833552e+01
9.802178261835962303e+00,5.810368777165389531e+01,5.754990975550639831e+01
9.824405423427426953e+00,5.809195505215561894e+01,5.969204019764544711e+01
9.846632585018891604e+00,5.808024332423849501e+01,5.894531515554193390e+01
9.868859746610356254e+00,5.806855253161728569e+01,5.826106260362598022e+01
9.891086908201822681e+00,5.805688261820779417e+01,5.856304811800139731e+01
9.913314069793287331e+00,5.804523352812599057e+01,5.779304956993817655e+01
9.935541231384751981e+00,5.803360520568703862e+01,5.720613109896650883e+01
9.957768392976216631e+00,5.802199759540454238e+01,5.764212708419860576e+01
9.979995554567681282e+00,5.801041064198958708e+01,5.804341727879879187e+01
1.000222271615914593e+01,5.799884429034982247e+01,5.645346271005860928e+01
1.002444987775061058e+01,5.798729848558865996e+01,5.663486840986312387e+01
1.004667703934207523e+01,5.797577317300439859e+01,5.633317738488918991e+01
1.006890420093353988e+01,5.796426829808928005e+01,5.758387772107345626e+01
1.009113136252500453e+01,5.795278380652877104e+01,5.861934916114411465e+01
1.011335852411646918e+01,5.794131964420056136e+01,5.666827623238251022e+01
1.013558568570793383e+01,5.792987575717380366e+01,5.684422749365440808e+01
1.015781284729939848e+01,5.791845209170826791e+01,5.636422894755694557e+01
1.018004000889086313e+01,5.790704859425342477e+01,5.747609909640801362e+01
1.020226717048232778e+01,5.789566521144772793e+01,5.673966053664328513e+01
1.022449433207379421e+01,5.788430189011764071e+01,5.690388719017155239e+01
1.024672149366525886e+01,5.787295857727691839e+01,5.679359663299826622e+01
1.026894865525672351e+01,5.786163522012578397e+01,6.010620940990327199e+01
1.029117581684818816e+01,5.785033176605001159e+01,5.776683048489785222e+01
1.031340297843965281e+01,5.783904816262018755e+01,5.719468203483251045e+01
1.033563014003111746e+01,5.782778435759091451e+01,5.738337174105677008e+01
1.035785730162258211e+01,5.781654029889993751e+01,5.868245625912962993e+01
1.038008446321404676e+01,5.780531593466742635e+01,5.877427337937636054e+01
1.040231162480551141e+01,5.779411121319509448e+01,5.806301260491396476e+01
1.042453878639697606e+01,5.778292608296541744e+01,5.583526834277769524e+01
1.044676594798844071e+01,5.777176049264095781e+01,5.875198203498705141e+01
1.046899310957990537e+01,5.776061439106339890e+01,5.882439612337642387e+01
1.049122027117137002e+01,5.774948772725291235e+01,5.852432892864531055e+01
1.051344743276283467e+01,5.773838045040727707e+01,5.821409536618222091e+01
1.053567459435429932e+01,5.772729250990120420e+01,5.780981774414134833e+01
1.055790175594576574e+01,5.771622385528547028e+01,5.891373699787726537e+01
1.058012891753723039e+01,5.770517443628622800e+01,5.741250321062850759e+01
1.060235607912869504e+01,5.769414420280418199e+01,5.873816624970748279e+01
1.062458324072015969e+01,5.768313310491390666e+01,5.721753142567205686e+01
1.064681040231162434e+01,5.767214109286301493e+01,5.730240538569665887e+01
1.066903756390308899e+01,5.766116811707148315e+01,5.723249692527356558e+01
1.069126472549455364e+01,5.765021412813081980e+01,5.710897836168231834e+01
1.071349188708601829e+01,5.763927907680339047e+01,5.716438873729647696e+01
1.073571904867748295e+01,5.762836291402168598e+01,5.838932768938990847e+01
1.075794621026894760e+01,5.761746559088751241e+01,5.917516364210160873e+01
1.078017337186041225e+01,5.760658705867137996e+01,5.691762447721142593e+01
1.080240053345187690e+01,5.759572726881164328e+01,5.657318945911945463e+01
1.082462769504334155e+01,5.758488617291389033e+01,5.883421715786101913e+01
1.084685485663480620e+01,5.757406372275014661e+01,5.725167228836974687e+01
1.086908201822627085e+01,5.756325987025819302e+01,5.784651782133560260e+01
1.089130917981773727e+01,5.755247456754088375e+01,5.771149002076548129e+01
1.091353634140920192e+01,5.754170776686538602e+01,5.845136952954158005e+01
1.093576350300066657e+01,5.753095942066246238e+01,5.666221829294769208e+01
1.095799066459213122e+01,5.752022948152588100e+01,5.866288118641455895e+01
1.098021782618359588e+01,5.750951790221158433e+01,5.830817535301666510e+01
1.100244498777506053e+01,5.749882463563704249e+01,5.532442503548961099e+01
1.102467214936652518e+01,5.748814963488064933e+01,5.733438687187172178e+01
1.104689931095798983e+01,5.747749285318086976e+01,5.710478685681535183e+01
1.106912647254945448e+01,5.746685424393571395e+01,5.784850065231709948e+01
1.109135363414091913e+01,5.745623376070196286e+01,5.739761945836676915e+01
1.111358079573238378e+01,5.744563135719452873e+01,5.670256101437387741e+01
1.113580795732384843e+01,5.743504698728580138e+01,5.709327543333886013e+01
1.115803511891531308e+01,5.742448060500488793e+01,5.777204252156879960e+01
1.118026228050677773e+01,5.741393216453707993e+01,5.745555228813545057e+01
1.120248944209824238e+01,5.740340162022310011e+01,5.724980518845708843e+01
1.122471660368970880e+01,5.739288892655844876e+01,5.959257599752017853e+01
1.124694376528117346e+01,5.738239403819282813e+01,5.790825067411907412e+01
1.126917092687263811e+01,5.737191690992935378e+01,5.626526050905533083e+01
1.129139808846410276e+01,5.736145749672401450e+01,5.747971998766434609e+01
1.131362525005556741e+01,5.735101575368501159e+01,5.767443228735778149e+01
1.133585241164703206e+01,5.734059163607206955e+01,5.635853757763752014e+01
1.135807957323849671e+01,5.733018509929586770e+01,5.744435143385509690e+01
1.138030673482996136e+01,5.731979609891729410e+01,5.648585318643601028e+01
1.140253389642142601e+01,5.730942459064696948e+01,5.510666623499849948e+01
1.142476105801289066e+01,5.729907053034446562e+01,5.764014577559614594e+01
1.144698821960435531e+01,5.728873387401772987e+01,5.791243791210574443e+01
1.146921538119581996e+01,5.727841457782255929e+01,5.789175076289243549e+01
1.149144254278728461e+01,5.726811259806183330e+01,5.712413182859832972e+01
1.151366970437874926e+01,5.725782789118498073e+01,5.667290848399758119e+01
1.153589686597021391e+01,5.724756041378733329e+01,5.748322813524249852e+01
1.155812402756168034e+01,5.723731012260953577e+01,5.766328529549938509e+01
1.158035118915314499e+01,5.722707697453693498e+01,5.813892344640134269e+01
1.160257835074460964e+01,5.721686092659899003e+01,5.854699857472517976e+01
1.162480551233607429e+01,5.720666193596861149e+01,5.801214313505665388e+01
1.164703267392753894e+01,5.719647995996163559e+01,5.663006533536717768e+01
1.166925983551900359e+01,5.718631495603617054e+01,5.713940917474576509e+01
1.169148699711046824e+01,5.717616688179206363e+01,5.579380400063795520e+01
1.171371415870193289e+01,5.716603569497026172e+01,5.788516416505294870e+01
1.173594132029339754e+01,5.715592135345221436e+01,5.774072499284735471e+01
1.175816848188486219e+01,5.714582381525936938e+01,5.833562907667013064e+01
1.178039564347632684e+01,5.713574303855251912e+01,5.763149516626028657e+01
1.180262280506779149e+01,5.712567898163121782e+01,5.869420468881525466e+01
1.182484996665925614e+01,5.711563160293326291e+01,5.644240810930811847e+01
1.184707712825072079e+01,5.710560086103406974e+01,5.744939348867308127e+01
1.186930428984218544e+01,5.709558671464615287e+01,5.686577208318163201e+01
1.189153145143365187e+01,5.708558912261851503e+01,5.688300501680991772e+01
1.191375861302511652e+01,5.707560804393607867e+01,5.533871611858813822e+01
1.193598577461658117e+01,5.706564343771919567e+01,5.633840258444494253e+01
1.195821293620804582e+01,5.705569526322297946e+01,5.509482711437897251e+01
1.198044009779951047e+01,5.704576347983687867e+01,5.672216875037545236e+01
1.200266725939097512e+01,5.703584804708400924e+01,5.634730191286565315e+01
1.202489442098243977e+01,5.702594892462063569e+01,5.715441603427382233e+01
1.204712158257390442e+01,5.701606607223568801e+01,5.520762620084931172e+01
1.206934874416536907e+01,5.700619944985014342e+01,5.648033323498844283e+01
1.209157590575683372e+01,5.699634901751651483e+01,5.673006388104648323e+01
1.211380306734829837e+01,5.698651473541829660e+01,5.468785070922231029e+01
1.213603022893976302e+01,5.697669656386943871e+01,5.857008042979921214e+01
1.215825739053122767e+01,5.696689446331382101e+01,5.741426690538074951e+01
1.218048455212269232e+01,5.695710839432473449e+01,5.616908559985010641e+01
1.220271171371415697e+01,5.694733831760429155e+01,5.877782989227221577e+01
1.222493887530562340e+01,5.693758419398294279e+01,5.823949829964389835e+01
1.224716603689708805e+01,5.692784598441897259e+01,5.444602270310460312e+01
1.226939319848855270e+01,5.691812364999796614e+01,5.658499844779160526e+01
1.229162036008001735e+01,5.690841715193224815e+01,5.625210479875238434e+01
1.231384752167148200e+01,5.689872645156039965e+01,5.690237075522668420e+01
1.233607468326294665e+01,5.688905151034678909e+01,5.590756657982810651e+01
1.235830184485441130e+01,5.687939228988097540e+01,5.657981634652698233e+01
1.238052900644587595e+01,5.686974875187726042e+01,5.690385953706638134e+01
1.240275616803734060e+01,5.686012085817415596e+01,5.434511410232789785e+01
1.242498332962880525e+01,5.685050857073387931e+01,5.692732607735950978e+01
1.244721049122026990e+01,5.684091185164189852e+01,5.818815416906012672e+01
1.246943765281173455e+01,5.683133066310636394e+01,5.691242627520865227e+01
1.249166481440319920e+01,5.682176496745766059e+01,5.791992629462829711e+01
1.251389197599466385e+01,5.681221472714787524e+01,5.834486480907941797e+01
1.253611913758612850e+01,5.680267990475036299e+01,5.705562867246998593e+01
1.255834629917759493e+01,5.679316046295922149e+01,5.715142167473400292e+01
1.258057346076905958e+01,5.678365636458879351e+01,5.715893107624688696e+01
1.260280062236052423e+01,5.677416757257317670e+01,5.633095795965211749e+01
1.262502778395198888e+01,5.676469404996579726e+01,5.899963232147140957e+01
1.264725494554345353e+01,5.675523575993889835e+01,5.718057253702960452e+01
1.266948210713491818e+01,5.674579266578302850e+01,5.728979789467214800e+01
1.269170926872638283e+01,5.673636473090661525e+01,5.767337275938360364e+01
1.271393643031784748e+01,5.672695191883546784e+01,5.818714607702516162e+01
1.273616359190931213e+01,5.671755419321232239e+01,5.536386331751069889e+01
1.275839075350077678e+01,5.670817151779637300e+01,5.568698771854183605e+01
1.278061791509224143e+01,5.669880385646277432e+01,5.683597400983482828e+01
1.280284507668370608e+01,5.668945117320222238e+01,5.720307520000407919e+01
1.282507223827517073e+01,5.668011343212045006e+01,5.547513538423500989e+01
1.284729939986663538e+01,5.667079059743783631e+01,5.530422223012621430e+01
1.286952656145810003e+01,5.666148263348885905e+01,5.741907201799482863e+01
1.289175372304956646e+01,5.665218950472167592e+01,5.736109801535477004e+01
1.291398088464103111e+01,5.664291117569773348e+01,5.634741402442201519e+01
1.293620804623249576e+01,5.663364761109122014e+01,5.633257413385641854e+01
1.295843520782396041e+01,5.662439877568867530e+01,5.597583433062367675e+01
1.298066236941542506e+01,5.661516463438853464e+01,5.542571574687891456e+01
1.300288953100688971e+01,5.660594515220066114e+01,5.570743837603028226e+01
1.302511669259835436e+01,5.659674029424594011e+01,5.673050326964796852e+01
1.304734385418981901e+01,5.658755002575583859e+01,5.636684178093162245e+01
1.306957101578128366e+01,5.657837431207190804e+01,5.749733279642769901e+01
1.309179817737274831e+01,5.656921311864540769e+01,5.521282062701001792e+01
1.311402533896421296e+01,5.656006641103687116e+01,5.482379343184039300e+01
1.313625250055567761e+01,5.655093415491566589e+01,5.706307699854154691e+01
1.315847966214714226e+01,5.654181631605951708e+01,5.555030634293277103e+01
1.318070682373860691e+01,5.653271286035415244e+01,5.615970412069442119e+01
1.320293398533007156e+01,5.652362375379280479e+01,5.648829382689219614e+01
1.322516114692153799e+01,5.651454896247588522e+01,5.519634459057873244e+01
1.324738830851300264e+01,5.650548845261045727e+01,5.491004693458167196e+01
1.326961547010446729e+01,5.649644219050989591e+01,5.668778519330047772e+01
1.329184263169593194e+01,5.648741014259339721e+01,5.371015159592545984e+01
1.331406979328739659e+01,5.647839227538564444e+01,5.701303682718999255e+01
