t,C,CB,C_t,dC_dt,dC_dt_noisy
9.025805161032206536e-01,1.210578077092087312e+01,1.320267507487270287e+00,2.290377898218407093e+00,-9.752400658472831552e+00,-1.006334688487202911e+01
9.073814762952590041e-01,1.205905026933350754e+01,1.326291954337061929e+00,2.297977539867669172e+00,-9.714770383944195231e+00,-9.681044302542092694e+00
9.121824364872974655e-01,1.201250009515827522e+01,1.332305729296011210e+00,2.305539953974453660e+00,-9.677279575305600900e+00,-9.769093886448152020e+00
9.169833966793358160e-01,1.196612957999598947e+01,1.338308831687177403e+00,2.313065288010010878e+00,-9.639927720980953296e+00,-9.394673600917709422e+00
9.217843568713742775e-01,1.191993805785525673e+01,1.344301260864798397e+00,2.320553688903920442e+00,-9.602714311280399428e+00,-9.410283378554749945e+00
9.265853170634127389e-01,1.187392486515248713e+01,1.350283016214289811e+00,2.328005303044085927e+00,-9.565638838400504440e+00,-1.010789592588745833e+01
9.313862772554510894e-01,1.182808934071188922e+01,1.356254097152246096e+00,2.335420276276739759e+00,-9.528700796424439901e+00,-9.520360279218976984e+00
9.361872374474895508e-01,1.178243082576545930e+01,1.362214503126440324e+00,2.342798753906440545e+00,-9.491899681322164994e+00,-9.815393181226902186e+00
9.409881976395279013e-01,1.173694866395300629e+01,1.368164233615823289e+00,2.350140880696073520e+00,-9.455234990950634355e+00,-9.233307391100929351e+00
9.457891578315663628e-01,1.169164220132212328e+01,1.374103288130525069e+00,2.357446800866850989e+00,-9.418706225053979253e+00,-9.385085051228413633e+00
9.505901180236047132e-01,1.164651078632821068e+01,1.380031666211853025e+00,2.364716658098312330e+00,-9.382312885263718982e+00,-9.272631794826319052e+00
9.553910782156431747e-01,1.160155376983446196e+01,1.385949367432294244e+00,2.371950595528323102e+00,-9.346054475098968695e+00,-9.559079420859628584e+00
9.601920384076815251e-01,1.155677050511187076e+01,1.391856391395512871e+00,2.379148755753075939e+00,-9.309930499966629469e+00,-8.944244452367529519e+00
9.649929985997199866e-01,1.151216034783922559e+01,1.397752737736352557e+00,2.386311280827090542e+00,-9.273940467161631673e+00,-8.869925793731542996e+00
9.697939587917583371e-01,1.146772265610311869e+01,1.403638406120834459e+00,2.393438312263212797e+00,-9.238083885867130363e+00,-9.451038094392373523e+00
9.745949189837967985e-01,1.142345679039793183e+01,1.409513396246158790e+00,2.400529991032616550e+00,-9.202360267154729101e+00,-9.127797242781465314e+00
9.793958791758351490e-01,1.137936211294234745e+01,1.415377707858177070e+00,2.407586457715265471e+00,-9.166769123437655153e+00,-9.301429609115691832e+00
9.841968393678736104e-01,1.133543798836905481e+01,1.421231340727422410e+00,2.414607852350375783e+00,-9.131309969023201134e+00,-9.136023956395346701e+00
9.889977995599119609e-01,1.129168378483267965e+01,1.427074294622730166e+00,2.421594314191752861e+00,-9.095982320999871362e+00,-9.349109716844784757e+00
9.937987597519504224e-01,1.124809887269873343e+01,1.432906569348967984e+00,2.428545981994843395e+00,-9.060785698188091430e+00,-8.687356595271968018e+00
9.985997199439887728e-01,1.120468262453184671e+01,1.438728164747355542e+00,2.435462994019318650e+00,-9.025719621130948056e+00,-9.219555523347482406e+00
1.003400680136027123e+00,1.116143441509576384e+01,1.444539080695466771e+00,2.442345488029076250e+00,-8.990783612094281452e+00,-9.050000375093780747e+00
1.008201640328065585e+00,1.111835362135333938e+01,1.450339317107228743e+00,2.449193601292238842e+00,-8.955977195066804342e+00,-8.855680608844700430e+00
1.013002600520104046e+00,1.107543962246655056e+01,1.456128873932922119e+00,2.456007470581154095e+00,-8.921299895760256504e+00,-9.050812031443483008e+00
1.017803560712142508e+00,1.103269179979648484e+01,1.461907751159180702e+00,2.462787232172395591e+00,-8.886751241609500696e+00,-8.934613727555960949e+00
1.022604520904180747e+00,1.099010953690334702e+01,1.467675948808991437e+00,2.469533021846762377e+00,-8.852330761772689627e+00,-8.965058731058082486e+00
1.027405481096219209e+00,1.094769221954644856e+01,1.473433466941695524e+00,2.476244974889279415e+00,-8.818037987131372546e+00,-8.844730138098631400e+00
1.032206441288257670e+00,1.090543923568422535e+01,1.479180305652987082e+00,2.482923226089196689e+00,-8.783872450290649780e+00,-9.017980977310710244e+00
1.037007401480296132e+00,1.086334997547422176e+01,1.484916465074913372e+00,2.489567909739989648e+00,-8.749833685579325504e+00,-8.837431300699785552e+00
1.041808361672334371e+00,1.082142383127310303e+01,1.490641945375875022e+00,2.496179159639359213e+00,-8.715921229050040964e+00,-8.757299813992489135e+00
1.046609321864372832e+00,1.077966019763663752e+01,1.496356746760627132e+00,2.502757109089232213e+00,-8.682134618479430799e+00,-8.748879819240258371e+00
1.051410282056411294e+00,1.073805847131972158e+01,1.502060869470277060e+00,2.509301890895760501e+00,-8.648473393368279361e+00,-8.637135402389519712e+00
1.056211242248449755e+00,1.069661805127635823e+01,1.507754313782285971e+00,2.515813637369321842e+00,-8.614937094941678808e+00,-8.673557538813023271e+00
1.061012202440487995e+00,1.065533833865966962e+01,1.513437080010467950e+00,2.522292480324518582e+00,-8.581525266149197861e+00,-8.430882984461321783e+00
1.065813162632526456e+00,1.061421873682188455e+01,1.519109168504991558e+00,2.528738551080180308e+00,-8.548237451665029241e+00,-8.612876636822194953e+00
1.070614122824564918e+00,1.057325865131435449e+01,1.524770579652378055e+00,2.535151980459359855e+00,-8.515073197888190393e+00,-8.542403117147367553e+00
1.075415083016603379e+00,1.053245748988754471e+01,1.530421313875502065e+00,2.541532898789337747e+00,-8.482032052942667377e+00,-8.614988320141838685e+00
1.080216043208641841e+00,1.049181466249103067e+01,1.536061371633591577e+00,2.547881435901618197e+00,-8.449113566677619147e+00,-8.554416534700665764e+00
1.085017003400680080e+00,1.045132958127350875e+01,1.541690753422228166e+00,2.554197721131931775e+00,-8.416317290667535644e+00,-8.669215848831477444e+00
1.089817963592718542e+00,1.041100166058278198e+01,1.547309459773346996e+00,2.560481883320234964e+00,-8.383642778212452740e+00,-8.279885794036859537e+00
1.094618923784757003e+00,1.037083031652016807e+01,1.552917491267121974e+00,2.566734050908802800e+00,-8.351089583980025211e+00,-8.579593187510523578e+00
1.099419883976795465e+00,1.033081496696920532e+01,1.558514848524916285e+00,2.572954351938077533e+00,-8.318657264029040377e+00,-8.467828543666705343e+00
1.104220844168833704e+00,1.029095503327335059e+01,1.564101532164597685e+00,2.579142913677264559e+00,-8.286345377157973147e+00,-8.214496446755731540e+00
1.109021804360872165e+00,1.025124993884932323e+01,1.569677542843444629e+00,2.585299862927512571e+00,-8.254153483790689805e+00,-8.173638810601783433e+00
1.113822764552910627e+00,1.021169910911969581e+01,1.575242881260092043e+00,2.591425326036701726e+00,-8.222081145922324197e+00,-8.302104096123338550e+00
1.118623724744949088e+00,1.017230197151289772e+01,1.580797548154532217e+00,2.597519428899442762e+00,-8.190127927119386086e+00,-8.593981089217146874e+00
1.123424684936987328e+00,1.013305795546320098e+01,1.586341544308113694e+00,2.603582296957078324e+00,-8.158293392519819776e+00,-8.074190735060705393e+00
1.128225645129025789e+00,1.009396649241073085e+01,1.591874870543543263e+00,2.609614055197684301e+00,-8.126577108833108909e+00,-8.074664417054696841e+00
1.133026605321064251e+00,1.005502701580146407e+01,1.597397527724883748e+00,2.615614828156065386e+00,-8.094978644340370622e+00,-8.377454887434724995e+00
1.137827565513102712e+00,1.001623896108722711e+01,1.602909516757554886e+00,2.621584739913759954e+00,-8.063497568894431922e+00,-7.909433152335532569e+00
1.142628525705140952e+00,9.977601765725699678e+00,1.608410838588334002e+00,2.627523914099036961e+00,-8.032133453919952260e+00,-8.172353414006638062e+00
1.147429485897179413e+00,9.939114869180405876e+00,1.613901494205355336e+00,2.633432473886897718e+00,-8.000885872413508793e+00,-8.226123495644168671e+00
1.152230446089217875e+00,9.900777712920724838e+00,1.619381484638109825e+00,2.639310541999074555e+00,-7.969754398943700302e+00,-7.950608256750848923e+00
1.157031406281256336e+00,9.862589740421885409e+00,1.624850810957445324e+00,2.645158240704031272e+00,-7.938738609651267986e+00,-7.974432695931111148e+00
1.161832366473294575e+00,9.824550397164971471e+00,1.630309474275566606e+00,2.650975691816963131e+00,-7.907838082249197598e+00,-7.867313282050967693e+00
1.166633326665333037e+00,9.786659130636907733e+00,1.635757475746036249e+00,2.656763016699798197e+00,-7.877052396022837577e+00,-8.198202007687726223e+00
1.171434286857371498e+00,9.748915390330475716e+00,1.641194816563773085e+00,2.662520336261194664e+00,-7.846381131830018951e+00,-7.483935108575543893e+00
1.176235247049409960e+00,9.711318627744308429e+00,1.646621497965052860e+00,2.668247770956543086e+00,-7.815823872101177905e+00,-7.936355595009923825e+00
1.181036207241448199e+00,9.673868296382888587e+00,1.652037521227508687e+00,2.673945440787965033e+00,-7.785380200839481013e+00,-8.093312062538762675e+00
1.185837167433486661e+00,9.636563851756545063e+00,1.657442887670130593e+00,2.679613465304314879e+00,-7.755049703620954027e+00,-7.631281265907523981e+00
1.190638127625525122e+00,9.599404751381463541e+00,1.662837598653265525e+00,2.685251963601176683e+00,-7.724831967594626647e+00,-7.795792793614862326e+00
1.195439087817563584e+00,9.562390454779675864e+00,1.668221655578617346e+00,2.690861054320867751e+00,-7.694726581482651540e+00,-7.629754884328070474e+00
1.200240048009601823e+00,9.525520423479068910e+00,1.673595059889247061e+00,2.696440855652435964e+00,-7.664733135580468648e+00,-7.732654821705476245e+00
1.205041008201640285e+00,9.488794121013373939e+00,1.678957813069572591e+00,2.701991485331661558e+00,-7.634851221756927764e+00,-7.646799293852911461e+00
1.209841968393678746e+00,9.452211012865504358e+00,1.684309916646933969e+00,2.707513060653524040e+00,-7.605080433408715201e+00,-7.555925864660988367e+00
1.214642928585717208e+00,9.415770565597533448e+00,1.689651372211764313e+00,2.713005698664859633e+00,-7.575420364758500114e+00,-7.724750941555079464e+00
1.219443888777755447e+00,9.379472248781114629e+00,1.694982181358658302e+00,2.718469515741446685e+00,-7.545870612413405176e+00,-7.410122693241493863e+00
1.224244848969793908e+00,9.343315534326265492e+00,1.700302345712783270e+00,2.723904627733083395e+00,-7.516430774823256833e+00,-7.610410794639165921e+00
1.229045809161832370e+00,9.307299895970777115e+00,1.705611866945283328e+00,2.729311150075495185e+00,-7.487100451868492712e+00,-7.661037880702586733e+00
1.233846769353870831e+00,9.271424809280205181e+00,1.710910746773279811e+00,2.734689197790336479e+00,-7.457879244860206036e+00,-7.442472760495705053e+00
1.238647729545909293e+00,9.235689751647878865e+00,1.716198986959871053e+00,2.740038885485189812e+00,-7.428766756540198912e+00,-7.339758500841990774e+00
1.243448689737947532e+00,9.200094202294890167e+00,1.721476589314132610e+00,2.745360327353565832e+00,-7.399762591081004537e+00,-7.445578459404732286e+00
1.248249649929985994e+00,9.164637642270099249e+00,1.726743555691117260e+00,2.750653637174903299e+00,-7.370866354085960026e+00,-7.543370311501872649e+00
1.253050610122024455e+00,9.129319554450139762e+00,1.731999887991854337e+00,2.755918928314569527e+00,-7.342077652589251713e+00,-7.218120539327524732e+00
1.257851570314062917e+00,9.094139423539406408e+00,1.737245588163350618e+00,2.761156313723858613e+00,-7.313396095055957780e+00,-7.665461853480513454e+00
1.262652530506101156e+00,9.059096736070070932e+00,1.742480658198589882e+00,2.766365905939994541e+00,-7.284821291382134412e+00,-7.490994118589241246e+00
1.267453490698139618e+00,9.024190980402066131e+00,1.747705100136533574e+00,2.771547817086128962e+00,-7.256352852894851324e+00,-7.248448274788174217e+00
1.272254450890178079e+00,8.989421646723094739e+00,1.752918916062119026e+00,2.776702158871340753e+00,-7.227990392352269033e+00,-7.500202272013282823e+00
1.277055411082216541e+00,8.954788227048631200e+00,1.758122108106261461e+00,2.781829042590638679e+00,-7.199733523943717906e+00,-7.194134671093884492e+00
1.281856371274254780e+00,8.920290215221916341e+00,1.763314678445853101e+00,2.786928579124957395e+00,-7.171581863289752334e+00,-7.182554486893445223e+00
1.286657331466293241e+00,8.885927106913953821e+00,1.768496629303763168e+00,2.792000878941162334e+00,-7.143535027442228902e+00,-6.963787069670595464e+00
1.291458291658331703e+00,8.851698399623524338e+00,1.773667962948838328e+00,2.797046052092044821e+00,-7.115592634884402301e+00,-7.298550705247060399e+00
1.296259251850370164e+00,8.817603592677173197e+00,1.778828681695901359e+00,2.802064208216325625e+00,-7.087754305530994614e+00,-7.212935610259322949e+00
1.301060212042408404e+00,8.783642187229215637e+00,1.783978787905752927e+00,2.807055456538653182e+00,-7.060019660728286794e+00,-6.993383323788086692e+00
1.305861172234446865e+00,8.749813686261727952e+00,1.789118283985170921e+00,2.812019905869604930e+00,-7.032388323254199491e+00,-7.523901041295361303e+00
1.310662132426485327e+00,8.716117594584563477e+00,1.794247172386909783e+00,2.816957664605685085e+00,-7.004859917318402296e+00,-6.384851457535485331e+00
1.315463092618523788e+00,8.682553418835341930e+00,1.799365455609701403e+00,2.821868840729327310e+00,-6.977434068562407887e+00,-7.117164214654761345e+00
1.320264052810562028e+00,8.649120667479449409e+00,1.804473136198254002e+00,2.826753541808892045e+00,-6.950110404059659963e+00,-7.096077414604771150e+00
1.325065013002600489e+00,8.615818850810038398e+00,1.809570216743254356e+00,2.831611874998669620e+00,-6.922888552315655808e+00,-6.750663050134913412e+00
1.329865973194638951e+00,8.582647480727658262e+00,1.814656699886787239e+00,2.836443947087554207e+00,-6.895768143089407332e+00,-6.903734511376543814e+00
1.334666933386677412e+00,8.549606070299569538e+00,1.819732588325711831e+00,2.841249864598619723e+00,-6.868748807036723747e+00,-7.224634530777441555e+00
1.339467893578715652e+00,8.516694135587977499e+00,1.824797884763542655e+00,2.846029733386204352e+00,-6.841830177192602669e+00,-6.716444701174080656e+00
1.344268853770754113e+00,8.483911194490920238e+00,1.829852591948927687e+00,2.850783658888922378e+00,-6.815011888031332177e+00,-6.643936321231490361e+00
1.349069813962792574e+00,8.451256766570846679e+00,1.834896712680503583e+00,2.855511746167335829e+00,-6.788293575327498885e+00,-6.878282830022687477e+00
1.353870774154831036e+00,8.418730373054604144e+00,1.839930249806896567e+00,2.860214099903957141e+00,-6.761674876155968406e+00,-6.817994947814373319e+00
1.358671734346869275e+00,8.386331536833452560e+00,1.844953206226720877e+00,2.864890824403247382e+00,-6.735155428891915541e+00,-6.637958509440037069e+00
1.363472694538907737e+00,8.354059782463050254e+00,1.849965584888580983e+00,2.869542023591617141e+00,-6.708734873210807415e+00,-6.890490923193697270e+00
1.368273654730946198e+00,8.321914636163466383e+00,1.854967388791069149e+00,2.874167801017426971e+00,-6.682412850088430112e+00,-6.594735137247048407e+00
1.373074614922984660e+00,8.289895625819173830e+00,1.859958620982766764e+00,2.878768259850985611e+00,-6.656189001800890459e+00,-6.616329299711990686e+00
1.377875575115022899e+00,8.258002280979052756e+00,1.864939284562244781e+00,2.883343502884550436e+00,-6.630062971924635562e+00,-6.765049495079819231e+00
1.382676535307061361e+00,8.226234132856383496e+00,1.869909382678062837e+00,2.887893632532330113e+00,-6.604034405336467017e+00,-6.882454780098836267e+00
1.387477495499099822e+00,8.194590714328857217e+00,1.874868918528769024e+00,2.892418750830480612e+00,-6.578102948213570222e+00,-6.623224114365787507e+00
1.392278455691138284e+00,8.163071559938567034e+00,1.879817895362901004e+00,2.896918959437108310e+00,-6.552268248033537468e+00,-6.727352699685571480e+00
1.397079415883176745e+00,8.131676205892013343e+00,1.884756316478985116e+00,2.901394359632268216e+00,-6.526529953574388365e+00,-6.326247908438355161e+00
1.401880376075214985e+00,8.100404190060103815e+00,1.889684185225536606e+00,2.905845052317964861e+00,-6.500887714914621363e+00,-6.472070641214636488e+00
1.406681336267253446e+00,8.069255051978144522e+00,1.894601505001059838e+00,2.910271138018151404e+00,-6.475341183433227954e+00,-6.318924278921248749e+00
1.411482296459291907e+00,8.038228332845855917e+00,1.899508279254047860e+00,2.914672716878731862e+00,-6.449890011809740642e+00,-6.422965624740848867e+00
1.416283256651330369e+00,8.007323575527358628e+00,1.904404511482983064e+00,2.919049888667557102e+00,-6.424533854024284452e+00,-6.371953630607277930e+00
