t,E,dE_dt,dE_dt_noisy
3.348669733946789240e+00,9.693674456757818803e+01,-9.252537772520834647e-01,-8.939074082474528504e-01
3.360672134426885282e+00,9.692563877250219662e+01,-9.253310489842714315e-01,-8.825621572843109774e-01
3.372674534906981325e+00,9.691453204868565763e+01,-9.254083439938738387e-01,-9.479056576676708756e-01
3.384676935387077368e+00,9.690342439586527234e+01,-9.254856622927000176e-01,-9.395656802073012459e-01
3.396679335867173410e+00,9.689231581377750047e+01,-9.255630038925672931e-01,-9.012637740295976752e-01
3.408681736347269009e+00,9.688120630215860274e+01,-9.256403688053018719e-01,-9.710793813010243358e-01
3.420684136827365052e+00,9.687009586074462675e+01,-9.257177570427395086e-01,-9.037983288323940823e-01
3.432686537307461094e+00,9.685898448927137849e+01,-9.257951686167245064e-01,-9.158302430944995631e-01
3.444688937787557137e+00,9.684787218747447923e+01,-9.258726035391103837e-01,-9.596192343279063008e-01
3.456691338267653180e+00,9.683675895508929443e+01,-9.259500618217607615e-01,-9.955551555123529628e-01
3.468693738747749222e+00,9.682564479185103323e+01,-9.260275434765464775e-01,-9.373078350146007987e-01
3.480696139227845265e+00,9.681452969749462056e+01,-9.261050485153484724e-01,-9.698761614283568644e-01
3.492698539707941308e+00,9.680341367175482503e+01,-9.261825769500557914e-01,-8.761120656660476014e-01
3.504700940188037350e+00,9.679229671436615945e+01,-9.262601287925688043e-01,-9.190558603675726967e-01
3.516703340668133393e+00,9.678117882506293768e+01,-9.263377040547939867e-01,-8.872334779267991856e-01
3.528705741148229436e+00,9.677006000357924620e+01,-9.264153027486491387e-01,-9.196842059814261949e-01
3.540708141628325478e+00,9.675894024964897255e+01,-9.264929248860599431e-01,-9.133478690318084237e-01
3.552710542108421521e+00,9.674781956300576269e+01,-9.265705704789617414e-01,-9.657205163404807280e-01
3.564712942588517564e+00,9.673669794338309202e+01,-9.266482395392988680e-01,-8.932458682106916292e-01
3.576715343068613606e+00,9.672557539051416597e+01,-9.267259320790245392e-01,-8.374910183636733452e-01
3.588717743548709649e+00,9.671445190413201942e+01,-9.268036481101012969e-01,-9.422880258859783753e-01
3.600720144028805692e+00,9.670332748396941724e+01,-9.268813876445014532e-01,-9.565201140302088678e-01
3.612722544508901734e+00,9.669220212975898221e+01,-9.269591506942045367e-01,-9.348509858037221676e-01
3.624724944988997333e+00,9.668107584123305287e+01,-9.270369372712012890e-01,-9.511009514512575036e-01
3.636727345469093375e+00,9.666994861812378304e+01,-9.271147473874907785e-01,-9.621887123201677827e-01
3.648729745949189418e+00,9.665882046016311335e+01,-9.271925810550808444e-01,-9.202828988566724711e-01
3.660732146429285461e+00,9.664769136708275710e+01,-9.272704382859894290e-01,-9.418163149384939370e-01
3.672734546909381503e+00,9.663656133861421438e+01,-9.273483190922423569e-01,-8.554046394001094678e-01
3.684736947389477546e+00,9.662543037448877215e+01,-9.274262234858760001e-01,-9.274161413381197816e-01
3.696739347869573589e+00,9.661429847443751839e+01,-9.275041514789353903e-01,-9.113085525973639855e-01
3.708741748349669631e+00,9.660316563819128532e+01,-9.275821030834741077e-01,-8.799810096834840278e-01
3.720744148829765674e+00,9.659203186548070619e+01,-9.276600783115556137e-01,-9.426978709367828113e-01
3.732746549309861717e+00,9.658089715603622949e+01,-9.277380771752526956e-01,-8.559012501708057608e-01
3.744748949789957759e+00,9.656976150958803373e+01,-9.278160996866471333e-01,-9.594508103126527798e-01
3.756751350270053802e+00,9.655862492586612689e+01,-9.278941458578298107e-01,-9.683105309521360393e-01
3.768753750750149845e+00,9.654748740460027534e+01,-9.279722157009004935e-01,-9.462855666434131230e-01
3.780756151230245887e+00,9.653634894552004653e+01,-9.280503092279698274e-01,-9.337861788263266405e-01
3.792758551710341930e+00,9.652520954835476630e+01,-9.281284264511556747e-01,-9.981943364561082221e-01
3.804760952190437973e+00,9.651406921283356155e+01,-9.282065673825861118e-01,-9.299613065890284247e-01
3.816763352670534015e+00,9.650292793868536023e+01,-9.282847320343987629e-01,-1.011659061556369865e+00
3.828765753150630058e+00,9.649178572563884870e+01,-9.283629204187400230e-01,-8.587560003914650464e-01
3.840768153630725656e+00,9.648064257342248595e+01,-9.284411325477656129e-01,-9.324909801181503477e-01
3.852770554110821699e+00,9.646949848176456044e+01,-9.285193684336405795e-01,-9.606172546684392799e-01
3.864772954590917742e+00,9.645835345039310482e+01,-9.285976280885396283e-01,-9.740145340027182019e-01
3.876775355071013784e+00,9.644720747903595282e+01,-9.286759115246464580e-01,-9.478974352350563182e-01
3.888777755551109827e+00,9.643606056742071075e+01,-9.287542187541539818e-01,-9.399081921756753388e-01
3.900780156031205870e+00,9.642491271527477181e+01,-9.288325497892647720e-01,-9.810580980698327958e-01
3.912782556511301912e+00,9.641376392232534442e+01,-9.289109046421900606e-01,-9.749006593333318094e-01
3.924784956991397955e+00,9.640261418829936702e+01,-9.289892833251515158e-01,-9.383480335782283799e-01
3.936787357471493998e+00,9.639146351292360748e+01,-9.290676858503797986e-01,-9.551068732401618577e-01
3.948789757951590040e+00,9.638031189592459214e+01,-9.291461122301135633e-01,-8.821854570461975520e-01
3.960792158431686083e+00,9.636915933702863413e+01,-9.292245624766026779e-01,-8.723310437643264637e-01
3.972794558911782126e+00,9.635800583596183344e+01,-9.293030366021055588e-01,-9.285019764221110750e-01
3.984796959391878168e+00,9.634685139245009111e+01,-9.293815346188901705e-01,-9.057015560161637557e-01
3.996799359871974211e+00,9.633569600621906659e+01,-9.294600565392335811e-01,-9.962194752204895920e-01
4.008801760352070254e+00,9.632453967699422037e+01,-9.295386023754222959e-01,-8.976677169037915460e-01
4.020804160832166296e+00,9.631338240450077137e+01,-9.296171721397528120e-01,-9.311463456154159823e-01
4.032806561312262339e+00,9.630222418846375376e+01,-9.296957658445307304e-01,-9.054623500469888286e-01
4.044808961792358382e+00,9.629106502860797434e+01,-9.297743835020704228e-01,-8.497565769223874854e-01
4.056811362272454424e+00,9.627990492465802674e+01,-9.298530251246969192e-01,-1.043895912941915194e+00
4.068813762752550467e+00,9.626874387633827723e+01,-9.299316907247430208e-01,-9.168842817720715965e-01
4.080816163232646510e+00,9.625758188337289312e+01,-9.300103803145528536e-01,-9.849663334729460429e-01
4.092818563712742552e+00,9.624641894548580012e+01,-9.300890939064788698e-01,-9.004792593362545006e-01
4.104820964192838595e+00,9.623525506240073923e+01,-9.301678315128829588e-01,-9.958335033843062067e-01
4.116823364672934638e+00,9.622409023384119564e+01,-9.302465931461373350e-01,-9.550165714963370078e-01
4.128825765153030680e+00,9.621292445953049821e+01,-9.303253788186218731e-01,-9.201886910306031897e-01
4.140828165633126723e+00,9.620175773919169160e+01,-9.304041885427287717e-01,-8.997287192209602047e-01
4.152830566113222766e+00,9.619059007254766414e+01,-9.304830223308572235e-01,-9.267433178640286373e-01
4.164832966593318808e+00,9.617942145932104836e+01,-9.305618801954165242e-01,-9.702034271448071179e-01
4.176835367073413963e+00,9.616825189923427786e+01,-9.306407621488268500e-01,-9.583173730345972974e-01
4.188837767553510005e+00,9.615708139200954463e+01,-9.307196682035157043e-01,-8.864945236410467500e-01
4.200840168033606048e+00,9.614590993736888436e+01,-9.307985983719216927e-01,-9.310735791562486652e-01
4.212842568513702091e+00,9.613473753503404851e+01,-9.308775526664926359e-01,-1.015068272508545588e+00
4.224844968993798133e+00,9.612356418472661801e+01,-9.309565310996854581e-01,-8.887733956862008400e-01
4.236847369473894176e+00,9.611238988616793222e+01,-9.310355336839670759e-01,-9.102231096982933423e-01
4.248849769953990219e+00,9.610121463907913153e+01,-9.311145604318142865e-01,-8.874437831692169043e-01
4.260852170434086261e+00,9.609003844318112897e+01,-9.311936113557123251e-01,-9.480249846745464337e-01
4.272854570914182304e+00,9.607886129819462440e+01,-9.312726864681569738e-01,-8.898648605468264527e-01
4.284856971394278347e+00,9.606768320384010451e+01,-9.313517857816535628e-01,-9.844050317817373275e-01
4.296859371874374389e+00,9.605650415983784285e+01,-9.314309093087161928e-01,-9.029309187654431801e-01
4.308861772354470432e+00,9.604532416590789978e+01,-9.315100570618696230e-01,-9.560290725432725178e-01
4.320864172834566475e+00,9.603414322177009410e+01,-9.315892290536473830e-01,-8.978716438076400630e-01
4.332866573314662517e+00,9.602296132714405985e+01,-9.316684252965938828e-01,-8.813862194757743351e-01
4.344868973794758560e+00,9.601177848174920371e+01,-9.317476458032611930e-01,-9.685471534036876884e-01
4.356871374274854603e+00,9.600059468530470497e+01,-9.318268905862127083e-01,-9.343883645611499311e-01
4.368873774754950645e+00,9.598940993752952977e+01,-9.319061596580204831e-01,-9.299584283352205771e-01
4.380876175235046688e+00,9.597822423814245951e+01,-9.319854530312666752e-01,-8.725022121392354002e-01
4.392878575715142730e+00,9.596703758686203400e+01,-9.320647707185433228e-01,-8.965368661500542347e-01
4.404880976195238773e+00,9.595584998340655147e+01,-9.321441127324515685e-01,-9.931079899329745553e-01
4.416883376675334816e+00,9.594466142749413962e+01,-9.322234790856026576e-01,-9.093430660501747864e-01
4.428885777155430858e+00,9.593347191884269876e+01,-9.323028697906170503e-01,-8.950484093216600767e-01
4.440888177635526901e+00,9.592228145716988763e+01,-9.323822848601258650e-01,-8.261919900637386682e-01
4.452890578115622944e+00,9.591109004219319445e+01,-9.324617243067683248e-01,-1.016419179144477880e+00
4.464892978595718986e+00,9.589989767362982320e+01,-9.325411881431953098e-01,-9.593588031398948557e-01
4.476895379075815029e+00,9.588870435119683577e+01,-9.326206763820662493e-01,-8.659521169776994709e-01
4.488897779555911072e+00,9.587751007461103825e+01,-9.327001890360496761e-01,-1.000453703966384333e+00
4.500900180036007114e+00,9.586631484358903776e+01,-9.327797261178253363e-01,-9.927527553140615968e-01
4.512902580516103157e+00,9.585511865784718566e+01,-9.328592876400818579e-01,-9.070051778710669366e-01
4.524904980996199200e+00,9.584392151710166274e+01,-9.329388736155183048e-01,-8.820184405715791875e-01
4.536907381476295242e+00,9.583272342106843666e+01,-9.330184840568424010e-01,-9.664525084256201382e-01
4.548909781956391285e+00,9.582152436946320506e+01,-9.330981189767727502e-01,-9.060917603621696514e-01
4.560912182436487328e+00,9.581032436200152347e+01,-9.331777783880365051e-01,-9.273300149165391026e-01
4.572914582916583370e+00,9.579912339839866320e+01,-9.332574623033720318e-01,-8.573200106024353451e-01
4.584916983396679413e+00,9.578792147836971083e+01,-9.333371707355266889e-01,-9.334130927209635109e-01
4.596919383876775456e+00,9.577671860162955397e+01,-9.334169036972578271e-01,-8.839045380988544975e-01
4.608921784356871498e+00,9.576551476789283868e+01,-9.334966612013325671e-01,-9.786525541670458850e-01
4.620924184836966653e+00,9.575430997687399781e+01,-9.335764432605270224e-01,-9.428203857336281413e-01
4.632926585317062695e+00,9.574310422828725109e+01,-9.336562498876288529e-01,-9.384914725757197429e-01
4.644928985797158738e+00,9.573189752184660506e+01,-9.337360810954346002e-01,-8.767806837211733484e-01
4.656931386277254781e+00,9.572068985726583890e+01,-9.338159368967504648e-01,-9.048352849207276227e-01
4.668933786757350823e+00,9.570948123425854703e+01,-9.338958173043928612e-01,-9.714834738690713012e-01
4.680936187237446866e+00,9.569827165253808232e+01,-9.339757223311879741e-01,-8.998773341471911769e-01
4.692938587717542909e+00,9.568706111181757024e+01,-9.340556519899717580e-01,-8.955240881685910814e-01
4.704940988197638951e+00,9.567584961180993730e+01,-9.341356062935901594e-01,-9.397178924095624941e-01
4.716943388677734994e+00,9.566463715222791109e+01,-9.342155852548988948e-01,-9.470987010064892964e-01
4.728945789157831037e+00,9.565342373278397758e+01,-9.342955888867637837e-01,-9.439857511578915172e-01
4.740948189637927079e+00,9.564220935319039540e+01,-9.343756172020605266e-01,-1.019125237501504744e+00
4.752950590118023122e+00,9.563099401315923842e+01,-9.344556702136748161e-01,-9.250185198074439841e-01
4.764952990598119165e+00,9.561977771240236734e+01,-9.345357479345015594e-01,-9.228068514731375682e-01
4.776955391078215207e+00,9.560856045063138708e+01,-9.346158503774465443e-01,-9.778922765653960125e-01
4.788957791558311250e+00,9.559734222755771782e+01,-9.346959775554256611e-01,-8.975736650616722434e-01
4.800960192038407293e+00,9.558612304289255235e+01,-9.347761294813627941e-01,-1.003424476272544164e+00
4.812962592518503335e+00,9.557490289634688452e+01,-9.348563061681949282e-01,-9.624469472378427426e-01
4.824964992998599378e+00,9.556368178763146659e+01,-9.349365076288657095e-01,-9.586974610784433359e-01
4.836967393478695421e+00,9.555245971645685188e+01,-9.350167338763316627e-01,-8.356412422768856318e-01
4.848969793958791463e+00,9.554123668253338053e+01,-9.350969849235570841e-01,-1.015056188086451039e+00
4.860972194438887506e+00,9.553001268557115111e+01,-9.351772607835175943e-01,-9.070457480232044789e-01
4.872974594918983549e+00,9.551878772528009165e+01,-9.352575614691984729e-01,-8.881513975897503688e-01
4.884976995399079591e+00,9.550756180136986018e+01,-9.353378869935945472e-01,-9.164516087916011466e-01
4.896979395879175634e+00,9.549633491354992998e+01,-9.354182373697114139e-01,-8.763278401520419036e-01
4.908981796359271677e+00,9.548510706152956118e+01,-9.354986126105642175e-01,-9.856354969668853494e-01
4.920984196839367719e+00,9.547387824501780074e+01,-9.355790127291783165e-01,-1.049591942844787740e+00
4.932986597319463762e+00,9.546264846372345403e+01,-9.356594377385887285e-01,-8.973185432900755432e-01
4.944988997799559804e+00,9.545141771735512748e+01,-9.357398876518414621e-01,-9.955312958853959060e-01
4.956991398279655847e+00,9.544018600562120014e+01,-9.358203624819914079e-01,-9.521403563092881717e-01
4.968993798759751890e+00,9.542895332822986632e+01,-9.359008622421043366e-01,-9.948431621133432268e-01
4.980996199239847932e+00,9.541771968488906452e+01,-9.359813869452565660e-01,-8.833642940977800562e-01
4.992998599719943975e+00,9.540648507530654854e+01,-9.360619366045326295e-01,-8.928044248611615163e-01
5.005001000200040018e+00,9.539524949918984476e+01,-9.361425112330288290e-01,-9.721456943283784957e-01
5.017003400680136060e+00,9.538401295624625220e+01,-9.362231108438515692e-01,-8.910485186133685342e-01
5.029005801160232103e+00,9.537277544618285674e+01,-9.363037354501166920e-01,-9.302398724841308697e-01
5.041008201640328146e+00,9.536153696870654528e+01,-9.363843850649500311e-01,-9.433538265929374278e-01
5.053010602120423300e+00,9.535029752352397736e+01,-9.364650597014881894e-01,-9.335942265993698586e-01
5.065013002600519343e+00,9.533905711034159935e+01,-9.365457593728777619e-01,-9.466832273653755792e-01
5.077015403080615386e+00,9.532781572886564447e+01,-9.366264840922748913e-01,-9.058762209017264810e-01
5.089017803560711428e+00,9.531657337880210434e+01,-9.367072338728471559e-01,-9.211898553506930876e-01
5.101020204040807471e+00,9.530533005985680006e+01,-9.367880087277709045e-01,-9.542613660494619898e-01
5.113022604520903514e+00,9.529408577173529693e+01,-9.368688086702333662e-01,-8.865560213794554389e-01
5.125025005000999556e+00,9.528284051414296130e+01,-9.369496337134320951e-01,-9.675234144516233759e-01
5.137027405481095599e+00,9.527159428678494635e+01,-9.370304838705744155e-01,-9.226838017172017681e-01
5.149029805961191641e+00,9.526034708936619211e+01,-9.371113591548784205e-01,-9.160035905922626620e-01
5.161032206441287684e+00,9.524909892159139702e+01,-9.371922595795718625e-01,-8.632519065877453102e-01
5.173034606921383727e+00,9.523784978316506056e+01,-9.372731851578924855e-01,-9.625452533253409104e-01
5.185037007401479769e+00,9.522659967379148327e+01,-9.373541359030893583e-01,-8.502000135875690257e-01
5.197039407881575812e+00,9.521534859317473831e+01,-9.374351118284207640e-01,-9.286268642472995660e-01
5.209041808361671855e+00,9.520409654101865726e+01,-9.375161129471563104e-01,-9.472149584797849853e-01
5.221044208841767897e+00,9.519284351702688696e+01,-9.375971392725743758e-01,-9.712207768195049162e-01
5.233046609321863940e+00,9.518158952090283265e+01,-9.376781908179647740e-01,-9.083635198652381115e-01
5.245049009801959983e+00,9.517033455234972905e+01,-9.377592675966269775e-01,-9.353125053745079409e-01
5.257051410282056025e+00,9.515907861107054089e+01,-9.378403696218714503e-01,-9.930208329182607097e-01
5.269053810762152068e+00,9.514782169676804813e+01,-9.379214969070183150e-01,-9.943158557199501812e-01
5.281056211242248111e+00,9.513656380914480337e+01,-9.380026494653983526e-01,-9.657786098554250742e-01
