V,L,Eb,Eb_noisy
5.358332209682175051e-01,5.017643739014227000e-01,4.505258036557030499e-02,5.005963149397112816e-02
5.983447286276298849e-01,1.179138967534737237e+00,9.925736321427341968e-02,9.997779005677304154e-02
1.946692010240536064e+00,8.851297839452516580e-01,3.671772138519663331e-01,3.710876364647658354e-01
1.468582048339450274e+00,5.455110858602577606e-01,1.402036513417563579e-01,1.408767610184786523e-01
1.920359999740111068e+00,7.414260485835386660e-01,2.858195145954205429e-01,2.871340201808457171e-01
1.024076538308143380e+00,1.171173648804678002e+00,2.037898123929304528e-01,1.998748178067785430e-01
1.632832364992121033e+00,7.318578325633731119e-01,2.242342620498296857e-01,2.275744991826904040e-01
5.980984480425002303e-01,8.889117256121747968e-01,7.693192692177745762e-02,8.585541829331258534e-02
7.493077483894567958e-01,7.288814692677341167e-01,8.369134356747483239e-02,8.214290578988713010e-02
9.157000023079849838e-01,9.288093269790698159e-01,1.351187633383301445e-01,1.321548906997593864e-01
1.325477377551112390e+00,8.405141302708933893e-01,1.983669973689567989e-01,1.975778138580050469e-01
1.336113320136365079e+00,7.303346443355169804e-01,1.707816333940200271e-01,1.683752319760143945e-01
1.248479678460522324e+00,5.666335688091241884e-01,1.196778755378758302e-01,1.161704790446081298e-01
1.136695376948116287e+00,6.980841840534105502e-01,1.321383846370869641e-01,1.328293528569277904e-01
1.363557740508647864e+00,9.344924711330131473e-01,2.341011551415800862e-01,2.326465674763296410e-01
1.949993593081757348e+00,8.601126010807963462e-01,3.543115748921387698e-01,3.615059428613520698e-01
1.187119340729178685e+00,8.106521425341579601e-01,1.640885462509149850e-01,1.640895544656905958e-01
1.756207132697607198e+00,9.003480357384121557e-01,3.222880358055471572e-01,3.239075956937043088e-01
5.838079475478068492e-01,7.625061396713836981e-01,6.600460124537887996e-02,7.076471058537789349e-02
1.078380885845086290e+00,8.634618915949877627e-01,1.548839463786771398e-01,1.533801671161544311e-01
1.340744665463598828e+00,9.009530619435437426e-01,2.187469245802006745e-01,2.259306072806453736e-01
1.430480833482405734e+00,1.000454614594841196e+00,2.729076493570149475e-01,2.697441782944143829e-01
8.750275098980169197e-01,1.174629750563066732e+00,1.638025077816040731e-01,1.597608692721734502e-01
1.098936520229892855e+00,6.575218376097626827e-01,1.191940178325873734e-01,1.173626827383361104e-01
1.920509253103535041e+00,1.183167005970618302e+00,5.359023415747051766e-01,5.353287546148695064e-01
1.473276131017923429e+00,1.189629827363228198e+00,3.566744331649084887e-01,3.496678421644132118e-01
1.377449372618441803e+00,1.064853811879812984e+00,2.792922293828321023e-01,2.791167554621878932e-01
5.979480657797613397e-01,1.000511566422654486e+00,8.527013952297685107e-02,7.693270657077974639e-02
5.782643864647215581e-01,5.478456680546492930e-01,5.112834158388768202e-02,5.808903358661517830e-02
8.170976717480968876e-01,1.046082405311299146e+00,1.317948559986818480e-01,1.313898712416433634e-01
7.067341637729495085e-01,9.278844214058353801e-01,9.737153001220841264e-02,9.416174138872854260e-02
1.975624893909931457e+00,6.747751800748758022e-01,2.643132802453082575e-01,2.597715896538904112e-01
5.041207214039962192e-01,6.695170606439062588e-01,5.161797327863072021e-02,4.969582090758973419e-02
1.048765293770775653e+00,7.335216860552841167e-01,1.257579741952970231e-01,1.246425768531448930e-01
5.876336744357024688e-01,7.248196771789252590e-01,6.385712614121691333e-02,5.863457131316011234e-02
1.460015837476514866e+00,7.795435484987345287e-01,2.073307950491085905e-01,2.027318195799944212e-01
5.697998031122886164e-01,8.715315760016425495e-01,7.163088225797564768e-02,7.069500723266795850e-02
6.026144533125834535e-01,1.053260632458309587e+00,9.015732612570453997e-02,8.755340738672633127e-02
6.199137584121783284e-01,7.785128093849511544e-01,7.163938508568359897e-02,7.633545060407520566e-02
9.076776969543192131e-01,5.197196284330114491e-01,7.690067259721154735e-02,8.259002446843917433e-02
1.364537101994975909e+00,9.834893112277216520e-01,2.494611662823496834e-01,2.495412723003491429e-01
1.708172926446280604e+00,5.011557135100825899e-01,1.543645615222895007e-01,1.567325593825621421e-01
9.007873767518912445e-01,8.299611525176293636e-01,1.178858164106367512e-01,1.112098745425111473e-01
9.247565848541996480e-01,9.584076423198805150e-01,1.414833055646128046e-01,1.446703941117758740e-01
1.736723215927905350e+00,9.305206176710505428e-01,3.309536881969498689e-01,3.308007708493835297e-01
1.618922570264483829e+00,1.069153379454924613e+00,3.576400844008876811e-01,3.600634259806418935e-01
6.902221225360019030e-01,1.161199998034466052e+00,1.175280317343145031e-01,1.255298123922828080e-01
1.709523402059535346e+00,7.330567860402309455e-01,2.393686843423464550e-01,2.279643955606246442e-01
1.746876662952921766e+00,1.007714193153568027e+00,3.710053415171256086e-01,3.723100824123927732e-01
7.667386753506588715e-01,1.105410034974545708e+00,1.283319039631646008e-01,1.228363086473252819e-01
1.440421997858830405e+00,1.090405899567269188e+00,3.076582981750719537e-01,3.106192816320944017e-01
7.951154327318569193e-01,1.058005443490916520e+00,1.286569963660656457e-01,1.220904291789233209e-01
8.652390680421238045e-01,8.651933643461420242e-01,1.168580548548349418e-01,1.143810570198149773e-01
1.241008632992963046e+00,1.048931599625760658e+00,2.354144055448734174e-01,2.364280743236752969e-01
1.283330041926212584e+00,6.653628926244019581e-01,1.463697940205752057e-01,1.494373409527520735e-01
1.218550273097280812e+00,8.592277655076313581e-01,1.814202327869531839e-01,1.817942032336360425e-01
1.311711579956313045e+00,8.820567811947233050e-01,2.069007782943542428e-01,2.029366235994151946e-01
8.197470146381786726e-01,6.049161573960709637e-01,7.855734321703049250e-02,7.578968212845345331e-02
1.667870552191868194e+00,1.104807293592990902e+00,3.910827597408015888e-01,3.955052741970485064e-01
9.167726180429125460e-01,8.104007837107285450e-01,1.176526378138841450e-01,1.176251397354514533e-01
1.869024934578665365e+00,7.787613213770547826e-01,2.926803501936496299e-01,2.842612782094443569e-01
1.272732955384384468e+00,9.103117096618162929e-01,2.059127666657279976e-01,2.101310802070764649e-01
9.555260794168771721e-01,9.138815413931105081e-01,1.404207744195086760e-01,1.425020168180760605e-01
7.615758537624501834e-01,7.371937552369428603e-01,8.612410420073129957e-02,9.049118192699102947e-02
1.227805943624045382e+00,9.855463750374813259e-01,2.150885311486518681e-01,2.134053938167684572e-01
1.064445950227028481e+00,7.119328506130937484e-01,1.242442061074053028e-01,1.283849886995383494e-01
1.434640686082899075e+00,8.788910668942692128e-01,2.335218910091654831e-01,2.282165664091571067e-01
1.247689373934424806e+00,5.093456538721475857e-01,1.075574065161163384e-01,1.104074055704436369e-01
5.554395470010451419e-01,5.490087824995906196e-01,4.934036914011312447e-02,4.688846759197284192e-02
1.749642153212800366e+00,5.585150101015831092e-01,1.794659970879813049e-01,1.828377556125820314e-01
5.775109086790939372e-01,9.331127456421264288e-01,7.702607202690822663e-02,8.205429260899017863e-02
1.741392745788815644e+00,8.607303210470143018e-01,3.003282959436262001e-01,2.966483451835835727e-01
1.719124465125164480e+00,7.523001734187249046e-01,2.490060467281149936e-01,2.487498993306212769e-01
1.885974687931342597e+00,7.598284035642599576e-01,2.873514842417110859e-01,2.875462573739910876e-01
1.496601561727299190e+00,1.129116701103583420e+00,3.410729687643413444e-01,3.470212928535444941e-01
7.409354511580257263e-01,1.008563523958571517e+00,1.119033499557883921e-01,1.154561404126372981e-01
1.162894117181056508e+00,6.900214669361781628e-01,1.343291296764752285e-01,1.282327419564229243e-01
1.159148990255705947e+00,7.459304392828545183e-01,1.452792327512622828e-01,1.475672740548050754e-01
1.448499479722872296e+00,1.167069472022296495e+00,3.389013069236613274e-01,3.426267529705570025e-01
1.071706298606065477e+00,7.673952436647708542e-01,1.354282186241493047e-01,1.460472481037880244e-01
1.513517131953677541e+00,8.550102245702835280e-01,2.435478087149706983e-01,2.351520632311997483e-01
8.058610701467565640e-01,1.013662889920303734e+00,1.252866233125728423e-01,1.226048618129028933e-01
1.030026167219838085e+00,6.584077899063627282e-01,1.103650655063909414e-01,1.170319214468276137e-01
1.314970116931031718e+00,9.544567354917921076e-01,2.281028870349419979e-01,2.213275355419085377e-01
1.141476576821673472e+00,6.639031948493234747e-01,1.261113561800639438e-01,1.201140532604403066e-01
6.837884761535003575e-01,1.102158715190911575e+00,1.102401747631331641e-01,1.128255857400346507e-01
1.948742181143756635e+00,7.912513214677374673e-01,3.172717640358783120e-01,3.223638073402722015e-01
1.536943103204707173e+00,1.183720582300572755e+00,3.781656310719422875e-01,3.748222286350645360e-01
1.749552616686538720e+00,5.448783557560112900e-01,1.745221482347484865e-01,1.772227840962087853e-01
1.036191119433719665e+00,8.738614720028861083e-01,1.488663320045591210e-01,1.494511083517088557e-01
1.917343865253630986e+00,8.182388905102515597e-01,3.236623487549304401e-01,3.312560939250240866e-01
1.718670650829263735e+00,7.039276442384205801e-01,2.295886517560105089e-01,2.295810595574668267e-01
1.969259368381828912e+00,5.870915928142225182e-01,2.221643460631842204e-01,2.271155826230245589e-01
7.960913785847081314e-01,5.562457782394005790e-01,7.091327507698186317e-02,6.639768578041053970e-02
1.215754214901113794e+00,1.072225970504776749e+00,2.347175609544794594e-01,2.337931667071693476e-01
1.078773491108554028e+00,6.224966202299893059e-01,1.103753101994837116e-01,1.098917879306746115e-01
1.420842493404555373e+00,5.225278787992420071e-01,1.287224096538940599e-01,1.344179493913201795e-01
8.753296005019401971e-01,8.912644883274145613e-01,1.221861427811785500e-01,1.250842079787808370e-01
6.507084346260294527e-01,6.557579314325443498e-01,6.565254471405043701e-02,6.189377905758258747e-02
1.214924880243371863e+00,7.588415254360825202e-01,1.572904954982843884e-01,1.607003343166840681e-01
1.459207904779450171e+00,1.067095418990067657e+00,3.050705824800352683e-01,3.089237388621733360e-01
1.076023127736964735e+00,9.209821964379829584e-01,1.658047301807175911e-01,1.652465015691203520e-01
1.981159014074430846e+00,6.044125454231739081e-01,2.319063502516170161e-01,2.306180386764579704e-01
1.108983158223347143e+00,5.900894198107089483e-01,1.082198329315268021e-01,1.072508167044140259e-01
9.497233136567195810e-01,9.177384854792438595e-01,1.399293475282184784e-01,1.314543854982740678e-01
1.720846737649267322e+00,1.089706775811813744e+00,4.028305696451339180e-01,4.037742846857569901e-01
1.200034704549194142e+00,8.310233354307775544e-01,1.711392639030383522e-01,1.723121535491747569e-01
9.098251740488106920e-01,9.720171687651362191e-01,1.405687320880610602e-01,1.362410894692661079e-01
9.297365367074097442e-01,1.054261427268362361e+00,1.579773816859426361e-01,1.616896129353179723e-01
1.920733683866357566e+00,6.128142713868115488e-01,2.261242191681289981e-01,2.192593844890108612e-01
1.942605122239883020e+00,9.589654350329369636e-01,4.078188858570254705e-01,4.050598217500606668e-01
1.469355344364480676e+00,1.183737201773609193e+00,3.529007714977778765e-01,3.505246761528201249e-01
9.181519650121455767e-01,9.805493802806727333e-01,1.436032453003255882e-01,1.535407944602701913e-01
1.567053565578477414e+00,9.944559471947244100e-01,3.097574701541203623e-01,3.017615498378309336e-01
8.251542229041631815e-01,5.768370815911009197e-01,7.594876597504331139e-02,7.876191725107462016e-02
9.831270311209039381e-01,9.033391996400992330e-01,1.439709600671557344e-01,1.486815764551005503e-01
1.312604539554148131e+00,6.028169116989030574e-01,1.355946996890557699e-01,1.374833275092550988e-01
1.101716241746818481e+00,9.974487718216926702e-01,1.874149442886036687e-01,1.933239840103706253e-01
1.026535793951880216e+00,8.347916730524382878e-01,1.400410632154119317e-01,1.350273747797798296e-01
1.961201644229732199e+00,5.401090616592086890e-01,2.003149811484074283e-01,1.889136881368464749e-01
7.553092617196235370e-01,6.533256161842861953e-01,7.676025206380085453e-02,8.059434150865217583e-02
1.420667838424126694e+00,7.731093446189991614e-01,1.978277780163734401e-01,1.918486371930179790e-01
5.578120842257743295e-01,6.014205612463910944e-01,5.275677783904945267e-02,5.112477845631977630e-02
6.375721057008566506e-01,7.328160092697321160e-01,7.027756670362630964e-02,6.438333671650242618e-02
8.149940075175867715e-01,1.199482087050939061e+00,1.519499032372891856e-01,1.572116125220368310e-01
1.987529294021697090e+00,6.538520342474708480e-01,2.563357638632801638e-01,2.606615150376172529e-01
1.589636958841699865e+00,9.016891684939503104e-01,2.791300174835698034e-01,2.755296991740348589e-01
1.802057143443798193e+00,5.030972408409568608e-01,1.657722134011369863e-01,1.702896726241852898e-01
5.742256769550748707e-01,1.163433453820563956e+00,9.307683511114445141e-02,9.368322140774303086e-02
1.522157678979009443e+00,1.090231458017109301e+00,3.342292462118888752e-01,3.335323020590901244e-01
1.159904719154008612e+00,5.538487297338683391e-01,1.072259126435795712e-01,1.075129959537913932e-01
1.124629922833024098e+00,6.148543088866889050e-01,1.145980252961985302e-01,1.135842784969487429e-01
1.562382191371957552e+00,9.122369256916414981e-01,2.762465019411583511e-01,2.793215282602131699e-01
9.624784258033708406e-01,6.107568344006801819e-01,9.483848710965993301e-02,9.639022496187533984e-02
1.270201734906537094e+00,7.230446694763170701e-01,1.580778375036371586e-01,1.563305017714680389e-01
8.910870827355745760e-01,1.050801021028387128e+00,1.486249135322707526e-01,1.536561922613485509e-01
1.087106105888612895e+00,9.834473922825499592e-01,1.810329719213218114e-01,1.779755938475026944e-01
1.299989262807128343e+00,9.475837264902784440e-01,2.224861235934029458e-01,2.239207918087401938e-01
7.368215042393947423e-01,5.293952228460104825e-01,6.295742686307632952e-02,6.506820371933789982e-02
9.142806828578053935e-01,6.487108553487230811e-01,9.456002371755364844e-02,1.019540590167363064e-01
1.130608857832310576e+00,5.837395735852377587e-01,1.095470536274866236e-01,1.070198468107417811e-01
1.209121967792233132e+00,8.944842530153012117e-01,1.879645962950071414e-01,1.966800085265591747e-01
1.700005952016527377e+00,1.022573536982192666e+00,3.630382903144131479e-01,3.639191150725252788e-01
1.464425170801399112e+00,8.371181586672045150e-01,2.266236827238443940e-01,2.256537981705815377e-01
1.343735099783176068e+00,1.064194412311876503e+00,2.690710152935220090e-01,2.657086515388289438e-01
1.804801090550594900e+00,5.529324018507740801e-01,1.846952562756064842e-01,1.876267233708791560e-01
7.960232971651455269e-01,6.042148530584804389e-01,7.601682294054883104e-02,7.626149916276073193e-02
6.561245527670525046e-01,5.441811409544167200e-01,5.735641886596055949e-02,5.183837253632163355e-02
1.090587820051603263e+00,7.848382259683002182e-01,1.418149842994944343e-01,1.361755484182012588e-01
7.057849333359172972e-01,6.388444292088366616e-01,7.002046624184372903e-02,6.724287020284105965e-02
1.333971557151299780e+00,1.147570323816969662e+00,2.928049450622102201e-01,2.894249150428543915e-01
1.360464998098827261e+00,6.086710755116228055e-01,1.432378450854861207e-01,1.486893570441221724e-01
6.973903246245352072e-01,1.062133518756132489e+00,1.090195000849169260e-01,1.158971915747678133e-01
1.574080992044589955e+00,5.477843627209719735e-01,1.535284437894858800e-01,1.578712419088234287e-01
1.334809225138416711e+00,6.664807761566304833e-01,1.541808758721706918e-01,1.559702203223260197e-01
1.134772991404461528e+00,7.390257568102944763e-01,1.399883511099585254e-01,1.378471600707354972e-01
1.876222659948962201e+00,1.137682521736036456e+00,4.890077612946065466e-01,4.892801773492077566e-01
1.783868441575014785e+00,1.172259494803679303e+00,4.707552865330725256e-01,4.751788215632152812e-01
8.314537456473004573e-01,9.587213066580135834e-01,1.232299538818755480e-01,1.338848150504921009e-01
