E,P
2.332466493298659846e+07,1.088404041602139133e-01
2.336467293458691984e+07,1.090024721452367007e-01
2.340468093618723750e+07,1.091644270859149501e-01
2.344468893778755888e+07,1.093262688933138993e-01
2.348469693938787654e+07,1.094879974789125104e-01
2.352470494098819792e+07,1.096496127546033317e-01
2.356471294258851930e+07,1.098111146326923304e-01
2.360472094418883696e+07,1.099725030258986436e-01
2.364472894578915834e+07,1.101337778473545359e-01
2.368473694738947973e+07,1.102949390106050948e-01
2.372474494898979738e+07,1.104559864296080773e-01
2.376475295059011877e+07,1.106169200187338275e-01
2.380476095219044015e+07,1.107777396927649288e-01
2.384476895379075781e+07,1.109384453668961351e-01
2.388477695539107919e+07,1.110990369567341485e-01
2.392478495699140057e+07,1.112595143782973972e-01
2.396479295859171823e+07,1.114198775480158138e-01
2.400480096019203961e+07,1.115801263827307654e-01
2.404480896179236099e+07,1.117402607996947073e-01
2.408481696339267865e+07,1.119002807165710156e-01
2.412482496499300003e+07,1.120601860514338355e-01
2.416483296659331769e+07,1.122199767227678446e-01
2.420484096819363907e+07,1.123796526494679759e-01
2.424484896979396045e+07,1.125392137508393064e-01
2.428485697139427811e+07,1.126986599465967243e-01
2.432486497299459949e+07,1.128579911568648730e-01
2.436487297459492087e+07,1.130172073021777357e-01
2.440488097619523853e+07,1.131763083034785233e-01
2.444488897779555991e+07,1.133352940821194393e-01
2.448489697939588130e+07,1.134941645598614712e-01
2.452490498099619895e+07,1.136529196588740159e-01
2.456491298259652033e+07,1.138115593017348798e-01
2.460492098419684172e+07,1.139700834114298067e-01
2.464492898579715937e+07,1.141284919113523810e-01
2.468493698739748076e+07,1.142867847253037916e-01
2.472494498899780214e+07,1.144449617774924433e-01
2.476495299059811980e+07,1.146030229925339011e-01
2.480496099219844118e+07,1.147609682954504745e-01
2.484496899379875883e+07,1.149187976116710780e-01
2.488497699539908022e+07,1.150765108670309261e-01
2.492498499699940160e+07,1.152341079877712976e-01
2.496499299859971926e+07,1.153915889005392159e-01
2.500500100020004064e+07,1.155489535323872691e-01
2.504500900180036202e+07,1.157062018107733320e-01
2.508501700340067968e+07,1.158633336635602057e-01
2.512502500500100106e+07,1.160203490190155062e-01
2.516503300660132244e+07,1.161772478058112484e-01
2.520504100820164010e+07,1.163340299530236099e-01
2.524504900980196148e+07,1.164906953901327369e-01
2.528505701140228286e+07,1.166472440470223831e-01
2.532506501300260052e+07,1.168036758539796049e-01
2.536507301460292190e+07,1.169599907416945805e-01
2.540508101620324329e+07,1.171161886412602354e-01
2.544508901780356094e+07,1.172722694841719510e-01
2.548509701940388232e+07,1.174282332023273839e-01
2.552510502100419998e+07,1.175840797280260086e-01
2.556511302260452136e+07,1.177398089939690057e-01
2.560512102420484275e+07,1.178954209332587766e-01
2.564512902580516040e+07,1.180509154793988047e-01
2.568513702740548179e+07,1.182062925662932251e-01
2.572514502900580317e+07,1.183615521282466582e-01
2.576515303060612082e+07,1.185166940999637097e-01
2.580516103220644221e+07,1.186717184165489158e-01
2.584516903380676359e+07,1.188266250135062013e-01
2.588517703540708125e+07,1.189814138267386440e-01
2.592518503700740263e+07,1.191360847925482663e-01
2.596519303860772401e+07,1.192906378476355361e-01
2.600520104020804167e+07,1.194450729290991720e-01
2.604520904180836305e+07,1.195993899744358241e-01
2.608521704340868443e+07,1.197535889215396582e-01
2.612522504500900209e+07,1.199076697087020638e-01
2.616523304660932347e+07,1.200616322746114184e-01
2.620524104820964113e+07,1.202154765583526297e-01
2.624524904980996251e+07,1.203692024994068993e-01
2.628525705141028389e+07,1.205228100376512651e-01
2.632526505301060155e+07,1.206762991133584623e-01
2.636527305461092293e+07,1.208296696671963266e-01
2.640528105621124431e+07,1.209829216402277391e-01
2.644528905781156197e+07,1.211360549739100012e-01
2.648529705941188335e+07,1.212890696100947241e-01
2.652530506101220474e+07,1.214419654910273150e-01
2.656531306261252239e+07,1.215947425593466996e-01
2.660532106421284378e+07,1.217474007580850170e-01
2.664532906581316516e+07,1.218999400306671754e-01
2.668533706741348282e+07,1.220523603209104635e-01
2.672534506901380420e+07,1.222046615730244118e-01
2.676535307061412185e+07,1.223568437316101265e-01
2.680536107221444324e+07,1.225089067416602062e-01
2.684536907381476462e+07,1.226608505485581729e-01
2.688537707541508228e+07,1.228126750980781945e-01
2.692538507701540366e+07,1.229643803363847654e-01
2.696539307861572504e+07,1.231159662100321933e-01
2.700540108021604270e+07,1.232674326659643910e-01
2.704540908181636408e+07,1.234187796515143765e-01
2.708541708341668546e+07,1.235700071144039680e-01
2.712542508501700312e+07,1.237211150027433260e-01
2.716543308661732450e+07,1.238721032650307308e-01
2.720544108821764588e+07,1.240229718501520140e-01
2.724544908981796354e+07,1.241737207073802252e-01
2.728545709141828492e+07,1.243243497863754099e-01
2.732546509301860631e+07,1.244748590371839575e-01
2.736547309461892396e+07,1.246252484102383928e-01
2.740548109621924534e+07,1.247755178563569600e-01
2.744548909781956300e+07,1.249256673267431506e-01
2.748549709941988438e+07,1.250756967729854119e-01
2.752550510102020577e+07,1.252256061470566617e-01
2.756551310262052342e+07,1.253753954013138716e-01
2.760552110422084481e+07,1.255250644884978728e-01
2.764552910582116619e+07,1.256746133617326067e-01
2.768553710742148384e+07,1.258240419745250416e-01
2.772554510902180523e+07,1.259733502807646177e-01
2.776555311062212661e+07,1.261225382347228030e-01
2.780556111222244427e+07,1.262716057910527045e-01
2.784556911382276565e+07,1.264205529047888465e-01
2.788557711542308703e+07,1.265693795313463932e-01
2.792558511702340469e+07,1.267180856265210098e-01
2.796559311862372607e+07,1.268666711464884744e-01
2.800560112022404745e+07,1.270151360478039559e-01
2.804560912182436511e+07,1.271634802874019032e-01
2.808561712342468649e+07,1.273117038225955455e-01
2.812562512502500415e+07,1.274598066110762540e-01
2.816563312662532553e+07,1.276077886109135140e-01
2.820564112822564691e+07,1.277556497805540370e-01
2.824564912982596457e+07,1.279033900788217881e-01
2.828565713142628595e+07,1.280510094649170982e-01
2.832566513302660733e+07,1.281985078984166637e-01
2.836567313462692499e+07,1.283458853392727417e-01
2.840568113622724637e+07,1.284931417478130111e-01
2.844568913782756776e+07,1.286402770847398791e-01
2.848569713942788541e+07,1.287872913111302031e-01
2.852570514102820680e+07,1.289341843884348748e-01
2.856571314262852818e+07,1.290809562784781817e-01
2.860572114422884583e+07,1.292276069434575569e-01
2.864572914582916722e+07,1.293741363459430527e-01
2.868573714742948860e+07,1.295205444488768398e-01
2.872574514902980626e+07,1.296668312155728753e-01
2.876575315063012764e+07,1.298129966097164023e-01
2.880576115223044530e+07,1.299590405953633676e-01
2.884576915383076668e+07,1.301049631369402271e-01
2.888577715543108806e+07,1.302507641992431686e-01
2.892578515703140572e+07,1.303964437474380011e-01
2.896579315863172710e+07,1.305420017470593774e-01
2.900580116023204848e+07,1.306874381640105443e-01
2.904580916183236614e+07,1.308327529645627041e-01
2.908581716343268752e+07,1.309779461153548208e-01
2.912582516503300890e+07,1.311230175833927869e-01
2.916583316663332656e+07,1.312679673360492572e-01
2.920584116823364794e+07,1.314127953410630656e-01
2.924584916983396932e+07,1.315575015665387260e-01
2.928585717143428698e+07,1.317020859809459321e-01
2.932586517303460836e+07,1.318465485531192527e-01
2.936587317463492975e+07,1.319908892522574650e-01
2.940588117623524740e+07,1.321351080479231666e-01
2.944588917783556879e+07,1.322792049100422751e-01
2.948589717943588644e+07,1.324231798089035572e-01
2.952590518103620782e+07,1.325670327151581562e-01
2.956591318263652921e+07,1.327107635998190094e-01
2.960592118423684686e+07,1.328543724342605981e-01
2.964592918583716825e+07,1.329978591902181151e-01
2.968593718743748963e+07,1.331412238397873815e-01
2.972594518903780729e+07,1.332844663554239029e-01
2.976595319063812867e+07,1.334275867099428414e-01
2.980596119223845005e+07,1.335705848765181558e-01
2.984596919383876771e+07,1.337134608286822957e-01
2.988597719543908909e+07,1.338562145403256465e-01
2.992598519703941047e+07,1.339988459856960579e-01
2.996599319863972813e+07,1.341413551393983161e-01
3.000600120024004951e+07,1.342837419763937001e-01
3.004600920184037089e+07,1.344260064719993986e-01
3.008601720344068855e+07,1.345681486018880102e-01
3.012602520504100993e+07,1.347101683420872109e-01
3.016603320664132759e+07,1.348520656689789488e-01
3.020604120824164897e+07,1.349938405592992219e-01
3.024604920984197035e+07,1.351354929901373847e-01
3.028605721144228801e+07,1.352770229389357592e-01
3.032606521304260939e+07,1.354184303834890246e-01
3.036607321464293078e+07,1.355597153019437451e-01
3.040608121624324843e+07,1.357008776727978983e-01
3.044608921784356982e+07,1.358419174749002922e-01
3.048609721944389120e+07,1.359828346874500937e-01
3.052610522104420885e+07,1.361236292899962452e-01
3.056611322264453024e+07,1.362643012624371042e-01
3.060612122424485162e+07,1.364048505850196935e-01
3.064612922584516928e+07,1.365452772383393409e-01
3.068613722744549066e+07,1.366855812033392070e-01
3.072614522904580832e+07,1.368257624613095080e-01
3.076615323064612970e+07,1.369658209938872939e-01
3.080616123224645108e+07,1.371057567830556989e-01
3.084616923384676874e+07,1.372455698111434974e-01
3.088617723544709012e+07,1.373852600608246599e-01
3.092618523704741150e+07,1.375248275151176314e-01
3.096619323864772916e+07,1.376642721573849426e-01
3.100620124024805054e+07,1.378035939713326274e-01
3.104620924184837192e+07,1.379427929410097786e-01
3.108621724344868958e+07,1.380818690508077984e-01
3.112622524504901096e+07,1.382208222854601209e-01
3.116623324664933234e+07,1.383596526300414631e-01
3.120624124824965000e+07,1.384983600699674633e-01
3.124624924984997138e+07,1.386369445909939602e-01
3.128625725145029277e+07,1.387754061792166593e-01
3.132626525305061042e+07,1.389137448210703285e-01
3.136627325465093181e+07,1.390519605033285477e-01
3.140628125625124946e+07,1.391900532131029045e-01
3.144628925785157084e+07,1.393280229378426882e-01
3.148629725945189223e+07,1.394658696653341134e-01
3.152630526105220988e+07,1.396035933836999310e-01
3.156631326265253127e+07,1.397411940813988174e-01
3.160632126425285265e+07,1.398786717472248198e-01
3.164632926585317031e+07,1.400160263703068564e-01
3.168633726745349169e+07,1.401532579401080503e-01
3.172634526905381307e+07,1.402903664464254241e-01
3.176635327065413073e+07,1.404273518793889564e-01
3.180636127225445211e+07,1.405642142294614427e-01
3.184636927385477349e+07,1.407009534874376078e-01
3.188637727545509115e+07,1.408375696444437442e-01
3.192638527705541253e+07,1.409740626919371298e-01
3.196639327865573391e+07,1.411104326217053340e-01
3.200640128025605157e+07,1.412466794258658287e-01
3.204640928185637295e+07,1.413828030968654059e-01
3.208641728345669061e+07,1.415188036274794003e-01
3.212642528505701199e+07,1.416546810108114673e-01
3.216643328665733337e+07,1.417904352402927781e-01
3.220644128825765103e+07,1.419260663096814645e-01
3.224644928985797241e+07,1.420615742130621750e-01
3.228645729145829380e+07,1.421969589448454085e-01
3.232646529305861145e+07,1.423322204997670426e-01
3.236647329465893283e+07,1.424673588728876117e-01
3.240648129625925422e+07,1.426023740595918909e-01
3.244648929785957187e+07,1.427372660555882022e-01
3.248649729945989326e+07,1.428720348569079701e-01
3.252650530106021464e+07,1.430066804599050279e-01
3.256651330266053230e+07,1.431412028612551179e-01
3.260652130426085368e+07,1.432756020579553091e-01
3.264652930586117506e+07,1.434098780473233858e-01
3.268653730746149272e+07,1.435440308269972931e-01
3.272654530906181410e+07,1.436780603949346369e-01
3.276655331066213176e+07,1.438119667494118792e-01
3.280656131226245314e+07,1.439457498890240605e-01
3.284656931386277452e+07,1.440794098126839951e-01
3.288657731546309218e+07,1.442129465196217986e-01
3.292658531706341356e+07,1.443463600093842225e-01
3.296659331866373494e+07,1.444796502818342099e-01
3.300660132026405260e+07,1.446128173371501735e-01
3.304660932186437398e+07,1.447458611758254410e-01
3.308661732346469536e+07,1.448787817986677828e-01
3.312662532506501302e+07,1.450115792067986353e-01
3.316663332666533440e+07,1.451442534016527119e-01
3.320664132826565579e+07,1.452768043849772817e-01
3.324664932986597344e+07,1.454092321588315861e-01
3.328665733146629483e+07,1.455415367255863679e-01
3.332666533306661621e+07,1.456737180879231763e-01
3.336667333466693386e+07,1.458057762488337294e-01
3.340668133626725525e+07,1.459377112116195530e-01
3.344668933786757290e+07,1.460695229798910644e-01
3.348669733946789429e+07,1.462012115575672677e-01
3.352670534106821567e+07,1.463327769488750041e-01
3.356671334266853333e+07,1.464642191583483966e-01
3.360672134426885843e+07,1.465955381908282673e-01
3.364672934586917609e+07,1.467267340514615270e-01
3.368673734746949375e+07,1.468578067457005643e-01
3.372674534906981140e+07,1.469887562793027458e-01
3.376675335067013651e+07,1.471195826583296673e-01
3.380676135227045417e+07,1.472502858891466260e-01
3.384676935387077183e+07,1.473808659784220931e-01
3.388677735547109693e+07,1.475113229331270481e-01
3.392678535707141459e+07,1.476416567605343122e-01
3.396679335867173225e+07,1.477718674682180489e-01
3.400680136027205735e+07,1.479019550640532088e-01
3.404680936187237501e+07,1.480319195562147527e-01
3.408681736347269267e+07,1.481617609531771518e-01
3.412682536507301778e+07,1.482914792637138879e-01
3.416683336667333543e+07,1.484210744968966489e-01
3.420684136827365309e+07,1.485505466620948289e-01
3.424684936987397820e+07,1.486798957689749456e-01
3.428685737147429585e+07,1.488091218275000016e-01
3.432686537307461351e+07,1.489382248479288740e-01
3.436687337467493862e+07,1.490672048408157035e-01
3.440688137627525628e+07,1.491960618170093122e-01
3.444688937787557393e+07,1.493247957876526200e-01
3.448689737947589904e+07,1.494534067641820063e-01
3.452690538107621670e+07,1.495818947583265890e-01
3.456691338267653435e+07,1.497102597821078074e-01
3.460692138427685946e+07,1.498385018478388120e-01
3.464692938587717712e+07,1.499666209681235485e-01
3.468693738747749478e+07,1.500946171558565911e-01
3.472694538907781988e+07,1.502224904242222270e-01
3.476695339067813754e+07,1.503502407866939283e-01
3.480696139227845520e+07,1.504778682570337145e-01
3.484696939387878031e+07,1.506053728492915966e-01
3.488697739547909796e+07,1.507327545778049671e-01
3.492698539707941562e+07,1.508600134571979057e-01
3.496699339867974073e+07,1.509871495023806243e-01
3.500700140028005838e+07,1.511141627285488565e-01
3.504700940188037604e+07,1.512410531511831913e-01
3.508701740348069370e+07,1.513678207860485736e-01
3.512702540508101881e+07,1.514944656491935548e-01
3.516703340668133646e+07,1.516209877569497100e-01
3.520704140828165412e+07,1.517473871259310825e-01
3.524704940988197923e+07,1.518736637730335459e-01
3.528705741148229688e+07,1.519998177154341101e-01
