t,N1,N2,dN1_dt,dN1_dt_noisy
2.578350744609913203e+00,4.138927989081185643e+01,2.796713695497007279e+01,8.497477950977744499e+00,8.454100907526468589e+00
2.589464325405645528e+00,4.148365509274020013e+01,2.802798177852460526e+01,8.486228191966731060e+00,8.592283225968909477e+00
2.600577906201377854e+00,4.157790434388467560e+01,2.808882856463599964e+01,8.474818698520556026e+00,8.513656347420731407e+00
2.611691486997110179e+00,4.167202585283146021e+01,2.814967677207895846e+01,8.463250228849934942e+00,8.325840503963981121e+00
2.622805067792842504e+00,4.176601786935281524e+01,2.821052586524843520e+01,8.451523550950600594e+00,8.469770365637399934e+00
2.633918648588574829e+00,4.185987872777732832e+01,2.827137532044002555e+01,8.439639439610028049e+00,8.540560190301510701e+00
2.645032229384307598e+00,4.195360667500726493e+01,2.833222460012661870e+01,8.427598686358258817e+00,8.273783826353497517e+00
2.656145810180039923e+00,4.204719996129171733e+01,2.839307316672727310e+01,8.415402094332815608e+00,8.345239621360502014e+00
2.667259390975772249e+00,4.214065684779759380e+01,2.845392048374557348e+01,8.403050477707543209e+00,8.424646587206234827e+00
2.678372971771504574e+00,4.223397560660963279e+01,2.851476601576961301e+01,8.390544661554962147e+00,8.276924387647836667e+00
2.689486552567236899e+00,4.232715452073038165e+01,2.857560922847199336e+01,8.377885481708279514e+00,8.286425651643265056e+00
2.700600133362969224e+00,4.242019188408022501e+01,2.863644958860983181e+01,8.365073784623191955e+00,8.473313289067021969e+00
2.711713714158701549e+00,4.251308600149734218e+01,2.869728656402476119e+01,8.352110427239360035e+00,8.513600399587211598e+00
2.722827294954434318e+00,4.260583518873776399e+01,2.875811962364293706e+01,8.338996276841717403e+00,8.300332189857536846e+00
2.733940875750166644e+00,4.269843777247530880e+01,2.881894823747500567e+01,8.325732210921486853e+00,8.265171004044509218e+00
2.745054456545898969e+00,4.279089209030163943e+01,2.887977187661614664e+01,8.312319117037011651e+00,8.267775054006408553e+00
2.756168037341631294e+00,4.288319649072623463e+01,2.894059001324604452e+01,8.298757892674403891e+00,8.112505224142733340e+00
2.767281618137363619e+00,4.297534933317638206e+01,2.900140212062890299e+01,8.285049445107972588e+00,8.282989241216446530e+00
2.778395198933095944e+00,4.306734898799719957e+01,2.906220767311343067e+01,8.271194691260518539e+00,8.311806040138129958e+00
2.789508779728828269e+00,4.315919383645162810e+01,2.912300614613286243e+01,8.257194557563446224e+00,8.333948916503214122e+00
2.800622360524560595e+00,4.325088227072042457e+01,2.918379701620493449e+01,8.243049979816762018e+00,8.440949750841092225e+00
2.811735941320293364e+00,4.334241269390216189e+01,2.924457976093190581e+01,8.228761903048933846e+00,8.138838528135117656e+00
2.822849522116025689e+00,4.343378352001323606e+01,2.930535385900053669e+01,8.214331281376622940e+00,8.325467403381503928e+00
2.833963102911758014e+00,4.352499317398786616e+01,2.936611879018211368e+01,8.199759077864333889e+00,8.216387477503943160e+00
2.845076683707490339e+00,4.361604009167809437e+01,2.942687403533243540e+01,8.185046264383997183e+00,8.146041459757775272e+00
2.856190264503222664e+00,4.370692271985377886e+01,2.948761907639180535e+01,8.170193821474446949e+00,8.250803944212675489e+00
2.867303845298954990e+00,4.379763951620259377e+01,2.954835339638504976e+01,8.155202738200847179e+00,8.139117943584109227e+00
2.878417426094687315e+00,4.388818894933004344e+01,2.960907647942150334e+01,8.140074012014114402e+00,8.067815131430219111e+00
2.889531006890420084e+00,4.397856949875944821e+01,2.966978781069501636e+01,8.124808648610235551e+00,8.197729168470701211e+00
2.900644587686152409e+00,4.406877965493194438e+01,2.973048687648395472e+01,8.109407661789653332e+00,8.052230230686248547e+00
2.911758168481884734e+00,4.415881791920649135e+01,2.979117316415118921e+01,8.093872073316576987e+00,8.122975187227540417e+00
2.922871749277617059e+00,4.424868280385987163e+01,2.985184616214411690e+01,8.078202912778335687e+00,8.153324887309292279e+00
2.933985330073349385e+00,4.433837283208668367e+01,2.991250535999463622e+01,8.062401217444769230e+00,8.094916627308451851e+00
2.945098910869081710e+00,4.442788653799935616e+01,2.997315024831917185e+01,8.046468032127586767e+00,7.940059869763407718e+00
2.956212491664814035e+00,4.451722246662812665e+01,3.003378031881864629e+01,8.030404409039864078e+00,8.104461564088190073e+00
2.967326072460546360e+00,4.460637917392105578e+01,3.009439506427851541e+01,8.014211407655526642e+00,8.117920844567549921e+00
2.978439653256279129e+00,4.469535522674403438e+01,3.015499397856872932e+01,7.997890094568941066e+00,7.905401157969744297e+00
2.989553234052011454e+00,4.478414920288075507e+01,3.021557655664376085e+01,7.981441543354570456e+00,7.884438841571094869e+00
3.000666814847743780e+00,4.487275969103274065e+01,3.027614229454259842e+01,7.964866834426755027e+00,7.734124023727414254e+00
3.011780395643476105e+00,4.496118529081934412e+01,3.033669068938873892e+01,7.948167054899569095e+00,7.916287414920252452e+00
3.022893976439208430e+00,4.504942461277772736e+01,3.039722123939019838e+01,7.931343298446813961e+00,7.788796036915935694e+00
3.034007557234940755e+00,4.513747627836286824e+01,3.045773344383950132e+01,7.914396665162144018e+00,7.921661006355280144e+00
3.045121138030673080e+00,4.522533891994757482e+01,3.051822680311368785e+01,7.897328261419341189e+00,7.926920344118520312e+00
3.056234718826405850e+00,4.531301118082247115e+01,3.057870081867431367e+01,7.880139199732725253e+00,7.993516092021297759e+00
3.067348299622138175e+00,4.540049171519601146e+01,3.063915499306744294e+01,7.862830598617760458e+00,7.822328251344439209e+00
3.078461880417870500e+00,4.548777919754786581e+01,3.069958883209669409e+01,7.845403581162134543e+00,7.782412447657375054e+00
3.089575461213602825e+00,4.557487236155454724e+01,3.076000185322565272e+01,7.827859269469856329e+00,7.873955591992630509e+00
3.100689042009335150e+00,4.566176991283264641e+01,3.082039356494444604e+01,7.810198796496942819e+00,7.768936610440526636e+00
3.111802622805067475e+00,4.574847056197010886e+01,3.088076347533770871e+01,7.792423301390707380e+00,7.809882836564866260e+00
3.122916203600799800e+00,4.583497303294132053e+01,3.094111109410675198e+01,7.774533928176205144e+00,7.829948608543085165e+00
3.134029784396532126e+00,4.592127606310705801e+01,3.100143593256958852e+01,7.756531825598946384e+00,7.641094940791858470e+00
3.145143365192264895e+00,4.600737840321452410e+01,3.106173750366091824e+01,7.738418146967955380e+00,7.885776540859048112e+00
3.156256945987997220e+00,4.609327881739731936e+01,3.112201532193211051e+01,7.720194049999293817e+00,7.705320956460099957e+00
3.167370526783729545e+00,4.617897608317546343e+01,3.118226890355124681e+01,7.701860696659910133e+00,7.816950733352257430e+00
3.178484107579461870e+00,4.626446899145538083e+01,3.124249776630307807e+01,7.683419253011938288e+00,7.790735333970086884e+00
3.189597688375194195e+00,4.634975634652991516e+01,3.130270142958905311e+01,7.664870889057429082e+00,7.595990037260391681e+00
3.200711269170926521e+00,4.643483696607830069e+01,3.136287941442730798e+01,7.646216778583501572e+00,7.480431191061516216e+00
3.211824849966658846e+00,4.651970968116620497e+01,3.142303124345266241e+01,7.627458099007935921e+00,7.715843960412920310e+00
3.222938430762391615e+00,4.660437333624570044e+01,3.148315644091662691e+01,7.608596031225288492e+00,7.721543845320730348e+00
3.234052011558123940e+00,4.668882678915525730e+01,3.154325453268739210e+01,7.589631759453373760e+00,7.546971094185951578e+00
3.245165592353856265e+00,4.677306891111977194e+01,3.160332504624985006e+01,7.570566471080364401e+00,7.558063620965942420e+00
3.256279173149588591e+00,4.685709858675053852e+01,3.166336751070556943e+01,7.551401356512259966e+00,7.505364600587293822e+00
3.267392753945320916e+00,4.694091471404527027e+01,3.172338145677280963e+01,7.532137609020979951e+00,7.568245981093682850e+00
3.278506334741053241e+00,4.702451620438809243e+01,3.178336641678652086e+01,7.512776424592876090e+00,7.355523679591811970e+00
3.289619915536785566e+00,4.710790198254953509e+01,3.184332192469834055e+01,7.493319001777843269e+00,7.462533257860050284e+00
3.300733496332517891e+00,4.719107098668653322e+01,3.190324751607658627e+01,7.473766541538972241e+00,7.552382030950819392e+00
3.311847077128250660e+00,4.727402216834244797e+01,3.196314272810627699e+01,7.454120247102694385e+00,7.514773149086958703e+00
3.322960657923982986e+00,4.735675449244704538e+01,3.202300709958910829e+01,7.434381323809570397e+00,7.322102557618074492e+00
3.334074238719715311e+00,4.743926693731648925e+01,3.208284017094346297e+01,7.414550978965603889e+00,7.564278866782629507e+00
3.345187819515447636e+00,4.752155849465336246e+01,3.214264148420441813e+01,7.394630421694141198e+00,7.294422940114304588e+00
3.356301400311179961e+00,4.760362816954667409e+01,3.220241058302373460e+01,7.374620862788384024e+00,7.386789053785525638e+00
3.367414981106912286e+00,4.768547498047181676e+01,3.226214701266986395e+01,7.354523514564527353e+00,7.261400217485754816e+00
3.378528561902644611e+00,4.776709795929061642e+01,3.232185032002794856e+01,7.334339590715447166e+00,7.341437305053296392e+00
3.389642142698377381e+00,4.784849615125128963e+01,3.238152005359980734e+01,7.314070306165071145e+00,7.300481361493432964e+00
3.400755723494109706e+00,4.792966861498847209e+01,3.244115576350395713e+01,7.293716876923383552e+00,7.323182589519716679e+00
3.411869304289842031e+00,4.801061442252322564e+01,3.250075700147559132e+01,7.273280519942032285e+00,7.390187856550156198e+00
3.422982885085574356e+00,4.809133265926298861e+01,3.256032332086661540e+01,7.252762452970634044e+00,7.140152304245638959e+00
3.434096465881306681e+00,4.817182242400163972e+01,3.261985427664558301e+01,7.232163894413715433e+00,7.173124125538105744e+00
3.445210046677039006e+00,4.825208282891946254e+01,3.267934942539778120e+01,7.211486063188356610e+00,7.235339504642186448e+00
3.456323627472771332e+00,4.833211299958313845e+01,3.273880832532514518e+01,7.190730178582456666e+00,7.056242557606889676e+00
3.467437208268503657e+00,4.841191207494576076e+01,3.279823053624632223e+01,7.169897460113783261e+00,7.190311887003837832e+00
3.478550789064236426e+00,4.849147920734686323e+01,3.285761561959664334e+01,7.148989127389620890e+00,7.149978245007583055e+00
3.489664369859968751e+00,4.857081356251234183e+01,3.291696313842811605e+01,7.128006399967206974e+00,7.115522426349836671e+00
3.500777950655701076e+00,4.864991431955454004e+01,3.297627265740944580e+01,7.106950497214837625e+00,7.169217223320518251e+00
3.511891531451433401e+00,4.872878067097219201e+01,3.303554374282602168e+01,7.085822638173708832e+00,7.189204495245012261e+00
3.523005112247165727e+00,4.880741182265046518e+01,3.309477596257993071e+01,7.064624041420495715e+00,7.063639641684296144e+00
3.534118693042898052e+00,4.888580699386090345e+01,3.315396888618992932e+01,7.043355924930684964e+00,6.979914167554932547e+00
3.545232273838630377e+00,4.896396541726149110e+01,3.321312208479147188e+01,7.022019505942626694e+00,7.053389916946269267e+00
3.556345854634362702e+00,4.904188633889661020e+01,3.327223513113671061e+01,7.000616000822356355e+00,6.846673074247303425e+00
3.567459435430095471e+00,4.911956901819705479e+01,3.333130759959446721e+01,6.979146624929191134e+00,7.011323470834136096e+00
3.578573016225827796e+00,4.919701272753343346e+01,3.339033906686921682e+01,6.957612592461536849e+00,7.020984648010076157e+00
3.589686597021560122e+00,4.927421675132620038e+01,3.344932911710815659e+01,6.936015115784389451e+00,7.020802666051596752e+00
3.600800177817292447e+00,4.935118039405113421e+01,3.350827733185500534e+01,6.914355405263144405e+00,7.114720374777738776e+00
3.611913758613024772e+00,4.942790297439734104e+01,3.356718329311491544e+01,6.892634669709281958e+00,6.739105665235686438e+00
3.623027339408757097e+00,4.950438382397597792e+01,3.362604658478240083e+01,6.870854116281215340e+00,6.868922937330127709e+00
3.634140920204489422e+00,4.958062228732020316e+01,3.368486679264136541e+01,6.849014950358182752e+00,6.654306928395553378e+00
3.645254501000222191e+00,4.965661772188522605e+01,3.374364350436508175e+01,6.827118375414846341e+00,6.763286181109466888e+00
3.656368081795954517e+00,4.973236949804826423e+01,3.380237630951621242e+01,6.805165592896714521e+00,6.668917778938880936e+00
3.667481662591686842e+00,4.980787699910857924e+01,3.386106479954677440e+01,6.783157802096370759e+00,6.839783579716734785e+00
3.678595243387419167e+00,4.988313962128744095e+01,3.391970856779819599e+01,6.761096200030480396e+00,6.817620160625876835e+00
3.689708824183151492e+00,4.995815677372816310e+01,3.397830720950125283e+01,6.738981981317655467e+00,6.585133427964921182e+00
3.700822404978883817e+00,5.003292787849607492e+01,3.403686032177611054e+01,6.716816338057096658e+00,6.733369574735503349e+00
3.711935985774616142e+00,5.010745237057854240e+01,3.409536750363232471e+01,6.694600459708077267e+00,6.723526343949864703e+00
3.723049566570348468e+00,5.018172969788493276e+01,3.415382835596880540e+01,6.672335532970262939e+00,6.773181894538187642e+00
3.734163147366081237e+00,5.025575932124667844e+01,3.421224248157385972e+01,6.650022741664848525e+00,6.521892690165373985e+00
3.745276728161813562e+00,5.032954071441721311e+01,3.427060948512515637e+01,6.627663266616551141e+00,6.708193499281065009e+00
3.756390308957545887e+00,5.040307336407199301e+01,3.432892897318976821e+01,6.605258285536429241e+00,6.582875992307481994e+00
3.767503889753278212e+00,5.047635676980852537e+01,3.438720055422410837e+01,6.582808972905574763e+00,6.547020295589117467e+00
3.778617470549010537e+00,5.054939044414631866e+01,3.444542383857400836e+01,6.560316499859654371e+00,6.616018353295245014e+00
3.789731051344742863e+00,5.062217391252692522e+01,3.450359843847463992e+01,6.537782034074296256e+00,6.580167346674975271e+00
3.800844632140475188e+00,5.069470671331391287e+01,3.456172396805058611e+01,6.515206739651332235e+00,6.528553911295780665e+00
3.811958212936207957e+00,5.076698839779288619e+01,3.461980004331579153e+01,6.492591777005955578e+00,6.567710254055276309e+00
3.823071793731940282e+00,5.083901853017146522e+01,3.467782628217356233e+01,6.469938302754727033e+00,6.624572783268250831e+00
3.834185374527672607e+00,5.091079668757930676e+01,3.473580230441662309e+01,6.447247469604402426e+00,6.639372403736682138e+00
3.845298955323404932e+00,5.098232246006809731e+01,3.479372773172703148e+01,6.424520426241745241e+00,6.466816799501591717e+00
3.856412536119137258e+00,5.105359545061152460e+01,3.485160218767626361e+01,6.401758317224155448e+00,6.470984272372843016e+00
3.867526116914869583e+00,5.112461527510534154e+01,3.490942529772515002e+01,6.378962282871184719e+00,6.195377165438705092e+00
3.878639697710601908e+00,5.119538156236729520e+01,3.496719668922389701e+01,6.356133459156995791e+00,6.440850323812656875e+00
3.889753278506334233e+00,5.126589395413717654e+01,3.502491599141210088e+01,6.333272977603639831e+00,6.123890199537906476e+00
3.900866859302067002e+00,5.133615210507679905e+01,3.508258283541872657e+01,6.310381965175341001e+00,6.320386720483835319e+00
3.911980440097799328e+00,5.140615568276999880e+01,3.514019685426212902e+01,6.287461544173555517e+00,6.371967784530451873e+00
3.923094020893531653e+00,5.147590436772264866e+01,3.519775768285003181e+01,6.264512832133063647e+00,6.170031488687213184e+00
3.934207601689263978e+00,5.154539785336263691e+01,3.525526495797953430e+01,6.241536941718873521e+00,6.238750243859730205e+00
3.945321182484996303e+00,5.161463584603988153e+01,3.531271831833711872e+01,6.218534980624080610e+00,6.118364883515500452e+00
3.956434763280728628e+00,5.168361806502633016e+01,3.537011740449864305e+01,6.195508051468672228e+00,6.335740019368024001e+00
3.967548344076460953e+00,5.175234424251596010e+01,3.542746185892934818e+01,6.172457251699169589e+00,6.160381228819609589e+00
3.978661924872193723e+00,5.182081412362477124e+01,3.548475132598384363e+01,6.149383673489266400e+00,6.276470360584555763e+00
3.989775505667926048e+00,5.188902746639078600e+01,3.554198545190612890e+01,6.126288403641349412e+00,6.088832089960175331e+00
