Ar,M,M_noisy
1.173678735747149426e+00,6.375384552066312160e-01,6.392772943251925355e-01
1.174074814962992708e+00,6.374583905383732763e-01,6.352031311444925610e-01
1.174470894178835767e+00,6.373783596898382475e-01,6.394242629808780665e-01
1.174866973394678826e+00,6.373396515046283461e-01,6.396515453339112200e-01
1.175263052610522108e+00,6.372597127635882819e-01,6.369247755966299662e-01
1.175659131826365389e+00,6.372210492613276100e-01,6.364480623162321882e-01
1.176055211042208448e+00,6.371412030556987682e-01,6.365597933194311331e-01
1.176451290258051507e+00,6.371025844437964158e-01,6.320176072258297806e-01
1.176847369473894789e+00,6.370228312027140793e-01,6.375890602270879448e-01
1.177243448689738070e+00,6.369431126080543626e-01,6.376468463957362109e-01
1.177639527905581129e+00,6.369045559141700563e-01,6.343079703428931015e-01
1.178035607121424189e+00,6.368249309294324867e-01,6.390522696790577051e-01
1.178431686337267470e+00,6.367864196467372118e-01,6.326675188392663074e-01
1.178827765553110751e+00,6.367068887042023340e-01,6.350514502400234074e-01
1.179223844768953811e+00,6.366273930027674943e-01,6.352017357957928656e-01
1.179619923984796870e+00,6.365889444487125015e-01,6.425514739446792634e-01
1.180016003200640151e+00,6.365095434398072571e-01,6.317119912500336332e-01
1.180412082416483210e+00,6.364711408216917610e-01,6.381590315873105768e-01
1.180808161632326492e+00,6.363918349407481356e-01,6.392182047735149863e-01
1.181204240848169551e+00,6.363125649004149897e-01,6.374457415925346426e-01
1.181600320064012832e+00,6.362742258278247798e-01,6.398196496608848927e-01
1.181996399279855892e+00,6.361950515707420761e-01,6.331868385093628593e-01
1.182392478495699173e+00,6.361567589627692421e-01,6.293159831558327033e-01
1.182788557711542232e+00,6.360776809275261456e-01,6.383781345944369301e-01
1.183184636927385514e+00,6.360394349967462002e-01,6.324519505027329513e-01
1.183580716143228573e+00,6.359604536231577843e-01,6.349812539935200117e-01
1.183976795359071854e+00,6.358815089396259168e-01,6.323449709473515368e-01
1.184372874574914913e+00,6.358433277095000280e-01,6.390003532803486541e-01
1.184768953790758195e+00,6.357644803498199160e-01,6.383599310544221250e-01
1.185165033006601254e+00,6.357263463310305340e-01,6.335661553453095785e-01
1.185561112222444535e+00,6.356475967381810532e-01,6.383580722720100242e-01
1.185957191438287595e+00,6.355688844464914000e-01,6.359327162244505782e-01
1.186353270654130876e+00,6.355308159602528484e-01,6.351126494685735979e-01
1.186749349869973935e+00,6.354522021025746925e-01,6.356244520887017746e-01
1.187145429085817216e+00,6.354141813657600002e-01,6.348059332862101556e-01
1.187541508301660276e+00,6.353356663882405719e-01,6.371806821796734965e-01
1.187937587517503557e+00,6.352571893278485815e-01,6.361882320391778478e-01
1.188333666733346616e+00,6.352192349617824529e-01,6.341708335224809368e-01
1.188729745949189898e+00,6.351408574537219520e-01,6.381596246911686032e-01
1.189125825165032957e+00,6.351029513791169867e-01,6.332685245348255165e-01
1.189521904380876238e+00,6.350246738727081119e-01,6.358854748019104886e-01
1.189917983596719298e+00,6.349464349042669431e-01,6.362129010180238575e-01
1.190314062812562579e+00,6.349085960449191157e-01,6.393450172244287133e-01
1.190710142028405638e+00,6.348304577553013361e-01,6.333141336652544640e-01
1.191106221244248919e+00,6.347926677334072565e-01,6.400219150723385209e-01
1.191502300460091979e+00,6.347146305751093509e-01,6.352431254299766294e-01
1.191898379675935260e+00,6.346366325804988495e-01,6.340547018485411801e-01
1.192294458891778319e+00,6.345989106246895384e-01,6.325814923718736660e-01
1.192690538107621601e+00,6.345210144435766697e-01,6.362798947007403116e-01
1.193086617323464660e+00,6.344833418751737453e-01,6.346301476085008941e-01
1.193482696539307941e+00,6.344055479632342287e-01,6.310947201654508731e-01
1.193878775755151000e+00,6.343277938455876841e-01,6.309441323168117899e-01
1.194274854970994282e+00,6.342901902004238757e-01,6.326236325770222546e-01
1.194670934186837341e+00,6.342125390391399886e-01,6.321845210275265359e-01
1.195067013402680622e+00,6.341749853352994792e-01,6.374458925104811158e-01
1.195463092618523682e+00,6.340974375892362014e-01,6.382240524831467310e-01
1.195859171834366963e+00,6.340199302729625508e-01,6.366256091445651188e-01
1.196255251050210022e+00,6.339824463558484391e-01,6.350560530259415915e-01
1.196651330266053304e+00,6.339050431470011349e-01,6.326203285234672791e-01
1.197047409481896363e+00,6.338676097290949496e-01,6.340310593618556645e-01
1.197443488697739644e+00,6.337903110897158410e-01,6.364444321078014388e-01
1.197839567913582703e+00,6.337130535205186543e-01,6.401059702216885805e-01
1.198235647129425985e+00,6.336756907591643007e-01,6.364143883750696951e-01
1.198631726345269044e+00,6.335985384566615863e-01,6.327573020237774459e-01
1.199027805561112325e+00,6.335612267563702771e-01,6.336753019836829370e-01
1.199423884776955385e+00,6.334841801857896693e-01,6.320365454823341222e-01
1.199819963992798666e+00,6.334071753306825814e-01,6.310599796028343311e-01
1.200216043208641725e+00,6.333699351631111307e-01,6.328172091564572277e-01
1.200612122424484784e+00,6.332930367421759632e-01,6.338798808187913192e-01
1.201008201640328066e+00,6.332558482014949419e-01,6.387635529615276475e-01
1.201404280856171347e+00,6.331790566831455580e-01,6.333351540930057810e-01
1.201800360072014406e+00,6.331023075304630376e-01,6.371743817553533473e-01
1.202196439287857466e+00,6.330651914050151596e-01,6.383676586483894022e-01
1.202592518503700747e+00,6.329885498621941053e-01,6.332249734729732404e-01
1.202988597719544028e+00,6.329119510760982115e-01,6.377353477389469116e-01
1.203384676935387088e+00,6.328749078982230936e-01,6.350197141119297006e-01
1.203780756151230147e+00,6.327984174323419975e-01,6.315458115474631429e-01
1.204176835367073428e+00,6.327614267954405625e-01,6.335569668699871926e-01
1.204572914582916709e+00,6.326850451233301253e-01,6.327536785774648953e-01
1.204968993798759769e+00,6.326087068660393165e-01,6.319116897762044882e-01
1.205365073014602828e+00,6.325717900694571849e-01,6.319754463704724268e-01
1.205761152230446109e+00,6.324955613213186778e-01,6.329281892317376590e-01
1.206157231446289391e+00,6.324586976419219742e-01,6.337612410633686189e-01
1.206553310662132450e+00,6.323825788796784142e-01,6.297279332542021768e-01
1.206949389877975509e+00,6.323065041952541376e-01,6.322783412092655153e-01
1.207345469093818791e+00,6.322697152552717581e-01,6.277026501894367172e-01
1.207741548309661850e+00,6.321937512771521606e-01,6.329761377749927309e-01
1.208137627525505131e+00,6.321178317757566445e-01,6.339886302031008114e-01
1.208533706741348190e+00,6.320811181176810845e-01,6.325729826327605165e-01
1.208929785957191472e+00,6.320053100460792939e-01,6.328628695018355677e-01
1.209325865173034531e+00,6.319686504360132462e-01,6.337384797466922848e-01
1.209721944388877812e+00,6.318929542760879370e-01,6.298976517434369260e-01
1.210118023604720872e+00,6.318173032637891540e-01,6.311001566858154277e-01
1.210514102820564153e+00,6.317807198449588713e-01,6.333134859764062430e-01
1.210910182036407212e+00,6.317051814728521508e-01,6.347108386770395905e-01
1.211306261252250493e+00,6.316296886521184373e-01,6.328144528561542304e-01
1.211702340468093553e+00,6.315931819732810704e-01,6.392517602403466892e-01
1.212098419683936834e+00,6.315178025243336490e-01,6.312437208077790185e-01
1.212494498899779893e+00,6.314813508346600601e-01,6.344803321227245885e-01
1.212890578115623175e+00,6.314060852445174676e-01,6.352062682792677384e-01
1.213286657331466234e+00,6.313308658845493415e-01,6.309295563455240563e-01
1.213682736547309515e+00,6.312944918544257655e-01,6.288329532078175133e-01
1.214078815763152575e+00,6.312193870898790138e-01,6.276715783072974730e-01
1.214474894978995856e+00,6.311443289640916721e-01,6.316311599635792140e-01
1.214870974194838915e+00,6.311080331485359185e-01,6.344389090121523855e-01
1.215267053410682196e+00,6.310330903578631467e-01,6.318480955544294453e-01
1.215663132626525256e+00,6.309968504829469582e-01,6.315154187090562532e-01
1.216059211842368537e+00,6.309220235195357462e-01,6.297843818704976782e-01
1.216455291058211596e+00,6.308472438815760919e-01,6.325303330799567636e-01
1.216851370274054878e+00,6.308110831510014282e-01,6.244035899966702274e-01
1.217247449489897937e+00,6.307364200850115177e-01,6.314335398391356380e-01
1.217643528705741218e+00,6.306618047578915753e-01,6.307461836865504434e-01
1.218039607921584278e+00,6.306257237329293552e-01,6.265147029932440770e-01
1.218435687137427559e+00,6.305512257255599939e-01,6.370780194979915878e-01
1.218831766353270618e+00,6.305152016030203255e-01,6.263529619083565425e-01
1.219227845569113899e+00,6.304408214126668852e-01,6.272082599221239230e-01
1.219623924784956959e+00,6.303664896557531483e-01,6.267639003330947034e-01
1.220020004000800240e+00,6.303305461787988007e-01,6.336616495840748930e-01
1.220416083216643299e+00,6.302563329916870405e-01,6.275920784082095194e-01
1.220812162432486581e+00,6.301821686562584235e-01,6.321881378951510477e-01
1.221208241648329640e+00,6.301463063924019892e-01,6.319088368499657937e-01
1.221604320864172921e+00,6.300722613826280627e-01,6.308512726157724515e-01
1.222000400080015980e+00,6.299982656446095897e-01,6.260755289246389133e-01
1.222396479295859262e+00,6.299624851637317668e-01,6.281261660297683402e-01
1.222792558511702321e+00,6.298886095102849136e-01,6.349079544203871661e-01
1.223188637727545602e+00,6.298147835504933623e-01,6.259425203523455439e-01
1.223584716943388662e+00,6.297790854248414005e-01,6.272841205437360568e-01
1.223980796159231943e+00,6.297053803116002824e-01,6.292186407432591722e-01
1.224376875375075002e+00,6.296697407974745087e-01,6.320967110135866651e-01
1.224772954590918284e+00,6.295961570370327554e-01,6.303510746088473171e-01
1.225169033806761343e+00,6.295226236786338747e-01,6.317487561565199305e-01
1.225565113022604624e+00,6.294870674776031905e-01,6.262851847786872206e-01
1.225961192238447683e+00,6.294136562389642808e-01,6.322479860207123048e-01
1.226357271454290743e+00,6.293402958290725824e-01,6.310473822788090770e-01
1.226753350670134024e+00,6.293048235195983775e-01,6.245211298542274747e-01
1.227149429885977305e+00,6.292315859994799254e-01,6.338513346232017565e-01
1.227545509101820365e+00,6.291583997366333447e-01,6.360355933171590870e-01
1.227941588317663424e+00,6.291230118995341236e-01,6.268172798280939872e-01
1.228337667533506705e+00,6.290499492995235142e-01,6.292169077493736662e-01
1.228733746749349987e+00,6.289769383871276487e-01,6.331692061364503354e-01
1.229129825965193046e+00,6.289416356055759216e-01,6.244979149172943389e-01
1.229525905181036105e+00,6.288687491321239831e-01,6.228991681749147524e-01
1.229921984396879386e+00,6.287959147784459857e-01,6.249050824118461689e-01
1.230318063612722668e+00,6.287606976379654933e-01,6.270594972788973154e-01
1.230714142828565727e+00,6.286879885023805015e-01,6.269526618664258422e-01
1.231110222044408786e+00,6.286153319205419754e-01,6.304373734420697373e-01
1.231506301260252068e+00,6.285802010090041358e-01,6.293858101248933634e-01
1.231902380476095349e+00,6.285076704274447090e-01,6.247694386334374794e-01
1.232298459691938408e+00,6.284351928354149353e-01,6.301373327456815110e-01
1.232694538907781467e+00,6.284001487430356248e-01,6.340223927680792571e-01
1.233090618123624749e+00,6.283277979365033961e-01,6.319189607737142333e-01
1.233486697339467808e+00,6.282555005570918949e-01,6.312288229001424833e-01
1.233882776555311089e+00,6.282205438764275618e-01,6.282810776619917048e-01
1.234278855771154149e+00,6.281483740707590746e-01,6.310992682546927579e-01
1.234674934986997430e+00,6.280762581316073900e-01,6.251778596716986991e-01
1.235071014202840489e+00,6.280413894575509470e-01,6.302944333685600586e-01
1.235467093418683771e+00,6.279694018834098834e-01,6.277076566249664147e-01
1.235863172634526830e+00,6.278974686169832564e-01,6.312901857106215653e-01
1.236259251850370111e+00,6.278626885467600838e-01,6.292607202005336964e-01
1.236655331066213170e+00,6.277908844396278276e-01,6.245212450824907391e-01
1.237051410282056452e+00,6.277191350832057593e-01,6.281031139436262789e-01
1.237447489497899511e+00,6.276844442163691529e-01,6.313391086258045570e-01
1.237843568713742792e+00,6.276128248165357970e-01,6.242251231613353823e-01
1.238239647929585852e+00,6.275412606122029446e-01,6.258638409776489109e-01
1.238635727145429133e+00,6.275066595506293421e-01,6.252006405254660892e-01
1.239031806361272192e+00,6.274352261031836964e-01,6.229482882818464518e-01
1.239427885577115473e+00,6.273638482978196595e-01,6.302476531236287371e-01
1.239823964792958533e+00,6.273293376457036441e-01,6.312623295546617719e-01
1.240220044008801814e+00,6.272580914005232433e-01,6.296582210216943309e-01
1.240616123224644873e+00,6.271869012457919057e-01,6.279146121921037604e-01
1.241012202440488155e+00,6.271524816096414323e-01,6.269963874566980566e-01
1.241408281656331214e+00,6.270814238213808789e-01,6.277995647229548393e-01
1.241804360872174495e+00,6.270104225737194170e-01,6.248157548224462232e-01
1.242200440088017555e+00,6.269760945623497062e-01,6.296576313637046729e-01
1.242596519303860836e+00,6.269052264904300120e-01,6.300417034625451773e-01
1.242992598519703895e+00,6.268344154110374600e-01,6.296320460130492291e-01
1.243388677735547176e+00,6.268001796355656685e-01,6.252073349824093240e-01
1.243784756951390236e+00,6.267295025441620426e-01,6.269647155700024399e-01
1.244180836167233517e+00,6.266588828989866355e-01,6.261615404420485254e-01
1.244576915383076576e+00,6.266247399728257506e-01,6.319904643367277863e-01
1.244972994598919858e+00,6.265542551308548314e-01,6.270933437366225105e-01
1.245369073814762917e+00,6.264838281905819040e-01,6.208376155087906856e-01
1.245765153030606198e+00,6.264497787294346365e-01,6.276452956819278395e-01
1.246161232246449257e+00,6.263794874105419463e-01,6.320262861577549129e-01
1.246557311462292539e+00,6.263092544505802772e-01,6.283647815992480234e-01
1.246953390678135598e+00,6.262390800024076887e-01,6.288775191325463032e-01
1.247349469893978879e+00,6.262051530104945085e-01,6.263133368110411769e-01
1.247745549109821939e+00,6.261351152846301726e-01,6.202209468260746483e-01
1.248141628325665220e+00,6.260651365301990179e-01,6.206343632680402234e-01
1.248537707541508279e+00,6.260313044515298797e-01,6.222934611273222005e-01
1.248933786757351561e+00,6.259614632445827942e-01,6.255809671334635613e-01
1.249329865973194620e+00,6.258916814704643672e-01,6.268216769599382898e-01
1.249725945189037901e+00,6.258579449284202845e-01,6.279261873848388520e-01
1.250122024404880960e+00,6.257883015298931761e-01,6.247669274015990037e-01
1.250518103620724242e+00,6.257187180273355853e-01,6.285895058025688931e-01
1.250914182836567301e+00,6.256491945757947093e-01,6.248099483006558374e-01
1.251310262052410582e+00,6.256155833280978573e-01,6.235021147820567489e-01
1.251706341268253642e+00,6.255461993666165954e-01,6.281011245129513032e-01
1.252102420484096923e+00,6.254768759216803309e-01,6.227335409723677717e-01
1.252498499699939982e+00,6.254433616769409232e-01,6.172561068844776289e-01
1.252894578915783264e+00,6.253741785571019784e-01,6.221943082802582348e-01
1.253290658131626323e+00,6.253050564210679285e-01,6.255875350575765825e-01
1.253686737347469382e+00,6.252716398102670103e-01,6.160311065331179892e-01
1.254082816563312663e+00,6.252026588372666671e-01,6.241312446987309359e-01
1.254478895779155945e+00,6.251337393170565138e-01,6.241374682407674346e-01
1.254874974994999004e+00,6.250648814068520132e-01,6.207855134999441526e-01
1.255271054210842063e+00,6.250315929506834456e-01,6.205840825568900154e-01
1.255667133426685345e+00,6.249628773313780083e-01,6.235754914870801358e-01
1.256063212642528626e+00,6.248942237934236310e-01,6.232529232845192002e-01
1.256459291858371685e+00,6.248610344554329510e-01,6.286407899836078395e-01
1.256855371074214744e+00,6.247925240531652102e-01,6.259171131885635786e-01
1.257251450290058026e+00,6.247240762053033469e-01,6.199815098687866399e-01
