t,S,I,V,V_stock,dS_dt,dS_dt_noisy
3.888777755551109827e+00,8.651125317478046099e+02,6.756078944811667952e+01,5.444627019999530582e+00,2.170037569656756773e+02,-5.576389355415167870e+01,-5.639324847803501939e+01
3.912782556511301912e+00,8.637635365856714316e+02,6.855070492911433178e+01,5.476980210924352832e+00,2.171046232191016259e+02,-5.663206721159124157e+01,-5.640055614753270419e+01
3.936787357471493998e+00,8.623935428969966779e+02,6.955684576037454292e+01,5.509315203047822074e+00,2.172054437285545703e+02,-5.751344757681444975e+01,-5.681329582566380054e+01
3.960792158431686083e+00,8.610022324943404328e+02,7.057945174393773868e+01,5.541631894991308371e+00,2.173062186261044531e+02,-5.840813501929893192e+01,-5.774447744828152196e+01
3.984796959391878168e+00,8.595892846601974497e+02,7.161876405462014361e+01,5.573930183253091641e+00,2.174069480459295960e+02,-5.931622543606866316e+01,-5.734375158213887147e+01
4.008801760352070254e+00,8.581543763689829802e+02,7.267502501431738438e+01,5.606209962138761327e+00,2.175076321243861912e+02,-6.023780986239953705e+01,-6.002864239006326130e+01
4.032806561312262339e+00,8.566971827356252334e+02,7.374847767122759024e+01,5.638471123709285493e+00,2.176082710000604834e+02,-6.117297390836851889e+01,-6.176538400812145113e+01
4.056811362272454424e+00,8.552173767388974284e+02,7.483936606784729406e+01,5.670713557833293450e+00,2.177088648137161897e+02,-6.212179780942676643e+01,-6.224777699941341069e+01
4.080816163232646510e+00,8.537146296880363252e+02,7.594793472885015717e+01,5.702937151945508987e+00,2.178094137085363400e+02,-6.308435577297462515e+01,-6.315685431859444066e+01
4.104820964192838595e+00,8.521886112422922679e+02,7.707442864047314401e+01,5.735141791038766534e+00,2.179099178301310928e+02,-6.406071576781393162e+01,-6.395197838433580984e+01
4.128825765153030680e+00,8.506389894109297529e+02,7.821909325051652218e+01,5.767327357664004062e+00,2.180103773265378493e+02,-6.505093933028008735e+01,-6.508096714350952539e+01
4.152830566113222766e+00,8.490654305532269746e+02,7.938217446834393343e+01,5.799493731930269291e+00,2.181107923482212527e+02,-6.605508136848997935e+01,-6.588111542959377687e+01
4.176835367073413963e+00,8.474675997796061893e+02,8.056391827115206183e+01,5.831640791407393998e+00,2.182111630481704481e+02,-6.707318961551705172e+01,-6.874403967613216082e+01
4.200840168033606048e+00,8.458451614050269427e+02,8.176457029563486856e+01,5.863768411112488366e+00,2.183114895819126104e+02,-6.810530407441382295e+01,-6.727567511837378333e+01
4.224844968993798133e+00,8.441977786857258934e+02,8.298437607452180487e+01,5.895876463515151045e+00,2.184117721075077725e+02,-6.915145703125935484e+01,-6.972619630018039061e+01
4.248849769953990219e+00,8.425251144812480106e+02,8.422358035371840401e+01,5.927964818289415128e+00,2.185120107857969174e+02,-7.021167225288486691e+01,-7.138483094933188511e+01
4.272854570914182304e+00,8.408268312655031878e+02,8.548242708118051780e+01,5.960033342310340210e+00,2.186122057804053043e+02,-7.128596478458875652e+01,-7.064821362494731716e+01
4.296859371874374389e+00,8.391025911267660149e+02,8.676115940691438766e+01,5.992081899654013277e+00,2.187123572577425819e+02,-7.237434075748544160e+01,-7.105701475009935564e+01
4.320864172834566475e+00,8.373520557676763474e+02,8.806001968297660198e+01,6.024110351597551372e+00,2.188124653870027032e+02,-7.347679719561543266e+01,-7.298376904611599514e+01
4.344868973794758560e+00,8.355748871453480433e+02,8.937924885096877858e+01,6.056118556491453475e+00,2.189125303402916529e+02,-7.459332128874369516e+01,-7.443216197489817887e+01
4.368873774754950645e+00,8.337707478592716370e+02,9.071908610916328541e+01,6.088106369789496597e+00,2.190125522925974622e+02,-7.572388991976254147e+01,-7.665611022513449768e+01
4.392878575715142730e+00,8.319393009727401704e+02,9.207976905480811070e+01,6.120073644003158009e+00,2.191125314218358540e+02,-7.686846960350173674e+01,-7.399690226568823448e+01
4.416883376675334816e+00,8.300802108663440322e+02,9.346153283769928066e+01,6.152020228447659278e+00,2.192124679091041912e+02,-7.802701556877467226e+01,-7.714675694811316475e+01
4.440888177635526901e+00,8.281931432423857586e+02,9.486461015587853751e+01,6.183945969240864926e+00,2.193123619386826988e+02,-7.919947158291445533e+01,-8.033876625325743248e+01
4.464892978595718986e+00,8.262777651248801476e+02,9.628923125563332519e+01,6.215850709303284205e+00,2.194122136980342646e+02,-8.038576978216632085e+01,-8.116540769840607084e+01
4.488897779555911072e+00,8.243337448595541446e+02,9.773562393149677519e+01,6.247734288358069321e+00,2.195120233778045815e+02,-8.158583050421258065e+01,-8.149885125564067323e+01
4.512902580516103157e+00,8.223607529748780962e+02,9.920401271907951468e+01,6.279596542782071467e+00,2.196117911719710776e+02,-8.279956143451980211e+01,-8.435429256651579522e+01
4.536907381476295242e+00,8.203584625769266268e+02,1.006946185637345650e+02,6.311437305656153463e+00,2.197115172777926091e+02,-8.402685717721983849e+01,-8.385822677020932758e+01
4.560912182436487328e+00,8.183265491735010073e+02,1.022076589555793049e+02,6.343256406703355665e+00,2.198112018958712213e+02,-8.526759922308750106e+01,-8.572667077880025488e+01
4.584916983396679413e+00,8.162646917853134028e+02,1.037433468588077261e+02,6.375053672007617855e+00,2.199108452304335515e+02,-8.652165490103803336e+01,-8.529538430072182109e+01
4.608921784356871498e+00,8.141725729498684814e+02,1.053018907080003288e+02,6.406828924012944348e+00,2.200104474893316535e+02,-8.778887725350824667e+01,-8.682672258988000635e+01
4.632926585317062695e+00,8.120498787214627328e+02,1.068834944081241218e+02,6.438581981523405773e+00,2.201100088840429407e+02,-8.906910492024252335e+01,-9.178039035767729104e+01
4.656931386277254781e+00,8.098962986711846952e+02,1.084883573345327079e+02,6.470312659703143510e+00,2.202095296296702429e+02,-9.036216202737347203e+01,-9.032045944134615922e+01
4.680936187237446866e+00,8.077115267883380056e+02,1.101166735034278332e+02,6.502020769933233524e+00,2.203090099450849095e+02,-9.166785739431819025e+01,-9.328532489384187443e+01
4.704940988197638951e+00,8.054952622583039101e+02,1.117686308925195391e+02,6.533706119814714164e+00,2.204084500529238255e+02,-9.298598389207293735e+01,-9.187634589282441766e+01
4.728945789157831037e+00,8.032472088886961501e+02,1.134444119476713411e+02,6.565368513184760779e+00,2.205078501795731825e+02,-9.431631879052233103e+01,-9.414821292139450293e+01
4.752950590118023122e+00,8.009670766796695034e+02,1.151441921057643043e+02,6.597007749755933403e+00,2.206072105555292637e+02,-9.565862247786370176e+01,-9.511021702567670388e+01
4.776955391078215207e+00,7.986545818473778127e+02,1.168681397728636284e+02,6.628623625111599083e+00,2.207065314154031626e+02,-9.701263840931802918e+01,-9.807776313812132685e+01
4.800960192038407293e+00,7.963094468239738717e+02,1.186164163242185907e+02,6.660215930705929210e+00,2.208058129979205546e+02,-9.837809308320899504e+01,-9.654966284521348996e+01
4.824964992998599378e+00,7.939314002576098801e+02,1.203891761042625888e+02,6.691784453863902193e+00,2.209050555459219254e+02,-9.975469602625369703e+01,-9.773462265910325186e+01
4.848969793958791463e+00,7.915201776130287499e+02,1.221865658843682780e+02,6.723328977687685004e+00,2.210042593064559924e+02,-1.011421393546179672e+02,-1.022069103972441866e+02
4.872974594918983549e+00,7.890755228999416886e+02,1.240087233309775741e+02,6.754849280908338471e+00,2.211034245309282085e+02,-1.025400965752582465e+02,-1.021672814533919365e+02
4.896979395879175634e+00,7.865971871845009673e+02,1.258557783486160986e+02,6.786345138114285191e+00,2.212025514748720809e+02,-1.039482237070483137e+02,-1.046215261354385007e+02
4.920984196839367719e+00,7.840849307350546269e+02,1.277278511060069661e+02,6.817816319262067104e+00,2.213016403984386216e+02,-1.053661577649447310e+02,-1.053897277018054695e+02
4.944988997799559804e+00,7.815385232057525400e+02,1.296250518688254942e+02,6.849262589641480048e+00,2.214006915664311350e+02,-1.067935167257136442e+02,-1.080591537049382111e+02
4.968993798759751890e+00,7.789577436365469794e+02,1.315474809996992747e+02,6.880683709875571985e+00,2.214997052483051618e+02,-1.082298996419301744e+02,-1.063627541273495609e+02
4.992998599719943975e+00,7.763423804531923906e+02,1.334952289582080880e+02,6.912079435920645665e+00,2.215986817181686774e+02,-1.096748867696624927e+02,-1.106440662807451645e+02
5.017003400680136060e+00,7.736922315551004203e+02,1.354683762234183746e+02,6.943449519051600127e+00,2.216976212547965304e+02,-1.111280396506778629e+02,-1.114241234656753505e+02
5.041008201640328146e+00,7.710071067225993602e+02,1.374669911851271991e+02,6.974793705545621947e+00,2.217965241419468896e+02,-1.125888996718192345e+02,-1.120874167407087185e+02
5.065013002600519343e+00,7.682868261294390777e+02,1.394911314771251796e+02,7.006111737065939593e+00,2.218953906679774661e+02,-1.140569892983730114e+02,-1.147045499767891386e+02
5.089017803560711428e+00,7.655312218155094115e+02,1.415408426482559889e+02,7.037403350231079990e+00,2.219942211262762157e+02,-1.155318112819304446e+02,-1.157711237116627530e+02
5.113022604520903514e+00,7.627401387315379679e+02,1.436161572358090837e+02,7.068668276407138684e+00,2.220930158154691583e+02,-1.170128482284399496e+02,-1.175764880748669157e+02
5.137027405481095599e+00,7.599134347390894391e+02,1.457170947655198461e+02,7.099906241707791388e+00,2.221917750394203495e+02,-1.184995628976736128e+02,-1.186330236525099053e+02
5.161032206441287684e+00,7.570509806105658299e+02,1.478436617515696980e+02,7.131116966994288653e+00,2.222904991072319376e+02,-1.199913985209496730e+02,-1.211619411560499771e+02
5.185037007401479769e+00,7.541526600292064586e+02,1.499958516965859872e+02,7.162300167875455870e+00,2.223891883332439932e+02,-1.214877791370305715e+02,-1.219257672126328771e+02
5.209041808361671855e+00,7.512183701529846758e+02,1.521736446141122201e+02,7.193455554615181491e+00,2.224878430371272771e+02,-1.229881096056218155e+02,-1.231950025303340652e+02
5.233046609321863940e+00,7.482480241338433871e+02,1.543770049021997295e+02,7.224582831870653976e+00,2.225864635441447774e+02,-1.244917744915230600e+02,-1.248255004953271907e+02
5.257051410282056025e+00,7.452415486463140724e+02,1.566058834373565674e+02,7.255681699145452690e+00,2.226850501846987527e+02,-1.259981400021596443e+02,-1.259414500472658460e+02
5.281056211242248111e+00,7.421988865164207709e+02,1.588602153372999624e+02,7.286751850139394193e+00,2.227836032949808498e+02,-1.275065528576226797e+02,-1.277996550769794055e+02
5.305061012202440196e+00,7.391199971174065695e+02,1.611399196251640831e+02,7.317792972669693086e+00,2.228821232170510314e+02,-1.290163405744334000e+02,-1.282631291659940302e+02
5.329065813162632281e+00,7.360048563697325790e+02,1.634448992295001517e+02,7.348804748670959341e+00,2.229806102988374619e+02,-1.305268120129542240e+02,-1.308500079387400490e+02
5.353070614122824367e+00,7.328534567410786167e+02,1.657750409842763020e+02,7.379786854195201862e+00,2.230790648941366783e+02,-1.320372579467070580e+02,-1.321739075430029402e+02
5.377075415083016452e+00,7.296658072463427516e+02,1.681302156288777212e+02,7.410738959411825810e+00,2.231774873626134195e+02,-1.335469516533591445e+02,-1.342117329893549993e+02
5.401080216043208537e+00,7.264419338799962134e+02,1.705102774678453841e+02,7.441660728523452839e+00,2.232758780698848966e+02,-1.350551493073927247e+02,-1.355816641475079507e+02
5.425085017003400623e+00,7.231818823617273893e+02,1.729150621821738127e+02,7.472551819409922302e+00,2.233742373878767751e+02,-1.365610892210765996e+02,-1.378255820118963015e+02
5.449089817963592708e+00,7.198857154443433046e+02,1.753443889292573203e+02,7.503411884256074416e+00,2.234725656941953957e+02,-1.380639939108369276e+02,-1.375452089899589510e+02
5.473094618923784793e+00,7.165535152106419901e+02,1.777980585765394324e+02,7.534240568825257611e+00,2.235708633728543191e+02,-1.395630696971866485e+02,-1.407055877148391403e+02
5.497099419883975990e+00,7.131853835973079185e+02,1.802758532927450403e+02,7.565037512333933734e+00,2.236691308143996935e+02,-1.410575072324851646e+02,-1.418033636306734877e+02
5.521104220844168076e+00,7.097814423949112097e+02,1.827775365478807998e+02,7.595802347451688696e+00,2.237673684159102550e+02,-1.425464823183926910e+02,-1.421872376663814919e+02
5.545109021804360161e+00,7.063418332479083119e+02,1.853028531132347041e+02,7.626534700301223602e+00,2.238655765809974127e+02,-1.440291567465741593e+02,-1.436265833806296257e+02
5.569113822764552246e+00,7.028667176546416613e+02,1.878515290613762545e+02,7.657234190458360068e+00,2.239637557198051070e+02,-1.455046791621765863e+02,-1.459047939131816634e+02
5.593118623724744332e+00,6.993562769673394541e+02,1.904232717661564891e+02,7.687900430952038455e+00,2.240619062490099225e+02,-1.469721859495709282e+02,-1.489914517600597321e+02
5.617123424684936417e+00,6.958107135688699145e+02,1.930177691595227145e+02,7.718533027947288794e+00,2.241600285921381328e+02,-1.484308017590295776e+02,-1.480102884717340146e+02
5.641128225645128502e+00,6.922302520130756420e+02,1.956346887757245270e+02,7.749131580843791944e+00,2.242581231794670202e+02,-1.498796399072524252e+02,-1.496200764483603791e+02
5.665133026605320588e+00,6.886151373150196378e+02,1.982736789113335476e+02,7.779695682582801197e+00,2.243561904477181201e+02,-1.513178039994780306e+02,-1.527301852149498131e+02
5.689137827565512673e+00,6.849656365456600042e+02,2.009343678008726499e+02,7.810224918895439572e+00,2.244542308408087479e+02,-1.527443885858202179e+02,-1.519740665030257105e+02
5.713142628525704758e+00,6.812820388620261838e+02,2.036163635993126775e+02,7.840718868291848054e+00,2.245522448098630832e+02,-1.541584802086363197e+02,-1.548595800090697594e+02
5.737147429485896843e+00,6.775646555072197543e+02,2.063192543820723017e+02,7.871177102061187369e+00,2.246502328132120283e+02,-1.555591584791741582e+02,-1.566853465953274451e+02
5.761152230446088929e+00,6.738138198104137473e+02,2.090426081450182494e+02,7.901599184271636211e+00,2.247481953163933213e+02,-1.569454971741195948e+02,-1.568497664631553334e+02
5.785157031406281014e+00,6.700298871868529886e+02,2.117859728044651320e+02,7.931984671770392126e+00,2.248461327921513657e+02,-1.583165653512421045e+02,-1.584950357826413097e+02
5.809161832366473099e+00,6.662132351378540989e+02,2.145488761971755025e+02,7.962333114183669736e+00,2.249440457204374582e+02,-1.596714284833079489e+02,-1.594688044823168127e+02
5.833166633326665185e+00,6.623642632074265748e+02,2.173308262499864441e+02,7.992644053833798168e+00,2.250419345884924667e+02,-1.610091497364158215e+02,-1.626148977947402727e+02
5.857171434286857270e+00,6.584833935478488911e+02,2.201313115002224663e+02,8.022917025160692717e+00,2.251397998914256391e+02,-1.623287916914093785e+02,-1.605165615751370183e+02
5.881176235247049355e+00,6.545710723999784477e+02,2.229497981426859212e+02,8.053151555818429230e+00,2.252376421311176671e+02,-1.636294155209137386e+02,-1.642320741354574807e+02
5.905181036207241441e+00,6.506277682769550665e+02,2.257857327571136921e+02,8.083347165850586435e+00,2.253354618170456547e+02,-1.649100839897800199e+02,-1.664497432982764167e+02
5.929185837167432638e+00,6.466539716780511071e+02,2.286385429180068911e+02,8.113503367451919246e+00,2.254332594665213207e+02,-1.661698630710239399e+02,-1.655510208824567826e+02
5.953190638127624723e+00,6.426501950886706709e+02,2.315076371946315703e+02,8.143619664968356986e+00,2.255310356046910840e+02,-1.674078231446142979e+02,-1.677626272747154701e+02
5.977195439087816808e+00,6.386169729803505106e+02,2.343924051510178970e+02,8.173695554897005167e+00,2.256287907645360917e+02,-1.686230402069327852e+02,-1.682981817211598923e+02
6.001200240048008894e+00,6.345548618107595757e+02,2.372922173459605801e+02,8.203730525886141933e+00,2.257265254868721627e+02,-1.698145970898479504e+02,-1.701542055204729991e+02
6.025205041008200979e+00,6.304644400236991260e+02,2.402064253330189274e+02,8.233724058735221618e+00,2.258242403203497304e+02,-1.709815846883159907e+02,-1.710413250487958976e+02
6.049209841968393064e+00,6.263463080491023902e+02,2.431343616605165892e+02,8.263675626394874740e+00,2.259219358214539852e+02,-1.721231031953875288e+02,-1.718773303516489079e+02
6.073214642928585150e+00,6.222010883030353625e+02,2.460753398715418143e+02,8.293584693966906229e+00,2.260196125545047892e+02,-1.732382633434712886e+02,-1.739849162274541925e+02
6.097219443888777235e+00,6.180294241654441976e+02,2.490286557242005188e+02,8.323450718625817757e+00,2.261172710917352049e+02,-1.743261882909354483e+02,-1.736474486950758944e+02
