B,T,M,M_noisy
1.393559070180026671e+00,2.679070456042184389e+01,2.043448296423309996e-02,1.168026038163141531e-02
2.887216304326125083e-01,2.120985638954696384e+00,3.852241373670032415e-02,4.853651599350196355e-02
6.179489041055173937e-01,4.856952920238197891e+01,5.041065462731205739e-03,6.481919147730437307e-03
7.719244587266823387e+00,2.840889947053154430e+01,1.080135134981429768e-01,1.158343587237419398e-01
5.201198787921105016e+00,5.120760173274820914e+00,3.300576260396871353e-01,3.314038453931317241e-01
7.580562665297918556e+00,1.855492904572836466e+01,1.606241884935998843e-01,1.632531996644501771e-01
2.860136435089555729e+00,4.802333591803505897e+01,2.365081977028712229e-02,1.582083059798331665e-02
6.066250455625170623e+00,1.789882280434559192e+01,1.326040972072500823e-01,1.392845714729715190e-01
6.166518263571676428e-01,2.866823261340626772e+01,8.452442536560071662e-03,2.629942527963031670e-02
1.413020808184472399e+00,1.769472932121605524e+01,3.082452224824720408e-02,2.772764669307178909e-02
2.289353345488720937e+00,3.140406813570764655e+01,2.878698422375600488e-02,2.285923894661451641e-02
4.447514188435858884e+00,2.534954036143269107e+01,6.922966210399712772e-02,6.765129508209360987e-02
4.503530152718189683e+00,1.779437561157831027e+01,9.860863369190610295e-02,9.379583085589486557e-02
4.041992973225417174e+00,6.569159004054226259e+00,2.084869793910834601e-01,2.014721864045480593e-01
3.453262318593413038e+00,1.558291547794815202e+01,8.538917163095088858e-02,8.677110807063255493e-02
4.648070766678878307e+00,3.179376944912090153e+01,5.795038818049177975e-02,5.504121284999087538e-02
7.736632923563922404e+00,2.669343550268317955e+01,1.151070493056648714e-01,1.294957852440914436e-01
3.718828527840341902e+00,2.330186120234225911e+01,6.274020984932568434e-02,6.274222627887691972e-02
6.716024232207398192e+00,2.945243673634826109e+01,9.056305327547323203e-02,9.380217305178752130e-02
5.413885237517824800e-01,2.000042100603774031e+01,1.049382466243738501e-02,2.001404334243540167e-02
3.146139332117455112e+00,2.692310113794201953e+01,4.606607304190576957e-02,4.305851451686033837e-02
4.527921904774952822e+00,2.949392424755728115e+01,6.077278824109500627e-02,7.514015364198439739e-02
5.000532389674003042e+00,3.631688785793198093e+01,5.469144632838391501e-02,4.836450420318279264e-02
2.075144885462889111e+00,4.826032575289600857e+01,1.706216973812468840e-02,8.978892719263439209e-03
3.254399006544102413e+00,1.280149743609800872e+01,9.624541838763125967e-02,9.258274819912873377e-02
7.581348733011951779e+00,4.884573755227096825e+01,6.191769373336980520e-02,6.077051981369843703e-02
5.225920956694396935e+00,4.928890244776421525e+01,4.220738753932863629e-02,2.819420553833812057e-02
4.721233362457127214e+00,4.073283281461576166e+01,4.606814753152649322e-02,4.571719969023802649e-02
6.158598131067433146e-01,3.632079312612488309e+01,6.694976843417137398e-03,-9.979889060977076287e-03
5.121924353808668950e-01,5.280845809461665041e+00,2.895172502406836296e-02,4.287310902952334857e-02
1.770047737873310822e+00,3.944565064991765979e+01,1.776591512175561965e-02,1.695594560767867826e-02
1.188799929204200856e+00,3.134064603925728321e+01,1.495086848754751535e-02,8.531291240587775271e-03
7.871624441258972205e+00,1.398458377656291063e+01,2.180659858296080944e-01,2.089826046467723741e-01
1.217024660610467601e-01,1.362402701558214346e+01,3.356391268850790390e-03,-4.879134732311773102e-04
2.990163880526085283e+00,1.801291561521948381e+01,6.445043951423262696e-02,6.221964482992835971e-02
5.615373520280327879e-01,1.741620643512630551e+01,1.239801497018888643e-02,1.952905314075280979e-03
5.156083410709644710e+00,2.116870046848465847e+01,9.574584846578247654e-02,8.654789752755412402e-02
4.676122963913870167e-01,2.747645092582692072e+01,6.678067832967328130e-03,4.806317782351961915e-03
6.404361207796062105e-01,3.993787193999837370e+01,6.340465068263134718e-03,1.132627590306725142e-03
7.315457943041392408e-01,2.109802121496808525e+01,1.348427534148279906e-02,2.287640637826601070e-02
2.247102537292748448e+00,3.352203092549359553e+00,1.890371043906533266e-01,2.004158081331085806e-01
4.653228737173539464e+00,3.515355276990091227e+01,5.253594821389942493e-02,5.269616024989832309e-02
6.463044079283744026e+00,2.079248926405659503e+00,1.056720305508142221e+00,1.061456301228687504e+00
2.210813517559960584e+00,2.462590760120886912e+01,3.524133911599765939e-02,2.188945537974645861e-02
2.337051346898784576e+00,3.343366690193466439e+01,2.763420857761197946e-02,3.400838567193813222e-02
6.613408937220301986e+00,3.152141378315775455e+01,8.338638686878260819e-02,8.308055217364997136e-02
5.992992203392948802e+00,4.102766030548054488e+01,5.814243309003186422e-02,6.298911624954023347e-02
1.101836512022943859e+00,4.733942843664909361e+01,9.224781259495148933e-03,2.522834257543174474e-02
6.470156584180219994e+00,1.798103675704441073e+01,1.409473789597854854e-01,1.181388013963418360e-01
6.666883758218721034e+00,3.681468753053037801e+01,7.208504132112492080e-02,7.469452311165920844e-02
1.504823690180136619e+00,4.351383096968313424e+01,1.370182348593785085e-02,2.710632854259219932e-03
5.052889188723172609e+00,4.248497597032703510e+01,4.730202346958149728e-02,5.322399038362637946e-02
1.654274612387779841e+00,4.026323041080570420e+01,1.626821376329502453e-02,3.135079389010362802e-03
2.023592425021852215e+00,2.704183069802116890e+01,2.944075509787649758e-02,2.448675942783656162e-02
4.002645467096272114e+00,3.964102397433788383e+01,4.008958211736932120e-02,4.211691967497305927e-02
4.225538220811386303e+00,1.333916977995898989e+01,1.208760616395186671e-01,1.270111555038724027e-01
3.884364771645679948e+00,2.663276106338043903e+01,5.755793880667350176e-02,5.830587970003922593e-02
4.375014321103248172e+00,2.819817928192388834e+01,6.135400067501896315e-02,5.342569128514085275e-02
1.784000943761074431e+00,9.194250792873438272e+00,6.942491965529765108e-02,6.388959747814357271e-02
6.250784908210505364e+00,4.347250013209080066e+01,5.726614323269139939e-02,6.611117214518519303e-02
2.295002455026005972e+00,2.328462516873567267e+01,3.862813364615238360e-02,3.857313748928700020e-02
7.310197988780971379e+00,2.111506203728375652e+01,1.366617991485769845e-01,1.198236551801664107e-01
4.169726898357757783e+00,3.013566009109597132e+01,5.476243302107340616e-02,6.319906010377032701e-02
2.499104018262220173e+00,3.038044855267043687e+01,3.247432313966196193e-02,3.663680793679670311e-02
1.477632829815571425e+00,1.826471464481893747e+01,3.129397714020204502e-02,4.002813259272151175e-02
3.933111303086639143e+00,3.529460857399872253e+01,4.418775853206993731e-02,4.082148386830312253e-02
3.072748671195683734e+00,1.653253832775499887e+01,7.181340599708961603e-02,8.009497118135570914e-02
5.022440946703268239e+00,2.798110172989274602e+01,7.104484325166336711e-02,6.043419405164661418e-02
4.037830702721303844e+00,2.640844836947263019e+00,4.895595249126560300e-01,4.952595230213105992e-01
3.919816142055044805e-01,5.360602228543356773e+00,2.190066137691191669e-02,1.699685828063134813e-02
6.681448673587415676e+00,6.012457835537130535e+00,3.798565546525091152e-01,3.866000717017105681e-01
5.082241190432283950e-01,3.169915970117438064e+01,6.313576470117722092e-03,1.637001763428162088e-02
6.638001794487761842e+00,2.673579344322383378e+01,9.844332226845359246e-02,9.108342074836829616e-02
6.520722182992532368e+00,1.930058332014114342e+01,1.327446646113904505e-01,1.322323698164030170e-01
7.399466689771737826e+00,1.981680481583496700e+01,1.471131178603210798e-01,1.475026641248810833e-01
5.348768225097108697e+00,4.513943093281715591e+01,4.715803977673038716e-02,5.905468795513665187e-02
1.368926709432269240e+00,3.687292735715918468e+01,1.467779107256309001e-02,2.178337198626090557e-02
3.591242350486898438e+00,1.503004344705221840e+01,9.186855709685287641e-02,7.967578165674828183e-02
3.571518015346717867e+00,1.886380155082430576e+01,7.379989582439427931e-02,7.837597843147985077e-02
5.095430593207127323e+00,4.774190665295747493e+01,4.247608471817984621e-02,4.992697681197123122e-02
3.110986505991944373e+00,2.033567385129857286e+01,5.976284493998065134e-02,8.100090389925808376e-02
5.437856894956034637e+00,2.634355825624800929e+01,8.166320056062803534e-02,6.487170959308612150e-02
1.710868302772918126e+00,3.722259816596368864e+01,1.818279008369604044e-02,1.281926708435613023e-02
2.891471147357813631e+00,1.286224845072201717e+01,8.501703731824306054e-02,9.835074919911640512e-02
4.392175949170099791e+00,3.316274757658003125e+01,5.251012341153024621e-02,3.895942042546331890e-02
3.478443304594147634e+00,1.323907621823932246e+01,9.989604270450068435e-02,8.790143686525342392e-02
1.067952641075101905e+00,4.329088332737680389e+01,9.768523228647522233e-03,1.493934518245049886e-02
7.730042154023784029e+00,2.197151918635913859e+01,1.391403734683342441e-01,1.493244600771220787e-01
5.561233676878124754e+00,4.888369707203928272e+01,4.530066108382107409e-02,3.861385621006552943e-02
6.680977114549103923e+00,5.077372966126487697e+00,4.355633378446659432e-01,4.409646095675865407e-01
2.923939895684257273e+00,2.763621522305504641e+01,4.171612439808453088e-02,4.288567709238400028e-02
7.564677690335789961e+00,2.382209534927439876e+01,1.258023493793567482e-01,1.409898397195440967e-01
6.518332094367456087e+00,1.598360989063455939e+01,1.588021252627909996e-01,1.587869408657036352e-01
7.838099340144298210e+00,7.971994935832400486e+00,3.568193626146661246e-01,3.667218357343468016e-01
1.659414593879463329e+00,5.856853364987470556e+00,8.975521273259426391e-02,8.072403413945161699e-02
3.869638865145866635e+00,4.123835226318469438e+01,3.726282666444347830e-02,3.541403816982326147e-02
3.148207053171718339e+00,1.039976824434212688e+01,1.116212166405333994e-01,1.106541721029152131e-01
4.949770465263991781e+00,3.544768831948026389e+00,4.336672762343849463e-01,4.450583557092371856e-01
2.076735895976884905e+00,2.882956491387986020e+01,2.838630569205136470e-02,3.418243608725593519e-02
8.937310890304220878e-01,1.268054386966018399e+01,2.636443123034150696e-02,1.884689991740581133e-02
3.865271035948425915e+00,1.974913317275994018e+01,7.650524092499180751e-02,8.332491856179116696e-02
5.151828298505103376e+00,4.088654301646178624e+01,5.010650360134538683e-02,5.781281636562153603e-02
3.133721806081347871e+00,3.086735061289026305e+01,4.013141872168012048e-02,3.901496149848564937e-02
7.900770807458668443e+00,9.159717400446210078e+00,3.198177798553147322e-01,3.172411567049966408e-01
3.307311299976295693e+00,8.177560215591471504e+00,1.430388069029043807e-01,1.411007744486788285e-01
2.468542785258723171e+00,3.064492471857671774e+01,3.180398635115656847e-02,1.485406229126773336e-02
6.529792818286140665e+00,4.243703605566722814e+01,6.129247679621454420e-02,6.317990687746072309e-02
3.786849443959089179e+00,2.469874300096760678e+01,6.038345546341430253e-02,6.272923475568710494e-02
2.258412583323736289e+00,3.436689157246648563e+01,2.598718585974228723e-02,1.733190062215239288e-02
2.363279093325691083e+00,4.000649786983055378e+01,2.340893260251831337e-02,3.083339510126898581e-02
7.582530735029482827e+00,9.735835752238507723e+00,2.908094842874467401e-01,2.770798149292104662e-01
7.697720310463384230e+00,3.347191554511567801e+01,9.158581549141234235e-02,8.606768727748277670e-02
5.205271480319598076e+00,4.888483669304749668e+01,4.238590485725941825e-02,3.763371416734389435e-02
2.302267015730633748e+00,3.495195750496041853e+01,2.605649159101173021e-02,4.593158991090093290e-02
5.719815445379980545e+00,3.590555066478110291e+01,6.332529118626767373e-02,4.733345055368887166e-02
1.812478907295259623e+00,7.268828451961203641e+00,8.450304790241730535e-02,9.012935045447992288e-02
2.644469030570093970e+00,2.965754511817823769e+01,3.519289880353351774e-02,4.461413157942314966e-02
4.379717241651847282e+00,9.050302516496209648e+00,1.758440463822415201e-01,1.796213020226401780e-01
3.269038873199910711e+00,3.611077292491607693e+01,3.587459849205962975e-02,4.769267793559352209e-02
2.873088514813236127e+00,2.495714329502433770e+01,4.526971219502009397e-02,3.524233532375586897e-02
7.795661992943255569e+00,4.750335656631452963e+00,5.431616270111367939e-01,5.203590409880148870e-01
1.444628778390017798e+00,1.251375653835105339e+01,4.323409217222781709e-02,5.090227106193045276e-02
4.948850615700400191e+00,2.072749791673136954e+01,9.374243990817934802e-02,8.178415826146845369e-02
4.044769769224114686e-01,8.954552771181104376e+00,1.589518705989375821e-02,1.263118829443440894e-02
8.245464233578450042e-01,1.796452634992449049e+01,1.770027351559629730e-02,5.911813541348521703e-03
1.758968439592624167e+00,4.996448596920726004e+01,1.396820541709607733e-02,2.449162398659138554e-02
7.934320948514271166e+00,1.254985377696942805e+01,2.429010318979698824e-01,2.515525342466440883e-01
5.838754649899620119e+00,2.954440012529944681e+01,7.839167727195558988e-02,7.119104065288564542e-02
6.957500955470671045e+00,2.212382229094187025e+00,1.049774251615710696e+00,1.058809170061807192e+00
4.909218986300607490e-01,4.749257969055295803e+01,4.094232943235078317e-03,5.307005536432241564e-03
5.483363775956116015e+00,4.247301426403034696e+01,5.137004709479874726e-02,4.997615878920128041e-02
3.575498187544445816e+00,5.692484324608113155e+00,2.038064702626764535e-01,2.043806368831000975e-01
3.389717593587260325e+00,9.875724037944383582e+00,1.257417767482355564e-01,1.237142831497359957e-01
5.695212874558976068e+00,3.026767490456970577e+01,7.464790647443445004e-02,8.079795911254412932e-02
2.535719709231086583e+00,9.594754358903788471e+00,9.582446981797201890e-02,9.892794552240284645e-02
4.156395803841094860e+00,1.729449162123317052e+01,9.340871119756201379e-02,8.991403973322378840e-02
2.159725302407359937e+00,3.976921287051797549e+01,2.151342941091114944e-02,3.157598686906672170e-02
3.192092157680027853e+00,3.515067832794628799e+01,3.597108453588362953e-02,2.985632838824536783e-02
4.313276784117542562e+00,3.269145553076195654e+01,5.229443829821420892e-02,5.516377472888873285e-02
1.347259922327479043e+00,4.015672423726433848e+00,9.317456341101050532e-02,9.739611712353365980e-02
2.281878263051108302e+00,1.219731579534101584e+01,7.013795128149413749e-02,8.492602187985943962e-02
3.421206651250168651e+00,7.742142188702022310e+00,1.546105123909893853e-01,1.495560987574997003e-01
3.834709030372428273e+00,2.905034877819208106e+01,5.218216318509609486e-02,6.961298764820016138e-02
6.420031347287044277e+00,3.783361396449321035e+01,6.754050637875488872e-02,6.930215589497913664e-02
5.179305899554035086e+00,2.511667373717974527e+01,8.145825836843348378e-02,7.951848926190775713e-02
4.543671525524726640e+00,4.068761684424296732e+01,4.437544011363570712e-02,3.765071260424959765e-02
6.971952410233132724e+00,5.629650412624506828e+00,4.190540711073391655e-01,4.249170052978845091e-01
1.659056031736433567e+00,9.146161352581513526e+00,6.477298162832148543e-02,6.526233407274530107e-02
9.222559779064762875e-01,5.029563951160003654e+00,5.421633531899873459e-02,4.318024265972087578e-02
3.210429185605110369e+00,2.153176406639773433e+01,5.839381626333050440e-02,4.711494450074413948e-02
1.183800648902497921e+00,1.152076086003451927e+01,3.802202607133150364e-02,3.246683399332616488e-02
4.492250200996845244e+00,4.640482220459220741e+01,3.849854670967500087e-02,3.173848667096332288e-02
4.631782323320489780e+00,9.451730892225562286e+00,1.796135484481659328e-01,1.905165723654380361e-01
1.139589043022552595e+00,4.054629842899194614e+01,1.112217366280171885e-02,2.487755664250350385e-02
5.756826558101506564e+00,5.276642015152365417e+00,3.595809618827791598e-01,3.682665581214542572e-01
4.496661919062328039e+00,1.341582465074038133e+01,1.280911559500306496e-01,1.316698448503412777e-01
3.443137754730164701e+00,1.839033760984876409e+01,7.286228156847013304e-02,6.857989949002404884e-02
7.348106009064534483e+00,4.572680149047107534e+01,6.408190524424868528e-02,6.462673735345114689e-02
6.861707125628410786e+00,4.809779392939516640e+01,5.687279308081948093e-02,6.571986314110493665e-02
1.845656393742449275e+00,3.345517531369236508e+01,2.179368943778523665e-02,4.310341177501836318e-02
