x,k,M0,Ca,M,M_noisy
7.607887845834825136e+00,9.085714816135478600e+00,1.947720060081082005e+00,1.997520167991738704e-01,1.880394896833210150e-01,1.609266353089732760e-01
2.648454890397233807e-01,1.475702270058910859e+00,1.729403886323962469e+00,9.825361011066964245e-01,1.381015901162660153e+00,1.381432927022933299e+00
4.468129517344518575e+00,7.635731965266971066e+00,1.014512026490332008e+00,8.305452445271641615e-01,1.968943806090418525e-01,1.807197056138049596e-01
3.718545698701060331e+00,1.998421654263789593e+00,1.980243039444691266e+00,3.172084570963187300e-01,3.928258525032038984e-01,4.039222324956891486e-01
4.770740056373494298e+00,1.516062969471798416e+00,1.629544525058871152e+00,5.313773657443141563e-01,3.138046745057503362e-01,3.154857331970286061e-01
1.276206864960696130e+00,4.448514503940674381e+00,1.728547883614887315e+00,3.621210885862276019e-01,6.269214924736785655e-01,6.324055469955485176e-01
2.225068659462724696e+00,6.872190804064556069e+00,1.047234572543938924e+00,3.671662236796122691e-01,2.789883432543979747e-01,2.683370959663649580e-01
5.620515900997093972e+00,8.457269977662557281e+00,1.395088741787300801e+00,5.102485606099429472e-01,1.924466377572801590e-01,2.107309401372351731e-01
3.877691156559539554e+00,2.160695349285036038e+00,1.433499194294375778e+00,3.831965071999091643e-01,3.019012074401223322e-01,3.221019411116267661e-01
7.916562055903405337e+00,1.087069015550075290e+00,9.157603983429828398e-01,9.934048562050511455e-01,2.016214631642657684e-01,1.909737527380036548e-01
6.051365892775145028e+00,7.947857907407046341e+00,1.218549446148512239e+00,8.484686855087475443e-02,1.662379764771959589e-01,1.699661276958591150e-01
8.612666847869940412e+00,4.565070528576008257e+00,9.073879423833196567e-01,9.079316071519584197e-01,1.558161307107606697e-01,1.490831064268587913e-01
7.323608373256044857e+00,6.134739717398522529e+00,9.319237027322675448e-01,6.961917198622130654e-01,1.554484917554081469e-01,1.552127923868008297e-01
6.018234477585649778e+00,5.883594919363167364e+00,1.481385039868928999e+00,9.148272295766868289e-01,2.171168479792881523e-01,2.044604781870425214e-01
2.876156021959956899e+00,7.632093214916667812e+00,5.298707328865221999e-01,2.564307365103334346e-01,1.579183476605076908e-01,1.765898028063138669e-01
7.827604679261685128e+00,9.896633242352674387e+00,1.637285354145324945e+00,7.612913154079928857e-01,1.756850359449761423e-01,1.659932408341494581e-01
2.512675781710818068e+00,6.516105742421173019e+00,1.227560061022206828e+00,7.123753499242739817e-01,3.138790795093137076e-01,3.109182413593387651e-01
7.521111181440442994e-01,3.715594221236230510e+00,6.884763690457801344e-01,5.505613328823560915e-01,4.208128679786277138e-01,4.258276972897329093e-01
9.628645784432277921e+00,1.831409272159305601e+00,1.224517996096300410e+00,6.262094612649614644e-01,1.817163705605276958e-01,1.752407637763664094e-01
5.400112050964692045e+00,1.118500307665374338e+00,1.063155748710137072e+00,4.412816739742591032e-01,2.289518434215843390e-01,2.265587191242613152e-01
7.738942975498113164e+00,6.946386167656191546e+00,1.810960969942006615e+00,2.430853219938834409e-01,1.900583510457797831e-01,1.844219525815101457e-01
5.292228076303601370e+00,2.625525722941907336e+00,1.509401254609517018e+00,2.208488686100567033e-01,2.452453365709201805e-01,2.439107290225572267e-01
6.115797303718214728e+00,2.848251282671863560e+00,8.368742811100537971e-01,7.323549246488025855e-02,1.583867660697743651e-01,1.466813397187713419e-01
3.389225051650623932e-01,4.489134071888356559e+00,1.873491484487992409e+00,4.376544393171415415e-01,1.151398928077945083e+00,1.147019047321922169e+00
1.867936793538085283e+00,5.323225529513449850e+00,1.798664256899829006e+00,9.560046813230337337e-01,5.502529199863812615e-01,5.481839907392588307e-01
6.746893954347774169e+00,4.219865399555592589e+00,1.314936183707953621e+00,9.654388507293290012e-01,2.062950253122778632e-01,2.029577652742365068e-01
5.705645979524982536e+00,9.561473062393131883e+00,6.140788737023830102e-01,1.894502359808224456e-01,1.284796875379479175e-01,1.290465870868858778e-01
1.585550339867126679e+00,3.051101964046178061e+00,1.494830426636385878e+00,1.789663742465605889e-01,4.906345674284541269e-01,4.877035452348869038e-01
9.520292687261846964e+00,6.059984409066641042e+00,1.134564972687500894e+00,2.428025220764093994e-01,1.446370556754563441e-01,1.521691697598501480e-01
1.543536325474043069e+00,2.608297074227288737e-01,1.440468466693473282e+00,8.581584945533116127e-02,5.529555787991432547e-01,5.497236195412849025e-01
5.103032497386853272e+00,7.313412324383364860e-01,6.473182225401002965e-01,2.779815990057049602e-01,1.803825897580800808e-01,1.790160937951212339e-01
1.440028750192576812e+00,2.069574124553862582e+00,6.724378352296893624e-01,4.463657809608635452e-01,3.193348709023211551e-01,3.126870575423626453e-01
7.173717261062346751e+00,2.885294449997093391e+00,7.248288787510188680e-01,3.337846323299960005e-01,1.489943584583358627e-01,1.437292100571835041e-01
2.763130140951527203e+00,4.716600861317451709e+00,1.323087646162227848e+00,5.156601876626165648e-02,2.894035426436378233e-01,2.767586147354407222e-01
1.341339751217832665e+00,5.784653279098479928e+00,1.582205813624259161e+00,9.294244669893618749e-01,6.069866286751770534e-01,6.121744778839567358e-01
4.598718067051565939e-01,1.742618975705226170e+00,1.020969370397984299e+00,2.979329693973614690e-01,6.340438760344119240e-01,6.226186958578869834e-01
1.748355378976236274e+00,5.828632595428453911e+00,6.399528594109593627e-01,4.863140302894110034e-01,2.463312274081310149e-01,2.388726634262477722e-01
1.917987167235664092e+00,9.100480949777524087e-01,7.472685616095566807e-01,6.038931886135918692e-01,3.524125331979773290e-01,3.560049797180893649e-01
5.369720795717926265e+00,3.983519688496758970e+00,9.787105002636914408e-01,5.493462605372491092e-01,1.896999467252508398e-01,1.937256803846961750e-01
4.510388861713911623e+00,8.001161101965999833e+00,1.508848299032978346e+00,3.746326996310483937e-01,2.258036343992163852e-01,2.218024868891656787e-01
9.572943672535373594e+00,4.802420989111586103e+00,1.007277205113991103e+00,5.129259881796999210e-02,1.390801152885822456e-01,1.188874571836942284e-01
9.541513368666423744e+00,6.694076715499202024e+00,1.566402958846133675e+00,6.004631996411834427e-01,1.677430550728404579e-01,1.719481879457962215e-01
7.965461104684303351e+00,2.313351818861845821e+00,1.850425568368311069e+00,9.664534522413475992e-01,2.494639701342282745e-01,2.520596047231488668e-01
6.715876339807032913e+00,7.104494776478236240e+00,9.749024628567743989e-01,6.305647730589156730e-01,1.582591158695506039e-01,1.441353037148328520e-01
8.450230915683464517e+00,9.844613972081196707e+00,1.143987626213856634e+00,4.091460770044488271e-01,1.429421309898731840e-01,1.506453518178181572e-01
9.387518284798845869e+00,6.544395811082403647e+00,1.146438521838928359e+00,4.905786089701008601e-01,1.481654605612336972e-01,1.411544625568994238e-01
2.261772888700275264e-01,9.807140937492970778e+00,1.138559577522455291e+00,6.766098533845793517e-01,8.273181976305911123e-01,8.160563164690580740e-01
1.181052271508586937e+00,8.355357657990680309e+00,1.424477353105116251e+00,6.479701639412406289e-01,5.363393629325777789e-01,5.372966700422203701e-01
3.602638846836430986e+00,7.705315553141238283e+00,1.741030150513507513e+00,4.692100687014408855e-01,2.922316547535135922e-01,2.904469504395214563e-01
9.358685304259972693e-01,4.844022987002824188e+00,1.360786835842974885e+00,1.878415579049360629e-01,5.676544763012905115e-01,5.696807163112019845e-01
5.995244730532771626e+00,5.783355617608651578e+00,1.092509963693657049e+00,3.777795781014600118e-01,1.740697753852199492e-01,1.580122948019755669e-01
2.603642223481086315e+00,2.546705880324302562e+00,1.375206386486504506e+00,2.088449077162529699e-01,3.508180356864687988e-01,3.689403368491925295e-01
2.643397291323255072e+00,8.758148497769479235e+00,1.859352073885674805e+00,1.227880352574389766e-01,3.506965904892609398e-01,3.446700043438236660e-01
2.883279886478655740e+00,2.328716578657971104e-01,8.146493709956237339e-01,9.834848371000687317e-01,4.094188209808923284e-01,3.940222278959282232e-01
9.771565758439004767e-01,7.994265099038974753e+00,1.140661034145122432e+00,1.009209664416410579e-02,4.233357539156482052e-01,4.295241758013196853e-01
7.409444532381589177e+00,9.406392866281848342e+00,1.556932746513812305e+00,8.281874710436100129e-01,1.792047654527635370e-01,1.756567241517517641e-01
6.506724295996501262e+00,3.385219215693749728e+00,1.238228187759814469e+00,6.054671445236062821e-01,2.010586673342278363e-01,2.043072521919568618e-01
6.065080906412624095e+00,8.019508976602025996e+00,5.412877813689840334e-01,2.044481668200722746e-01,1.250099184480850667e-01,1.216138341418346869e-01
3.404558227777543244e-01,4.349850217966017674e+00,9.618944001230292917e-01,5.373026049910430979e-01,6.725205167556880248e-01,6.719231131508888177e-01
4.294641446388775208e+00,8.583761044238322313e+00,1.081611129369009605e+00,6.319094657950619087e-01,1.963786839975410481e-01,1.988364124349273898e-01
6.852035898998426688e+00,6.327305978406347009e+00,1.281872288186066910e+00,8.759856951648880008e-01,1.853854956608034232e-01,1.779189668209744390e-01
1.563466499035863766e+00,6.520853353294248089e-01,1.135989261113244275e+00,4.994966767095966320e-01,5.137311386322976903e-01,5.205185345908932559e-01
3.856578446575507968e+00,3.819073965311158059e+00,1.547596843833374480e+00,3.617708861190388481e-01,2.912577499974571271e-01,2.865587490066616727e-01
1.983414546993689243e-01,2.905052228843229556e-01,1.433934566273959543e+00,9.425400375137892306e-01,1.410142372737657634e+00,1.401445501295953022e+00
8.185799707724206176e-01,7.518254745677636741e+00,1.518639412769543950e+00,3.696716930563630488e-01,6.632093431054614241e-01,6.639796673236864066e-01
2.164535799990539022e+00,8.721360697614516155e+00,7.773805549092933642e-01,4.289625894262054651e-01,2.262677257025379751e-01,2.307181384874484043e-01
4.146501611412486632e+00,9.961472647735956087e+00,1.890655235498818865e+00,7.580914779909720957e-01,2.738783531267547366e-01,2.715875597105683603e-01
4.632400362873799082e+00,5.310822285501326512e+00,1.396140233676605336e+00,6.408530503672552614e-01,2.399086203537695861e-01,2.312834224829739549e-01
8.845215316181128884e+00,3.973796503883187725e+00,9.157077218695536258e-01,9.088966034046332965e-01,1.579371347495839573e-01,1.641349904126702952e-01
3.166584421740132882e+00,5.293150325162248926e+00,1.852659867517951753e+00,7.322388356255604691e-02,3.404634328962725665e-01,3.228601449750447827e-01
2.146387627719137381e-01,4.490615831664496405e+00,1.456168916309933170e+00,1.784327563546471707e-01,9.112807130896967145e-01,9.009720717293413506e-01
8.262233467711650903e+00,3.002083067729850452e+00,1.932628910354912799e+00,3.075480843155102839e-01,2.215926217959144073e-01,2.219878507012482405e-01
6.184693537357277560e-01,9.111558997626358902e+00,1.220425938478731709e+00,8.802242597312355255e-01,6.938022585334654435e-01,6.801916645504147985e-01
9.299199266222835103e-01,4.002416910186537002e+00,1.552037255272518790e+00,3.389907543660498623e-01,6.795307793158198439e-01,6.798107219583114924e-01
9.631817167397349166e+00,8.967055590079613836e+00,1.162443995708210220e+00,2.316716301051500171e-01,1.376376502119945888e-01,1.370890190318099500e-01
7.533654181283583995e+00,5.708355056970555452e+00,9.615063928586338182e-01,5.743436080182692249e-01,1.548450908938311388e-01,1.638324887824128273e-01
3.378542027792550417e+00,8.484463132043185141e+00,1.553019161518213842e+00,3.438121394066895320e-02,2.573686661015669452e-01,2.482207625834340348e-01
1.321788416191956861e+00,6.689521668732849591e+00,8.761469703454463076e-01,9.701499606823051902e-01,3.957032011794217041e-01,3.894441359430052541e-01
3.867305731718615469e+00,4.745504059179221024e+00,1.259664967207670072e+00,2.638777448346962817e-02,2.284493325871489455e-01,2.317811494341589507e-01
3.391948927801735625e+00,7.191488658652299470e+00,1.292969891891645018e+00,4.418955815773357720e-01,2.507572730060482202e-01,2.261816371039901408e-01
8.744412014424732149e+00,7.282102894829320050e+00,1.291921247616487189e+00,1.274763968223087129e-01,1.506700543917230406e-01,1.816704773808688889e-01
4.187530173140400436e+00,8.706812815966609165e+00,8.016505198109158403e-01,9.608964237238463157e-01,1.816723230905398223e-01,1.746858157859221272e-01
8.204500601562203510e-01,4.661953009408887461e+00,1.816279422178846081e+00,7.333968698119924801e-01,8.841958908931885075e-01,8.768975403659329260e-01
9.268052023585862997e+00,5.343257143327809544e+00,1.404539908025192574e+00,3.540944818591870158e-01,1.638923172283820451e-01,1.725035923374191871e-01
6.223133637152601594e+00,7.665955591139579361e+00,1.166198970229380460e+00,3.596414672463816853e-01,1.678613376749154562e-01,1.674630192605586210e-01
1.167098567810022081e+00,5.196181860138720410e+00,1.635611910631558530e+00,7.670840266357281667e-01,6.682152447591142019e-01,6.504209585720782671e-01
1.131741600464223341e+00,6.241574222479513878e+00,9.175591609752598021e-01,5.228685688188008385e-01,3.969316630253315603e-01,4.032009368262576832e-01
4.659332411642642668e+00,2.431017461779990008e+00,1.484413308801310505e+00,1.465911109278102975e-01,2.600056471367439559e-01,2.685594254767360578e-01
9.208896568911617564e-01,9.763379489912848541e+00,1.064695030785652641e+00,7.605147651260553143e-01,4.932135047608278700e-01,4.887140420260684404e-01
6.317521922027584225e+00,6.396121158755264879e+00,1.130347713637284812e+00,1.472262052664947696e-01,1.645720483954105917e-01,1.617560448124903405e-01
6.163837910949102827e+00,6.540418963773826810e+00,1.036556324426318287e+00,3.492500584690189092e-01,1.638984973085329533e-01,1.687583432811268769e-01
3.208134861815370442e-01,7.477373983704113769e+00,1.301403709733716996e+00,5.914327323475087050e-01,8.549117085946978944e-01,8.458239060955533573e-01
8.074227810412944351e+00,7.898408394257727672e+00,1.573619394317808284e+00,7.275139523568069366e-01,1.776166546514008071e-01,1.820005402934699035e-01
7.867947609394985164e+00,1.049409132497131747e+00,9.154507836377596686e-01,3.663727692014584481e-02,1.618663556832497519e-01,1.638593407876947350e-01
9.153082686153084069e+00,3.763584606705186797e+00,1.167292038512303787e+00,4.490572659824056956e-01,1.618753298019730558e-01,1.551260036442138612e-01
6.703066467384770633e+00,6.026537902250545642e+00,1.373352834400476175e+00,4.594053680774137227e-01,1.856772780300589287e-01,1.717562592919404940e-01
6.928622323352232826e+00,9.942513500848948027e+00,9.982680937877225213e-01,1.876198110002379460e-01,1.417156278425821814e-01,1.394595695349713227e-01
1.637416544531679063e+00,5.213082815587005925e+00,8.676914648645175365e-01,2.885916005434108200e-02,2.731555545037680499e-01,2.644013319211663826e-01
2.388881397881170709e-01,1.249532880344061403e-01,1.962045403094398344e+00,8.692955374412330016e-01,1.726978983393371969e+00,1.736993085650173629e+00
6.556315241841992325e-01,9.704965397991283993e+00,1.443213586894523726e+00,7.279525482330153618e-01,7.394089884360915965e-01,7.408498421210908402e-01
9.644613401603573166e+00,5.546835515797130967e+00,1.685059446173880371e+00,5.406442620444691372e-01,1.772035977337992896e-01,1.850244429593982665e-01
6.457213655596335755e+00,7.436567857379318136e-01,7.561368666353383006e-01,7.632773142999671467e-01,2.047325005378622387e-01,2.060787198913068274e-01
9.469066664934073785e+00,3.514454115681475699e+00,1.333320778257465644e+00,5.024870856609819914e-01,1.716483222874694292e-01,1.742773334583197498e-01
3.493843588720956461e+00,9.592313033094731267e+00,7.890385947878038042e-01,8.803664060296833016e-01,1.908545215997731748e-01,1.830245324274693552e-01
7.552215766614139625e+00,3.379132203396278289e+00,1.302024112711585468e+00,6.165985650435513721e-01,1.919766368946883572e-01,1.986571111604097939e-01
6.539896536166678320e-01,5.600322976515043294e+00,1.273209719250502303e+00,2.703977536269749349e-01,6.301460846959642259e-01,6.479930674390345091e-01
1.662051655929711602e+00,3.337037922500811771e+00,8.418389983323100179e-01,2.087317633224968771e-01,2.988063102661288051e-01,2.957094347109534005e-01
