t,Ns,Nsrc,dNs_dt
8.701740348069613162e+00,2.979901033377383612e+01,1.588578004000065107e+02,1.867814213456803429e+00
8.731746349269853269e+00,2.985489083996633752e+01,1.591155048635276614e+02,1.856814275161408290e+00
8.761752350470093376e+00,2.991044172617520047e+01,1.593717839269478134e+02,1.845843881562015731e+00
8.791758351670333482e+00,2.996566389286036980e+01,1.596266396137300205e+02,1.834903476419903257e+00
8.821764352870573589e+00,3.002055824958394936e+01,1.598800740178013200e+02,1.823993495548178245e+00
8.851770354070813696e+00,3.007512570662208873e+01,1.601320892843877175e+02,1.813114369983797936e+00
8.881776355271053802e+00,3.012936719679537845e+01,1.603826876903590062e+02,1.802266520137871808e+00
8.911782356471293909e+00,3.018328366480723091e+01,1.606318715909031596e+02,1.791450357617003775e+00
8.941788357671534015e+00,3.023687606665301786e+01,1.608796434170133978e+02,1.780666285381109937e+00
8.971794358871774122e+00,3.029014536962005977e+01,1.611260056754881305e+02,1.769914697768064649e+00
9.001800360072014229e+00,3.034309255228762936e+01,1.613709609489309571e+02,1.759195980518621916e+00
9.031806361272254335e+00,3.039571860452696228e+01,1.616145118957507236e+02,1.748510510801435380e+00
9.061812362472494442e+00,3.044802452750123223e+01,1.618566612501614657e+02,1.737858657238444238e+00
9.091818363672734549e+00,3.050001133366557937e+01,1.620974118221824085e+02,1.727240779930302672e+00
9.121824364872974655e+00,3.055168004676709259e+01,1.623367664976380524e+02,1.716657230482154795e+00
9.151830366073214762e+00,3.060303170184480948e+01,1.625747282381580021e+02,1.706108352029520603e+00
9.181836367273454869e+00,3.065406734522973053e+01,1.628113000811771940e+02,1.695594479264470600e+00
9.211842368473694975e+00,3.070478803454479788e+01,1.630464851399356405e+02,1.685115938461944296e+00
9.241848369673935082e+00,3.075519483870491655e+01,1.632802866034787144e+02,1.674673047506321844e+00
9.271854370874175189e+00,3.080528883791693673e+01,1.635127077366568358e+02,1.664266115918203504e+00
9.301860372074415295e+00,3.085507112268197005e+01,1.637437518756788108e+02,1.653895445103166217e+00
9.331866373274655402e+00,3.090454277882464140e+01,1.639734223688810459e+02,1.643561332278135723e+00
9.361872374474895508e+00,3.095370490519111684e+01,1.642017226635132090e+02,1.633264067179077017e+00
9.391878375675135615e+00,3.100255861206191810e+01,1.644286562831249228e+02,1.623003931281603585e+00
9.421884376875375722e+00,3.105110501714844062e+01,1.646542268076245250e+02,1.612781198572569075e+00
9.451890378075615828e+00,3.109934524559294999e+01,1.648784378732787843e+02,1.602596135590235171e+00
9.481896379275855935e+00,3.114728042996857127e+01,1.651012931727130706e+02,1.592449001464339986e+00
9.511902380476094265e+00,3.119491171027929610e+01,1.653227964549112983e+02,1.582340047956192208e+00
9.541908381676334372e+00,3.124224023395999694e+01,1.655429515252159263e+02,1.572269519498594725e+00
9.571914382876574479e+00,3.128926715587639507e+01,1.657617622453279580e+02,1.562237653235815316e+00
9.601920384076814585e+00,3.133599363832509255e+01,1.659792325333069982e+02,1.552244679063449873e+00
9.631926385277054692e+00,3.138242085103355450e+01,1.661953663635711393e+02,1.542290819668272306e+00
9.661932386477294799e+00,3.142854997116010196e+01,1.664101677668970751e+02,1.532376290568010724e+00
9.691938387677534905e+00,3.147438218329394388e+01,1.666236408304200438e+02,1.522501300151078318e+00
9.721944388877775012e+00,3.151991867945514159e+01,1.668357896976337997e+02,1.512666049716261618e+00
9.751950390078015118e+00,3.156516065909462299e+01,1.670466185683906701e+02,1.502870733512388313e+00
9.781956391278255225e+00,3.161010932909418969e+01,1.672561316989015552e+02,1.493115538777905371e+00
9.811962392478495332e+00,3.165476590087731878e+01,1.674643333880499085e+02,1.483400646393871369e+00
9.841968393678735438e+00,3.169913157868888121e+01,1.676712279308743803e+02,1.473726234092436194e+00
9.871974394878975545e+00,3.174320757910460244e+01,1.678768197130846715e+02,1.464092472527556588e+00
9.901980396079215652e+00,3.178699512435447971e+01,1.680811131666069400e+02,1.454499525780653002e+00
9.931986397279455758e+00,3.183049544079671023e+01,1.682841127616022447e+02,1.444947551676968978e+00
9.961992398479695865e+00,3.187370975891767344e+01,1.684858230064662337e+02,1.435436701834293061e+00
9.991998399679935972e+00,3.191663931333193105e+01,1.686862484478294277e+02,1.425967121711350316e+00
1.002200440088017608e+01,3.195928534278223765e+01,1.688853936705570504e+02,1.416538950655985118e+00
1.005201040208041618e+01,3.200164909013953718e+01,1.690832632977491130e+02,1.407152321953106799e+00
1.008201640328065629e+01,3.204373180240295937e+01,1.692798619907403008e+02,1.397807362872377723e+00
1.011202240448089640e+01,3.208553473069981976e+01,1.694751944491000870e+02,1.388504194715687312e+00
1.014202840568113650e+01,3.212705913028562321e+01,1.696692654106327609e+02,1.379242932864344517e+00
1.017203440688137661e+01,3.216830626054405684e+01,1.698620796513772575e+02,1.370023686826117526e+00
1.020204040808161672e+01,3.220927738498699711e+01,1.700536419856072996e+02,1.360846560281953721e+00
1.023204640928185682e+01,3.224997377125451692e+01,1.702439572658314262e+02,1.351711651132546876e+00
1.026205241048209693e+01,3.229039669111486432e+01,1.704330303827928219e+02,1.342619051544605036e+00
1.029205841168233704e+01,3.233054742046447672e+01,1.706208662654694592e+02,1.333568847996977169e+00
1.032206441288257714e+01,3.237042723767490315e+01,1.708074698726461804e+02,1.324561121649431961e+00
1.035207041408281725e+01,3.241003741215899225e+01,1.709928461416093057e+02,1.315595951145453135e+00
1.038207641528305736e+01,3.244937922056429613e+01,1.711770000744154743e+02,1.306673409783030593e+00
1.041208241648329569e+01,3.248845394290438549e+01,1.713599367063744410e+02,1.297793565446542452e+00
1.044208841768353579e+01,3.252726286059183280e+01,1.715416610950047698e+02,1.288956480967418550e+00
1.047209441888377590e+01,3.256580725643814844e+01,1.717221783200336063e+02,1.280162214175845747e+00
1.050210042008401601e+01,3.260408841465384455e+01,1.719014934833968766e+02,1.271410817952020267e+00
1.053210642128425611e+01,3.264210762084838535e+01,1.720796117092392876e+02,1.262702340277187751e+00
1.056211242248449622e+01,3.267986616203021555e+01,1.722565381439141845e+02,1.254036824284129104e+00
1.059211842368473633e+01,3.271736532660673191e+01,1.724322779559836931e+02,1.245414308307458917e+00
1.062212442488497643e+01,3.275460640438433302e+01,1.726068363362186062e+02,1.236834825933452287e+00
1.065213042608521654e+01,3.279159068656835530e+01,1.727802184975984687e+02,1.228298406049595393e+00
1.068213642728545665e+01,3.282831946576312987e+01,1.729524296753115777e+02,1.219805072893731079e+00
1.071214242848569675e+01,3.286479403597194704e+01,1.731234751267548972e+02,1.211354846102875804e+00
1.074214842968593686e+01,3.290101569259706338e+01,1.732933601315341434e+02,1.202947740761747930e+00
1.077215443088617697e+01,3.293698573243972305e+01,1.734620899914637846e+02,1.194583767450868805e+00
1.080216043208641707e+01,3.297270545370012940e+01,1.736296700305669276e+02,1.186262932294356531e+00
1.083216643328665718e+01,3.300817615597745203e+01,1.737961055950754883e+02,1.177985237007428410e+00
1.086217243448689729e+01,3.304339913309917875e+01,1.739614020164093233e+02,1.169750680375559959e+00
1.089217843568713739e+01,3.307837567470404849e+01,1.741255646289236836e+02,1.161559258700070707e+00
1.092218443688737750e+01,3.311310707482065396e+01,1.742885988078037940e+02,1.153410963668562772e+00
1.095219043808761761e+01,3.314759462671081991e+01,1.744505099369820016e+02,1.145305783032080527e+00
1.098219643928785771e+01,3.318183962286927624e+01,1.746113034091363545e+02,1.137243700655946377e+00
1.101220244048809782e+01,3.321584335502370067e+01,1.747709846256906303e+02,1.129224696570055642e+00
1.104220844168833793e+01,3.324960711413471870e+01,1.749295589968142792e+02,1.121248747018750436e+00
1.107221444288857803e+01,3.328313219039588233e+01,1.750870319414224525e+02,1.113315824510297425e+00
1.110222044408881814e+01,3.331641987323367005e+01,1.752434088871760878e+02,1.105425897865945473e+00
1.113222644528905825e+01,3.334947145130751522e+01,1.753986952704816815e+02,1.097578932268514329e+00
1.116223244648929835e+01,3.338228821250977063e+01,1.755528965364915734e+02,1.089774889310628048e+00
1.119223844768953846e+01,3.341487144396574394e+01,1.757060181391037190e+02,1.082013727042519413e+00
1.122224444888977857e+01,3.344722243203365508e+01,1.758580655409617748e+02,1.074295400019445346e+00
1.125225045009001867e+01,3.347934246230467892e+01,1.760090442134551836e+02,1.066619859348652000e+00
1.128225645129025878e+01,3.351123281960292388e+01,1.761589596367190040e+02,1.058987052735993473e+00
1.131226245249049711e+01,3.354289478798543200e+01,1.763078172996340243e+02,1.051396924532146393e+00
1.134226845369073722e+01,3.357432965074217179e+01,1.764556226998267618e+02,1.043849415778425715e+00
1.137227445489097732e+01,3.360553869027395280e+01,1.766023813429660549e+02,1.036344464272191956e+00
1.140228045609121743e+01,3.363652318053932788e+01,1.767480987025959109e+02,1.028882006095408030e+00
1.143228645729145754e+01,3.366728439253881788e+01,1.768927802577539694e+02,1.021461975209729367e+00
1.146229245849169764e+01,3.369782359776002068e+01,1.770364315040057477e+02,1.014084302295957585e+00
1.149229845969193775e+01,3.372814206528749281e+01,1.771790579349416532e+02,1.006748915138587996e+00
1.152230446089217786e+01,3.375824106180279216e+01,1.773206650421768984e+02,9.994557386726174997e-01
1.155231046209241796e+01,3.378812185158447079e+01,1.774612583153516141e+02,9.922046950298746282e-01
1.158231646329265807e+01,3.381778569650805366e+01,1.776008432421308214e+02,9.849957035849223885e-01
1.161232246449289818e+01,3.384723385604605284e+01,1.777394253082043463e+02,9.778286810004805929e-01
1.164232846569313828e+01,3.387646758726797458e+01,1.778770099972868763e+02,9.707035412724884793e-01
1.167233446689337839e+01,3.390548814484029805e+01,1.780136027911180463e+02,9.636201957746699520e-01
1.170234046809361850e+01,3.393429678102649660e+01,1.781492091694623241e+02,9.565785533027293397e-01
1.173234646929385860e+01,3.396289474568703781e+01,1.782838346101089542e+02,9.495785201180808599e-01
1.176235247049409871e+01,3.399128328627935502e+01,1.784174845888721848e+02,9.426199999911810679e-01
1.179235847169433882e+01,3.401946364785789001e+01,1.785501645795910690e+02,9.357028942444713948e-01
1.182236447289457892e+01,3.404743707307405032e+01,1.786818800541294934e+02,9.288271017948623864e-01
1.185237047409481903e+01,3.407520480217624481e+01,1.788126364823762913e+02,9.219925191958644461e-01
1.188237647529505914e+01,3.410276807300986235e+01,1.789424393322450726e+02,9.151990406792576138e-01
1.191238247649529924e+01,3.413012812101727178e+01,1.790712940696743658e+02,9.084465581964353831e-01
1.194238847769553935e+01,3.415728617521934041e+01,1.791992061358745048e+02,9.017349621764347845e-01
1.197239447889577946e+01,3.418424345717977531e+01,1.793261809476858559e+02,8.950641422087883825e-01
1.200240048009601956e+01,3.421100118791456168e+01,1.794522239331120659e+02,8.884339855947267495e-01
1.203240648129625967e+01,3.423756058489290410e+01,1.795773405102276854e+02,8.818443776245326049e-01
1.206241248249649978e+01,3.426392286202386828e+01,1.797015360870960023e+02,8.752952016208439545e-01
1.209241848369673988e+01,3.429008922965636685e+01,1.798248160617690132e+02,8.687863389795493774e-01
1.212242448489697999e+01,3.431606089457914521e+01,1.799471858222872811e+02,8.623176692103591279e-01
1.215243048609722010e+01,3.434183906002080988e+01,1.800686507466801345e+02,8.558890699768770816e-01
1.218243648729746020e+01,3.436742492564981433e+01,1.801892162029654401e+02,8.495004171362996459e-01
1.221244248849769853e+01,3.439281968757444474e+01,1.803088875491498300e+02,8.431515847786927864e-01
1.224244848969793864e+01,3.441802453834284847e+01,1.804276701332285882e+02,8.368424452658791424e-01
1.227245449089817875e+01,3.444304066694301980e+01,1.805455692931856220e+02,8.305728692698872706e-01
1.230246049209841885e+01,3.446786925880279995e+01,1.806625903569935190e+02,8.243427258110420652e-01
1.233246649329865896e+01,3.449251149578986997e+01,1.807787386426135470e+02,8.181518822956608261e-01
1.236247249449889907e+01,3.451696855621175786e+01,1.808940194579955971e+02,8.120002045532972446e-01
1.239247849569913917e+01,3.454124161481584565e+01,1.810084381010782977e+02,8.058875568737029482e-01
1.242248449689937928e+01,3.456533184278936943e+01,1.811219998597888434e+02,7.998138020432854489e-01
1.245249049809961939e+01,3.458924040775939091e+01,1.812347100120431662e+02,7.937788013813120713e-01
1.248249649929985949e+01,3.461296847347998806e+01,1.813465738237902087e+02,7.877824148201035825e-01
1.251250250050009960e+01,3.463651719480191105e+01,1.814575965206961712e+02,7.818245018832428173e-01
1.254250850170033971e+01,3.465988772209566804e+01,1.815677833188797479e+02,7.759049213192943384e-01
1.257251450290057981e+01,3.468308120230503278e+01,1.816771394251531149e+02,7.700235305298814836e-01
1.260252050410081992e+01,3.470609877807186905e+01,1.817856700307355027e+02,7.641801856705283669e-01
1.263252650530106003e+01,3.472894158773610940e+01,1.818933803112531109e+02,7.583747416856825296e-01
1.266253250650130013e+01,3.475161076533579774e+01,1.820002754267392504e+02,7.526070523433601167e-01
1.269253850770154024e+01,3.477410744060706804e+01,1.821063605216341728e+02,7.468769702693824897e-01
1.272254450890178035e+01,3.479643273898413014e+01,1.822116407247852123e+02,7.411843469813241825e-01
1.275255051010202045e+01,3.481858778159929102e+01,1.823161211494467295e+02,7.355290329219821288e-01
1.278255651130226056e+01,3.484057368528295484e+01,1.824198068932800822e+02,7.299108774925429088e-01
1.281256251250250067e+01,3.486239156256360161e+01,1.825227030383536544e+02,7.243297290853787374e-01
1.284256851370274077e+01,3.488404252166780850e+01,1.826248146511428843e+02,7.187854351164792988e-01
1.287257451490298088e+01,3.490552766652023564e+01,1.827261467825302361e+02,7.132778420574830136e-01
1.290258051610322099e+01,3.492684809674365454e+01,1.828267044678051718e+02,7.078067954674516216e-01
1.293258651730346109e+01,3.494800490765889123e+01,1.829264927266641791e+02,7.023721400241793589e-01
1.296259251850370120e+01,3.496899919028489734e+01,1.830255165632108572e+02,6.969737195552525577e-01
1.299259851970394131e+01,3.498983203133869324e+01,1.831237809659556888e+02,6.916113770687015716e-01
1.302260452090418141e+01,3.501050451323538226e+01,1.832212909078162966e+02,6.862849547833693720e-01
1.305261052210442152e+01,3.503101771389788155e+01,1.833180513448271540e+02,6.809942941798112770e-01
1.308261652330466163e+01,3.505137270316777887e+01,1.834140671948995021e+02,6.757392366481527191e-01
1.311262252450489996e+01,3.507157054511425542e+01,1.835093433566669603e+02,6.705196234961139368e-01
1.314262852570514006e+01,3.509161229956107775e+01,1.836038847135939704e+02,6.653352953624862565e-01
1.317263452690538017e+01,3.511149902163440117e+01,1.836976961300890423e+02,6.601860922370539342e-01
1.320264052810562028e+01,3.513123176176281959e+01,1.837907824515045832e+02,6.550718534893880118e-01
1.323264652930586038e+01,3.515081156567735832e+01,1.838831485041370115e+02,6.499924178974048061e-01
1.326265253050610049e+01,3.517023947441144571e+01,1.839747990952266434e+02,6.449476236755637970e-01
1.329265853170634060e+01,3.518951652430094867e+01,1.840657390129578914e+02,6.399373085027288965e-01
1.332266453290658070e+01,3.520864374698415133e+01,1.841559730264590371e+02,6.349613095497241844e-01
1.335267053410682081e+01,3.522762216940175506e+01,1.842455058858023733e+02,6.300194635065929916e-01
