m1,m2,u1,u2,v1_out
3.612223343676535414e+00,6.931547558831534506e-01,2.699885629999700054e+00,2.906846402917663497e+00,1.809533310244714421e+00
2.409705578563158923e+00,1.959203878148041866e+00,2.131251192741436817e+00,3.742631368028673577e+00,-6.146072730275690121e-01
2.635855330613730008e+00,5.422597569829543662e-01,3.163580450774569730e+00,3.979134411061107102e+00,2.075897201075830090e+00
3.990395515807377613e+00,4.126313123668185590e+00,1.563273399799063323e+00,3.091209334357485350e+00,-1.116043210087771298e+00
6.451782825122276410e-01,4.900455381723454629e+00,1.094345418945010584e+00,1.009587484814921776e+00,-9.563243314709498621e-01
2.978040815952812004e+00,3.462029829113184576e+00,3.438591362724714440e+00,3.766836646705348013e+00,-6.180445277235130375e-01
1.146727747020168886e+00,2.030991560938759211e+00,1.365834459022101433e+00,3.983415723842849143e+00,-2.129075089133842358e+00
4.079056408705127090e+00,3.766846136290614933e+00,1.187330094636714684e+00,3.103045105168672713e+00,-1.173921607128722844e+00
2.546460973420447527e+00,4.985189371492369403e+00,1.658390287462035539e+00,5.446414115477304918e-01,-8.358775636484178095e-02
4.945737600165534431e+00,2.463900166466426178e+00,9.517768630932426088e-01,3.724098259492889085e+00,-7.856805624391131060e-01
1.078127958443449774e+00,6.609374204022984145e-01,3.560285128219553563e+00,3.757773352530469513e+00,1.151957900992801376e+00
4.822491872596482487e+00,3.041575576814705251e+00,2.127552406315521782e+00,9.232953735693048003e-01,7.152661597969567353e-01
4.044401775721323311e+00,4.309435863817150825e+00,1.038492189018543899e+00,3.516160144294333989e+00,-1.635926803509670791e+00
2.510050383561289067e+00,3.521316446041061088e+00,2.222327154651642989e+00,3.931758842506961393e+00,-1.591950295704513074e+00
4.104963508062249744e+00,4.008518870871706774e+00,1.954757501889363702e+00,1.314789770511488820e+00,1.575728994020403340e-02
3.093674745157358519e+00,2.459781166136484565e+00,2.095675673999716437e+00,1.675682241294083052e+00,1.689779456386625855e-01
3.344581107158625333e+00,3.918394004654526697e+00,5.087877879058178010e-01,3.910447523866648289e+00,-2.197227712139682598e+00
4.585715660995466791e+00,3.178466445759866144e+00,1.634642269973475948e+00,9.237395778124879442e-01,3.781135225527674781e-01
5.132979987741986827e-01,1.042193326667977260e+00,3.433990479339251056e+00,2.254156601801393656e+00,-1.593952818400523608e-02
4.207943379000322892e+00,4.193574185852648739e+00,2.438607483098715001e+00,1.265649965604886962e+00,2.495349200138554657e-01
2.032710943837946260e+00,1.857452341145883645e+00,3.155866541334292563e+00,2.895643324845083022e+00,1.881173529001702871e-01
1.762618957283381249e+00,3.438331665477068366e+00,2.257418073682517790e+00,1.442114946543614273e+00,-5.490720362055419024e-01
4.971328501807924738e+00,2.259289949876137182e+00,1.101023172096524894e+00,3.577846425657524421e+00,-5.266082514912183710e-01
3.949714409966615047e+00,4.617937039367127738e+00,8.362777722755529997e-01,2.688615199326043204e+00,-1.438542961696074984e+00
2.530568666142021250e+00,2.001003016388223976e+00,1.295119050172886643e+00,3.368720436056510614e+00,-9.479492661020209043e-01
2.228616302838949625e+00,9.025883209567273635e-01,3.111034511633747890e+00,2.524696659751489936e+00,1.491455819777229186e+00
4.412138748184621484e+00,2.033589440267463022e+00,2.110881014526641231e+00,2.344188358514507353e+00,5.429300872387211596e-01
6.167113866314919424e-01,1.071571562686185253e+00,1.388462678665132621e+00,1.383607562189644646e+00,-4.938120703089661778e-01
3.600410033186556724e+00,4.372802873312974903e+00,1.231460429543424828e+00,2.456934173728462678e+00,-1.158562552096977338e+00
3.987942193784700606e+00,2.249495962509753699e+00,3.477198562932835912e+00,1.591149372605288770e+00,1.480388461822795820e+00
4.036142622637350463e+00,2.604991547692833809e+00,2.889586598262419148e+00,3.243382096064944875e+00,3.193036535488463779e-01
1.746976278751192435e+00,4.135735534019728377e+00,5.170120528797084170e-01,2.091344288954268826e+00,-1.633864955906678684e+00
4.023868077181061764e+00,4.485611434695388589e+00,3.895514829067238782e+00,2.510906850438521243e+00,2.321058418343795449e-01
1.281576521003192637e+00,3.439362301552927992e+00,3.221185323961903713e+00,5.640363438265323381e-01,1.181206675333195122e-01
1.939078162325931665e+00,2.985376949093999865e+00,3.331614177791599296e+00,2.715878875764010658e+00,-5.004435733090120131e-01
2.203750938581023000e+00,3.296958618037338695e+00,8.264515338019315926e-01,2.607730607894823471e+00,-1.590233800620040494e+00
2.798767921424790028e+00,4.133849378613177805e+00,2.779161102531121585e+00,1.077790379886668148e+00,1.103092652559589659e-01
7.405455945946745056e-01,1.866024750148207012e+00,1.813524124263036441e+00,1.953323008279425510e+00,-1.094465941967722067e+00
2.153349443068669267e+00,4.242581945114610953e+00,2.007918608866476884e+00,3.464148178529224520e+00,-1.906136428346024703e+00
2.014433125132299718e-01,4.957543657552859528e+00,1.941831940953807623e+00,2.968995160196427285e+00,-1.901334993777768156e+00
3.773027486467515512e+00,2.066252133338417618e+00,1.981432691258132595e+00,6.940485699558287536e-01,8.658995874196209197e-01
4.289004378724433408e+00,4.028284585224599645e+00,6.674637985790243810e-01,6.234786511060856906e-01,-8.528280563075088527e-02
8.668720597769482561e-01,4.153537391658929323e+00,8.901958136409144906e-01,5.013178071949462300e-01,-3.765654630195823249e-01
3.578171692480629495e+00,2.452587874402950785e+00,3.518148098919511746e+00,2.668563223608968915e+00,8.506371719621360628e-01
4.141294824294265986e+00,4.014705073171798588e+00,6.702121096200192030e-01,8.965645246492963683e-01,-2.598177170610260212e-01
4.912775949784609963e+00,4.639104160795291532e-01,2.893555764175372413e+00,3.495080342308408916e+00,2.391817186199610035e+00
4.250194699369887807e+00,6.796429725291771584e-01,3.703084251627087653e+00,3.632804709201453264e+00,2.760811029673659434e+00
2.235711130131261548e+00,3.747944106749523385e-01,2.603344382267064550e+00,1.971602209991864418e+00,1.972155210822072346e+00
4.902505800846350681e+00,4.325699785632053818e+00,1.747537564280281730e+00,2.703827365914952985e+00,-6.491995307064339915e-01
4.875125143291304752e+00,2.098544006160884656e+00,9.760880868867222171e-01,1.009490362061103985e+00,2.675933415542967042e-01
2.617649500162778864e+00,3.722941406297245681e+00,3.362239822654367494e+00,1.841080733958001092e+00,2.383211845542365648e-02
3.816543385202745053e+00,1.620233963677802480e+00,1.988876570038272451e+00,3.601540424537666318e+00,2.301793562876666144e-01
4.586420804831181641e+00,4.310949937624791062e+00,2.357618532324426752e+00,2.292451879718858443e+00,-2.069215001943344179e-01
2.485505945450014575e+00,1.670605901479757405e+00,2.277731636507437152e+00,1.367008456342969858e+00,6.065989026252768257e-01
4.346173957266007193e+00,3.506778789063877966e+00,3.586599482931425165e+00,2.615633104738596781e+00,5.881455003450948293e-01
3.567529117096989388e+00,4.553767847165218541e+00,3.043498516103079865e+00,1.522359249301902251e+00,1.374181606296180913e-01
1.610836428677876464e+00,2.198937788066221533e+00,2.595754414450202052e+00,2.300623665348357161e+00,-4.097100789580223612e-01
3.884730895920672999e+00,4.269325422554391736e+00,3.869441689848022392e+00,3.985247745537062070e+00,-4.781717351092593660e-01
2.939286972125595643e+00,3.549019284841733235e+00,3.224899496222891404e+00,3.900427899353156924e+00,-8.638404615414391197e-01
6.504567364798699014e-01,7.007241594237283433e-01,1.655730061633979622e+00,1.445316297197788202e+00,-4.158572079650607600e-02
2.078626046262388005e+00,2.177583670855161024e+00,2.006311647068299564e+00,3.660910773471493851e+00,-1.030075407248198793e+00
5.539568643094684441e-01,4.047837436270524947e+00,2.394055380910411479e+00,6.176418418093652107e-01,-5.091297620571907379e-01
2.485601423441578639e+00,4.773763206070163356e+00,3.106727082928526062e+00,2.421872213876303359e+00,-8.453471434481211189e-01
2.256990119086033975e+00,1.357963054514040202e+00,2.223800646107283008e+00,1.123277534162880009e+00,7.857838693455239110e-01
2.233939726258147296e+00,1.485817883811914930e+00,3.290448727071246804e+00,2.642825854778291017e+00,8.677960156849199302e-01
3.014241697235764850e+00,2.075821692962771248e-01,1.169465747333463979e+00,1.227925940578739272e+00,1.028092806807709092e+00
7.889151688451525590e-01,3.524899791728276721e+00,3.323235624410709299e+00,3.156669888999009466e+00,-1.808220247947872839e+00
4.682090767792844943e+00,2.945947160114946506e+00,3.210983432615817534e+00,1.903920436382419368e+00,1.023262053162223406e+00
3.483442150760158285e+00,3.725268122434696405e+00,1.839307759985895352e+00,3.170060851699531668e+00,-1.036364768183497986e+00
4.154150520285304182e+00,3.308100557670003994e-01,9.735730793397505689e-01,3.874234658021615818e+00,6.391532918980472600e-01
4.504645914866046930e+00,3.389137768140261908e+00,2.984492480348448495e+00,1.717334562520763885e+00,7.087926316568445850e-01
2.999936225232684439e+00,3.559465235672361061e+00,3.176064197602290307e+00,3.109919729657931065e+00,-4.638569500268698853e-01
3.930474603420833768e-01,4.611447325405740649e+00,1.324527443811467142e+00,3.536414996436253233e+00,-2.976801337855078611e+00
3.615136755765238075e+00,3.998311069715080879e-01,2.831120699476035618e+00,2.848542967333934417e+00,2.314147243119821784e+00
2.931324100464119287e+00,3.188216719778542263e+00,2.561834334929351531e+00,1.875862136968599714e+00,-3.432646986495357933e-02
4.164594666417916535e+00,4.751064987255338323e+00,2.807858990881547889e+00,2.212121667533376357e+00,-2.002702715831793379e-01
2.754370272676851972e+00,3.184917150157089427e+00,2.640913340896616113e+00,9.343856589339833985e-01,3.934284540551719056e-01
4.103571657748123158e+00,1.326208343532460976e+00,1.555490295754513141e+00,2.256975236488372616e+00,5.044936807289972514e-01
4.985649406747960199e+00,2.162245590936966888e+00,3.318012909167277424e+00,1.249659056728521289e+00,1.775929777141779020e+00
1.882663094565862894e+00,3.779921375999317767e+00,2.363746703986284281e+00,3.209086002093465950e+00,-1.597123030438955205e+00
1.020902912099235671e+00,4.398185594973461399e+00,2.473571871067733241e+00,2.736592297199563539e+00,-1.923916054794434505e+00
2.080039037378733635e+00,2.677375478470574333e+00,3.877580698478463539e+00,1.044426411610863914e+00,8.807680216379742966e-01
3.814639951355246694e+00,3.168031065839683524e+00,1.598714472027098488e+00,2.323440679291876698e+00,-4.631247641164449869e-01
2.308298872919870792e+00,4.838679460331984039e+00,1.179498367957610316e+00,2.778175637092369143e+00,-1.902050821543581183e+00
3.024224525260231111e+00,3.340003044025484424e+00,1.281077920172412510e+00,3.965034754344087808e+00,-1.730025627440898717e+00
8.113206652240210204e-01,2.407152557852966890e+00,2.026191732184322358e+00,1.446747233620062856e+00,-8.714031959552814843e-01
3.685392852483105219e+00,7.022872619768287805e-01,8.567826080394372879e-01,2.070359341534265596e+00,3.347783116692042427e-01
1.544395528959197295e+00,3.847911482100994984e+00,1.785793159758782611e+00,9.392844579093135859e-01,-4.797494221382052615e-01
1.114964289939287534e+00,4.550692281112412196e+00,1.765627343555447037e+00,1.394594481630180072e+00,-1.149642854356868860e+00
4.342159993199333989e+00,2.164098618856193479e+00,9.628220519057284488e-01,3.106858988722005499e+00,-5.780106009969967484e-01
2.909181541378851765e+00,1.753473095587775310e+00,1.751358325748272771e+00,6.135326604778963411e-01,7.151554263093562458e-01
2.525594923262001412e+00,8.010836490478757677e-01,2.075590842821326554e+00,2.031018391267886525e+00,1.020619827218637088e+00
4.514354073192725636e+00,2.279426004505647363e+00,8.004682093350349303e-01,2.663991179657479336e+00,-5.739668975387710592e-01
6.128596930928125186e-01,4.885965244791941053e+00,2.918144821826912594e+00,6.995281441860465854e-01,-5.958392632850466608e-01
3.541541361636284968e+00,3.062582441303595360e+00,3.162056887690141149e+00,5.167362047719439300e-01,1.163857939077078463e+00
1.774314990870092146e+00,2.328418807570442173e+00,2.278314319375515318e+00,2.305147122442472440e+00,-5.426907512480304563e-01
1.041966799928389253e+00,2.161527384511538752e-01,3.155855360389165476e+00,8.469412754902345686e-01,2.534687973999757205e+00
3.439033519842938702e+00,2.600646018961888739e+00,1.930253036157074664e+00,1.817759771954702508e+00,5.810741898694427032e-02
1.941545364142093222e+00,1.633152063357171890e+00,1.568366895849241605e+00,7.465040087058016915e-01,3.536647449193153769e-01
1.783499995970891927e+00,1.239046184999952782e+00,1.233243990759813613e+00,2.362865878071094272e+00,-4.185902465122815497e-01
4.729653273100101529e+00,1.838473192958612001e+00,1.533471871300944089e+00,6.921114707559901102e-01,7.991252601052263316e-01
1.156632035261533575e+00,4.005635337368492088e+00,1.458375050120582550e+00,7.080707874272218483e-01,-4.729074008960738040e-01
2.658433557621127985e+00,3.064170175977710464e+00,3.635716219703973628e+00,1.223236077057757942e+00,7.748633353633485044e-01
3.152633632224765003e-01,1.707966349434804965e+00,2.708617310297273040e+00,8.235215814395090428e-01,-3.377266449180038599e-01
9.841668374573895317e-01,4.215369372514389923e+00,3.637137955379039056e+00,3.680581809555218076e+00,-2.141182971683927683e+00
4.440409921441097474e+00,2.845547957460906385e+00,6.791482222514365619e-01,2.614340173465748318e+00,-8.533327902860177172e-01
3.988388231612846280e+00,3.354084404379051865e+00,3.329705555569134390e+00,8.669194719112573999e-01,1.131769632838024675e+00
2.872810352259153266e+00,2.070763486292532818e+00,6.259569329691174744e-01,2.780296812069752654e+00,-1.040822083323598601e+00
1.267776300758529207e+00,4.162090611381852767e+00,1.454344400461866860e+00,3.994714730644709277e+00,-2.915179438619171837e+00
2.877188396582270880e+00,2.676801021052249041e+00,2.116007447857095602e+00,3.705098903459761228e+00,-8.738099398846796984e-01
2.583033253453402844e-01,2.148436744470913595e+00,3.619186865280866083e+00,2.925267075713082754e+00,-7.623660584221721992e-01
3.622369428502019151e+00,1.825030726895183752e+00,8.432996376627359680e-01,2.541523064746585625e+00,-4.821879432027569856e-01
3.640403266705895202e+00,3.423002510051315728e+00,2.900024511381564807e+00,3.165018754866691264e+00,-2.701004211206573524e-01
3.301016113118503181e+00,4.588937506929262611e+00,2.448198720825849328e+00,3.826562619997460946e+00,-1.493980083557433503e+00
3.134425684520965927e+00,4.818652821033171385e+00,2.002265126130252870e+00,1.856159054511283157e+00,-7.287455403964975265e-01
5.538388765977801942e-01,1.625014494659211550e+00,1.325287244876943049e+00,2.692116469150195091e+00,-1.770080965435304243e+00
1.382748651444682730e+00,3.095935128268838987e+00,1.686861474754474788e+00,1.522036197878468000e+00,-8.709974822881927370e-01
2.957014630870073102e+00,1.220585569580158847e+00,1.870009738376501529e+00,2.501429089189155963e+00,4.874334122805775160e-01
2.092096476938708260e+00,4.467266207735399064e+00,3.876305407976285977e+00,3.708257952756453868e+00,-1.446089475266413293e+00
4.961711497190935738e+00,4.698209553235696667e+00,6.789188204670821847e-01,3.292809603739281776e+00,-1.591431772377525977e+00
4.633977715400869890e+00,3.131181163125215772e+00,3.830318953244549629e+00,2.179896910430965562e+00,1.202616129282115143e+00
9.296379321081778002e-01,4.226522240073435022e+00,1.415980524015761244e+00,2.464169187812871975e+00,-2.090041981495380785e+00
3.031810844717747422e+00,5.832651221915826634e-01,6.261612320955951549e-01,1.381029522855599767e+00,2.761269774759866902e-01
3.541832509296591436e+00,3.470793589566507631e+00,2.424717813245847786e+00,7.067517452469347372e-01,5.758793848033779694e-01
8.554083886442533924e-01,3.860884227551773851e+00,3.027205346299572053e+00,1.588572402511378101e+00,-9.424170078544188422e-01
1.700459106085622007e+00,4.535634083185081877e+00,2.825470209626812501e+00,1.486356204391847236e+00,-6.684096158819980982e-01
