d,m
2.774154830966192975e+00,7.053212813324895025e-01
2.778055611122224544e+00,7.046981676505446046e-01
2.781956391278255669e+00,7.040749861474913107e-01
2.785857171434286794e+00,7.034517388602284926e-01
2.789757951590317919e+00,7.028284278220722214e-01
2.793658731746349044e+00,7.022050550627439991e-01
2.797559511902380613e+00,7.015816226083568807e-01
2.801460292058411738e+00,7.009581324814047054e-01
2.805361072214442864e+00,7.003345867007477743e-01
2.809261852370473989e+00,6.997109872816024145e-01
2.813162632526505114e+00,6.990873362355269904e-01
2.817063412682536239e+00,6.984636355704105792e-01
2.820964192838567808e+00,6.978398872904609807e-01
2.824864972994598933e+00,6.972160933961932816e-01
2.828765753150630058e+00,6.965922558844165335e-01
2.832666533306661183e+00,6.959683767482233163e-01
2.836567313462692308e+00,6.953444579769778588e-01
2.840468093618723877e+00,6.947205015563036046e-01
2.844368873774755002e+00,6.940965094680731085e-01
2.848269653930786127e+00,6.934724836903958245e-01
2.852170434086817252e+00,6.928484261976072256e-01
2.856071214242848377e+00,6.922243389602568131e-01
2.859971994398879502e+00,6.916002239450984579e-01
2.863872774554911071e+00,6.909760831150781879e-01
2.867773554710942197e+00,6.903519184293241961e-01
2.871674334866973322e+00,6.897277318431352944e-01
2.875575115023004447e+00,6.891035253079710321e-01
2.879475895179035572e+00,6.884793007714400392e-01
2.883376675335067141e+00,6.878550601772910333e-01
2.887277455491098266e+00,6.872308054654010512e-01
2.891178235647129391e+00,6.866065385717659009e-01
2.895079015803160516e+00,6.859822614284895037e-01
2.898979795959191641e+00,6.853579759637747904e-01
2.902880576115222766e+00,6.847336841019117104e-01
2.906781356271254335e+00,6.841093877632697939e-01
2.910682136427285460e+00,6.834850888642868272e-01
2.914582916583316585e+00,6.828607893174588606e-01
2.918483696739347710e+00,6.822364910313318820e-01
2.922384476895378835e+00,6.816121959104911587e-01
2.926285257051410404e+00,6.809879058555522446e-01
2.930186037207441530e+00,6.803636227631517652e-01
2.934086817363472655e+00,6.797393485259377588e-01
2.937987597519503780e+00,6.791150850325610167e-01
2.941888377675534905e+00,6.784908341676654242e-01
2.945789157831566474e+00,6.778665978118800783e-01
2.949689937987597599e+00,6.772423778418090734e-01
2.953590718143628724e+00,6.766181761300233966e-01
2.957491498299659849e+00,6.759939945450527121e-01
2.961392278455690974e+00,6.753698349513753696e-01
2.965293058611722099e+00,6.747456992094117423e-01
2.969193838767753668e+00,6.741215891755145684e-01
2.973094618923784793e+00,6.734975067019607353e-01
2.976995399079815918e+00,6.728734536369432861e-01
2.980896179235847043e+00,6.722494318245640921e-01
2.984796959391878168e+00,6.716254431048236384e-01
2.988697739547909737e+00,6.710014893136158065e-01
2.992598519703940863e+00,6.703775722827182149e-01
2.996499299859971988e+00,6.697536938397845585e-01
3.000400080016003113e+00,6.691298558083379477e-01
3.004300860172034238e+00,6.685060600077619153e-01
3.008201640328065363e+00,6.678823082532949762e-01
3.012102420484096932e+00,6.672586023560208579e-01
3.016003200640128057e+00,6.666349441228629491e-01
3.019903980796159182e+00,6.660113353565765282e-01
3.023804760952190307e+00,6.653877778557408806e-01
3.027705541108221432e+00,6.647642734147541921e-01
3.031606321264253001e+00,6.641408238238240003e-01
3.035507101420284126e+00,6.635174308689630873e-01
3.039407881576315251e+00,6.628940963319803759e-01
3.043308661732346376e+00,6.622708219904761551e-01
3.047209441888377501e+00,6.616476096178335320e-01
3.051110222044408626e+00,6.610244609832139906e-01
3.055011002200440196e+00,6.604013778515495092e-01
3.058911782356471321e+00,6.597783619835371205e-01
3.062812562512502446e+00,6.591554151356319169e-01
3.066713342668533571e+00,6.585325390600416107e-01
3.070614122824564696e+00,6.579097355047195395e-01
3.074514902980596265e+00,6.572870062133605584e-01
3.078415683136627390e+00,6.566643529253928246e-01
3.082316463292658515e+00,6.560417773759736892e-01
3.086217243448689640e+00,6.554192812959834802e-01
3.090118023604720765e+00,6.547968664120192850e-01
3.094018803760751890e+00,6.541745344463903988e-01
3.097919583916783459e+00,6.535522871171125514e-01
3.101820364072814584e+00,6.529301261379022447e-01
3.105721144228845709e+00,6.523080532181717572e-01
3.109621924384876834e+00,6.516860700630239256e-01
3.113522704540907959e+00,6.510641783732470378e-01
3.117423484696939529e+00,6.504423798453092820e-01
3.121324264852970654e+00,6.498206761713551938e-01
3.125225045009001779e+00,6.491990690391992169e-01
3.129125825165032904e+00,6.485775601323221506e-01
3.133026605321064029e+00,6.479561511298653764e-01
3.136927385477095154e+00,6.473348437066276384e-01
3.140828165633126723e+00,6.467136395330588261e-01
3.144728945789157848e+00,6.460925402752571989e-01
3.148629725945188973e+00,6.454715475949641679e-01
3.152530506101220098e+00,6.448506631495598551e-01
3.156431286257251223e+00,6.442298885920595408e-01
3.160332066413282792e+00,6.436092255711090004e-01
3.164232846569313917e+00,6.429886757309810630e-01
3.168133626725345042e+00,6.423682407115707260e-01
3.172034406881376167e+00,6.417479221483928242e-01
3.175935187037407292e+00,6.411277216725764783e-01
3.179835967193438417e+00,6.405076409108630964e-01
3.183736747349469987e+00,6.398876814856007123e-01
3.187637527505501112e+00,6.392678450147434299e-01
3.191538307661532237e+00,6.386481331118446514e-01
3.195439087817563362e+00,6.380285473860559664e-01
3.199339867973594487e+00,6.374090894421228226e-01
3.203240648129626056e+00,6.367897608803823051e-01
3.207141428285657181e+00,6.361705632967588064e-01
3.211042208441688306e+00,6.355514982827615844e-01
3.214942988597719431e+00,6.349325674254817642e-01
3.218843768753750556e+00,6.343137723075894518e-01
3.222744548909781681e+00,6.336951145073306257e-01
3.226645329065813250e+00,6.330765955985249160e-01
3.230546109221844375e+00,6.324582171505624961e-01
3.234446889377875500e+00,6.318399807284015290e-01
3.238347669533906625e+00,6.312218878925661691e-01
3.242248449689937750e+00,6.306039401991428983e-01
3.246149229845969320e+00,6.299861391997797488e-01
3.250050010002000445e+00,6.293684864416829727e-01
3.253950790158031570e+00,6.287509834676149323e-01
3.257851570314062695e+00,6.281336318158924348e-01
3.261752350470093820e+00,6.275164330203844010e-01
3.265653130626124945e+00,6.268993886105093116e-01
3.269553910782156514e+00,6.262825001112347634e-01
3.273454690938187639e+00,6.256657690430736940e-01
3.277355471094218764e+00,6.250491969220842714e-01
3.281256251250249889e+00,6.244327852598676731e-01
3.285157031406281014e+00,6.238165355635658660e-01
3.289057811562312583e+00,6.232004493358608288e-01
3.292958591718343708e+00,6.225845280749732202e-01
3.296859371874374833e+00,6.219687732746596032e-01
3.300760152030405958e+00,6.213531864242132219e-01
3.304660932186437083e+00,6.207377690084607824e-01
3.308561712342468208e+00,6.201225225077624525e-01
3.312462492498499778e+00,6.195074483980106406e-01
3.316363272654530903e+00,6.188925481506281079e-01
3.320264052810562028e+00,6.182778232325685241e-01
3.324164832966593153e+00,6.176632751063138027e-01
3.328065613122624278e+00,6.170489052298745447e-01
3.331966393278655847e+00,6.164347150567888178e-01
3.335867173434686972e+00,6.158207060361217122e-01
3.339767953590718097e+00,6.152068796124644523e-01
3.343668733746749222e+00,6.145932372259335086e-01
3.347569513902780347e+00,6.139797803121708197e-01
3.351470294058811472e+00,6.133665103023436815e-01
3.355371074214843041e+00,6.127534286231428595e-01
3.359271854370874166e+00,6.121405366967835882e-01
3.363172634526905291e+00,6.115278359410056819e-01
3.367073414682936416e+00,6.109153277690717587e-01
3.370974194838967541e+00,6.103030135897689057e-01
3.374874974994999111e+00,6.096908948074073464e-01
3.378775755151030236e+00,6.090789728218213295e-01
3.382676535307061361e+00,6.084672490283695723e-01
3.386577315463092486e+00,6.078557248179338179e-01
3.390478095619123611e+00,6.072444015769207226e-01
3.394378875775155180e+00,6.066332806872615224e-01
3.398279655931186305e+00,6.060223635264125885e-01
3.402180436087217430e+00,6.054116514673554272e-01
3.406081216243248555e+00,6.048011458785980121e-01
3.409981996399279680e+00,6.041908481241743401e-01
3.413882776555310805e+00,6.035807595636460965e-01
3.417783556711342374e+00,6.029708815521025445e-01
3.421684336867373499e+00,6.023612154401619678e-01
3.425585117023404624e+00,6.017517625739716713e-01
3.429485897179435749e+00,6.011425242952098680e-01
3.433386677335466874e+00,6.005335019410855679e-01
3.437287457491498444e+00,5.999246968443405770e-01
3.441188237647529569e+00,5.993161103332499406e-01
3.445089017803560694e+00,5.987077437316234985e-01
3.448989797959591819e+00,5.980995983588061060e-01
3.452890578115622944e+00,5.974916755296808546e-01
3.456791358271654069e+00,5.968839765546679610e-01
3.460692138427685638e+00,5.962765027397282092e-01
3.464592918583716763e+00,5.956692553863630613e-01
3.468493698739747888e+00,5.950622357916167671e-01
3.472394478895779013e+00,5.944554452480779183e-01
3.476295259051810138e+00,5.938488850438807809e-01
3.480196039207841707e+00,5.932425564627070713e-01
3.484096819363872832e+00,5.926364607837878440e-01
3.487997599519903957e+00,5.920305992819049345e-01
3.491898379675935082e+00,5.914249732273935134e-01
3.495799159831966207e+00,5.908195838861427518e-01
3.499699939987997332e+00,5.902144325195992636e-01
3.503600720144028902e+00,5.896095203847681043e-01
3.507501500300060027e+00,5.890048487342149919e-01
3.511402280456091152e+00,5.884004188160686377e-01
3.515303060612122277e+00,5.877962318740231895e-01
3.519203840768153402e+00,5.871922891473395634e-01
3.523104620924184971e+00,5.865885918708487745e-01
3.527005401080216096e+00,5.859851412749539357e-01
3.530906181236247221e+00,5.853819385856320334e-01
3.534806961392278346e+00,5.847789850244372589e-01
3.538707741548309471e+00,5.841762818085030062e-01
3.542608521704340596e+00,5.835738301505449810e-01
3.546509301860372165e+00,5.829716312588629767e-01
3.550410082016403290e+00,5.823696863373443167e-01
3.554310862172434415e+00,5.817679965854656299e-01
3.558211642328465540e+00,5.811665631982974034e-01
3.562112422484496665e+00,5.805653873665047593e-01
3.566013202640528235e+00,5.799644702763515625e-01
3.569913982796559360e+00,5.793638131097027522e-01
3.573814762952590485e+00,5.787634170440282277e-01
3.577715543108621610e+00,5.781632832524046250e-01
3.581616323264652735e+00,5.775634129035194242e-01
3.585517103420683860e+00,5.769638071616730590e-01
3.589417883576715429e+00,5.763644671867836911e-01
3.593318663732746554e+00,5.757653941343888748e-01
3.597219443888777679e+00,5.751665891556494437e-01
3.601120224044808804e+00,5.745680533973531734e-01
3.605021004200839929e+00,5.739697880019173359e-01
3.608921784356871498e+00,5.733717941073929181e-01
3.612822564512902623e+00,5.727740728474682852e-01
3.616723344668933748e+00,5.721766253514710687e-01
3.620624124824964873e+00,5.715794527443738282e-01
3.624524904980995998e+00,5.709825561467964938e-01
3.628425685137027124e+00,5.703859366750100302e-01
3.632326465293058693e+00,5.697895954409406549e-01
3.636227245449089818e+00,5.691935335521733919e-01
3.640128025605120943e+00,5.685977521119554012e-01
3.644028805761152068e+00,5.680022522192007539e-01
3.647929585917183193e+00,5.674070349684934289e-01
3.651830366073214762e+00,5.668121014500916433e-01
3.655731146229245887e+00,5.662174527499322929e-01
3.659631926385277012e+00,5.656230899496340614e-01
3.663532706541308137e+00,5.650290141265020827e-01
3.667433486697339262e+00,5.644352263535318270e-01
3.671334266853370387e+00,5.638417276994134308e-01
3.675235047009401956e+00,5.632485192285361375e-01
3.679135827165433081e+00,5.626556020009918502e-01
3.683036607321464206e+00,5.620629770725799057e-01
3.686937387477495331e+00,5.614706454948115155e-01
3.690838167633526457e+00,5.608786083149136514e-01
3.694738947789558026e+00,5.602868665758340416e-01
3.698639727945589151e+00,5.596954213162450564e-01
3.702540508101620276e+00,5.591042735705489264e-01
3.706441288257651401e+00,5.585134243688814060e-01
3.710342068413682526e+00,5.579228747371171027e-01
3.714242848569713651e+00,5.573326256968735848e-01
3.718143628725745220e+00,5.567426782655165995e-01
3.722044408881776345e+00,5.561530334561639588e-01
3.725945189037807470e+00,5.555636922776912012e-01
3.729845969193838595e+00,5.549746557347357001e-01
3.733746749349869720e+00,5.543859248277019924e-01
3.737647529505901289e+00,5.537975005527659977e-01
3.741548309661932414e+00,5.532093839018804582e-01
3.745449089817963539e+00,5.526215758627797126e-01
3.749349869973994664e+00,5.520340774189849142e-01
3.753250650130025790e+00,5.514468895498080281e-01
3.757151430286056915e+00,5.508600132303588248e-01
3.761052210442088484e+00,5.502734494315476566e-01
3.764952990598119609e+00,5.496871991200923402e-01
3.768853770754150734e+00,5.491012632585225983e-01
3.772754550910181859e+00,5.485156428051850552e-01
3.776655331066212984e+00,5.479303387142492321e-01
3.780556111222244553e+00,5.473453519357120989e-01
3.784456891378275678e+00,5.467606834154035145e-01
3.788357671534306803e+00,5.461763340949919998e-01
3.792258451690337928e+00,5.455923049119894008e-01
3.796159231846369053e+00,5.450085967997569947e-01
3.800060012002400178e+00,5.444252106875103747e-01
3.803960792158431747e+00,5.438421475003253347e-01
3.807861572314462872e+00,5.432594081591431978e-01
3.811762352470493997e+00,5.426769935807763678e-01
3.815663132626525123e+00,5.420949046779141023e-01
3.819563912782556248e+00,5.415131423591275084e-01
3.823464692938587817e+00,5.409317075288759824e-01
3.827365473094618942e+00,5.403506010875124277e-01
3.831266253250650067e+00,5.397698239312889168e-01
3.835167033406681192e+00,5.391893769523627977e-01
3.839067813562712317e+00,5.386092610388020230e-01
3.842968593718743886e+00,5.380294770745915889e-01
3.846869373874775011e+00,5.374500259396383095e-01
3.850770154030806136e+00,5.368709085097778111e-01
3.854670934186837261e+00,5.362921256567797501e-01
3.858571714342868386e+00,5.357136782483540305e-01
3.862472494498899511e+00,5.351355671481564658e-01
3.866373274654931080e+00,5.345577932157948853e-01
3.870274054810962205e+00,5.339803573068359066e-01
3.874174834966993330e+00,5.334032602728093764e-01
3.878075615123024455e+00,5.328265029612159198e-01
3.881976395279055581e+00,5.322500862155322698e-01
3.885877175435087150e+00,5.316740108752177063e-01
3.889777955591118275e+00,5.310982777757200513e-01
3.893678735747149400e+00,5.305228877484818861e-01
3.897579515903180525e+00,5.299478416209469911e-01
3.901480296059211650e+00,5.293731402165663402e-01
3.905381076215242775e+00,5.287987843548040967e-01
3.909281856371274344e+00,5.282247748511448293e-01
3.913182636527305469e+00,5.276511125170986194e-01
3.917083416683336594e+00,5.270777981602086104e-01
3.920984196839367719e+00,5.265048325840564480e-01
3.924884976995398844e+00,5.259322165882689415e-01
3.928785757151430413e+00,5.253599509685251689e-01
3.932686537307461538e+00,5.247880365165619176e-01
3.936587317463492663e+00,5.242164740201804563e-01
3.940488097619523788e+00,5.236452642632535293e-01
