R0,H_c,H_c_noisy
1.649377639475439139e+00,2.745588988492461691e-01,2.790452093518286936e-01
1.650922427206045873e+00,2.747157956863749417e-01,2.777223343163767177e-01
1.652467214936652606e+00,2.748722036172351890e-01,2.812763056046838073e-01
1.654012002667259562e+00,2.750281242875527998e-01,2.935957589338620832e-01
1.655556790397866296e+00,2.751835593361594001e-01,2.707640236720452176e-01
1.657101578128473029e+00,2.753385103950274360e-01,2.668845962640542524e-01
1.658646365859079985e+00,2.754929790893062558e-01,2.837050852062936168e-01
1.660191153589686497e+00,2.756469670373559722e-01,2.683597133555037928e-01
1.661735941320293453e+00,2.758004758507823229e-01,2.924342960673298464e-01
1.663280729050900408e+00,2.759535071344713653e-01,2.726862327803478703e-01
1.664825516781506920e+00,2.761060624866237823e-01,2.806882891814468373e-01
1.666370304512113876e+00,2.762581434987881890e-01,2.847499453724834928e-01
1.667915092242720831e+00,2.764097517558955497e-01,2.795619881794162986e-01
1.669459879973327343e+00,2.765608888362927620e-01,2.625043982490932737e-01
1.671004667703934299e+00,2.767115563117756860e-01,2.959168666925257041e-01
1.672549455434541033e+00,2.768617557476225621e-01,2.736898089808090795e-01
1.674094243165147766e+00,2.770114887026270400e-01,2.753532186804084070e-01
1.675639030895754722e+00,2.771607567291313190e-01,2.767495233512694552e-01
1.677183818626361456e+00,2.773095613730577891e-01,2.785203168720755684e-01
1.678728606356968189e+00,2.774579041739419494e-01,2.812343578549964529e-01
1.680273394087575145e+00,2.776057866649654371e-01,2.682029428845849051e-01
1.681818181818181879e+00,2.777532103729862811e-01,2.622012655246536705e-01
1.683362969548788612e+00,2.779001768185723753e-01,2.684515019607214836e-01
1.684907757279395568e+00,2.780466875160326756e-01,2.737190053055408856e-01
1.686452545010002302e+00,2.781927439734475649e-01,2.756355028728915135e-01
1.687997332740609036e+00,2.783383476927014932e-01,2.673486230202401503e-01
1.689542120471215991e+00,2.784835001695140644e-01,2.816081668469491150e-01
1.691086908201822725e+00,2.786282028934691790e-01,2.565795623239822132e-01
1.692631695932429459e+00,2.787724573480480639e-01,2.678680267292317119e-01
1.694176483663036414e+00,2.789162650106578600e-01,2.697226214078158324e-01
1.695721271393643148e+00,2.790596273526636528e-01,2.811926460328651456e-01
1.697266059124249882e+00,2.792025458394168935e-01,2.823585236971631329e-01
1.698810846854856837e+00,2.793450219302868742e-01,2.598327098529606971e-01
1.700355634585463349e+00,2.794870570786894826e-01,2.728548589702441407e-01
1.701900422316070305e+00,2.796286527321176218e-01,2.982754030495825548e-01
1.703445210046677261e+00,2.797698103321700769e-01,2.692640482649592548e-01
1.704989997777283772e+00,2.799105313145813789e-01,2.585359768731689822e-01
1.706534785507890728e+00,2.800508171092495613e-01,2.766548827309682768e-01
1.708079573238497462e+00,2.801906691402675231e-01,2.986486740602003476e-01
1.709624360969104195e+00,2.803300888259488421e-01,2.763646866178273154e-01
1.711169148699711151e+00,2.804690775788594159e-01,2.723093493455657765e-01
1.712713936430317885e+00,2.806076368058431081e-01,2.775043606590779088e-01
1.714258724160924618e+00,2.807457679080520019e-01,2.825696004336792910e-01
1.715803511891531574e+00,2.808834722809731566e-01,2.824186559618729886e-01
1.717348299622138308e+00,2.810207513144577507e-01,2.800229336280153358e-01
1.718893087352745042e+00,2.811576063927477276e-01,2.967740389062862305e-01
1.720437875083351997e+00,2.812940388945042725e-01,2.720731698359407091e-01
1.721982662813958731e+00,2.814300501928347353e-01,2.843754129799602182e-01
1.723527450544565465e+00,2.815656416553199981e-01,2.805377402516800456e-01
1.725072238275172420e+00,2.817008146440417860e-01,2.809612141130591878e-01
1.726617026005779154e+00,2.818355705156093127e-01,2.820591364225179531e-01
1.728161813736385888e+00,2.819699106211864814e-01,2.891292751895616631e-01
1.729706601466992844e+00,2.821038363065184185e-01,2.750236553925646255e-01
1.731251389197599577e+00,2.822373489119578416e-01,2.799856763407146953e-01
1.732796176928206311e+00,2.823704497724913165e-01,2.824000985476529668e-01
1.734340964658813267e+00,2.825031402177657913e-01,2.714203568412040801e-01
1.735885752389419778e+00,2.826354215721139651e-01,2.671973001594368791e-01
1.737430540120026734e+00,2.827672951545815994e-01,2.867634875102104686e-01
1.738975327850633690e+00,2.828987622789511103e-01,2.783943398883813591e-01
1.740520115581240201e+00,2.830298242537698794e-01,2.895825354156271181e-01
1.742064903311847157e+00,2.831604823823724582e-01,2.905799186620268704e-01
1.743609691042453891e+00,2.832907379629088784e-01,2.859203199082513969e-01
1.745154478773060625e+00,2.834205922883681339e-01,2.850618791051143242e-01
1.746699266503667580e+00,2.835500466466032710e-01,3.020689611607298430e-01
1.748244054234274314e+00,2.836791023203569240e-01,2.999208481593805820e-01
1.749788841964881048e+00,2.838077605872857401e-01,2.917812887086597695e-01
1.751333629695488003e+00,2.839360227199844156e-01,2.740449839633508078e-01
1.752878417426094737e+00,2.840638899860107869e-01,2.963011324408506564e-01
1.754423205156701471e+00,2.841913636479101446e-01,2.854305145479400507e-01
1.755967992887308426e+00,2.843184449632391031e-01,3.027916527638670474e-01
1.757512780617915160e+00,2.844451351845895815e-01,2.741362902528542977e-01
1.759057568348521894e+00,2.845714355596127842e-01,2.752534634485140352e-01
1.760602356079128850e+00,2.846973473310430713e-01,2.871605876550229475e-01
1.762147143809735583e+00,2.848228717367213836e-01,2.805657529159218400e-01
1.763691931540342317e+00,2.849480100096193902e-01,2.814918246749927855e-01
1.765236719270949273e+00,2.850727633778607495e-01,2.874315431788255770e-01
1.766781507001556006e+00,2.851971330647476432e-01,2.779284633983291064e-01
1.768326294732162740e+00,2.853211202887804832e-01,2.824939920623141809e-01
1.769871082462769696e+00,2.854447262636837235e-01,2.802120190329089322e-01
1.771415870193376207e+00,2.855679521984261227e-01,2.596400634274913521e-01
1.772960657923983163e+00,2.856907992972455568e-01,2.731453689265946339e-01
1.774505445654590119e+00,2.858132687596705024e-01,2.792907261276785791e-01
1.776050233385196631e+00,2.859353617805419634e-01,2.782155441900610593e-01
1.777595021115803586e+00,2.860570795500378960e-01,2.875744043873192934e-01
1.779139808846410542e+00,2.861784232536923600e-01,2.956574247499952346e-01
1.780684596577017054e+00,2.862993940724199438e-01,2.799376731008166308e-01
1.782229384307624009e+00,2.864199931825371359e-01,2.936860507024908751e-01
1.783774172038230743e+00,2.865402217557835862e-01,2.927653239506711191e-01
1.785318959768837477e+00,2.866600809593441990e-01,2.778754767474647114e-01
1.786863747499444433e+00,2.867795719558703382e-01,2.927005261295548277e-01
1.788408535230051166e+00,2.868986959035020323e-01,2.788912955364636348e-01
1.789953322960657900e+00,2.870174539558885130e-01,2.882503820764989455e-01
1.791498110691264856e+00,2.871358472622096980e-01,3.063006805515235409e-01
1.793042898421871589e+00,2.872538769671973968e-01,2.890332110633794249e-01
1.794587686152478323e+00,2.873715442111561269e-01,2.847872903928602151e-01
1.796132473883085279e+00,2.874888501299838195e-01,2.767600521393153157e-01
1.797677261613692012e+00,2.876057958551930804e-01,2.848946831483605835e-01
1.799222049344298746e+00,2.877223825139310631e-01,2.746575400991100868e-01
1.800766837074905702e+00,2.878386112290005627e-01,3.020597403150584448e-01
1.802311624805512436e+00,2.879544831188801668e-01,2.831935153539086869e-01
1.803856412536119169e+00,2.880699992977447943e-01,3.009921420140054260e-01
1.805401200266726125e+00,2.881851608754848471e-01,3.057225293391943599e-01
1.806945987997332859e+00,2.882999689577281366e-01,2.739653060098278248e-01
1.808490775727939592e+00,2.884144246458578142e-01,2.800362399815735648e-01
1.810035563458546548e+00,2.885285290370331879e-01,2.740381616613842275e-01
1.811580351189153060e+00,2.886422832242099834e-01,2.816530925559012632e-01
1.813125138919760015e+00,2.887556882961584970e-01,2.798259870011350348e-01
1.814669926650366971e+00,2.888687453374846892e-01,2.857710578478268038e-01
1.816214714380973483e+00,2.889814554286479487e-01,2.974809071661212445e-01
1.817759502111580439e+00,2.890938196459819087e-01,2.981779300424232115e-01
1.819304289842187172e+00,2.892058390617125996e-01,3.086478797354627046e-01
1.820849077572793906e+00,2.893175147439780437e-01,3.001768181201305286e-01
1.822393865303400862e+00,2.894288477568464080e-01,2.769993563828264671e-01
1.823938653034007595e+00,2.895398391603366539e-01,3.008278295958316528e-01
1.825483440764614329e+00,2.896504900104350244e-01,2.992285818434581857e-01
1.827028228495221285e+00,2.897608013591154719e-01,2.873516726080857508e-01
1.828573016225828018e+00,2.898707742543572552e-01,2.773848521073685736e-01
1.830117803956434752e+00,2.899804097401638137e-01,2.956309336717934388e-01
1.831662591687041708e+00,2.900897088565808080e-01,2.944423316422449255e-01
1.833207379417648442e+00,2.901986726397144389e-01,2.858166028673572168e-01
1.834752167148255175e+00,2.903073021217503213e-01,2.969522466982944531e-01
1.836296954878862131e+00,2.904155983309703037e-01,2.805770792360585686e-01
1.837841742609468865e+00,2.905235622917710647e-01,2.788759257430625249e-01
1.839386530340075598e+00,2.906311950246825981e-01,2.900420585552009323e-01
1.840931318070682554e+00,2.907384975463844778e-01,2.802351883136653399e-01
1.842476105801289288e+00,2.908454708697244540e-01,3.040239074711685863e-01
1.844020893531896021e+00,2.909521160037364940e-01,2.919351861524087655e-01
1.845565681262502977e+00,2.910584339536571585e-01,3.004849937389232339e-01
1.847110468993109489e+00,2.911644257209436426e-01,2.970483318439178788e-01
1.848655256723716445e+00,2.912700923032909839e-01,3.007943401529746263e-01
1.850200044454323400e+00,2.913754346946489937e-01,3.003272202479648212e-01
1.851744832184929912e+00,2.914804538852394655e-01,2.981730409924852054e-01
1.853289619915536868e+00,2.915851508615735499e-01,2.930773676404349048e-01
1.854834407646143823e+00,2.916895266064679637e-01,3.274548219927405635e-01
1.856379195376750335e+00,2.917935820990623097e-01,2.922207702844077937e-01
1.857923983107357291e+00,2.918973183148360073e-01,3.011566750599770637e-01
1.859468770837964025e+00,2.920007362256238359e-01,2.877868143114942212e-01
1.861013558568570758e+00,2.921038367996342533e-01,3.052820785639316359e-01
1.862558346299177714e+00,2.922066210014638288e-01,3.127537191904052882e-01
1.864103134029784448e+00,2.923090897921155618e-01,2.879688613514788109e-01
1.865647921760391181e+00,2.924112441290131481e-01,2.980981804727396711e-01
1.867192709490998137e+00,2.925130849660194099e-01,2.977447217618601760e-01
1.868737497221604871e+00,2.926146132534504507e-01,2.933470511342120002e-01
1.870282284952211604e+00,2.927158299380928641e-01,3.067355771061308078e-01
1.871827072682818560e+00,2.928167359632187217e-01,2.997771511175887360e-01
1.873371860413425294e+00,2.929173322686029479e-01,3.008272351308280412e-01
1.874916648144032028e+00,2.930176197905369206e-01,2.895658525242024717e-01
1.876461435874638983e+00,2.931175994618463454e-01,2.907295478446408343e-01
1.878006223605245717e+00,2.932172722119051334e-01,2.906080907453166273e-01
1.879551011335852451e+00,2.933166389666524987e-01,2.992143022788467110e-01
1.881095799066459406e+00,2.934157006486062813e-01,2.929304794895933872e-01
1.882640586797066140e+00,2.935144581768803218e-01,3.043204537954009026e-01
1.884185374527672874e+00,2.936129124671994495e-01,2.882525431173616481e-01
1.885730162258279830e+00,2.937110644319128050e-01,2.836478021684884498e-01
1.887274949988886341e+00,2.938089149800111599e-01,2.743311141243943707e-01
1.888819737719493297e+00,2.939064650171411830e-01,3.075606288545347233e-01
1.890364525450100253e+00,2.940037154456198731e-01,3.188937779882340395e-01
1.891909313180706764e+00,2.941006671644497139e-01,3.034809952556287715e-01
1.893454100911313720e+00,2.941973210693342167e-01,2.961271409516856856e-01
1.894998888641920454e+00,2.942936780526916873e-01,2.806375386055075527e-01
1.896543676372527187e+00,2.943897390036696593e-01,2.902949019893804050e-01
1.898088464103134143e+00,2.944855048081607141e-01,2.873104103257731468e-01
1.899633251833740877e+00,2.945809763488158040e-01,3.048346807003063930e-01
1.901178039564347610e+00,2.946761545050591291e-01,3.025048153053940814e-01
1.902722827294954566e+00,2.947710401531022928e-01,3.087265667521218448e-01
1.904267615025561300e+00,2.948656341659584568e-01,2.903978904562365404e-01
1.905812402756168034e+00,2.949599374134574403e-01,2.938451343799243776e-01
1.907357190486774989e+00,2.950539507622580437e-01,2.781044449806792662e-01
1.908901978217381723e+00,2.951476750758639800e-01,2.915293628718069741e-01
1.910446765947988457e+00,2.952411112146364758e-01,3.084744565581997167e-01
1.911991553678595412e+00,2.953342600358088710e-01,2.955474060071974773e-01
1.913536341409202146e+00,2.954271223934999413e-01,2.854155591757926991e-01
1.915081129139808880e+00,2.955196991387277761e-01,3.020244711321972697e-01
1.916625916870415836e+00,2.956119911194241001e-01,2.940174442726978254e-01
1.918170704601022569e+00,2.957039991804469303e-01,3.018899858968129291e-01
1.919715492331629303e+00,2.957957241635942869e-01,3.058989300470531525e-01
1.921260280062236259e+00,2.958871669076185151e-01,2.786279684439228466e-01
1.922805067792842770e+00,2.959783282482379430e-01,2.992302101427415373e-01
1.924349855523449726e+00,2.960692090181521463e-01,3.055623942909453938e-01
1.925894643254056682e+00,2.961598100470538841e-01,3.022168163618642045e-01
1.927439430984663193e+00,2.962501321616425876e-01,2.797318425593773306e-01
1.928984218715270149e+00,2.963401761856376826e-01,2.946816044556647696e-01
1.930529006445876883e+00,2.964299429397915242e-01,3.157755438142658688e-01
1.932073794176483617e+00,2.965194332419024414e-01,3.126569740815734466e-01
1.933618581907090572e+00,2.966086479068267834e-01,3.023005090176302256e-01
1.935163369637697306e+00,2.966975877464933520e-01,3.055792932405996809e-01
1.936708157368304040e+00,2.967862535699150595e-01,2.901742390254057335e-01
1.938252945098910995e+00,2.968746461832015293e-01,3.026753954397318758e-01
1.939797732829517729e+00,2.969627663895726966e-01,2.991745606457439921e-01
1.941342520560124463e+00,2.970506149893700765e-01,3.071909914239897010e-01
1.942887308290731418e+00,2.971381927800704759e-01,2.773166132101735348e-01
1.944432096021338152e+00,2.972255005562977614e-01,2.990121680215210853e-01
1.945976883751944886e+00,2.973125391098350723e-01,3.022511905488172168e-01
1.947521671482551842e+00,2.973993092296382534e-01,2.952914404444371699e-01
1.949066459213158575e+00,2.974858117018465142e-01,2.976037195756613962e-01
1.950611246943765309e+00,2.975720473097957508e-01,2.984932878090877928e-01
1.952156034674372265e+00,2.976580168340303700e-01,2.956751843857668427e-01
1.953700822404978998e+00,2.977437210523149469e-01,2.888768936496748929e-01
1.955245610135585732e+00,2.978291607396474361e-01,3.014696202812512382e-01
1.956790397866192688e+00,2.979143366682694416e-01,3.033262635377798611e-01
1.958335185596799199e+00,2.979992496076791508e-01,3.109671722478440925e-01
1.959879973327406155e+00,2.980839003246429919e-01,3.051256729598579853e-01
1.961424761058013111e+00,2.981682895832077351e-01,3.187321677767971373e-01
1.962969548788619623e+00,2.982524181447110401e-01,3.026387241963112706e-01
1.964514336519226578e+00,2.983362867677942232e-01,3.017147771995192795e-01
1.966059124249833534e+00,2.984198962084139151e-01,3.008509173222130850e-01
1.967603911980440046e+00,2.985032472198521636e-01,3.130689949742879730e-01
1.969148699711047001e+00,2.985863405527294789e-01,2.928329365926785055e-01
1.970693487441653735e+00,2.986691769550156583e-01,2.856878257352594708e-01
1.972238275172260469e+00,2.987517571720407772e-01,2.859363060003665136e-01
1.973783062902867425e+00,2.988340819465072351e-01,3.056324042001729580e-01
1.975327850633474158e+00,2.989161520184997478e-01,2.958864378346499624e-01
