t,E,dE_dt,dE_dt_noisy
3.867526116914870027e+00,6.872534130310209433e-01,2.649953272517065472e-01,2.667284098592270780e-01
3.880862413869749172e+00,6.907745009126594615e-01,2.630472029674876255e-01,2.595078807005670729e-01
3.894198710824627874e+00,6.942694810072908007e-01,2.610801573010939625e-01,2.626547528752026239e-01
3.907535007779506575e+00,6.977381057642055850e-01,2.590949285666690471e-01,2.447365675660692075e-01
3.920871304734385721e+00,7.011801374948501975e-01,2.570922521430363816e-01,2.563364301690656544e-01
3.934207601689264422e+00,7.045953483728268907e-01,2.550728603268542227e-01,2.562034747692857328e-01
3.947543898644143567e+00,7.079835204338934540e-01,2.530374821788843320e-01,2.695174922619540947e-01
3.960880195599022269e+00,7.113444455759636575e-01,2.509868433629704465e-01,2.412342663159361689e-01
3.974216492553900970e+00,7.146779253828530187e-01,2.489216660873899700e-01,2.596244161350696467e-01
3.987552789508780116e+00,7.179837703953727557e-01,2.468426693982647135e-01,2.525993899373380480e-01
4.000889086463658373e+00,7.212618012580335192e-01,2.447505682996327092e-01,2.627574472851754717e-01
4.014225383418537518e+00,7.245118480522350080e-01,2.426460739834882252e-01,2.581492957124725818e-01
4.027561680373416664e+00,7.277337501717352497e-01,2.405298937296508066e-01,2.456717816460413928e-01
4.040897977328295809e+00,7.309273563226519332e-01,2.384027307200450863e-01,2.364428094661521762e-01
4.054234274283174067e+00,7.340925245234610763e-01,2.362652838438434322e-01,2.524783918762261159e-01
4.067570571238053212e+00,7.372291221049989129e-01,2.341182474933872493e-01,2.529180596252254554e-01
4.080906868192932357e+00,7.403370257104596730e-01,2.319623113508471612e-01,2.306794877907784314e-01
4.094243165147810615e+00,7.434161212953971365e-01,2.297981601656043926e-01,2.479958161324723742e-01
4.107579462102689760e+00,7.464663041277245226e-01,2.276264735223786362e-01,2.298521745035919939e-01
4.120915759057568906e+00,7.494874785948240081e-01,2.254479257401247605e-01,2.357209914996779287e-01
4.134252056012447163e+00,7.524795572519663578e-01,2.232631863297294961e-01,2.142631207944026561e-01
4.147588352967326308e+00,7.554424621969306752e-01,2.210729187641324034e-01,2.279750354658221234e-01
4.160924649922205454e+00,7.583761242303621586e-01,2.188777808316100526e-01,2.203570700115814462e-01
4.174260946877083711e+00,7.612804826748995612e-01,2.166784245239202489e-01,2.173646819647823691e-01
4.187597243831962857e+00,7.641554853751757470e-01,2.144754957860289246e-01,2.088474186584708403e-01
4.200933540786842002e+00,7.670010886978164688e-01,2.122696342572412131e-01,2.078435432616330680e-01
4.214269837741720259e+00,7.698172575314410349e-01,2.100614730039724320e-01,2.166255410204988019e-01
4.227606134696599405e+00,7.726039652866626417e-01,2.078516382444241251e-01,2.057226153028882953e-01
4.240942431651478550e+00,7.753611938960875971e-01,2.056407490654517667e-01,1.881521395925278561e-01
4.254278728606356808e+00,7.780889338143154310e-01,2.034294171319281641e-01,1.935287941056084982e-01
4.267615025561235953e+00,7.807871837883354482e-01,2.012182465780984475e-01,2.151392598108663179e-01
4.280951322516115098e+00,7.834559494097386168e-01,1.990078349184701278e-01,1.999256474483865342e-01
4.294287619470993356e+00,7.860952449282423427e-01,1.967987712839662506e-01,1.956218241955655912e-01
4.307623916425872501e+00,7.887050923154605986e-01,1.945916368940457941e-01,2.109660996782751763e-01
4.320960213380751647e+00,7.912855209953785218e-01,1.923870049993094966e-01,1.743355205132443575e-01
4.334296510335630792e+00,7.938365678443533024e-01,1.901854405985832774e-01,1.798645784882114407e-01
4.347632807290509049e+00,7.963582771911135172e-01,1.879875001505738885e-01,1.950019842801100634e-01
4.360969104245388195e+00,7.988507008167602397e-01,1.857937312805077179e-01,1.975265406082885034e-01
4.374305401200267340e+00,8.013138979547655971e-01,1.836046724821810971e-01,1.870845663881915422e-01
4.387641698155145598e+00,8.037479352909735475e-01,1.814208528158563205e-01,1.699499386360523723e-01
4.400977995110024743e+00,8.061528869278040688e-01,1.792427916350190220e-01,1.894622594106080138e-01
4.414314292064903889e+00,8.085288328244030209e-01,1.770709997111921952e-01,1.794114599402119314e-01
4.427650589019782146e+00,8.108758598691567787e-01,1.749059779949128646e-01,1.661977444106962631e-01
4.440986885974661291e+00,8.131940618007420518e-01,1.727482173964491885e-01,1.513224791650822632e-01
4.454323182929540437e+00,8.154835385450152074e-01,1.705981991192265790e-01,1.707913075456915508e-01
4.467659479884418694e+00,8.177443962150127144e-01,1.684563943932850250e-01,1.608775758000485778e-01
4.480995776839297839e+00,8.199767471109515871e-01,1.663232642069659151e-01,1.566917725325047139e-01
4.494332073794176985e+00,8.221807097202286085e-01,1.641992590372720606e-01,1.560348633789470640e-01
4.507668370749055242e+00,8.243564087174206634e-01,1.620848185793397622e-01,1.580536723674085819e-01
4.521004667703934388e+00,8.265039749642852929e-01,1.599803714754683692e-01,1.544325609439456126e-01
4.534340964658813533e+00,8.286235453098214077e-01,1.578863352424792754e-01,1.588190725637075029e-01
4.547677261613691790e+00,8.307152608623955548e-01,1.558031177368765507e-01,1.694797449816892454e-01
4.561013558568570936e+00,8.327792686685784318e-01,1.537311152693589811e-01,1.314259730307413832e-01
4.574349855523450081e+00,8.348157209111811694e-01,1.516707131597473113e-01,1.418772988099066823e-01
4.587686152478328339e+00,8.368247745824923811e-01,1.496222858446375481e-01,1.497146511053797924e-01
4.601022449433207484e+00,8.388065914842779414e-01,1.475861966645983792e-01,1.478994578168359997e-01
4.614358746388086630e+00,8.407613382277809855e-01,1.455627976528065803e-01,1.506056602305889947e-01
4.627695043342965775e+00,8.426891862337214656e-01,1.435524293254891171e-01,1.411183461779334236e-01
4.641031340297844032e+00,8.445903117322969278e-01,1.415554204745315958e-01,1.394256153191200942e-01
4.654367637252723178e+00,8.464648957627798342e-01,1.395720879630344691e-01,1.425770989262052368e-01
4.667703934207602323e+00,8.483131229133791251e-01,1.376027378707692927e-01,1.477784026490017166e-01
4.681040231162480580e+00,8.501351813344857344e-01,1.356476653279959088e-01,1.418432741855462642e-01
4.694376528117359726e+00,8.519312634564419895e-01,1.337071535873701755e-01,1.297658043067250466e-01
4.707712825072238871e+00,8.537015651215701384e-01,1.317814747977861523e-01,1.391479748978318443e-01
4.721049122027117129e+00,8.554462855841724611e-01,1.298708898660735633e-01,1.339107088059542094e-01
4.734385418981996274e+00,8.571656275105321576e-01,1.279756483218611740e-01,1.204085977265053897e-01
4.747721715936875420e+00,8.588597969789120157e-01,1.260959881858564613e-01,1.346102102318112170e-01
4.761058012891753677e+00,8.605290034795552989e-01,1.242321358417754623e-01,1.318264394282652185e-01
4.774394309846632822e+00,8.621734599146857470e-01,1.223843059121510757e-01,1.127571572040958758e-01
4.787730606801511968e+00,8.637933817952575533e-01,1.205527020492524193e-01,1.304986999806220516e-01
4.801066903756390225e+00,8.653889863694981255e-01,1.187375178414334098e-01,1.161635285839050236e-01
4.814403200711269371e+00,8.669604939279415001e-01,1.169389352605921667e-01,1.368587268048171435e-01
4.827739497666148516e+00,8.685081268627269369e-01,1.151571256527557513e-01,1.051998917054141336e-01
4.841075794621026773e+00,8.700321096488682349e-01,1.133922497002689683e-01,1.130689824442980967e-01
4.854412091575905919e+00,8.715326688442532888e-01,1.116444573665716644e-01,1.098314877078412771e-01
4.867748388530785064e+00,8.730100330896435334e-01,1.099138878448002593e-01,9.960014418502070865e-02
4.881084685485663321e+00,8.744644331086749434e-01,1.082006695103241573e-01,1.027915039417170717e-01
4.894420982440542467e+00,8.758961017078572553e-01,1.065049198773219546e-01,1.083335982396382707e-01
4.907757279395421612e+00,8.773052730676191846e-01,1.048267464060476245e-01,1.009436908249162768e-01
4.921093576350300758e+00,8.786921818232092951e-01,1.031662475935381795e-01,1.056388034813913884e-01
4.934429873305179015e+00,8.800570642966157875e-01,1.015235115068436750e-01,9.589633672882047488e-02
4.947766170260058161e+00,8.814001577215672123e-01,9.989861670733451993e-02,1.031868763712516512e-01
4.961102467214937306e+00,8.827217002251592781e-01,9.829163228518088269e-02,1.007128644628789288e-01
4.974438764169815563e+00,8.840219308278546295e-01,9.670261787524725428e-02,8.632747185280914559e-02
4.987775061124694709e+00,8.853010894434835132e-01,9.513162367624293514e-02,6.805275188685259991e-02
5.001111358079573854e+00,8.865594168792433338e-01,9.357869047314612554e-02,9.721232857630415780e-02
5.014447655034452112e+00,8.877971548356984322e-01,9.204384966290507508e-02,8.146384355948285694e-02
5.027783951989331257e+00,8.890145451466026083e-01,9.052712423271781772e-02,4.367421155068917926e-02
5.041120248944210402e+00,8.902118291285484597e-01,8.902852963000440489e-02,9.831491193073323143e-02
5.054456545899088660e+00,8.913892485598428062e-01,8.754807260385262524e-02,8.424942019050010722e-02
5.067792842853967805e+00,8.925470451138106665e-01,8.608575197174538063e-02,9.282176995855548340e-02
5.081129139808846951e+00,8.936854603552962795e-01,8.464155869187441061e-02,9.345565858238814860e-02
5.094465436763725208e+00,8.948047357406625490e-01,8.321547593326508729e-02,1.152590272391153248e-01
5.107801733718604353e+00,8.959051126177920432e-01,8.180747914801873855e-02,8.566147489068656751e-02
5.121138030673483499e+00,8.969868322260857729e-01,8.041753614563165731e-02,9.043069049103380497e-02
5.134474327628361756e+00,8.980501356954326830e-01,7.904560717067098119e-02,9.306567968030735050e-02
5.147810624583240902e+00,8.990952632068019978e-01,7.769164607075826345e-02,9.586767394701742329e-02
5.161146921538120047e+00,9.001224537099596912e-01,7.635560076631828230e-02,7.597049043937546819e-02
5.174483218492998304e+00,9.011319455954532875e-01,7.503741248145334719e-02,7.740077472219734911e-02
5.187819515447877450e+00,9.021239763551183177e-01,7.373701628370710193e-02,8.194658220579159602e-02
5.201155812402756595e+00,9.030987825820778747e-01,7.245434118764548792e-02,5.859573112215504115e-02
5.214492109357635741e+00,9.040565999707433908e-01,7.118931025932556667e-02,7.744084355282362941e-02
5.227828406312513998e+00,9.049976633168139717e-01,6.994184072159162491e-02,8.565495946819856599e-02
5.241164703267393143e+00,9.059222065172768401e-01,6.871184406012924295e-02,7.059420287779638592e-02
5.254501000222272289e+00,9.068304625609591163e-01,6.749922614284810385e-02,7.751066789074088914e-02
5.267837297177150546e+00,9.077226627079878485e-01,6.630388842870038602e-02,5.812122529081622385e-02
5.281173594132029692e+00,9.085990364135742015e-01,6.512572819716727635e-02,7.442265355233734780e-02
5.294509891086908837e+00,9.094598118360041061e-01,6.396463799015163210e-02,4.774590982462724453e-02
5.307846188041787094e+00,9.103052156587801980e-01,6.282050596963145717e-02,5.963587192070524817e-02
5.321182484996666240e+00,9.111354730906225941e-01,6.169321603808172044e-02,7.344974598294694290e-02
5.334518781951545385e+00,9.119508078654680050e-01,6.058264795864830993e-02,5.352821645419399144e-02
5.347855078906423643e+00,9.127514422424704010e-01,5.948867747500781455e-02,6.541972066443094147e-02
5.361191375861302788e+00,9.135375970060009010e-01,5.841117643085511069e-02,4.773189709534424868e-02
5.374527672816181934e+00,9.143094914532666762e-01,5.735001290600442309e-02,5.823123066019669086e-02
5.387863969771060191e+00,9.150673426954671896e-01,5.630505230022137680e-02,5.755910321870585933e-02
5.401200266725939336e+00,9.158113655781996432e-01,5.527615757569299959e-02,5.220251951067945984e-02
5.414536563680818482e+00,9.165417731772697030e-01,5.426318870099514080e-02,4.551892664346961909e-02
5.427872860635696739e+00,9.172587767176527684e-01,5.326600288552747059e-02,4.932114113864808497e-02
5.441209157590575884e+00,9.179625855734945272e-01,5.228445470166889070e-02,4.179946459152539262e-02
5.454545454545455030e+00,9.186534072681099561e-01,5.131839620585210149e-02,4.233239376127929249e-02
5.467881751500333287e+00,9.193314474739838760e-01,5.036767705850733745e-02,3.842923166593577300e-02
5.481218048455212433e+00,9.199969100127713961e-01,4.943214464283587212e-02,4.636279365490406784e-02
5.494554345410091578e+00,9.206499968506475229e-01,4.851164418893456898e-02,6.027835780309935554e-02
5.507890642364970724e+00,9.212909076003304998e-01,4.760601959472485906e-02,7.214378782146475821e-02
5.521226939319848981e+00,9.219198392642680151e-01,4.671511391395791191e-02,5.220863370407211740e-02
5.534563236274728126e+00,9.225369867988169048e-01,4.583876868054720388e-02,5.021505064406017044e-02
5.547899533229607272e+00,9.231425431081069499e-01,4.497682403225478770e-02,3.645828685994619012e-02
5.561235830184485529e+00,9.237366990440406544e-01,4.412911882420063325e-02,3.712137124146402956e-02
5.574572127139364675e+00,9.243196434062935785e-01,4.329549074080654703e-02,5.159751317903110701e-02
5.587908424094243820e+00,9.248915629423138940e-01,4.247577640615220196e-02,5.416636105945123181e-02
5.601244721049122077e+00,9.254526423473229402e-01,4.166981149271918594e-02,3.361491386576744012e-02
5.614581018004001223e+00,9.260030642643148902e-01,4.087743082850605475e-02,3.649935650976715573e-02
5.627917314958880368e+00,9.265430090484346737e-01,4.009846884277971923e-02,5.227848303013743481e-02
5.641253611913758625e+00,9.270726542548929361e-01,3.933276041450968485e-02,5.194325939442305529e-02
5.654589908868637771e+00,9.275921752113116536e-01,3.858014015543020925e-02,4.825076178846179897e-02
5.667926205823516916e+00,9.281017451349272696e-01,3.784044234223145342e-02,3.333783064997344892e-02
5.681262502778395174e+00,9.286015351325695999e-01,3.711350101559268005e-02,3.253771955577119263e-02
5.694598799733274319e+00,9.290917142006627216e-01,3.639915007744543018e-02,3.698967406285671305e-02
5.707935096688153465e+00,9.295724492252240845e-01,3.569722338649484322e-02,1.162373561708872696e-02
5.721271393643031722e+00,9.300439049818653992e-01,3.500755485199044670e-02,3.821127389222125914e-02
5.734607690597910867e+00,9.305062441357920822e-01,3.432997852574847658e-02,4.343609797502165359e-02
5.747943987552790013e+00,9.309596272025951746e-01,3.366432875003801811e-02,3.470915358919633709e-02
5.761280284507668270e+00,9.314042120488836840e-01,3.301044098171043023e-02,3.617653793555571096e-02
5.774616581462547416e+00,9.318401540706434671e-01,3.236815162276136804e-02,2.194702280662393784e-02
5.787952878417426561e+00,9.322676065960922021e-01,3.173729751452961101e-02,3.549084014964783845e-02
5.801289175372305706e+00,9.326867208949151111e-01,3.111771600639435392e-02,3.442961278205325382e-02
5.814625472327183964e+00,9.330976461782646281e-01,3.050924503633219848e-02,2.476510148146267298e-02
5.827961769282063109e+00,9.335005295987606200e-01,2.991172320979257337e-02,3.143265178920862796e-02
5.841298066236942255e+00,9.338955162504902763e-01,2.932498987689969097e-02,1.707482777228021970e-02
5.854634363191820512e+00,9.342827491690082198e-01,2.874888520799026223e-02,2.080395606572252656e-02
5.867970660146699657e+00,9.346623693318932835e-01,2.818325026666744504e-02,2.774296669082985597e-02
5.881306957101578803e+00,9.350345155448361867e-01,2.762792725214307729e-02,1.930303573792207378e-02
5.894643254056457060e+00,9.353993239881456256e-01,2.708276024925855216e-02,1.635511697483089597e-02
5.907979551011336206e+00,9.357569287374640776e-01,2.654759452361785468e-02,1.465131471647254831e-02
5.921315847966215351e+00,9.361074619401476005e-01,2.602227632469063939e-02,2.943313413644211424e-02
5.934652144921093608e+00,9.364510538152663877e-01,2.550665295002036564e-02,3.577214179153520579e-02
5.947988441875972754e+00,9.367878326536045464e-01,2.500057280794430389e-02,3.766802487496024449e-02
5.961324738830851899e+00,9.371179248176598753e-01,2.450388547883813189e-02,2.458898929950479456e-02
5.974661035785730157e+00,9.374414547416444199e-01,2.401644177489978271e-02,2.196220201100468686e-02
5.987997332740609302e+00,9.377585449314838062e-01,2.353809379849075914e-02,2.337554222867944606e-02
