t,P,S_set,R,dP_dt,dP_dt_noisy
2.256451290258051579e+00,1.832314438710743332e+01,9.699084284945053147e-02,3.949352233096342646e-01,-3.497636158254319838e+00,-3.808582384653516950e+00
2.268453690738147621e+00,1.828117014145118091e+01,9.740685003202718961e-02,3.961823886278909579e-01,-3.496662106444242912e+00,-3.462936025042139931e+00
2.280456091218243664e+00,1.823920799203322218e+01,9.782175005802502821e-02,3.974215326480207700e-01,-3.495620039291106540e+00,-3.587434350433658548e+00
2.292458491698339706e+00,1.819725875073590160e+01,9.823554349407311037e-02,3.986526761049311585e-01,-3.494510661411501573e+00,-3.249256541348258143e+00
2.304460892178435749e+00,1.815532322135939225e+01,9.864823092489512224e-02,3.998758397744405224e-01,-3.493334672504438299e+00,-3.300903739778788815e+00
2.316463292658531348e+00,1.811340219962170650e+01,9.905981295330933134e-02,4.010910444732785907e-01,-3.492092767342422910e+00,-4.034349854829377691e+00
2.328465693138627390e+00,1.807149647315866758e+01,9.947029020022868373e-02,4.022983110590863109e-01,-3.490785635763610895e+00,-3.482445118558148422e+00
2.340468093618723433e+00,1.802960682152394867e+01,9.987966330466072074e-02,4.034976604304156833e-01,-3.489413962664989821e+00,-3.812907462569727457e+00
2.352470494098819476e+00,1.798773401618904089e+01,1.002879329237076067e-01,4.046891135267299822e-01,-3.487978427996567987e+00,-3.266050828146863427e+00
2.364472894578915518e+00,1.794587882054327110e+01,1.006950997325661151e-01,4.058726913284035342e-01,-3.486479706756548058e+00,-3.452858532930983326e+00
2.376475295059011561e+00,1.790404198989379125e+01,1.011011644245276564e-01,4.070484148567219407e-01,-3.484918468987438178e+00,-3.375237378550038692e+00
2.388477695539107604e+00,1.786222427146558189e+01,1.015061277109782639e-01,4.082163051738819659e-01,-3.483295379773090783e+00,-3.696320325533750673e+00
2.400480096019203646e+00,1.782042640440145931e+01,1.019099903213985664e-01,4.093763833829914822e-01,-3.481611099236632700e+00,-3.115925051637532750e+00
2.412482496499299689e+00,1.777864911976206486e+01,1.023127530033638433e-01,4.105286706280696363e-01,-3.479866282539263445e+00,-3.075851609109174323e+00
2.424484896979395732e+00,1.773689314052586852e+01,1.027144165225439831e-01,4.116731880940466826e-01,-3.478061579879889731e+00,-3.691015788405132447e+00
2.436487297459491774e+00,1.769515918158917955e+01,1.031149816627034976e-01,4.128099570067640944e-01,-3.476197636495580667e+00,-3.401634612122317325e+00
2.448489697939587817e+00,1.765344794976612164e+01,1.035144492257015214e-01,4.139389986329744531e-01,-3.474275092662802322e+00,-3.608935578340839889e+00
2.460492098419683860e+00,1.761176014378865773e+01,1.039128200314917982e-01,4.150603342803416140e-01,-3.472294583699427228e+00,-3.477008571071573684e+00
2.472494498899779902e+00,1.757009645430658296e+01,1.043100949181227088e-01,4.161739852974404297e-01,-3.470256739967480630e+00,-3.723384135812393581e+00
2.484496899379875945e+00,1.752845756388751397e+01,1.047062747417372569e-01,4.172799730737571933e-01,-3.468162186876591502e+00,-3.094733083960467646e+00
2.496499299859971988e+00,1.748684414701689960e+01,1.051013603765730414e-01,4.183783190396891394e-01,-3.466011544888155882e+00,-3.659847447104689344e+00
2.508501700340068030e+00,1.744525687566683558e+01,1.054953526977849138e-01,4.194690445780147048e-01,-3.463805430023683130e+00,-3.523022193023181980e+00
2.520504100820164073e+00,1.740369641973410353e+01,1.058882525793635038e-01,4.205521710108029443e-01,-3.461544453904726204e+00,-3.361247867682621848e+00
2.532506501300259671e+00,1.736216343099134463e+01,1.062800609437458826e-01,4.216277198551884875e-01,-3.459229222309177842e+00,-3.588741357992403458e+00
2.544508901780355714e+00,1.732065855429851453e+01,1.066707787278307479e-01,4.226957126500179851e-01,-3.456860336199460537e+00,-3.504722822145920791e+00
2.556511302260451757e+00,1.727918242795296422e+01,1.070604068819075716e-01,4.237561709503582241e-01,-3.454438391765937588e+00,-3.567166361051330448e+00
2.568513702740547799e+00,1.723773568368942932e+01,1.074489463696565589e-01,4.248091163274964610e-01,-3.451963980439110902e+00,-3.478656131406369756e+00
2.580516103220643842e+00,1.719631894668001948e+01,1.078363981681487171e-01,4.258545703689401996e-01,-3.449437688902286858e+00,-3.683546215922347322e+00
2.592518503700739885e+00,1.715493283553422899e+01,1.082227632678457729e-01,4.268925546784173020e-01,-3.446860099104704478e+00,-3.534457714225164526e+00
2.604520904180835927e+00,1.711357796229894390e+01,1.086080426726002551e-01,4.279230908758760443e-01,-3.444231788275104567e+00,-3.485610373217553626e+00
2.616523304660931970e+00,1.707225493245842429e+01,1.089922373996554533e-01,4.289462005974848946e-01,-3.441553328935715417e+00,-3.508298529696542545e+00
2.628525705141028013e+00,1.703096434493431843e+01,1.093753484796454040e-01,4.299619054956327346e-01,-3.438825288916640854e+00,-3.427487297937881650e+00
2.640528105621124055e+00,1.698970679208565215e+01,1.097573769565949320e-01,4.309702272389287492e-01,-3.436048231370640860e+00,-3.494668675241984879e+00
2.652530506101220098e+00,1.694848285970884660e+01,1.101383238879195953e-01,4.319711875122025924e-01,-3.433222714788276342e+00,-3.282580433100400263e+00
2.664532906581316141e+00,1.690729312703768983e+01,1.105181903444257541e-01,4.329648080165039992e-01,-3.430349293013407408e+00,-3.494988478170573565e+00
2.676535307061412183e+00,1.686613816674336874e+01,1.108969774103105155e-01,4.339511104691032850e-01,-3.427428515259031805e+00,-3.454758434518208521e+00
2.688537707541508226e+00,1.682501854493444071e+01,1.112746861831617473e-01,4.349301166034909016e-01,-3.424460926123444438e+00,-3.557417193322614857e+00
2.700540108021604269e+00,1.678393482115685487e+01,1.116513177739580781e-01,4.359018481693777147e-01,-3.421447065606702864e+00,-3.526750033629750369e+00
2.712542508501700311e+00,1.674288754839393789e+01,1.120268733070689249e-01,4.368663269326950038e-01,-3.418387469127382339e+00,-3.671286027291325027e+00
2.724544908981796354e+00,1.670187727306640468e+01,1.124013539202544376e-01,4.378235746755942959e-01,-3.415282667539616845e+00,-3.311525683364024086e+00
2.736547309461892397e+00,1.666090453503235125e+01,1.127747607646655548e-01,4.387736131964474207e-01,-3.412133187150391933e+00,-3.640636790680890300e+00
2.748549709941987995e+00,1.661996986758725825e+01,1.131470950048439617e-01,4.397164643098466219e-01,-3.408939549737094232e+00,-3.558110829374759199e+00
2.760552110422084038e+00,1.657907379746398036e+01,1.135183578187221459e-01,4.406521498466043907e-01,-3.405702272565296784e+00,-3.333853342163056066e+00
2.772554510902180080e+00,1.653821684483277110e+01,1.138885503976233282e-01,4.415806916537536875e-01,-3.402421868406768191e+00,-3.321907195217861819e+00
2.784556911382276123e+00,1.649739952330125803e+01,1.142576739462614760e-01,4.425021115945476091e-01,-3.399098845557682935e+00,-3.479121795758697289e+00
2.796559311862372166e+00,1.645662233991444623e+01,1.146257296827413730e-01,4.434164315484597774e-01,-3.395733707857043537e+00,-3.799586869954803880e+00
2.808561712342468208e+00,1.641588579515473967e+01,1.149927188385585081e-01,4.443236734111840058e-01,-3.392326954705281228e+00,-3.308224297246166401e+00
2.820564112822564251e+00,1.637519038294191276e+01,1.153586426585992003e-01,4.452238590946345775e-01,-3.388879081083023159e+00,-3.336966389304611091e+00
2.832566513302660294e+00,1.633453659759910437e+01,1.157235023818030256e-01,4.461170104328422426e-01,-3.385390578356984204e+00,-3.667866821451339465e+00
2.844568913782756336e+00,1.629392493147873111e+01,1.160872992473366838e-01,4.470031492077531365e-01,-3.381861934026710870e+00,-3.227797517467811517e+00
2.856571314262852379e+00,1.625335586029178359e+01,1.164500345354270022e-01,4.478822973488506554e-01,-3.378293630088147648e+00,-3.518513590174833006e+00
2.868573714742948422e+00,1.621282985445317237e+01,1.168117095361566465e-01,4.487544767841762927e-01,-3.374686144340417915e+00,-3.599923767571078237e+00
2.880576115223044464e+00,1.617234737924363230e+01,1.171723255490167703e-01,4.496197094381734205e-01,-3.371039950427021648e+00,-3.351893808234170269e+00
2.892578515703140507e+00,1.613190889480971180e+01,1.175318838829070567e-01,4.504780172316872888e-01,-3.367355517858782399e+00,-3.403049604138625561e+00
2.904580916183236550e+00,1.609151485616377641e+01,1.178903858561356904e-01,4.513294220819649705e-01,-3.363633312036850675e+00,-3.323108511838621215e+00
2.916583316663332592e+00,1.605116571318399465e+01,1.182478327964193859e-01,4.521739459026554719e-01,-3.359873794275750836e+00,-3.681023405940638593e+00
2.928585717143428635e+00,1.601086191061435926e+01,1.186042260408833315e-01,4.530116106038096779e-01,-3.356077421826459961e+00,-2.993631398571985347e+00
2.940588117623524678e+00,1.597060388806467301e+01,1.189595669360612729e-01,4.538424380918803513e-01,-3.352244647899522256e+00,-3.472776370808267732e+00
2.952590518103620720e+00,1.593039208001055229e+01,1.193138568378954295e-01,4.546664502697219667e-01,-3.348375921688174550e+00,-3.656307783387456656e+00
2.964592918583716319e+00,1.589022691579343416e+01,1.196670971117365367e-01,4.554836690365910989e-01,-3.344471688391489561e+00,-3.220703250678059515e+00
2.976595319063812362e+00,1.585010881962055684e+01,1.200192891323438593e-01,4.562941162881460344e-01,-3.340532389237518274e+00,-3.411493215257753508e+00
2.988597719543908404e+00,1.581003821056498460e+01,1.203704342838851638e-01,4.570978139164470488e-01,-3.336558461506437201e+00,-3.271586764351856580e+00
3.000600120024004447e+00,1.577001550256558815e+01,1.207205339599367183e-01,4.578947838099561851e-01,-3.332550338553673441e+00,-3.400472024678681038e+00
3.012602520504100490e+00,1.573004110442705894e+01,1.210695895634832930e-01,4.586850478535373643e-01,-3.328508449833024407e+00,-3.340456521929008549e+00
3.024604920984196532e+00,1.569011541981989666e+01,1.214176025069182152e-01,4.594686279284564412e-01,-3.324433220919747800e+00,-3.275278652172020966e+00
3.036607321464292575e+00,1.565023884728041637e+01,1.217645742120432584e-01,4.602455459123810932e-01,-3.320325073533620497e+00,-3.469655650330200292e+00
3.048609721944388617e+00,1.561041178021075027e+01,1.221105061100687672e-01,4.610158236793808761e-01,-3.316184425561965909e+00,-3.180436506390054152e+00
3.060612122424484660e+00,1.557063460687884060e+01,1.224553996416135326e-01,4.617794830999272238e-01,-3.312011691082633824e+00,-3.405991710898542468e+00
3.072614522904580703e+00,1.553090771041844675e+01,1.227992562567049306e-01,4.625365460408933926e-01,-3.307807280386931836e+00,-3.481744709221026302e+00
3.084616923384676745e+00,1.549123146882913815e+01,1.231420774147787833e-01,4.632870343655546841e-01,-3.303571600002510600e+00,-3.288165115638010061e+00
3.096619323864772788e+00,1.545160625497630491e+01,1.234838645846794564e-01,4.640309699335880000e-01,-3.299305052716176689e+00,-3.210296797017968107e+00
3.108621724344868831e+00,1.541203243659114541e+01,1.238246192446598171e-01,4.647683746010723427e-01,-3.295008037596651729e+00,-3.340823905920379477e+00
3.120624124824964873e+00,1.537251037627067163e+01,1.241643428823812484e-01,4.654992702204884814e-01,-3.290680950017253803e+00,-3.463184907433166426e+00
3.132626525305060916e+00,1.533304043147771623e+01,1.245030369949136351e-01,4.662236786407190081e-01,-3.286324181678508705e+00,-3.162367068416782168e+00
3.144628925785156959e+00,1.529362295454091836e+01,1.248407030887353775e-01,4.669416217070485042e-01,-3.281938120630678135e+00,-3.634003879055233366e+00
3.156631326265253001e+00,1.525425829265473432e+01,1.251773426797334055e-01,4.676531212611633181e-01,-3.277523151296205750e+00,-3.483695978503312141e+00
3.168633726745349044e+00,1.521494678794923594e+01,1.255129572930201165e-01,4.683581991403415468e-01,-3.273079654501223956e+00,-3.265175076394547293e+00
3.180636127225445087e+00,1.517568878808973132e+01,1.258475484350687346e-01,4.690568770520317510e-01,-3.268608008885376393e+00,-3.540819888546389738e+00
3.192638527705540685e+00,1.513648463292513213e+01,1.261811176285399239e-01,4.697491767229233228e-01,-3.264108589167626917e+00,-3.258509736317793060e+00
3.204640928185636728e+00,1.509733465054086921e+01,1.265136664228081465e-01,4.704351199506587866e-01,-3.259581765657347585e+00,-3.270554389261040473e+00
3.216643328665732771e+00,1.505823916513111804e+01,1.268451963733695786e-01,4.711147285140716012e-01,-3.255027905312386949e+00,-3.075279947540753511e+00
3.228645729145828813e+00,1.501919849699879883e+01,1.271757090418421943e-01,4.717880241731862712e-01,-3.250447371763419024e+00,-3.433405442126077567e+00
3.240648129625924856e+00,1.498021296255557644e+01,1.275052059959656536e-01,4.724550286692184020e-01,-3.245840525338151039e+00,-3.371021830066479374e+00
3.252650530106020899e+00,1.494128287432185864e+01,1.278336888096013868e-01,4.731157637245745895e-01,-3.241207723085380188e+00,-3.174571386145180085e+00
3.264652930586116941e+00,1.490240854092680323e+01,1.281611590627326214e-01,4.737702510428526415e-01,-3.236549318798908281e+00,-3.728062036840069648e+00
3.276655331066212984e+00,1.486359026710830555e+01,1.284876183414643269e-01,4.744185123088411338e-01,-3.231865663041297410e+00,-2.611857203258380444e+00
3.288657731546309027e+00,1.482482835371301100e+01,1.288130682380231595e-01,4.750605691885200210e-01,-3.227157103167485275e+00,-3.366887249259839177e+00
3.300660132026405069e+00,1.478612309769630784e+01,1.291375103507575728e-01,4.756964433290600813e-01,-3.222423983348227328e+00,-3.368390993893338958e+00
3.312662532506501112e+00,1.474747479212232903e+01,1.294609462841378178e-01,4.763261563588231939e-01,-3.217666644593398573e+00,-3.045441142412656177e+00
3.324664932986597154e+00,1.470888372616395223e+01,1.297833776487558322e-01,4.769497298873623947e-01,-3.212885424775117738e+00,-3.220851793062254664e+00
3.336667333466693197e+00,1.467035018510280331e+01,1.301048060613252955e-01,4.775671855054215986e-01,-3.208080658650724892e+00,-3.563966382391443144e+00
3.348669733946789240e+00,1.463187445032924572e+01,1.304252331446816848e-01,4.781785447849359327e-01,-3.203252677885580990e+00,-3.077867201867058533e+00
3.360672134426885282e+00,1.459345679934239470e+01,1.307446605277822471e-01,4.787838292790314587e-01,-3.198401811075711976e+00,-3.027326244275870160e+00
3.372674534906981325e+00,1.455509750575010486e+01,1.310630898457059157e-01,4.793830605220253394e-01,-3.193528383770275703e+00,-3.283517638465463850e+00
3.384676935387077368e+00,1.451679683926898079e+01,1.313805227396534214e-01,4.799762600294258941e-01,-3.188632718493868534e+00,-3.244952790152273447e+00
3.396679335867173410e+00,1.447855506572436823e+01,1.316969608569472094e-01,4.805634492979322658e-01,-3.183715134768649868e+00,-3.086518215316771396e+00
3.408681736347269009e+00,1.444037244705035938e+01,1.320124058510315224e-01,4.811446498054348098e-01,-3.178775949136303680e+00,-3.360531999119193536e+00
3.420684136827365052e+00,1.440224924128978756e+01,1.323268593814723171e-01,4.817198830110149266e-01,-3.173815475179816215e+00,-3.086137762338434509e+00
3.432686537307461094e+00,1.436418570259423433e+01,1.326403231139573480e-01,4.822891703549450626e-01,-3.168834023545089362e+00,-3.128974321456189589e+00
3.444688937787557137e+00,1.432618208122402947e+01,1.329527987202960837e-01,4.828525332586887098e-01,-3.163831901962367077e+00,-3.298818425117550746e+00
3.456691338267653180e+00,1.428823862354823859e+01,1.332642878784197349e-01,4.834099931249002946e-01,-3.158809415267487708e+00,-3.437229790029856513e+00
3.468693738747749222e+00,1.425035557204467906e+01,1.335747922723812819e-01,4.839615713374255668e-01,-3.153766865422956922e+00,-3.198888031575174207e+00
3.480696139227845265e+00,1.421253316529991118e+01,1.338843135923554750e-01,4.845072892613009885e-01,-3.148704551538842544e+00,-3.323789003190876112e+00
3.492698539707941308e+00,1.417477163800923989e+01,1.341928535346388063e-01,4.850471682427544007e-01,-3.143622769893485991e+00,-2.943340724757453231e+00
3.504700940188037350e+00,1.413707122097671487e+01,1.345004138016495099e-01,4.855812296092044122e-01,-3.138521813954030737e+00,-3.109704740254046307e+00
3.516703340668133393e+00,1.409943214111512866e+01,1.348069961019275342e-01,4.861094946692609553e-01,-3.133401974396770484e+00,-2.976985069884791280e+00
3.528705741148229436e+00,1.406185462144602027e+01,1.351126021501346530e-01,4.866319847127247855e-01,-3.128263539127313475e+00,-3.101339152058421700e+00
3.540708141628325478e+00,1.402433888110306448e+01,1.354172336670456389e-01,4.871487210105542309e-01,-3.123106793301063000e+00,-3.070526569884056922e+00
