S,v
3.829275590127986795e-02,3.687997908060376695e-02
3.838104749894844653e-02,3.696186780791165666e-02
3.846954267053159793e-02,3.704393135724329961e-02
3.855824188540965536e-02,3.712617007066142810e-02
3.864714561404519050e-02,3.720858429075916962e-02
3.873625432798551843e-02,3.729117436066026192e-02
3.882556849986520953e-02,3.737394062401920569e-02
3.891508860340858744e-02,3.745688342502151436e-02
3.900481511343222712e-02,3.754000310838375570e-02
3.909474850584750832e-02,3.762330001935383639e-02
3.918488925766309972e-02,3.770677450371111988e-02
3.927523784698752629e-02,3.779042690776658608e-02
3.936579475303167430e-02,3.787425757836299783e-02
3.945656045611135865e-02,3.795826686287506052e-02
3.954753543764984169e-02,3.804245510920956086e-02
3.963872018018040760e-02,3.812682266580551260e-02
3.973011516734895054e-02,3.821136988163434389e-02
3.982172088391646575e-02,3.829609710619996665e-02
3.991353781576167242e-02,3.838100468953895700e-02
4.000556644988358806e-02,3.846609298222065931e-02
4.009780727440408893e-02,3.855136233534738055e-02
4.019026077857053986e-02,3.863681310055443879e-02
4.028292745275832698e-02,3.872244563001032286e-02
4.037580778847353613e-02,3.880826027641679637e-02
4.046890227835548554e-02,3.889425739300902962e-02
4.056221141617937648e-02,3.898043733355569668e-02
4.065573569685893007e-02,3.906680045235909338e-02
4.074947561644896854e-02,3.915334710425520670e-02
4.084343167214807280e-02,3.924007764461386744e-02
4.093760436230121924e-02,3.932699242933877792e-02
4.103199418640240959e-02,3.941409181486769248e-02
4.112660164509732846e-02,3.950137615817238962e-02
4.122142724018601490e-02,3.958884581675886638e-02
4.131647147462549213e-02,3.967650114866736605e-02
4.141173485253245301e-02,3.976434251247241980e-02
4.150721787918594530e-02,3.985237026728298548e-02
4.160292106103001541e-02,3.994058477274247537e-02
4.169884490567644236e-02,4.002898638902880474e-02
4.179498992190738837e-02,4.011757547685453063e-02
4.189135661967812591e-02,4.020635239746678247e-02
4.198794551011971604e-02,4.029531751264740780e-02
4.208475710554175631e-02,4.038447118471298614e-02
4.218179191943505213e-02,4.047381377651488449e-02
4.227905046647437853e-02,4.056334565143926429e-02
4.237653326252120711e-02,4.065306717340715775e-02
4.247424082462639833e-02,4.074297870687445394e-02
4.257217367103301869e-02,4.083308061683197515e-02
4.267033232117900532e-02,4.092337326880542830e-02
4.276871729569999697e-02,4.101385702885550211e-02
4.286732911643204025e-02,4.110453226357782541e-02
4.296616830641438595e-02,4.119539934010296722e-02
4.306523538989226463e-02,4.128645862609648526e-02
4.316453089231964829e-02,4.137771048975891902e-02
4.326405534036205369e-02,4.146915529982572041e-02
4.336380926189932483e-02,4.156079342556733003e-02
4.346379318602844322e-02,4.165262523678911477e-02
4.356400764306632423e-02,4.174465110383134697e-02
4.366445316455264125e-02,4.183687139756919748e-02
4.376513028325263593e-02,4.192928648941272873e-02
4.386603953315993537e-02,4.202189675130679064e-02
4.396718144949942481e-02,4.211470255573109001e-02
4.406855656873001625e-02,4.220770427570003092e-02
4.417016542854757671e-02,4.230090228476275638e-02
4.427200856788770372e-02,4.239429695700306505e-02
4.437408652692864663e-02,4.248788866703937656e-02
4.447639984709412381e-02,4.258167779002462044e-02
4.457894907105621612e-02,4.267566470164620845e-02
4.468173474273826051e-02,4.276984977812601368e-02
4.478475740731769489e-02,4.286423339622017631e-02
4.488801761122899331e-02,4.295881593321914521e-02
4.499151590216651786e-02,4.305359776694749063e-02
4.509525282908748156e-02,4.314857927576391111e-02
4.519922894221480719e-02,4.324376083856107389e-02
4.530344479304006244e-02,4.333914283476553858e-02
4.540790093432640201e-02,4.343472564433764616e-02
4.551259792011148886e-02,4.353050964777142873e-02
4.561753630571041551e-02,4.362649522609447772e-02
4.572271664771867389e-02,4.372268276086782590e-02
4.582813950401509046e-02,4.381907263418585718e-02
4.593380543376480996e-02,4.391566522867609151e-02
4.603971499742223056e-02,4.401246092749917099e-02
4.614586875673398064e-02,4.410946011434861702e-02
4.625226727474193028e-02,4.420666317345078172e-02
4.635891111578614027e-02,4.430407048956457039e-02
4.646580084550788053e-02,4.440168244798144148e-02
4.657293703085260000e-02,4.449949943452512213e-02
4.668032024007297276e-02,4.459752183555150407e-02
4.678795104273188871e-02,4.469575003794845625e-02
4.689583000970547200e-02,4.479418442913566528e-02
4.700395771318613414e-02,4.489282539706446196e-02
4.711233472668555772e-02,4.499167333021756449e-02
4.722096162503780503e-02,4.509072861760898138e-02
4.732983898440230874e-02,4.518999164878378244e-02
4.743896738226697357e-02,4.528946281381785594e-02
4.754834739745119471e-02,4.538914250331776978e-02
4.765797961010896644e-02,4.548903110842048708e-02
4.776786460173194221e-02,4.558912902079322038e-02
4.787800295515252241e-02,4.568943663263316107e-02
4.798839525454692834e-02,4.578995433666723652e-02
4.809904208543833853e-02,4.589068252615195048e-02
4.820994403469995582e-02,4.599162159487305002e-02
4.832110169055815058e-02,4.609277193714534510e-02
4.843251564259554859e-02,4.619413394781243798e-02
4.854418648175418821e-02,4.629570802224643872e-02
4.865611480033864289e-02,4.639749455634775699e-02
4.876830119201916447e-02,4.649949394654476209e-02
4.888074625183481264e-02,4.660170658979360253e-02
4.899345057619665378e-02,4.670413288357785214e-02
4.910641476289088342e-02,4.680677322590822559e-02
4.921963941108201124e-02,4.690962801532230775e-02
4.933312512131605293e-02,4.701269765088429003e-02
4.944687249552369435e-02,4.711598253218460958e-02
4.956088213702349032e-02,4.721948305933965084e-02
4.967515465052506352e-02,4.732319963299147503e-02
4.978969064213233792e-02,4.742713265430742453e-02
4.990449071934670994e-02,4.753128252497987316e-02
5.001955549107028887e-02,4.763564964722582368e-02
5.013488556760915121e-02,4.774023442378665105e-02
5.025048156067653260e-02,4.784503725792763756e-02
5.036634408339610985e-02,4.795005855343777851e-02
5.048247375030524148e-02,4.805529871462926178e-02
5.059887117735820811e-02,4.816075814633723196e-02
5.071553698192950849e-02,4.826643725391933232e-02
5.083247178281712075e-02,4.837233644325539261e-02
5.094967620024578453e-02,4.847845612074701965e-02
5.106715085587029690e-02,4.858479669331718792e-02
5.118489637277878757e-02,4.869135856840989957e-02
5.130291337549605646e-02,4.879814215398972643e-02
5.142120248998686277e-02,4.890514785854142149e-02
5.153976434365924869e-02,4.901237609106954413e-02
5.165859956536789088e-02,4.911982726109799524e-02
5.177770878541739646e-02,4.922750177866955928e-02
5.189709263556566143e-02,4.933540005434557812e-02
5.201675174902724991e-02,4.944352249920540288e-02
5.213668676047670397e-02,4.955186952484603308e-02
5.225689830605195069e-02,4.966044154338158240e-02
5.237738702335765356e-02,4.976923896744286924e-02
5.249815355146859874e-02,4.987826221017697265e-02
5.261919853093308813e-02,4.998751168524671190e-02
5.274052260377634638e-02,5.009698780683016772e-02
5.286212641350390012e-02,5.020669098962026594e-02
5.298401060510501276e-02,5.031662164882417382e-02
5.310617582505611223e-02,5.042678020016291840e-02
5.322862272132417721e-02,5.053716705987078978e-02
5.335135194337022740e-02,5.064778264469486924e-02
5.347436414215273742e-02,5.075862737189450191e-02
5.359765997013110628e-02,5.086970165924079024e-02
5.372124008126909211e-02,5.098100592501603190e-02
5.384510513103830248e-02,5.109254058801317860e-02
5.396925577642167071e-02,5.120430606753531566e-02
5.409369267591693231e-02,5.131630278339511381e-02
5.421841648954012216e-02,5.142853115591422553e-02
5.434342787882907172e-02,5.154099160592271606e-02
5.446872750684692011e-02,5.165368455475855686e-02
5.459431603818563905e-02,5.176661042426699416e-02
5.472019413896953011e-02,5.187976963679993142e-02
5.484636247685880511e-02,5.199316261521541582e-02
5.497282172105307646e-02,5.210678978287692359e-02
5.509957254229493756e-02,5.222065156365288119e-02
5.522661561287352250e-02,5.233474838191592982e-02
5.535395160662804487e-02,5.244908066254237028e-02
5.548158119895139906e-02,5.256364883091151075e-02
5.560950506679373379e-02,5.267845331290497979e-02
5.573772388866603950e-02,5.279349453490617822e-02
5.586623834464374966e-02,5.290877292379956437e-02
5.599504911637034205e-02,5.302428890696996022e-02
5.612415688706096778e-02,5.314004291230196159e-02
5.625356234150606649e-02,5.325603536817920258e-02
5.638326616607498842e-02,5.337226670348368951e-02
5.651326904871966511e-02,5.348873734759510001e-02
5.664357167897821066e-02,5.360544773039009614e-02
5.677417474797864100e-02,5.372239828224163738e-02
5.690507894844247516e-02,5.383958943401818270e-02
5.703628497468845454e-02,5.395702161708310074e-02
5.716779352263621355e-02,5.407469526329379550e-02
5.729960528980996420e-02,5.419261080500108879e-02
5.743172097534219450e-02,5.431076867504842920e-02
5.756414127997738772e-02,5.442916930677105247e-02
5.769686690607574164e-02,5.454781313399541948e-02
5.782989855761686698e-02,5.466670059103825863e-02
5.796323694020355521e-02,5.478583211270585812e-02
5.809688276106550475e-02,5.490520813429330960e-02
5.823083672906306102e-02,5.502482909158368241e-02
5.836509955469099814e-02,5.514469542084723952e-02
5.849967195008228676e-02,5.526480755884059098e-02
5.863455462901181331e-02,5.538516594280590982e-02
5.876974830690031432e-02,5.550577101047015488e-02
5.890525370081798467e-02,5.562662320004415489e-02
5.904107152948839810e-02,5.574772295022174806e-02
5.917720251329227493e-02,5.586907070017907428e-02
5.931364737427134021e-02,5.599066688957355514e-02
5.945040683613210530e-02,5.611251195854312368e-02
5.958748162424975375e-02,5.623460634770537786e-02
5.972487246567195762e-02,5.635695049815654667e-02
5.986258008912273554e-02,5.647954485147080317e-02
6.000060522500633153e-02,5.660238984969920978e-02
6.013894860541108695e-02,5.672548593536886480e-02
6.027761096411331232e-02,5.684883355148203504e-02
6.041659303658118707e-02,5.697243314151510807e-02
6.055589555997865914e-02,5.709628514941781502e-02
6.069551927316935852e-02,5.722039001961217591e-02
6.083546491672051082e-02,5.734474819699156289e-02
6.097573323290687158e-02,5.746936012691981899e-02
6.111632496571464679e-02,5.759422625523018258e-02
6.125724086084546188e-02,5.771934702822442698e-02
6.139848166572030308e-02,5.784472289267175715e-02
6.154004812948348641e-02,5.797035429580791460e-02
6.168194100300663368e-02,5.809624168533412264e-02
6.182416103889264158e-02,5.822238550941613577e-02
6.196670899147969230e-02,5.834878621668310866e-02
6.210958561684522955e-02,5.847544425622667325e-02
6.225279167281001086e-02,5.860236007759987015e-02
6.239632791894207664e-02,5.872953413081606622e-02
6.254019511656082331e-02,5.885696686634803165e-02
6.268439402874098620e-02,5.898465873512661467e-02
6.282892542031677519e-02,5.911261018853998517e-02
6.297379005788583672e-02,5.924082167843233021e-02
6.311898870981337561e-02,5.936929365710283402e-02
6.326452214623620729e-02,5.949802657730460936e-02
6.341039113906687952e-02,5.962702089224353880e-02
6.355659646199768309e-02,5.975627705557715746e-02
6.370313889050487066e-02,5.988579552141359147e-02
6.385001920185268132e-02,6.001557674431035744e-02
6.399723817509750390e-02,6.014562117927321760e-02
6.414479659109197096e-02,6.027592928175506265e-02
6.429269523248914986e-02,6.040650150765469739e-02
6.444093488374666445e-02,6.053733831331575832e-02
6.458951633113088620e-02,6.066844015552542990e-02
6.473844036272102809e-02,6.079980749151327885e-02
6.488770776841343291e-02,6.093144077895013694e-02
6.503731933992565328e-02,6.106334047594670633e-02
6.518727587080076769e-02,6.119550704105258115e-02
6.533757815641147437e-02,6.132794093325480422e-02
6.548822699396436575e-02,6.146064261197670825e-02
6.563922318250420274e-02,6.159361253707672929e-02
6.579056752291803645e-02,6.172685116884706752e-02
6.594226081793957972e-02,6.186035896801240358e-02
6.609430387215337044e-02,6.199413639572869117e-02
6.624669749199908753e-02,6.212818391358183173e-02
6.639944248577582531e-02,6.226250198358636301e-02
6.655253966364638174e-02,6.239709106818422391e-02
6.670598983764150502e-02,6.253195163024327652e-02
6.685979382166426510e-02,6.266708413305614733e-02
6.701395243149439740e-02,6.280248904033886026e-02
6.716846648479252169e-02,6.293816681622939335e-02
6.732333680110455520e-02,6.307411792528641592e-02
6.747856420186601478e-02,6.321034283248787300e-02
6.763414951040645773e-02,6.334684200322961145e-02
6.779009355195372843e-02,6.348361590332403381e-02
6.794639715363845478e-02,6.362066499899864114e-02
6.810306114449835024e-02,6.375798975689468684e-02
6.826008635548264092e-02,6.389559064406567790e-02
6.841747361945646477e-02,6.403346812797604259e-02
6.857522377120534030e-02,6.417162267649965945e-02
6.873333764743949637e-02,6.431005475791831683e-02
6.889181608679838253e-02,6.444876484092039448e-02
6.905065992985512380e-02,6.458775339459932319e-02
6.920987001912093373e-02,6.472702088845209978e-02
6.936944719904958312e-02,6.486656779237781612e-02
6.952939231604193804e-02,6.500639457667614640e-02
6.968970621845038682e-02,6.514650171204586226e-02
6.985038975658337812e-02,6.528688966958325068e-02
7.001144378270990343e-02,6.542755892078064295e-02
7.017286915106403511e-02,6.556850993752488810e-02
7.033466671784945057e-02,6.570974319209568759e-02
7.049683734124399803e-02,6.585125915716417977e-02
7.065938188140417908e-02,6.599305830579124676e-02
7.082230120046981159e-02,6.613514111142596019e-02
7.098559616256852611e-02,6.627750804790406847e-02
7.114926763382034558e-02,6.642015958944623433e-02
7.131331648234234821e-02,6.656309621065656379e-02
7.147774357825319169e-02,6.670631838652084367e-02
7.164254979367781773e-02,6.684982659240509828e-02
7.180773600275196233e-02,6.699362130405368820e-02
7.197330308162690204e-02,6.713770299758782534e-02
7.213925190847404745e-02,6.728207214950389370e-02
7.230558336348959225e-02,6.742672923667161755e-02
7.247229832889920398e-02,6.757167473633254873e-02
7.263939768896271465e-02,6.771690912609829027e-02
7.280688232997876985e-02,6.786243288394872009e-02
7.297475314028957494e-02,6.800824648823035334e-02
7.314301101028557184e-02,6.815435041765456614e-02
7.331165683241017139e-02,6.830074515129577750e-02
7.348069150116451342e-02,6.844743116858988119e-02
7.365011591311217132e-02,6.859440894933221955e-02
7.381993096688391209e-02,6.874167897367601532e-02
7.399013756318251200e-02,6.888924172213041486e-02
7.416073660478747498e-02,6.903709767555880894e-02
7.433172899655983434e-02,6.918524731517690374e-02
7.450311564544698228e-02,6.933369112255098610e-02
7.467489746048742993e-02,6.948242957959603616e-02
7.484707535281570623e-02,6.963146316857385387e-02
7.501965023566709023e-02,6.978079237209121322e-02
7.519262302438255163e-02,6.993041767309801648e-02
7.536599463641352470e-02,7.008033955488536526e-02
7.553976599132683489e-02,7.023055850108368692e-02
7.571393801080954222e-02,7.038107499566080560e-02
7.588851161867385398e-02,7.053188952292002711e-02
7.606348774086199582e-02,7.068300256749815436e-02
7.623886730545113843e-02,7.083441461436368325e-02
