dIdt,T,emf,emf_noisy
2.125608650845332704e+03,3.246473011675454927e+02,2.461164132218395667e-02,2.286079680566361835e-02
1.116291526059649868e+03,2.732520534144889552e+02,1.181052119981422337e-02,1.381334165117455159e-02
1.352465840444651121e+03,3.700198525049624436e+02,1.697287741372512787e-02,1.726104815072497523e-02
8.490293045280066144e+04,3.280185405636074165e+02,7.733399253213973923e-02,7.889816157725952628e-02
1.956332776225648195e+04,2.795015836943225622e+02,1.213346569902407079e-01,1.216039008609296201e-01
7.830929839926063141e+04,3.074894355119341185e+02,7.891199941621385161e-02,7.943780165038391572e-02
4.997683139421365922e+03,3.688819498292397157e+02,6.015496741550931808e-02,5.858896958104855418e-02
3.239240198482386040e+04,3.061225475090533337e+02,1.247264009557782910e-01,1.260624958089225922e-01
1.351443614898279748e+03,3.285588179445963988e+02,1.582203888613539777e-02,1.939143543474944678e-02
2.149860751603268000e+03,3.056973527525334475e+02,2.405758712052262493e-02,2.343821200948754263e-02
3.583163864989696322e+03,3.342584752827242482e+02,4.160636280738615189e-02,4.042081375195785697e-02
1.260771849703700173e+04,3.216448757529847740e+02,1.118281706665327224e-01,1.115124972621520244e-01
1.302620054821754820e+04,3.059049491907881588e+02,1.105720904039062119e-01,1.096095298367039672e-01
9.953433165103420833e+03,2.825190812584463060e+02,9.026712648820033047e-02,8.886416789089325585e-02
7.061991154702819586e+03,3.012977405790586545e+02,7.228203193683388483e-02,7.255841922477021533e-02
1.417132051579732979e+04,3.350703530190018569e+02,1.211713588068508846e-01,1.205895237407507009e-01
8.576790279077259765e+04,3.244446572972566400e+02,7.634393825123833577e-02,7.922168543892364745e-02
8.244401259531705364e+03,3.173788775048797106e+02,8.410270740086693564e-02,8.410311068677718549e-02
4.730889928131402121e+04,3.301925765340589010e+02,1.118412827645957897e-01,1.124891067198586503e-01
1.293432978973580475e+03,3.105008770959119602e+02,1.466846871416729002e-02,1.657251245016689439e-02
5.904382909219807516e+03,3.249231273707125638e+02,6.481428835681805889e-02,6.421277665180896710e-02
1.321273994670124011e+04,3.302790088490776839e+02,1.162825713224074908e-01,1.191560444025853704e-01
1.740368087968787222e+04,3.444935163706916228e+02,1.326911590305534516e-01,1.314257706055132202e-01
3.162544752700750905e+03,3.693756786518666786e+02,3.912572955763305577e-02,3.750907415386080246e-02
6.289006259319481615e+03,2.955031196585375142e+02,6.489646949404200005e-02,6.416393545634149764e-02
7.834518988124895259e+04,3.705952865672311987e+02,8.742199197776415187e-02,8.719255719382987269e-02
1.984730337009634604e+04,3.715185467661754615e+02,1.428188363441391384e-01,1.400161999439410443e-01
1.478878505547006534e+04,3.536934016971161441e+02,1.273322328666005865e-01,1.272620432983428973e-01
1.350819810086753023e+03,3.445016523460935218e+02,1.625357349607069180e-02,1.291860031519184888e-02
1.271605844363512688e+03,2.798350954363784808e+02,1.361922766642957756e-02,1.640350446752057365e-02
2.647261817329083442e+03,3.510117721873284609e+02,3.193840871485074256e-02,3.177641481203535151e-02
1.886451098528057400e+03,3.341263459151193160e+02,2.223968301664589267e-02,2.095576756725394535e-02
9.278971879032369179e+04,2.979678828678394211e+02,6.912522818055172324e-02,6.730855194398457919e-02
1.012731445714579763e+03,2.972167229491294620e+02,1.121993539946883160e-02,1.045107445105243789e-02
5.391220048125112044e+03,3.063602408650406232e+02,5.786282204045727767e-02,5.741666310359642283e-02
1.308714454829188071e+03,3.051170967398464882e+02,1.469625015551443044e-02,1.260722822429171004e-02
1.905553369145960460e+04,3.129347926426763706e+02,1.284250978314499803e-01,1.265855076438043014e-01
1.238986014503028628e+03,3.260759394288060662e+02,1.444914053458590079e-02,1.407479052446282755e-02
1.370311401027061493e+03,3.520372332083299511e+02,1.669651636889778884e-02,1.565494887330650536e-02
1.445057110209450911e+03,3.127875441978501954e+02,1.644516250420499301e-02,1.832358871156163430e-02
3.495990651280557813e+03,2.758170897761444849e+02,3.651406435200137829e-02,3.878980510049243047e-02
1.421399426873396624e+04,3.420699016039602611e+02,1.227866152437616792e-01,1.228186576509614630e-01
4.082227793700569600e+04,2.731651019300118151e+02,1.082644294114827599e-01,1.092116285555918137e-01
3.422812970144532756e+03,3.201373075025184676e+02,3.885069837911002411e-02,3.618032163185978117e-02
3.684190795083754438e+03,3.384868060456972216e+02,4.303600999715592734e-02,4.431084541602115651e-02
4.456196035284031677e+04,3.345029453815786837e+02,1.160922320861311197e-01,1.160310651471045951e-01
3.103821665917735663e+04,3.543076256364178107e+02,1.368573916540176405e-01,1.378267282859193255e-01
1.793203164964270854e+03,3.674571425763522825e+02,2.236261976016767905e-02,2.556333202335499960e-02
4.099188308682818024e+04,3.062938265771758779e+02,1.148932468145080210e-01,1.103315313018192884e-01
4.597293356519224471e+04,3.455305990219383148e+02,1.164245615196566747e-01,1.169464578777635322e-01
2.268044477997471404e+03,3.594871478535065421e+02,2.783391844833043444e-02,2.563568032199470964e-02
1.794303883696033517e+04,3.573436999381813166e+02,1.366581235832693697e-01,1.378425169660783545e-01
2.474498777806835733e+03,3.527150633558452455e+02,2.998217497281956828e-02,2.735554809796263490e-02
3.068918986526487060e+03,3.251704806208774130e+02,3.528222339108422895e-02,3.429142425707624314e-02
9.727730060716248772e+03,3.514187999465372627e+02,1.004976561140922264e-01,1.009031236256129754e-01
1.107745656690720534e+04,2.966232703749145685e+02,9.928203144761986454e-02,1.005090502204906144e-01
9.079606577458829634e+03,3.243182522153759351e+02,9.143143527883852706e-02,9.158102345751166495e-02
1.208598655011891242e+04,3.275795401706747612e+02,1.104379306349562995e-01,1.088522687569806746e-01
2.668881878433370730e+03,2.879880224851530102e+02,2.878090503284994744e-02,2.767384059741913316e-02
3.607121210881284060e+04,3.594010419418558513e+02,1.321356476207188602e-01,1.339046534032176106e-01
3.594982859531212853e+03,3.173429691015326171e+02,4.051796273528210368e-02,4.050696350390902561e-02
6.689082916914179805e+04,3.128230459110078527e+02,8.843048470574853270e-02,8.506285591206641516e-02
1.072285929378594119e+04,3.316159585231166034e+02,1.035926754650475512e-01,1.052800008815869409e-01
4.049189536224633230e+03,3.321259344847300667e+02,4.655282324841416436e-02,4.738532020784111398e-02
2.232378365504190242e+03,3.068848221767061091e+02,2.502072219338691283e-02,2.676755328389080618e-02
9.341313012354472448e+03,3.423637678624973546e+02,9.624183953472993658e-02,9.556858460197657779e-02
5.657109698008616760e+03,3.032761215161562518e+02,6.004965151963279069e-02,6.170596455648601208e-02
1.762737247424008092e+04,3.271272952706098636e+02,1.292687173506169296e-01,1.271465875106135845e-01
9.929312180251528844e+03,2.743350934103067971e+02,8.870679115675179915e-02,8.984679077848271855e-02
1.185548692795606030e+03,2.800012546427986422e+02,1.270575888449458971e-02,1.172499826523847564e-02
4.636492243918656459e+04,2.813592871573690104e+02,1.036005809881314910e-01,1.049492843979717843e-01
1.268667686192169185e+03,3.348732493774466548e+02,1.502140572384808026e-02,1.703269395668086106e-02
4.520540117278567777e+04,3.245329030067163103e+02,1.133498729102975638e-01,1.118778926062805046e-01
4.221815857750229770e+04,3.090428819169607095e+02,1.139599589042083888e-01,1.138574999452108966e-01
7.046383087463567790e+04,3.101183433663228470e+02,8.506968435687786712e-02,8.514759360978986502e-02
2.132073058395195039e+04,3.628738144433690422e+02,1.422132743776084729e-01,1.445926040132897161e-01
2.095305091028034894e+03,3.456519319940816217e+02,2.515907450489861599e-02,2.658019068763817910e-02
7.653477731330531242e+03,3.001459238480254612e+02,7.695013000279948834e-02,7.451157491477856942e-02
7.565982289192377721e+03,3.081329198975506642e+02,7.737542030492301770e-02,7.829063682634013199e-02
1.839356760781121920e+04,3.682956388603280402e+02,1.399460742316543660e-01,1.414362526504126527e-01
5.784623063662200366e+03,3.111993205235386881e+02,6.212764336155744693e-02,6.637525515341292925e-02
2.245722943186427437e+04,3.237157463671833284e+02,1.337224200292069787e-01,1.303641218356985931e-01
2.557494804919361286e+03,3.463804128457576894e+02,3.064020142946476122e-02,2.956749682959677883e-02
5.089809831755344931e+03,2.956296842723375562e+02,5.386914509664141731e-02,5.653588747281608484e-02
1.220750251907076381e+04,3.379223907845417330e+02,1.130469148558148201e-01,1.103367742586014305e-01
7.166417447255182196e+03,2.964147421213319262e+02,7.249504500393554041e-02,7.009612383608608555e-02
1.758131282984219979e+03,3.590226735987016582e+02,2.162997440675204150e-02,2.266413879751263613e-02
8.543901670339867997e+04,3.146073316382481835e+02,7.528581201820747082e-02,7.732262933996503218e-02
2.413186039801480001e+04,3.706743689000818449e+02,1.448320248421250400e-01,1.434946638673739450e-01
4.635217906268790830e+04,2.794111936794301982e+02,1.032364715785552972e-01,1.043167259231394250e-01
5.187062639122237670e+03,3.264087817146980228e+02,5.793054212735477410e-02,5.816445266621466520e-02
7.758751106653807801e+04,3.184626986443216765e+02,8.091753339682433710e-02,8.395503146486180124e-02
4.215937860519059905e+04,3.021325206054886507e+02,1.126348015209854836e-01,1.126317646415680163e-01
9.099394439297313511e+04,2.854416561163175174e+02,6.850779838571836866e-02,7.048829300965450684e-02
2.481924149274595948e+03,2.810351111770572174e+02,2.645313923173991943e-02,2.464690351311138797e-02
9.001998851655811450e+03,3.547465672149680813e+02,9.570316190746609719e-02,9.533340420854205521e-02
5.911504004892104604e+03,2.904995171757127537e+02,6.094580347141231869e-02,6.075239456388868003e-02
1.689623694363899631e+04,2.762182683998917128e+02,1.163279678171432879e-01,1.186061837121137330e-01
3.165479223092182565e+03,3.288949269039163710e+02,3.659291037701055405e-02,3.775213645605146606e-02
1.588344046423284908e+03,2.952511330617920748e+02,1.749212269426181007e-02,1.598861643167467234e-02
8.979107553559671942e+03,3.099773607765832253e+02,8.841527232959602023e-02,8.977920785695589490e-02
1.900832605949075150e+04,3.540136312842953998e+02,1.377237171189756859e-01,1.392649796718309074e-01
5.861797846009890236e+03,3.331403137768547253e+02,6.533410018000358754e-02,6.511080873536469193e-02
9.437972018735518213e+04,2.879160779175962830e+02,6.711392420421317950e-02,6.659859957414955567e-02
6.486008960161534560e+03,2.858699171158155536e+02,6.542291998631294403e-02,6.503531349546783080e-02
3.977691386394718393e+03,3.326769264970348559e+02,4.582106129505612857e-02,4.243107648307836016e-02
4.244198135098765488e+04,3.572438251159733795e+02,1.233099409699593973e-01,1.236874269862086317e-01
8.577872883016016203e+03,3.202890479186825132e+02,8.709498358079052760e-02,8.756413943924508392e-02
3.519115860261619673e+03,3.404310241093052127e+02,4.132967106904993082e-02,3.959861402153195403e-02
3.740951251660178514e+03,3.521802038954803038e+02,4.468722764976332945e-02,4.617212014951346116e-02
7.839919050514552509e+04,2.891163244838302262e+02,7.632524227500683822e-02,7.357930840335959177e-02
8.384429094227838505e+04,3.385664907189910195e+02,7.936187072834655076e-02,7.825824508556063208e-02
1.960982836335207685e+04,3.706767431105156447e+02,1.423336769636478205e-01,1.413832388256647254e-01
3.610238999463373148e+03,3.416499114686675398e+02,4.243997934314571591e-02,4.641499900712355714e-02
2.646903373374163129e+04,3.436365638849606512e+02,1.379488384182550875e-01,1.347504702917393382e-01
2.713557095145035419e+03,2.839767259415858689e+02,2.902855566568228116e-02,3.015381617609480536e-02
4.407267133915062914e+03,3.306198856628712974e+02,5.026431005695865956e-02,5.214855661213658317e-02
1.211916558766431808e+04,2.876881302427004243e+02,1.028846188409103246e-01,1.036400699689900562e-01
6.342906686443689978e+03,3.440641102602418187e+02,7.125314349386568935e-02,7.361675938257246365e-02
5.035559422619950055e+03,3.208273818646340487e+02,5.584706255598860525e-02,5.384158718173576164e-02
8.877053943344623258e+04,2.787298659513155030e+02,6.882791052298473100e-02,6.426739331836035796e-02
2.189839821279531861e+03,2.949036594548980474e+02,2.401456118352597244e-02,2.554819696146649888e-02
1.688717943077589371e+04,3.120156206598570066e+02,1.243214506808590913e-01,1.219297943515169069e-01
1.194215706994131097e+03,2.874886516066272861e+02,1.298293322754004615e-02,1.233013347444817699e-02
1.525560636611587370e+03,3.062594298956760213e+02,1.715075276673408769e-02,1.479306077188453222e-02
2.630219601719742514e+03,3.729260124358484632e+02,3.289496316641940532e-02,3.499964688031846627e-02
9.624371802274695074e+04,2.949788620353529609e+02,6.705943121309268506e-02,6.878973168282752348e-02
2.836934301850224074e+04,3.303841669277071560e+02,1.337625465937670177e-01,1.323224192699530288e-01
5.445981870556787908e+04,2.734424629772795470e+02,9.349676313501055491e-02,9.530374682422987354e-02
1.255936173777771273e+03,3.677762076886519935e+02,1.571064958056755945e-02,1.595320409920699192e-02
2.306093466151902612e+04,3.573187797167298640e+02,1.416806119471407666e-01,1.414018342860212663e-01
7.583557060879790697e+03,2.806926756762669015e+02,7.364397959761788404e-02,7.375881292170261005e-02
6.805184389650902631e+03,2.894077584123841120e+02,6.856982536299364994e-02,6.816432664329373503e-02
2.609213329445453201e+04,3.318909893845201964e+02,1.354023493154841440e-01,1.366323598431060937e-01
4.136546408206019805e+03,2.888224049143829006e+02,4.391764393382289328e-02,4.453833907470905462e-02
1.063985345925159163e+04,3.048635242109024261e+02,9.830279744757991489e-02,9.760386315471226981e-02
3.322381070208848996e+03,3.516858601469124324e+02,3.985822820250729814e-02,4.187073969413841051e-02
6.064683501202676780e+03,3.420639131832214161e+02,6.833026632867716943e-02,6.710731509914952264e-02
1.165875968144226135e+04,3.369405323557540441e+02,1.099675393980012322e-01,1.105414066841361315e-01
2.069007217483228487e+03,2.771993175494300772e+02,2.195525125541384834e-02,2.279956199791847993e-02
3.567584298105750349e+03,2.942444079069604754e+02,3.856150592052885739e-02,4.151912004020191782e-02
6.931253941269515053e+03,2.849627962264625580e+02,6.903515416494906964e-02,6.802427143825112710e-02
8.820555908472555529e+03,3.293548932879001541e+02,9.032770881722285150e-02,9.381387370984366203e-02
3.981144453780150798e+04,3.476533624260275133e+02,1.248475444013583679e-01,1.251998743046032203e-01
1.931524528935734998e+04,3.211597369524578198e+02,1.306573741413298850e-01,1.302694203200247258e-01
1.333460431145690563e+04,3.535992017588395129e+02,1.215084911575910753e-01,1.201635456557138548e-01
5.492053856641941820e+04,2.805617716929677385e+02,9.429431379575727024e-02,9.546690063386634173e-02
2.481405437452899150e+03,2.878878361512115021e+02,2.679624672333973459e-02,2.689411721222449703e-02
1.614975991256441603e+03,2.793115915649166823e+02,1.725278313021272672e-02,1.504556459835715634e-02
6.129858178725455218e+03,3.136911751383286173e+02,6.563240111787860265e-02,6.337662676536133521e-02
1.880961520457792176e+03,2.928349184584052409e+02,2.058847701801786584e-02,1.947743860241679670e-02
1.294082833615026539e+04,3.655100462595671047e+02,1.220583373662190996e-01,1.207063253584767654e-01
1.403739963442529370e+04,2.885244393588032494e+02,1.109755015527988803e-01,1.131561063362532954e-01
1.833103976424284610e+03,3.533047883937332472e+02,2.233080832946457428e-02,2.508188492540493197e-02
2.704630799841941553e+04,2.798263375315674466e+02,1.228505010802547343e-01,1.245876203279897565e-01
1.297415155804114693e+04,2.967829680223757691e+02,1.085148698233260600e-01,1.092306076033881801e-01
7.020434447685905980e+03,3.071465366871849483e+02,7.270733920876909506e-02,7.185086279307988100e-02
6.838542441585622146e+04,3.640975031051480642e+02,9.480744775270649738e-02,9.491641417454699248e-02
5.150205861176827602e+04,3.690370706862399288e+02,1.137666867780125768e-01,1.155361007900696652e-01
2.766548750687346910e+03,3.385316152368591247e+02,3.264664999493732678e-02,3.690859446238395347e-02
