t,q,dq_dt,dq_dt_noisy
5.156701489219826406e+00,3.283771487384142262e-01,3.240240633156843408e-02,1.963820678359070454e-02
5.174483218492998304e+00,3.289523083130073688e-01,3.228876154303249313e-02,3.521054413472299305e-02
5.192264947766170202e+00,3.295254517250426618e-01,3.217564276191312023e-02,2.053117898626523330e-02
5.210046677039342100e+00,3.300965883059874262e-01,3.206304677091705718e-02,2.568965012162703621e-02
5.227828406312513110e+00,3.306657273317151757e-01,3.195097037701132014e-02,3.045589825960199823e-02
5.245610135585685008e+00,3.312328780225055613e-01,3.183941041129320637e-02,2.121295163148972582e-02
5.263391864858856906e+00,3.317980495430442045e-01,3.172836372886107814e-02,3.243713677240531168e-02
5.281173594132028803e+00,3.323612510024230304e-01,3.161782720868567403e-02,4.006337453859511177e-02
5.298955323405200701e+00,3.329224914541399905e-01,3.150779775348223899e-02,4.335310963711743598e-02
5.316737052678372599e+00,3.334817798960991175e-01,3.139827228958334826e-02,2.675431616717221378e-02
5.334518781951544497e+00,3.340391252706105818e-01,3.128924776681236974e-02,3.423288887975896311e-02
5.352300511224716395e+00,3.345945364643908015e-01,3.118072115835768959e-02,2.611444646370560813e-02
5.370082240497888293e+00,3.351480223085621657e-01,3.107268946064765253e-02,1.970519270286982122e-02
5.387863969771060191e+00,3.356995915786532558e-01,3.096514969322618910e-02,2.501736416913942496e-02
5.405645699044232089e+00,3.362492529945986797e-01,3.085809889862917155e-02,5.100075148862155683e-02
5.423427428317403098e+00,3.367970152207392931e-01,3.075153414226143925e-02,2.022774824717857994e-02
5.441209157590574996e+00,3.373428868658220336e-01,3.064545251227464989e-02,2.452814204819951313e-02
5.458990886863746894e+00,3.378868764829998650e-01,3.053985111944579334e-02,2.686241164008701388e-02
5.476772616136918792e+00,3.384289925698319990e-01,3.043472709705635076e-02,4.020135756764561807e-02
5.494554345410090690e+00,3.389692435682836735e-01,3.033007760077227957e-02,3.137098040609135469e-02
5.512336074683262588e+00,3.395076378923523874e-01,3.022589980318205263e-02,2.445078468669594635e-02
5.530117803956434486e+00,3.400441840072124799e-01,3.012219087841684975e-02,2.369692117266279652e-02
5.547899533229606384e+00,3.405788902103821791e-01,3.001894804437311992e-02,3.208251999936707205e-02
5.565681262502778281e+00,3.411117647369312222e-01,2.991616854219779353e-02,3.192531254300703253e-02
5.583462991775950179e+00,3.416428157778662600e-01,2.981384963262427926e-02,1.165054410263586041e-02
5.601244721049121189e+00,3.421720514801303015e-01,2.971198859586851940e-02,3.039461025090094137e-02
5.619026450322293087e+00,3.426994799466033803e-01,2.961058273152533324e-02,3.111789422671043873e-02
5.636808179595464985e+00,3.432251092361019440e-01,2.950962935846576651e-02,3.292130550947644507e-02
5.654589908868636883e+00,3.437489473633791870e-01,2.940912581473464904e-02,2.544918706274115067e-02
5.672371638141808781e+00,3.442710022991249397e-01,2.930906945744905095e-02,3.403060016348454647e-02
5.690153367414980679e+00,3.447912819699657794e-01,2.920945766269710669e-02,1.750924012212408051e-02
5.707935096688152576e+00,3.453097942584649194e-01,2.911028782543761267e-02,3.119315560425304709e-02
5.725716825961324474e+00,3.458265470031221533e-01,2.901155735940014191e-02,5.668389200124322735e-02
5.743498555234496372e+00,3.463415479983741330e-01,2.891326369698571375e-02,3.319351035924335280e-02
5.761280284507668270e+00,3.468548049945939238e-01,2.881540428916820953e-02,1.948723873388297223e-02
5.779062013780840168e+00,3.473663256980915048e-01,2.871797660539616645e-02,3.474438416909755162e-02
5.796843743054011178e+00,3.478761177711133801e-01,2.862097813349541789e-02,3.856185716214226983e-02
5.814625472327183076e+00,3.483841888318428004e-01,2.852440637957211894e-02,3.608704087817284772e-02
5.832407201600354973e+00,3.488905464543996526e-01,2.842825886791652476e-02,2.514104394106766657e-02
5.850188930873526871e+00,3.493951981688404040e-01,2.833253314090726852e-02,2.953500531932663764e-02
5.867970660146698769e+00,3.498981514611583798e-01,2.823722675891624997e-02,3.116977192422833165e-02
5.885752389419870667e+00,3.503994137732834302e-01,2.814233730021415900e-02,6.053602736728494471e-02
5.903534118693042565e+00,3.508989925030820967e-01,2.804786236087659229e-02,9.056222188982266524e-03
5.921315847966214463e+00,3.513968950043576123e-01,2.795379955469070796e-02,2.426076605632334487e-02
5.939097577239386361e+00,3.518931285868498460e-01,2.786014651306250797e-02,2.514303267164556821e-02
5.956879306512558259e+00,3.523877005162354692e-01,2.776690088492472092e-02,2.442358251070028338e-02
5.974661035785729268e+00,3.528806180141276228e-01,2.767406033664525367e-02,2.854902874092142898e-02
5.992442765058901166e+00,3.533718882580762499e-01,2.758162255193630230e-02,3.897069955876524688e-02
6.010224494332073064e+00,3.538615183815678744e-01,2.748958523176387239e-02,1.495296644490149568e-02
6.028006223605244962e+00,3.543495154740258224e-01,2.739794609425811808e-02,2.554018001922417694e-02
6.045787952878416860e+00,3.548358865808100004e-01,2.730670287462405588e-02,1.744021875118701922e-02
6.063569682151588758e+00,3.553206387032168956e-01,2.721585332505307292e-02,3.343172582101546636e-02
6.081351411424760656e+00,3.558037788349628361e-01,2.712539520780743799e-02,4.587611778651998207e-02
6.099133140697932554e+00,3.562853140049312972e-01,2.703532628717465747e-02,1.699967734513555678e-02
6.116914869971104451e+00,3.567652510948200462e-01,2.694564436351103848e-02,2.544388861306960681e-02
6.134696599244276349e+00,3.572435969426887015e-01,2.685634725373979570e-02,2.301933695564751733e-02
6.152478328517448247e+00,3.577203583517779006e-01,2.676743278962167780e-02,1.713435772653877642e-02
6.170260057790619257e+00,3.581955420905093002e-01,2.667889881767814692e-02,2.229273844749531108e-02
6.188041787063791155e+00,3.586691548924855755e-01,2.659074319911493636e-02,2.598337307766487511e-02
6.205823516336963053e+00,3.591412034564902545e-01,2.650296380974624666e-02,1.362279160737840666e-02
6.223605245610134951e+00,3.596116944464878840e-01,2.641555853991927466e-02,3.401403395580195055e-02
6.241386974883306848e+00,3.600806344916241408e-01,2.632852529443923881e-02,1.694641812952712295e-02
6.259168704156478746e+00,3.605480301862254433e-01,2.624186199249494908e-02,4.521699126899127175e-03
6.276950433429650644e+00,3.610138880897993396e-01,2.615556656758478635e-02,2.728094898245244510e-02
6.294732162702822542e+00,3.614782147270343415e-01,2.606963696744318826e-02,2.347645038792119804e-02
6.312513891975994440e+00,3.619410165877999241e-01,2.598407115396757575e-02,3.288052955406896988e-02
6.330295621249166338e+00,3.624023001271464706e-01,2.589886710314578261e-02,2.550599499404831993e-02
6.348077350522338236e+00,3.628620717653055494e-01,2.581402280498387367e-02,2.881506245291121093e-02
6.365859079795509246e+00,3.633203378876894152e-01,2.572953626343461170e-02,3.106470696792278455e-02
6.383640809068681143e+00,3.637771048448915634e-01,2.564540549632612562e-02,1.304783083235823080e-02
6.401422538341853041e+00,3.642323789526863420e-01,2.556162853529124479e-02,4.092637556834709256e-02
6.419204267615024939e+00,3.646861664920291179e-01,2.547820342569725310e-02,3.467093902488271179e-02
6.436985996888196837e+00,3.651384737090562216e-01,2.539512822657604904e-02,3.750208808190089865e-02
6.454767726161368735e+00,3.655893068150849468e-01,2.531240101055475672e-02,1.793193286817559157e-02
6.472549455434540633e+00,3.660386719866135508e-01,2.523001986378692330e-02,2.610605899117354745e-02
6.490331184707712531e+00,3.664865753653213654e-01,2.514798288588394534e-02,2.713322789710024066e-02
6.508112913980884429e+00,3.669330230580686303e-01,2.506628818984721688e-02,1.146114443250388984e-02
6.525894643254056326e+00,3.673780211368965487e-01,2.498493390200046127e-02,3.089425675916580155e-02
6.543676372527228224e+00,3.678215756390273428e-01,2.490391816192273969e-02,2.987649547628491026e-02
6.561458101800399234e+00,3.682636925668641426e-01,2.482323912238173363e-02,2.986153447527973431e-02
6.579239831073571132e+00,3.687043778879912637e-01,2.474289494926753402e-02,2.693477631255988824e-02
6.597021560346743030e+00,3.691436375351737076e-01,2.466288382152698536e-02,3.543695781568834829e-02
6.614803289619914928e+00,3.695814774063577168e-01,2.458320393109821034e-02,2.968810843434787489e-02
6.632585018893086826e+00,3.700179033646703308e-01,2.450385348284588038e-02,2.812693092523760319e-02
6.650366748166258724e+00,3.704529212384196080e-01,2.442483069449664576e-02,3.255178923586383999e-02
6.668148477439430621e+00,3.708865368210999547e-01,2.434613379657425691e-02,2.234634912718223843e-02
6.685930206712602519e+00,3.713187559439840579e-01,2.426776101917899747e-02,2.037287682854786383e-02
6.703711935985774417e+00,3.717495844006959427e-01,2.418971060564202927e-02,3.245366283785477979e-02
6.721493665258946315e+00,3.721790278852147305e-01,2.411198082367648279e-02,2.306492411330478276e-02
6.739275394532117325e+00,3.726070920640583428e-01,2.403456995221439976e-02,2.724635917001179408e-02
6.757057123805289223e+00,3.730337825762833903e-01,2.395747628135089236e-02,9.310994323695094554e-03
6.774838853078461121e+00,3.734591050334855056e-01,2.388069811228846206e-02,2.640889369411704782e-02
6.792620582351633018e+00,3.738830650197989547e-01,2.380423375728178345e-02,6.285511082007189804e-03
6.810402311624804916e+00,3.743056680918969148e-01,2.372808153958275851e-02,1.750704006478471034e-02
6.828184040897976814e+00,3.747269197789913631e-01,2.365223979338600124e-02,2.169406872640824643e-02
6.845965770171148712e+00,3.751468255828332432e-01,2.357670686377462410e-02,4.783894922556437140e-02
6.863747499444320610e+00,3.755653909777120214e-01,2.350148110666645460e-02,2.093526988371218617e-02
6.881529228717492508e+00,3.759826214104563524e-01,2.342656088876044970e-02,3.100871496371807381e-02
6.899310957990664406e+00,3.763985223004333580e-01,2.335194458748366883e-02,1.772706940765826286e-02
6.917092687263836304e+00,3.768130990395492930e-01,2.327763059093839945e-02,2.019826629562549922e-02
6.934874416537007313e+00,3.772263569922489901e-01,2.320361729784973376e-02,6.760795674295477092e-03
6.952656145810179211e+00,3.776383014955163042e-01,2.312990311751344369e-02,3.393056594252979313e-02
6.970437875083351109e+00,3.780489378588738347e-01,2.305648646974427229e-02,2.868734991928683850e-02
6.988219604356523007e+00,3.784582713643829255e-01,2.298336578482449225e-02,3.092037877841387686e-02
7.006001333629694905e+00,3.788663072666438314e-01,2.291053950345277312e-02,2.671601970349212277e-02
7.023783062902866803e+00,3.792730507927956074e-01,2.283800607669352403e-02,2.210389965327657150e-02
7.041564792176038701e+00,3.796785071425162195e-01,2.276576396592639925e-02,2.892545724784562414e-02
7.059346521449210599e+00,3.800826814880223226e-01,2.269381164279625149e-02,2.204167403754656029e-02
7.077128250722382496e+00,3.804855789740694272e-01,2.262214758916349100e-02,3.725876894427129077e-02
7.094909979995554394e+00,3.808872047179519549e-01,2.255077029705449682e-02,2.822303816898669160e-02
7.112691709268725404e+00,3.812875638095030162e-01,2.247967826861267671e-02,1.895216056869718571e-02
7.130473438541897302e+00,3.816866613110947437e-01,2.240887001604961043e-02,1.083489992353201155e-02
7.148255167815069200e+00,3.820845022576378480e-01,2.233834406159673075e-02,2.051671902656735866e-02
7.166036897088241098e+00,3.824810916565820063e-01,2.226809893745716057e-02,1.121129240784418321e-02
7.183818626361412996e+00,3.828764344879158066e-01,2.219813318575785885e-02,2.649765584315660547e-02
7.201600355634584893e+00,3.832705357041664151e-01,2.212844535850230082e-02,2.138883517635735074e-02
7.219382084907756791e+00,3.836634002304000757e-01,2.205903401752324147e-02,5.440382128260461830e-03
7.237163814180928689e+00,3.840550329642216654e-01,2.198989773443593351e-02,3.367010088801897921e-02
7.254945543454100587e+00,3.844454387757749725e-01,2.192103509059156741e-02,1.561026099647146864e-02
7.272727272727272485e+00,3.848346225077426408e-01,2.185244467703113466e-02,3.012042529286145659e-03
7.290509002000444383e+00,3.852225889753461141e-01,2.178412509443949235e-02,3.529213968236816212e-02
7.308290731273615393e+00,3.856093429825043772e-01,2.171607495025783263e-02,1.842066599771293930e-02
7.326072460546787291e+00,3.859948893830251748e-01,2.164829284789653030e-02,1.613868426707860612e-02
7.343854189819959188e+00,3.863792329257533242e-01,2.158077741393638060e-02,1.604142907771454601e-02
7.361635919093131086e+00,3.867623783223501088e-01,2.151352728613620258e-02,2.221968925888021321e-02
7.379417648366302984e+00,3.871443302628416738e-01,2.144654111065578267e-02,2.051301499576634740e-02
7.397199377639474882e+00,3.875250934156191374e-01,2.137981754201590326e-02,9.010121241435152528e-03
7.414981106912646780e+00,3.879046724274384794e-01,2.131335524305868340e-02,2.141103608368284672e-02
7.432762836185818678e+00,3.882830719234204864e-01,2.124715288490812426e-02,2.137800282441354796e-02
7.450544565458990576e+00,3.886602965070509175e-01,2.118120914693095297e-02,2.513320390070582222e-02
7.468326294732162474e+00,3.890363507601803938e-01,2.111552271669772662e-02,4.972701358523384102e-03
7.486108024005334372e+00,3.894112392430243430e-01,2.105009228994409939e-02,1.716405727939827180e-02
7.503889753278505381e+00,3.897849664941631098e-01,2.098491657053250595e-02,6.954709484455789612e-03
7.521671482551677279e+00,3.901575370305420121e-01,2.091999427041389692e-02,1.461288831651129036e-02
7.539453211824849177e+00,3.905289553474711739e-01,2.085532410958986296e-02,8.676082594567714398e-03
7.557234941098021075e+00,3.908992259186255813e-01,2.079090481607498084e-02,2.456171886148987918e-02
7.575016670371192973e+00,3.912683531960450822e-01,2.072673512585939889e-02,1.930388512941128357e-02
7.592798399644364871e+00,3.916363416101344974e-01,2.066281378287159604e-02,1.908773819007367548e-02
7.610580128917536769e+00,3.920031955696634540e-01,2.059913953894150496e-02,2.229971321596873474e-02
7.628361858190708666e+00,3.923689194617665521e-01,2.053571115376379499e-02,1.142752122021689111e-02
7.646143587463880564e+00,3.927335176519430870e-01,2.047252739486144293e-02,7.171279877601915639e-03
7.663925316737052462e+00,3.930969944840574382e-01,2.040958703754946688e-02,8.064194346866495819e-03
7.681707046010224360e+00,3.934593542803387911e-01,2.034688886489902440e-02,3.104342895449982431e-02
7.699488775283395370e+00,3.938206013413811379e-01,2.028443166770159747e-02,1.707090968900368613e-02
7.717270504556567268e+00,3.941807399461434991e-01,2.022221424443354856e-02,4.432803730167153566e-02
7.735052233829739166e+00,3.945397743519496458e-01,2.016023540122085025e-02,2.806527026771302169e-02
7.752833963102911063e+00,3.948977087944882669e-01,2.009849395180400566e-02,2.091592853906488331e-02
7.770615692376082961e+00,3.952545474878130238e-01,2.003698871750323254e-02,2.872721119059671452e-02
7.788397421649254859e+00,3.956102946243422736e-01,1.997571852718402555e-02,1.315118491563481602e-02
7.806179150922426757e+00,3.959649543748594569e-01,1.991468221722260401e-02,2.181648348167543675e-02
7.823960880195598655e+00,3.963185308885128211e-01,1.985387863147197382e-02,1.950346812684469744e-02
7.841742609468770553e+00,3.966710282928153641e-01,1.979330662122794418e-02,2.919810330554115790e-02
7.859524338741942451e+00,3.970224506936451681e-01,1.973296504519546704e-02,4.419654603086537598e-03
7.877306068015113460e+00,3.973728021752450101e-01,1.967285276945525060e-02,9.922737473393714036e-03
7.895087797288285358e+00,3.977220868002227516e-01,1.961296866743043876e-02,2.472337344304677623e-02
7.912869526561457256e+00,3.980703086095510046e-01,1.955331161985374155e-02,2.805475349152657116e-02
7.930651255834629154e+00,3.984174716225672430e-01,1.949388051473454828e-02,3.490237250445811512e-02
7.948432985107801052e+00,3.987635798369739137e-01,1.943467424732638407e-02,1.892550624775185195e-02
7.966214714380972950e+00,3.991086372295229445e-01,1.937569171997769596e-02,2.068948141892909889e-02
7.983996443654144848e+00,3.994526478201219644e-01,1.931693183115415491e-02,5.849128851868203027e-03
