t,V,w,z,ca,dV_dt,dV_dt_noisy
1.296259251850370120e+01,-6.573188500056634798e-01,1.107429006185508769e+00,9.521507936473048161e-01,1.837893470559890663e-01,-1.500536581826059113e+01,-1.506830131064892520e+01
1.304260852170434148e+01,-1.729747484340158126e+00,1.095369822279192551e+00,9.375120601415397603e-01,1.767222352152287845e-01,-7.200189320652182090e+00,-7.177038214246328707e+00
1.312262452490498177e+01,-1.944887724762137227e+00,1.079328661557189761e+00,9.226646069535204830e-01,1.698050888477449782e-01,-4.757318175347580169e-01,-4.057166424196929633e-01
1.320264052810562205e+01,-1.953815143421832268e+00,1.062913577618457284e+00,9.080444039097155251e-01,1.631926130142969389e-01,3.675808458029616865e-02,1.031238416820368375e-01
1.328265653130626234e+01,-1.949209953283369545e+00,1.046594134395754994e+00,8.936562669716674456e-01,1.568758406958891405e-01,6.600817228069322251e-02,2.632555576736723690e-01
1.336267253450690262e+01,-1.943829286219972419e+00,1.030398496554592036e+00,8.794969283269146176e-01,1.508426544394156354e-01,6.778161933419513119e-02,8.869836656782281725e-02
1.344268853770754291e+01,-1.938395776508906154e+00,1.014327908399002665e+00,8.655627870442250682e-01,1.450808398721555592e-01,6.798732941014351550e-02,8.746319434850255425e-03
1.352270454090818141e+01,-1.932951072726968311e+00,9.983820938415342017e-01,8.518502777899671363e-01,1.395783167179142359e-01,6.810003203218395473e-02,5.550211303351967884e-02
1.360272054410882170e+01,-1.927497805035431888e+00,9.825606943732754228e-01,8.383558907978648778e-01,1.343232222342577720e-01,6.820418421607382653e-02,6.095432965409262188e-02
1.368273654730946198e+01,-1.922036349839232106e+00,9.668633520334586340e-01,8.250761721831109119e-01,1.293039738366476565e-01,6.830459008443784397e-02,7.917832843224971440e-02
1.376275255051010227e+01,-1.916566959514138802e+00,9.512897142622080970e-01,8.120077231222347924e-01,1.245093189156738639e-01,6.840177588315621282e-02,6.539899456021272539e-02
1.384276855371074255e+01,-1.911089883174393877e+00,9.358394341833137231e-01,7.991471989794933783e-01,1.199283733250517819e-01,6.849625899143924057e-02,8.589285288105957816e-02
1.392278455691138284e+01,-1.905605360356273925e+00,9.205121705883488881e-01,7.864913084432570978e-01,1.155506497427569723e-01,6.858836717790472992e-02,-9.849663888360654651e-02
1.400280056011202312e+01,-1.900113604628286712e+00,9.053075878866605475e-01,7.740368126762101619e-01,1.113660771321866305e-01,6.867772575626929221e-02,1.516406213602735642e-01
1.408281656331266340e+01,-1.894614829326129346e+00,8.902253561450685915e-01,7.617805244812512200e-01,1.073650125211229323e-01,6.876414717089801565e-02,1.129022027879478252e-02
1.416283256651330369e+01,-1.889109248556702036e+00,8.752651510554831926e-01,7.497193074802867008e-01,1.035382462643332085e-01,6.884766700402389361e-02,-4.846820264067858153e-02
1.424284856971394397e+01,-1.883597074558793105e+00,8.604266538769650419e-01,7.378500753064439754e-01,9.987700187736633928e-02,6.892845558250926263e-02,1.327035715466528543e-01
1.432286457291458426e+01,-1.878078515690638772e+00,8.457095513601904369e-01,7.261697908096318432e-01,9.637293143222384895e-02,6.900674987237731539e-02,2.007393506109855230e-01
1.440288057611522454e+01,-1.872553774964781370e+00,8.311135356519323558e-01,7.146754652752088655e-01,9.301810739989001264e-02,6.908280285423812339e-02,1.183856178041823859e-01
1.448289657931586305e+01,-1.867023045401518200e+00,8.166383041679696753e-01,7.033641576553527619e-01,8.980501171691225581e-02,6.915673268065303247e-02,8.527266406520506159e-02
1.456291258251650333e+01,-1.861486507214677344e+00,8.022835594446108276e-01,6.922329738131055565e-01,8.672652274849568244e-02,6.922843483436885714e-02,-2.399359570282635912e-02
1.464292858571714362e+01,-1.855944337252082521e+00,7.880490089942623344e-01,6.812790657794003391e-01,8.377590072144001920e-02,6.929787720631186421e-02,3.564546109876617352e-01
1.472294458891778390e+01,-1.850396708953086833e+00,7.739343651080020647e-01,6.704996310218342970e-01,8.094677210859139993e-02,6.936508836722365956e-02,1.573909504333744769e-01
1.480296059211842419e+01,-1.844843791814388734e+00,7.599393446255091611e-01,6.598919117253628785e-01,7.823311336503153968e-02,6.943013082142818204e-02,-4.449933621286940311e-02
1.488297659531906447e+01,-1.839285751083931775e+00,7.460636686724084754e-01,6.494531940847317886e-01,7.562923434331422778e-02,6.949308221398109442e-02,-8.470709409993365524e-03
1.496299259851970476e+01,-1.833722747635470940e+00,7.323070623631784404e-01,6.391808076084324330e-01,7.312976165170928522e-02,6.955402292352780291e-02,7.825194778071824231e-02
1.504300860172034504e+01,-1.828154937980597916e+00,7.186692544678562333e-01,6.290721244339790852e-01,7.072962216484127151e-02,6.961302864529617107e-02,-8.586008455430246822e-02
1.512302460492098533e+01,-1.822582474379223383e+00,7.051499770408740098e-01,6.191245586543020485e-01,6.842402684966703008e-02,6.967016673818382522e-02,8.653320743923526015e-02
1.520304060812162561e+01,-1.817005505013676192e+00,6.917489650104768906e-01,6.093355656550663024e-01,6.620845503064348714e-02,6.972549527434479533e-02,2.381833970306888176e-02
1.528305661132226589e+01,-1.811424174195682468e+00,6.784659557273071684e-01,5.997026414627233404e-01,6.407863918537171077e-02,6.977906388876964350e-02,1.924061239203913865e-01
1.536307261452290618e+01,-1.805838622579578168e+00,6.653006884709017354e-01,5.902233221031133459e-01,6.203055033515301325e-02,6.983091567969446078e-02,1.660463820425191472e-01
1.544308861772354469e+01,-1.800248987359119646e+00,6.522529039130342543e-01,5.808951829704376291e-01,6.006038407298507770e-02,6.988108955645194742e-02,-2.012474541870253320e-01
1.552310462092418497e+01,-1.794655402429245816e+00,6.393223435370468666e-01,5.717158382064286837e-01,5.816454725384631597e-02,6.992962257070384213e-02,7.409988117343510594e-02
1.560312062412482526e+01,-1.789057998498074342e+00,6.265087490125736958e-01,5.626829400895501099e-01,5.633964535802003792e-02,6.997655189727308711e-02,-9.177019805509573080e-02
1.568313662732546554e+01,-1.783456903138303851e+00,6.138118615253271848e-01,5.537941784340595364e-01,5.458247052712108388e-02,7.002191625433001887e-02,1.809857161791823266e-01
1.576315263052610582e+01,-1.777852240771027770e+00,6.012314210619535970e-01,5.450472799987796657e-01,5.288999026390783786e-02,7.006575666569508920e-02,8.687634357847752453e-02
1.584316863372674611e+01,-1.772244132578768339e+00,5.887671656503117301e-01,5.364400079054210124e-01,5.125933678045213604e-02,7.010811657442439504e-02,1.249486617931241106e-01
1.592318463692738639e+01,-1.766632696348261922e+00,5.764188305559344583e-01,5.279701610663087852e-01,4.968779697442932131e-02,7.014904141192934706e-02,-3.636343146840055607e-02
1.600320064012802490e+01,-1.761018046247220470e+00,5.641861474358634831e-01,5.196355736213692511e-01,4.817280300986153535e-02,7.018857781465187573e-02,2.530316016142019064e-01
1.608321664332866519e+01,-1.755400292542896645e+00,5.520688434515287346e-01,5.114341143842349169e-01,4.671192347633275344e-02,7.022677275679151121e-02,2.722341094718360166e-01
1.616323264652930547e+01,-1.749779541273842831e+00,5.400666403428594498e-01,5.033636862973361881e-01,4.530285509927071963e-02,7.026367293630764177e-02,-3.621343132631360540e-02
1.624324864972994575e+01,-1.744155893889686171e+00,5.281792534663550809e-01,4.954222258958473346e-01,4.394341497317047485e-02,7.029932480864253819e-02,1.075808369952741678e-01
1.632326465293058604e+01,-1.738529446877117746e+00,5.164063908004320469e-01,4.876077027803626951e-01,4.263153328946654719e-02,7.033377571109694637e-02,3.003532872078260030e-03
1.640328065613122632e+01,-1.732900291393519421e+00,5.047477519219673026e-01,4.799181190981825496e-01,4.136524653101531640e-02,7.036707655856261345e-02,6.801008287248939965e-02
1.648329665933186661e+01,-1.727268512932750744e+00,4.932030269585853666e-01,4.723515090330935307e-01,4.014269110572546428e-02,7.039928661909874985e-02,-5.616441130335764198e-02
1.656331266253250689e+01,-1.721634191050548157e+00,4.817718955218787680e-01,4.649059383035331061e-01,3.896209739268785555e-02,7.043048089528450295e-02,2.571450323533464033e-01
1.664332866573314718e+01,-1.715997399179717053e+00,4.704540256274019061e-01,4.575795036690332163e-01,3.782178417513813729e-02,7.046076064378958836e-02,-2.645719046447721212e-02
1.672334466893378746e+01,-1.710358204567794749e+00,4.592490726079154761e-01,4.503703324448429801e-01,3.672015343568428569e-02,7.049026756152099171e-02,4.088188606177153156e-02
1.680336067213442774e+01,-1.704716668429476112e+00,4.481566780271779571e-01,4.432765820246419852e-01,3.565568549040617347e-02,7.051920353323970492e-02,1.206674966442919383e-01
1.688337667533506803e+01,-1.699072842437341579e+00,4.371764685886248003e-01,4.362964394108460597e-01,3.462693443947803540e-02,7.054776309845731119e-02,5.791695256844461848e-03
1.696339267853570831e+01,-1.693426760896910910e+00,4.263080550441389893e-01,4.294281207522824828e-01,3.363252391319226237e-02,7.057596935628671075e-02,4.664472638305649371e-02
1.704340868173634860e+01,-1.687778446643332764e+00,4.155510311724948669e-01,4.226698708910021085e-01,3.267114309459966809e-02,7.060384141585537843e-02,1.423985677315892096e-02
1.712342468493698888e+01,-1.682127912423603933e+00,4.049049727762573103e-01,4.160199629163882085e-01,3.174154299932396839e-02,7.063144866324699844e-02,5.728537317961759218e-02
1.720344068813762917e+01,-1.676475161570067263e+00,3.943694367188630978e-01,4.094766977268323727e-01,3.084253299529934531e-02,7.065894642252629199e-02,-4.639531708750399552e-02
1.728345669133826945e+01,-1.670820189062340866e+00,3.839439600152286802e-01,4.030384035990187686e-01,2.997297754619577398e-02,7.068661890007252313e-02,2.688781133984245730e-02
1.736347269453890974e+01,-1.665162982012854176e+00,3.736280589821943665e-01,3.967034357646319065e-01,2.913179316326584833e-02,7.071490704895835866e-02,5.002561457773392617e-02
1.744348869773955002e+01,-1.659503499688319339e+00,3.634212283855398629e-01,3.904701759918930981e-01,2.831794555022769735e-02,7.074398209112181535e-02,3.737138171070832765e-02
1.752350470094019030e+01,-1.653841672945412622e+00,3.533229407353635776e-01,3.843370321765246511e-01,2.753044693002457827e-02,7.077377177424001853e-02,7.644276726361952379e-02
1.760352070414083059e+01,-1.648177421588818525e+00,3.433326457384650587e-01,3.783024379423173822e-01,2.676835354136083631e-02,7.080437423641824934e-02,4.149415230074612881e-02
1.768353670734147087e+01,-1.642510657623378556e+00,3.334497698016740674e-01,3.723648522473730349e-01,2.603076329157930080e-02,7.083614365331267204e-02,1.461572844972507668e-01
1.776355271054210760e+01,-1.636841286343232005e+00,3.236737156361431667e-01,3.665227589972825939e-01,2.531681355587457952e-02,7.086972413852532515e-02,3.855013155994233692e-02
1.784356871374274789e+01,-1.631169170158372594e+00,3.140038618336998266e-01,3.607746666599873087e-01,2.462567911048244712e-02,7.090530035398640019e-02,5.724034072439798670e-02
1.792358471694338817e+01,-1.625494133667987340e+00,3.044395627187165831e-01,3.551191078929586964e-01,2.395657019555903766e-02,7.094275180221168431e-02,4.464618202626433052e-03
1.800360072014402846e+01,-1.619815995833193245e+00,2.949801484378575256e-01,3.495546391816301002e-01,2.330873069879908083e-02,7.098235281017273302e-02,1.833086879864903596e-02
1.808361672334466874e+01,-1.614134574915405906e+00,2.856249250851685129e-01,3.440798404813507627e-01,2.268143644806363060e-02,7.102487420997463663e-02,-5.542440487199659649e-02
1.816363272654530903e+01,-1.608449644039608772e+00,2.763731747669723182e-01,3.386933148582774167e-01,2.207399360358696869e-02,7.107068867234084264e-02,1.229491807601372499e-01
1.824364872974594931e+01,-1.602760920412028334e+00,2.672241559341254069e-01,3.333936881415283104e-01,2.148573714865911408e-02,7.111960178962581369e-02,-4.313219997562339758e-02
1.832366473294658960e+01,-1.597068122849800043e+00,2.581771041378455589e-01,3.281796085936721785e-01,2.091602947587944267e-02,7.117203090171095314e-02,-3.413608917121543906e-03
1.840368073614722988e+01,-1.591370969842117900e+00,2.492312326973630254e-01,3.230497465791772882e-01,2.036425905325424737e-02,7.122895354200048379e-02,1.071534187431209401e-01
1.848369673934787016e+01,-1.585669097613460865e+00,2.403857331683824650e-01,3.180027942247390937e-01,1.982983916184879666e-02,7.129033056729634776e-02,1.115476671617495891e-01
1.856371274254851045e+01,-1.579962114464583234e+00,2.316397765127894137e-01,3.130374651095716443e-01,1.931220671807455658e-02,7.135620944056751680e-02,3.134473434006041642e-02
1.864372874574915073e+01,-1.574249647160620658e+00,2.229925143878033755e-01,3.081524939627435788e-01,1.881082116487171191e-02,7.142760231866052134e-02,-1.304989787302196502e-01
1.872374474894979102e+01,-1.568531254100576033e+00,2.144430799922335540e-01,3.033466363418494405e-01,1.832516341509813837e-02,7.150484852678357095e-02,1.135561772563410954e-01
1.880376075215043130e+01,-1.562806432661109080e+00,2.059905894285596895e-01,2.986186683347963888e-01,1.785473486311570795e-02,7.158780514059694122e-02,9.754415102980290575e-02
1.888377675535107159e+01,-1.557074710448094645e+00,1.976341435652667067e-01,2.939673862867007159e-01,1.739905646171419074e-02,7.167753067098166231e-02,-6.956059087619588521e-02
1.896379275855171187e+01,-1.551335542196455197e+00,1.893728291464794877e-01,2.893916064938146238e-01,1.695766783285538801e-02,7.177440073666135900e-02,1.488066090161109800e-01
1.904380876175235215e+01,-1.545588318613608347e+00,1.812057204820305412e-01,2.848901649255066726e-01,1.653012643845659657e-02,7.187832011188964587e-02,1.768340068547022415e-03
1.912382476495299244e+01,-1.539832468463433246e+00,1.731318816697198504e-01,2.804619169755681596e-01,1.611600680870910185e-02,7.199053044765618692e-02,-4.062828116767386311e-02
1.920384076815363272e+01,-1.534067312616935297e+00,1.651503677463607433e-01,2.761057371639557001e-01,1.571489978695246592e-02,7.211105381774093881e-02,8.168412491416661425e-02
1.928385677135427301e+01,-1.528292149687971113e+00,1.572602269677064457e-01,2.718205188970382880e-01,1.532641184086259989e-02,7.224022540141226967e-02,5.439318226149075786e-02
1.936387277455491329e+01,-1.522506288430786725e+00,1.494605029164379761e-01,2.676051742250649124e-01,1.495016440766924054e-02,7.237922668079758981e-02,9.264162677991234773e-02
1.944388877775555358e+01,-1.516708906219115027e+00,1.417502357952279690e-01,2.634586335609152563e-01,1.458579325375024965e-02,7.252772916131848546e-02,-8.804707667112539327e-02
1.952390478095619386e+01,-1.510899229232710139e+00,1.341284653153496653e-01,2.593798454883148308e-01,1.423294790876983469e-02,7.268691929590148648e-02,2.539099309231388490e-01
1.960392078415683059e+01,-1.505076382690643255e+00,1.265942319902247926e-01,2.553677764917210435e-01,1.389129109063272360e-02,7.285703031274758101e-02,1.259116885837477384e-02
1.968393678735747088e+01,-1.499239459768043847e+00,1.191465795016339868e-01,2.514214107498301543e-01,1.356049818869883503e-02,7.303850620209421940e-02,-8.092742464754688891e-02
1.976395279055811116e+01,-1.493387545324257992e+00,1.117845568581805893e-01,2.475397499269127721e-01,1.324025677127517280e-02,7.323237437551737006e-02,1.351165932322323238e-01
1.984396879375875145e+01,-1.487519604443422905e+00,1.045072198200627800e-01,2.437218129293525493e-01,1.293026609998764766e-02,7.343852574432686853e-02,3.795811273420920257e-02
1.992398479695939173e+01,-1.481634652172765243e+00,9.731363377747966059e-02,2.399666357559812058e-01,1.263023671227473180e-02,7.365836884435338072e-02,1.061442174216437606e-01
2.000400080016003201e+01,-1.475731547551750067e+00,9.020287460285368597e-02,2.362732712387701772e-01,1.233988997109670450e-02,7.389169641809668898e-02,3.993085335559283522e-02
2.008401680336067230e+01,-1.469809205672364616e+00,8.317403170012842295e-02,2.326407889253287731e-01,1.205895770370540507e-02,7.413992265916292956e-02,6.816588661117091441e-02
2.016403280656131258e+01,-1.463866389897803710e+00,7.622620872734235664e-02,2.290682748312497241e-01,1.178718179486449961e-02,7.440300977289288076e-02,9.898029414675627025e-02
2.024404880976195287e+01,-1.457901900589413824e+00,6.935852644421561242e-02,2.255548313356922074e-01,1.152431386759360764e-02,7.468227815718447848e-02,1.698975889465048628e-05
2.032406481296259315e+01,-1.451914397809128676e+00,6.257012345815171628e-02,2.220995769572359779e-01,1.127011492110268319e-02,7.497787218706322698e-02,1.428518317730190224e-01
