t,x,v,z,e,dv_dt,dv_dt_noisy
6.321264252850570253e-01,6.870057216648215448e-01,-1.033245661611027488e+00,-2.687459035231354321e-01,4.424837481204285661e-02,-1.837190935927968338e+00,-1.858569179508874125e+00
6.361272254450890395e-01,6.828572102528490673e-01,-1.040595170113884915e+00,-2.717732361084308490e-01,4.536955363871982699e-02,-1.836794618343509544e+00,-1.836810287674961462e+00
6.401280256051210538e-01,6.786792984192970835e-01,-1.047942675973214888e+00,-2.748093568503264805e-01,4.651134473037614459e-02,-1.836188320721000355e+00,-1.827192656546240190e+00
6.441288257651530680e-01,6.744719957023116441e-01,-1.055287326010391435e+00,-2.778540439141290452e-01,4.767396038355910942e-02,-1.835365252229855582e+00,-1.837731885450470060e+00
6.481296259251850822e-01,6.702353153669843300e-01,-1.062628238922934232e+00,-2.809070732453914920e-01,4.885761138762398370e-02,-1.834318529677631204e+00,-1.840612078916464611e+00
6.521304260852170964e-01,6.659692744053528068e-01,-1.069964505284507483e+00,-2.839682185699130557e-01,5.006250702473397096e-02,-1.833041181113018947e+00,-1.830726070472433520e+00
6.561312262452489996e-01,6.616738935364004925e-01,-1.077295187544919708e+00,-2.870372513937390901e-01,5.128885506986018139e-02,-1.831526149661397707e+00,-1.824524632149891135e+00
6.601320264052810138e-01,6.573491972060564459e-01,-1.084619320030125067e+00,-2.901139410031616239e-01,5.253686179078176366e-02,-1.829766297595907254e+00,-1.823129721885733190e+00
6.641328265653130281e-01,6.529952135871954777e-01,-1.091935908942222033e+00,-2.931980544647185272e-01,5.380673194808572452e-02,-1.827754410646843741e+00,-1.808029672107545727e+00
6.681336267253450423e-01,6.486119745796384839e-01,-1.099243932359454057e+00,-2.962893566251941779e-01,5.509866879516703980e-02,-1.825483202552033113e+00,-1.823391527828670311e+00
6.721344268853770565e-01,6.441995164196031576e-01,-1.106542338933808933e+00,-2.993876101547384705e-01,5.641287342565811519e-02,-1.822945318993712149e+00,-1.828869419991241418e+00
6.761352270454090707e-01,6.397578800993405368e-01,-1.113830046002972862e+00,-3.024925754585164328e-01,5.774954444214278060e-02,-1.820133339761401903e+00,-1.821393131661268372e+00
6.801360272054410849e-01,6.352871101046743130e-01,-1.121105942506919861e+00,-3.056040106135296530e-01,5.910887928179577727e-02,-1.817039786441474902e+00,-1.817764771897673048e+00
6.841368273654730991e-01,6.307872557817558734e-01,-1.128368886958702966e+00,-3.087216715715333515e-01,6.049107264671046980e-02,-1.813657128295797616e+00,-1.812569754461016425e+00
6.881376275255051134e-01,6.262583713821365805e-01,-1.135617707362874151e+00,-3.118453121639809256e-01,6.189631645388228576e-02,-1.809977788231024398e+00,-1.810278066363318672e+00
6.921384276855371276e-01,6.217005160627668836e-01,-1.142851201215486334e+00,-3.149746841020240606e-01,6.332479983520872269e-02,-1.805994149068116172e+00,-1.804254489679154139e+00
6.961392278455691418e-01,6.171137538859974292e-01,-1.150068135504092037e+00,-3.181095369765128966e-01,6.477670913748935499e-02,-1.801698560084339373e+00,-1.818407060690490518e+00
7.001400280056011560e-01,6.124981538195782838e-01,-1.157267246707743391e+00,-3.212496182579956394e-01,6.625222792242579928e-02,-1.797083343828786983e+00,-1.788787054268386578e+00
7.041408281656331702e-01,6.078537897366590448e-01,-1.164447240796993022e+00,-3.243946732967189495e-01,6.775153696662176983e-02,-1.792140803212208588e+00,-1.797888195901419017e+00
7.081416283256651845e-01,6.031807404157890629e-01,-1.171606793233893384e+00,-3.275444453226276642e-01,6.927481426158302313e-02,-1.786863228871585996e+00,-1.798594815836056293e+00
7.121424284856970877e-01,5.984790901681220632e-01,-1.178744549086890192e+00,-3.306986755831403113e-01,7.082223424873729245e-02,-1.781242909664575214e+00,-1.774865398068160793e+00
7.161432286457291019e-01,5.937489293781479383e-01,-1.185859121533946459e+00,-3.338571032984672948e-01,7.239396732338451712e-02,-1.775272139339836297e+00,-1.762098879265975526e+00
7.201440288057611161e-01,5.889903530837116152e-01,-1.192949091897381519e+00,-3.370194653809113206e-01,7.399018153537685605e-02,-1.768943219089874841e+00,-1.764012937594880315e+00
7.241448289657931303e-01,5.842034624070134852e-01,-1.200013011380647532e+00,-3.401854969008124008e-01,7.561104069217386425e-02,-1.762248476139226749e+00,-1.760636883000771480e+00
7.281456291258251445e-01,5.793883646090400852e-01,-1.207049401105804831e+00,-3.433549311013282535e-01,7.725670428963138381e-02,-1.755180272943435149e+00,-1.764502475997154596e+00
7.321464292858571588e-01,5.745451730895637654e-01,-1.214056752113523929e+00,-3.465274993984344687e-01,7.892732751200146057e-02,-1.747731016344658439e+00,-1.719015342966523363e+00
7.361472294458891730e-01,5.696740073871431331e-01,-1.221033525363082850e+00,-3.497029313809242868e-01,8.062306123193235807e-02,-1.739893166993638829e+00,-1.731090580787023825e+00
7.401480296059211872e-01,5.647749931791222755e-01,-1.227978151732369572e+00,-3.528809548104088756e-01,8.234405201046857137e-02,-1.731659249035158776e+00,-1.743052195738588495e+00
7.441488297659532014e-01,5.598482622816318699e-01,-1.234889032017880250e+00,-3.560612956213169422e-01,8.409044209705088258e-02,-1.723021860053647103e+00,-1.730818239216044496e+00
7.481496299259852156e-01,5.548939526495882957e-01,-1.241764536934720553e+00,-3.592436779208952324e-01,8.586236942951620821e-02,-1.713973681275158700e+00,-1.713103888789439644e+00
7.521504300860172298e-01,5.499122088010335307e-01,-1.248603008846635776e+00,-3.624278241851844329e-01,8.765996701378177269e-02,-1.704507493911913807e+00,-1.720054805231873596e+00
7.561512302460492441e-01,5.449031827693058272e-01,-1.255402763204298111e+00,-3.656134554839888251e-01,8.948336174670504239e-02,-1.694616197401850988e+00,-1.692929893331745816e+00
7.601520304060812583e-01,5.398670324193599601e-01,-1.262162081380667100e+00,-3.688002906778756196e-01,9.133267690276405948e-02,-1.684292796346941845e+00,-1.688883511904069490e+00
7.641528305661132725e-01,5.348039227831975495e-01,-1.268879218932876141e+00,-3.719880472832281515e-01,9.320802993357397981e-02,-1.673530436726859749e+00,-1.661267730723697600e+00
7.681536307261451757e-01,5.297140261842911979e-01,-1.275552406224334856e+00,-3.751764415398195496e-01,9.510953227588890557e-02,-1.662322419133906992e+00,-1.652700872497624429e+00
7.721544308861771899e-01,5.245975222375846014e-01,-1.282179848424731095e+00,-3.783651884108131247e-01,9.703728935160198243e-02,-1.650662210198504454e+00,-1.677775064572852193e+00
7.761552310462092041e-01,5.194545978494928828e-01,-1.288759725510029375e+00,-3.815540015827616482e-01,9.899140056774519136e-02,-1.638543454193112758e+00,-1.638126428332839613e+00
7.801560312062412184e-01,5.142854472179022585e-01,-1.295290192262471773e+00,-3.847425934656079627e-01,1.009719593164895152e-01,-1.625959984806003789e+00,-1.642134659801240737e+00
7.841568313662732326e-01,5.090902718321701492e-01,-1.301769378270577482e+00,-3.879306751926847596e-01,1.029790529751448414e-01,-1.612905837075766069e+00,-1.601809457083280819e+00
7.881576315263052468e-01,5.038692804731250696e-01,-1.308195387929143028e+00,-3.911179566207146352e-01,1.050127629061600731e-01,-1.599375259476918609e+00,-1.597694200785640284e+00
7.921584316863372610e-01,4.986226892780857289e-01,-1.314566301322564579e+00,-3.943041463986672879e-01,1.070731643232466918e-01,-1.585362728386989772e+00,-1.579878673865119820e+00
7.961592318463692752e-01,4.933507228807648137e-01,-1.320880186378434518e+00,-3.974889529218477158e-01,1.091603241973871374e-01,-1.570862992212076703e+00,-1.581514239500109609e+00
8.001600320064012895e-01,4.880536132621188239e-01,-1.327135078659539946e+00,-4.006720827659234763e-01,1.112743039719573807e-01,-1.555871033887628041e+00,-1.537586731507672999e+00
8.041608321664333037e-01,4.827316001724734629e-01,-1.333328993499763859e+00,-4.038532416202084696e-01,1.134151582073177483e-01,-1.540382111957428579e+00,-1.520181378285924145e+00
8.081616323264653179e-01,4.773849315121239667e-01,-1.339459932168584499e+00,-4.070321347662174127e-01,1.155829337216582875e-01,-1.524391787724874048e+00,-1.535039498151136161e+00
8.121624324864973321e-01,4.720138633313351595e-01,-1.345525881871076024e+00,-4.102084670776657283e-01,1.177776695909988069e-01,-1.507895937026092481e+00,-1.504167785807429381e+00
8.161632326465293463e-01,4.666186598303415090e-01,-1.351524815747908503e+00,-4.133819430204693224e-01,1.199993971491888356e-01,-1.490890761985073754e+00,-1.497623786268975632e+00
8.201640328065613605e-01,4.611995933593470709e-01,-1.357454692875347035e+00,-4.165522666527449736e-01,1.222481399879076641e-01,-1.473372802736659715e+00,-1.473608502105266949e+00
8.241648329665933748e-01,4.557569444185253782e-01,-1.363313458265253075e+00,-4.197191416248100548e-01,1.245239139566642617e-01,-1.455338949102872315e+00,-1.467995318895118029e+00
8.281656331266252780e-01,4.502910016580198294e-01,-1.369099042865083327e+00,-4.228822711791825339e-01,1.268267271627973591e-01,-1.436786452207660769e+00,-1.418114997061854510e+00
8.321664332866572922e-01,4.448020618779429669e-01,-1.374809363557891073e+00,-4.260413581505812508e-01,1.291565799714755325e-01,-1.417712936014770442e+00,-1.427404731125597070e+00
8.361672334466893064e-01,4.392904300781943494e-01,-1.380442327621867360e+00,-4.291961052578820435e-01,1.315134646639233018e-01,-1.398116417875367778e+00,-1.401077256025342832e+00
8.401680336067213206e-01,4.337564199859526015e-01,-1.385995852685112384e+00,-4.323462163989896800e-01,1.338973636150574131e-01,-1.377995361246524997e+00,-1.372980531935419801e+00
8.441688337667533348e-01,4.282003538092168382e-01,-1.391467826057073198e+00,-4.354913939791534294e-01,1.363082522116293993e-01,-1.357348604060265362e+00,-1.363824210844426732e+00
8.481696339267853491e-01,4.226225621144306110e-01,-1.396856133745843165e+00,-4.386313408263342040e-01,1.387460970592348519e-01,-1.336175426523105614e+00,-1.338568550820428582e+00
8.521704340868173633e-01,4.170233838560839512e-01,-1.402158666534192744e+00,-4.417657605903760332e-01,1.412108555535397103e-01,-1.314475572142151050e+00,-1.320111970606420604e+00
8.561712342468493775e-01,4.114031663767131475e-01,-1.407373319979570159e+00,-4.448943577430062857e-01,1.437024758802802060e-01,-1.292249256102246058e+00,-1.293583863650608956e+00
8.601720344068813917e-01,4.057622654069009682e-01,-1.412497994414100955e+00,-4.480168375778357248e-01,1.462208970152629461e-01,-1.269497173313919536e+00,-1.281202599664922559e+00
8.641728345669134059e-01,4.001010450652764394e-01,-1.417530594944588662e+00,-4.511329062103582310e-01,1.487660487243649965e-01,-1.246220506116673343e+00,-1.250600386872696257e+00
8.681736347269454201e-01,3.944198778585148446e-01,-1.422469031452513466e+00,-4.542422705779511904e-01,1.513378515635336319e-01,-1.222420931622258289e+00,-1.224489860869380831e+00
8.721744348869774344e-01,3.887191446813379470e-01,-1.427311218594034203e+00,-4.573446384398751619e-01,1.539362168787865581e-01,-1.198100628682693181e+00,-1.201437888720734426e+00
8.761752350470094486e-01,3.829992348165138227e-01,-1.432055075799986144e+00,-4.604397183772740432e-01,1.565610468062118288e-01,-1.173262284467853966e+00,-1.172695384918916117e+00
8.801760352070414628e-01,3.772605459348569168e-01,-1.436698527275882986e+00,-4.635272197931749605e-01,1.592122342719678174e-01,-1.147909100637644730e+00,-1.150840122831211954e+00
8.841768353670733660e-01,3.715034836819465225e-01,-1.441239519105397493e+00,-4.666068539041518526e-01,1.618896624139013474e-01,-1.122044825876601148e+00,-1.114512711792207345e+00
8.881776355271053802e-01,3.657284619443643137e-01,-1.445676023407290955e+00,-4.696783339469902119e-01,1.645932041086450859e-01,-1.095673767202736792e+00,-1.098905726460595034e+00
8.921784356871373944e-01,3.599359033187627399e-01,-1.450006011302184872e+00,-4.727413736438408898e-01,1.673227230373960650e-01,-1.068800749932625971e+00,-1.070167245895584873e+00
8.961792358471694087e-01,3.541262381146690341e-01,-1.454227481472028849e+00,-4.757956888940218509e-01,1.700780729913087541e-01,-1.041431163350125644e+00,-1.048078976710084209e+00
9.001800360072014229e-01,3.482999043410582307e-01,-1.458338460617397470e+00,-4.788409978007937551e-01,1.728590978581476811e-01,-1.013570961785641211e+00,-1.018836110186793542e+00
9.041808361672334371e-01,3.424573477063529436e-01,-1.462337003457490070e+00,-4.818770206713594018e-01,1.756656316222873215e-01,-9.852266643518484690e-01,-9.978715922600456256e-01
9.081816363272654513e-01,3.365990216184234773e-01,-1.466221192730131850e+00,-4.849034800168640635e-01,1.784974983647120705e-01,-9.564053540448144153e-01,-9.512175048360347329e-01
9.121824364872974655e-01,3.307253871845877713e-01,-1.469989139191771654e+00,-4.879201005523954859e-01,1.813545122630164097e-01,-9.271146762043728229e-01,-9.385398563808977634e-01
9.161832366473294798e-01,3.248369132116114000e-01,-1.473638981617484633e+00,-4.909266091969836099e-01,1.842364775914046571e-01,-8.973628363284185117e-01,-9.048214003103017822e-01
9.201840368073614940e-01,3.189340762057076284e-01,-1.477168886800970249e+00,-4.939227350736008493e-01,1.871431887206911893e-01,-8.671585972365172257e-01,-8.635661507164051898e-01
9.241848369673935082e-01,3.130173597275728858e-01,-1.480577058845368832e+00,-4.969082100437594574e-01,1.900744302286672960e-01,-8.365112850199667438e-01,-8.324855513605213808e-01
9.281856371274255224e-01,3.070872537162264160e-01,-1.483861753583514131e+00,-4.998827694854140469e-01,1.930299767983591486e-01,-8.054307994087881450e-01,-8.094319469188389071e-01
9.321864372874575366e-01,3.011442565670865434e-01,-1.487021248553401565e+00,-5.028461505715050572e-01,1.960095928614080663e-01,-7.739275764638213762e-01,-7.941202345687093933e-01
9.361872374474895508e-01,2.951888729168771208e-01,-1.490053869874985892e+00,-5.057980938755197720e-01,1.990130332076026909e-01,-7.420126067213180798e-01,-7.378074738483623163e-01
9.401880376075214540e-01,2.892216135076777217e-01,-1.492957994051160142e+00,-5.087383434769325863e-01,2.020400430153893589e-01,-7.096974270528999540e-01,-7.071017924639793062e-01
9.441888377675534683e-01,2.832429951869229190e-01,-1.495732047967754941e+00,-5.116666469612043411e-01,2.050903578518723513e-01,-6.769941099486724845e-01,-6.911179221033902920e-01
9.481896379275854825e-01,2.772535409074036172e-01,-1.498374508893538737e+00,-5.145827554197826004e-01,2.081637036728133938e-01,-6.439152520601104657e-01,-6.362120312321655202e-01
9.521904380876174967e-01,2.712537797272659978e-01,-1.500883904480217357e+00,-5.174864234501016513e-01,2.112597968226320455e-01,-6.104739620141808043e-01,-6.174849600185150500e-01
9.561912382476495109e-01,2.652442468100119077e-01,-1.503258812762434893e+00,-5.203774091555822823e-01,2.143783440344055324e-01,-5.766838475114072216e-01,-5.879457286729402599e-01
9.601920384076815251e-01,2.592254834244988593e-01,-1.505497862157773037e+00,-5.232554741456321157e-01,2.175190424298688030e-01,-5.425590017217065686e-01,-5.416016946120639775e-01
9.641928385677135394e-01,2.531980364416777651e-01,-1.507599735401700558e+00,-5.261203837709842457e-01,2.206815797873376006e-01,-5.081139903465718977e-01,-5.098986946605640336e-01
9.681936387277455536e-01,2.471624562914942480e-01,-1.509563188154824598e+00,-5.289719081852626292e-01,2.238656355232427897e-01,-4.733638436406071293e-01,-4.713376036306956562e-01
9.721944388877775678e-01,2.411193000208075032e-01,-1.511387025959221253e+00,-5.318098209592654335e-01,2.270708790199267024e-01,-4.383240311092996278e-01,-4.543815116925440378e-01
9.761952390478095820e-01,2.350691288832091330e-01,-1.513070119163716809e+00,-5.346339000578050893e-01,2.302969710589855001e-01,-4.030104459240348436e-01,-3.848881447613111129e-01
9.801960392078415962e-01,2.290125079378979300e-01,-1.514611405800143418e+00,-5.374439280171169342e-01,2.335435640449848027e-01,-3.674393857878617276e-01,-3.734659719332990013e-01
9.841968393678736104e-01,2.229500060496798219e-01,-1.516009891583341096e+00,-5.402396919448604340e-01,2.368103020054594665e-01,-3.316275322843609263e-01,-3.470241253693250316e-01
9.881976395279056247e-01,2.168821958889679269e-01,-1.517264649911156171e+00,-5.430209835201179613e-01,2.400968205909137509e-01,-2.955919296386964046e-01,-2.894035077530249245e-01
9.921984396879376389e-01,2.108096539317825258e-01,-1.518374821864442170e+00,-5.457875989933959060e-01,2.434027470748212907e-01,-2.593499629219994107e-01,-2.628980042230111835e-01
9.961992398479695421e-01,2.047329604597512565e-01,-1.519339616207058929e+00,-5.485393391866235646e-01,2.467277003536249014e-01,-2.229193357312653778e-01,-2.196707508735363523e-01
1.000200040008001556e+00,1.986526993909182581e-01,-1.520158309987758471e+00,-5.512760095381474823e-01,2.500712910709339543e-01,-1.863180468556318303e-01,-1.897141311618822102e-01
1.004200840168033571e+00,1.925694559114639604e-01,-1.520830258470956764e+00,-5.539974207885334234e-01,2.534331233000022832e-01,-1.495643603758459173e-01,-1.501617639806451243e-01
