t,x,y,a,s,dx_dt,dx_dt_noisy
1.956391278255651045e+01,4.752485326022639067e-01,8.213109407486954838e-01,3.159447592347779388e-01,7.531974012739256485e-01,-3.943774676757174497e-02,-6.065600649359159657e-02
1.968393678735747088e+01,4.705368095061991940e-01,8.234237945840670037e-01,3.160797762527822186e-01,7.526392764830496240e-01,-3.907552267404342666e-02,-3.155471678183562750e-02
1.980396079215843130e+01,4.658684500080114144e-01,8.255121473616546801e-01,3.162006089646948737e-01,7.520909141283246280e-01,-3.871511759156151533e-02,-4.111149951485178200e-02
1.992398479695939173e+01,4.612432327186014591e-01,8.275762574476407396e-01,3.163076646010570814e-01,7.515522012645747818e-01,-3.835662286828309814e-02,-4.086981585435195408e-02
2.004400880176035216e+01,4.566609261104840334e-01,8.296163820141841949e-01,3.164013505327597509e-01,7.510230260937693636e-01,-3.800012152881551003e-02,-2.851635942244462943e-02
2.016403280656131258e+01,4.521212885177879337e-01,8.316327770394218444e-01,3.164820742710434121e-01,7.505032779650226971e-01,-3.764568880994844519e-02,-3.096658374745422243e-02
2.028405681136227301e+01,4.476240681362554930e-01,8.336256973074673837e-01,3.165502434674981047e-01,7.499928473745943736e-01,-3.729339265685872873e-02,-3.508338299363354673e-02
2.040408081616323344e+01,4.431690030232430799e-01,8.355953964084121832e-01,3.166062659140636004e-01,7.494916259658890301e-01,-3.694329418272984666e-02,-4.695663005506447996e-02
2.052410482096419386e+01,4.387558212206052466e-01,8.375421267253574387e-01,3.166505494103846741e-01,7.489995065293547638e-01,-3.659544810392290765e-02,-3.349123234105885055e-02
2.064412882576515429e+01,4.343842509542940600e-01,8.394661382141243022e-01,3.166834905171603820e-01,7.485163830518443140e-01,-3.624990391644131171e-02,-3.278812853087405277e-02
2.076415283056611472e+01,4.300540142979306091e-01,8.413676787963552117e-01,3.167054808645007324e-01,7.480421508348827908e-01,-3.590670578661830231e-02,-4.475443912429075133e-02
2.088417683536707159e+01,4.257648253299485819e-01,8.432469949572519718e-01,3.167169096895588454e-01,7.475767063378891963e-01,-3.556589276401303512e-02,-2.513277431205881984e-02
2.100420084016803202e+01,4.215163952218945465e-01,8.451043312987266409e-01,3.167181584793275495e-01,7.471199471382077295e-01,-3.522749949730573371e-02,-3.014862767523990988e-02
2.112422484496899244e+01,4.173084322384287281e-01,8.469399305394014199e-01,3.167096009706394932e-01,7.466717719311075641e-01,-3.489155653558777270e-02,-5.458780020075008205e-02
2.124424884976995287e+01,4.131406417373246209e-01,8.487540335146088744e-01,3.166916031501672002e-01,7.462320805297835147e-01,-3.455809060660053333e-02,-3.333859610989758221e-02
2.136427285457091330e+01,4.090127261694690430e-01,8.505468791763917125e-01,3.166645232544228472e-01,7.458007738653551488e-01,-3.422712487374788420e-02,-4.687410481348329439e-02
2.148429685937187372e+01,4.049243850788621368e-01,8.523187045935030071e-01,3.166287117697586528e-01,7.453777539868674529e-01,-3.389867917355890437e-02,-2.253552769099026812e-02
2.160432086417283415e+01,4.008753151026173134e-01,8.540697449514059736e-01,3.165845114323663223e-01,7.449629240612906100e-01,-3.357277023514116526e-02,-2.550249065971533363e-02
2.172434486897379458e+01,3.968652099709614189e-01,8.558002335522739701e-01,3.165322572282776581e-01,7.445561883735200004e-01,-3.324941188303982831e-02,-4.428531938367324255e-02
2.184436887377475500e+01,3.928937606820898654e-01,8.575104018005867967e-01,3.164722763130310978e-01,7.441574523220390036e-01,-3.292861523939093205e-02,-4.177734223586648116e-02
2.196439287857571543e+01,3.889606602341090791e-01,8.592004786655959014e-01,3.164048850976153848e-01,7.437666223597946269e-01,-3.261038928816672317e-02,-3.159185644072722010e-02
2.208441688337667586e+01,3.850655998406221636e-01,8.608706907979983836e-01,3.163303899391904928e-01,7.433836061673011475e-01,-3.229474071663290813e-02,-3.468284889821783568e-02
2.220444088817763628e+01,3.812082692555054386e-01,8.625212628618318389e-01,3.162490886981852434e-01,7.430083125061600624e-01,-3.198167410358323387e-02,-1.672964330185053305e-02
2.232446489297859671e+01,3.773883583640282313e-01,8.641524174628810728e-01,3.161612702970831301e-01,7.426406511564141999e-01,-3.167119219205114661e-02,-2.426145402025937231e-02
2.244448889777955713e+01,3.736055571828532651e-01,8.657643751486777672e-01,3.160672147204224847e-01,7.422805329165471644e-01,-3.136329601712570248e-02,-3.418756848984268876e-02
2.256451290258051756e+01,3.698595558600362154e-01,8.673573544085010356e-01,3.159671930147964769e-01,7.419278696034840026e-01,-3.105798502422542004e-02,-2.528402568746146439e-02
2.268453690738147444e+01,3.661500446750262650e-01,8.689315716733766459e-01,3.158614672888530039e-01,7.415825740525908705e-01,-3.075525717856825159e-02,-5.107805024370228042e-02
2.280456091218243486e+01,3.624767140386654374e-01,8.704872413160777977e-01,3.157502907132947456e-01,7.412445601176747001e-01,-3.045510906651599861e-02,-2.735646219234744506e-02
2.292458491698339529e+01,3.588392544931890971e-01,8.720245756511246782e-01,3.156339075208792200e-01,7.409137426709840879e-01,-3.015753598941726260e-02,-2.149346539939861467e-02
2.304460892178435572e+01,3.552373567122258935e-01,8.735437849347844619e-01,3.155125530064187278e-01,7.405900376032081844e-01,-2.986253205052287474e-02,-3.165205716128216551e-02
2.316463292658531614e+01,3.516707118615943206e-01,8.750450773526057269e-01,3.153864539366119102e-01,7.402733617991832382e-01,-2.957009026744376184e-02,-3.667223218051934852e-02
2.328465693138627657e+01,3.481390135819766862e-01,8.765286587583214217e-01,3.152558298138461446e-01,7.399636330821227626e-01,-2.928020281777296910e-02,-2.362186828403731176e-02
2.340468093618723699e+01,3.446419557066443540e-01,8.779947327042337823e-01,3.151208899882594339e-01,7.396607703892565944e-01,-2.899286090504012495e-02,-9.406713628885451234e-03
2.352470494098819742e+01,3.411792331942040679e-01,8.794435007159432383e-01,3.149818362527156412e-01,7.393646935871676096e-01,-2.870805491197772966e-02,-2.665936557011068520e-02
2.364472894578915785e+01,3.377505423821641761e-01,8.808751623041615186e-01,3.148388632347403626e-01,7.390753234464985111e-01,-2.842577448205187846e-02,-3.963255111370445061e-02
2.376475295059011827e+01,3.343555809869347972e-01,8.822899149647124295e-01,3.146921583965210933e-01,7.387925816419522729e-01,-2.814600857389142410e-02,-1.368796069469691880e-02
2.388477695539107870e+01,3.309940481038276539e-01,8.836879541785308545e-01,3.145419020349068950e-01,7.385163907522919180e-01,-2.786874551186219184e-02,-4.665422031574584238e-02
2.400480096019203913e+01,3.276656442070562392e-01,8.850694734116638651e-01,3.143882672814088952e-01,7.382466742603408516e-01,-2.759397303306751828e-02,-2.256192447974974397e-02
2.412482496499299955e+01,3.243700711497357059e-01,8.864346641152696105e-01,3.142314201021997322e-01,7.379833565529823058e-01,-2.732167833103453167e-02,-3.314122482263988367e-02
2.424484896979395998e+01,3.211070321638829217e-01,8.877837157256182055e-01,3.140715192981139992e-01,7.377263629211598950e-01,-2.705184809632626280e-02,-1.774586378543515502e-02
2.436487297459492041e+01,3.178762318604165249e-01,8.891168156640915088e-01,3.139087165046479666e-01,7.374756195598772823e-01,-2.678446855430119400e-02,-3.527921223253140809e-02
2.448489697939587728e+01,3.146773767053909765e-01,8.904341493633850524e-01,3.137431578449947356e-01,7.372310535012169819e-01,-2.651952554379637811e-02,-1.328104748526864366e-02
2.460492098419683771e+01,3.115101754403508116e-01,8.917359000288836990e-01,3.135749839362446667e-01,7.369925926689105955e-01,-2.625700458361034453e-02,-2.325427367940573198e-02
2.472494498899779813e+01,3.083743382606335959e-01,8.930222487534993370e-01,3.134043278811303179e-01,7.367601659272234871e-01,-2.599689083021664363e-02,-4.326529714461439802e-02
2.484496899379875856e+01,3.052695772181449607e-01,8.942933747469704597e-01,3.132313177965737605e-01,7.365337029355610854e-01,-2.573916914601022746e-02,-4.547729942805806697e-02
2.496499299859971899e+01,3.021956062265955256e-01,8.955494553370964006e-01,3.130560768370522773e-01,7.363131341473255764e-01,-2.548382412567871957e-02,-2.864477925232832012e-02
2.508501700340067941e+01,2.991521410615007870e-01,8.967906659697369998e-01,3.128787231945983627e-01,7.360983908099154593e-01,-2.523084012036245008e-02,-1.228872383625650815e-02
2.520504100820163984e+01,2.961388993601810626e-01,8.980171802088127153e-01,3.126993700987995561e-01,7.358894049647262126e-01,-2.498020126021579385e-02,-2.370990090778198056e-02
2.532506501300260027e+01,2.931556006217617694e-01,8.992291697363048453e-01,3.125181258167988863e-01,7.356861094471495166e-01,-2.473189147547798575e-02,-2.406068445043995849e-02
2.544508901780356069e+01,2.902019662071730344e-01,9.004268043522551945e-01,3.123350936532942601e-01,7.354884378865738093e-01,-2.448589451615421075e-02,-2.684493285283084951e-02
2.556511302260452112e+01,2.872777193391500283e-01,9.016102519747662969e-01,3.121503719505389629e-01,7.352963247063843966e-01,-2.424219397040048435e-02,-1.686319227112039604e-02
2.568513702740548155e+01,2.843825851140062699e-01,9.027796786478492486e-01,3.119640541990885696e-01,7.351097051182572395e-01,-2.400077328288555134e-02,-2.022750531593664816e-02
2.580516103220644197e+01,2.815162908835663891e-01,9.039352485982703467e-01,3.117762313206680624e-01,7.349285150323361382e-01,-2.376161580645548554e-02,-2.095815707003277975e-02
2.592518503700740240e+01,2.786785661766684186e-01,9.050771239293657899e-01,3.115869892241927008e-01,7.347526912190524007e-01,-2.352470480553282145e-02,-3.337193421911190810e-02
2.604520904180836283e+01,2.758691424820612359e-01,9.062054649264373873e-01,3.113964097151599164e-01,7.345821711993444358e-01,-2.329002345465939344e-02,-1.141149037108956515e-02
2.616523304660932325e+01,2.730877532936305530e-01,9.073204301582876719e-01,3.112045713913587086e-01,7.344168931885090013e-01,-2.305755485704917562e-02,-9.426750729795265252e-03
2.628525705141028013e+01,2.703341341103988604e-01,9.084221764772203445e-01,3.110115496428693671e-01,7.342567960962020912e-01,-2.282728205675167710e-02,-3.584081725900153254e-02
2.640528105621124055e+01,2.676080224365251503e-01,9.095108590190401632e-01,3.108174166520636383e-01,7.341018195264382706e-01,-2.259918805007012782e-02,4.157632783794266984e-04
2.652530506101220098e+01,2.649091577813055820e-01,9.105866312030524989e-01,3.106222413936047255e-01,7.339519037775914523e-01,-2.237325579628124742e-02,-1.514818989874627125e-02
2.664532906581316141e+01,2.622372816591728162e-01,9.116496447320638907e-01,3.104260896344470666e-01,7.338069898423937865e-01,-2.214946822770034324e-02,-2.702952819151504746e-02
2.676535307061412183e+01,2.595921375896963479e-01,9.127000495923818235e-01,3.102290239338367783e-01,7.336670194079367713e-01,-2.192780825913267714e-02,-4.097136732056799735e-02
2.688537707541508226e+01,2.569734710975823400e-01,9.137379940538148393e-01,3.100311036433112122e-01,7.335319348556706975e-01,-2.170825879674931347e-02,-1.513979461644641283e-02
2.700540108021604269e+01,2.543810297311667745e-01,9.147636247101533780e-01,3.098323853383118665e-01,7.334016792351838454e-01,-2.149080274868587354e-02,-1.591568901469262234e-02
2.712542508501700311e+01,2.518145632941318213e-01,9.157770864527569055e-01,3.096329240607409994e-01,7.332761962286480362e-01,-2.127542305384869104e-02,-2.723174129714995423e-02
2.724544908981796354e+01,2.492738237674429758e-01,9.167785222769355702e-01,3.094327712875343250e-01,7.331554302759616393e-01,-2.106210267943907713e-02,-3.896763534928329720e-02
2.736547309461892397e+01,2.467585651281453685e-01,9.177680736079590895e-01,3.092319763189247950e-01,7.330393264363651573e-01,-2.085082461570180595e-02,-9.606057036859927747e-03
2.748549709941988439e+01,2.442685433452922994e-01,9.187458803259469509e-01,3.090305864465604513e-01,7.329278303756987523e-01,-2.064157188240232574e-02,-2.652476141333920401e-02
2.760552110422084482e+01,2.418035163799452658e-01,9.197120807658680786e-01,3.088286469535040379e-01,7.328208883664026896e-01,-2.043432753496794360e-02,-2.515177828736459009e-02
2.772554510902180525e+01,2.393632441851738790e-01,9.206668117175408339e-01,3.086262011142332784e-01,7.327184472875171162e-01,-2.022907467028417505e-02,8.227376074811082463e-03
2.784556911382276567e+01,2.369474887060558088e-01,9.216102084256333482e-01,3.084232901946407646e-01,7.326204546246820604e-01,-2.002579643216622490e-02,1.253925537331588430e-03
2.796559311862372610e+01,2.345560138796770333e-01,9.225424045896630787e-01,3.082199534520339568e-01,7.325268584701377650e-01,-1.982447601652456010e-02,-1.028710870159354335e-02
2.808561712342468297e+01,2.321885856351315891e-01,9.234635323639971416e-01,3.080162281351350728e-01,7.324376075227241323e-01,-1.962509667624198068e-02,-2.417930691490011164e-02
2.820564112822564340e+01,2.298449718935215158e-01,9.243737223578520901e-01,3.078121494840813654e-01,7.323526510878813900e-01,-1.942764172577896020e-02,-1.293302898599464970e-02
2.832566513302660383e+01,2.275249425623500910e-01,9.252731037227497346e-01,3.076077514349986330e-01,7.322719390246005267e-01,-1.923209454629424761e-02,-4.204679231917274329e-02
2.844568913782756425e+01,2.252282697501000464e-01,9.261618039705583616e-01,3.074030665242799554e-01,7.321954218014360416e-01,-1.903843860715083089e-02,-1.797311159137556999e-02
2.856571314262852468e+01,2.229547276210006035e-01,9.270399490205759596e-01,3.071981252694844788e-01,7.321230505085798423e-01,-1.884665745695461928e-02,-2.644484027477772906e-02
2.868573714742948511e+01,2.207040922454369114e-01,9.279076634115182021e-01,3.069929569445921103e-01,7.320547767666556460e-01,-1.865673471640520026e-02,-3.151278615305179442e-02
2.880576115223044553e+01,2.184761415998106859e-01,9.287650703018023313e-01,3.067875895814566323e-01,7.319905527265800904e-01,-1.846865408179696258e-02,-3.429669872417572679e-02
2.892578515703140596e+01,2.162706555665402652e-01,9.296122914695468253e-01,3.065820499698062584e-01,7.319303310695631781e-01,-1.828239932834915121e-02,-1.303098334959796288e-02
2.904580916183236639e+01,2.140874159340605543e-01,9.304494473125711762e-01,3.063763636572433557e-01,7.318740650071074993e-01,-1.809795431336571475e-02,-1.720495058023164409e-02
2.916583316663332681e+01,2.119262063968231358e-01,9.312766568483962226e-01,3.061705549492442779e-01,7.318217082810092311e-01,-1.791530297923398657e-02,-1.631806633923247110e-02
2.928585717143428724e+01,2.097868125552961316e-01,9.320940377142441502e-01,3.059646469091598653e-01,7.317732151633570270e-01,-1.773442935627087685e-02,-9.310668803704990823e-03
2.940588117623524766e+01,2.076690219159642581e-01,9.329017061670381583e-01,3.057586613582149448e-01,7.317285404565329054e-01,-1.755531756542464891e-02,-2.601615525207830876e-02
2.952590518103620809e+01,2.055726238839922226e-01,9.336997770939902130e-01,3.055526189171347551e-01,7.316876394881542955e-01,-1.737795182031649788e-02,-2.973379636500561585e-02
2.964592918583716852e+01,2.034974097485712785e-01,9.344883640996156648e-01,3.053465396545629318e-01,7.316504680548656658e-01,-1.720231642972124345e-02,-3.496597027890367693e-02
2.976595319063812894e+01,2.014431729155416184e-01,9.352675792439668623e-01,3.051404423840492486e-01,7.316169825322836884e-01,-1.702839581771882840e-02,-2.038036155698577656e-02
2.988597719543908582e+01,1.994097086454083290e-01,9.360375332821013750e-01,3.049343449405169104e-01,7.315871397929567532e-01,-1.685617450494425462e-02,-9.254612419419411262e-03
3.000600120024004624e+01,1.973968139859807458e-01,9.367983357417470902e-01,3.047282643931449875e-01,7.315608971737275201e-01,-1.668563710558046420e-02,-1.817987235834094342e-02
3.012602520504100667e+01,1.954042877723727589e-01,9.375500949233026571e-01,3.045222170453683597e-01,7.315382124757329185e-01,-1.651676832938048928e-02,-1.010548642586316277e-02
3.024604920984196710e+01,1.934319306270026462e-01,9.382929178998367092e-01,3.043162184348774391e-01,7.315190439644042586e-01,-1.634955298359556594e-02,-2.816009011964371728e-02
3.036607321464292752e+01,1.914795449595930732e-01,9.390269105170889752e-01,3.041102833336187250e-01,7.315033503694668982e-01,-1.618397597481386480e-02,-2.087518929353101085e-02
3.048609721944388795e+01,1.895469349671711212e-01,9.397521773934690570e-01,3.039044257477941935e-01,7.314910908849407978e-01,-1.602002231071425822e-02,-2.367938912452767497e-02
