t,N,crowding_load,dN_dt
3.492698539707941308e+00,3.665636831795254125e+02,1.644596529375214971e+02,1.326028782489597972e+02
3.504700940188037350e+00,3.681605967927098391e+02,1.649461307528345060e+02,1.334975495908829259e+02
3.516703340668133393e+00,3.697682927059925078e+02,1.654352838812887967e+02,1.343995212140200124e+02
3.528705741148229436e+00,3.713868563768967874e+02,1.659271317532303840e+02,1.353087617100842976e+02
3.540708141628325478e+00,3.730163757721796287e+02,1.664216941326671133e+02,1.362252390690342168e+02
3.552710542108421521e+00,3.746569383506834470e+02,1.669189909359018316e+02,1.371489194711400614e+02
3.564712942588517564e+00,3.763086309366048567e+02,1.674190422240847056e+02,1.380797672249614720e+02
3.576715343068613606e+00,3.779715397194947286e+02,1.679218682032132222e+02,1.390177447558651807e+02
3.588717743548709649e+00,3.796457502542581324e+02,1.684274892241321311e+02,1.399628125946973398e+02
3.600720144028805692e+00,3.813313474611544507e+02,1.689359257825335874e+02,1.409149293666278027e+02
3.612722544508901734e+00,3.830284156257971517e+02,1.694471985189569523e+02,1.418740517801795704e+02
3.624724944988997333e+00,3.847370383991540734e+02,1.699613282187889354e+02,1.428401346164626489e+02
3.636727345469093375e+00,3.864572987975472529e+02,1.704783358122636230e+02,1.438131307186253593e+02
3.648729745949189418e+00,3.881892792026529833e+02,1.709982423744623077e+02,1.447929909815408678e+02
3.660732146429285461e+00,3.899330613615017000e+02,1.715210691253136588e+02,1.457796643417451605e+02
3.672734546909381503e+00,3.916887263864781517e+02,1.720468374295936371e+02,1.467730977676420707e+02
3.684736947389477546e+00,3.934563547553213425e+02,1.725755687969254666e+02,1.477732362499923795e+02
3.696739347869573589e+00,3.952360263111243626e+02,1.731072848817797762e+02,1.487800227927030221e+02
3.708741748349669631e+00,3.970278202623347283e+02,1.736420074834744582e+02,1.497933984039333950e+02
3.720744148829765674e+00,3.988318151827540987e+02,1.741797585461746678e+02,1.508133020875344243e+02
3.732746549309861717e+00,4.006480890115383318e+02,1.747205601588929653e+02,1.518396708348379889e+02
3.744748949789957759e+00,4.024767190531975416e+02,1.752644345554891459e+02,1.528724396168126134e+02
3.756751350270053802e+00,4.043177819775960984e+02,1.758114041146703528e+02,1.539115413766016047e+02
3.768753750750149845e+00,4.061713538199526852e+02,1.763614913599910210e+02,1.549569070224614791e+02
3.780756151230245887e+00,4.080375099808400137e+02,1.769147189598528769e+02,1.560084654211152611e+02
3.792758551710341930e+00,4.099163252261852222e+02,1.774711097275050520e+02,1.570661433915394696e+02
3.804760952190437973e+00,4.118078727702688866e+02,1.780306865341642606e+02,1.581298653290037350e+02
3.816763352670534015e+00,4.137122209936512718e+02,1.785934720038347336e+02,1.591995518684995261e+02
3.828765753150630058e+00,4.156294417410517212e+02,1.791594893015280547e+02,1.602751232267322052e+02
3.840768153630725656e+00,4.175596063921221344e+02,1.797287617521034520e+02,1.613564976194511189e+02
3.852770554110821699e+00,4.195027850338966573e+02,1.803013127612403252e+02,1.624435909224834802e+02
3.864772954590917742e+00,4.214590464607912281e+02,1.808771658154382465e+02,1.635363166667893609e+02
3.876775355071013784e+00,4.234284581746039748e+02,1.814563444820169309e+02,1.646345860341472473e+02
3.888777755551109827e+00,4.254110863845149311e+02,1.820388724091163226e+02,1.657383078534899425e+02
3.900780156031205870e+00,4.274069960070863203e+02,1.826247733256964807e+02,1.668473885979126976e+02
3.912782556511301912e+00,4.294162506662622718e+02,1.832140710415377214e+02,1.679617323823745494e+02
3.924784956991397955e+00,4.314389126933689909e+02,1.838067894472404475e+02,1.690812409621126733e+02
3.936787357471493998e+00,4.334750431271147022e+02,1.844029525142252623e+02,1.702058137317908972e+02
3.948789757951590040e+00,4.355247017135898204e+02,1.850025842947329977e+02,1.713353477254012773e+02
3.960792158431686083e+00,4.375879469062664953e+02,1.856057089218245721e+02,1.724697376169395397e+02
3.972794558911782126e+00,4.396648358659992368e+02,1.862123506093811613e+02,1.736088757218726073e+02
3.984796959391878168e+00,4.417554244610242904e+02,1.868225336521040845e+02,1.747526519994173100e+02
3.996799359871974211e+00,4.438597672669602048e+02,1.874362824255147757e+02,1.759009540556496631e+02
4.008801760352070254e+00,4.459779175668074345e+02,1.880536213859549264e+02,1.770536671474615105e+02
4.020804160832166296e+00,4.481099273509483965e+02,1.886745750705863998e+02,1.782106741873830060e+02
4.032806561312262339e+00,4.502558473171476408e+02,1.892991680973911457e+02,1.793718557492881587e+02
4.044808961792358382e+00,4.524157268705517936e+02,1.899274251651714280e+02,1.805370900750002363e+02
4.056811362272454424e+00,4.545896141236894437e+02,1.905593710535495404e+02,1.817062530818128891e+02
4.068813762752550467e+00,4.567775558964711990e+02,1.911950306229680336e+02,1.828792183709434482e+02
4.080816163232646510e+00,4.589795977161897440e+02,1.918344288146896588e+02,1.840558572369334343e+02
4.092818563712742552e+00,4.611957838175198390e+02,1.924775906507972252e+02,1.852360386780114538e+02
4.104820964192838595e+00,4.634261571425181501e+02,1.931245412341938845e+02,1.864196294074322680e+02
4.116823364672934638e+00,4.656707586430879928e+02,1.937753056496157171e+02,1.876064935882079396e+02
4.128825765153030680e+00,4.679296225900315562e+02,1.944299083108445529e+02,1.887964909731544481e+02
4.140828165633126723e+00,4.702027858916202376e+02,1.950883742933205838e+02,1.899894806224622243e+02
4.152830566113222766e+00,4.724902847755840867e+02,1.957507288417533573e+02,1.911853196088241020e+02
4.164832966593318808e+00,4.747921534469787161e+02,1.964169971774729504e+02,1.923838625003769494e+02
4.176835367073413963e+00,4.771084240881850178e+02,1.970872044984299976e+02,1.935849613778895275e+02
4.188837767553510005e+00,4.794391268589098445e+02,1.977613759791958614e+02,1.947884658531721129e+02
4.200840168033606048e+00,4.817842898961851574e+02,1.984395367709622633e+02,1.959942230887209860e+02
4.212842568513702091e+00,4.841439393143685379e+02,1.991217120015416526e+02,1.972020778186113432e+02
4.224844968993798133e+00,4.865180992051430167e+02,1.998079267753670365e+02,1.984118723706501441e+02
4.236847369473894176e+00,4.889067916375171308e+02,2.004982061734918943e+02,1.996234466898007440e+02
4.248849769953990219e+00,4.913100366578249805e+02,2.011925752535904337e+02,2.008366383628886069e+02
4.260852170434086261e+00,4.937278522897261155e+02,2.018910590499573345e+02,2.020512826445984729e+02
4.272854570914182304e+00,4.961602545342055350e+02,2.025936825735078628e+02,2.032672124847707380e+02
4.284856971394278347e+00,4.986072573695737447e+02,2.033004708117779273e+02,2.044842585570051483e+02
4.296859371874374389e+00,5.010688727514669267e+02,2.040114487289239378e+02,2.057022492885777467e+02
4.308861772354470432e+00,5.035451106128464858e+02,2.047266412657229182e+02,2.069210108916770707e+02
4.320864172834566475e+00,5.060359788639995031e+02,2.054460733395724503e+02,2.081403673959648302e+02
4.332866573314662517e+00,5.085414833925384528e+02,2.061697698444907303e+02,2.093601406824626565e+02
4.344868973794758560e+00,5.110616280634014288e+02,2.068977556511164835e+02,2.105801505187708074e+02
4.356871374274854603e+00,5.135964147188518609e+02,2.076300556067090497e+02,2.118002145956172058e+02
4.368873774754950645e+00,5.161458431784789127e+02,2.083666945351483264e+02,2.130201485647397135e+02
4.380876175235046688e+00,5.187099112391969129e+02,2.091076972369347970e+02,2.142397660781004447e+02
4.392878575715142730e+00,5.212886146752459808e+02,2.098530884891894743e+02,2.154588788284304144e+02
4.404880976195238773e+00,5.238819472381915148e+02,2.106028930456540422e+02,2.166772965911025892e+02
4.416883376675334816e+00,5.264899006569246467e+02,2.113571356366906855e+02,2.178948272673299584e+02
4.428885777155430858e+00,5.291124624107245609e+02,2.121158404499009578e+02,2.191112761298920475e+02
4.440888177635526901e+00,5.317496161248961926e+02,2.128790312913874345e+02,2.203264459854207473e+02
4.452890578115622944e+00,5.344013458629943898e+02,2.136467325621010502e+02,2.215401387718422370e+02
4.464892978595718986e+00,5.370676331552583633e+02,2.144189685175032309e+02,2.227521545602066340e+02
4.476895379075815029e+00,5.397484569671136114e+02,2.151957632599874444e+02,2.239622915948252455e+02
4.488897779555911072e+00,5.424437936991726019e+02,2.159771407388791715e+02,2.251703463460439423e+02
4.500900180036007114e+00,5.451536171872340901e+02,2.167631247504360488e+02,2.263761135644318188e+02
4.512902580516103157e+00,5.478778987022835736e+02,2.175537389378476689e+02,2.275793863363724370e+02
4.524904980996199200e+00,5.506166069504930647e+02,2.183490067912357233e+02,2.287799561410467675e+02
4.536907381476295242e+00,5.533697080732212044e+02,2.191489516476539450e+02,2.299776129087914853e+02
4.548909781956391285e+00,5.561371656470132621e+02,2.199535966910881086e+02,2.311721450808182965e+02
4.560912182436487328e+00,5.589189406836011358e+02,2.207629649524560591e+02,2.323633396702777532e+02
4.572914582916583370e+00,5.617149916299031247e+02,2.215770793096076829e+02,2.335509823246492829e+02
4.584916983396679413e+00,5.645252743680244976e+02,2.223959624873249652e+02,2.347348573894377353e+02
4.596919383876775456e+00,5.673497422152565832e+02,2.232196370573218758e+02,2.359147479731575743e+02
4.608921784356871498e+00,5.701883459240779075e+02,2.240481254382444831e+02,2.370904360135812681e+02
4.620924184836966653e+00,5.730410336821528290e+02,2.248814498956708405e+02,2.382617023452306171e+02
4.632926585317062695e+00,5.759077511123334716e+02,2.257196325421112135e+02,2.394283267680861798e+02
4.644928985797158738e+00,5.787884412726573373e+02,2.265626953370077672e+02,2.405900881174889321e+02
4.656931386277254781e+00,5.816830446563492387e+02,2.274106600867347936e+02,2.417467643352090363e+02
4.668933786757350823e+00,5.845914991918203896e+02,2.282635484445985696e+02,2.428981325416538652e+02
4.680936187237446866e+00,5.875137402426685185e+02,2.291213819108374992e+02,2.440439691091847578e+02
4.692938587717542909e+00,5.904497006076779826e+02,2.299841818326220277e+02,2.451840497365154192e+02
4.704940988197638951e+00,5.933993099540388130e+02,2.308519689633765495e+02,2.463181494798842266e+02
4.716943388677734994e+00,5.963624944988943071e+02,2.317247635641395505e+02,2.474460426398207460e+02
4.728945789157831037e+00,5.993391782574558420e+02,2.326025862476515158e+02,2.485675029985785613e+02
4.740948189637927079e+00,6.023292825482652688e+02,2.334854573496182297e+02,2.496823039778799114e+02
4.752950590118023122e+00,6.053327259857904892e+02,2.343733969216532387e+02,2.507902187202385278e+02
4.764952990598119165e+00,6.083494244804255686e+02,2.352664247312779935e+02,2.518910201711447314e+02
4.776955391078215207e+00,6.113792912384906231e+02,2.361645602619217073e+02,2.529844811621134966e+02
4.788957791558311250e+00,6.144222367622315915e+02,2.370678227129213553e+02,2.540703744945546987e+02
4.800960192038407293e+00,6.174781688498208041e+02,2.379762309995218459e+02,2.551484730244231969e+02
4.812962592518503335e+00,6.205469925953563006e+02,2.388898037528758209e+02,2.562185497476080513e+02
4.824964992998599378e+00,6.236286103888623984e+02,2.398085593200437700e+02,2.572803778860157422e+02
4.836967393478695421e+00,6.267229219162892377e+02,2.407325157639939732e+02,2.583337309743043306e+02
4.848969793958791463e+00,6.298298241595132367e+02,2.416616908636025585e+02,2.593783829472226898e+02
4.860972194438887506e+00,6.329492113963366364e+02,2.425961021136534725e+02,2.604141082275080521e+02
4.872974594918983549e+00,6.360809752004878419e+02,2.435357667248384246e+02,2.614406818142961697e+02
4.884976995399079591e+00,6.392250044416211949e+02,2.444807016237569997e+02,2.624578793719948635e+02
4.896979395879175634e+00,6.423811852853173150e+02,2.454309234529166019e+02,2.634654773195726420e+02
4.908981796359271677e+00,6.455494011930825309e+02,2.463864485707323695e+02,2.644632529202134492e+02
4.920984196839367719e+00,6.487295329223495628e+02,2.473472930515273731e+02,2.654509843712865518e+02
4.932986597319463762e+00,6.519214585264767265e+02,2.483134726855324175e+02,2.664284508945805783e+02
4.944988997799559804e+00,6.551250533547488430e+02,2.492850029788861548e+02,2.673954328267511187e+02
4.956991398279655847e+00,6.583401903584024240e+02,2.502618990496510207e+02,2.683517119032619576e+02
4.968993798759751890e+00,6.615667411070080561e+02,2.512441751337371727e+02,2.692970720718001871e+02
4.980996199239847932e+00,6.648045726344541890e+02,2.522318455747126507e+02,2.702312976364205497e+02
4.992998599719943975e+00,6.680535492613943234e+02,2.532249244270948623e+02,2.711541743805216811e+02
5.005001000200040018e+00,6.713135329655492569e+02,2.542234253481015287e+02,2.720654898820534413e+02
5.017003400680136060e+00,6.745843833817059476e+02,2.552273615976505994e+02,2.729650336040086813e+02
5.029005801160232103e+00,6.778659578017187641e+02,2.562367460383604225e+02,2.738525969846274961e+02
5.041008201640328146e+00,6.811581111745083490e+02,2.572515911355495177e+02,2.747279735272557559e+02
5.053010602120423300e+00,6.844606961060620733e+02,2.582719089572367466e+02,2.755909588898020957e+02
5.065013002600519343e+00,6.877735628594350601e+02,2.592977111741414546e+02,2.764413509737374852e+02
5.077015403080615386e+00,6.910965593547482513e+02,2.603290090596830737e+02,2.772789500125790596e+02
5.089017803560711428e+00,6.944295311691894312e+02,2.613658134899814058e+02,2.781035586598041505e+02
5.101020204040807471e+00,6.977723215370136813e+02,2.624081349438565667e+02,2.789149820761350043e+02
5.113022604520903514e+00,7.011247713495424705e+02,2.634559835028288717e+02,2.797130280161402425e+02
5.125025005000999556e+00,7.044867191551641099e+02,2.645093688511191203e+02,2.804975069140927530e+02
5.137027405481095599e+00,7.078580011593339805e+02,2.655683002756483120e+02,2.812682319690323993e+02
5.149029805961191641e+00,7.112384512245738506e+02,2.666327866660377026e+02,2.820250192289714164e+02
5.161032206441287684e+00,7.146279008704725584e+02,2.677028365146089186e+02,2.827676876741902561e+02
5.173034606921383727e+00,7.180261792736856705e+02,2.687784579163838430e+02,2.834960592995676052e+02
5.185037007401479769e+00,7.214331132679354823e+02,2.698596585690847860e+02,2.842099591958848350e+02
5.197039407881575812e+00,7.248485273440110177e+02,2.709464457731341440e+02,2.849092156300546321e+02
5.209041808361671855e+00,7.282722453265593003e+02,2.720388262750274748e+02,2.855936609384219764e+02
5.221044208841767897e+00,7.317040911549663633e+02,2.731368061001016372e+02,2.862631320310332512e+02
5.233046609321863940e+00,7.351438826202366954e+02,2.742403911435867485e+02,2.869174674242291871e+02
5.245049009801959983e+00,7.385914358162997360e+02,2.753495868469001380e+02,2.875565094287291004e+02
5.257051410282056025e+00,7.420465653757735254e+02,2.764643981779212822e+02,2.881801043328977698e+02
5.269053810762152068e+00,7.455090844699639092e+02,2.775848296309915213e+02,2.887881024710295037e+02
5.281056211242248111e+00,7.489788048088648793e+02,2.787108852269142290e+02,2.893803582899530511e+02
5.293058611722344153e+00,7.524555366411589148e+02,2.798425685129548697e+02,2.899567304139058592e+02
5.305061012202440196e+00,7.559390887542163000e+02,2.809798825628406576e+02,2.905170817076342473e+02
5.317063412682536239e+00,7.594292684740955792e+02,2.821228299767609542e+02,2.910612793376721470e+02
5.329065813162632281e+00,7.629258816655434430e+02,2.832714128813671550e+02,2.915891948317552078e+02
5.341068213642728324e+00,7.664287327319947281e+02,2.844256329297724051e+02,2.921007041363271242e+02
