x,H,lam,y
5.728417495718819419e-01,1.361142959456118149e+02,1.178811076182082251e+00,1.299290099578669956e-02
2.061817763902883627e+00,1.467007134218565625e+02,1.321345416585705257e+00,1.744248660734055989e-01
1.885596550128818105e+00,9.688696121166309183e+01,1.144760129221456646e+00,1.967483886729406717e-01
1.867828538990655263e+00,9.875151080559042782e+01,1.358089745414249316e+00,2.247410659049089710e-01
2.469311308285902395e+00,8.011057330223736983e+01,9.338931494666928845e-01,3.366691629258409257e-01
7.539554426514717411e-01,1.284881219627040423e+02,1.364647124882141904e+00,2.772244789605181683e-02
3.754944966840318088e+00,1.200450627516763120e+02,1.342196686523163596e+00,7.362023171349274531e-01
2.830986657877622381e+00,1.314101601188393147e+02,1.067861551997179026e+00,2.995251857217693381e-01
3.347991026053255492e+00,8.190764664660208894e+01,8.947146158679500916e-01,5.815239610835052364e-01
3.618164559375911526e+00,1.265082591187121608e+02,1.296898496069689655e+00,6.226998741432813178e-01
2.458284173616861246e+00,1.289922013535552594e+02,1.335212839520458106e+00,2.882808552484945608e-01
4.488074173470225636e-01,1.443336068288337231e+02,9.649054887622934285e-01,6.128724007785536429e-03
2.932501249235704766e+00,8.291420364333448845e+01,1.266224139895207212e+00,6.263456507199044454e-01
2.405395660774425348e+00,1.235781604967704084e+02,1.212366866985870262e+00,2.621978311281988883e-01
3.356041722030477459e+00,1.463696977308070188e+02,1.261571798176309489e+00,4.438738892028355476e-01
2.268993751855073349e+00,1.235300417731242248e+02,1.228182668179323311e+00,2.363674872536626614e-01
3.309003152847512119e+00,9.642387167651506275e+01,1.011098059150902673e+00,5.405968828291389805e-01
3.988938084368219616e+00,1.086160815344974395e+02,1.363602581833455396e+00,9.443758504909747220e-01
1.597052802061186050e+00,1.322071867333233968e+02,1.172749340797256901e+00,1.037758040006716703e-01
9.327793280764942185e-01,1.412235399266963043e+02,1.194714374213546648e+00,3.356781361372745964e-02
1.749196757979440520e+00,1.161283923943625496e+02,1.475516139695692841e+00,1.802117398699816242e-01
3.086284962503002660e+00,1.232837863768287150e+02,1.019742894405419653e+00,3.642514293545213722e-01
1.925147047875733985e+00,1.476474087965081026e+02,9.358996735915220411e-01,1.068266521849130651e-01
2.477006404888094870e+00,1.257917110587049763e+02,9.562155840344824798e-01,2.148905080246819310e-01
7.712263461101829254e-01,1.121876414686891081e+02,1.105238346436864472e+00,2.714004075932544002e-02
2.986656990455727190e+00,8.732502257049542038e+01,8.713565216078874576e-01,4.201531476674890686e-01
1.336304886906048095e+00,1.331987091139728534e+02,1.057158631951756522e+00,6.493454082564700802e-02
1.005284973494867451e+00,1.434475957662226620e+02,1.053125468711089363e+00,3.379335596304496037e-02
3.492914994757819969e+00,1.086431048583194894e+02,8.925644103811457564e-01,4.676297032842056667e-01
2.388327438146198300e+00,1.026548159773217179e+02,1.050271665149654643e+00,2.726795422385340228e-01
2.092646086681126505e+00,8.876580321528152240e+01,1.115118168564265266e+00,2.591152727092241315e-01
3.625647931419393011e+00,1.103249625657073523e+02,8.600936418670069861e-01,4.776150680924217684e-01
6.182460134257097284e-01,1.483369931532158148e+02,1.283628964365382430e+00,1.502314240792588726e-02
2.875771466261303200e+00,1.217459939356774328e+02,1.332411377538028185e+00,4.197517370906453937e-01
1.513534472129029362e+00,1.110394409437356131e+02,1.155662863875103197e+00,1.106363628832607304e-01
9.490160749448000033e-01,8.023556076907932777e+01,1.331171072077833140e+00,7.047464370358452745e-02
2.796755004878932027e+00,1.150094211098608810e+02,1.086050607231414888e+00,3.430961923898541155e-01
1.642441218192863595e+00,1.009001342572920947e+02,1.013673379169848232e+00,1.264603719510970503e-01
1.520614580227562573e+00,9.515275686458264204e+01,9.466487981519627892e-01,1.076373375784919761e-01
3.791607731347995003e+00,1.038944007306464243e+02,1.006694374260188818e+00,6.540637432809909280e-01
1.037403860514098719e+00,1.354988486699571695e+02,9.916750100241165100e-01,3.602983609951437849e-02
2.195042533999619572e+00,1.217691483996749469e+02,1.427143243940794726e+00,2.612768988821879135e-01
3.888488424839922630e-01,1.019911759292575795e+02,1.241723462059454608e+00,8.570327042907235904e-03
9.044619372067378427e-01,1.385574700158348662e+02,1.427427591075807856e+00,3.849503603023133463e-02
3.568649314444179321e+00,1.185809077129715519e+02,8.358296444502874012e-01,4.160264390690050496e-01
3.220215928534902350e+00,1.259970642305278403e+02,1.365941111113826878e+00,5.210582709379796285e-01
2.360291313199764041e+00,1.072819675084327713e+02,8.251913865938235171e-01,1.993582045289739035e-01
1.123077565168032921e+00,1.377804880826520275e+02,9.908688800923733941e-01,4.144476749547656991e-02
2.363666055698833812e+00,1.161200148903453027e+02,1.123201489571419076e+00,2.505660277998436603e-01
3.449421466203664299e-01,1.084147025235341602e+02,1.423837373056173305e+00,7.250360352846955611e-03
2.938076434470306530e+00,1.036983647672214346e+02,8.686599275325472824e-01,3.377112123659399834e-01
2.951977518085794117e+00,1.270021199382483559e+02,1.280004902276312917e+00,4.058744264451928374e-01
2.690366587195513137e+00,1.440053386427184137e+02,1.189639744165169821e+00,2.730668647674139859e-01
2.561953131818244689e+00,1.473553536400670794e+02,1.100453025226050707e+00,2.232515356442109355e-01
5.727508007107888766e-01,1.007814613804468422e+02,9.650574489753886986e-01,1.463447226350809462e-02
1.211702085488609582e+00,1.222323872872538999e+02,1.037372294950895002e+00,5.742413669052530423e-02
2.425198777962348284e+00,9.488353955637731474e+01,1.074001947675300217e+00,3.126938568070212754e-01
1.758491034306921108e+00,1.422309655294745596e+02,1.475261081595257151e+00,1.464499105876522211e-01
3.970485945751346613e+00,1.455988893180205821e+02,8.357837640934164813e-01,4.130886258259902633e-01
3.717857822288170855e+00,1.227463919622427255e+02,1.466063790648910015e+00,7.711310318118439477e-01
8.624292393333871098e-01,1.387201160010709202e+02,9.831961048031522266e-01,2.406975648835448650e-02
2.482854192803263693e+00,8.558928303196057641e+01,8.252322464191190754e-01,2.801948230225883019e-01
2.875995892582789537e+00,1.276990731811782354e+02,1.184943562649169557e+00,3.541342079988550329e-01
8.052106329132786566e-01,1.333878949851300320e+02,1.305441069259914544e+00,2.906008698403761067e-02
1.456603894274333788e+00,1.432279970464491043e+02,1.265094041925362456e+00,8.542912653195072759e-02
2.948896033624329061e+00,1.394547072863066433e+02,1.450924720722929218e+00,4.154770054418307490e-01
3.634099945664495568e+00,1.237482814866796161e+02,1.218503856448681422e+00,6.038512592062499351e-01
1.564447805762700483e+00,9.087532500951951420e+01,1.330764466241597388e+00,1.684258074053797960e-01
1.184091733257738310e+00,1.384864286679813574e+02,1.314302644906267137e+00,6.079762558754713692e-02
3.340630410101794290e+00,9.627806553282202628e+01,1.379813621890636277e+00,7.590470943952674077e-01
2.464435916835010065e+00,1.257388358510756490e+02,1.188499507294547231e+00,2.648405541058364565e-01
2.063377160311350433e+00,8.403189369562653610e+01,8.035967860959467579e-01,1.918412467616366079e-01
1.247755079283201729e+00,1.001745105808357152e+02,1.308333446361930497e+00,9.491470258324642695e-02
5.688358899987876471e-01,1.155797973465110573e+02,1.055433984550575355e+00,1.365801942586422450e-02
3.661982573188084511e-01,1.369219807849041786e+02,1.225509903336043482e+00,5.484606204263030478e-03
2.445889668087150692e+00,8.139296003683585923e+01,1.454315229634163265e+00,5.098299673492203699e-01
1.007108011802276826e+00,8.999690291942778231e+01,9.010050920563955623e-01,4.759950479845148630e-02
3.909472020179235674e+00,1.345122772803244402e+02,1.469735451764921041e+00,7.746433138140736974e-01
6.976657450287448992e-01,8.799092433073518293e+01,1.408290855029261657e+00,3.656170610451160013e-02
1.972728516810301258e+00,9.096522659428431723e+01,8.269925891691086717e-01,1.660195052425169071e-01
1.760241249162552091e+00,1.348827096019124099e+02,9.987152390937195090e-01,1.050573364955324218e-01
1.159552458556464716e+00,9.527121836391172849e+01,1.282908956918882071e+00,8.472053090280035059e-02
3.070396182514560035e+00,1.195000619519671829e+02,1.018681710192531176e+00,3.723770384966852420e-01
2.681707619697148548e+00,1.033466304167038317e+02,1.177216112509780865e+00,3.835156685671349819e-01
2.985303434691918500e+00,8.562696372789535815e+01,1.095372688772210834e+00,5.408297832047983533e-01
6.063917308170304610e-01,1.412364408763520203e+02,1.453858989244229960e+00,1.725926310123724466e-02
1.605150638076698888e+00,1.015155127599191758e+02,1.155058207328726549e+00,1.368082414021181969e-01
2.223382375036657699e+00,1.096826534868000778e+02,1.433778245588338773e+00,3.013116771615024225e-01
1.878868231801891886e+00,1.341163636696747403e+02,1.301674397770228309e+00,1.571277719636509085e-01
4.502849789291573646e-01,1.377833051665314201e+02,1.275189442730785272e+00,8.571164656693393280e-03
1.017901583132934995e+00,8.931760825229129352e+01,1.180198665299131866e+00,6.423549052191294961e-02
3.796591198727118144e+00,1.011579628447789077e+02,1.465578314482871125e+00,9.948014893137988590e-01
9.015079815872774072e-01,1.365160203831314334e+02,1.327274313873718636e+00,3.612976846649013779e-02
3.452593630112268386e+00,1.252553936822516221e+02,8.166240381324909592e-01,3.585814826184678394e-01
3.341907488538428339e+00,9.428929715267322820e+01,1.395326893300573801e+00,7.860861576084862135e-01
1.747786901188999709e+00,1.416688451932060957e+02,8.659276216971152351e-01,8.516009872991077423e-02
2.027099023423775126e+00,1.177825030508330997e+02,1.239262620923600400e+00,2.001884322404440530e-01
3.348806688304701407e+00,1.253902818909289039e+02,1.140739498183274803e+00,4.720818264701819311e-01
2.818539404609786025e+00,1.202887209523616150e+02,1.078750965903013004e+00,3.298629281198836027e-01
3.396691824787562819e+00,9.060275884068397545e+01,9.242674904902571376e-01,5.558780003181825746e-01
3.103107367578858078e+00,8.690372449912034369e+01,1.386476819050296072e+00,7.335104965488512541e-01
2.857704473930237299e+00,1.107005526986159936e+02,1.219395283514056683e+00,4.196661988306596425e-01
3.678004192225449387e+00,9.878858385141252541e+01,1.284213608908362447e+00,8.336796501955201499e-01
3.344386392449978374e+00,1.434108846299467075e+02,1.144883565721352747e+00,4.085704930322062722e-01
9.625319440570750951e-01,1.381933363611598793e+02,8.873249410457276776e-01,2.716910739462291904e-02
3.068429817800606418e+00,1.481451711913673819e+02,1.001695909813807628e+00,2.899706883873911512e-01
6.207208955238083803e-01,9.688649844958329993e+01,1.317482422388451369e+00,2.446588158156173115e-02
1.875668089087879853e+00,1.067535704218683748e+02,1.371407266037533601e+00,2.106834887553799274e-01
1.767981982467673463e+00,1.304927385678467431e+02,1.358669923672513269e+00,1.495501004090487585e-01
1.048021947709293133e+00,1.045320011296821150e+02,1.014896053286286293e+00,4.960715982772273547e-02
3.770248901953160647e+00,1.220690723624250182e+02,1.483304254525450672e+00,8.079624349296334884e-01
6.506737099363179011e-01,1.441874154461719115e+02,1.328860475251544937e+00,1.776314226617468905e-02
3.181278354577297129e-01,1.441725436813166539e+02,1.314560774515969532e+00,4.200202433847351376e-03
1.494806973556719987e+00,9.833657250169061115e+01,1.387695124864616991e+00,1.475102605860594551e-01
3.965755457492521785e+00,8.482747032105767460e+01,1.221295190489461557e+00,1.089948403823243206e+00
1.279371975037227660e+00,1.279976273732111451e+02,1.171359098808585131e+00,6.883150399918401552e-02
3.373568782415604872e+00,1.293239994102572723e+02,1.484588444068479340e+00,6.057477405924089897e-01
9.405204569757221744e-01,9.373784636710665552e+01,8.598124754759439714e-01,3.795252083814584093e-02
2.469599912753997817e+00,1.094093617482558614e+02,8.981414418109763265e-01,2.327933265867210000e-01
3.846114540163750650e+00,1.116103226695973376e+02,1.476430839173239029e+00,9.240535438433677973e-01
2.951098967893486247e+00,1.249760074515920678e+02,1.115229160796534114e+00,3.590636851197853141e-01
3.927879508160399435e+00,1.418151514641591007e+02,1.085474364360344834e+00,5.416894678348658232e-01
2.425859601629447138e+00,1.415921842328247351e+02,1.405666536469510897e+00,2.672909676267586909e-01
3.938338414247659180e+00,8.787612885404404039e+01,1.393865990331588423e+00,1.188903388716981313e+00
3.397074017364014153e+00,1.313945349207007212e+02,1.241774758787259403e+00,5.034046255561901440e-01
3.179518436577134732e+00,1.157971733226285380e+02,1.037844182848841834e+00,4.210471970987011425e-01
3.587412581572551051e+00,1.309763218352084664e+02,1.408995737372824353e+00,6.413957268293426495e-01
2.636518613867981919e+00,8.729077557319941150e+01,8.720351243339210523e-01,3.273478842536319267e-01
1.618548821593314369e+00,9.691713387255083489e+01,1.257552574433811410e+00,1.591352720264936349e-01
2.254645028210874091e+00,1.023607733944489127e+02,1.332040156244732376e+00,3.096966244016684522e-01
1.138051464024745218e+00,1.005588522283314603e+02,1.182853962006395587e+00,7.105629887021955304e-02
3.176913258362310089e+00,1.264357907331184236e+02,1.205300551083189786e+00,4.448904125952245492e-01
9.292904559750060356e-01,1.228901691194374024e+02,1.483445289974458570e+00,4.803039105909076567e-02
2.435632411250385765e+00,1.111448736841526710e+02,1.216781544128870296e+00,3.023160282226516893e-01
2.282826039442723332e+00,9.503655976088967350e+01,1.112399712933005436e+00,2.863968463661772934e-01
2.786040372867454984e+00,1.468714458852603570e+02,1.392807523046277085e+00,3.360965676457154938e-01
3.113800415061425131e+00,1.052138821445824135e+02,9.367184370766158397e-01,4.032815009630622560e-01
7.063631784364630128e-01,1.399760578297446898e+02,9.247861854507789525e-01,1.503941291718612246e-02
2.612281558171539064e+00,9.082759921049165541e+01,1.369624557405537679e+00,4.870902161639446004e-01
1.831636765121213317e+00,1.201961447219985075e+02,1.359398048942611625e+00,1.754288925215378436e-01
2.572545311971428994e+00,9.583303928637204194e+01,9.077329658064879903e-01,2.939542463571670483e-01
2.867742809642032764e+00,1.343690896225145934e+02,1.062064935692867973e+00,2.984478772516102607e-01
2.466274467314300889e+00,1.284034300397955519e+02,1.155848554158227737e+00,2.521504357893383785e-01
3.011678484377246168e+00,8.123747083452479956e+01,1.200867815272668171e+00,6.399367299610143611e-01
2.224093451657197740e+00,1.483961733205409814e+02,8.613245754188167957e-01,1.305197108758991142e-01
2.012610893778305599e+00,1.191927653929969324e+02,9.348183627445768584e-01,1.467830059831508882e-01
1.361044802159580236e+00,1.460541178457650062e+02,1.259322357011823934e+00,7.268664178692416100e-02
1.147861178987814368e+00,1.431379176174345389e+02,8.845419217185641614e-01,3.709111063289043109e-02
2.872617792539728043e+00,1.322808361893945914e+02,1.009076666892623431e+00,2.892736980204559383e-01
2.874132005406093260e+00,1.340915447599897448e+02,9.423490351901622208e-01,2.663880375135017076e-01
1.023285298013406619e+00,1.355785178468007075e+02,8.292621713576677767e-01,2.929252428807829420e-02
3.895798441461114869e+00,9.082031232747884530e+01,1.149951503920147777e+00,9.160555043221664251e-01
2.783257887070765157e+00,1.030440249845057252e+02,1.341516296469498881e+00,4.734824772670014892e-01
2.265499655876357377e+00,1.316976952244357619e+02,1.161255403362174254e+00,2.079133226047737704e-01
3.412348800716380026e+00,1.222007091011782620e+02,8.522600753547663333e-01,3.754604564341788020e-01
