t,Ca,B,Ca_er,dCa_dt,dCa_dt_noisy
7.521504300860172298e-01,2.586820486074541847e+00,1.552537869867237852e+00,9.983460881405434861e+01,-6.744095610196425561e-01,-7.055041836595622451e-01
7.561512302460492441e-01,2.584135814666408404e+00,1.556556080494518213e+00,9.983375162865142727e+01,-6.676670221677513117e-01,-6.642944140275410803e-01
7.601520304060812583e-01,2.581478009495449477e+00,1.560550632276091365e+00,9.983289457784060517e+01,-6.609792741934505944e-01,-6.701607053077057730e-01
7.641528305661132725e-01,2.578846852215612717e+00,1.564521711854782282e+00,9.983203766046084127e+01,-6.543458171221548936e-01,-6.298204051158305949e-01
7.681536307261451757e-01,2.576242126444837410e+00,1.568469504137423032e+00,9.983118087535862628e+01,-6.477661563918930554e-01,-6.285230631193281514e-01
7.721544308861771899e-01,2.573663617765054923e+00,1.572394192294853887e+00,9.983032422138796846e+01,-6.412398028226192759e-01,-6.954655115713147540e-01
7.761552310462092041e-01,2.571111113722186925e+00,1.576295957761921329e+00,9.982946769741040782e+01,-6.347662725859807287e-01,-6.339322208654344371e-01
7.801560312062412184e-01,2.568584403826148499e+00,1.580174980237479154e+00,9.982861130229505875e+01,-6.283450871755137390e-01,-6.606944371659875248e-01
7.841568313662732326e-01,2.566083279550845031e+00,1.584031437684388921e+00,9.982775503491853897e+01,-6.219757733772667274e-01,-5.997830133922962270e-01
7.881576315263052468e-01,2.563607534334173543e+00,1.587865506329519061e+00,9.982689889416501217e+01,-6.156578632408513663e-01,-6.122957458582948265e-01
7.921584316863372610e-01,2.561156963578023582e+00,1.591677360663745100e+00,9.982604287892617378e+01,-6.093908940509127348e-01,-5.984227850071728305e-01
7.961592318463692752e-01,2.558731364351273463e+00,1.595467173714380404e+00,9.982518698810062574e+01,-6.031744077289075134e-01,-6.244769023049735468e-01
8.001600320064012895e-01,2.556330534939547761e+00,1.599235117472232570e+00,9.982433122059360642e+01,-5.970079499289832059e-01,-5.604393451690732331e-01
8.041608321664333037e-01,2.553954276534677881e+00,1.602981361344255395e+00,9.982347557532069970e+01,-5.908910732515848530e-01,-5.504896059085759852e-01
8.081616323264653179e-01,2.551602392077985115e+00,1.606706073197400997e+00,9.982262005120456649e+01,-5.848233350122593599e-01,-6.061187558647835871e-01
8.121624324864973321e-01,2.549274686140393431e+00,1.610409419467800252e+00,9.982176464717456099e+01,-5.788042969874320764e-01,-5.713479945501057644e-01
8.161632326465293463e-01,2.546970964922430358e+00,1.614091565160761910e+00,9.982090936216684440e+01,-5.728335253899625723e-01,-5.862995739577663290e-01
8.201640328065613605e-01,2.544691036254225658e+00,1.617752673850772593e+00,9.982005419512427125e+01,-5.669105908450576825e-01,-5.673819895822723725e-01
8.241648329665933748e-01,2.542434709595511766e+00,1.621392907681497908e+00,9.981919914499646040e+01,-5.610350683665089599e-01,-5.863478079510002772e-01
8.281656331266252780e-01,2.540201796035624238e+00,1.625012427365780443e+00,9.981834421073980934e+01,-5.552065373332710774e-01,-5.178636270416586695e-01
8.321664332866572922e-01,2.537992108293501747e+00,1.628611392185642215e+00,9.981748939131739462e+01,-5.494245814663654137e-01,-5.688081716880187821e-01
8.361672334466893064e-01,2.535805460717685200e+00,1.632189959992282668e+00,9.981663468569909980e+01,-5.436887888061047169e-01,-5.496104651060546020e-01
8.401680336067213206e-01,2.533641669286318621e+00,1.635748287206079787e+00,9.981578009286151598e+01,-5.379987516896452826e-01,-5.279690930674347804e-01
8.441688337667533348e-01,2.531500551607148708e+00,1.639286528816588984e+00,9.981492561178801282e+01,-5.323540667288454431e-01,-5.453052802971679602e-01
8.481696339267853491e-01,2.529381926917525725e+00,1.642804838382544874e+00,9.981407124146866749e+01,-5.267543347884455773e-01,-5.315405833830916249e-01
8.521704340868173633e-01,2.527285616084401720e+00,1.646303368031859726e+00,9.981321698090033578e+01,-5.211991609645427737e-01,-5.324719578930821040e-01
8.561712342468493775e-01,2.525211441604332308e+00,1.649782268461623902e+00,9.981236282908660939e+01,-5.156881545633816843e-01,-5.183573696601075920e-01
8.601720344068813917e-01,2.523159227603475330e+00,1.653241688938106080e+00,9.981150878503781598e+01,-5.102209290804378128e-01,-5.336317817824438592e-01
8.641728345669134059e-01,2.521128799836767076e+00,1.656681777297503100e+00,9.981065484777104757e+01,-5.047971021782341472e-01,-5.135568636902801964e-01
8.681736347269454201e-01,2.519119984979942384e+00,1.660102680594690128e+00,9.980980101630855472e+01,-4.994162943205247007e-01,-5.035541528147695622e-01
8.721744348869774344e-01,2.517132611528694053e+00,1.663504544299763577e+00,9.980894728968075924e+01,-4.940781304429768817e-01,-5.007526505190595945e-01
8.761752350470094486e-01,2.515166510063898020e+00,1.666887512042103614e+00,9.980809366692623996e+01,-4.887822404490292927e-01,-4.876484413511533722e-01
8.801760352070414628e-01,2.513221512519328016e+00,1.670251726271600790e+00,9.980724014708955849e+01,-4.835282578084927341e-01,-4.893903021956271804e-01
8.841768353670733660e-01,2.511297452181658230e+00,1.673597328258657146e+00,9.980638672922134447e+01,-4.783158195396043366e-01,-4.632515913708167288e-01
8.881776355271053802e-01,2.509394163690461976e+00,1.676924458094185555e+00,9.980553341237821030e+01,-4.731445661913300516e-01,-4.796084847070466450e-01
8.921784356871373944e-01,2.507511483038211697e+00,1.680233254689609934e+00,9.980468019562283644e+01,-4.680141418259069486e-01,-4.707471337518246424e-01
8.961792358471694087e-01,2.505649247570279847e+00,1.683523855776864586e+00,9.980382707802390030e+01,-4.629241940016306511e-01,-4.762198207215477264e-01
9.001800360072014229e-01,2.503807295984937120e+00,1.686796397908395528e+00,9.980297405865613314e+01,-4.578743737558648164e-01,-4.684046705581695336e-01
9.041808361672334371e-01,2.501985468333354667e+00,1.690051016457159605e+00,9.980212113660027740e+01,-4.528643355883003041e-01,-4.781541914046945618e-01
9.081816363272654513e-01,2.500183606019601879e+00,1.693287845616623821e+00,9.980126831094311513e+01,-4.478937374444319497e-01,-4.375180390268726405e-01
9.121824364872974655e-01,2.498401551800648157e+00,1.696507018400767342e+00,9.980041558077742536e+01,-4.429622406992688166e-01,-4.658126010523186422e-01
9.161832366473294798e-01,2.496639149786362477e+00,1.699708666644079491e+00,9.979956294520206939e+01,-4.380695101412633852e-01,-4.529866381050298707e-01
9.201840368073614940e-01,2.494896245439512050e+00,1.702892921001560644e+00,9.979871040332186283e+01,-4.332152139564663385e-01,-4.260303209162422666e-01
9.241848369673935082e-01,2.493172685575764991e+00,1.706059910948722447e+00,9.979785795424771777e+01,-4.283990237128976197e-01,-4.203475563940069493e-01
9.281856371274255224e-01,2.491468318363686762e+00,1.709209764781587149e+00,9.979700559709652907e+01,-4.236206143451282102e-01,-4.316229093652296234e-01
9.321864372874575366e-01,2.489782993324744176e+00,1.712342609616688049e+00,9.979615333099125962e+01,-4.188796641390863940e-01,-4.592649803488624283e-01
9.361872374474895508e-01,2.488116561333302279e+00,1.715458571391069942e+00,9.979530115506084087e+01,-4.141758547170618643e-01,-4.057655889711503372e-01
9.401880376075214540e-01,2.486468874236572812e+00,1.718557775207992355e+00,9.979444906843930596e+01,-4.095088703092190086e-01,-4.043176011313778240e-01
9.441888377675534683e-01,2.484839784922718842e+00,1.721640345289480845e+00,9.979359707026662818e+01,-4.048783978539352013e-01,-4.331260221633707053e-01
9.481896379275854825e-01,2.483229148332206204e+00,1.724706404053153230e+00,9.979274515969112258e+01,-4.002841288854855906e-01,-3.848776872295956442e-01
9.521904380876174967e-01,2.481636820555692236e+00,1.727756072920240138e+00,9.979189333586656119e+01,-3.957257578376669471e-01,-4.097477538463354940e-01
9.561912382476495109e-01,2.480062658807514087e+00,1.730789472339510526e+00,9.979104159795208773e+01,-3.912029819811160269e-01,-4.137267443041820481e-01
9.601920384076815251e-01,2.478506521425691389e+00,1.733806721787271465e+00,9.979018994511221763e+01,-3.867155014104237676e-01,-3.848008871911386408e-01
9.641928385677135394e-01,2.476968267871922702e+00,1.736807939767368358e+00,9.978933837651680960e+01,-3.822630190314127985e-01,-3.858324276593971258e-01
9.681936387277455536e-01,2.475447758731589509e+00,1.739793243811185164e+00,9.978848689134115091e+01,-3.778452405485898113e-01,-3.737927605287668653e-01
9.721944388877775678e-01,2.473944855713752666e+00,1.742762750477643285e+00,9.978763548876585787e+01,-3.734618744527689049e-01,-4.055768356192576696e-01
9.761952390478095820e-01,2.472459421651155065e+00,1.745716575353203126e+00,9.978678416797693274e+01,-3.691126320088534696e-01,-3.328680296834060082e-01
9.801960392078415962e-01,2.470991320500219857e+00,1.748654833051862756e+00,9.978593292816573523e+01,-3.647972272437867147e-01,-3.768503995346612623e-01
9.841968393678736104e-01,2.469540417341051342e+00,1.751577637215158356e+00,9.978508176852901101e+01,-3.605153769346625126e-01,-3.913085631045907231e-01
9.881976395279056247e-01,2.468106578377434523e+00,1.754485100512164886e+00,9.978423068826886322e+01,-3.562668005969936713e-01,-3.438899568256506556e-01
9.921984396879376389e-01,2.466689670936835554e+00,1.757377334639495192e+00,9.978337968659278090e+01,-3.520512204731410799e-01,-3.591473030751646256e-01
9.961992398479695421e-01,2.465289563470401735e+00,1.760254450321300235e+00,9.978252876271362481e+01,-3.478683615208980617e-01,-3.413711918054400107e-01
1.000200040008001556e+00,2.463906125552960180e+00,1.763116557309269528e+00,9.978167791584961321e+01,-3.437179514022221660e-01,-3.505101200147229257e-01
1.004200840168033571e+00,2.462539227883020487e+00,1.765963764382630252e+00,9.978082714522433605e+01,-3.395997204721297180e-01,-3.407945276817281322e-01
1.008201640328065585e+00,2.461188742282772068e+00,1.768796179348148145e+00,9.977997645006676919e+01,-3.355134017677272595e-01,-3.305979448929545761e-01
1.012202440488097599e+00,2.459854541698085484e+00,1.771613909040127277e+00,9.977912582961124599e+01,-3.314587309974011964e-01,-3.463917886770591648e-01
1.016203240648129613e+00,2.458536499774397033e+00,1.774417059704057609e+00,9.977827528309629201e+01,-3.274354457420201037e-01,-3.138606538248289723e-01
1.020204040808161627e+00,2.457234491187314518e+00,1.777205736712033080e+00,9.977742480976621664e+01,-3.234432860456794012e-01,-3.328412880272702545e-01
1.024204840968193642e+00,2.455948392286063875e+00,1.779980043974820125e+00,9.977657440887269047e+01,-3.194819956062633359e-01,-3.368757384896727824e-01
1.028205641128225656e+00,2.454678080359235626e+00,1.782740084596104335e+00,9.977572407967217316e+01,-3.155513204102394775e-01,-3.140106719737894014e-01
1.032206441288257670e+00,2.453423433628953543e+00,1.785485960877719380e+00,9.977487382142587080e+01,-3.116510087124249040e-01,-3.027501831426040457e-01
1.036207241448289684e+00,2.452184331250877758e+00,1.788217774319648568e+00,9.977402363339979274e+01,-3.077808110266686548e-01,-3.123623978590414629e-01
1.040208041608321698e+00,2.450960653314201654e+00,1.790935625620023064e+00,9.977317351486466634e+01,-3.039404801166621928e-01,-3.211908758582534551e-01
1.044208841768353713e+00,2.449752280841653196e+00,1.793639614675123894e+00,9.977232346509605065e+01,-3.001297709868580021e-01,-2.877340596606853262e-01
1.048209641928385727e+00,2.448559095789496265e+00,1.796329840579379500e+00,9.977147348337422272e+01,-2.963484408735210796e-01,-3.315550167159766470e-01
1.052210442088417741e+00,2.447380981047528437e+00,1.799006401625368623e+00,9.977062356898426287e+01,-2.925962492358806788e-01,-3.132135319565913512e-01
1.056211242248449755e+00,2.446217820439082313e+00,1.801669395303817423e+00,9.976977372121599785e+01,-2.888729577474155041e-01,-2.880824999367478378e-01
1.060212042408481770e+00,2.445069498721024637e+00,1.804318918303601693e+00,9.976892393936404346e+01,-2.851783302872361592e-01,-3.123995182533375048e-01
1.064212842568513784e+00,2.443935901583757619e+00,1.806955066511745533e+00,9.976807422272776193e+01,-2.815121329315914966e-01,-2.809522476466080887e-01
1.068213642728545798e+00,2.442816915651217613e+00,1.809577935013422234e+00,9.976722457061130456e+01,-2.778741339454822157e-01,-2.789713963058514934e-01
1.072214442888577812e+00,2.441712428480875996e+00,1.812187618091953611e+00,9.976637498232358325e+01,-2.742641037743827059e-01,-2.562893079972193289e-01
1.076215243048609826e+00,2.440622328563738286e+00,1.814784209228810230e+00,9.976552545717828480e+01,-2.706818150360735808e-01,-2.889776220723394018e-01
1.080216043208641841e+00,2.439546505324345027e+00,1.817367801103611402e+00,9.976467599449385659e+01,-2.671270425125821246e-01,-2.796451729854149693e-01
1.084216843368673633e+00,2.438484849120771347e+00,1.819938485594125188e+00,9.976382659359352090e+01,-2.635995631422242136e-01,-2.569359294482042033e-01
1.088217643528705647e+00,2.437437251244626957e+00,1.822496353776268840e+00,9.976297725380527481e+01,-2.600991560117539292e-01,-3.092504278158700881e-01
1.092218443688737661e+00,2.436403603870496148e+00,1.825041495969289773e+00,9.976212797446170555e+01,-2.566256022558577321e-01,-1.946247562775660356e-01
1.096219243848769676e+00,2.435383799519796888e+00,1.827574002220854421e+00,9.976127875489849828e+01,-2.531786840604505207e-01,-2.671516986696859108e-01
1.100220044008801690e+00,2.434377732187679388e+00,1.830093961306830108e+00,9.976042959445851466e+01,-2.497581867163047864e-01,-2.643548877708159495e-01
1.104220844168833704e+00,2.433385296890953953e+00,1.832601461123597009e+00,9.975958049248977488e+01,-2.463638977928950258e-01,-2.291413475748207695e-01
1.108221644328865718e+00,2.432406389421984727e+00,1.835096588906378390e+00,9.975873144834447714e+01,-2.429956066814418225e-01,-2.437922435101554930e-01
1.112222444488897732e+00,2.431440906348691033e+00,1.837579431229241500e+00,9.975788246137905446e+01,-2.396531045881417077e-01,-2.752416769622135218e-01
1.116223244648929747e+00,2.430488745014545149e+00,1.840050074005096903e+00,9.975703353095416048e+01,-2.363361845274783990e-01,-2.237976369256261533e-01
1.120224044808961761e+00,2.429549803538574970e+00,1.842508602485698477e+00,9.975618465643466948e+01,-2.330446413156231911e-01,-2.159370846356390150e-01
1.124224844968993775e+00,2.428623980815361350e+00,1.844955101261643859e+00,9.975533583718963371e+01,-2.297782715639152817e-01,-2.387771970334341132e-01
1.128225645129025789e+00,2.427711176515041203e+00,1.847389654262374448e+00,9.975448707259238290e+01,-2.265368736724293619e-01,-2.321688808382698643e-01
1.132226445289057803e+00,2.426811291083303512e+00,1.849812344756174509e+00,9.975363836202039636e+01,-2.233202478236179234e-01,-2.136005558784300762e-01
1.136227245449089818e+00,2.425924225741393769e+00,1.852223255350172071e+00,9.975278970485540242e+01,-2.201281959760454932e-01,-2.383038009743344843e-01
1.140228045609121832e+00,2.425049882486110420e+00,1.854622467990339141e+00,9.975194110048336427e+01,-2.169605218581874828e-01,-2.081927505740493178e-01
1.144228845769153846e+00,2.424188164089806197e+00,1.857010063961490376e+00,9.975109254829443728e+01,-2.138170309623201870e-01,-2.098310607534302208e-01
1.148229645929185860e+00,2.423338974100389009e+00,1.859386123887284414e+00,9.975024404768298325e+01,-2.106975305384871655e-01,-2.241961828540055268e-01
1.152230446089217875e+00,2.422502216841320610e+00,1.861750727730223653e+00,9.974939559804759881e+01,-2.076018295885343479e-01,-2.354438670647712450e-01
1.156231246249249889e+00,2.421677797411616151e+00,1.864103954791653583e+00,9.974854719879110121e+01,-2.045297388602285160e-01,-2.090418554754502334e-01
1.160232046409281903e+00,2.420865621685846847e+00,1.866445883711763010e+00,9.974769884932048569e+01,-2.014810708414525031e-01,-2.189895160066558655e-01
1.164232846569313917e+00,2.420065596314136425e+00,1.868776592469584941e+00,9.974685054904702497e+01,-1.984556397544615658e-01,-1.784274352408582731e-01
1.168233646729345931e+00,2.419277628722164675e+00,1.871096158382995478e+00,9.974600229738614132e+01,-1.954532615502330151e-01,-1.925715541802345554e-01
1.172234446889377946e+00,2.418501627110083874e+00,1.873404658109669274e+00,9.974515409375752029e+01,-1.924737539009079290e-01,-1.768320634497100030e-01
1.176235247049409960e+00,2.417737500009644602e+00,1.875702168041940343e+00,9.974430593758349062e+01,-1.895169353880925556e-01,-1.868244966812033780e-01
1.180236047209441974e+00,2.416985156912633492e+00,1.877988763759275814e+00,9.974345782829186646e+01,-1.865826266296677360e-01,-1.813246042879671227e-01
