ratio,T,E,E_noisy
1.159211543554549834e-01,3.123556787384973177e+02,-9.364723297234939237e-02,-9.455601322226384053e-02
4.119510006159862847e+00,3.136315405886597887e+02,1.100344015857233071e-01,1.104727901499302223e-01
3.746187598961575382e+00,2.928769973712034016e+02,9.435832389420541200e-02,9.455762240464990476e-02
6.770434442790067564e+00,3.011017715354702773e+02,1.511144095926632847e-01,1.504394769768873652e-01
2.190853276759261892e+00,3.079592057643956196e+02,5.374961395348002574e-02,5.235751207966818366e-02
2.430661402346585120e+00,3.198257984874210251e+02,6.464656048344036288e-02,6.442095465267927423e-02
2.125608650845331737e-01,3.054941903502636364e+02,-7.163559548798964505e-02,-7.251101774624980900e-02
1.116291526059649403e-01,2.900756160243466866e+02,-8.809179018489568525e-02,-8.709037995921552200e-02
1.352465840444651290e-01,3.191059557514887501e+02,-9.058442793665857917e-02,-9.044034256815865203e-02
8.490293045280070672e+00,3.065055621690822250e+02,1.758366071698264921e-01,1.766186916923863925e-01
1.956332776225647052e+00,2.919504751082967573e+02,4.241806620994800769e-02,4.255268814529246379e-02
7.830929839926063174e+00,3.003468306535802412e+02,1.644841349938241659e-01,1.647470361109091841e-01
4.997683139421363885e-01,3.187645849487719261e+02,-3.935169442577423488e-02,-4.013469334300461683e-02
3.239240198482387978e+00,2.999367642527159887e+02,8.417671690705968990e-02,8.484476433363183356e-02
1.351443614898280576e-01,3.066676453833788969e+02,-8.708496661041587039e-02,-8.530026833610884762e-02
2.149860751603269171e-01,2.998092058257600456e+02,-6.991736954686739169e-02,-7.022705710238492938e-02
3.583163864989696301e-01,3.083775425848172631e+02,-5.250556984304519809e-02,-5.309834437075934555e-02
1.260771849703698821e+00,3.045934627258954492e+02,1.311661718745595062e-02,1.295878048526559814e-02
1.302620054821754803e+00,2.998714847572364306e+02,1.501312629387666076e-02,1.453184601027553667e-02
9.953433165103421354e-01,2.928557243775338748e+02,-1.683340249213154637e-03,-2.384819547866694981e-03
7.061991154702815798e-01,2.984893221737175963e+02,-2.044534021559559281e-02,-2.030714657162742756e-02
1.417132051579732988e+00,3.086211059057005741e+02,2.126039818726165737e-02,2.096948065421156554e-02
8.576790279077254553e+00,3.054333971891769579e+02,1.761895845796707383e-01,1.776284581735133872e-01
8.244401259531706216e-01,3.033136632514639359e+02,-1.249446000152147976e-02,-1.249425835856635483e-02
4.730889928131399635e+00,3.071577729602176419e+02,1.203809619405326464e-01,1.207048739181640767e-01
1.293432978973581005e-01,3.012502631287736108e+02,-8.692688218480100482e-02,-8.597486031680119656e-02
5.904382909219807463e-01,3.055769382112137578e+02,-2.991455175352501078e-02,-3.021530760602955321e-02
1.321273994670125518e+00,3.071837026547232767e+02,1.637168751996653099e-02,1.780842406005547079e-02
1.740368087968787281e+00,3.114480549112074641e+02,3.641611970459735642e-02,3.578342549207724071e-02
3.162544752700750528e-01,3.189127035955600036e+02,-5.946563794512113588e-02,-6.027396564700725906e-02
6.289006259319480652e-01,2.967509358975612486e+02,-2.606192773572712368e-02,-2.642819475457737488e-02
7.834518988124886896e+00,3.192785859701693312e+02,1.752252353963330012e-01,1.751105180043658616e-01
1.984730337009632528e+00,3.195555640298526328e+02,4.778673500320380907e-02,4.638541680310475507e-02
1.478878505547005062e+00,3.142080205091348262e+02,2.471678493572421892e-02,2.468169015159537086e-02
1.350819810086752448e-01,3.114504957038280395e+02,-8.845535821745956206e-02,-9.012284480789897745e-02
1.271605844363512816e-01,2.920505286309135613e+02,-8.479270511091376028e-02,-8.340056671036825964e-02
2.647261817329081834e-01,3.134035316561985383e+02,-6.537699435294579142e-02,-6.545799130435348001e-02
1.886451098528057480e-01,3.083379037745357891e+02,-7.646166452332461838e-02,-7.710362224802058684e-02
9.278971879032370751e+00,2.974903648603518036e+02,1.789467953792069632e-01,1.780384572609233773e-01
1.012731445714579875e-01,2.972650168847388272e+02,-9.318733697488086609e-02,-9.357176744908905774e-02
5.391220048125111575e-01,3.000080722595121756e+02,-3.363811789978370104e-02,-3.386119736821412846e-02
1.308714454829188745e-01,2.996351290219539578e+02,-8.609606254771053069e-02,-8.714057351332189783e-02
1.905553369145959630e+00,3.019804377928028885e+02,4.196431530735934834e-02,4.104452021353651586e-02
1.238986014503027921e-01,3.059227818286418028e+02,-8.963361881360867867e-02,-8.982079381867021095e-02
1.370311401027061449e-01,3.137111699624989569e+02,-8.862543080382671856e-02,-8.914621455162236030e-02
1.445057110209450879e-01,3.019362632593550302e+02,-8.361700399302146591e-02,-8.267779088934314180e-02
3.495990651280556083e-01,2.908451269328433568e+02,-5.049285153045786345e-02,-4.935498115621234083e-02
1.421399426873397376e+00,3.107209704811880897e+02,2.162666206068909747e-02,2.164268326428898589e-02
4.082227793700569762e+00,2.900495305790035445e+02,1.007127757165090370e-01,1.011863752885635709e-01
3.422812970144534783e-01,3.041411922507555232e+02,-5.362442800703245277e-02,-5.495961638065757077e-02
3.684190795083756576e-01,3.096460418137091892e+02,-5.157208800389264519e-02,-5.093467029446002714e-02
4.456196035284027523e+00,3.084508836144735824e+02,1.153640681614153396e-01,1.153334846919020773e-01
3.103821665917734229e+00,3.143922876909253432e+02,8.458471128347577750e-02,8.506937959942661998e-02
1.793203164964269902e-01,3.183371427729056791e+02,-8.072422643725166158e-02,-7.912387030565799784e-02
4.099188308682816029e+00,2.999881479731527634e+02,1.046525973255187786e-01,1.023717395691744192e-01
4.597293356519224439e+00,3.117591797065815058e+02,1.195555131560848416e-01,1.198164613351382635e-01
2.268044477997472608e-01,3.159461443560519456e+02,-7.170852554591036765e-02,-7.280764460907823699e-02
1.794303883696034330e+00,3.153031099814543836e+02,3.922994947115793218e-02,3.982214616256241763e-02
2.474498777806835859e-01,3.139145190067535509e+02,-6.802868150604404751e-02,-6.934199494347251247e-02
3.068918986526487092e-01,3.056511441862632523e+02,-5.817684740911714669e-02,-5.867224697612113959e-02
9.727730060716254235e-01,3.135256399839611845e+02,-3.123369303906164528e-03,-2.920635548145790461e-03
1.107745656690719560e+00,2.970869811124743478e+02,4.681564182327488215e-03,5.295073568762860561e-03
9.079606577458829708e-01,3.053954756646127748e+02,-7.110542595489089540e-03,-7.035748506152517123e-03
1.208598655011891232e+00,3.063738620512024227e+02,1.043392024221398429e-02,9.641089303226173593e-03
2.668881878433370658e-01,2.944964067455459258e+02,-6.116333847122812362e-02,-6.171687068894353423e-02
3.607121210881286011e+00,3.159203125825567327e+02,9.857585640620325496e-02,9.946035929745263016e-02
3.594982859531214991e-01,3.033028907304598079e+02,-5.151666711305782215e-02,-5.152216672874435771e-02
6.689082916914176558e+00,3.019469137733023558e+02,1.504101604753466104e-01,1.487263460785055447e-01
1.072285929378594682e+00,3.075847875569349981e+02,2.855940970382166936e-03,3.699603678651858761e-03
4.049189536224633290e-01,3.077377803454190257e+02,-4.730344042185691961e-02,-4.688719194214344826e-02
2.232378365504189000e-01,3.001654466530118270e+02,-6.869483208432766719e-02,-6.782141653907572398e-02
9.341313012354472978e-01,3.108091303587492007e+02,-5.536955927883330589e-03,-5.873583394260012587e-03
5.657109698008616627e-01,2.990828364548468699e+02,-3.130914524970380974e-02,-3.048098873127719904e-02
1.762737247424007947e+00,3.062381885811829534e+02,3.672203009534312501e-02,3.566096517534145249e-02
9.929312180251529396e-01,2.904005280230920221e+02,-1.817217937248497657e-03,-1.247218126383038174e-03
1.185548692795606041e-01,2.921003763928396211e+02,-8.691398830239727147e-02,-8.740436861202532937e-02
4.636492243918653777e+00,2.925077861472107088e+02,1.126803707794813703e-01,1.133547224844015100e-01
1.268667686192168631e-01,3.085619748132339737e+02,-8.965085539236199164e-02,-8.864521127594560124e-02
4.520540117278570413e+00,3.054598709020148704e+02,1.155192202307119692e-01,1.147832300787034465e-01
4.221815857750233825e+00,3.008128645750882129e+02,1.075743789621457780e-01,1.075231494826470319e-01
7.046383087463564010e+00,3.011355030098968655e+02,1.549034880054397378e-01,1.549424426318957437e-01
2.132073058395195897e+00,3.169621443330107127e+02,5.316222008734165089e-02,5.435188490518227944e-02
2.095305091028034084e-01,3.117955795982244922e+02,-7.361982296218363975e-02,-7.290926487081385299e-02
7.653477731330531331e-01,2.981437771544076440e+02,-1.626586836276024822e-02,-1.748514590677070768e-02
7.565982289192377808e-01,3.005398759692652106e+02,-1.699655563033027061e-02,-1.653894736962171347e-02
1.839356760781122757e+00,3.185886916580984121e+02,4.159737867011945728e-02,4.234246787949859370e-02
5.784623063662199804e-01,3.014597961570615894e+02,-3.049846885778869504e-02,-2.837466296186095388e-02
2.245722943186428733e+00,3.052147239101549872e+02,5.521254718504699927e-02,5.353339808829280649e-02
2.557494804919361320e-01,3.120141238537273125e+02,-6.638773544777827607e-02,-6.692408774771226032e-02
5.089809831755347513e-01,2.967889052817012612e+02,-3.587285121859117021e-02,-3.453948003050383297e-02
1.220750251907076978e+00,3.094767172353625142e+02,1.121185800757283288e-02,9.856787708966139802e-03
7.166417447255177819e-01,2.970244226363995494e+02,-1.960364887977171164e-02,-2.080310946369643907e-02
1.758131282984219945e-01,3.158068020796105202e+02,-8.077167068970990405e-02,-8.025458849432960673e-02
8.543901670339876020e+00,3.024821994914744892e+02,1.740646401719253000e-01,1.750830488328040946e-01
2.413186039801479943e+00,3.193023106700245535e+02,6.392307995927529185e-02,6.325439947189974432e-02
4.635217906268790600e+00,2.919233581038290595e+02,1.124234724616229447e-01,1.129635996339150017e-01
5.187062639122235197e-01,3.060226345144093898e+02,-3.609678260701329466e-02,-3.597982733758334911e-02
7.758751106653804186e+00,3.036388095932965143e+02,1.654532583631822817e-01,1.669720073972010277e-01
4.215937860519058056e+00,2.987397561816466123e+02,1.066844788809456768e-01,1.066829604412369431e-01
9.099394439297318726e+00,2.937324968348952439e+02,1.747791606289106903e-01,1.757694079408787524e-01
2.481924149274594427e-01,2.924105333531171595e+02,-6.328657504512068266e-02,-6.418969290443495013e-02
9.001998851655812484e-01,3.145239701644904358e+02,-7.799703342142322998e-03,-7.984582191604343987e-03
5.911504004892101927e-01,2.952498551527138488e+02,-2.887217976613616274e-02,-2.896888421989798207e-02
1.689623694363898920e+00,2.909654805199675138e+02,3.182645096621223441e-02,3.296555891369745694e-02
3.165479223092182437e-01,3.067684780711749113e+02,-5.718079873330102203e-02,-5.660118569378056602e-02
1.588344046423283973e-01,2.966753399185375883e+02,-7.916989923093299686e-02,-7.992165236222656399e-02
8.979107553559667609e-01,3.010932082329749733e+02,-7.657889312003439766e-03,-6.975921548323504168e-03
1.900832605949076104e+00,3.143040893852885915e+02,4.356747576241518094e-02,4.433810703884279864e-02
5.861797846009890733e-01,3.080420941330564233e+02,-3.050349051521345986e-02,-3.061513623753290766e-02
9.437972018735523605e+00,2.944748233752789019e+02,1.786795074409732176e-01,1.784218451259414195e-01
6.486008960161534498e-01,2.938609751347446490e+02,-2.433173525750853550e-02,-2.452553850293109211e-02
3.977691386394718309e-01,3.079030779491104681e+02,-4.808426737497737552e-02,-4.977925978096625625e-02
4.244198135098770308e+00,3.152731475347920309e+02,1.134170850719682655e-01,1.136058280800928827e-01
8.577872883016021133e-01,3.041867143756047653e+02,-1.031787178982827846e-02,-1.008329386060099857e-02
3.519115860261619599e-01,3.102293072327915411e+02,-5.355832660046959404e-02,-5.442385512422858590e-02
3.740951251660180055e-01,3.137540611686441139e+02,-5.160589744916627836e-02,-5.086345119929121250e-02
7.839919050514552623e+00,2.948348973451490451e+02,1.614781530288750544e-01,1.601051860930514381e-01
8.384429094227833446e+00,3.096699472156972774e+02,1.764695150238331234e-01,1.759177022024401571e-01
1.960982836335208868e+00,3.193030229331546934e+02,4.678019309181143115e-02,4.630497402281987668e-02
3.610238999463373233e-01,3.105949734406002563e+02,-5.256912583554630009e-02,-5.058161600355737947e-02
2.646903373374164481e+00,3.111909691654881840e+02,6.997310108967674802e-02,6.837391702641887337e-02
2.713557095145035514e-01,2.932930177824757720e+02,-6.032215486563826529e-02,-5.975952461043200492e-02
4.407267133915065416e-01,3.072859656988613892e+02,-4.358322058993065878e-02,-4.264109731234169698e-02
1.211916558766431118e+00,2.944064390728101444e+02,1.014234913041616067e-02,1.052007469445602819e-02
6.342906686443690045e-01,3.113192330780725570e+02,-2.686913437488359924e-02,-2.568732643053020862e-02
5.035559422619947378e-01,3.043482145593902146e+02,-3.725829310017766266e-02,-3.826103078730408447e-02
8.877053943344629161e+00,2.917189597853946452e+02,1.712377197989988498e-01,1.689574611966866702e-01
2.189839821279530585e-01,2.965710978364693915e+02,-6.853591592880843575e-02,-6.776909803983817426e-02
1.688717943077589601e+00,3.017046861979571304e+02,3.303104298242923870e-02,3.183521481775814649e-02
1.194215706994131154e-01,2.943465954819881745e+02,-8.736153612855099282e-02,-8.768793600509693087e-02
1.525560636611587306e-01,2.999778289687027950e+02,-8.134664183037998431e-02,-8.252548782780476377e-02
2.630219601719741562e-01,3.199778037307545446e+02,-6.699138801356133155e-02,-6.593904615661179414e-02
9.624371802274694687e+00,2.965936586106058712e+02,1.818664402936541469e-01,1.827315905285215591e-01
2.836934301850221107e+00,3.072152500783121241e+02,7.488273498306172171e-02,7.416267132115472727e-02
5.445981870556782845e+00,2.901327388931838414e+02,1.258896809253287619e-01,1.267931727699384281e-01
1.255936173777771891e-01,3.184328623065956094e+02,-9.284546163253723505e-02,-9.272418437321751361e-02
2.306093466151904803e+00,3.152956339150189820e+02,5.930494218993304090e-02,5.916555335937329074e-02
7.583557060879787537e-01,2.923078027028800534e+02,-1.643746458046755482e-02,-1.638004791842518834e-02
6.805184389650905663e-01,2.949223275237152393e+02,-2.206008246395960853e-02,-2.226283182380956599e-02
2.609213329445454477e+00,3.076672968153560532e+02,6.795284013445754279e-02,6.856784539826851765e-02
4.136546408206019931e-01,2.947467214743148816e+02,-4.445647338223276263e-02,-4.414612581178967848e-02
1.063985345925159587e+00,2.995590572632707449e+02,2.278193453385281980e-03,1.928726306951459874e-03
3.322381070208847431e-01,3.136057580440737524e+02,-5.649488353325906459e-02,-5.548862778744350494e-02
6.064683501202680072e-01,3.107191739549664362e+02,-2.907621831511983390e-02,-2.968769392988366077e-02
1.165875968144226116e+00,3.091821597067262246e+02,8.199317015706190925e-03,8.486250658773644012e-03
2.069007217483228300e-01,2.912597952648289947e+02,-6.920877673945935449e-02,-6.878662136820704043e-02
3.567584298105752061e-01,2.963733223720881256e+02,-5.065095226509897658e-02,-4.917214520526244637e-02
6.931253941269515106e-01,2.935888388679387617e+02,-2.105570815071496071e-02,-2.156114951406392852e-02
8.820555908472554885e-01,3.069064679863700462e+02,-8.810014618818518689e-03,-7.066932172508111690e-03
3.981144453780150361e+00,3.123960087278082369e+02,1.064375578330138267e-01,1.066137227846362528e-01
1.931524528935735896e+00,3.044479210857373346e+02,4.335127047683909329e-02,4.315729356618652063e-02
1.333460431145691905e+00,3.141797605276518652e+02,1.741377973688214287e-02,1.674130698594353261e-02
5.492053856641944343e+00,2.922685315078903159e+02,1.276015364845807520e-01,1.281878299036352808e-01
2.481405437452897933e-01,2.944663508453634222e+02,-6.373657406731585151e-02,-6.368763882287346856e-02
1.614975991256442367e-01,2.918934774694749876e+02,-7.737378918869376732e-02,-7.847739845462155250e-02
6.129858178725458018e-01,3.022073525414986079e+02,-2.778125521031326456e-02,-2.890914238657190174e-02
1.880961520457792302e-01,2.959504755375215836e+02,-7.349606451996912315e-02,-7.405158372776965425e-02
1.294082833615026518e+00,3.177530138778701030e+02,1.554318336843024326e-02,1.486717736455907615e-02
1.403739963442530048e+00,2.946573318076409578e+02,1.959698843501355564e-02,2.068729082674076666e-02
1.833103976424283743e-01,3.140914365181199628e+02,-7.888604121324370444e-02,-7.751050291527353253e-02
2.704630799841941435e+00,2.920479012594702226e+02,6.722118425626071037e-02,6.808974388012821455e-02
1.297415155804113374e+00,2.971348904067127137e+02,1.460318546934531898e-02,1.496105435937638249e-02
