t,phi,omega,theta,domega_dt,domega_dt_noisy
7.441488297659532014e-01,1.321440044212445208e-01,-6.124852979619705984e+00,1.123782271536296395e+00,1.218630377616694238e+00,1.062702794368745263e+00
7.481496299259852156e-01,1.076502352106926963e-01,-6.119384550930739408e+00,1.115781490837975731e+00,1.514870775099029121e+00,1.532266624813410028e+00
7.521504300860172298e-01,8.318071201436993967e-02,-6.112733063840148695e+00,1.107649359877604045e+00,1.810003258134310178e+00,1.499057031735112844e+00
7.561512302460492441e-01,5.874015892188927390e-02,-6.104903407325019238e+00,1.099387137654187052e+00,2.103800385265007122e+00,2.137526466667110103e+00
7.601520304060812583e-01,3.433327869218349981e-02,-6.095901375695585322e+00,1.090996110807833652e+00,2.396037596517190948e+00,2.304223285374638941e+00
7.641528305661132725e-01,9.964747678392088526e-03,-6.085733649492008013e+00,1.082477592792251420e+00,2.686493655426865690e+00,2.931747775490109120e+00
7.681536307261451757e-01,-1.436078526062782752e-02,-6.074407791467562490e+00,1.073832923759608038e+00,2.974951057088318418e+00,3.167381989813967902e+00
7.721544308861771899e-01,-3.863870289351901965e-02,-6.061932227643730187e+00,1.065063470234591358e+00,3.261196438669757391e+00,2.718939351182802611e+00
7.761552310462092041e-01,-6.286442308436537840e-02,-6.048316230863773235e+00,1.056170624722429618e+00,3.545020975087460613e+00,3.553361492292923085e+00
7.801560312062412184e-01,-8.703340398188091909e-02,-6.033569890345640729e+00,1.047155804638166376e+00,3.826220763693507720e+00,3.502727263788770085e+00
7.841568313662732326e-01,-1.111411449922805189e-01,-6.017704105884202903e+00,1.038020452137156102e+00,4.104597179745943514e+00,4.326524779595648518e+00
7.881576315263052468e-01,-1.351831902980590028e-01,-6.000730562934084134e+00,1.028766033681808079e+00,4.379957218313158762e+00,4.413578392138723494e+00
7.921584316863372610e-01,-1.591551318671447501e-01,-5.982661711841934071e+00,1.019394039669606844e+00,4.652113819919151183e+00,4.761794910356550226e+00
7.961592318463692752e-01,-1.830526144180729675e-01,-5.963510725997443807e+00,1.009905983137963759e+00,4.920886174240085786e+00,4.707861228479425897e+00
8.001600320064012895e-01,-2.068713364739129534e-01,-5.943291493165967943e+00,1.000303399522014081e+00,5.186100005362325405e+00,5.551786052961425355e+00
8.041608321664333037e-01,-2.306070531154451597e-01,-5.922018587200501116e+00,9.905878460867907354e-01,5.447587830283869614e+00,5.851602503713958292e+00
8.081616323264653179e-01,-2.542555779791342285e-01,-5.899707251299831867e+00,9.807609018817712299e-01,5.705189203698904699e+00,5.492234995173662426e+00
8.121624324864973321e-01,-2.778127881097012808e-01,-5.876373340931086098e+00,9.708241661076442153e-01,5.958750923321512794e+00,6.033313947694775692e+00
8.161632326465293463e-01,-3.012746261903357925e-01,-5.852033298215870261e+00,9.607792574123242835e-01,6.208127226370458551e+00,6.073466740692420984e+00
8.201640328065613605e-01,-3.246371006718669072e-01,-5.826704149910527875e+00,9.506278138443792214e-01,6.453179973091473620e+00,6.448465985719327165e+00
8.241648329665933748e-01,-3.478962893661652900e-01,-5.800403455061093894e+00,9.403714918534807898e-01,6.693778779774826937e+00,6.440651383929914431e+00
8.281656331266252780e-01,-3.710483400858877734e-01,-5.773149301527000787e+00,9.300119665565194094e-01,6.929801162018402572e+00,7.303230264934525984e+00
8.321664332866572922e-01,-3.940894751513483452e-01,-5.744960227974758027e+00,9.195509295238994962e-01,7.161132603953045184e+00,6.967296701736511721e+00
8.361672334466893064e-01,-4.170159929740215876e-01,-5.715855197723252346e+00,9.089900881003928346e-01,7.387666640910446780e+00,7.328449877910947485e+00
8.401680336067213206e-01,-4.398242680565451757e-01,-5.685853598743751292e+00,8.983311654051363560e-01,7.609304937980622796e+00,7.709601524202727596e+00
8.441688337667533348e-01,-4.625107524188620811e-01,-5.654975209856631047e+00,8.875758996025205905e-01,7.825957319168105997e+00,7.696445183484880381e+00
8.481696339267853491e-01,-4.850719782061720387e-01,-5.623240150615616884e+00,8.767260432766263989e-01,8.037541765503091185e+00,7.989679279556630931e+00
8.521704340868173633e-01,-5.075045578939684221e-01,-5.590668870558198833e+00,8.657833629363109740e-01,8.243984421813323138e+00,8.131256452527930279e+00
8.561712342468493775e-01,-5.298051875700136026e-01,-5.557282059649468309e+00,8.547496366078493057e-01,8.445219515443787017e+00,8.418527364476528163e+00
8.601720344068813917e-01,-5.519706470170799850e-01,-5.523100646157119265e+00,8.436266537825521938e-01,8.641189333298854081e+00,8.407080806278793617e+00
8.641728345669134059e-01,-5.739977997129498410e-01,-5.488145796651448194e+00,8.324162154167654704e-01,8.831844182212055472e+00,8.744246567091595423e+00
8.681736347269454201e-01,-5.958835936335831196e-01,-5.452438874427527615e+00,8.211201329730283272e-01,9.017142287818401769e+00,8.975763702875953598e+00
8.721744348869774344e-01,-6.176250629557419325e-01,-5.416001381029103001e+00,8.097402276128180532e-01,9.197049662707042827e+00,9.130304461946215255e+00
8.761752350470094486e-01,-6.392193275135252817e-01,-5.378854972239369481e+00,7.982783303026418364e-01,9.371540031825398742e+00,9.382878022804158391e+00
8.801760352070414628e-01,-6.606635943167203928e-01,-5.341021349711785327e+00,7.867362787494777132e-01,9.540594610690902755e+00,9.481974166819558292e+00
8.841768353670733660e-01,-6.819551576017219841e-01,-5.302522257856262300e+00,7.751159173200035113e-01,9.704201983198752046e+00,9.854844264886628125e+00
8.881776355271053802e-01,-7.030913988315348195e-01,-5.263379483839165651e+00,7.634190970405954069e-01,9.862357968688119314e+00,9.797718783530953601e+00
8.921784356871373944e-01,-7.240697866823612161e-01,-5.223614855979080041e+00,7.516476755532697229e-01,1.001506547374014566e+01,9.987735554480968503e+00
8.961792358471694087e-01,-7.448878765575827066e-01,-5.183250145176234724e+00,7.398035147016384094e-01,1.016233421396590231e+01,1.002937794676673100e+01
9.001800360072014229e-01,-7.655433116412968531e-01,-5.142307105227610364e+00,7.278884822284762413e-01,1.030418060085960796e+01,1.019887763283656135e+01
9.041808361672334371e-01,-7.860338215885753765e-01,-5.100807408563066581e+00,7.159044492947916893e-01,1.044062748021579523e+01,1.018772892205185343e+01
9.081816363272654513e-01,-8.063572218456924734e-01,-5.058772586506136371e+00,7.038532886775421549e-01,1.057170387275527723e+01,1.067546085693087043e+01
9.121824364872974655e-01,-8.265114136501239273e-01,-5.016224029274027885e+00,6.917368747696340803e-01,1.069744478157509526e+01,1.046894117804459690e+01
9.161832366473294798e-01,-8.464943840305472200e-01,-4.973182985977622650e+00,6.795570835799229492e-01,1.081789099163987444e+01,1.066871971200220948e+01
9.201840368073614940e-01,-8.663042058068418649e-01,-4.929670564621476458e+00,6.673157927332131756e-01,1.093308886211692865e+01,1.100493779251917026e+01
9.241848369673935082e-01,-8.859390351696146970e-01,-4.885707672911864918e+00,6.550148797178172444e-01,1.104309002984604504e+01,1.112360470303495141e+01
9.281856371274255224e-01,-9.053971113573631158e-01,-4.841314985202248344e+00,6.426562215528940358e-01,1.114795115373397216e+01,1.106792820353295781e+01
9.321864372874575366e-01,-9.246767573070673318e-01,-4.796512974706495847e+00,6.302416951990887917e-01,1.124773373696245571e+01,1.084388057486469492e+01
9.361872374474895508e-01,-9.437763752578668397e-01,-4.751321825994456738e+00,6.177731744008757575e-01,1.134250378028330708e+01,1.142660643774242146e+01
9.401880376075214540e-01,-9.626944467181245413e-01,-4.705761434270570476e+00,6.052525296628854523e-01,1.143233156023208252e+01,1.148424425201049459e+01
9.441888377675534683e-01,-9.814295324654287445e-01,-4.659851405373865774e+00,5.926816282499038913e-01,1.151729140602329338e+01,1.123481516292893900e+01
9.481896379275854825e-01,-9.999802725465902764e-01,-4.613611055777965930e+00,5.800623341868745841e-01,1.159746147474140265e+01,1.175152589130030201e+01
9.521904380876174967e-01,-1.018345385979502193e+00,-4.567059409863190034e+00,5.673965081466622040e-01,1.167292352092019847e+01,1.153270356083351267e+01
9.561912382476495109e-01,-1.036523663430065634e+00,-4.520215125864307737e+00,5.546860047212613942e-01,1.174376255304602701e+01,1.151852492981536713e+01
9.601920384076815251e-01,-1.054513972711504710e+00,-4.473096535526040363e+00,5.419326744394326045e-01,1.181006668604874932e+01,1.182921282824159981e+01
9.641928385677135394e-01,-1.072315253633002063e+00,-4.425721612415696171e+00,5.291383616447059568e-01,1.187192686142503462e+01,1.183623277514519145e+01
9.681936387277455536e-01,-1.089926514689467441e+00,-4.378107944332242596e+00,5.163049032275396355e-01,1.192943658722610678e+01,1.196996138742433580e+01
9.721944388877775678e-01,-1.107346833061536806e+00,-4.330272733306310684e+00,5.034341286253197767e-01,1.198269172784038972e+01,1.166154211617550196e+01
9.761952390478095820e-01,-1.124575354615573897e+00,-4.282232795600194208e+00,4.905278598223601905e-01,1.203179029595138161e+01,1.239423631920585578e+01
9.801960392078415962e-01,-1.141611293903668667e+00,-4.234004561707844339e+00,4.775879113499026940e-01,1.207683224706994629e+01,1.195630052416120037e+01
9.841968393678736104e-01,-1.158453933122008062e+00,-4.185604072792695973e+00,4.646160900395615023e-01,1.211791926913891260e+01,1.180998740743963005e+01
9.881976395279056247e-01,-1.175102612223028364e+00,-4.137046940170318265e+00,4.516141926501819337e-01,1.215515450453572299e+01,1.227892294224915304e+01
9.921984396879376389e-01,-1.191556737849908565e+00,-4.088348370239732965e+00,4.385840078478051018e-01,1.218864242367384776e+01,1.211768159765361297e+01
9.961992398479695421e-01,-1.207815774915356855e+00,-4.039523147812359660e+00,4.255273141598993059e-01,1.221848858903343604e+01,1.228346028618801711e+01
1.000200040008001556e+00,-1.223879243947139095e+00,-3.990585628372566696e+00,4.124458793465102802e-01,1.224479946049809875e+01,1.217687777437309116e+01
1.004200840168033571e+00,-1.239746721088075487e+00,-3.941549738077672949e+00,3.993414604002635260e-01,1.226768222414867537e+01,1.225573415205269079e+01
1.008201640328065585e+00,-1.255417838096042571e+00,-3.892428973757944721e+00,3.862158035463627570e-01,1.228724462553286223e+01,1.233639919428058818e+01
1.012202440488097599e+00,-1.270892282343973001e+00,-3.843236402916597960e+00,3.730706442425901770e-01,1.230359480757824286e+01,1.215426423078166351e+01
1.016203240648129613e+00,-1.286169795953068684e+00,-3.793984663783912303e+00,3.599077070486172980e-01,1.231684115085100117e+01,1.245258907002291338e+01
1.020204040808161627e+00,-1.301250164103509910e+00,-3.744685960107377198e+00,3.467287037250117998e-01,1.232709208510697252e+01,1.223311206529106343e+01
1.024204840968193642e+00,-1.316133225419667596e+00,-3.695352053760005973e+00,3.335353345527996560e-01,1.233445597166692309e+01,1.216051854283282907e+01
1.028205641128225656e+00,-1.330818863641506367e+00,-3.645994276608764295e+00,3.203292872416557691e-01,1.233904095382894894e+01,1.235444743819344993e+01
1.032206441288257670e+00,-1.345307003857306949e+00,-3.596623532286088665e+00,3.071122363902834551e-01,1.234095482037415614e+01,1.242996307607236517e+01
1.036207241448289684e+00,-1.359597612503667285e+00,-3.547250296189883745e+00,2.938858434864147218e-01,1.234030488376618884e+01,1.229448901544246020e+01
1.040208041608321698e+00,-1.373690697365501867e+00,-3.497884615483525028e+00,2.806517569068100459e-01,1.233719786332141233e+01,1.216469390590549970e+01
1.044208841768353713e+00,-1.387586307576042177e+00,-3.448536109095857061e+00,2.674116119172585959e-01,1.233173977335705729e+01,1.245569688661878338e+01
1.048209641928385727e+00,-1.401284533616836470e+00,-3.399213967721193441e+00,2.541670306725778428e-01,1.232403581631315603e+01,1.197197005788860125e+01
1.052210442088417741e+00,-1.414785500257133677e+00,-3.349926970271750015e+00,2.409196216067746033e-01,1.231419028374590496e+01,1.210801745653879813e+01
1.056211242248449755e+00,-1.428089362645110993e+00,-3.300683480785687518e+00,2.276709785133493869e-01,1.230230645545307588e+01,1.231021103355975299e+01
1.060212042408481770e+00,-1.441196315431690911e+00,-3.251491431672198118e+00,2.144226814192745634e-01,1.228848651201819742e+01,1.201627463235718452e+01
1.064212842568513784e+00,-1.454106580216990352e+00,-3.202358362812368409e+00,2.011762959088082559e-01,1.227283146618056264e+01,1.227843031903039694e+01
1.068213642728545798e+00,-1.466820405324156251e+00,-3.153291422176276004e+00,1.879333731078774439e-01,1.225544108827173773e+01,1.224446846466804573e+01
1.072214442888577812e+00,-1.479338065799363999e+00,-3.104297365822992205e+00,1.746954496840781856e-01,1.223641383585740172e+01,1.241616179362903516e+01
1.076215243048609826e+00,-1.491659863411817444e+00,-3.055382557900581109e+00,1.614640478466753404e-01,1.221584678765172605e+01,1.203288871728906706e+01
1.080216043208641841e+00,-1.503786126653750221e+00,-3.006552970646099610e+00,1.482406753466026794e-01,1.219383558162428116e+01,1.206865427689595194e+01
1.084216843368673633e+00,-1.515717210740423537e+00,-2.957814184385599621e+00,1.350268254764638298e-01,1.217047435721593551e+01,1.223711069415613473e+01
1.088217643528705647e+00,-1.527453495004297279e+00,-2.909171397125343894e+00,1.218239769143253659e-01,1.214585570794394442e+01,1.165434298990278350e+01
1.092218443688737661e+00,-1.538995369835663762e+00,-2.860629468647570395e+00,1.086335926556777215e-01,1.212007066286749257e+01,1.274007912265041043e+01
1.096219243848769676e+00,-1.550343248769097571e+00,-2.812192878063418000e+00,9.545712082579956015e-02,1.209320861734522978e+01,1.195347847125287544e+01
1.100220044008801690e+00,-1.561497561387852118e+00,-2.763865758068575040e+00,8.229599479166782583e-02,1.206535731705581149e+01,1.191939030651069942e+01
1.104220844168833704e+00,-1.572458751926792742e+00,-2.715651900517801920e+00,6.915163310749458669e-02,1.203660282729548925e+01,1.220882832947623164e+01
1.108221644328865718e+00,-1.583227279272395371e+00,-2.667554756424926676e+00,5.602543951472691020e-02,1.200702950186142459e+01,1.199906313357428722e+01
1.112222444488897732e+00,-1.593803616962746528e+00,-2.619577435962848533e+00,4.291880294204705737e-02,1.197671995503527675e+01,1.162083423129455895e+01
1.116223244648929747e+00,-1.604188252329518560e+00,-2.571722712705094782e+00,2.983309748793014013e-02,1.194575503991652354e+01,1.207114051593504556e+01
1.120224044808961761e+00,-1.614381680222724436e+00,-2.523993052617717225e+00,1.676968211273431250e-02,1.191421385011913081e+01,1.208528941691897174e+01
1.124224844968993775e+00,-1.624384405761102101e+00,-2.476390601774407507e+00,3.729900798101169757e-03,1.188217369250239308e+01,1.179218443780720449e+01
1.128225645129025789e+00,-1.634196941216629728e+00,-2.428917206844183774e+00,-9.284917075788344520e-03,1.184971008773865897e+01,1.179339001608025406e+01
1.132226445289057803e+00,-1.643819805295266390e+00,-2.381574418971361240e+00,-2.227345671652818798e-02,1.181689676120403298e+01,1.191409368065591146e+01
1.136227245449089818e+00,-1.653253523136952285e+00,-2.334363493775553966e+00,-3.523441791948708768e-02,1.178380563316724050e+01,1.160204958318434976e+01
1.140228045609121832e+00,-1.662498625303279409e+00,-2.287285397369156037e+00,-4.816651503927701916e-02,1.175050681610886372e+01,1.183818452895024542e+01
1.144228845769153846e+00,-1.671555644509861160e+00,-2.240340823664123349e+00,-6.106847711114902350e-02,1.171706862423299711e+01,1.175692832632189599e+01
1.148229645929185860e+00,-1.680425116150906506e+00,-2.193530193423671282e+00,-7.393904766212933133e-02,1.168355756956360558e+01,1.154857104640842280e+01
1.152230446089217875e+00,-1.689107575976711573e+00,-2.146853671486562920e+00,-8.677698431007216384e-02,1.165003837455113356e+01,1.137161799978876431e+01
1.156231246249249889e+00,-1.697603559963349884e+00,-2.100311167622800124e+00,-9.958105875197134638e-02,1.161657397377082113e+01,1.157145280761860384e+01
1.160232046409281903e+00,-1.705913604211308110e+00,-2.053902337318091131e+00,-1.123500567462635963e-01,1.158322551714166870e+01,1.140814106548963558e+01
1.164232846569313917e+00,-1.714038242420116598e+00,-2.007626598999817435e+00,-1.250827779150697205e-01,1.155005238818633906e+01,1.175033443332237226e+01
1.168233646729345931e+00,-1.721978006084826873e+00,-1.961483128613337179e+00,-1.377780362025320948e-01,1.151711220657655943e+01,1.154592928027654430e+01
1.172234446889377946e+00,-1.729733422330822723e+00,-1.915470880619241312e+00,-1.504346590703548869e-01,1.148446085090835211e+01,1.164087775542033221e+01
1.176235247049409960e+00,-1.737305012981829266e+00,-1.869588595970025358e+00,-1.630514872565712037e-01,1.145215247319136864e+01,1.147907686026026042e+01
